propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108261577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/7c/3c/1338827179.webp,43,4,487506.0,flat,sale,207.0,True,4,3,Sureste,Madrid,Torrejón de Ardoz,Sureste,es,,40.4418099,-3.4617987,False,https://www.idealista.com/inmueble/108261577/,"Excelente piso en el sureste de Torrejón de Ardoz Engel & Völkers les presenta esta estupenda vivienda en el sureste de Torrejón de Ardoz. Es el piso más grande del portal, estupendo, amplio, diáfano y con calidades top de 207 m2 construidos. Es interior, aunque con vistas despejadas, planta cuarta, alta y última. Tiene cuatro dormitorios y una pequeña salita con tragaluz que puede cerrarse con persiana automática. La vivienda está bien distribuida con un hall que a su mano izquierda tiene un salón bien iluminado y con posibilidad de mueble empotrado. Desde la entrada enfrente tienes la cocina vestida y equipada con vitro y horno. Azulejos y Gres cocina y con un office al fondo de 3 metros cuadrados para lavadora, caldera. A mano derecha desde la entrada tienes un pasillo largo donde se suceden tres habitaciones y dos baños. En medio del pasillo se abre una salita a la derecha que se puede destinar como espacio a lo que se quiera. El final del pasillo termina con la habitación principal suite grande con baño completo incluido.  La vivienda es del 2002 aunque tiene reformado los suelos y las puertas del 2016 y los baños con cambio a platos de ducha en el 2022. El equipamiento es fantástico y completo con 7 armarios empotrados, cuatro vestidos y maleteros. Toldos eléctricos. Mosquiteras también. Suelos de la vivienda revestidos y laminados madera y las puertas madera maciza  Cinco Split de aire acondicionado y bomba de calor en todas las habitaciones y el salón. Caldera de grandes prestaciones individual de gas natural para calefacción por radiador y agua caliente. Tiene alarma en toda la casa. Ubicada en la prestigiosa Calle José Cadalso 4, en el corazón de Torrejón de Ardoz, esta propiedad se encuentra en un área que combina la serenidad de un entorno residencial con la proximidad a la vibrante vida urbana. Torrejón de Ardoz, conocido por su mezcla de tradición y modernidad, es un lugar ideal para aquellos que buscan exclusividad y confort a las afueras de Madrid. Se pude disfrutar de la zona ya que cuenta con zonas verdes para familias al igual que con bares y restaurantes para degustar la gastronomía. Tienes muchos comercios a pie, Mercadona al lado de casa. Cuenta también con colegios, guarderías, centros deportivos y gimnasios. La infraestructura de la zona es inmejorable. La estación de tren de Torrejón de Ardoz, a solo 10 minutos a pie, ofrece conexiones directas a Madrid en aproximadamente 25 minutos, facilitando un acceso rápido y cómodo al centro de la capital. Además, el Aeropuerto Adolfo Suárez Madrid-Barajas se encuentra a unos 15 minutos en coche, lo que es perfecto para viajeros frecuentes. Para el ocio y la cultura, el Parque Europa, a cinco minutos a pie, ofrece una experiencia única con réplicas de monumentos europeos, ideal para paseos en familia o eventos culturales. También se encuentra cerca el Teatro José María Rodero, que ofrece una variada programación de espectáculos y eventos culturales de alto nivel. Un aspecto distintivo de Torrejón de Ardoz es su vibrante comunidad y el compromiso con la innovación, evidenciado por el Parque Tecnológico de Madrid, que atrae a profesionales de alto perfil y fomenta un ambiente de desarrollo y oportunidades. Esta propiedad no solo ofrece un hogar, sino una oportunidad de vivir en una comunidad dinámica y bien conectada, donde el lujo se encuentra con la conveniencia y la cultura en cada esquina.",True,good,False,True,,2355.0,True,False,True,False,[],False,False,487506.0,€,True,True,flat,"Sureste, Torrejón de Ardoz",Piso,W-02ZKN0,,,,
108214523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/4d/ec/1337323748.webp,14,1,357000.0,flat,sale,98.0,True,2,2,"Calle PROVISIONAL AHIJONES 48, 18",Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3898486,-3.5707234,True,https://www.idealista.com/obra-nueva/108214523/,"Descubre RC Ahijones: tu nuevo hogar en el corazón del Madrid del futuro Imagina vivir en una zona vibrante, moderna y conectada, rodeada de naturaleza y con todos los servicios a tu alcance. RC Ahijones te ofrece justo eso: un exclusivo residencial ubicado en uno de los desarrollos urbanísticos más prometedores de Madrid, integrado en el ambicioso proyecto del Bosque Metropolitano. Tu nueva vivienda estará en una ubicación privilegiada, con amplias avenidas, zonas verdes, y acceso a una vida tranquila sin renunciar a las comodidades de la gran ciudad. Disfrutarás de cercanía a colegios, hospitales, farmacias, locales comerciales y centros deportivos. Conectividad inmejorable RC Ahijones será el único sector de los Desarrollos del Este con estación de metro (Línea 9) a pocos minutos de tu casa, además de contar con líneas de autobús y más de 60 km de carril bici. Para moverte en coche, tendrás conexión directa con la M-45, A-3 y R-3. 22 viviendas únicas, pensadas para ti El proyecto incluye viviendas de 2 y 3 dormitorios, diseñadas con una arquitectura moderna, acabados de alta calidad y una eficiencia energética Calificación A que te ayudará a ahorrar mes a mes. Además, podrás disfrutar de zonas comunes que elevan tu calidad de vida: Piscina, Gimnasio, Local comunitario, Aparcamiento para bicicletas. Y lo mejor de todo: tendrás la posibilidad de personalizar diferentes estancias para que tu casa se adapte completamente a ti y a tu estilo de vida. RC Ahijones no es solo una promoción, es el lugar donde empieza tu nueva vida. ¡Ven a descubrirla y elige tu hogar ideal antes que nadie!",False,newdevelopment,True,True,False,3643.0,True,False,False,False,[],False,False,357000.0,€,True,True,flat,"Los Ahijones, Madrid","Piso en Calle Provisional Ahijones 48, 18",,,,,
107701407,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/4c/70/1320249347.webp,24,,349900.0,chalet,sale,155.0,,4,3,"calle Pinto, 117",Madrid,Moraleja de Enmedio,,es,,40.2660817,-3.8496382,True,https://www.idealista.com/inmueble/107701407/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET ADOSADO DE RENTA LIBRE EN MORALEJA DE ENMEDIO.  Presentamos este exclusivo chalet adosado en una de las mejores zonas de Moraleja de Enmedio, una vivienda amplia, luminosa y en excelente estado de conservación, perfecta para quienes buscan comodidad, privacidad y una ubicación privilegiada. Al acceder a la propiedad, nos recibe un elegante patio delantero solado, con cerramiento de Climalit, ideal para aprovechar este espacio durante todo el año. La entrada nos lleva a un amplio hall de bienvenida, que da paso a un salón-comedor muy luminoso, con acceso directo a la parcela privada, un entorno perfecto para disfrutar al aire libre. En esta planta principal también encontramos una espaciosa cocina independiente, con capacidad para mesa de office, y un aseo de cortesía con ventana que aporta comodidad y funcionalidad. En la primera planta, la distribución destaca por su amplitud y confort. Cuenta con tres dormitorios secundarios, todos de gran tamaño y con armarios empotrados, que comparten un baño completo. El dormitorio principal, por su parte, dispone de baño en suite, ofreciendo un espacio privado y acogedor. La segunda planta alberga una espectacular buhardilla diáfana con ventanas Velux, un espacio versátil que puede utilizarse como estudio, sala de juegos o incluso como dormitorio adicional. En el exterior, la vivienda cuenta con una parcela privada que combina una zona solada y un jardín con césped natural, proporcionando un rincón ideal para el descanso y el entretenimiento. Además, dispone de un garaje cerrado a nivel de calle, con capacidad para un vehículo. Como valor añadido, la propiedad forma parte de un residencial con magníficas zonas comunes, donde los residentes pueden disfrutar de una piscina, pista de tenis y pista de pádel. Esta vivienda es una opción única, lista para entrar a vivir, que combina amplitud, luminosidad y una excelente ubicación en un entorno tranquilo y exclusivo.  No dejes escapar esta oportunidad y ven a visitarlo. ¡Te encantará!",True,good,False,,,2257.0,False,False,False,False,[],False,False,349900.0,€,True,True,chalet,Moraleja de Enmedio,"Chalet adosado en calle Pinto, 117",,terracedHouse,,,
108709736,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/6a/48/1352765686.webp,5,2,329000.0,flat,sale,106.0,True,3,2,"calle Calvario, 4",Madrid,Los Molinos,,es,,40.7119445,-4.0755545,True,https://www.idealista.com/obra-nueva/108709736/,"La promoción FUENTE DEL LEÓN, está ubicada junto al centro urbano de los Molinos, a tan sólo 40 min de Madrid, con muy buena comunicación: Cercanías y A-6 y M-622 o M-614 en coche. Un lugar perfecto para disfrutar de la tranquilidad de la naturaleza, con todas las comodidades a tu disposición.   Es un proyecto de obra nueva formada por 8 viviendas en altura de 2 y 3 dormitorios y 10 despachos profesionales con plaza de garaje, trastero y zonas comunes con piscina, diseñado para ofrecer espacios confortables.   Viviendas con máxima eficiencia energética y sostenibilidad.",False,,True,True,False,3104.0,True,False,False,False,[],False,False,329000.0,€,True,True,flat,Los Molinos,"Piso en calle Calvario, 4",2ºE,,,,
108709756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/6a/48/1352765686.webp,5,2,259000.0,flat,sale,61.0,True,2,2,"calle Calvario, 4",Madrid,Los Molinos,,es,,40.7119445,-4.0755545,True,https://www.idealista.com/obra-nueva/108709756/,"La promoción FUENTE DEL LEÓN, está ubicada junto al centro urbano de los Molinos, a tan sólo 40 min de Madrid, con muy buena comunicación: Cercanías y A-6 y M-622 o M-614 en coche. Un lugar perfecto para disfrutar de la tranquilidad de la naturaleza, con todas las comodidades a tu disposición.   Es un proyecto de obra nueva formada por 8 viviendas en altura de 2 y 3 dormitorios y 10 despachos profesionales con plaza de garaje, trastero y zonas comunes con piscina, diseñado para ofrecer espacios confortables.   Viviendas con máxima eficiencia energética y sostenibilidad.",False,,True,True,False,4246.0,True,False,False,False,[],False,False,259000.0,€,True,True,flat,Los Molinos,"Piso en calle Calvario, 4",2ºF,,,,
108628721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/1d/94/1350370974.webp,7,bj,220200.0,flat,sale,165.0,True,2,2,"avenida del Arroyo Juncal, 20",Madrid,Navalcarnero,La Dehesa - El Pinar,es,,40.2977776,-3.9780972,True,https://www.idealista.com/obra-nueva/108628721/,"Tu nuevo hogar de nuevo en Navalcarnero  ¡Ya está aquí la 4ª fase de uno de los proyectos residenciales más esperados de Navalcarnero! Tras el éxito de las fases anteriores, lanzamos Diverso Navalcarnero IV, un nuevo conjunto de viviendas en altura de 2 y 3 dormitorios, todas con terraza, plaza de garaje y trastero incluidos, en régimen de cooperativa VPPL.  Además, disfrutarás de zonas comunes ajardinadas, área infantil y distintas tipologías pensadas para adaptarse a tu estilo de vida: bajos con patios, áticos con terrazas y pisos en altura.  Tipologías destacadas   Bajos con grandes patios privados  Áticos con espectaculares terrazas  Viviendas en altura con terrazas adaptadas a ti   Zonas comunes que marcan la diferencia   Zonas ajardinadas para tu descanso  Espacios infantiles seguros  Espacios abiertos para relajarte.",False,newdevelopment,True,True,False,1335.0,True,False,False,False,[],False,False,220200.0,€,True,True,flat,"La Dehesa - El Pinar, Navalcarnero","Piso en avenida del Arroyo Juncal, 20",VT 2.2,,,,
107470368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/b1/1e/1313740988.webp,15,1,755000.0,flat,sale,62.0,True,1,1,"Fucar, 5",Madrid,Madrid,Centro,es,Huertas-Cortes,40.4121907,-3.6955664,True,https://www.idealista.com/obra-nueva/107470368/,"Be Grand Las Letras es un conjunto residencial diseñado para experimentar lujo, modernidad e historia. Se trata de un proyecto de obra nueva, moderno y vanguardista en armonía con su entorno, situado en la calle Fúcar 5. Cuenta con 47 viviendas, 80 plazas de aparcamiento e increíbles áreas comunes como rooftop con piscina, gimnasio y jardín.",False,,True,True,False,12177.0,False,False,False,False,[],False,False,755000.0,€,True,True,flat,"Huertas-Cortes, Madrid","Piso en Fucar, 5",110,,,,
108926836,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/2a/d3/1359171353.webp,9,bj,370000.0,flat,sale,70.0,True,2,1,calle de Arturo Soria,Madrid,Madrid,Ciudad Lineal,es,Colina,40.4562258,-3.6586552,False,https://www.idealista.com/inmueble/108926836/,"CANILLAS OESTE 2024 S. L VENDE EN EXCLUSIVA esta fantástica propiedad situada en el corazón de Arturo Soria. Construida en 1960, esta vivienda ofrece una superficie de 70 m² útiles, distribuidos en dos acogedores dormitorios que invitan al descanso. Este espacio es ideal para familias que buscan personalizar su nuevo hogar además, la ubicación es esencial para quienes desean disfrutar de la vida urbana, con acceso cercano a servicios, sanidad, tiendas y transporte público contando con la parada de metro más cercana a 2 minutos caminando. La distribución del espacio está pensada para aprovechar al máximo cada rincón, brindando comodidad y funcionalidad. El salón es amplio y luminoso, perfecto para reuniones familiares o momentos de relax. La cocina, aunque compacta, está bien equipada y lista para inspirar tus habilidades culinarias. Esta propiedad es una oportunidad para quienes buscan un hogar con historia y personalidad en una de las zonas más dinámicas de Madrid. No pierdas la oportunidad de visitarla. No dudes en contactarnos para concertar una visita y recibir asesoramiento gratuito de nuestro departamento financiero KÌRON. Además, ofrecemos financiación del 100%. ¡No pierdas la oportunidad de tener la casa de tus sueños!",False,renew,False,False,,5286.0,False,False,False,False,[],False,False,370000.0,€,True,True,flat,"Colina, Madrid",Piso en calle de Arturo Soria,,,,,
108797967,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/5d/a1/1355438052.webp,60,,495000.0,flat,sale,215.0,,8,3,Barrio San Isidro,Madrid,Madrid,Carabanchel,es,San Isidro,40.3920165,-3.741228,False,https://www.idealista.com/inmueble/108797967/,"CONTACTAR CON EXTENSIÓN Nº2 GRAN OPORTUNIDAD EN SAN ISIDRO – Dúplex reformado junto al metro de Carpetana con alto potencial de rentabilidad. Descubre esta amplia y versátil vivienda tipo dúplex situada a tan solo unos pasos del metro de Carpetana, en el consolidado barrio de San Isidro, dentro del distrito de Carabanchel. Una propiedad ideal tanto para familias numerosas como para inversores que buscan un activo con alta proyección. Con una superficie total construida de 215 m², el inmueble se distribuye en dos plantas diferenciadas. La planta principal, con 111 m², alberga un gran salón con cocina americana, cinco dormitorios (cuatro dobles y uno individual) y un baño completo. En la planta inferior, de 104 m² (registrada actualmente como almacén), encontramos una segunda estancia con salón y cocina americana, tres dormitorios (uno doble y dos simples), un baño completo y un aseo, con la posibilidad de adaptar el espacio a distintos usos según las necesidades. La vivienda ha sido reformada por completo en 2025 y se encuentra en excelente estado de conservación. Dispone de calefacción por gas natural, suelos de gres imitación madera, ventanas climalit y paredes lisas. Además, se vende completamente amueblada y con todos los suministros dados de alta, lista para entrar a vivir o poner en funcionamiento sin necesidad de inversión adicional. Una de las grandes ventajas de esta propiedad es su enorme potencial para generar ingresos. En caso de destinarla al alquiler por habitaciones, el inmueble podría ofrecer una rentabilidad bruta estimada de aproximadamente 3.700 € al mes, lo que supondría un rendimiento anual cercano al 9%. Esta estimación convierte a esta vivienda en una opción muy atractiva para aquellos que buscan una inversión sólida en una zona de alta demanda. Situada en una calle tranquila y bien conectada, la vivienda se beneficia de la cercanía al metro de Carpetana, así como de la presencia de numerosos comercios, supermercados, colegios, centros médicos y zonas verdes. Todo ello en un entorno residencial consolidado, con excelente calidad de vida y fácil acceso al centro de Madrid. No dejes pasar esta oportunidad de adquirir una propiedad única, versátil y con gran proyección tanto residencial como de inversión. Solicita más información o agenda una visita. Estaremos encantados de ayudarte.> (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual.) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,False,,2302.0,True,True,False,False,[],False,False,495000.0,€,,,flat,"San Isidro, Madrid",Piso,BFO-V1423,,,,
106703956,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/4e/e4/1291507311.webp,19,5,4500000.0,flat,sale,310.0,True,4,4,calle de María de Molina,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.438819,-3.6881941,False,https://www.idealista.com/inmueble/106703956/,"DIZA Consultores se complace en presentarles esta exquisita propiedad recientemente reformada con acabados de lujo, situada en el prestigioso barrio de Salamanca. Ubicado en la quinta planta, este impecable piso de 310 m² se distingue por sus amplios y luminosos espacios. La zona social, que cuenta con dos imponentes ventanales que dan a la calle, está organizada en un espacioso salón que se complementa con una generosa zona de comedor. La cocina, independiente y de diseño moderno, dispone de una gran isla central y un extenso espacio de almacenamiento, ideal para el disfrute culinario. La zona de descanso, igualmente amplia y confortable, alberga tres habitaciones, todas con su propio baño en suite, así como un dormitorio de servicio, una práctica zona de lavado y un aseo de cortesía. El edificio, que dispone de calefacción central y servicio de portería, cuenta también con plaza de garaje en régimen de proindiviso. La ubicación de esta propiedad es simplemente inmejorable, a un paso del Paseo de la Castellana y rodeada de los restaurantes y boutiques más exclusivos de la ciudad. Salamanca se posiciona como una de las zonas de mayor calidad de vida de Europa, con una oferta gastronómica, cultural y comercial excepcional. Es, sin duda, una de las áreas más codiciadas para vivir e invertir. DIZA Consultores Inmobiliarios. Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,False,,14516.0,False,False,False,False,[],False,False,4500000.0,€,,,flat,"Castellana, Madrid",Piso en calle de María de Molina,DS-P77504B,,,,
106908854,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/5f/ce/1298298391.webp,8,3,360000.0,penthouse,sale,41.0,True,0,1,"Esperanza Sanchez Carrascosa, 43",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4686023,-3.7023547,True,https://www.idealista.com/obra-nueva/106908854/,"¡Obra Nueva en Calle Esperanza Sánchez Carrascosa 43! Te presentamos una oportunidad inmejorable para estrenar tu nuevo hogar en una de las zonas con mayor proyección de Madrid. Este nuevo desarrollo ofrece viviendas modernas y funcionales de 1 dormitorio con cocina americana. Además, algunas de las viviendas cuentan con balcones o terrazas, perfectos para disfrutar del aire libre sin salir de casa. Características de las viviendas: Dormitorio: Diseñado para aprovechar al máximo cada espacio, ofreciendo un ambiente acogedor y práctico.  Cocina americana: Concepto abierto que integra la cocina con el salón, ideal para quienes disfrutan de espacios amplios y fluidos. Balcones privados: Un espacio al aire libre para relajarse, tomar el sol o disfrutar de una vista urbana. Trasteros: Optimiza el espacio de tu hogar con los trasteros, diseñados para almacenar de forma práctica y discreta. Aprovecha cada rincón de la casa sin comprometer la estética, manteniendo tus pertenencias organizadas y al alcance. Descripción del entorno: El barrio de Tetuán es una zona vibrante y en continuo desarrollo, que combina la autenticidad de sus calles con una oferta moderna de servicios. La calle Sánchez Carrascosa está situada en una localización estratégica, ofreciendo fácil acceso a una gran variedad de servicios y conexiones. Servicios Centros Comerciales: A pocos minutos se encuentra el Centro Comercial La Vaguada y numerosas tiendas de barrio, brindando opciones de compras y ocio para todos los gustos.  Supermercados: En las proximidades de la calle, encontrarás supermercados como Mercadona a tan solo 15 minutos andando, supermercados Dia a 13 minutos andando y por último Carrefour Express a tan solo 9 minutos, facilitando las compras diarias a los residentes.  Colegios: La oferta educativa de la zona es amplia, destacando el CEIP Juan Ramón Jiménez y el Colegio Corazón Divino, ideales para familias. Accesibilidad y Transporte Transporte Público: La calle Sánchez Carrascosa goza de una excelente comunicación a través de las estaciones de metro Valdeacederas (L1) y Ventilla (L9), además de varias líneas de autobuses que conectan con el centro y otras áreas de Madrid. Conexión con vías principales: Fácil acceso a la M-30 y la A-6, lo que permite una rápida salida de la ciudad y facilita la movilidad por Madrid en transporte privado. Proximidad al centro: Su ubicación permite llegar al centro de Madrid en menos de 15 minutos, lo que es ideal para quienes trabajan o estudian en el corazón de la ciudad. Espacios Verdes y Ocio Parques y Zonas Recreativas: La cercanía al Parque Rodríguez Sahagún a tan solo 11 minutos andando y a la Plaza de la remonta a 15 minutos andando, ofrece espacios perfectos para el ejercicio al aire libre, paseos y actividades recreativas para todas las edades.  Ocio y Restauración: Tetuán cuenta con una gran oferta gastronómica que incluye restaurantes de cocina local e internacional, así como bares y cafeterías que animan la vida social del barrio. Eficiencia y Ahorro Energético Este proyecto ha sido diseñado con un enfoque en la sostenibilidad, ofreciendo viviendas con una calificación energética B en consumo y A en emisiones, logrando un ahorro considerable y un menor impacto ambiental. Algunas de las soluciones implementadas incluyen:  • Sistema de aerotermia: Tecnología eficiente para la climatización y calefacción.  • Aislamiento térmico SATE: Garantiza confort térmico y acústico, mejorando el bienestar en cada vivienda. En definitiva, este desarrollo no solo te ofrece un hogar, sino un estilo de vida lleno de comodidad y modernidad. Las viviendas están construidas con materiales de alta calidad y un diseño actual, pensados para proporcionar luz, funcionalidad y confort.",False,,True,True,False,8780.0,True,False,False,False,[],False,False,360000.0,€,,,flat,"Valdeacederas, Madrid","Ático en Esperanza Sanchez Carrascosa, 43",3ºB,penthouse,,,
107684699,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/6d/9b/1319728715.webp,10,4,330000.0,flat,sale,101.0,True,2,2,"Arroyo Bueno, 1",Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3481814,-3.7020925,True,https://www.idealista.com/obra-nueva/107684699/,"Jardines del Loira es un proyecto de 53 viviendas de 2 y 3 dormitorios todas con terraza.  Las viviendas se caracterizan por su magnífica distribución y su versatilidad. Un edificio con un diseño moderno y actual en una urbanización cerrada con piscina y zonas comunes, donde disfrutar tranquilamente de sus momentos de ocio. Ubicación exclusiva: Situada en una zona consolidada que cuenta con todo tipo de servicios colegios, centros deportivos, supermercados, etc… Muy bien comunicado por diferentes líneas de autobuses, a 5 minutos andando de la estación de cercanías Puerto Alcocer y cercana a estaciones de metro Plaza de garaje y trastero incluidas. Viviendas eficientes. Instalación para producción de calor y agua caliente sanitaria (A. C. S) mediante aerotermia. Sistema de climatización mediante suelo radiante/refrescante con control independiente por estancias, mejorando la sensación de confort térmico.  Las viviendas contaran con amplias opciones de personalización, como es habitual en los proyectos de Libra, para que cada vivienda sea única y diferente.",False,newdevelopment,True,True,False,3267.0,True,False,False,False,[],False,False,330000.0,€,True,True,flat,"Villaverde Alto, Madrid","Piso en Arroyo Bueno, 1",JLO_P1_4A,,,,
108902891,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/17/54/1358437876.webp,17,st,550000.0,flat,sale,75.0,False,2,1,"calle de Claudio Coello, 51",Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.426802,-3.6864376,True,https://www.idealista.com/inmueble/108902891/,"**Piso en Venta en el Exclusivo Barrio de Salamanca - Oportunidad Única** TUKSA inmobiliara ofrece en venta este encantador apartamento situado en el corazón del prestigioso barrio de Salamanca. Con una superficie de 75 m², este acogedor piso en planta sótano interior ha sido completamente reformado y amueblado, listo para entrar a vivir. Disfruta de un bonito salón-comedor con cocina integrada, ideal para compartir momentos inolvidables.  El inmueble cuenta con dos dormitorios y un baño moderno, perfecto para adaptarse a tus necesidades. Además, la vivienda está equipada con bomba de frío y calor, asegurando tu confort durante todo el año. Accede a un patio de uso y disfrute, un espacio privado donde poder realjarte. La ubicación es inmejorable, a pocos pasos del Parque del Retiro y la emblemática Puerta de Alcalá. Rodeado de comercios exclusivos y servicios de calidad, este piso es una oportunidad perfecta para quienes buscan instalarse en una de las mejores zonas de la capital. No dejes pasar la oportunidad de vivir en un entorno privilegiado. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",True,good,False,True,,7333.0,True,False,False,False,[],False,False,550000.0,€,,,flat,"Recoletos, Madrid","Piso en calle de Claudio Coello, 51",SMCLA,,,,
108495814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/06/34/1317374949.webp,17,3,393750.0,duplex,sale,135.0,True,3,3,calle Mercado s/n,Madrid,Cobeña,,es,,40.567309,-3.5080244,True,https://www.idealista.com/obra-nueva/108495814/,"Tu nuevo Hogar en Cobeña: 676 Cobeña Homes Promoción de 75 viviendas en altura de 2 y 3 dormitorios divididas en 4 bloques en urbanización cerrada con piscina, zonas comunes ajardinadas, trastero y garaje.  El proyecto dispondrá de bajos con jardín privado, viviendas a media altura con terrazas y áticos dúplex con terrazas y magníficas vistas a la sierra de Madrid. Cada vivienda cuenta con trastero privado y plaza de garaje con acceso directo. La promoción cuenta con unas magníficas zonas comunes con jardín, piscina, garita de seguridad, sala de uso común y aparcamiento para bicis.  Todas las viviendas están equipadas con la última tecnología en sistemas de climatización, aerotermia y suelo radiante, con la certificación energética A, lo que garantiza un hogar eficiente y respetuoso con el medio ambiente.  Cobeña es un lugar perfecto para vivir, rodeado de naturaleza con todos los servicios necesarios a tu disposición como supermercados, colegios públicos y privados, centros de salud y zonas deportivas a tan solo 20 minutos del centro de Madrid. La excelente ubicación de Cobeña nos permite llegar rápidamente a San Sebastián de los Reyes, Alcobendas y Madrid. Cuenta con transporte público que nos facilita aún más los desplazamientos. ¡No dejes pasar la oportunidad de vivir en un entorno único, moderno y con todas las comodidades al alcance de tu mano para comenzar una nueva vida! Tu nuevo hogar te espera en Cobeña.",True,newdevelopment,True,True,False,2917.0,True,False,False,False,[],False,False,393750.0,€,True,True,flat,Cobeña,Dúplex en calle Mercado s/n,B4-V17,duplex,,,
108709715,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/6a/48/1352765686.webp,5,2,279000.0,flat,sale,81.0,True,2,2,"calle Calvario, 4",Madrid,Los Molinos,,es,,40.7119445,-4.0755545,True,https://www.idealista.com/obra-nueva/108709715/,"La promoción FUENTE DEL LEÓN, está ubicada junto al centro urbano de los Molinos, a tan sólo 40 min de Madrid, con muy buena comunicación: Cercanías y A-6 y M-622 o M-614 en coche. Un lugar perfecto para disfrutar de la tranquilidad de la naturaleza, con todas las comodidades a tu disposición.   Es un proyecto de obra nueva formada por 8 viviendas en altura de 2 y 3 dormitorios y 10 despachos profesionales con plaza de garaje, trastero y zonas comunes con piscina, diseñado para ofrecer espacios confortables.   Viviendas con máxima eficiencia energética y sostenibilidad.",False,,True,True,False,3444.0,True,False,False,False,[],False,False,279000.0,€,True,True,flat,Los Molinos,"Piso en calle Calvario, 4",2ºA,,,,
