propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,district,neighborhood,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108509095,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/eb/a5/1347015866.webp,22,4,318000.0,penthouse,sale,82.0,True,2,2,calle del Portillo,Madrid,Valdemoro,es,40.1908251,-3.6681004,False,https://www.idealista.com/inmueble/108509095/,"NEGOHOME MADRID se enorgullece en presentar este encantador inmueble ubicado en una de las zonas más residenciales y tranquilas de Valdemoro. TERRAZA DE 65M2. Este luminoso ático, situado en la calle Portillo, ofrece un ambiente acogedor con un amplia terraza de unos 65 metros cuadrados, donde podrás disfrutar gran partes del día con tus seres queridos y del sol con la serenidad del barrio desde la comodidad de tu hogar, salón-comedor con salida a la terraza, cocina amueblada y equipada, la vivienda tiene dos dormitorios con armario empotrados con salida tambien a la terraza y dos baño totalmente amueblado y equipado. Una de las grandes ventajas de este piso que es luminoso y soleado. Además, tiene la pre instalación del aire acondicionado, piscina y plaza de garaje en el mismo portal. La ubicación es simplemente inmejorable, a pocos minutos del cercanías de RENFE, paradas de bus que te llevan a todas las zonas de Valdemoro y fácil salida a la autovía A-4. Además, el barrio ofrece una rica oferta cultural y gastronómica, con numerosos restaurantes, cafeterías y tiendas a tu disposición. Zona de la estación, es una zona tranquila y segura, con una amplia gama de servicios a tu disposición: desde colegios y centros de salud hasta mercados, bancos, tiendas, bares y restaurantes. NEGOHOME MADRID GESTIÓN INMOBILIARIA, te ayudamos a encontrar esa hipoteca adaptada a ti. Para obtener más información sobre este fantástico apartamento o para programar una visita, no dudes en ponerte en contacto con nuestro equipo comercial en NEGOHOME MADRID GESTIÓN INMOBILIARIA. Estamos aquí para ayudarte a encontrar el hogar perfecto en una de las mejores zonas residenciales de Valdemoro. Negohome Embajadores, tu inmobiliaria de confianza, estamos para ayudarte.",False,good,False,True,3878.0,True,False,False,False,[],False,False,318000.0,€,flat,"Zona Estación, Valdemoro",Ático en calle del Portillo,Destacado,,Zona Estación,,penthouse,True,True,,,
108776306,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/62/a7/1354794589.webp,51,7,515000.0,flat,sale,78.0,False,3,2,calle de San Alejandro,Madrid,Madrid,es,40.4053683,-3.720774,False,https://www.idealista.com/inmueble/108776306/,"¡Piso en Venta en calle San Alejandro, Imperial - Arganzuela, Madrid! Situada en una séptima planta, cuenta con 78 m2 de amplitud y se caracteriza por su luz natural y ventilación en las estancias. La vivienda está recientemente reformada de forma integral, cuidando cada detalle para ofrecer un hogar moderno, funcional y confortable.  Esta finca construida en 1968 cuenta con ascensor y portero físico.  Se distribuye en un salón amplio y luminoso, cocina independiente totalmente equipada con electrodomésticos, dos dormitorios y dos cuartos de baño. Todo ello con ventilación y luz natural en las estancias, suelos de tarima y ventanas climalit para aislamiento térmico y acústico y la calefacción central de gasóleo.  El inmueble se encuentra en la zona de Madrid Río, uno de los espacios verdes más extensos y modernos de la capital, lo convierte en el lugar ideal para quienes valoran los paseos al aire libre, practicar deporte o disfrutar de áreas de ocio y restaurantes junto al río. La zona dispone de todo tipo de servicios a pocos metros: supermercados, farmacias y comercios de barrio, cafeterías, bares y restaurantes, colegios, centros educativos y guarderías, zonas deportivas y parques infantiles. Además, disfrutarás de la comodidad de estar a solo unos minutos de algunos de los lugares más emblemáticos de la capital, como la Real Basílica de San Francisco el Grande, el Palacio Real de Madrid o la Catedral de Santa María la Real de la Almudena. Cercanas estaciones de metro y cercanías (Pirámides, Puerta de Toledo, Príncipe Pío o Puerta del Ángel). Líneas de autobús que conectan rápidamente con el centro y otros puntos de la ciudad. Fácil acceso a la M-30, A-42 y principales arterias de Madrid. ¡Contáctanos para hacer una visita!",False,good,False,True,6603.0,True,False,False,False,[],False,False,515000.0,€,flat,"Imperial, Madrid",Piso en calle de San Alejandro,Destacado,LCM37398,Arganzuela,Imperial,,,,,,
108880737,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/f7/fc/1357810078.webp,24,4,167300.0,flat,sale,80.0,True,3,1,calle Cristóbal Colón,Madrid,Parla,es,40.2365585,-3.7655997,False,https://www.idealista.com/inmueble/108880737/,"¡Oportunidad única en Parla, zona Reyes! Este encantador piso de 80 m² te espera para convertirse en tu nuevo hogar. Ubicado en una cuarta planta con Ascensor, este inmueble destaca por su luminosidad y orientación sur, lo que garantiza luz natural durante todo el día. Disfruta de una acogedora terraza de 6 m², ideal para relajarte al aire libre. El piso cuenta con amplias habitaciones (dos de ellas dobles), con mucha luminosidad.  El baño cuenta con plato de ducha y la cocina esta equipada con muebles altos y bajos, con algún electrodoméstico que ofrece un espacio funcional. Suelos de gres, carpintería exterior de climalit e interior de roble.  Calefacción por acumuladores eléctricos, armario empotrado, despensa y una puerta blindada que garantiza tu seguridad. Además, la comunidad tiene un costo mensual accesible de solo 60 euros. Construido en 1970 pero en excelente estado de conservación, este piso es perfecto para quienes buscan comodidad y calidad de vida. No pierdas la oportunidad de vivir en una zona tranquila y bien comunicada. ¡Ven a visitarlo y enamórate de tu futuro hogar! JACQUELINE ALVAREZ, SERVICIOS INMOBILIARIOS, cuenta con su Departamento Financiero, quien tiene acuerdos de colaboración con entidades bancarias, con los mejores tipos de interés del mercado, en algunas ocasiones sin vinculaciones como aperturas de cuenta o seguros y pudiendo conseguir la financiación para los clientes hasta el 100% del valor de la vivienda, (según el perfil del cliente). Trabajamos para conseguir tu vivienda y hacer realidad tus sueños.",False,good,False,True,2091.0,False,False,False,False,[],False,False,167300.0,€,flat,"Reyes, Parla",Piso en calle Cristóbal Colón,Destacado,S1085,Reyes,,,,,,,
107899992,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/6a/b8/1327758675.webp,32,,695000.0,chalet,sale,276.0,,3,4,calle Sierra Nevada,Madrid,Paracuellos de Jarama,es,40.50629,-3.514715,False,https://www.idealista.com/inmueble/107899992/,"Chalet Pareado de Esquina en Venta Miramadrid, Paracuellos de Jarama 3 dormitorios, 276 m² MH2016 Miramadrid Servicios Inmobiliarios vende magnifico chalet pareado de esquina de 276 m² y amplia parcela de 300 m2 en una de las mejores zonas de Paracuellos de Jarama, muy cerca de la zona comercial. Comenzamos nuestra visita por un acogedor recibidor que nos da acceso a la vivienda. Amplio salón comedor con chimenea y espacios diferenciados con acceso a la zona exterior. Desde el comedor pasamos a la cocina, totalmente amueblada y con mucha luz natural la cual fue ampliada con una zona de lavandería. En planta baja también hay un baño completo con ducha y ventilación natural. La zona exterior de la vivienda, completamente solada, con orientación este/ oeste y con infinidad de posibilidades como construir una piscina, gracias a su amplitud. Subimos a la primera planta donde se ubica la zona de descanso, con tres dormitorios, siendo uno de ellos en suite con gran vestidor independiente y baño dotado de plato de ducha y bañera. Además, tenemos otro gran baño con plato de ducha que da servicio a los otros dos dormitorios. En esta misma planta, encontramos una terraza cerrada independiente, que actualmente tiene uso de despacho. Su acceso es desde el vestidor y desde un dormitorio. En la segunda planta hay una amplia buhardilla en la que se ha añadido una zona de almacenaje y un baño completo con ducha. Los laterales de la buhardilla se han aprovechado con armarios a medida. El garaje, para dos coches, con ventilación natural y puerta automática tiene acceso directo desde el hall de entrada. Características adicionales: - Doble ventana en dormitorios. - Valla perimetral elevada para más privacidad. - Solado de todo el exterior, y muros reforzados. - Toldos. - Rejas en toda la vivienda. La urbanización Miramadrid pertenece al término municipal de Paracuellos de Jarama, situada al Noroeste de la Comunidad de Madrid, con la comodidad de acceso a las principales carreteras, a un paso de la capital y del aeropuerto internacional Adolfo Suárez Madrid Barajas y todos los servicios a su alcance; escolares, comerciales, transporte público, sanitarios, etc… Para más infomación, nuestro equipo está a tu disposición.",False,good,False,,2518.0,True,True,False,False,[],False,False,695000.0,€,chalet,"Miramadrid, Paracuellos de Jarama",Chalet pareado en calle Sierra Nevada,Destacado,MH2016,Miramadrid,,semidetachedHouse,True,True,,,
108538928,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/be/fc/1347893271.webp,16,3,450000.0,flat,sale,50.0,True,2,1,plaza del Conde de Miranda,Madrid,Madrid,es,40.4158,-3.7094411,False,https://www.idealista.com/inmueble/108538928/,"Excelente piso completamente exterior con 4 balcones a la calle situado en la mejor zona del distrito Palacio Centro. La vivienda se ubica en un buen edificio con portero físico y ascensor, cabe la posibilidad de alquilar o comprar una plaza de garaje en la misma finca. Para visitarlo, contacte con nosotros, estaremos encantados de atenderle, en Hermosilla nº 72, tlf  Trabajamos los sábados. Exclusive World Home by inmomar es una empresa joven y con experiencia, caracterizada principalmente por su transparencia, respeto, por un servicio personalizado, atento y exclusivo, con la finalidad de que nuestros clientes, compradores y vendedores, tengan un punto de encuentro donde puedan ver realizadas sus aspiraciones con las máximas garantías. EWH, es una inmobiliaria especializada principalmente en los distritos del Barrio de Salamanca, Retiro, Chamberí y Chamartín, con un objetivo claro, seguir mejorando en la calidad de nuestros servicios.",False,renew,False,True,9000.0,True,False,False,False,[],False,False,450000.0,€,flat,"Palacio, Madrid",Piso en plaza del Conde de Miranda,Destacado,,Centro,Palacio,,,,,,
108392446,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/61/48/1342792432.webp,60,3,875000.0,flat,sale,71.0,True,2,2,calle de Juan Bravo,Madrid,Madrid,es,40.4326122,-3.6750433,False,https://www.idealista.com/inmueble/108392446/,"Os presentamos esta vivienda exclusiva en una 3ª planta muy luminosa. Con grandes ventanales, totalmente equipado y una ubicación excelente. Diseño y calidad de vida en un entorno único.  Se distribuye en un amplio hall recibidor con armarios empotrados, un salón con comedor y una cocina integrada con electrodomésticos de bajo consumo triple A. Tiene 2 dormitorios y 2 baños completos, 1 de ellos en suite y con gran vestidor. Techos altos, molduras, paredes lisas y puertas anchas.  Una gran oportunidad, con todos los servicios en la puerta. Listo para entrar a vivir.  La fachada del edificio está muy cuidada. El portal tiene ascensor y es una finca clásica en una de las calles más emblemáticas del Barrio de Salamanca. Comunidad: 185 €/mes. IBI: 1.234 €/año. Tiene posibilidad de plaza de garaje en la misma calle. Ubicación inmejorable. Supermercado en frente. Buena comunicación con transporte. Farmacia a escasos metros. Centro de salud y Hospital en la esquina. Todos los servicios en la puerta para ir andando.  Sin duda, es una oportunidad para vivir y disfrutar en un barrio residencial, familiar y muy tranquilo cerca del centro de Madrid.  Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad.  Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h.  Atendemos también vía WhatsApp.",True,good,False,True,12324.0,True,False,False,False,[],False,False,875000.0,€,flat,"Lista, Madrid",Piso en calle de Juan Bravo,Destacado,9529 - PEDRO G,Barrio de Salamanca,Lista,,,,,,
108832143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/01/71/1356444123.webp,58,2,550000.0,flat,sale,96.0,True,3,2,ronda de Segovia,Madrid,Madrid,es,40.4092626,-3.7188025,False,https://www.idealista.com/inmueble/108832143/,"Piso en Venta en Ronda de Segovia La Casa Agency pone a su disposición piso de 96 m² con terraza en el salón y mucha luz natural.  Se distribuye en un hall independiente, un amplio y luminoso salón con acceso a una terraza al exterior de una calle espaciosa y con árboles, combinación perfecta de tranquilidad y naturaleza.  Situada en una segunda planta, cuenta con una cocina independiente totalmente equipada, 3 dormitorios exteriores, con luminosidad y ventilación natural al exterior y dos baños, uno completamente reformado.  Su perfecta ubicación permite disfrutar de la tranquilidad de Madrid Río y, al mismo tiempo, del bohemio estilo de vida del centro de Madrid. A unos minutos del Parque de Atenas, el Jardín de Las Vistillas y también cerca de la zona de La Latina, el Rastro.. . En plena zona de Madrid Río, un entorno tranquilo y diseñado para disfrutar de la belleza del entorno natural y con posibilidad de todo tipo de deportes; escalada, bicicleta.. . también piragüismo en el Lago de Casa de Campo o caminatas por la casa de Campo. Muy bien comunicado con el metro Príncipe Pío y Puerta del Ángel, autobuses y acceso rápido a la M-30. ¡Contáctanos para una visita!",False,good,False,True,5729.0,True,False,False,False,[],False,False,550000.0,€,flat,"Imperial, Madrid",Piso en ronda de Segovia,Destacado,LCM37172,Arganzuela,Imperial,,,,,,
108606552,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/e6/22/1349800060.webp,23,3,1230000.0,flat,sale,99.0,True,3,3,calle del Duque de Sesto,Madrid,Madrid,es,40.4229709,-3.6758451,False,https://www.idealista.com/inmueble/108606552/,"Descubre esta espectacular vivienda exterior de 99 m², diseñada para ofrecer el máximo confort y luminosidad gracias a su orientación SUR. - A ESTRENAR DE CATEGORÍA  - A 5 MINUTOS DEL PARQUE DEL RETIRO - 3 HABITACIONES (MÁSTER SUITE EXTERIOR CON MUCHA LUZ NATURAL) - 3 BAÑOS COMPLETOS  - SALÓN COMEDOR SÚPER LUMINOSO EXTERIOR - COCINA DE DISEÑO ITALIANO CON ELECTRODOMÉSTICOS TOP MARCA BOSCH  - AIRE ACONDICIONADO POR CONDUCTO EN TODAS LAS ESTANCIAS  - ZONA DE LAVANDERÍA  - PORTERO FÍSICO Piso con reforma integral de lujo en zona Prime. En una de las calles mas tranquilas y mas bonitas de la zona de Goya. Sin agencias / sin comisiones inmobiliarias. Directo con la propiedad. Detalle de calidades: electrodomésticos: bosch cocina: - porcelánico, “ascale” 12 mm. - color lauren black - resiste al calor y al rayado. -Suelos y azulejos Peronda - Muebles de baño kyrya a medida de diseño, con encimeras sólid surface. calefacción y climatización: - aire acondicionado por conducto ¨ - radiadores: radiadores de diseño horizontal negro  carpinteria exterior: - kömmerling barrio de salamanca  este distinguido barrio residencial se ha convertido en una de las más importantes zonas comerciales de la ciudad y uno de los barrios de mayor nivel de vida de europa con la mayor zona de compras de lujo de madrid.  muy cerca de todo.  *************ven a conocerlo************* a la hora de nuestras obras, reformas y decoraciones pensamos como ustedes en vivir en un lugar agradable, moderno, cómodo y con muchas calidades. Nuestro concepto es que nos vuelvas a elegir. Contamos con otros pisos en venta y en obra de reforma en diferentes barrios de madrid. No dude en consultarnos contacto  martin wapp- 6 0 3 8 5 6 9 0 2 Capital Home 10G S. L.",True,good,False,True,12424.0,True,False,False,False,[],False,False,1230000.0,€,flat,"Goya, Madrid",Piso en calle del Duque de Sesto,Destacado,,Barrio de Salamanca,Goya,,,,1249000.0,19000.0,2.0
108906103,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/59/eb/1358525905.webp,14,4,210000.0,flat,sale,86.0,True,3,1,La Serna,Madrid,Fuenlabrada,es,40.2903241,-3.8003742,False,https://www.idealista.com/inmueble/108906103/,"¡Oportunidad en Fuenlabrada – Las Provincias! Desde Redpiso Fuenlabrada Las Provincias te presentamos esta estupenda vivienda de 86 m² construidos y 69 m² útiles, ideal para familias o como inversión. La vivienda cuenta con 3 amplias habitaciones, un baño, salón independiente con salida a una acogedora terraza, y una cocina reformada y amueblada, lista para entrar a vivir. Además, dispone de ascensor en la finca y trastero, lo que añade comodidad y espacio de almacenamiento adicional. Destaca su suelo de tarima en salón y habitaciones, lo que aporta calidez y confort a los espacios. La distribución es funcional y muy luminosa, gracias a su buena orientación. Ubicada en una zona consolidada, con todos los servicios a mano: colegios, supermercados, zonas verdes, transporte público y fácil acceso a principales vías. ¡No dejes pasar esta oportunidad! Contacta con nosotros para más información o para concertar una visita.",False,good,False,True,2442.0,False,False,False,False,[],False,False,210000.0,€,flat,"La Serna, Fuenlabrada",Piso,Destacado,RP842025140456,La Serna,,,,,,,
108895339,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/86/ac/1358211658.webp,42,1,550000.0,flat,sale,82.0,True,3,2,calle Divino Vallés,Madrid,Madrid,es,40.3964969,-3.7006291,False,https://www.idealista.com/inmueble/108895339/,"Vivienda reformada con terraza y excelente distribución en Calle Divino Vallés Te presentamos esta espectacular vivienda en venta, situada en la calle Divino Vallés, en una de las zonas más cotizadas y bien comunicadas de Madrid. Ubicada en una primera planta, esta propiedad destaca por su reforma integral de diseño, pensada para ofrecer confort, funcionalidad y estilo en cada rincón. Cuenta con una superficie de 82 m² construidos distribuidos de forma óptima en tres dormitorios y dos baños completos, uno de ellos en suite. Todas las habitaciones disponen de armarios empotrados a medida, maximizando el almacenamiento sin sacrificar espacio. El corazón de la vivienda lo conforman una amplia zona de salón con cocina integrada en concepto abierto, creando un espacio moderno, acogedor y muy luminoso gracias a su doble orientación. La vivienda es exterior y, además, disfruta de una impresionante terraza de aproximadamente 20 m², con vistas al patio de manzana y acondicionada como zona chill out, perfecta para relajarse o disfrutar con invitados en un entorno privado y tranquilo. Entre sus calidades destacan las ventanas con doble acristalamiento Climalit, que garantizan un excelente aislamiento térmico y acústico, y un completo sistema de aislamiento en todas las paredes, pensado para maximizar la eficiencia energética y el confort interior. La vivienda dispone de calefacción por suelo radiante, que proporciona una temperatura homogénea y agradable durante todo el año, así como de aire acondicionado por conductos, que permite una climatización eficiente en todas las estancias. Además, cuenta con un cuarto de lavandería independiente, equipado con lavadora, secadora y un termo inteligente de última generación. Esta propiedad está lista para entrar a vivir, con una distribución funcional, acabados de alta calidad y una ubicación privilegiada que combina tranquilidad, servicios y excelente comunicación. Precio de salida: 550.000 € Una oportunidad ideal tanto para familias como para quienes buscan una vivienda con personalidad, lista para disfrutar desde el primer día y con todas las comodidades de una reforma cuidada al detalle.",False,good,False,True,6707.0,False,True,False,False,[],False,False,550000.0,€,flat,"Chopera, Madrid",Piso en calle Divino Vallés,Destacado,LCM38032,Arganzuela,Chopera,,,,,,
104706169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/86/0d/1229159029.webp,18,1,1649000.0,flat,sale,162.0,True,3,3,calle de Velázquez,Madrid,Madrid,es,40.4365797,-3.6842424,False,https://www.idealista.com/inmueble/104706169/,"Vivienda a estrenar en la prestigiosa calle Velázquez. 1ª Planta. Exterior. Muy luminosa. Dormitorios en Suite + Aseo de Cortesía. Amplia zona de recibo. Reforma de diseño con materiales de primeras marcas. Amueblado. Zona de Lavandería. Finca Clásica y Buen Portal. Muy bien comunicada. Junto a los principales comercios de la zona. Ref-2804. ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,10179.0,True,False,False,False,[],False,False,1649000.0,€,flat,"Castellana, Madrid",Piso en calle de Velázquez,Destacado,2804,Barrio de Salamanca,Castellana,,,,,,
108794381,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/e3/b3/1355321594.webp,18,5,839000.0,flat,sale,66.0,False,2,2,calle de Alcántara,Madrid,Madrid,es,40.4294361,-3.6751248,False,https://www.idealista.com/inmueble/108794381/,"Piso reformado en Calle Alcántara, interior muy luminoso – 2 dormitorios y 2 baños Te presentamos este espectacular piso totalmente reformado, ubicado en la Calle Alcántara, en pleno corazón de Madrid. A pesar de ser interior, cuenta con gran luminosidad gracias a sus amplios ventanales y su orientación hacia patios abiertos y sobre todo por que es una de las ultimas plantas. Características principales: Superficie: 66 m² catrastales 2 dormitorios amplios con armarios empotrados 2 baños completos Salón-comedor abierto con gran espacio para reuniones Cocina independiente totalmente equipada y amueblada Vivienda en planta interior muy luminosa Reforma integral reciente con acabados modernos Vivienda totalmente amueblada  Aire acondicionado instalado Distribución: Acceso directo a un espacio abierto que integra salón y comedor, junto a una cocina independiente moderna. Dispone de dos dormitorios dobles, uno de ellos con acceso directo al baño principal en suite, y un segundo baño completo junto al salón. Ubicación inmejorable: Situado en el exclusivo barrio de Salamanca, la Calle Alcántara está rodeada de todos los servicios que necesitas: supermercados, restaurantes, centros educativos, gimnasios y zonas verdes. Excelente comunicación gracias a varias líneas de metro y autobuses, a pocos minutos del centro y de las principales vías de la ciudad. Imágenes reales tras la reforma. El mobiliario mostrado si está incluido en el precio. En URBANTEC REALTY te acompañamos en todo el proceso para que comprar tu nuevo hogar sea fácil y seguro.",False,good,False,True,12712.0,True,False,False,False,[],False,False,839000.0,€,flat,"Lista, Madrid",Piso en calle de Alcántara,Destacado,,Barrio de Salamanca,Lista,,,,,,
108007872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/3d/64/1331028885.webp,43,7,249900.0,flat,sale,104.0,True,3,2,calle de Belzunegui,Madrid,Madrid,es,40.3753753,-3.7373301,False,https://www.idealista.com/inmueble/108007872/,"¡ESTUPENDO PISO EN VENTA EN MADRID - PUERTA BONITA! Descubre este amplio y luminoso piso en el distrito de Carabanchel, Ubicado en una septima planta con ascensores, este inmueble es la oportunidad perfecta para convertirlo en el hogar de tus sueños. Características Principales: Superficie: 104 m² construidos. Distribución: Salón: Amplio y luminoso conectado por dos pasillos de distribución, sala comedor. Cocina: Con doble acceso, espaciosa, luminosa y acceso a la terraza. Dormitorios: 3 Habitaciones, con armarios empotrados, amplias y luminosas. Baño: 2 Cuartos de baño, 1 baño completo y un cuarto de aseo. Edificio construido en 1985 lo que asegura un buen estado estructural. Situado en el barrio de Puerta Bonita, este piso goza de una excelente conectividad. Estación de metro San Francisco y paradas de autobús a menos de 5 minutos de la finca, facilitando el acceso a todo Madrid con buena conexión con las principales vías y autopistas, A-42, M-40, Vía Lusitana, Avenida de los Poblados, etc. Autobuses: Amplia red de líneas de autobús. Además de estar frente a la comisaria Inmejorable zona en un barrio vibrante y dinámico, con una gran variedad de servicios y actividades. Este piso es una oportunidad única para aquellos que buscan una propiedad con potencial en una de las zonas más en desarrollo de Madrid. ¡No pierdas la oportunidad de convertir este espacio en un hogar perfecto, contáctanos para más información y para programar una visita! AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble.",False,good,False,True,2403.0,True,False,False,False,[],False,False,249900.0,€,flat,"Puerta Bonita, Madrid",Piso en calle de Belzunegui,Destacado,DANIEL,Carabanchel,Puerta Bonita,,,,259000.0,9100.0,4.0
105979533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/37/f3/1268865547.webp,32,5,395000.0,flat,sale,53.0,True,1,1,calle de Alfonso VI,Madrid,Madrid,es,40.414272,-3.7112188,False,https://www.idealista.com/inmueble/105979533/,"¡Oportunidad de Inversión: Ático con terrazas en el Centro de Madrid, en Calle Alfonso VI, el Madrid de los Austrias! Ático en Venta perfecto tanto para Alquiler turístico, temporal o de corta estancia, como de larga estancia o como vivienda habitual. Increíbles vistas en el centro de Madrid en este ático de 53 m² ubicado en la histórica calle de Alfonso VI con dos terrazas en pleno Madrid de los Austrias. El luminoso salón rodeado de ventanales con acceso directo a las terrazas aporta una sensación de libertad y plenitud, con unas vistas increíbles a todo Madrid, tanto durante el día, como para ver las puestas de sol y también la noche madrileña y todo su skyline nocturno.  También cuenta con una cocina, un dormitorio y un cuarto de baño completo. Este ático está situado en la quinta planta de un edificio sin ascensor construido en 1910, se encuentra en buen estado y está listo para entrar a vivir. Dispone de calefacción individual a gas natural y aire acondicionado en el salón para tu máximo confort durante todo el año.  En pleno centro turístico a unos 5 min a pie de la Catedral de la Almudena, el Palacio Real, la Plaza Mayor, la Basílica de San Francisco el Grande, el Mercado de la Cebada, el Jardín de las Vistillas.. . y también de toda la zona turística, deportiva y paisajística del Barrio de Imperial, Madrid Río y la Casa de Campo. Muy bien comunicado tanto por metro a 5 min a pie de Metro La Latina (línea 5), numerosos autobuses y con fácil acceso a la M-30 y todas su conexiones. ¡Contáctanos para visitarlo!",False,good,False,False,7453.0,True,False,False,False,[],False,False,395000.0,€,flat,"Palacio, Madrid",Piso en calle de Alfonso Vi,Destacado,LCM32170,Centro,Palacio,,,,,,
108251431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/d5/a9/1338500390.webp,31,1,425000.0,flat,sale,186.0,True,4,2,calle Río Urbión,Madrid,Leganés,es,40.3343945,-3.7737815,False,https://www.idealista.com/inmueble/108251431/,"INMOBILIARIA EN SAN NICASIO - TECNOCASA ESTUDIO RÍO DUERO S. L PISO EN SAN NICASIO DE 4 DORMITORIOS Y 2 BAÑOS CON 58 M2 DE TERRAZA, TRASTERO Y SOLARIUM 23 M2. La vivienda es muy amplia, con entrada, salón independiente de 24 m2, cocina de 14 m2, cocina2, 4 dormitorios (dormitorio principal muy amplio de 16 m2), 2 baños ( uno en suite) y 2 terrazas ( una de 58 m2 y otra de 4 m2), trastero y solárium de 23 m2.  La vivienda es muy luminosa con excelentes vistas. DETALLE DE CALIDADES -Cocina amueblada -Calefacción individual -3 Split de aire acondicionado en el dormitorio principal, y -Suelos de tarima -Puertas de madera sapeli -6 Armarios empotrados vestidos en dormitorio 1, 2, 3 y 4. -Baño 1 con plato de ducha -Baño 2 con bañera -Carpintería exterior lacada en blanco climalit. -Puerta de entrada blindada. Te ofrecemos asesoramiento financiero sin compromiso, te ayudamos a conseguir las mejores condiciones con las entidades bancarias. Preguntanos.",False,good,False,True,2285.0,True,False,False,False,[],False,False,425000.0,€,flat,"San Nicasio, Leganés",Piso en calle Río Urbión,Destacado,,San Nicasio - Campo de Tiro - Solagua,San Nicasio,,,,450000.0,25000.0,6.0
