propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,district,externalReference,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108296026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/d1/bc/1357761754.webp,24,2120000.0,flat,sale,174.0,3,3,Barrio Goya,Madrid,Madrid,es,40.422374,-3.674402,False,https://www.idealista.com/inmueble/108296026/,"Descubra la máxima expresión del lujo y la comodidad en este espectacular piso en el codiciado barrio de Goya, en el corazón del prestigioso Distrito de Salamanca, Madrid. Ubicado en la 6ª planta exterior de una finca clásica con portería, esta residencia ha sido meticulosamente diseñada para ofrecer una experiencia de vida moderna y sofisticada, con 3 amplias habitaciones dobles y 3 baños de diseño, incluyendo uno en suite. Cada detalle ha sido cuidadosamente seleccionado para maximizar el espacio y garantizar acabados de la más alta calidad, con carpintería lacada en blanco, suelos de tarima y carpintería exterior de PVC con rotura de puente térmico. La cocina, completamente equipada y amueblada, se integra perfectamente con un diseño funcional y elegante, ideal para los amantes del confort contemporáneo. Este exclusivo hogar está equipado con tecnología de casa inteligente, ofreciendo una vida avanzada y conectada, además de calefacción comunitaria, aire acondicionado y un práctico trastero. En la emblemática calle Antonia Mercé, esta propiedad goza de una ubicación privilegiada con acceso inmediato a las boutiques más exclusivas, restaurantes de alta cocina, centros comerciales y una excelente red de transporte público. Su proximidad a parques como el Retiro y reconocidas universidades y colegios convierte a esta residencia en la elección perfecta para aquellos que valoran el prestigio, la comodidad y la vida urbana de lujo en uno de los barrios más deseados de Madrid. VIVIENDA EN PROCESO DE REFORMA. LAS FOTOS NO SE CORRESPONDEN CON LA VIVIENDA. CONTACTA PARA OBTENER LA INFORMACIÓN DETALLADA DEL PROYECTO. ADELÁNTATE AL RESTO, Y ADEMÁS OBTÉN LA POSIBILIDAD DE PERSONALIZAR TU VIVIENDA A TU GUSTO. ¡CONTACTANOS!",False,good,False,12184.0,False,False,False,False,[],False,False,2120000.0,€,,,flat,,"Goya, Madrid",Piso,Barrio de Salamanca,MEM123,6,True,Goya,True,,,,
108826037,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/09/98/1356252061.webp,21,165580.0,flat,sale,65.0,3,1,San Isidro - Los Almendros,Madrid,Alcalá de Henares,es,40.4881774,-3.3607265,False,https://www.idealista.com/inmueble/108826037/,"¡Descubre tu nuevo hogar en Alcalá de Henares! Este encantador piso de 65 m², ubicado en la zona de la estación, es ideal para quienes buscan comodidad y accesibilidad. Al entrar, te recibe un acogedor hall que te guía hacia un luminoso salón comedor, perfecto para disfrutar de momentos en familia o con amigos.  El inmueble cuenta con tres dormitorios, ideales para descansar o convertir en espacios de trabajo. La cocina, completamente amueblada, ofrece funcionalidad y estilo, mientras que el baño, equipado con un práctico plato de ducha, garantiza comodidad. Además, disfrutarás de un pequeño patio, un rincón perfecto para relajarte al aire libre.  Este piso de segunda mano, construido en 1965, se encuentra en buen estado y cuenta con calefacción eléctrica por bomba de frío/calor. Situado en la planta baja y con ascensor, es accesible para todos. No dejes pasar la oportunidad de vivir en una ubicación privilegiada, cerca de todos los servicios y con excelentes conexiones de transporte. ¡Ven a verlo y enamórate!",False,good,False,2547.0,False,False,False,False,[],False,False,165580.0,€,,,flat,,"San Isidro - Los Almendros, Alcalá de Henares",Piso,San Isidro - Los Almendros,,bj,True,,False,,,,
108316294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/ea/99/1340476977.webp,23,430000.0,flat,sale,94.0,3,2,Barrio Arcos,Madrid,Madrid,es,40.4219389,-3.6166872,False,https://www.idealista.com/inmueble/108316294/,"'TECNOCASA 'ESTUDIO SAN BLAS 2018 S. L. ' Vende inmueble de 94 m2 construidos en la ZONA ARCOS de SAN BLAS.  Piso reformado a estrenar con acabados de lujo y tecnología de última generación. Se vende espectacular vivienda totalmente reformada, con materiales de alta calidad y una distribución funcional que combina diseño, confort y eficiencia energética. Distribución y espacios •Instalaciones completamente nuevas y conforme al plano •Recibidor con armario empotrado de abrigo, mesa decorativa y cajón •2 baños completos con muebles con cajones y lavabos de resina mate •Inodoros suspendidos y platos de ducha con mampara •Armarios empotrados blancos con puertas abatibles, maletero, cajoneras y barra   de colgar •Cocina moderna equipada con electrodomésticos panelados de primeras marcas •Terraza abierta ideal para disfrutar del exterior Calidades y equipamiento •Suelo radiante y refrescante por aerotermia •Termostatos individuales en cada estancia •Ventanas de alta gama: rotura de puente térmico, hoja oculta, bisagras ocultas, apertura oscilobatiente, cristales Climalit térmicos •Persianas motorizadas con interruptor general en la entrada •Suelos de gres imitación madera •Paredes lisas y rodapiés de madera •Puertas interiores en blanco •Puerta de entrada blindada •Instalación eléctrica y fontanería completamente nueva Detalles adicionales •Vivienda luminosa, moderna y lista para entrar a vivir •Acabados premium en todas las estancias •Ideal para quienes buscan confort, eficiencia energética y diseño contemporáneo. Se realizara obligatoriamente un estudio financiero antes de visitar la vivienda Le buscamos la hipoteca hasta el 100%. Los profesionales Kìron, gracias a un profundo conocimiento del mercado bancario, le ayudan a encontrar la solución hipotecaria que mejor se adapte a sus preferencias. '. '.",False,good,False,4574.0,False,False,False,False,[],False,False,430000.0,€,,,flat,,"Arcos, Madrid",Piso,San Blas,,8,True,Arcos,True,,,,
108155872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/a6/da/1335536530.webp,15,349990.0,flat,sale,120.0,4,2,Barrio Vista Alegre,Madrid,Madrid,es,40.3786914,-3.7510125,False,https://www.idealista.com/inmueble/108155872/,"Buenavista inmobiliaria gestiona la venta de este estupendo inmueble ubicado en Carabanchel junto a la Avda. de los Pablados, una de las zonas del sur de Madrid en continuo desarrollo, con gran oferta de ocio, ambiente familiar, con muchos colegios, parques, y muy buena comunicación por transporte público y por carretera (M-30, M-40), con autobuses y metro cerca.  El piso está situado en planta baja, tiene las orientaciones este -oeste por lo que cuenta con mucha luminosidad y es muy tranquila la zona, altura entreplanta con ascensor y salva escaleras, tiene 120 metros construidos, con una distribución fantástica y se distribuye de la siguiente manera: amplio salón luminoso con dos ventanas da al parque. La cocina es completa con muebles hechos a medida con mucha luz y con terraza tendedero también, con caldera de gas natural, tiene dos baños, uno tipo aseo y otro completo con ducha. Los dormitorios son cuatro todos ellos muy amplios. A/A en salón. Necesita reforma. Cuenta con un trastero de 8 metros. Mejor ver. Gestionamos la compra de su vivienda, le ofreceremos un abanico de posibilidades de financiación. Solicite información y visita sin compromiso.",False,renew,False,2917.0,True,False,False,False,[],False,False,349990.0,€,,,flat,,"Vista Alegre, Madrid",Piso,Carabanchel,9 Jacobinia,bj,True,Vista Alegre,True,,,,
108665104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/fb/b2/1352062815.webp,28,786300.0,penthouse,sale,146.0,3,2,El Rosón - Kelvinator,Madrid,Getafe,es,40.3168212,-3.7313318,False,https://www.idealista.com/inmueble/108665104/,"OH! KEY SERVICIOS INMOBILIARIOS, VENDE  EXCLUSIVO ÁTICOUbicado en la codiciada zona de El Rosón - Kelvinator, en Getafe. Esta propiedad cuenta con todo lo que se puede desear en una vivienda moderna y cómoda. Construido en el año 2004, el edificio se encuentra en excelente estado, ofreciendo una calidad de vida incomparable a sus residentes. Te presentamos este espectacular ático exclusivo, una vivienda que combina amplitud, comodidad y estilo en un entorno tranquilo y perfectamente comunicado.   Espacios que enamoranUbicado en un edificio del año 2004 en excelente estado, este ático ofrece 117,4 m² útiles y 146 m² construidos, perfectamente distribuidos para garantizar tu bienestar. ¿Te gusta el aire libre? Añade a eso una terraza privada de 60 m², ideal para tus momentos de relax, cenas al atardecer o encuentros con amigos.   Dormitorios diseñados para soñarOriginalmente de 4 habitaciones, hoy cuenta con 3 espaciosos dormitorios que priorizan el confort y la amplitud.  La habitación principal tipo suite es un auténtico refugio:  Baño privado de casi 9 m²  Vestidor de 12 m²  16 m² de descanso   Un salón donde la vida sucede: Un espectacular salón de 45 m² se convierte en el corazón del hogar: luminoso, acogedor y con salida directa a la terraza. Aire Acondicionado por conductos y carpintería interior de PVC. Aquí, cada rincón se adapta a tu estilo de vida. Comodidad total con plaza de garaje: Olvídate de buscar aparcamiento. Incluye plaza de garaje, una ventaja muy valorada en esta zona. Conexión perfecta con Madrid, La ubicación es insuperable: Transporte públicoAutobuses: Varias líneas de autobús tienen paradas cercanas, como las líneas 4, 444, 455, 488, N801, 2, 428, N805, 446 y 3, con paradas a entre 2 y 6 minutos a pie.  Cercanías Renfe: La estación Las Margaritas - Universidad (Línea C-4) se encuentra a unos 10 minutos caminando, facilitando el acceso al centro de Madrid y otras localidades.  Otra opción es la estación de Juan de la Cierva, también en la Línea 12, a aproximadamente 15 minutos a pie.  La estación más cercana es Getafe Central (Línea 12 - MetroSur), situada a unos 13 minutos a pie.   Supermercados y tiendas de alimentaciónHiper Usera: a 613 metros, unos 7 minutos a pie.  Mercadona: a 313 metros, aproximadamente 4 minutos caminando.  Market Getafe: a 287 metros, alrededor de 4 minutos a pie.  Supermercado Froiz: a 263 metros, unos 3 minutos caminando.  Lidl: a 163 metros, aproximadamente 2 minutos a pie.     Centros educativosEducación superior: Universidad Carlos III de Madrid: a 520 metros, unos 6 minutos caminando.  Educación primaria y secundaria: Colegio Divina Pastora: a 763 metros, aproximadamente 9 minutos a pie.  Colegio San Sebastián: a 745 metros, alrededor de 9 minutos caminando.  Colegio San José de Calasanz: a 666 metros, unos 8 minutos a pie.  Colegio Vicente Ferrer: a 619 metros, aproximadamente 7 minutos caminando.  Colegio Emperador Carlos V: a 424 metros, alrededor de 5 minutos a pie.     Educación infantil: Wonderland: a 188 metros, unos 3 minutos caminando y Escuela Infantil Marta Mata: a 136 metros, aproximadamente 2 minutos a pie.      Zona residencial con todo al alcance: El barrio El Rosón - Kelvinator destaca por su tranquilidad sin sacrificar servicios: supermercados, colegios, parques, centros deportivos Todo a pocos minutos de casa.   ¿Buscas lo mejor de Getafe? ¡Este ático lo tiene todo!   Diseño, espacio, luz, calidad y ubicación esta propiedad es ideal para quienes valoran la comodidad sin renunciar al estilo.     Llámanos al y uno de nuestros asesores especializados te acompañará en cada paso del proceso.  Ref.: 7318.",False,good,False,5386.0,False,False,False,False,[],False,False,786300.0,€,True,True,flat,penthouse,"El Rosón - Kelvinator, Getafe",Ático,El Rosón - Kelvinator,7318,bj,True,,True,,,,
107821230,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/a6/d4/1348877918.webp,17,195000.0,flat,sale,80.0,2,1,Loeches,Madrid,Loeches,es,40.3858858,-3.4083785,False,https://www.idealista.com/inmueble/107821230/,"Este magnífico bajo, ubicado en el centro de Loeches, ofrece una ubicación inmejorable, con todos los servicios y comercios a pocos pasos, lo que te permitirá disfrutar de la comodidad de tener todo al alcance de la mano. Totalmente nuevo y recién reformado, esta vivienda de dos habitaciones y un baño se encuentra lista para estrenar. Cuenta con un encantador patio privado, perfecto para disfrutar del aire libre y aprovechar al máximo el espacio exterior. Los acabados y materiales utilizados son de la mejor gama disponible en el mercado, lo que garantiza una experiencia de confort y calidad superior. El interior cuenta con una distribución moderna que aprovecha al máximo la luz natural. Cada detalle de esta vivienda ha sido pensado para ofrecerte lo mejor en comodidad, estética y funcionalidad. Este bajo es una oportunidad única para quienes buscan un hogar recién reformado, en pleno centro del pueblo, con todas las ventajas de vivir en una zona tranquila y bien comunicada. ¡Una opción ideal para comenzar una nueva etapa con calidad y estilo! No dejes pasar la oportunidad de financiar al 100% con nuestro asesoramiento gratuito ¡CON KÍRON! ¡No pierdas la oportunidad de hacerla tuya!",False,good,False,2438.0,False,False,False,False,[],False,False,195000.0,€,,,flat,,Loeches,Piso,,,bj,True,,False,,,,
108765844,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/e9/6c/1354503743.webp,17,230000.0,flat,sale,53.0,2,1,Barrio Pilar,Madrid,Madrid,es,40.4766735,-3.7156003,False,https://www.idealista.com/inmueble/108765844/,"Agencia inmobiliaria de MADRID | zona BARRIO DEL PILAR – PEÑAGRANDE | Oficina Tecnocasa de MADRID. Vivienda en A REFORMAR, CON TRASTERO y ORIENTACIÓN OESTE, que consta de 53 metros cuadrados construidos según catastro. La vivienda dispone de un pequeño distribuidor, salón, cocina independiente, 2 dormitorios y baño completo.  Tiene orientación oeste. La vivienda se transmite con trastero. Vivienda situada en la zona Norte de Madrid, en el barrio de EL PILAR, muy buena UBICACIÓN GEOGRÁFICA, cuenta con excelente COMUNICACIÓN tanto por carretera (M-30, M-40, M-50, A-6, A-1…) como por transporte público (Metro: L. 9-BARRIO DEL PILAR, L. 7-PEÑAGRANDE); Autobuses urbanos: 42, 32, 133, 137, 138, 147, N22. Cercano a LUGARES DE INTERÉS GENERAL como: Centro Comercial LA VAGUADA, Cuatro Torres Business Área, Hospital LA PAZ, Hospital Carlos III, el CENTRO NACIONAL DE INVESTIGACIONES, Campus de MEDICINA de la UAM, Hospital Ramón y Cajal, el PARQUE de la Vaguada, (con toda su oferta de ocio y deporte), el POLIDEPORTIVO MUNICIPAL Vicente del Bosque… Por su consolidación como barrio, cuenta con todo tipo de ESTRUCTURA DOTACIONAL Y DE SERVICIOS PÚBLICOS: comercio de todo tipo, oficinas bancarias, farmacias, centro de salud, biblioteca municipal, centros de culto, etc. Con fácil acceso tanto a la M30 como a la M40. Zona tranquila con parques y aparcamiento con y sin regulación horaria. Excelente situación, rodeado de todos los servicios: bancos, farmacias, supermercados. A escasos minutos andando del Centro Comercial La Vaguada. Con diferentes colegios alrededor, como Colegio Bravo Murillo, Colegio Herrera Oria, Colegio La Salle, Colegio Valdeluz. La vivienda se sitúa cerca de los Hospitales La Paz y Ramón y Cajal. Financiación de hasta el 100% con nuestro departamento financiero, KIRON. ASESORAMIENTO GRATUITO Y SIN COMPROMISO, no dude en consultarnos.",False,renew,False,4340.0,False,False,False,False,[],False,False,230000.0,€,,,flat,,"Pilar, Madrid",Piso,Fuencarral,z32h1b230,bj,True,Pilar,True,,,,
108546262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/42/a3/1348103138.webp,25,405000.0,chalet,sale,110.0,4,3,Moraleja de Enmedio,Madrid,Moraleja de Enmedio,es,40.2615598,-3.8566317,False,https://www.idealista.com/inmueble/108546262/,"INMOBILIARIA BUY HOUSE VENDE AMPLIO CHALET ADOSADO EN MORALEJA DE ENMEDIO Vivienda con una superficie de 110 m2 construidos de los cuales 106 m2 son útiles y se distribuyen en salón independiente, cocina amueblada, 4 dormitorios, 2 baños completos y 1 aseo, garaje cubierto para un coche de 20 m2. Características y extras: ventanas aluminio climalit, suelo de gres, puertas de roble, pintura en gotelé, calefacción de gasoil, 2 armarios empotrados, aire acondicionado en salón y dormitorios. VEN A VERLA! . ¿Necesitas ayuda con tú financiación? , ¡nosotros podemos ayudarte! , PRE-ESTUDIO FINANCIERO GRATUITO. Más de 10 años de experiencia en el sector financiero avalan nuestro prestigio. A través de nuestros convenios con entidades bancarias de primer orden, tenemos como objetivo conseguir las mejores condiciones de financiación para nuestros clientes. LLÁMANOS Y TE INFORMAMOS SIN COMPROMISO.",False,good,False,3682.0,False,False,False,False,[],False,False,405000.0,€,True,True,chalet,terracedHouse,Moraleja de Enmedio,Chalet adosado,,5123,,,,,,,,
108605917,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/15/10/1349781583.webp,3,344990.0,chalet,sale,180.0,4,2,Centro,Madrid,Villaviciosa de Odón,es,40.3659016,-3.908384,False,https://www.idealista.com/inmueble/108605917/,"OPORTUNIDAD SOLO PARA INVERSORES, VENTA SIN POSESIÓN! ¡OKUPADA! EL INMUEBLE NO SE PUEDE VISITAR INTERIORMENTE. LA FOTO NO IDENTIFICA LA PROPIEDAD EXACTA DE VENTA, SOLO INFORMA DE LA ZONA, PUEDE QUE LOS METROS Y DESCRIPCIÓN NO SE AJUSTEN A LA REALIDAD EXACTA. CONDICIONES ESPECIALES DE COMPRA: En este tipo de adquisiciones se requieren una serie de requisitos detallados a continuación: 1º. - NO PERMITE HIPOTECA sobre el inmueble, los bancos no financian estas operaciones. 2º. -En caso de interés por la propiedad, se le pedirán una serie de datos y se le pasará la información necesaria, de acuerdo a la Protección de Datos y su tratamiento. El precio de venta está sujeto a la aprobación definitiva por parte de la entidad. Si estás interesado, recibe información inmediata a través del botón de la web. Estaremos encantados de atenderle.",False,good,False,1917.0,False,False,False,False,[],False,False,344990.0,€,True,True,chalet,semidetachedHouse,"Centro, Villaviciosa de Odón",Chalet pareado,Centro,DJ1073S,,,,,,,,
106829407,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/f8/e4/1295299467.webp,32,1050000.0,flat,sale,86.0,2,2,Barrio Goya,Madrid,Madrid,es,40.4274055,-3.6783988,False,https://www.idealista.com/inmueble/106829407/,"Presentamos este encantador piso de 86 m² para reformar, con 3 balcones a la calle ubicado en una elegante finca clásica de 1925 en la prestigiosa zona de Goya. Situada en una planta exterior, esta propiedad combina estilo y funcionalidad en un espacio cuidadosamente diseñado. La vivienda se organiza en torno a un amplio hall de entrada que conduce a un luminoso salón con dos balcones a la calle, creando un espacio acogedor y lleno de luz natural. Integrada al salón, la cocina abierta amueblada y equipada aporta un diseño contemporáneo. La zona de descanso se encuentra siguiendo el pasillo y está compuesta por dos cómodas habitaciones, la principal exterior con un balcón, acompañadas de dos baños independientes, diseñados para ofrecer máxima comodidad y privacidad.",False,renew,False,12209.0,False,False,False,False,[],False,False,1050000.0,€,,,flat,,"Goya, Madrid",Piso,Barrio de Salamanca,2683,1,True,Goya,True,,,,
107329400,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/2a/8e/1330001581.webp,7,333717.0,flat,sale,49.0,1,1,calle de Isabel la Católica,Madrid,Madrid,es,40.4212541,-3.7108601,False,https://www.idealista.com/inmueble/107329400/,"CONTACTAR POR EL FORMULARIO ¡Magnífico Piso en Venta Junto a la Gran Vía de Madrid! DFLAT Madrid pone a la venta este magnífico piso reformado, para EMPRESAS y AUTONOMOS que buscan una inversión segura en una de las zonas más demandadas de la capital. La venta se realiza con renuncia a la exención del IVA, lo que lo convierte en una opción especialmente atractiva para aquellos que puedan beneficiarse de la deducción fiscal. El comprador deberá auto-liquidar el Impuesto de Transmisiones Patrimoniales (ITP) por inversión del sujeto pasivo. Este piso está ubicado en una de las zonas más emblemáticas de Madrid. Situado en la tercera planta de un edificio con ascensor, este luminoso apartamento de 49 m² ofrece una distribución ideal para aprovechar cada rincón.  El inmueble cuenta con un amplio salón comedor, un dormitorio con armarios empotrados y un baño completo. La cocina está equipada con todos los electrodomésticos necesarios para tu comodidad. Además, dispone de suelos de tarima, paredes lisas y ventanas climalit. La calefacción y el aire acondicionado están garantizados gracias a una eficiente bomba de frío/calor. La ubicación es inmejorable: a solo un minuto de la Gran Vía y muy cerca de Plaza de España, Callao y Sol. Ideal tanto para vivir como para invertir, dada la alta demanda de alquileres en la zona. Los gastos de comunidad e IBI son bajos, lo que hace de esta propiedad una opción aún más atractiva. El edificio está en perfecto estado y cuenta con una ITE favorable. No pierdas la oportunidad de vivir en el corazón de Madrid o de realizar una inversión con gran rentabilidad. Organiza tu visita llamando a nuestro equipo. ¡Te esperamos!",True,good,False,6811.0,False,False,False,False,[],False,False,333717.0,€,,,flat,,"Palacio, Madrid",Piso en calle de Isabel la Católica,Centro,,3,False,Palacio,True,,,,
107994354,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/bf/f9/1330557481.webp,53,425000.0,chalet,sale,284.0,4,3,Torrejón de Velasco,Madrid,Torrejón de Velasco,es,40.192497,-3.7791012,False,https://www.idealista.com/inmueble/107994354/,"CALOR DE HOGAR Vende magnífico Chalet Pareado del 2002 situado en una de las mejores zonas de Torrejon de Velasco, zona consolidada rodeada de distintos servicios, ideal para vivir en tranquilidad a escasos km de Madrid. El chalet se distribuye en 3 Plantas: - Planta Baja: Hall -Recibidor, Dormitorio con Armario Empotrado, Baño Completo, Cocina con Office, Salón Comedor Independiente con Acceso a Jardin con una piscina de obra de agua salada a capricho con iluminación, materiales de primera calidad, Barbacoa de Obra, Porche de Madera y Caseta de Trastero, Plaza de Garaje para 3 Coches con Puerta automatica. - Primera Planta: 3 Dormitorios el principal con baño en suite, y Vestidor, 2 Dormitorios con Armarios Empotrados y 2 Baños, el del principal y uno de las Habitaciones - Segunda Planta: Buhardilla de ensueño con Recreación de Vigas, y Armarios ideal para reuniones y disfrutar de los tiempos. La vivienda dispone de Bombas de Frio y Calor, Ventanas de Climalit Honorarios de Intermediación no incluidos COMPRE CON CALOR DE HOGAR FINANCIACIÓN A SU MEDIDA REFORME CON NOSOTROS CALOR DE HOGAR SU INMOBILIARIA DE CONFIANZA.",False,good,False,1496.0,False,False,False,False,[],False,False,425000.0,€,True,True,chalet,semidetachedHouse,Torrejón de Velasco,Chalet pareado,,,,,,,429999.0,4999.0,1.0,
108803863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/ee/e2/1355625791.webp,37,589000.0,chalet,sale,257.0,4,4,Puerta Pinto - Valparaíso,Madrid,Pinto,es,40.2446645,-3.6936157,False,https://www.idealista.com/inmueble/108803863/,"**Chalet Adosado en Venta - Oportunidad Única en Zona Privilegiada** Descubre este exclusivo chalet adosado de 257 m², de entrega inmediata, ubicado en una de las zonas más demandadas de la ciudad. Con una distribución en cuatro plantas, este hogar ofrece posibilidades para disfrutar de la vida en familia. En la planta sótano, encontrarás un dormitorio con baño incluido, ideal para invitados o como espacio privado. Además, cuenta con una bodega y un garaje con capacidad para dos coches.  La cocina, equipada con todo el mobiliario y electrodomésticos nuevo a estrenar y zona de office. El salón, con su diseño en dos alturas y tres espacios, crea un ambiente acogedor y funcional. Desde aquí, tendrás acceso a un amplio jardín muy bien cuidado, solado y con jardín de 60 m2 perfecto para reuniones familiares o momentos de ocio. En la primera planta se encuentran tres dormitorios, uno de ellos con vestidor y dos baños completos, brindando comodidad y privacidad para todos. La segunda planta alberga una buhardilla y una terraza que te permitirá disfrutar de vistas y momentos de tranquilidad. Esta vivienda ha sido totalmente reformada y está lista para entrar a vivir, con carpintería exterior aluminio climalit con mallorquinas en color madera que añade un toque elegante. Este chalet cuenta con amplios armarios empotrados, trastero y calefacción eléctrica con bomba de frío/calor. No dejes pasar esta oportunidad de vivir en un hogar que combina confort, estilo y funcionalidad.",False,good,False,2292.0,False,False,False,False,[],False,False,589000.0,€,True,True,chalet,terracedHouse,"Puerta Pinto - Valparaíso, Pinto",Chalet adosado,Puerta Pinto - Valparaíso,,,,,,,,,
108617931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/91/c4/1350091984.webp,5,429000.0,chalet,sale,195.0,5,3,calle de los Eucaliptos,Madrid,Rivas-Vaciamadrid,es,40.3615641,-3.529348,False,https://www.idealista.com/inmueble/108617931/,"INMUEBLE OCUPADO - SIN POSIBILIDAD DE VISITA Se trata de una Vivienda adosada de tres alturas sobre rasante, ubicado en la calle de Los Eucaliptos, en el municipio de Rivas Vaciamadrid, en la provincia Madrid. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente, y un pasillo que distribuye a un salón comedor, varias estancias que se considerarían dormitorios, y un cuarto de baño completo con bañera. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,2200.0,False,False,False,False,[],False,False,429000.0,€,,,chalet,terracedHouse,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Chalet adosado en calle de los Eucaliptos,Rivas Urbanizaciones,FHOG-3058,,,,,,,,
