propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,district,hasLift,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108907310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/93/99/1358560908.webp,,11,1,550000.0,flat,sale,100.0,True,2,2,Viñas Viejas,Madrid,Boadilla del Monte,es,40.4137748,-3.8942241,False,https://www.idealista.com/inmueble/108907310/,"TECNOCASA ofrece en exclusiva esta propiedad para que usted compre con seguridad y tranquilidad, sin más agencias y otros compradores. Confíe en la inmobiliaria líder en España. Se trata de un piso en primera planta en exclusiva urbanización privada. La vivienda se distribuye en: Hall de entrada, Salón comedor, Cocina con tendedero cubierto, 2 dormitorios (1 tipo suite) 2 baños y terraza. Incluido en el precio DOS PLAZAS DE GARAJE Y UN TRASTERO. Urbanización con amplias zonas comunes, 2 piscinas al aire libre, piscina climatizada, gimnasio, sauna, pista de pádel, cancha deportiva, zona infantil, muchas zonas ajardinadas y portero. No dejes de visitar esta exclusiva vivienda, existen pocas en el mercado como esta. Gestionamos cambios de vivienda, valoración inmobiliaria gratuita. Financiación 100%. Consúltenos condiciones. TECNOCASA inmobiliaria líder en España con más de 900 puntos de venta, más de 30 años de experiencia en territorio nacional. Agencia Inmobiliaria Tecnocasa Boadilla del Monte, Sector B, Viñas Viejas, Valenoso, Parque Boadilla, El Olivar del Mirabal, Montepríncipe, El Pastel, La Carcava..",False,good,False,5500.0,False,False,False,False,[],False,False,550000.0,€,flat,"Viñas Viejas, Boadilla del Monte",Piso,Destacado,Viñas Viejas,True,,True,True,,,,
107848952,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/cd/05/1330703915.webp,RP3112024130601,39,,105000.0,chalet,sale,184.0,,4,1,plaza de la Almazara,Madrid,Cadalso de los Vidrios,es,40.2980053,-4.4430364,False,https://www.idealista.com/inmueble/107848952/,"REDPISO MADRID SUROESTE le ofrece en venta casa adosada en Cadalso de los Vidrios, municipio de la Sierra Oeste de Madrid. La casa tiene una superficie construida 184m² distribuidos en dos plantas. Fantástico patio de 26m². La planta baja se compone de salón, cocina, cuatro dormitorios y un baño completo.  La primera planta conta de dos terrazas y de una estancia diáfana donde puede disponer de un espacio multifuncional.  Vivienda para REFORMAR. Su magnífica ubicación le permite un rápido acceso tanto a su núcleo urbano como a la capital. Un lugar tranquilo y familiar en el que dispondrá de todo lo necesario al alcance de su mano. Con acceso a todos los servicios y comodidades que el municipio tiene para ofrecer. Además, vivir en el corazón del pueblo brinda la oportunidad de sumergirse en su ambiente tradicional y disfrutar de la vida comunitaria La localidad de Cadalso de los Vidrios se encuentra a unos 80km. de Madrid. En un entorno natural que combina olivos y viñedos en un paisaje de abundante vegetación arbórea completa de pinos y encinas.  Población con varios bienes de interés cultural como es el Palacio de Villena y sus jardines, la Iglesia de Nuestra Señora de la Asunción, Fuente de los Álamos.. . En los alrededores de Cadalso de los Vidrios, también podrá encontrar interesantes y variadas rutas para la práctica del senderismo. No muy lejos se encuentra el Embalse de San Juan y el Valle de Iruelas, a orillas del Embalse de Burguillo.  A Cadalso de los Vidrios se llega por carretera: N-V hasta enlazar con la M-507. Vía secundaria: N-V, salida San José de Valderas, para coger la C-501 hasta enlazar con una de las siguientes: la M-541 a la altura de Pelayos de la Presa, la N-403 a la altura de San Martín de Valdeiglesias hasta enlazar con la M-542 o directamente por la M-542 pasado San Martín de Valdeiglesias.  Por transporte público: Autobús lineas 545 y 546 desde la estación de autobuses de Príncipe Pio de Madrid. ¡No dude en contactar con nosotros para ampliar la información o concertar una visita para conocer la vivienda!",False,renew,False,571.0,False,False,False,False,[],False,False,105000.0,€,chalet,Cadalso de los Vidrios,Chalet adosado en plaza de la Almazara,Destacado,,,,,,terracedHouse,112000.0,7000.0,6.0
102515284,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/4f/7f/1158171865.webp,112899,59,,680000.0,chalet,sale,376.0,,6,4,calle Perdiz,Madrid,Campo Real,es,40.3351068,-3.400133,False,https://www.idealista.com/inmueble/102515284/,"Nethome. es SIN COMISIONES ELEVADAS (sólo 2.990€ + IVA al vendedor ya incluidos y 499€ + IVA al comprador) evitando así incrementar el precio de su futura casa. Increíble oportunidad, Casa independiente con altísimas calidades tanto estructurales y acabados, perfectamente situado, siendo muy luminoso y con todas las estancias muy amplias, Tu futuro hogar destaca en: -Chalet Independiente distribuido en 3 plantas: -Planta Principal: Amplio Salón independiente con chimenea, dormitorio doble con armario empotrado ( no presentado en las fotografías) baño completo y gran cocina con office, encima de piedra y armarios de alta gama. Desde la cocina tenemos acceso a la parcela exterior. -Primera Planta: 3 dormitorios amplios con dos baños completo ( uno de ellos dentro del dormitorio principal tipo suite con Ducha y baño).  -Planta Garaje: Garaje para dos coches y sala perfecta para crear tu Bodega a tu gusto ( actualmente se utiliza como gimnasio) en esta planta tenemos un dormitorio muy amplio sala de planchado y baño completo. Perfecta planta de invitados, habitación de servicio etc etc  -Parcela: Lateral de la casa con rampa para acceso a vehículo pudiendo aparcar en el hasta dos coches mas, Porche con vistas a la piscina, Cenador, zona de barbacoa, jardín en distinta altura de la piscina para su tranquilidad, Entrada rodeado de vegetación muy cuidada, trastero/sala de maquinas y perrera independiente del edificio  -Tanto estructuralmente como los acabados finales de toda la vivienda son de altísimas calidades, habiendo realizado la obra desde sus inicios al gusto de los actuales propietarios sin escatimar en calidades. Teniendo domótica en gran parte de los servicios de la cas. -Situación perfecta, Urbanizacion con seguridad 24 horas y recogida de basuras, finca con inmejorables vistas, estando situado estratégicamente en la mejor de las zonas de la Urbanización Montehermoso, Rodeado de tranquilidad y naturaleza. ¿NECESITAS VENDER TU CASA? NetHome. es te puede ayudar. Sin Comisiones de agencias es mucho más rápido y ventajoso. Nos encargamos de la gestión completa por 2.990€ más IVA. Sin desdés! Acortamos los tiempos de venta gracias a no tener intermediarios costosos. NOTA: Estas características son meramente informativas. No tienen ningún valor contractual. NetHome. es, tu Compañía para particulares.",False,good,False,1809.0,False,False,False,False,[],False,False,680000.0,€,chalet,Campo Real,Casa independiente en calle Perdiz,Destacado,,,,True,True,independantHouse,,,
108827810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/eb/89/1356300090.webp,15462,22,,299000.0,countryHouse,sale,155.0,,2,3,Mejorada del Campo,Madrid,Mejorada del Campo,es,40.4183116,-3.4569287,False,https://www.idealista.com/inmueble/108827810/,"TERRENO RÚSTICO EN VENTA EN MEJORADA DEL CAMPO Esta finca rústica, de aproximadamente 1150 m² te ofrece un espacio único y acogedor, ideal para disfrutar de la tranquilidad del entorno. La vivienda cuenta con un total de 155 m², donde la calidad y el confort se combinan a la perfección. Además, la vivienda es muy reciente, ya que fue construida hace menos de un año, lo que garantiza un estado impecable y modernas instalaciones. Ten en cuenta que, al ser una finca rústica, el pago debe ser al contado, ya que no se puede hipotecar. La vivienda cuenta con dos habitaciones luminosas y espaciosas, perfectas para descansar y crear tu propio refugio. Sus dos baños completos garantizan comodidad para toda la familia. El interior destaca por sus suelos de tarima flotante, puertas lacadas en blanco y una pintura lisa que aportan un toque moderno y elegante. Además, dispone de aire acondicionado para mantenerte cómodo en cualquier estación del año y placas solares que contribuyen a la eficiencia energética de la vivienda. La cocina es de estilo americano y cuenta con una isla central que la hace muy funcional y moderna En el exterior, la parcela ofrece múltiples posibilidades: un amplio espacio para crear jardines, zonas de ocio o incluso ampliar la vivienda si lo deseas. La ubicación en la zona de parcelas de Mejorada del Campo te permite disfrutar de la tranquilidad del campo, con la comodidad de estar cerca de todos los servicios y conexiones de transporte. La propiedad cuenta con una piscina equipada con luces, perfecta para disfrutar en cualquier momento del día o de la noche. Esta propiedad cuenta con placas solares, lo que reduce los costes energéticos y favorece un estilo de vida más sostenible. La vivienda se encuentra en una zona tranquila y bien comunicada, perfecta para quienes buscan paz y cercanía a la ciudad. Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,good,False,1929.0,False,False,False,False,[],False,False,299000.0,€,countryHouse,Mejorada del Campo,Finca rústica,Destacado,,,,True,True,countryHouse,,,
108722002,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/50/2a/1354375873.webp,HA004192020,17,3,745000.0,flat,sale,89.0,False,3,2,Barrio Ibiza,Madrid,Madrid,es,40.4186184,-3.6753247,False,https://www.idealista.com/inmueble/108722002/,"Ubicado en una de las zonas más demandadas de Madrid, este estupendo piso se encuentra a escasos pasos de la Plaza de Felipe II, en el corazón del distrito de Retiro. Una ubicación inmejorable que combina comodidad, servicios y calidad de vida. Si te gusta ir de compras, disfrutarás de las mejores firmas y centros comerciales a tu alcance. Para el ocio, la zona ofrece una amplia oferta de restaurantes, bares y cafeterías. Además, estarás a un paseo del pulmón verde de Madrid: el Parque del Buen Retiro. Y si te interesan los eventos culturales y deportivos, a muy pocos metros se encuentra el Movistar Arena (antiguo WiZink Center), uno de los espacios más activos de la capital. La vivienda, a pesar de ser interior, destaca por su tranquilidad y luminosidad gracias a sus amplias ventanas en todas las estancias. Se distribuye en un gran recibidor, salón, cocina independiente, tres dormitorios y dos baños completos. Dispone de ventanas térmicas con doble acristalamiento y calefacción central con contadores individuales para mayor eficiencia. La finca cuenta con portero físico y está completamente adaptada para personas con movilidad reducida. Una excelente oportunidad para vivir o invertir en una de las mejores zonas de Madrid.",True,good,False,8371.0,False,False,False,False,[],False,False,745000.0,€,flat,"Ibiza, Madrid",Piso,Destacado,Retiro,True,Ibiza,,,,,,
105170748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/8f/a6/1351617023.webp,Urbalor/CostanilladeSanAndres/Dani,14,2,295000.0,flat,sale,50.0,False,2,1,costanilla de San Andrés,Madrid,Madrid,es,40.4120874,-3.7109979,False,https://www.idealista.com/inmueble/105170748/,"Urbalor inmobiliaria gestiona en venta vivienda en el barrio de La Latina, en la Plaza de la Paja. La vivienda se sitúa en un edificio historico en una segunda planta con ascensor. El piso cuenta con 46 metros cuadrados construidos, distribuidos en 2 dormitorios con armarios empotrados, salón-comedor con cocina americana equipada con vitrocerámica, microondas, lavadora, lavaplatos y horno Cuarto de baño completo con plato de ducha. Calefacción individual de gas natural,suelos de tarima flotante,puertas de paso en roble y amplios ventanales verticales para suministrar luz y ventilacion.  Inmueble reformado. Es ideal para alquilar debido a la alta demanda de en la zona, pudiendo obtener un alquiler con una excelente rentabilidad. Se entrega completamente amueblado y equipado, no requiriendo por tanto de una gran inversion inicial. Una situación magnifica de la casa en plena Plaza de la Paja, ya que está en pleno Barrio de La Latina. Plaza De La Paja 0,132 km Parada de autobús Las Vistillas 0,18 km Parada de autobús Bailén - Yeseros 0,185 km Parada de autobús San Francisco El Grande 0,188 km Parada de autobús Pza. San Francisco - Bailén 0,251 km Parada de autobús Palacio Real 0,255 km Parada de autobús Bailén - Mayor 0,261 km Parada de autobús Gran Vía San Francisco - Pza. San Fco. 0,315 km Parada de autobús Plaza De La Villa 0,357 km Parada de autobús Plaza De La Cebada 0,357 km Parada de autobús Educación Colegio De Educación Infantil Y Primaria San Ildefonso - Calle de Alfonso VI 0,053 km Escuela/Instituto · Tel: · Web: Centro Privado De Educación Secundaria Santa Barbara - Plaza de la Paja 0,07 km Escuela/Instituto · Tel · Web: Centro Privado De Educación Infantil, Primaria Y Secundaria Sagrado Corazón - Calle de Don Pedro 0,125 km Escuela/Instituto · Tel · Web: Colegio De Educación Infantil Y Primaria Nuestra Señora De La Paloma - Calle Tabernillas 0,164 km Escuela/Instituto · Tel · Web: Escuela Infantil La Paloma - Calle Tabernillas 0,19 km Educación infantil · Tel: · Web: Centro Privado De Formación Profesional Específica Afuera Ii - Carrera de San Francisco 0,204 km Escuela/Instituto · Tel: · Web: Colegio De Educación Infantil Y Primaria Vázquez De Mella - Calle de Bailén 0,218 km Escuela/Instituto · Tel · Web: Biblioteca Pública Municipal Iván De Vargas - Calle de San Justo 0,259 km Biblioteca · Tel: · Web: Seminario Menor De La Inmaculada Y San Dámaso 0,276 km Escuela/Instituto Kaizen - Calle Humilladero 0,36 km Academía idiomas Salud Don Pedro 0,178 km Veterinario La Latina - Calle Humilladero 0,237 km Veterinario Botica Real De Almudena - Calle Mayor 0,283 km Farmacia Farmacia La Herbolería - Calle Calatrava 0,285 km Farmacia Cliladent - Calle Humilladero 0,294 km Dentista Los Austrias 0,374 km Veterinario Clínica Veterinaria Ópera - Calle de los Señores de Luzón 0,384 km Veterinario · Tel:.",True,good,False,5900.0,False,False,False,False,[],False,False,295000.0,€,flat,"Palacio, Madrid",Piso en costanilla de San Andrés,Destacado,Centro,True,Palacio,,,,310000.0,15000.0,5.0
108774063,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/aa/5a/1354719907.webp,,26,bj,235000.0,flat,sale,132.0,False,3,2,CL DOS AMIGOS,Madrid,Parla,es,40.2399145,-3.7669234,False,https://www.idealista.com/inmueble/108774063/,"¡Descubre tu nuevo hogar en este encantador piso bajo en venta! Con una superficie de 132 m² construidos y 98 m² útiles, esta propiedad cuenta con tres habitaciones luminosas que ofrecen un ambiente acogedor y confortable. Los dos baños completos son perfectos para la comodidad de toda la familia. El amplio salón comedor es ideal para disfrutar de momentos inolvidables con amigos y seres queridos, mientras que la cocina independiente, totalmente equipada, te permitirá dar rienda suelta a tu creatividad culinaria. Ubicado en una zona tranquila, este piso tiene acceso sin barreras arquitectónicas y está rodeado de todos los servicios que necesitas: supermercados, colegios y transporte público a pocos pasos.  La buena distribución garantiza el máximo aprovechamiento del espacio, y los armarios empotrados ofrecen un almacenamiento adicional muy práctico. Este inmueble se encuentra en excelente estado. Con una plaza de garaje incluida en el precio y un ascensor que facilita el acceso, no querrás dejar pasar esta oportunidad. ¡Ven a verlo y empieza a imaginar tu vida aquí! ***Vivienda alquilada actualmente** Contrato en vigor con inquilino solvente(Queda poco tiempo para que finalice contrato) LLama y con gusto te informamos.",False,good,False,1780.0,False,False,False,False,[],False,False,235000.0,€,flat,"Calle Pinto-San Roque, Parla",Piso en Cl Dos Amigos,Destacado,Calle Pinto-San Roque,True,,True,True,,,,
108843639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/1b/39/1356751391.webp,15468,23,,196000.0,chalet,sale,137.0,,4,3,Carabaña,Madrid,Carabaña,es,40.2603332,-3.235117,False,https://www.idealista.com/inmueble/108843639/,"¡Descubre la casa familiar con piscina de tus sueños! Te presentamos esta impresionante vivienda, perfecta para quienes buscan confort, espacio y calidad de vida. Con 137 m² construidos y 95 m² útiles, distribuidos perfectamente en esta casa que combina funcionalidad y estilo en cada rincón. Disfruta del exterior como nunca antes gracias a su amplia piscina privada, rodeada de un patio solado ideal para reuniones, juegos o simplemente relajarte al sol. Planta baja: Una habitación versátil, ideal como dormitorio de invitados o oficina privada. Cocina completamente equipada, lista para tus mejores recetas. Salón comedor amplio y luminoso, perfecto para momentos inolvidables en familia. Primera planta: Tres dormitorios bien distribuidos, ideales para toda la familia. El dormitorio principal cuenta con baño en suite, brindándote la privacidad y comodidad que mereces. Un baño completo adicional, que aporta funcionalidad al día a día. Además, la propiedad incluye estacionamiento privado para tu total comodidad. Su excelente ubicación ofrece acceso rápido al transporte público, con varias paradas de autobús cercanas, facilitando así tus desplazamientos diarios. � Haz realidad tu hogar ideal en un entorno pensado para disfrutar en familia. *Certificación Energética: ""A"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,good,False,1431.0,False,False,False,False,[],False,False,196000.0,€,chalet,Carabaña,Casa independiente,Destacado,,,,,,independantHouse,,,
91213711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/d8/1c/809296374.webp,687VP,40,,220000.0,countryHouse,sale,233.0,,5,1,VIRGEN DEL PUERTO,Madrid,El Álamo,es,40.2314807,-3.9908377,False,https://www.idealista.com/inmueble/91213711/,"¡Descubre el encanto de esta casa de pueblo en el corazón de la localidad! Con una superficie construida de 233 m² y un terreno de 277 m², esta vivienda ofrece un sinfín de posibilidades para crear el hogar de tus sueños. Distribuida en dos plantas, la planta baja cuenta con una cocina acogedora, un amplio salón comedor, un baño con bañera y un dormitorio ideal para invitados o como despacho. En la primera planta, encontrarás cuatro dormitorios adicionales, dos de ellos con acceso a una terraza donde disfrutar del aire libre. El patio, con más de 60 m² y varias estancias, es perfecto para reuniones familiares o para relajarte en tu tiempo libre. Las ventanas de hierro añaden un toque rústico y auténtico a la propiedad. Aunque la casa necesita reformas, su estructura sólida y su calefacción de gasoil aseguran una base excelente para personalizarla a tu gusto. Construida en 1980, esta casa es una joya esperando a ser renovada. No pierdas la oportunidad de vivir en un lugar lleno de historia y potencial.",False,renew,False,944.0,False,False,False,False,[],False,False,220000.0,€,countryHouse,El Álamo,Casa de pueblo en Virgen Del Puerto,Destacado,,,,,,casaDePueblo,,,
108385171,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/57/79/1342535373.webp,PBVI-C,21,4,155000.0,flat,sale,61.0,True,2,1,calle de Pablo VI,Madrid,Parla,es,40.2389858,-3.7633229,False,https://www.idealista.com/inmueble/108385171/,"Agencia inmobiliaria de PARLA - Oficina Tecnocasa VENDE PISO en zona Centro. VIVIENDA EN VENTA EN PARLA CENTRO. Piso en venta en Parla, situado en el centro de Parla, con excelente ubicación, muy cercano a la estación de RENFE y a una de las calles principales del municipio, la calle pinto. El barrio contiene una amplia variedad de comercios, centro comercial, colegios, centros médicos, parking público, galerías de alimentación, farmacias, restauración y cuenta con Tranvía cercano a la vivienda, que comunica con todo el municipio y con parada en la estación de tren de Renfe-Cercanías. VIVIENDA A REFORMAR, SIN ASCENSOR. -Amplio salón con acceso a terraza abierta. -Consta de 2 dormitorios, uno de ellos principal. - Baño con plato de ducha. -Cocina amueblada con tendedero. -Dotado de ventanas de Aluminio gris y suelo de Gres. -Preinstalación de Gas Natural en el edificio. COMUNIDAD 45€/MENSUALES. TECNOCASA, red inmobiliaria líder en el sector con más de 30 años de experiencia, presente en más de 11 países, más de 900 oficinas a nivel nacional y con más de 400 oficinas en la Comunidad de Madrid. Realizamos valoraciones de su hogar totalmente gratuitas; gestionamos el proceso de post-venta (tanto para comprador como para el vendedor); además, les daremos toda la información que necesiten sobre hipotecas, les ayudaremos a tramitar herencias, certificados, cambios de titularidad, plusvalías, permiso de venta, etc. Contamos con la colaboración del departamento de financiación de KÍRON, su experto intermediario que le asesorará gratuitamente sin ningún compromiso. Nuestros servicios: - Hipoteca 'primera vivienda'. - Hipoteca 'cambio de vivienda'. - Hipoteca 100%. Disponemos de las mejores viviendas del mercado. NO DUDE EN VISITARNOS.",False,renew,False,2541.0,False,False,False,False,[],False,False,155000.0,€,flat,"Pintores-Ferial, Parla",Piso en calle de Pablo Vi,Destacado,Pintores-Ferial,False,,,,,,,
107600697,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/8f/37/1317254191.webp,TSV0149,28,-1,790000.0,flat,sale,91.0,True,2,2,calle de Castelló,Madrid,Madrid,es,40.4247789,-3.6822188,False,https://www.idealista.com/inmueble/107600697/,"Trisol Properties les presenta piso reformado de 91 m2; se trata de una vivienda ubicada en edificio clásico en una de las calles mas características de Recoletos y distribuida en salón comedor con salida a terraza interior, 2 dormitorios con armarios empotrados, 2 baños uno de ellos integrado en suite, zona polivalente donde podría ubicarse un despacho, cocina americana equipada y zona de lavandería. Situación privilegiada al estar emplazada en una de las zonas mas representativas de Recoletos a tan solo pocos metros del Retiro y perfectamente comunicada - Vivienda reformada muy bien distribuida, buenas calidades y suelo radiante - Exterior con orientación este y entrada de luz natural  - Salón comedor con acceso a terraza interior - 2 dormitorios con armarios empotrados - 2 baños uno de ellos en suite - Cocina americana equipada - Zona de lavanderia - Espacio polivalente que podría ser despacho, vestidor, zona de juego - Calefacción individual a gas por suelo radiante - Suelo de tarima - Techos altos - Iluminación muy cuidada - Servicio de portería - Emplazamiento muy tranquilo - Edificio con fachada clásica restaurada - Excelentemente bien comunicada  - A pocos metros del parque del Retiro [IW].",False,good,False,8681.0,False,False,False,False,[],False,False,790000.0,€,flat,"Recoletos, Madrid",Piso en calle de Castelló,Destacado,Barrio de Salamanca,True,Recoletos,,,,,,
108574602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/8a/41/1348870501.webp,P- LAS CUESTAS,63,,669000.0,chalet,sale,400.0,,5,4,Los Llanos - Valle Pardo,Madrid,Villanueva del Pardillo,es,40.5012144,-3.9618747,False,https://www.idealista.com/inmueble/108574602/,"¡Descubre el hogar de tus sueños en este impresionante chalet independiente! Con 360 m² útiles distribuidos en cuatro semi plantas, esta propiedad ofrece un espacio inigualable para disfrutar en familia. La planta de entrada te da la bienvenida con un luminoso salón, una cocina moderna y una amplia terraza perfecta para relajarte. Además, cuenta con un dormitorio y un aseo para mayor comodidad. Sube a la semiplanta superior y encuentra el dormitorio principal, que incluye una zona de vestidor y un baño integrado, proporcionando un refugio íntimo y elegante. La semiplanta inferior alberga un espacioso dormitorio infantil, un baño completo y un cuarto de almacenaje. En la última semiplanta, descubrirás otro dormitorio completo, tres amplios almacenes, un despacho y un salón adicional. La parcela de 1.050 m² es un auténtico oasis, con una piscina privada, zona ajardinada, porche y un área de bar con barbacoa y aseo. Además, dispone de garaje en la parcela para tu comodidad. Construido en 2005 y en excelente estado, este chalet cuenta con calefacción por bomba de frío/calor y orientación en todas las direcciones. ¡No dejes pasar esta oportunidad única de vivir en un entorno privilegiado!",True,good,False,1673.0,True,False,False,False,[],False,False,669000.0,€,chalet,"Los Llanos - Valle Pardo, Villanueva del Pardillo",Casa independiente,Destacado,Los Llanos - Valle Pardo,,,True,True,independantHouse,690000.0,21000.0,3.0
108738788,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/47/c5/1353710111.webp,NM00971,26,3,555000.0,flat,sale,176.0,True,4,2,Barrio Vista Alegre,Madrid,Madrid,es,40.3897227,-3.74461,False,https://www.idealista.com/inmueble/108738788/,"inmoversion es la mejor opción para propietarios y para compradores. No cobramos NADA al comprador y al propietario una tarifa fija. Somos la inmobiliaria sin comisión líder en la zona.  Vivienda situada en el DISTRITO DE CARABANCHEL, BARRIO DE VISTA ALEGRE.  Características del edificio:  Edificio construido en el año 1980. ITE / IEE 02/2021 FAVORABLE. Características de la vivienda: Superficie construida: 176m2. Superficie útil: 134m2 Ubicación/altura: Vivienda EXTERIOR, ubicada en planta TERCERA. Edificio con ascensor.  Distribución: Salón, terraza, cocina independiente, 4 dormitorios y 2 baños.  Instalaciones: Calefacción central con sistema de contadores individualizados y A/A por Split.  La vivienda cuenta con trastero y plaza de garaje en el edificio.  Gastos de comunidad: 165,00€/mes aprox.  Impuesto sobre Bienes Inmuebles (IBI): 500,00€/ANUAL aprox.  Vivienda en buen estado de conservación, aunque requiere reforma para actualización y mejora. Opción recomendable como residencia. La vivienda se vende sin amueblar. Gastos e impuestos: el precio indicado no incluye impuestos ni gastos de escrituración. Las características de la vivienda son meramente informativas. No tienen valor contractual. El mobiliario y enseres que puedan aparecer en las fotografías del anuncio no se encuentran incluidos en el precio de venta del inmueble. GESTION DE VISITAS: Si consideras que esta vivienda te puede interesar y encaja con lo que buscas, te invitamos a conocerla. Para una mejor gestión te recomendamos RELLENAR EL FORMULARIO de contacto facilitando tu nombre, teléfono de contacto y disponibilidad para la visita. ¿Necesitas vender tu vivienda para poder comprar? En inmoversion te podemos ayudar. Sin comisiones obtendrás mayor beneficio. Vendemos de media en 30-60 días, gracias a que ofrecemos el mejor precio garantizado y no cobramos nada al comprador.  Sobre nosotros: inmoversion es una inmobiliaria que no cobra comisiones. El vendedor sólo paga una tarifa fija y no cobramos nada al comprador. El precio de la vivienda no soporta comisiones de agencia y esta ajustado al precio de mercado. Visita inmoversion. es y conoce como trabajamos.",False,good,False,3153.0,False,False,False,False,[],False,False,555000.0,€,flat,"Vista Alegre, Madrid",Piso,Destacado,Carabanchel,True,Vista Alegre,True,True,,,,
106255866,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/bc/66/1277393939.webp,M-232,28,2,899000.0,flat,sale,116.0,True,3,2,Barrio Valdezarza,Madrid,Madrid,es,40.4721987,-3.7277652,False,https://www.idealista.com/inmueble/106255866/,"Dentro de la M-30, Valdezarza. Jardines de ensueño, lleno de árboles y verde. Una Urbanización con espacios comunes enormes, llenos de verde y de color, pistas de juego, espacio para niños, enorme piscina y naturaleza bellísima y cuidadosamente distribuída para disfrutar al máximo con la familia. Es un edificio de 1980 sin muros de carga, por lo que se podría abrir al cocina al salón-comedor para redistribuir las zonas diurnas que son totalmente independientes de la zona nocturna. El salón independiente, tiene salida a terraza.  A mano izquierda del hall, se extiende un pasillo que da entrada a tres dormitorios con armario empotrado. El dormitorio principal con baño en suite y salida a una espectacular terraza con vistas a jardines y piscina. Autobuses en la puerta: 82, 137, 64... etc. A pocos minutos de Moncloa.",False,good,False,7750.0,False,False,False,False,[],False,False,899000.0,€,flat,"Valdezarza, Madrid",Piso,Destacado,Moncloa,True,Valdezarza,True,True,,,,
108528184,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/2e/23/1356467842.webp,,7,,1395000.0,chalet,sale,300.0,,6,5,Barrio Zona Estación,Madrid,Pozuelo de Alarcón,es,40.44885,-3.7929243,False,https://www.idealista.com/inmueble/108528184/,"Por deseo expreso de la propiedad, se publican fotos renderizadas. Si desean más detalle, contacte con nosotros. Bonito Chalet pareado íntegramente reformado con materiales de alta calidad, diseño moderno y piscina independiente. Con una magnifica orientación Sur, haciendo que sea muy luminosa la casa. De 300m2 construidos y parcela independiente de 300m2, se distribuye como sigue: PLANTA PRINCIPAL: Hall de entrada con acceso a cocina moderna con isla de 14m2, salón comedor de 44m2 y aseo de cortesía. PLANTA PRIMERA: Acceso a la zona de noche, con 4 habitaciones, 2 de ellas en suite de de 14m2 y 18m2; 2 habitaciones individuales de 11m2 y 13m2 con baño independiente completo. PLANTA SOLARIUM: Con una terraza de 80m2 y habitación de 9m2. PLANTA SÓTANO: Con un salón de 25m2, habitación individual de 12m2, baño completo de 4m2 y garaje de 31m2. Ubicada en pocos metros de Estación de Cercanías de Pozuelo y Aravaca. ! Un bonito pareado reformado para disfrutar y crear tu nuevo hogar!",False,good,False,4650.0,True,False,False,False,[],False,False,1395000.0,€,chalet,"Zona Estación, Pozuelo de Alarcón",Chalet pareado,Destacado,Zona Estación,,Zona Estación,True,True,semidetachedHouse,1450000.0,55000.0,4.0
