propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,parkingSpace.parkingSpacePrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108671113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/56/6b/1351711893.webp,INM166_2346,68,1,1498000.0,flat,sale,161.0,True,3,3,"calle de Alfonso XII, 15",Madrid,Madrid,Retiro,es,40.4077399,-3.68795,True,https://www.idealista.com/inmueble/108671113/,"VENTA DIRECTA DE PROPIETARIO A PROPIETARIO ESTRENA CASA EN RETIRO! Obras de Remodelación Integral recién terminadas. ARO, estudio de Arquitectura e Interiorismo especializado en Rehabilitación de gran nivel, ha diseñado y remodelado integralmente esta espectacular y exclusiva vivienda. Cuenta con una ubicación excepcional, dentro de la ciudad pero en un OASIS VERDE que da la espalada al ruido de la ciudad, junto al excepcional Parque del Retiro (A 2 MINUTOS ANDANDO DE UNA DE LAS PRINCIPALES PUERTAS DEL PARQUE), al lado de la estación de Atocha, del Jardín Botánico y del eje de los 3 Museos más importantes de la Capital: Prado, Thyssen y Reina Sofía. Sus buenas comunicaciones, su diversidad comercial y su ambiente sociocultural hacen de este distrito el lugar idóneo para establecerse en la capital. El nuevo Propietario adquirirá una vivienda de diseño y a estrenar, remodelada con acabados de gran calidad y múltiples detalles que hacen de esta casa un producto exclusivo y muy atractivo, tanto para aquellos que quieran vivir en una de las mejores zonas de Madrid, como para quienes busquen realizar una inversión con ALTAS RENTABILIDADES (4,7% Anual por Alquiler + 1,78% Anual por Revalorización). La vivienda es EXTERIOR y cuenta con muchísima luz. Se encuentra en la 1ª planta de una Finca señorial, con muy buen Portal, 2 Ascensores y Conserjes. El edificio cuenta con I. T. E. favorable, pasada el año 2.021.  Dispone de PLAZA DE GARAJE ubicada en la planta sótano de la Finca y CON ACCESO DIRECTO DESDE LA VIVIENDA.  Cuota de COMUNIDAD EDIFICIO de 395 € / mes. Cuota de COMUNIDAD GARAJE de 35 € / mes.  El I. B. I. de la vivienda es de 1.315 € / año. Junto a las fotografías del inmueble publicadas en el anuncio, se aporta un vídeo con la MEMORIA DE CALIDADES en la que se especifican con detalle las características de las diferentes Unidades de obra e Instalaciones, tales como: -Cerramientos y Aislamiento -Tabiquerías -Techos -Ventanas -Puertas -Armarios -Acabados Pavimentos y Paredes  -Instalación de Domótica -Instalación de Electricidad -Instalación de Iluminación -Instalación de Calefacción -Instalación de Climatización -Instalación de Fontanería y Saneamiento -Cocina Solicita tu visita al inmueble contactando con nosotros por Teléfono, o si lo prefieres, pulsa en “CONTACTAR” para hacerlo a través de Mail.",True,good,False,True,9304.0,True,False,False,False,[],False,False,1498000.0,€,True,False,flat,"Jerónimos, Madrid","Piso en calle de Alfonso Xii, 15",Destacado,Jerónimos,60000.0,,,,
108763041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/03/c7/1354423597.webp,667-SANISIDRO,35,1,255000.0,flat,sale,62.0,True,2,1,calle de Vicenta Parra,Madrid,Madrid,Carabanchel,es,40.3959068,-3.7181597,False,https://www.idealista.com/inmueble/108763041/,"ZONA MADRID REAL ESTATE vende en EXCLUSIVA vivienda EXTERIOR de 62 m2, 2 habitaciones, 1 baño, salón, cocina independiente. A REFORMAR. Cuenta con ASCENSOR. A tan sólo DOS CALLES de Metro Marqués de Vadillo. A 5 minutos de MADRID RÍO! ••• Llama al 6•5•7•9•7•9•2•6•0 y gestiona tu visita con Ignacio ••• Es una finca que recientemente se han hecho obras de mantenimiento: Techos, suelos, desagües y bajantes generales, ascensor, patios de luces y zonas comunes. Dentro del piso, nos encontramos en una PRIMERA PLANTA que se distribuye de la siguiente forma: • Pasillo de Ingreso: (5,18m x 0,99m). Con Armario/Despensa (0,32 x 0,82 x 0,50 de profundidad). • Cocina Independiente: (3,00m x 2,00m). Equipada, ventana con entrada de luz natural de pasillo comunitario. • Baño: (2,25m x 0,90m). Ventana pequeña a desahogo donde se encuentran las bajantes. • Habitación Secundaria: (2,90m x 2,90m). Ventana a Patio de Luces (espacio para tendedero interior). • Pasillo de Distribución (3,07m x 0,95m). Ventana a Patio de Luces. • Salón (3,90m x 3,45m). Ventana a Patio de Luces. • Habitación Principal (3,60m x 3,40m). Puerta Ventana Exterior a Balcón. • Balcón Exterior a la Calle (3,10m x 0,45m) • TECHOS DE TODO el PISO: 2,60mts La vivienda tiene ventanas en todas las estancias: lo que le proporciona ventilación cruzada y LUMINOSIDAD natural gran parte del día. Orientación SUR-OESTE. Ideal para inversión, en una zona en constante revalorización por su Parque de MADRID RÍO: Parque Urbano Representativo a la Orilla del Río Manzanares, gran enclave lúdico y cultural. EXCELENTE UBICACIÓN: Con una perfecta localización, dispone de tranquilidad suficiente y a la vez unas magníficas comunicaciones. Ofrece una amplia gama de servicios (supermercados, entidades bancarias, colegios, farmacias, mercados, gimnasios, etc.), zonas de esparcimiento y una gran oferta de restaurantes y ocio. El distrito es especialmente conocido por el Parque de Madrid Río y el Río Manzanares respectivamente. Además de su proximidad a puntos emblemáticos como: • PLAZA MAYOR (20 minutos en Metro). • PARQUE del Retiro (30 minutos en Metro). • Parque San Isidro (15 minutos a pie), MADRID RÍO (5 minutos a pie). Grand cobertura de transporte. Esto se debe a la cercanía a las Estaciones de Metro de Marqués de Vadillo. El acceso al centro de la ciudad y a las principales salidas (M-30, A-42) es rápido a través de Calle del General Ricardos y Calle de Antonio López. __________________________________________________________________________________ En ZONA MADRID ofrecemos la posibilidad de FINANCIACIÓN. Estudiamos tus necesidades financieras, las hacemos nuestras y buscamos soluciones. No pierdas esta oportunidad y cierra una visita. Te ofrecemos tranquilidad y todo tipo de garantías. Nos encontrarás en: •CENTRO DE MADRID (calle Santa Isabel 17, junto al museo Reina Sofía) • OF. SALAMANCA - Paseo Marqués de Zafra 36. • OF. VALLECAS - Avda de la Albufera 77 y Carlos Martín Álvarez 47. • OF. CUATRO CAMINOS - Calle Palencia 3. ¡NO SOMOS FRANQUICIA! EI trato TRANSPARENTE con nuestros clientes nos identifica. Te ofrecemos tranquilidad y todo tipo de garantías.",True,renew,False,True,4113.0,True,True,False,False,[],False,False,255000.0,€,,,flat,"San Isidro, Madrid",Piso en calle de Vicenta Parra,Destacado,San Isidro,,,,,
106336901,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/59/41/1286894833.webp,VIS-366,45,,419000.0,chalet,sale,120.0,,4,2,Urbanización Silillos,Madrid,Valdetorres de Jarama,,es,40.6778584,-3.5270809,False,https://www.idealista.com/inmueble/106336901/,"VISTA HOMES ofrece un CHALET INDEPENDIENTE EN UNA PLANTA CON PISCINA PRIVADA, PORCHE CUBIERTO Y GARAJE, ubicado en la urbanización Silillos, en el municipio de Valdetorres del Jarama. Construido en 1986, dispone de 120 m² construidos en PARCELA de 2800 m². A través de un estupendo porche se accede al hall de entrada que nos lleva a a las diferentes estancias de la vivienda. El salón comedor es muy grande, tiene chimenea con cassette y 4 ventanales que iluminan la estancia durante todo el día.  La cocina está completamente rehabilitada y amueblada; es independiente y se podría diseñar como espacio abierto al salón. La zona de noche privada de la casa cuenta con un dormitorio principal con cuarto de baño en suite y tres dormitorios secundarios, todos con armarios empotrados.  EL CHALET destaca por sus espectaculares exteriores que se encuentran en parte solados y en parte ajardinados con zona de huerto y árboles frutales consolidados. Incluyen tres garajes techados, zona de barbacoa, piscina y cuarto de baño. Parcela vallada y completamente iluminada. La casa se climatiza mediante calefacción de gasoil con depósito en caseta independiente a la vivienda. Puertas barnizadas, suelos de gres y ventanas de aluminio. Agua del canal, y dos pozos para el riego y mantenimiento del jardín. Valdetorres del Jarama ofrece un estilo de vida idílico, combinando la tranquilidad de la naturaleza con la conveniencia de contar con todos los servicios de un pueblo bien establecido. Con colegios, supermercados, centros de salud, restaurantes y más, tendrás todo lo que necesitas a tu alcance. Además, su excelente ubicación, a solo 20 minutos de Madrid por la A-1 y con líneas de autobuses interurbanos frecuentes, garantiza una conexión fácil y rápida con la capital. ¿HABLAMOS? ¡Contacta con nosotros y programa tu visita ahora! En VISTA HOMES, estamos comprometidos a convertir tus aspiraciones en una realidad extraordinaria. Te ayudamos a conseguir las mejores condiciones de financiación, pregúntanos 100%. Disponemos de Viviendas en Venta Privada, ¡pregunta al responsable de la zona que buscas para visitarlas!",True,good,False,,3492.0,True,False,False,False,[],False,False,419000.0,€,True,True,chalet,Valdetorres de Jarama,Casa independiente en Urbanización Silillos,Destacado,,,independantHouse,,,
108372541,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/e0/98/1342158329.webp,,23,bj,196000.0,flat,sale,56.0,True,2,2,"calle de la Habana, 48",Madrid,Fuenlabrada,La Avanzada - La Cueva,es,40.294927,-3.7831493,True,https://www.idealista.com/inmueble/108372541/,"¡Descubre tu nuevo hogar en el corazón del barrio de la Avanzada en Fuenlabrada! Este espectacular piso a estrenar, completamente reformado, ofrece un diseño moderno y elegante en sus 56 m². Cada rincón ha sido cuidadosamente pensado, destacando las calidades de primer orden y los lujosos detalles que lo convierten en un lugar único. Con dos luminosos dormitorios, un baño y un aseo, además de un amplio salón-comedor y una cocina independiente con tendedero, este espacio es ideal para disfrutar de la vida en familia o recibir amigos. Las estancias son totalmente exteriores, lo que garantiza una abundante luz natural durante todo el día. El suelo de porcelanato estilo madera aporta calidez y sofisticación, mientras que las ventanas de PVC con doble acristalamiento aseguran un excelente aislamiento. Las puertas lacadas en blanco y los rodapiés de madera complementan la estética moderna de este hogar. Ubicado en una zona con inmejorable conexión, tendrás a tu alcance autobuses y metro, facilitando el acceso a toda la ciudad. Además, podrás disfrutar de numerosos servicios, parques y hospitales en las cercanías. Este piso no solo es un lugar donde vivir, sino un estilo de vida que te espera. ¡No pierdas la oportunidad de visitarlo y enamorarte de tu futuro hogar! Se entrega sin mobiliario. Los contenidos incluidos en este anuncio no tienen carácter contractual ni vinculante ya que pueden verse modificados por requerimientos legales, técnicos, administrativos o de la propiedad. Las infografías son orientativas y se han elaborado para recrear una posible opción de decoración y ambiente interior y/o exterior. En caso de adquisición de una vivienda, en el precio no se incluiría: mobiliario, objetos de decoración y en general cualquier elemento u opción de acabado no incluido en la memoria de calidades que acompañe al contrato de compraventa.",False,good,False,True,3500.0,True,False,False,False,[],False,False,196000.0,€,,,flat,"La Avanzada - La Cueva, Fuenlabrada","Piso en calle de la Habana, 48",Destacado,,,,,,
108710538,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/66/e3/1352838072.webp,23_25,27,3,235000.0,flat,sale,86.0,True,3,1,avenida de Rafaela Ybarra,Madrid,Madrid,Usera,es,40.3842261,-3.7105235,False,https://www.idealista.com/inmueble/108710538/,"Vivienda exterior de 86m2 frente a Junta Municipal y Parque Olof Palme, la vivienda es una tercera planta y cuenta con una terraza de 10m2 aproximadamente al situarse frente al parque y Junta Municipal dispone de unas vistas despejadas favoreciendo su iluminación y ventilación.  La vivienda cuenta y se distribuye en un hall de entrada, tres dormitorios, cocina con acceso a terraza, baño completo, salón independiente con acceso también a terraza, si bien sus calidades son antiguas se encuentra en muy buen estado de conservación para su uso. La vivienda al no tener muros de cargas y columnas, cuenta con la posibilidad de múltiples posibilidades de distribución adecuación y reforma.",False,good,False,False,2733.0,True,False,False,False,[],False,False,235000.0,€,,,flat,"Pradolongo, Madrid",Piso en avenida de Rafaela Ybarra,Destacado,Pradolongo,,,,,
107686666,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/ee/a9/1319782466.webp,EC-2789,23,3,439990.0,flat,sale,121.0,True,3,2,avenida de Leganés,Madrid,Alcorcón,Parque Lisboa - La Paz,es,40.3540008,-3.824455,False,https://www.idealista.com/inmueble/107686666/,"¡EMPIRE REAL ESTATE PROPERTIES PONE A LA VENTA UNA ESPACIOSA Y LUMINOSA VIVIENDA EN ALCORCON! Este inmueble ofrece comodidad, amplitud y una excelente ubicación, ideal para familias o quienes buscan un hogar con todas las comodidades. Distribución y características: Hall recibidor con armario empotrado, brindando un espacio funcional y de almacenamiento desde la entrada. Salón independiente, amplio y luminoso, con capacidad para sofá grande y mesa de comedor. Sus grandes ventanales proporcionan abundante luz natural y vistas al exterior. Además, cuenta con aire acondicionado para mayor confort. Cocina espaciosa con ventilación natural gracias a sus amplios ventanales. Dispone de espacio suficiente para una pequeña mesa de comedor. Baño de cortesía con bañera y mampara de cristal. Tres dormitorios equipados con aire acondicionado y armarios empotrados. El dormitorio principal es tipo suite e incluye su propio baño con bañera y mampara de cristal. Ubicación inmejorable: La vivienda se encuentra en Parque Lisboa, Alcorcón, una de las mejores zonas de la ciudad. Ofrece excelentes conexiones de transporte, proximidad a colegios, zonas comerciales, parques y todos los servicios necesarios para una vida cómoda. ¡VEN A VISITAR TU VIVIENDA! FINANCIACION A TU MEDIDA, FINANCIAMOS HASTA EL 100% DEL VALOR. ¡VEN A VISITAR TU VIVIENDA! ¡VEN A VISITAR TU VIVIENDA! FINANCIACION A TU MEDIDA, FINANCIAMOS HASTA EL 100% DEL VALOR. ¡VEN A VISITAR TU VIVIENDA!",True,good,False,True,3636.0,True,True,False,False,[],False,False,439990.0,€,True,True,flat,"Parque Lisboa - La Paz, Alcorcón",Piso en avenida de Leganés,Destacado,Parque Lisboa - La Paz,,,,,
108684859,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/df/a9/1352081199.webp,21658,20,2,355000.0,flat,sale,109.0,True,2,1,calle de Villacañas,Madrid,Madrid,Villa de Vallecas,es,40.3708152,-3.618944,False,https://www.idealista.com/inmueble/108684859/,"INMOBILIARIA KRONOX vende en exclusiva piso de 2 dormitorios en Congosto junto al Ensanche de Vallecas, de 79 m2 construidos y 55 metros útiles, distribuidos en hall, 2 dormitorios, baño completo con plato de ducha, salón-comedor independiente y cocina. Todo exterior y muy luminoso. Cuenta con trastero y plaza de garaje incluidos en el precio.  Piso reformado con buenas calidades: Puerta de entrada blindada, calefacción por gas natural, aire acondicionado en salón y dormitorio principal, suelo de tarima de roble C5 en salón y dormitorios y cocina con suelo de tarima de Vinilo C5, ventanas climalit oscilovatientes con rotura de puente térmico, toldos en todas las estancias y persianas eléctricas en salón y cocina ademas de mosquiteras en los dos dormitorios. Armarios empotrados en ambos dormitorios y hall. Cocina amueblada totalmente con vitroceramica de Inducción y horno pirolitico. Toda la casa con luces Led de bajo consumo  El piso se encuentra en una urbanización cerrada con todas las comodidades, con servicio de conserje y piscina comunitaria. Edificio construido en el año 1999.  Zona muy tranquila y agradable para vivir. Está muy bien ubicado al lado del Ensanche de Vallecas, cercano a todo tipo de comercios y supermercados, farmacias, entidades bancarias, oficina de correos, cafeterías y el Centro Comercial La Gavia a 5 minutos en coche.  Muy bien comunicado a 200 metros de la estación de metro Congosto (línea 1), paradas de autobús 142, 54, 103 y N9 y fácil acceso a M 45 y autovía A 3.  En el precio de venta no están incluidos los gastos de compra (Impuesto de transmisiones patrimoniales / notaría - gestoría / registro/ intermediación inmobiliaria y/o financiera).  No lo dude más, si busca dar el paso y comprar el que sin duda puede ser su hogar en Congosto, solicite una visita a nuestro departamento comercial y su próxima visita puede marcar su vida.            Todos los servicios para el comprador y vendedor.",False,good,False,True,3257.0,True,False,False,False,[],False,False,355000.0,€,True,True,flat,"Casco Histórico de Vallecas, Madrid",Piso en calle de Villacañas,Destacado,Casco Histórico de Vallecas,,,,,
108764363,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/56/8a/1354456855.webp,21717,24,bj,189000.0,studio,sale,50.0,True,0,1,calle de Peña Ambote,Madrid,Madrid,Villa de Vallecas,es,40.3740308,-3.6236874,False,https://www.idealista.com/inmueble/108764363/,"Inmobiliaria KRONOX se complace en poner en venta en EXCLUSIVA esta estupenda vivienda a estrenar. El inmueble tipo Loft, con posibilidad de 2 dormitorios, con cocina americana con muebles altos y bajos y baño con plato de ducha.    Reforma integral a estrenar, paredes lisas, suelo de gres, ventanas de PVC en blanco y oscilo-batientes, calefacción, puertas interiores lacadas en blanco y principal acorazada.   Ubicado en una zona consolidada con todo tipo de servicios, farmacias, colegios e institutos, centro de salud, bares, parques, zonas verdes e instalaciones deportivas en las inmediaciones. Excelente ubicación, muy cerca del Metro, (Línea 1), y cuenta con diferentes líneas de autobuses. Muy bien comunicado en transporte privado por sus buenos accesos con M40, M45, M50 y A3.   Solicite una visita a nuestro departamento comercial. No dude en llamarnos al                                      Todos los servicios para el comprador y vendedor.",False,good,False,False,3780.0,True,False,False,False,[],False,False,189000.0,€,,,flat,"Casco Histórico de Vallecas, Madrid",Estudio en calle de Peña Ambote,Destacado,Casco Histórico de Vallecas,,studio,,,
108459465,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/cf/45/1345549112.webp,LG-2197,17,2,249999.0,flat,sale,78.0,True,3,1,calle Isaac Albéniz,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,40.2302302,-3.7717442,False,https://www.idealista.com/inmueble/108459465/,"¡EMPIRE REAL ESTATE PROPERTIES VENDE EXCLUSIVA VIVIENDA COMPLETAMENTE REFORMADA, UBICADA EN UNA DE LAS ZONAS MAS DEMANDADAS DE PARLA! Desde el primer instante, la propiedad seduce por su elegancia y funcionalidad. Al acceder a la vivienda, nos recibe un acogedor hall que se abre sin barreras al amplio y luminoso salón-comedor, en perfecta armonía con una moderna cocina americana. Ambos espacios se encuentran elegantemente delimitados por una barra de desayuno tipo bar, ideal tanto para el día a día como para momentos de ocio. El salón, de generosas dimensiones, goza de salida directa a una terraza exterior que inunda el ambiente de luz natural. Por su parte, la cocina, equipada con una encimera de piedra de alta gama y zona de cocción con vitrocerámica, cuenta con ventilación natural, garantizando un ambiente fresco y libre de olores. Un pasillo distribuidor nos conduce a la zona de descanso, compuesta por tres dormitorios, todos ellos exteriores y muy luminosos. El dormitorio principal dispone de un amplio armario empotrado con espejos, aportando funcionalidad y estilo. El cuarto de baño ha sido diseñado con materiales de primera calidad e incorpora un plato de ducha a ras de suelo, mampara de cristal templado y ventilación natural, proporcionando confort y elegancia. Entre las calidades destacadas de esta vivienda se encuentran: suelos de parquet de gama superior, sistema de climatización mediante aire acondicionado, caldera de última generación, techos reformados con tratamiento antihumedad y sistema de alarma para su total seguridad. Ubicada en una zona privilegiada, la propiedad se encuentra rodeada de todo tipo de servicios: comercios, colegios, transporte público (autobuses y tranvía), lo que la convierte en una excelente opción tanto para vivir como para invertir. ¡VEN A VISITAR TU VIVIENDA! FINANCIACION A TU MEDIDA, FINANCIAMOS HASTA EL 100% DEL VALOR. ¡VEN A VISITAR TU VIVIENDA!",True,good,False,False,3205.0,True,True,False,False,[],False,False,249999.0,€,,,flat,"Fuentebella-San Felix-El Leguario, Parla",Piso en calle Isaac Albéniz,Destacado,,,,,,
107809860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/aa/3c/1325231852.webp,8372 ,46,3,248000.0,flat,sale,110.0,True,3,2,avenida de Abrantes,Madrid,Madrid,Carabanchel,es,40.3763983,-3.7328626,False,https://www.idealista.com/inmueble/107809860/,"Hminmobiliaria tiene Tú PISO, en AVD. ABRANTES, a 1 min de la Estación de Metro, ""PAN BENDITO"" 100% FINANCIACIÓN! SIN ENTRADA! SIN COMISIONES! SIN AVALES! ¡TÚ PROPIEDAD por MENOS de un ALQUILER! COMPRA tú PISO y OLVÍDATE del ALQUILER! VER VIDEO! Buena opción como PRIMERA VIVIENDA o como INVERSIÓN! Solo con tus INGRESOS y los gastos de escrituras! NADA más!  8372 - 3 dormitorios, salón-comedor con salida a la terraza, cocina  La ubicación es magnífica con todos los servicios de comercios, colegios, institutos, farmacia, a muy poca distancia  Muy bien comunicado con transporte público en la misma puerta el METRO y varias lineas de autobuses.  Si te gusta el DEPORTE estás de ENHORABUENA, con varios parques Emperatriz Maria de Austria, Pan Bendito, Pza de loa Hilanderas,.. . ¡ NO te COBRAMOS COMISIÓN, NI por la VENTA de la VIVIENDA NI por la TRAMITACIÓN del PRÉSTAMO! Solo tienes que disponer de los gastos de escritura y el resto te lo financia el banco hasta el 100% del valor de la compra. Cada cliente es ÚNICO, cada Compra es ÚNICA, cada Vivienda es ÚNICA. 100%! FINANCIACIóN! SIN ENTRADA! Sin COMISIONES, NI por la VENTA, NI por la TRAMITACION de la venta NI del préstamo! Solo con TUS INGRESOS y los gastos de escrituras! NADA mas! HmInmobiliaria convirtiendo desde 1.989 los SueÑoS en HoGaReS!",True,renew,False,True,2255.0,True,False,False,False,[],False,False,248000.0,€,,,flat,"Abrantes, Madrid",Piso en avenida de Abrantes,Destacado,Abrantes,,,,,
107542542,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/ca/23/1315569351.webp,19727,20,5,240000.0,flat,sale,52.0,True,1,1,avenida del Cerro Milano,Madrid,Madrid,Villa de Vallecas,es,40.3623865,-3.5864154,False,https://www.idealista.com/inmueble/107542542/,"Si está leyendo esto y busca un APARTAMENTO, está de suerte, porque INMOBILIARIA KRONOX gestiona la venta  en EXCLUSIVA de este ACOGEDOR y LUMINOSO apartamento de 52m2 Distribuidos en hall, 1 dormitorio con armario empotrado, 1 baño completo, salón-comedor con mirador permitiendo que entre la luz natural al mismo y además cuenta con cocina independiente totalmente equipada. Calidades; puerta de entrada blindada, aire acondicionado por conductos con bomba de frío- calor en toda la casa, suelo de tarima, paredes lisas, ventanas climalit. Plaza de garaje y trastero incluidos en el precio. La urbanización cuenta con portero físico 24 horas, piscina, zonas verdes, zona de juegos (mesa de ping-pong ) y gimnasio. Tiene acceso a personas con movilidad reducida y tendedero en la azotea. Barrio en expansión, es una zona muy tranquila y agradable para vivir que además cuenta con todo tipo de comercios, supermercados, farmacias, entidades bancarias, cafeterías y el Centro Comercial La Gavia a 3 minutos en coche. Está situado en uno de los barrios más jóvenes, dinámicos y tranquilos de Madrid, el Ensanche de Vallecas. El Metro mas cercano es Valdecarros (línea 1) a 700 m, conexión a 100 m de la A3 y M45. El inmueble se encuentra actualmente alquilado, percibiendo una renta de 850€ al mes. Si desea ampliar información o concertar una visita no dude en ponerse en contacto con nosotros.",False,good,False,True,4615.0,True,False,False,False,[],False,False,240000.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso en avenida del Cerro Milano,Destacado,Ensanche de Vallecas - La Gavia,,,,,
105521160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/b3/a7/1254861727.webp,LCM31027,30,2,575000.0,flat,sale,75.0,True,2,1,calle de Almadén,Madrid,Madrid,Centro,es,40.4125609,-3.6937039,False,https://www.idealista.com/inmueble/105521160/,"¡Descubre este encantador piso en el corazón del barrio de las Letras! Ubicado en una finca representativa de 1890, este inmueble de 75 m² es una joya arquitectónica con un diseño típico de la época. La altura de sus techos y los dos balcones proporcionan una luz natural incomparable, creando un ambiente acogedor y luminoso. Con una ITE favorable de 2023, es perfecto para reformar y convertirlo en tu hogar ideal. Este piso cuenta con 2 dormitorios, 1 baño, 2 balcónes, ofreciendo un espacio versátil y lleno de posibilidades. Además, se encuentra en el prestigioso enclave del Paisaje de la Luz, declarado Patrimonio de la Humanidad en 2018. La ubicación es inmejorable, cerca de todo tipo de servicios, medios de transporte y una amplia oferta de restauración. La finca dispone de ascensor y se sitúa en la planta 2, ofreciendo vistas exteriores que te permitirán disfrutar del vibrante entorno del barrio. Aunque necesita reforma, esta es una oportunidad única para vivir en un maravilloso piso en Madrid. Además, te ofrecemos la posibilidad de asesoramiento financiero a través de FINANZATE, Intermediación Financiera Eurocredit MAD S. L. , para facilitarte el proceso de compra. No dejes pasar esta oportunidad única para vivir en uno de los barrios más emblemáticos de Madrid. ¡Contacta con nosotros y ven a conocer tu futuro hogar!",True,renew,False,False,7667.0,True,False,False,False,[],False,False,575000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso en calle de Almadén,Destacado,Huertas-Cortes,,,,,
108538170,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/a7/5c/1353405057.webp,G-4034,59,2,325000.0,flat,sale,98.0,True,4,1,calle Alondra,Madrid,Madrid,Carabanchel,es,40.3890424,-3.735605,False,https://www.idealista.com/inmueble/108538170/,"LINKCASA SERVICIO INMOBILIARIO vende piso en zona Vista Alegre. La vivienda esta situada en la calle de Alondra. En la zona podemos encontrar todo tipo de negocios, comercios, restauración, colegios y centro de salud. Dispone de 98 metros construidos. Data del año 1960. La vivienda se distribuye en: -3 habitaciones dobles luminosas y 1 habitación simple -1 baño completo -1 cocina independiente, totalmente equipada -1 salón grande con mucha luz Transporte: El inmueble se encuentra a 2 minutos caminando del Metro Vista Alegre (L-5) y a 8 minutos caminando del Metro Oporto (L-5 y L-6) Varias líneas de autobús te acercan aún más: 34, 35, 55, N16, N17, N26, 481 y 486. La vivienda se se encuentra ubicada en una zona muy bien comunicada, con todo tipo de servicios y comodidades a su alrededor (supermercados, restaurantes, entidades bancarias, farmacias, colegios, instalaciones deportivas, zonas verdes.. . etc), lo que hace de la compra del inmueble una muy buena opción. Para más información, visítanos en nuestra web: linkcasa. es. No dejes de visitarlo. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: linkcasaespana 关注更多房源.",False,renew,False,False,3316.0,True,False,True,False,[],False,False,325000.0,€,,,flat,"Vista Alegre, Madrid",Piso en calle Alondra,Destacado,Vista Alegre,,,,,
