propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,district,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,floor,exterior,hasLift,neighborhood
108546012,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/e7/d4/1348097569.webp,RP1502025139171,20,339000.0,chalet,sale,138.0,5,1,calle de la Huerta,Madrid,San Fernando de Henares,es,40.4242705,-3.525088,False,https://www.idealista.com/inmueble/108546012/,"¡Hola! Te presento una maravillosa oportunidad de adquirir una casa en la encantadora zona de San Fernando de Henares. Esta propiedad, con un precio de 339.000 €, es perfecta para quienes buscan espacio, comodidad y un entorno agradable para vivir. Se trata de una casa de 5 dormitorios, ideal para familias numerosas o quienes necesitan un amplio espacio para diferentes usos, como oficina en casa, gimnasio o habitaciones para invitados. Los dormitorios son luminosos y espaciosos, brindando un ambiente acogedor y funcional para cada miembro de la familia. La vivienda cuenta con un diseño bien distribuido, que aprovecha al máximo cada metro cuadrado. Además, dispone de varias áreas comunes donde podrás disfrutar en familia o con amigos, como una sala de estar espaciosa y un comedor que invita a compartir momentos especiales. En cuanto a la cocina, es amplia, perfecta para preparar deliciosas comidas y con suficiente espacio para almacenamiento y electrodomésticos. Es un lugar que seguramente te encantará si disfrutas de cocinar en casa. En cuanto a la ubicación, San Fernando de Henares es una zona muy bien comunicada, con fácil acceso a transporte público, centros comerciales, colegios y parques, lo que la convierte en un lugar muy conveniente para vivir. Si buscas una casa espaciosa y en una zona tranquila pero bien conectada, esta propiedad en San Fernando de Henares puede ser justo lo que necesitas. ¿Quieres que te cuente más detalles o te ayude a organizar una visita? ¡Estoy aquí para ayudarte a dar el siguiente paso hacia tu nuevo hogar! Te invitamos a visitarlo, sin compromiso y a preguntar por nuestro Departamento Financiero DCREDIT, conseguimos hasta el 100% de la financiación. El precio no incluye el Impuesto de Transmisiones Patrimoniales (max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso). Si necesita más información no dude en consultarnos. Contáctenos en nuestra Oficina de REDPISO en C/ Jesús de San Antonio, 26, 28823, Coslada, Madrid, Tlf.",False,good,False,2457.0,False,False,False,False,[],False,False,339000.0,€,,,chalet,independantHouse,"Montserrat - Parque Empresarial, San Fernando de Henares",Casa independiente en calle de la Huerta,Destacado,Montserrat - Parque Empresarial,,,,,,,
107572323,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/89/5e/1316582675.webp,,13,2430000.0,flat,sale,150.0,3,4,Barrio Recoletos,Madrid,Madrid,es,40.4256817,-3.6798456,False,https://www.idealista.com/inmueble/107572323/,"Esta exclusiva residencia ubicada en el corazón del distinguido Barrio de Salamanca Recoletos, en Madrid, se presenta como una oportunidad única de vivir en una propiedad con el máximo confort y elegancia.  Situada en una magnífica finca clásica con elegante fachada y bonitos balcones de forja, esta propiedad fusiona la sofisticación clásica y el lujo contemporáneo. Con excelente orientación Sur, es muy soleado y al estar situado en una planta alta es luminoso en todas sus estancias.  Buena altura de techos.  ACTUALMENTE esta propiedad NECESITA REFORMA TOTAL y permite al comprador hacer su propia reforma ajustada a sus necesidades. CONSULTAR PRECIO REFORMADO  PROYECTO DE REFORMA: La disposición de este apartamento está diseñada para obtener el máximo confort y aprovechamiento de los espacios. Hall de entrada con acceso a zona de recibo compuesta por un amplio salón en dos ambientes de salón y comedor con dos balcones.  Cocina integrada en zona de recibo pero en ambiente separado, totalmente amueblada y equipada con electrodomésticos de alta gama. El apartamento cuenta con aseo de cortesía y lavandería independiente. La zona de descanso está conformada por tres amplias habitaciones todas ellas en suite, siendo la principal de gran tamaño con zona de vestidor y exterior con un balcón a la calle. Todas las habitaciones disponen de vestidores o lineales de armarios empotrados. Las dos habitaciones interiores tienen un balcón cada una orientado a un patio de luces amplio bien cuidado.  Edificio con calefacción central y portero físico.",False,renew,False,16200.0,False,False,False,False,[],False,False,2430000.0,€,,,flat,,"Recoletos, Madrid",Piso,Destacado,Barrio de Salamanca,,,,4,True,True,Recoletos
108739255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/49/6b/1354901878.webp,1509,19,670000.0,chalet,sale,18045.0,3,3,Sureste,Madrid,Torrejón de Ardoz,es,40.4565154,-3.4487255,False,https://www.idealista.com/inmueble/108739255/,"Espectacular chalet en una de las mejores zonas de Torrejón de Ardoz, un inmueble  con todas las reformas realizadas en altas calidades 3 Habitaciones  jardin con terraza y pergola con piscina privada, placas solares  amplios armarios, cocina totalmente amueblada con muebles de alta  calidad y electrodomesticos  alta gama y vestidor en habitación principal  y una segunda habitación con un inmenso vestidor.   Todos los servicios, hospital, institutos colegios y zonas de ocio. Placas solares que garantizan el suministro de luz en toda la casa. Aire acondicionado con bomba de calor, aunque la casa cuenta con caldera de gas independiente. EL inmueble cuenta con un gran  aislamiento lo que permite un gran ahorro energetico de luz, gas y agua. trastero muy amplio y un fabuloso garaje para tres  coches.",False,good,False,37.0,False,False,False,False,[],False,False,670000.0,€,True,True,chalet,terracedHouse,"Sureste, Torrejón de Ardoz",Chalet adosado,Destacado,Sureste,,,,,,,
108227956,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/18/f7/1349908426.webp,,3,355000.0,flat,sale,40.0,1,1,Barrio Chueca-Justicia,Madrid,Madrid,es,40.4251822,-3.6950163,False,https://www.idealista.com/inmueble/108227956/,"Excelente piso exterior con un balcón a la calle para reformar situado en la mejor zona del distrito Centro Justicia. El inmueble se ubica en un edificio con ascensor y dispone salón comedor con cocina integrada, dormitorio independiente y baño. Para visitarlo, contacte con nosotros, estaremos encantados de atenderle, en Hermosilla nº 72, tlf  Trabajamos los sábados. Exclusive World Home by inmomar es una empresa joven y con experiencia, caracterizada principalmente por su transparencia, respeto, por un servicio personalizado, atento y exclusivo, con la finalidad de que nuestros clientes, compradores y vendedores, tengan un punto de encuentro donde puedan ver realizadas sus aspiraciones con las máximas garantías. EWH, es una inmobiliaria especializada principalmente en los distritos del Barrio de Salamanca, Retiro, Chamberí y Chamartín, con un objetivo claro, seguir mejorando en la calidad de nuestros servicios.",False,renew,False,8875.0,False,False,False,False,[],False,False,355000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso,Destacado,Centro,375000.0,20000.0,5.0,2,True,True,Chueca-Justicia
108566306,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/33/f5/1348639059.webp,RP422025139292,14,252000.0,flat,sale,65.0,2,1,avenida de Oporto,Madrid,Madrid,es,40.3865691,-3.7201044,False,https://www.idealista.com/inmueble/108566306/,"Redpiso Zona Opañel vende en exclusiva, este acogedor piso ubicado en una primera planta con ascensor en una finca de 4 plantas, ideal para quienes buscan comodidad y funcionalidad en su hogar. Este luminoso inmueble cuenta con dos dormitorios, uno de ellos de paso con aire acondicionado y salida a una terraza abierta que dispone de un práctico armario, perfecto para almacenamiento adicional. El segundo dormitorio también dispone de armario empotrado, optimizando el espacio. El salón, equipado con aire acondicionado, invita a momentos de convivencia y descanso. La cocina moderna, con vitrocerámica, electrodomésticos y caldera a Gas Natural, ofrece un espacio eficiente y bien equipado. El baño, con plato de ducha y ventana, completa la vivienda con un diseño práctico y funcional. Los suelos de parquet y las paredes de gotelé aportan calidez y carácter al hogar, mientras que las ventanas de Climalit garantizan un buen aislamiento acústico y térmico. La calefacción individual de Gas Natural, junto con el videoportero automático, reflejan nuestro compromiso con la comodidad y seguridad de nuestros clientes. La vivienda tiene la posibilidad de una redistribución que permita evitar que ningún dormitorio quede en paso, logrando así espacios independientes y mejor distribuidos. Además de lo anterior, en el precio se incluye una plaza de garaje próxima a la vivienda, lo que añade comodidad y facilidad de acceso. La ubicación del inmueble es muy conveniente, ya que se encuentra cerca del metro y del intercambiador de Plaza Elíptica, facilitando así tus desplazamientos por la ciudad y conexiones con diferentes zonas. En Redpiso, nuestros valores se reflejan en cada detalle, brindando atención cercana, profesionalidad y compromiso para ayudarte a encontrar el hogar que deseas. ¡No dudes en contactarnos para visitar esta fantástica vivienda! También te ofrecemos asesoramiento financiero gratuito a través de nuestro departamento DCredit, para que puedas solucionar cualquier duda sin compromiso. Recuerda que el precio no incluye el Impuesto de Transmisiones Patrimoniales (máx. 6%) ni los gastos notariales y registrales, que se detallarán según el caso. ¡Te esperamos!",False,good,False,3877.0,False,False,False,False,[],False,False,252000.0,€,True,True,flat,,"Opañel, Madrid",Piso en avenida de Oporto,Destacado,Carabanchel,,,,1,True,True,Opañel
108856309,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/5f/b7/1357129575.webp,TRCOK25470,10,270000.0,flat,sale,51.0,3,1,calle de Jaime Vera,Madrid,Madrid,es,40.4093177,-3.7294262,False,https://www.idealista.com/inmueble/108856309/,"¡ Oportunidad para reformar! Piso de 51 m² para reformar a la venta en el barrio de Puerta del Ángel, en el distrito de Latina, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina independiente, cuarto de baño y vestíbulo. Cuenta con suelos de gres, ventanas de aluminio.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Es una planta baja en un bloque sin ascensor. Buenas comunicaciones por carretera (A-5) y transporte público. A menos de cinco minutos andando de la parada de autobús del Paseo de los Jesuitas. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Colegio Salesianos San Miguel Arcángel), comercios, supermercados, farmacias, zonas verdes.. . NO COBRAMOS COMISION AL COMPRADOR.",False,good,False,5294.0,False,False,False,False,[],False,False,270000.0,€,,,flat,,"Puerta del Ángel, Madrid",Piso en calle de Jaime Vera,Destacado,Latina,,,,bj,True,False,Puerta del Ángel
108157326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/c3/c2/1344914509.webp,,9,210000.0,duplex,sale,80.0,1,1,Barrio Parque Ondarreta - Urtinsa,Madrid,Alcorcón,es,40.344331,-3.8138917,False,https://www.idealista.com/inmueble/108157326/,"¡NO COBRAMOS COMISIÓN AL COMPRADOR! Loft reformado situado a tan sólo 5 minutos del metro de Puerta del Sur. (LAS FOTOS NO CORRESPONDEN CON EL ESTADO ACTUAL DE LA VIVIENDA). Duplex con patio ajardinado, amplio salón comedor en planta baja con aseo y cocina americana, y dormitorio muy amplio con baño completo en planta primera, techos altos, buenas calidades, además cuenta con patio ajardinado de unos 20 metros cuadrados. Ideal como inversión de alta rentabilidad. finca con ascensor, portero físico. Aire acondicionado, calefacción por bomba de calor, suelos de tarima, pintura lisa, ventanas climalit. Se vende listo para vivir o alquilar.",False,good,False,2625.0,False,False,False,False,[],False,False,210000.0,€,,,flat,duplex,"Parque Ondarreta - Urtinsa, Alcorcón",Dúplex,Destacado,Parque Ondarreta - Urtinsa,,,,bj,True,True,Parque Ondarreta - Urtinsa
107683390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/43/e0/1319688658.webp,,3,980000.0,flat,sale,91.0,2,2,Barrio Trafalgar,Madrid,Madrid,es,40.4377239,-3.7020983,False,https://www.idealista.com/inmueble/107683390/,"Precioso piso a estrenar, terminando su reforma, en edificio clásico en zona Trafalgar en esquina, con bonito portal. Destaca por su luminosidad, al ser una quinta planta todo exterior, con 4 balcones, orientación sur y oeste. Distribuido en: Hall, buen salón-comedor con 2 balcones, cocina, y 2 dormitorios, ambos con balcón, armarios empotrados o vestidor, y 2 cuartos de baño, uno con bañera y el otro con ducha. LAS IMÁGENES SON DE VIVIENDA SIMILAR TERMINADA, PARA MOSTRAR CALIDADES. PLANO DE DISTRIBUCIÓN REAL.",False,good,False,10769.0,True,False,False,False,[],False,False,980000.0,€,,,flat,,"Trafalgar, Madrid",Piso,Destacado,Chamberí,,,,5,True,True,Trafalgar
108856320,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/82/86/1357129626.webp,TRCOK25481,8,219000.0,flat,sale,69.0,3,1,calle Granados,Madrid,Alcalá de Henares,es,40.4896038,-3.377263,False,https://www.idealista.com/inmueble/108856320/,"¡ Oportunidad! Piso de 69 m² para reformar a la venta en el municipio de Alcalá de Henares, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, cuarto de baño, terraza y vestíbulo. Cuenta con suelos de parquet, ventanas de aluminio.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Es una 3ª Planta en un bloque residencial con ascensor. Buenas comunicaciones por carretera (A-2) y transporte público, a menos de cinco minutos de la parada de autobús de la calle Pedro del Campo. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Antonio Machado), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN.",False,renew,False,3174.0,False,False,False,False,[],False,False,219000.0,€,,,flat,,"Chorrillo, Alcalá de Henares",Piso en calle Granados,Destacado,Chorrillo,,,,3,,False,
105931113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/7a/d8/1313829718.webp,RP1972024130065,11,94000.0,flat,sale,31.0,1,1,calle de la Luna,Madrid,Ciempozuelos,es,40.1581079,-3.6242944,False,https://www.idealista.com/inmueble/105931113/,"Estupendo apartamento ubicado en una de las mejores zonas de Ciempozuelos, consta de cocina americana, dormitorio, baño con plato de ducha e hidromasaje, excelente para persona sola o pareja También con fácil acceso a todos los servicios básicos: comercios, supermercados, centros educativos, deportivos y de salud, servicios de hostelería, etc. Cuenta con los servicios de autobuses 426 hacia Legazpi y 425 Hospital Valdemoro. EN REDPISO TENEMOS departamento financiero propio y convenios con numerosos bancos, consiguiendo la mejor financiación, CON UNA LETRA DESDE LOS 380€. SOLICITA YA nuestro estudio financiero, es completamente gratuito. En el precio de venta no incluyen gastos de escrituración, ni honorarios por la intermediación inmobiliaria. EXCELENTE OPORTUNIDAD, CONSULTENOS SIN COMPROMISO. CON GUSTO LO ATENDEREMOS.",False,good,False,3032.0,False,False,False,False,[],False,False,94000.0,€,,,flat,,"Casco Antiguo sur, Ciempozuelos",Piso en calle de la Luna,Destacado,Casco Antiguo sur,,,,2,False,True,
108579383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/05/c9/1349010178.webp,RP412025139342,13,217260.0,flat,sale,56.0,3,1,calle de Herce,Madrid,Madrid,es,40.404442,-3.6133695,False,https://www.idealista.com/inmueble/108579383/,"Redpiso Vicálvaro vende en exclusiva, segunda planta para entrar a vivir. Ubicada en calle Herce, consta de 60m2, distribuidos en luminoso salón con acceso a terraza cerrada, cocina amueblada e independiente. Cuenta con 3 dormitorios, baño, suelos de parquet, calefacción de gas natural, con la electricidad actualizada. Muy buena ubicación en Vicálvaro, buen acceso a M40, a 7 minutos del metro línea 9, estación Vicálvaro, varias líneas de autobuses, colegios, institutos, centro de salud y recinto ferial. SI NECESITAS HIPOTECA, ASESÓRATE CON NUESTRO DEPARTAMENTO FINANCIERO DCREDIT. ¡LLÁMANOS Y COORDINAMOS UNA VISITA SIN COMPROMISO AL NO INCLUIDOS, IMPUESTOS, ITP, GASTOS, NOTARÍA, REGISTRO, GESTORIA E INTERMEDIACIÓN (FINANCIERA).",False,good,False,3880.0,False,False,False,False,[],False,False,217260.0,€,,,flat,,"Ambroz, Madrid",Piso en calle de Herce,Destacado,Vicálvaro,,,,3,True,False,Ambroz
108335286,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/3d/bc/1342223830.webp,RP2092025138359,14,269000.0,flat,sale,67.0,2,1,calle de Ocaña,Madrid,Madrid,es,40.3886841,-3.7534069,False,https://www.idealista.com/inmueble/108335286/,"REDPISO OCAÑA pone a la venta este magnífico piso reformado en 2021 Consta de hall de entrada, salón comedor que da acceso a una amplia terraza, cocina totalmente equipada con tendedero incluido, 2 habitaciones (3 de origen) y baño completo con plato de ducha. La vivienda es exterior, con ventanas en todas las estancias, lo que hace que sea muy luminosa y a la vez cuente con mucha ventilación. Dispone de aire acondicionado en el salón y calefacción individual de gas en toda la casa. Es un segundo sin ascensor pero con posibilidad de instalarlo en un futuro. La ubicación es inmejorable, a 5 minutos caminando del Metro y Cercanías de Aluche, 3 minutos caminando del Metro Eugenia de Montijo y con paradas de autobús a 2 minutos. En el barrio se encuentran todos los servicios necesarios para el día a día, supermercados, colegios, variedad de comercios, hospital, locales de ocio y restauración, etc. ¡Contáctanos para más información y para concertar una visita! Tenemos DEPARTAMENTO FINANCIERO propio Redpiso-DCredit: nuestro departamento financiero podrá aconsejarle de manera GRATUITA de todas las opciones de financiación, gracias a los convenios con las entidades financieras, en función de su situación laboral y económica, teniendo muchas más opciones económicas. FINANCIACIÓN HASTA EL 100%.",False,good,False,4015.0,False,False,False,False,[],False,False,269000.0,€,,,flat,,"Aluche, Madrid",Piso en calle de Ocaña,Destacado,Latina,,,,2,True,False,Aluche
108309113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/9f/dc/1340268209.webp,,12,3825000.0,flat,sale,410.0,4,3,Barrio Lista,Madrid,Madrid,es,40.434358,-3.6735492,False,https://www.idealista.com/inmueble/108309113/,"Esta exclusiva residencia ubicada en el corazón del distinguido Barrio de Salamanca en Madrid, se presenta como una oportunidad única de vivir en una propiedad con el máximo confort y elegancia. Estratégicamente situada en una magnífica finca moderna con excelente portal, esta propiedad es muy luminosa en todas sus estancias al estar situada en una planta alta y disfrutar de una excelente orientación. Excelentes vistas. Actualmente la vivienda NECESITA REFORMA TOTAL, obteniendo así una distribución de los espacios mucho más práctica y funcional.  Distribución actual: Hall de entrada con acceso a zona de recibo compuesta por un amplio salón doble en dos ambientes y comedor independiente. Amplios ventanales.  Acceso a una terraza amplia muy practicable.  Cocina independiente, muy amplia. Habitación de servicio y baño. La zona de descanso está conformada por 4 amplias habitaciones de gran tamaño, siendo el principal en suite.  Edificio con calefacción central y portero físico, plaza de garaje en finca.",False,renew,False,9329.0,False,False,False,False,[],False,False,3825000.0,€,True,True,flat,,"Lista, Madrid",Piso,Destacado,Barrio de Salamanca,,,,4,True,True,Lista
107916563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/58/94/1328225131.webp,00430157,17,1790000.0,chalet,sale,690.0,8,7,calle Zamora,Madrid,Pozuelo de Alarcón,es,40.4150553,-3.8335558,False,https://www.idealista.com/inmueble/107916563/,"Presentamos esta imponente propiedad unifamiliar de 690 m² construidos, situada en una parcela de 1.300 m² en una de las zonas más cotizadas de Pozuelo de Alarcón. Construida en 2007 y en excelente estado, esta residencia de estilo contemporáneo ofrece un diseño moderno con materiales de alta gama y acabados de lujo. Distribuida en dos plantas más sótano, la vivienda cuenta con 8 dormitorios y 6 baños completos, proporcionando amplios espacios privados y zonas comunes de gran luminosidad. La cocina independiente, equipada con electrodomésticos de alta gama, dispone de un área de lavado y planchado separada, ofreciendo comodidad y funcionalidad. El salón principal se caracteriza por sus grandes ventanales que conectan con la terraza y balcón, brindando acceso directo al jardín y la piscina cubierta, perfectos para disfrutar del exterior en cualquier época del año. Entre las características adicionales, esta propiedad dispone de ascensor, garaje privado, 4 trasteros, sistema de domótica y seguridad avanzada, lo que garantiza confort, privacidad y máxima funcionalidad. Ubicada en una de las zonas más exclusivas de Pozuelo, la propiedad ofrece una excelente conectividad con Madrid y está rodeada de servicios de primer nivel, como colegios internacionales y centros comerciales de lujo. Una vivienda única que representa una inversión segura en calidad de vida, exclusividad y comodidad. GH Casas es una empresa dedicada a la intermediación inmobiliaria con más de 28 años de experiencia en el sector, dando un servicio profesional orientado a las necesidades de nuestros clientes, cubriendo cualquier gestión en las diferentes tipologías de inmuebles de obra nueva y segunda mano.   Nuestra particular forma de hacer las cosas nos han posicionado en un lugar privilegiado dentro del mercado inmobiliario, constituyéndose como una de las empresas del sector con mayor crecimiento de los últimos años.    Ampliando nuestros horizontes hemos podido ofrecer mayores y mejores soluciones, esta buena gestión nos ha permitido convertirnos en una de las empresas referentes del sector.   Especialistas en gestión de patrimonio, ofrecemos calidad y servicio profesional. Nuestra red comercial de profesionales ponen a su disposición un amplio abanico de ofertas a la carta, siendo su preocupación constante satisfacer al cliente, consiguiendo atender de forma especializada tanto la demanda como la oferta de nuestro sector.   Miembros de API (Agente de la Propiedad Inmobiliaria) y de AMADEI (Asociación de Empresas Inmobiliarias de Madrid) primera empresa en obtener el sello del código de Buenas Prácticas de la Comunidad de Madrid y el sello de calidad de Madrid.",False,good,False,2594.0,False,False,False,False,[],False,False,1790000.0,€,True,True,chalet,independantHouse,"La Cabaña, Pozuelo de Alarcón",Casa independiente en calle Zamora,Destacado,Urbanizaciones,,,,,,,La Cabaña
108668816,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/07/f3/1351648157.webp,,4,710000.0,flat,sale,130.0,3,2,Barrio Casa de Campo,Madrid,Madrid,es,40.4258402,-3.7287138,False,https://www.idealista.com/inmueble/108668816/,"Piso en venta en la zona de Moncloa – Ideal para reformar Se pone a la venta un amplio piso en la codiciada zona de Moncloa, una de las áreas más residenciales y tranquilas de Madrid. La vivienda se encuentra situada en un entorno privilegiado, rodeado de zonas ajardinadas que aportan un ambiente apacible y agradable, ideal tanto para familias como para quienes buscan un espacio sereno en pleno corazón de la ciudad. El piso cuenta con una superficie generosa distribuida en tres habitaciones bien iluminadas y dos cuartos de baño, lo que proporciona una gran comodidad y versatilidad. Además, dispone de una terraza con vistas despejadas, perfecta para disfrutar del aire libre o crear un espacio exterior acogedor. La propiedad está para reformar, lo que ofrece una excelente oportunidad de personalizar cada rincón según las necesidades y gustos del comprador. Gracias a su orientación y a sus amplios ventanales, el piso recibe abundante luz natural durante todo el día, creando un ambiente cálido y acogedor en todas las estancias. Ubicado en una finca tranquila y cuidada, rodeada de zonas verdes y con todos los servicios a pocos minutos, esta vivienda es una magnífica oportunidad para quienes desean invertir en una de las zonas con más calidad de vida de Madrid.",False,renew,False,5462.0,False,False,False,False,[],False,False,710000.0,€,,,flat,,"Casa de Campo, Madrid",Piso,Destacado,Moncloa,,,,2,True,True,Casa de Campo
108287428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/ea/3a/1350134436.webp,RP452025137679,15,188000.0,flat,sale,61.0,3,1,calle Tejar de la Pastora,Madrid,Madrid,es,40.4026287,-3.6651726,False,https://www.idealista.com/inmueble/108287428/,"REDPISO PEÑA PRIETA presenta una excelente oportunidad de comprar un piso exterior, de 3 dormitorios, salón, cocina, baño y terraza, vivienda con calefacción de Gas Natural. Se sitúa en una de las zonas más céntricas de Puente de Vallecas, con acceso a todos los servicios y una inmejorable conectividad que facilitan la vida diaria. Además, cuenta con una excelente comunicación mediante transporte público, con estaciones de metro cercanas y diversas líneas de autobuses. En la zona se sitúan diversos supermercados, tiendas, restaurantes, centro médico de atención primaria y especialidades. Es un inmueble ideal para quienes buscan un espacio funcional y bien situado en una de las zonas más dinámicas de Madrid. VIVIENDA CON INQUILINOS.",False,good,False,3082.0,False,False,False,False,[],False,False,188000.0,€,,,flat,,"Numancia, Madrid",Piso en calle Tejar de la Pastora,Destacado,Puente de Vallecas,,,,4,True,False,Numancia
108050890,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/54/be/1332369986.webp,RP2102025137173,14,395000.0,flat,sale,77.0,3,1,calle Divino Vallés,Madrid,Madrid,es,40.3942278,-3.6960854,False,https://www.idealista.com/inmueble/108050890/,"REDPISO DELICIAS VENDE EN EXCLUSIVA: Quinta planta exterior con ascensor, significativamente luminosa y con una excelente distribución, la cual cuenta con: 3 dormitorios, 1 baño con bañera a cuerpo entero, cocina y salón con ventanas grandes en todas las estancias, suelos de tarima, calefacción central individualizada, ITE favorable hasta el año 2032. Ubicado a menos de 5 minutos del metro y Renfe de Delicias (L3). Comunicado también mediante varias líneas de autobúsN13). Próximo a Madrid Río, Parque Tierno Galván, Centro Cultural Matadero, Centro Comercial Plaza Río 2 y Museo del Ferrocarril. Ubicado en una zona con todos los servicios, supermercados, entidades bancarias, comercios de todo tipo.",False,renew,False,5130.0,False,False,False,False,[],False,False,395000.0,€,,,flat,,"Delicias, Madrid",Piso en calle Divino Vallés,Destacado,Arganzuela,,,,5,True,True,Delicias
