propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,floor,exterior,district,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108631226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/8e/19/1352084944.webp,32,430000.0,duplex,sale,155.0,3,1,Barrio Parque Lisboa - La Paz,Madrid,Alcorcón,es,40.3555086,-3.8182873,False,https://www.idealista.com/inmueble/108631226/,"Redpiso Ondarreta VENDE vivienda ático tipo DÚPLEX con mucho potencial en Parque Lisboa en 6ª planta de 145 m2 en total de 3 dormitorios, 1 baño, 2 terrazas, cocina, tendedero cerrado y zonas de paso. En planta de acceso, nos encontramos con un amplio recibidor, funcional salón de paso con acceso a terraza, pasillo distribuidor con 3 dormitorios y un baño completo, y cocina con tendedero. En planta dúplex (con escaleras de acceso desde el tendedero) nos encontramos con una espectacular terraza de 68 m 2, con una zona solada de 20 m2, un pequeño lavadero cerrado (con toma de agua) y un espacio techado también para almacenaje de enseres. Fabulosas vistas despejadas.  La vivienda requiere de reforma. Dispone de suelo de tarima instalado hace unos 8 años, toldos cambiados hace 2 años, aire acondicionado tipo Split en el salón. Ventanas cambiadas en las dos habitaciones individuales y en el tendedero de Climalit abatibles. Doble acristalamiento tipo corredera en el salón. Baño con plato de ducha y radiador tipo toallero. La finca cuenta con servicio de portería La vivienda se encuentra a menos de 400 m de la Renfe San José de Valderas, Líneas de Autobús 2, 510, 513, 560. Cerca de pequeños y grandes comercios, colegios e institutos, centro de salud, banco, farmacia y paradas de autobús directos a Madrid. Redpiso ""tu hogar, nuestro compromiso"" Financiación hasta el 100%. El precio no incluye el Impuesto de Transmisiones Patrimoniales (max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el 3% más IVA (21%) sobre el precio final del inmueble equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso).",False,good,False,2774.0,False,False,False,False,[],False,False,430000.0,€,,,flat,duplex,"Parque Lisboa - La Paz, Alcorcón",Dúplex,Destacado,RP192025139496,6,True,Parque Lisboa - La Paz,True,Parque Lisboa - La Paz,,,
107947838,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/f7/ca/1329177858.webp,24,1149000.0,chalet,sale,286.0,3,3,Las Lomas,Madrid,Boadilla del Monte,es,40.4281352,-3.9048798,False,https://www.idealista.com/inmueble/107947838/,"Excelente vivienda, ubicada en la exclusiva urbanización de Las Lomas Boadilla, esta propiedad independiente de 286 metros cuadrados se encuentra en una parcela de 2.400 metros cuadrados.  La vivienda está para reformar, lo que te brinda la oportunidad de diseñarla a tu gusto y crear el hogar perfecto.  Situada en un entorno privilegiado, ofrece privacidad, tranquilidad y un amplio espacio para disfrutar.  Es una excelente opción para quienes buscan un proyecto personalizado en una de las zonas más codiciadas como es Las Lomas.",False,good,False,4017.0,False,False,False,False,[],False,False,1149000.0,€,True,True,chalet,independantHouse,"Las Lomas, Boadilla del Monte",Casa independiente,Destacado,RP1192025136842,,,Las Lomas,,,,,
104970174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/45/fb/1237717333.webp,44,385000.0,chalet,sale,276.0,6,3,El Álamo,Madrid,El Álamo,es,40.232578,-3.995419,False,https://www.idealista.com/inmueble/104970174/,"Si buscas grandes espacios y altas calidades, este será tu próximo hogar. Redpiso te ofrece en exclusiva esta magnífica casa de 275m² útiles. La planta baja se distribuye en un amplio salón de 30m² con grandes ventanas en dos de sus paredes, consiguiendo una buena ventilación y luminosidad. Comedor independiente de casi 22m² y con diferentes opciones de uso, ya sea mantenerlo, crear un dormitorio, o dar más espacio al resto de estancias. Cuarto de baño con cerámica de Zirconio (aportando alta densidad y alta dureza) bañera y ventana. La cocina también es independiente con salida al exterior y equipada con mobiliario italiano, el cual está diseñado para repeler la grasa. En la primera planta encontramos la zona de descanso con 5 dormitorios (dos de ellos con armarios de 2 y 6 cuerpos), el principal cuenta con baño en suite y salida a la terraza, dispone de un gran armario de 4 cuerpos. Cuarto de baño completo. Y estancia de 25m² con múltiples usos (dormitorio, despacho, salón, sala de juegos). Como características adicionales añadimos la pintura Osaka (usada en la Alta Decoración, la cual repele el polvo), hilo radiante en suelos y techos, ventanas con cristal Climalit, persianas con aislante térmico, su coqueto patio, el garaje y la cercanía a todos los servicios: tiendas, guardería, parada de bus. Recuerda que Redpiso te ofrece asesoramiento financiero gratis, ofreciéndote las mejores condiciones para tu hipoteca.",False,good,False,1395.0,False,False,False,False,[],False,False,385000.0,€,True,True,chalet,independantHouse,El Álamo,Casa independiente,Destacado,RP2792024126461,,,,,,,,
108339254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/de/28/1341185148.webp,31,529000.0,flat,sale,109.0,2,2,Barrio El Caño- Maracaibo,Madrid,Las Rozas de Madrid,es,40.4944451,-3.8749251,False,https://www.idealista.com/inmueble/108339254/,"Repiso Las Rozas tiene el placer de presentar en exclusiva este espectacular bajo con jardín, ubicado en una de las mejores zonas del centro de Las Rozas. Una vivienda única por su comodidad, distribución y localización, ideal para quienes buscan calidad de vida sin renunciar a los servicios del entorno urbano. Una bonita y tranquila urbanización con 2 ascensores, garaje con doble acceso y unos gastos de comunidad económicos. El edificio además ofrece portero físico en horario de mañana y de tarde, acceso para personas con movilidad reducida y zonas ajardinadas con piscina. Vivienda de 95m2 Distribución: •Amplio hall de entrada, que da paso a la zona de día. •Cocina independiente, grande, muy luminosa y con acceso a tendedero cubierto. •Dormitorio principal en suite con armarios empotrados y vistas al jardín (luz natural) •Dormitorio secundario también con armarios empotrados. •Baño principal •Salón comedor en dos ambientes, muy amplio y luminoso, con acceso directo al jardín privado. •Dos accesos independientes a la vivienda, aportando privacidad y funcionalidad. Además, incluye una amplia plaza de garaje y trastero de 7,35m2. El jardín privado tiene acceso a la calle de forma directa y próximo al garaje para su comodidad La orientación de la vivienda es NORTE/OESTE Ubicación inmejorable: A tan solo 5 minutos andando de la estación de RENFE, con paradas de autobús próximas, comercios, colegios y todos los servicios necesarios sin necesidad de coche. Extras: •Aire acondicionado •Calefacción individual por gas natural •Comunidad: 167€/mes •IBI: 488€/año ¿Buscas un bajo cómodo, tranquilo, con jardín y calidades excelentes? No dejes pasar esta oportunidad. Llámanos y ven a conocer uno de los mejores bajos de 2 habitaciones en la zona centro de Las Rozas.",False,good,False,4853.0,False,False,False,False,[],False,False,529000.0,€,True,True,flat,,"El Caño- Maracaibo, Las Rozas de Madrid",Piso,Destacado,RP1442025138380,bj,True,Rozas Centro,False,El Caño- Maracaibo,,,
108169978,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/58/d9/1335949621.webp,20,330000.0,duplex,sale,94.0,1,1,Vega de la Moraleja,Madrid,San Sebastián de los Reyes,es,40.5400172,-3.6249985,False,https://www.idealista.com/inmueble/108169978/,"Redpiso gestiona este dúplex/loft en una tercera planta con ascensor, ubicado en una urbanización cerrada con conserje y seguridad 24 horas del día. La primera planta cuenta con una cocina-comedor moderna y un amplio salón con terraza en esquina. En la segunda planta se encuentran un dormitorio con armario empotrado y un baño completo. La última planta dispone de una zona de lavandería, trastero y una terraza con vistas espectaculares. En las zonas comunes, hay piscina, áreas verdes y espacios de ocio para toda la familia. La propiedad está situada cerca de todos los servicios y comercios necesarios. *Es una oportunidad para adquirir un hogar en una urbanización segura, cómoda y bien ubicada. El precio no incluye el impuesto de trasmisiones patrimoniales, honorarios del comprador por la intermediación inmobiliaria, gastos notariales y/o registrales (según el caso)*.",False,good,False,3511.0,False,False,False,False,[],False,False,330000.0,€,,,flat,duplex,"Vega de la Moraleja, San Sebastián de los Reyes",Dúplex,Destacado,RP1532025137693,3,False,Vega de la Moraleja,True,,,,
108449776,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/b3/d3/1345233597.webp,28,265000.0,chalet,sale,180.0,4,3,Casarrubuelos,Madrid,Casarrubuelos,es,40.1715251,-3.8307388,False,https://www.idealista.com/inmueble/108449776/,"REDPISO VENDE: Acogedora casa adosada con garaje y trastero de 142m², ideal para quienes valoran la tranquilidad sin renunciar a la comodidad. La propiedad destaca por su patio delantero con barbacoa de obra y patio trasero, creando un espacio para disfrutar del buen tiempo. La distribución consta de 2 plantas más sótano de unos 50m y buhardilla en bruto. Tiene 4 dormitorios, uno de ellos en suite con bañera y otro baño completo, además de un aseo en el patio trasero. La cocina amueblada y funcional, optimizando el espacio dentro de la vivienda. Entre sus cualidades destaca la chimenea en sótano, aportando calidad y calidez a la estancia. Ubicada en una zona rodeada de todos los servicios necesarios: parque infantil, colegios, comercios y transporte público y con buena salida a A-42. ¡No pierdas la oportunidad de visitarla! Estaremos encantados de atenderle. Para más información sobre esta y otras propiedades, visite nuestra página web.",False,good,False,1472.0,False,False,False,False,[],False,False,265000.0,€,True,True,chalet,terracedHouse,Casarrubuelos,Chalet adosado,Destacado,RP1382025138740,,,,,,,,
107909566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/a0/b0/1328054477.webp,43,629000.0,chalet,sale,224.0,5,3,Rivas Centro,Madrid,Rivas-Vaciamadrid,es,40.3618681,-3.5183493,False,https://www.idealista.com/inmueble/107909566/,"Espectacular chalet en Rivas Centro, ubicado en una tranquila calle privada, ideal para familias que buscan confort, espacio y calidad de vida. La vivienda cuenta con 5 amplias habitaciones, una de ellas en planta baja, ideal para despacho, invitados o personas con movilidad reducida. La habitación principal dispone de terraza privada y baño en suite, ofreciendo un espacio íntimo y acogedor. La propiedad cuenta con 3 baños completos. Además, cuenta con buhardilla abierta, perfecta como zona de ocio, gimnasio o sala de estar adicional. El exterior está pensado para el disfrute todo el año: piscina privada, porche cerrado y acristalado, ideal como comedor de verano o zona chill-out. Incluye plaza de garaje y trastero, añadiendo comodidad y almacenamiento extra a la vivienda. Una propiedad exclusiva en una de las zonas más demandadas de Rivas. ¡Ven a visitarlo y enamórate de tu nuevo hogar! Podemos conseguir la mejor financiación con nuestro departamento Dcredit.  *El precio no incluye el impuesto de Transmisiones Patrimoniales, honorarios del comprador por la intermediación inmobiliaria, gastos notariales y/o registrales (según el caso)*.",False,good,False,2808.0,False,False,False,False,[],False,False,629000.0,€,True,True,chalet,terracedHouse,"Rivas Centro, Rivas-Vaciamadrid",Chalet adosado,Destacado,RP482025136687,,,Rivas Centro,,,,,
108308899,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/41/90/1340257987.webp,8,88965.0,flat,sale,93.0,3,1,carretera de Ávila,Madrid,San Martín de Valdeiglesias,es,40.3616734,-4.400744,False,https://www.idealista.com/inmueble/108308899/,"INMUEBLE NO VISITABLE… SE REQUIERE PAGO CON FONDOS PROPIOS DECLARADOS Las dimensiones y características de las propiedades ofrecidas en cesiones de remate son aproximadas ya que los datos son contrastados con la Sede Electrónica del Catastro y no con el Título de Propiedad. Se transmitirá el inmueble como cuerpo cierto. Al no tratarse de una venta mediante escritura pública sino de una cesión de remate, la aprobación del remate y la cesión debe ser aprobada por el Letrado de la Administración Judicial correspondiente. Los tiempos de obtención del decreto de adjudicación son aproximados estando la media aproximadamente entre 6 y 9 meses, dependiendo de la celeridad del Juzgado que tramite el expediente.  La propiedad se transfiere libre de cargas, salvo las preferentes que son aquellos gastos que se puedan generar en la propiedad, tales como, comunidad e IBI, estas son las que se consideran cargas preferentes por lo que serán responsabilidad del adjudicatario con las limitaciones que marca la ley de enjuiciamiento civil. Las visitas al interior de la propiedad no se pueden realizar dado que no se tiene la posesión del inmueble. Se desconoce el estado de ocupación de la propiedad. El precio mostrado en esta publicación, incluye el precio de adjudicación y nuestros honorarios, pero dicho precio puede modificarse por parte del fondo hasta la formalización del contrato de cesión a criterio del comité de sanción del propio fondo, llegado el caso se pactarán los honorarios de gestión y representación previamente a la formalización definitiva. El ITP se paga en base al precio de adjudicación por el fondo o al de referencia si este fuese mayor. Por norma general se desconoce si necesita reforma o no.   Para más detalles por favor visite la web.",False,good,False,957.0,False,False,False,False,[],False,False,88965.0,€,,,flat,,San Martín de Valdeiglesias,Piso en carretera de Ávila,Destacado,9083,,False,,False,,,,
108266240,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/d9/e7/1338986627.webp,15,650000.0,flat,sale,72.0,2,1,calle de Santa Engracia,Madrid,Madrid,es,40.4393238,-3.7006712,False,https://www.idealista.com/inmueble/108266240/,"Real Estate Alamgro! Presenta esta excelente oportunidad en el codiciado barrio de Chamberí. Se trata de una vivienda exterior, ubicada en calle Santa Engracia, a un paso del parque de Canal. La vivienda cuenta amplio salón-comedor con salida terraza, cocina equipada, 2 dormitorios interiores y 1 baño, ofreciendo un espacio moderno, funcional y confortable. El edificio dispone de ascensor y conserje. Además, la Inspección Técnica del Edificio (ITE) está pasada favorablemente, un valor añadido en términos de seguridad y mantenimiento. Una oportunidad ideal tanto para vivir como para invertir en una de las zonas más atractivas y de moda en Madrid. Para más información puede contactar con nosotros a los teléfonos: /.",False,good,False,9028.0,False,False,False,False,[],False,False,650000.0,€,,,flat,,"Almagro, Madrid",Piso en calle de Santa Engracia,Destacado,RP1922025138105,2,True,Chamberí,True,Almagro,,,
107441512,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/64/20/1312725505.webp,44,385000.0,flat,sale,120.0,3,2,Ensanche,Madrid,Alcalá de Henares,es,40.4928165,-3.3618465,False,https://www.idealista.com/inmueble/107441512/,"Descubre esta fantástica vivienda de 120 m2 en una de las mejores zonas: EL ENSANCHE, donde la comodidad y el estilo se encuentran. Distribuida en 3 dormitorios acogedores y amplios. Salón muy confortable con salida a terraza exterior. Cocina grande con terraza tendedero. Trastero para almacenaje adicional. Dispone de plaza de garaje para mayor comodidad. También disfrutarás de su piscina y pista de futbol. Ubicación excelente, con Renfe y transporte público al alcance. Haz de esta casa tu hogar. ¡VIsitala sin compromiso!",False,good,False,3208.0,False,False,False,False,[],False,False,385000.0,€,True,True,flat,,"Ensanche, Alcalá de Henares",Piso,Destacado,RP2322025135138,3,True,Ensanche,True,,,,
107786482,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/9a/71/1323705969.webp,4,399000.0,chalet,sale,120.0,3,2,Barrio Las Dehesillas-Vereda de los Estudiantes,Madrid,Leganés,es,40.321419,-3.7542301,False,https://www.idealista.com/inmueble/107786482/,"Venta exclusiva de solar en Leganés - Vereda de los Estudiantes Urbamar presenta en exclusiva este vivienda de 225 m² ubicado en la zona de Vereda de los Estudiantes, Leganés. Con una ubicación privilegiada, cuenta con excelente comunicación y accesibilidad al resto del casco urbano y áreas cercanas. Características: Superficie total: 225 m² Ubicación: Vereda de los Estudiantes, Leganés Ideal para la construcción de un edificio plurifamiliar Una excelente oportunidad de inversión en una zona en crecimiento. ¡No deje pasar esta oportunidad única! Para más información, ¡consúltenos!",False,renew,False,3325.0,False,False,False,False,[],False,False,399000.0,€,True,True,chalet,independantHouse,"Las Dehesillas-Vereda de los Estudiantes, Leganés",Casa independiente,Destacado,LGV290B,,,Las Dehesillas - Vereda de los Estudiantes,,Las Dehesillas-Vereda de los Estudiantes,420000.0,21000.0,5.0
108408916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/ca/49/1344054684.webp,28,499900.0,flat,sale,192.0,3,2,Teneria i - Teneria Ii,Madrid,Pinto,es,40.2587478,-3.6975781,False,https://www.idealista.com/inmueble/108408916/,"Imagina despertar cada mañana en una habitación principal amplia, luminosa, con grandes armarios empotrados totalmente vestidos y un baño en suite privado con plato de ducha. Un espacio pensado para tu descanso y tu comodidad diaria. Las otras dos habitaciones también cuentan con armarios empotrados lacados en blanco, ofreciendo versatilidad para dormitorios, zona de teletrabajo o cuarto de juegos. La vivienda cuenta con un acogedor salón comedor con acceso directo a un espectacular patio de uso privativo de 79 m², donde podrás disfrutar de desayunos al sol, cenas en familia o momentos de tranquilidad al aire libre. Además, dispone de un segundo baño completo con bañera. Con 192 m² construidos y 96 m² útiles, esta vivienda ofrece una distribución práctica, cómoda y generosa. La climatización está pensada para tu confort durante todo el año: calefacción por suelo radiante (hilo radiante) y aire acondicionado por conductos en zona de día. El piso está en perfecto estado para entrar a vivir, en un edificio moderno del año 2018, y se entrega con dos plazas de garaje y trastero incluidos en el precio. Ubicado en una de las urbanizaciones más exclusivas y completas de Pinto, disfrutarás de piscina comunitaria, gimnasio, pista de pádel, salón social, zona infantil, zonas verdes y circuito de seguridad 24 h. Además, la zona cuenta con excelentes comunicaciones: rápida salida hacia Madrid por la A-4 y R-4, y todo tipo de servicios a tu alrededor: supermercados, colegios, centros de salud y zonas de ocio. Desde RedPiso, te acompañamos durante todo el proceso de compra y ponemos a tu disposición nuestro departamento financiero propio, que te ayuda a conseguir las mejores condiciones hipotecarias del mercado, sin compromiso. Este piso no es solo una vivienda. Es tu nuevo hogar.",False,good,False,2604.0,False,False,False,False,[],False,False,499900.0,€,True,True,flat,,"Teneria i - Teneria Ii, Pinto",Piso,Destacado,RP2562025138626,bj,True,Teneria i - Teneria Ii,True,,,,
108625861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/c0/8a/1350324580.webp,45,719000.0,chalet,sale,330.0,4,4,El Bercial,Madrid,Getafe,es,40.3174041,-3.7409616,False,https://www.idealista.com/inmueble/108625861/,"Exclusivo y lujoso chalet residencial moderno y funcional de solo 5 años de antigüedad de 4 plantas con aislamiento en fachada y distintas orientaciones destacando su luminosidad natural por su cantidad de ventanas. Distribucion *planta principal*  patio ajardinado delantero en zona de entrada, accedemos a la vivienda por el hall recibidor con armario empotrado de tres cuerpos, y de ahi tenemos acceso a; aseo de cortesia, amplia cocina amueblada y equipada de 13m2, comodo salon comedor con dos orientaciones de 34m2 con salida a exclusiva terraza de 42m2 la cual tiene comunicación acceso privado a zonas comunes de piscina, pista de padel, y zonas ajardinadas. *1ª planta*  hall distribuidor, luminoso dormitorio principal en suite con tres amplios ventanales, el baño dispone de bañera y lavabo de dos cuerpos, dos dormitorios de (9,90m2) y (9,70m2) que comparten un baño con plato de ducha.  todas las habitaciones disponen de amplios armarios empotrados de 3 y 4 puertas según estancias. Todos los armarios empotrados de la vivienda tienen luz interior de led. *2ª planta*  hall distribuidor con armario empotrado, cuarto de maquinaria y lavadora y acesso a amplisima terraza solarium de 35m2. *planta baja*  hall distribuidor que da acceso a luminoso dormitorio/habitacion multiusos de 16m2 con luz natural y baño con plato de ducha. Accedemos a otro hall por el que accedemos al garaje y a un cuarto de 7m2. Planta por la que se accede a dos plazas de garaje en garaje comunitario por acceso exclusivo y privado desde la propia vivienda.  -caracteristicas – magnificas calidades y diseño moderno. 287m2 construidos y 66m2 comunes. 4 plantas. 3 baños y 1 aseo. Sistema de aerotermia con suelo calefactable y regrigerante con regulador independiente en cada estancia y sistema de agua calente sanitaria. Aire acondicionado de apoyo por conductos en salon. Carpinteria interior maciza en blanco al igual que armarios. Carpinteria exterior de primera calidad con camara de aire para atenuacion termica y acustica con sistema oscilovatiente. Persianas termicas son sistema mecanizado. Suelos ceramicos en toda la vivienda. Antena parabolica individual. Paredes en liso. Puerta de entrada blindada. Acceso privado a plazas de garaje. Comunidad 100€ aprox.",False,good,False,2179.0,False,False,False,False,[],False,False,719000.0,€,True,True,chalet,semidetachedHouse,"El Bercial, Getafe",Chalet pareado,Destacado,RP1422025139480,,,El Bercial,,,,,
108131404,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/c7/89/1334800349.webp,36,749000.0,chalet,sale,180.0,5,3,Rivas Urbanizaciones,Madrid,Rivas-Vaciamadrid,es,40.3715685,-3.5449983,False,https://www.idealista.com/inmueble/108131404/,"Chalet pareado muy luminoso de 180 m2 construidos, distribuido en tres plantas garaje privado. En planta nos encontramos hall de 8m2, amplio salón de 28 m2 (con chimenea de tiro con casset), baño con plato de ducha y gran cocina de 20 m2 totalmente actualizada que da acceso a un magnífico porche cerrado con aire acondicionado adaptado para uso tanto en verano como en invierno y que da salida a un gran jardín con barbacoa de obra. En primera planta nos encontramos con 4 espaciosos dormitorios con aire acondicionado y sus respectivos armarios empotrados; 2 baños completos, uno de ellos en la suite principal la cual dispone de zona de gimnasio. Buhardilla con armarios empotrados y otro dormitorio. Para una mejor eficiencia energética, dispone de placas solares así como de ventanas de pvc con climalit y mosquitera en toda la vivienda. Cuenta además con diversas zonas de almacenaje. Espacios comunitarios de uso y disfrute exclusivo de los residentes de esa urbanización tales como: gran piscina para adultos y otra para niños con zona de merienda y cesped, pista deportiva y zonas verdes. Estarás junto a todos los servicios que necesitas: colegios, establecimientos comerciales y deportivos, paradas de autobuses y estación de Metro de Rivas Urbanizaciones muy cerca. Para más información, no dude en contactar con nosotros. Para más información, no dude en contactar con nosotros.  ""REDPISO, TU HOGAR, NUESTRO COMPROMISO""  Podemos conseguir la mejor financiación con nuestro departamento Dcredit!",False,good,False,4161.0,False,False,False,False,[],False,False,749000.0,€,True,True,chalet,semidetachedHouse,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Chalet pareado,Destacado,RP1652025137436,,,Rivas Urbanizaciones,,,,,
108560628,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/4e/66/1348485393.webp,70,1296000.0,duplex,sale,248.0,4,3,Zona Monte el Pilar,Madrid,Majadahonda,es,40.4684533,-3.8604317,False,https://www.idealista.com/inmueble/108560628/,"REDPISO MAJADAHONDA vende en exclusiva Impresionante ático dúplex con calidades de lujo, ubicado en una urbanización exclusiva y rodeado de naturaleza. Muy luminoso, con una superficie de 248 m², cuenta con 4 dormitorios, 3 baños y dos terrazas, una de ellas muy amplia y en “L”, con vistas privilegiadas. En Planta superior encontramos; Recibidor con armario empotrado y aseo de cortesía. Cocina independiente, completamente equipada, con zona office y área de lavado exterior con tendedero cubierto. Gran salón-comedor con acceso directo a dos terrazas orientadas a la sierra y al Monte del Pilar, perfectas para disfrutar de las vistas y la tranquilidad. Planta inferior: Cuatro dormitorios y dos baños completos. Dormitorio principal en suite, con un elegante vestidor y baño privado. Las zonas comunes de la urbanización cuentan con piscina, zona infantil, pista de tenis/pádel y gimnasio. Incluye dos plazas de garaje y trastero. Una vivienda única que combina comodidad, lujo y una ubicación inmejorable. ¡No pierdas la oportunidad de vivir en una de las mejores y más demandadas zonas de la Majadahonda!",False,good,False,5226.0,False,False,False,False,[],False,False,1296000.0,€,True,True,flat,duplex,"Zona Monte el Pilar, Majadahonda",Dúplex,Destacado,RP1112025139220,4,True,Zona Monte el Pilar,True,,,,
108149082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/ac/cb/1335319533.webp,35,184840.0,flat,sale,46.0,1,1,Brezo,Madrid,Valdemoro,es,40.1945091,-3.6835341,False,https://www.idealista.com/inmueble/108149082/,"¿Buscas un rincón de paz con todas las comodidades? ¡No busques más! Te presentamos este luminoso y acogedor piso de 1 dormitorio independiente con armario empotrado, diseñado para que disfrutes de cada momento, cuenta con aire acondicionado para mantener una temperatura ideal en cualquier época del año. Un espacioso salón, perfecto para desconectar después de un largo día o para recibir a sus invitados. La cocina, funcional y bien distribuida, tiene acceso directo a un práctico tendedero, ideal para mantener todo en orden. Disfrute de un amplio baño completo con bañera, su oasis personal de relajación. Además, esta vivienda cuenta con 2 plazas de garaje o una plaza de garaje doble, que tiene acceso desde el ascensor de la finca y da la comodidad de aparcar un segundo coche o para la visita. Y eso no es todo.. . ¡Esta fantástica finca cuenta con ascensor para su comodidad y un gimnasio totalmente equipado para que se mantenga en forma sin salir de casa! Por su cercanía a todos los servicios y su amplitud es ideal para familias. Zona tranquila con excelente comunicación con transporte urbano e interurbano, a 15 minutos de la estación de Cercanías y por carretera, rápido acceso a la A-4, M-50, R4, M-45. Ubicada en la zona Brezo de Valdemoro. ¡No dejes escapar esta increíble oportunidad de vivir en un hogar que lo tiene todo! Ven y descubre este lugar perfecto para comenzar una nueva etapa llena de confort, estilo y calidad de vida. En el Precio de Venta no se incluyen los gastos de Notaría, Registro, Gestoría, I. T. P. (Impuesto de Transmisiones Patrimoniales) y Honorarios de la Agencia por Intermediación Inmobiliaria. ¡Te esperamos¡No pierda esta oportunidad única! Contáctenos hoy mismo para más información y para concertar una visita. ¡Le encantará!",False,good,False,4018.0,False,False,False,False,[],False,False,184840.0,€,True,True,flat,,"Brezo, Valdemoro",Piso,Destacado,RP1952025137469,3,True,Brezo,True,,,,
107257360,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/ac/15/1307622771.webp,58,1049000.0,chalet,sale,279.0,4,3,Barrio Aravaca,Madrid,Madrid,es,40.459158,-3.7812879,False,https://www.idealista.com/inmueble/107257360/,"REDPISO VENDE EN EXCLUSIVA ESTUPENDO CHALET ADOSADO EN EL CENTRO DE ARAVACA. Sus 279 m² de construcción se encuentran distribuídos en un hall. Dos cómodos y luminosos salón-comedor, uno de ellos con salida a un patio acogedor en la primera planta, cocina equipada, 4 dormitorios, 3 baños completos, 1 aseo y 2 terrazas. Orientación Esteoseste. Incluye plaza de garaje para dos coches y cuenta con trastero. Excelente oportunidad para vivir. Aravaca es un barrio de Madrid que pertenece al Distrito de Moncloa, a tan sólo 9 kms de Madrid y está al lado de Pozuelo de Alarcón. Ésta permanentemente comunicada con el resto de la ciudad, gracias a sus rápidos accesos a la autopista A6, M500, M501, M40 y M30. Además, cuenta con una amplia red de transporte público como el Metro de Cercanías (C-7 y C-10), Metro Ligero y varias líneas de autobús urbanas e interurbanas.  En Redpiso Aravaca-Valdemarín ofrecemos los siguientes servicios totalmente gratuitos: Valoraciones de inmuebles. Tramitaciones de herencias. Servicios legales. Reportes fotográficos (incluyendo tours virtuales). Publicidad el Página Web, revistas, pantallas Led y RRSS. Asesor personalizado y en exclusiva. Especialistas en viviendas de protección. Ventas y alquileres 100% seguros. Confianza, seguridad y profesionalidad. Te asesoramos en todo momento.  ¡NO DUDES EN CONTACTARNOS!",False,good,False,3760.0,False,False,False,False,[],False,False,1049000.0,€,True,True,chalet,terracedHouse,"Aravaca, Madrid",Chalet adosado,Destacado,RP1392025134596,,,Moncloa,,Aravaca,,,
