propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106742551,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/c8/ce/1312257161.webp,b0ca3776-2f45-47b8-8388-97d5a9663de1,38,,400000.0,chalet,sale,160.0,,3,1,avenida de la Sierra del Guadarrama,Madrid,Cercedilla,,es,,40.738361,-4.0450249,False,https://www.idealista.com/inmueble/106742551/,"Se vende encantador chalet independiente de 160 m² en una extensa parcela de 2.400 m², situado en un entorno natural que invita a la calma y el disfrute de la naturaleza. Con orientación sur, esta propiedad goza de una excelente luminosidad durante todo el día, ideal para crear un hogar cálido y acogedor. La vivienda cuenta con 3 amplias habitaciones, 1 baño completo, y un espacio versátil que puedes personalizar según tus necesidades. Aunque requiere algo de reforma, ofrece una magnífica oportunidad para convertirla en la casa de tus sueños, adaptada completamente a tu estilo. La parcela destaca por su amplitud, perfecta para quienes buscan privacidad y disfrutar de un gran jardín, espacio para huerto o incluso una piscina. Este chalet es ideal para familias, amantes de la tranquilidad o aquellos que buscan un refugio en plena naturaleza. Cercedilla, situada en pleno corazón de la Sierra de Guadarrama, es una de las localidades más atractivas de la Comunidad de Madrid para quienes buscan un entorno natural, tranquilidad y calidad de vida. Este municipio combina el encanto de la vida rural con servicios modernos, ofreciendo un estilo de vida único a tan solo 57 kilómetros de la capital. Conocida por su patrimonio histórico y natural, Cercedilla es famosa por sus calles pintorescas, la Iglesia de San Sebastián y las antiguas calzadas romanas que atraviesan el municipio. Además, su entorno natural es inigualable, con el Parque Nacional de la Sierra de Guadarrama y áreas como las Dehesas de Cercedilla, perfectas para practicar senderismo, ciclismo y otras actividades al aire libre. El municipio cuenta con una excelente infraestructura que incluye colegios, centros de salud, comercios locales y restaurantes que destacan por su gastronomía típica de montaña. Su ambiente acogedor y familiar lo convierte en un lugar ideal tanto para vivir todo el año como para disfrutar de segundas residencias.",False,renew,False,,2500.0,False,False,False,False,[],False,False,400000.0,€,,,,chalet,Cercedilla,Casa independiente en avenida de la Sierra del Guadarrama,independantHouse,,,,
108381802,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/e8/67/1328727208.webp,P1 1ºC,6,1,513120.0,flat,sale,89.0,True,2,2,calle Huerta Grande s/n,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.437291,-3.8187616,True,https://www.idealista.com/obra-nueva/108381802/,"RESIDENCIAL PHOENIX S. COOP. MAD. ES ADJUDICATARIA DE LA PARCELA EN EL AMBICIOSO ÁMBITO DE HUERTA GRANDE, POZUELO DE ALARCÓN  Bienvenido a Residencial Phoenix, exclusivas viviendas de 2, 3 y 4 dormitorios con plaza de garaje, trastero, en el ambicioso ámbito de Huerta Grande en Pozuelo de Alarcón. Huerta Grande, es un nuevo desarrollo urbanístico en el corazón de Pozuelo de Alarcón, una de las zonas residenciales más demandadas de Madrid por su calidad de vida, tranquilidad y excelente ubicación. Viviendas de 2, 3 y 4 dormitorios, con amplias terrazas, distribución funcional, y excelentes calidades. Viviendas basadas en la sostenibilidad y ahorro energético. Se tomarán las medidas necesarias para obtener alta calificación energética, ahorrarás en tus facturas desde el primer día, sin renunciar al confort.  Disfruta de unas zonas comunes pensadas para ti y tu familia tales como piscina, zonas verdes, zona infantil para los más pequeños y una gastroteca donde celebrar momentos especiales con familia y amigos. Huerta Grande tiene una ubicación inmejorable, está situado en una zona privilegiada de Pozuelo, rodeado de naturaleza y a un paso de todo lo que necesitas: Excelentes comunicaciones: fácil acceso a la M-40, M-503 y A-6, además de cercanías RENFE y varias líneas de autobús. Cercano a los mejores colegios y universidades: Colegio Retamar, British Council, Kensington School, American School of Madrid, Universidad Francisco de Vitoria, entre otros. Rodeado de zonas comerciales, supermercados, restaurantes, centros deportivos y de ocio. Próximo a espacios naturales como el Parque Forestal Adolfo Suárez y la Casa de Campo. Huerta Grande te ofrece el equilibrio perfecto entre vida urbana y naturaleza, ideal para familias, parejas o quienes buscan un entorno tranquilo sin renunciar a las comodidades de la ciudad. Nota: Este proyecto se gestiona en régimen de Cooperativa. Residencial Phoenix S. Coop. Mad. , ya está constituida. La documentación mostrada pertenece al anteproyecto en fase de desarrollo por lo que es orientativa y no tiene carácter contractual dado que es susceptible de cambio.",False,,True,True,5765.0,True,False,False,False,[],False,False,513120.0,€,,,,flat,"Zona Pueblo, Pozuelo de Alarcón",Piso en calle Huerta Grande s/n,,False,,,
108499445,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/b1/cb/1346727611.webp,f87faffe-9e77-4f77-b551-179e92a53b01,43,3,990000.0,flat,sale,109.0,True,3,2,calle de Canillas,Madrid,Madrid,Chamartín,es,Prosperidad,40.4402307,-3.6766355,False,https://www.idealista.com/inmueble/108499445/,"Descubre esta impresionante oportunidad de adquirir un apartamento a estrenar en El Viso, Chamartín, Madrid. Con 100 m² de espacio cuidadosamente diseñado, esta vivienda ofrece tres dormitorios y dos baños, ideal para familias o quienes buscan espacio adicional.  Disfruta de la comodidad de una cocina equipada y armarios empotrados que maximizan el almacenamiento. Relájate en las terrazas privada, un espacio perfecto para disfrutar del clima madrileño. Con aire acondicionado y calefacción central, el confort está garantizado durante todo el año. El edificio cuenta con servicios destacados como ascensor, conserje y acceso para sillas de ruedas, asegurando comodidad y accesibilidad para todos los residentes. No dejes pasar la oportunidad de adquirir tu nuevo hogar en una ubicación tan deseada. ¡Contáctanos hoy para más información sobre este proyecto excepcional!",False,good,False,True,9083.0,False,False,False,False,[],False,False,990000.0,€,,,,flat,"Prosperidad, Madrid",Piso en calle de Canillas,,,,,
106862077,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/fa/95/fb/1299367226.webp,2ºA,7,2,535000.0,flat,sale,94.0,True,3,2,"Emilio Muñoz, 47",Madrid,Madrid,San Blas,es,Simancas,40.4337669,-3.6243142,True,https://www.idealista.com/obra-nueva/106862077/,"Residencial privado compuesto de 48 viviendas de 1, 2 y 3 dormitorios en el histórico barrio de San Blas-Canillejas, uno de los barrios más legendarios de Madrid. A día de hoy se está modernizando y convirtiendo en el Silicon Valley de Madrid debido al proyecto Madbit. San Blas - Madrid es una urbanización privada con piscina, gimnasio, ascensor, garajes, trasteros y viviendas con balcones. Todas las viviendas cuentan con sistema de climatización mediante Aerotermia lo que permite reducir 30% la factura de energía de la vivienda. En San Blas apostamos por la eficiencia energética.",False,,True,True,5691.0,True,False,False,False,[],False,False,535000.0,€,True,True,,flat,"Simancas, Madrid","Piso en Emilio Muñoz, 47",,False,,,
108357013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/07/ae/1345889983.webp,341a47cf-8d75-4eda-a601-a1d1ed1e25fb,27,1,199990.0,flat,sale,122.0,True,4,1,calle Severo Ochoa,Madrid,Parla,Parque Inlasa,es,,40.2342015,-3.7736399,False,https://www.idealista.com/inmueble/108357013/,"Amplia y luminosa vivienda familiar en excelente estado, ubicada en Parla Esta espaciosa propiedad de 122 m² es ideal para familias que buscan comodidad, amplitud y una ubicación bien comunicada. Destaca por su excelente estado de conservación, lo que permite entrar a vivir sin necesidad de reformas. La vivienda cuenta con cuatro dormitorios bien distribuidos, lo que garantiza espacio para todos los miembros del hogar, y un baño funcional, con posibilidad de adaptar según tus necesidades. La amplitud de los espacios interiores se complementa con una magnífica terraza exterior, perfecta para disfrutar del aire libre y relajarse en cualquier momento del día. El confort está asegurado durante todo el año gracias al aire acondicionado instalado en la vivienda. La gran luminosidad natural que recibe cada estancia aporta calidez y bienestar en el día a día. Características destacadas: Superficie construida: 122 m² Cuatro dormitorios amplios Un baño Terraza exterior con vistas Aire acondicionado Excelente estado de conservación Ubicación: Situada en una zona privilegiada de Parla, esta propiedad ofrece fácil acceso a todos los servicios esenciales: colegios, centros de salud, zonas comerciales y transporte público. Su entorno combina tranquilidad residencial con una ubicación práctica para el día a día, lo que la convierte en una excelente opción tanto para familias como para quienes buscan una inversión segura. No dejes pasar esta oportunidad. Contacta con Manuela para más información o para concertar una visita. Esta vivienda en Parla puede ser el hogar que siempre has buscado.",False,good,False,False,1639.0,False,False,False,False,[],False,False,199990.0,€,,,,flat,"Parque Inlasa, Parla",Piso en calle Severo Ochoa,,,,,
108263517,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/55/db/1338896636.webp,07458,54,,587000.0,chalet,sale,431.0,,5,3,Becerril de la Sierra,Madrid,Becerril de la Sierra,,es,,40.7075123,-3.9875046,False,https://www.idealista.com/inmueble/108263517/,"EXCLUSIVA CASA CONSTRUIDA CON MAMPOSTERÍA DE PIEDRA DE GRANITO EN PARCELA DE 2.200m Y ESPECTACULARES VISTAS A LA MONTAÑA  Se trata de una exclusiva vivienda integrada en el paisaje que rodea las montañas de La Maliciosa y La Pedriza, construida con materiales naturales como la piedra y la madera  ESTA VIVIENDA ES ESPECIAL por su exclusivo diseño arquitectónico y la calidad de sus materiales, las vistas a la montaña de La Maliciosa y La Pedriza Se encuentra a diez minutos del centro del Municipio a pié. El frondoso jardín autóctono se asemeja a un pequeño bosque con variada vegetación en la que predomina el pino y el abeto propio de la sierra de Guadarrama. Es especial por distribución ya que cuenta con espacios independientes en la zona de dormitorios. En su conjunto se podría decir que es “una casa con encanto”  DISTRIBUCIÓN: La vivienda consta de una planta semisótano, una planta principal y otra planta bajocubierta   Planta principal. Se accede desde el jardín y consta de un porche acristalado que da paso al distribuidor de la vivienda en el que se encuentran tres dormitorios dobles. El pasillo desemboca en un amplio salón con chimenea y grandes ventanales con espectaculares vistas. Al resto de las habitaciones que componen esta planta y que forman un espacio independiente, se puede acceder desde el salón o desde el pasillo. Esta parte de la vivienda cuenta con una amplia terraza acristalada, una cocina con lavadero, un dormitorio doble con baño completo,un dormitorio de servicio con aseo y otro cuarto de baño completo. Tiene una superficie de 214 m2 Planta bajocubierta: Se accede a través de una escalera de madera y compone esta planta tres espacios tabicados y con ventanas que en la actualidad no están solados. Tiene una superficie de 137 m2 Planta semisótano: Es la planta en la que se encuentra el garaje, el porche de piedra de granito cubierto y el cuarto de calderas. Tiene una superficie de 79 m2 TOTAL ESTANCIAS: La vivienda cuenta con 4 dormitorios dobles y uno individual con sus respectivos armarios empotrados. Dos cuartos de baño completos y un aseo. Una terraza cubierta y un porche acristalado. Un salón comedor con chimenea, una cocina con zona de lavado, un garaje y un cuarto de calderas.  CALIDADES: Fachada de piedra de granito con carpintería exterior de PVC blanco oscilobatientes y con rotura de puente térmico. Puertas de madera. Suelos de madera y de gres. Calefacción y agua caliente se suministran con gas propano.  ES IMPORTANTE SABER QUE: Que aunque la vivienda necesita una reforma, las ventanas son nuevas, al igual que el cerramiento de la terraza y el porche. Que la superficie real de la vivienda son 431 m2 pero registrados hay 200 m2 aunque sí están registradas las tres plantas, pero no la superficie total. Que el jardín cuenta con una piscina en forma de judía de 32 m2 que es necesario restaurar. Que por la amplitud de espacios y la distribución es muy apropiada para personas y familias cuyos miembros puedan trabajar desde casa y que les guste la naturaleza ya que la vivienda tanto por su ubicación como por su construcción rústica invita a disfrutar de un acogedor y cálido ambiente de montaña con olor a leña en invierno y el frescor del jardín en verano. Es importante destacar la exclusividad de esta construcción y la calidad de los materiales ya que hoy en dia construir una casa con piedra de granito tendría un coste muy elevado por lo que es una oportunidad de compra única para tener una casa con un diseño exclusivo. Dada la superficie de la vivienda y la amplitud de espacios podría convertirse en una bonita Casa Rural aprovechando su genuino diseño arquitectónico. Es importante saber que Becerril en la actualidad cuenta con todos los servicios necesarios, además de haberse convertido en uno de los pueblos de la sierra con mejor servicio de restauración.",True,good,False,,1362.0,True,False,False,True,[],False,False,587000.0,€,True,True,,chalet,Becerril de la Sierra,Casa independiente,independantHouse,,,,
108445721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/9a/40/1345100493.webp,2110/21100022/241,27,1,208000.0,flat,sale,42.0,True,2,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.407495,-3.7071884,False,https://www.idealista.com/inmueble/108445721/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 1 de un edificio residencial.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Lavapies - Embajadores, Centro. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Embajadores y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es El Rastro y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a 730 metros, existen 3 farmacias a menos de 300 metros, existen 5 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 9 supermercados, 14 bancos, 5 lavanderías, una oficina de correos, 2 comisarías de policía.  La zona cuenta con una amplia oferta de entretenimiento con 2 bibliotecas, 2 cines, 4 teatros, 4 gimnasios, 6 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Ronda de Toledo y la Paseo de las Acacias. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 18/11/2031 Renta mensual actual: 885€ Rentabilidad estimada: 5.1% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,False,4952.0,True,False,True,False,[],False,False,208000.0,€,,,,flat,"Lavapiés-Embajadores, Madrid",Piso,,,,,
106127317,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/6e/1f/1273346809.webp,1ºC Dúplex,9,1,564000.0,duplex,sale,125.0,True,2,2,"de Villaamil, 68",Madrid,Madrid,Tetuán,es,Berruguete,40.4610209,-3.7079215,True,https://www.idealista.com/obra-nueva/106127317/,"ÚLTIMAS VIVIENDAS promoción Villaamil 68. Entrega prevista de llaves finales de 2026. El edificio Villaamil 68 se sitúa en el noroeste de Madrid, una zona en continua transformación y modernización. Con amplias zonas verdes a tan sólo unos pasos, la zona dispone de centros educativos, comercio de barrio y centros comerciales relevantes como La Vaguada y Caleido. Las estaciones de la red de metro en las proximidades, la estación de Chamartín y el rápido acceso a la M30, proporcionan unas inmejorables comunicaciones. El Hospital Universitario La Paz completa una ubicación excelente. De la memoria de calidades cabe destacar el inmejorable aislamiento tanto térmico como acústico de las viviendas, así como el sistema de calefacción por aerotermia mediante suelo radiante y refrescante, lo que dota a las viviendas de un considerable ahorro energético. Las cocinas se entregan amuebladas con muebles altos y bajos, vitrocerámica, campana y fregadero. Los baños se entregan con mueble-lavabo y espejo. Contáctenos para más información y descubra las ventajas de vivir en la capital.",False,newdevelopment,True,True,4512.0,True,False,False,False,[],False,False,564000.0,€,,,,flat,"Berruguete, Madrid","Dúplex en de Villaamil, 68",duplex,False,,,
108396373,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/47/0e/1342953204.webp,2110/21100022/322,31,1,201000.0,flat,sale,35.0,True,1,1,Barrio Valdeacederas,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4650514,-3.7032895,False,https://www.idealista.com/inmueble/108396373/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 1 dormitorio y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con ascensor y terraza.  La vivienda se distribuye en 1 dormitorio, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Valdeacederas, Tetuan (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Tetuan y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Robledo y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 5 farmacias a menos de 300 metros, existen 4 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 10 supermercados, 8 bancos, una lavandería, una oficina de correos, una comisaría de policía.  La zona cuenta con una amplia oferta de entretenimiento con un gimnasio, 5 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Calle de Sinesio Delgado y la Tunel Marques de Viana - Sor Angela de la Cruz. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 13/11/2030 Renta mensual actual: 845€ Rentabilidad estimada: 5.0% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,True,5743.0,True,False,True,False,[],False,False,201000.0,€,,,,flat,"Valdeacederas, Madrid",Piso,,,,,
108590016,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/d2/ae/1349310910.webp,2ºA,4,2,548432.0,flat,sale,110.0,True,2,2,"calle EL CHARCO, 37",Madrid,Leganés,Centro,es,Casco Antiguo,40.32917,-3.7691065,True,https://www.idealista.com/obra-nueva/108590016/,"Viviendas de calidad en la zona centro de Leganés a un precio asequible. Una inversión más que rentable. Promoción inmobiliaria en régimen de Comunidad de Bienes que abarata las viviendas al ser los compradores los auto promotores de su vivienda. No existe promotora como tal y por tanto ello representa un importante ahorro. WARWIK LEGANÉS CENTRO es una promoción de 7 viviendas de 2 dormitorios, 2 baños, con 2 plazas de garaje, trastero y terrazas o balcones, en un edificio residencial de diseño moderno y localización inmejorable y privilegiada, al lado de la estación CENTRAL de tren y metro, del centro de salud, de la residencia para mayores, de la Plaza Mayor, del Ayuntamiento, de la universidad, de tiendas y supermercados, todo ello a 5 minutos andando. Las viviendas se distribuyen en tres plantas y bajo cubierta tipo dúplex. La planta baja y patio interior permiten un número limitado de garajes y trasteros. El resto de las plazas de garaje se ubican en el aparcamiento de la Plaza Mayor, a 200 metros de distancia. El interior de las viviendas se caracteriza por su distribución inteligente pensada para las familias de hoy en día. Espacios amplios y bien aprovechados, luz natural por todas partes y unos acabados de calidad.  Las terrazas y balcones dotan de luminosidad y ventilación a las viviendas. Características básicas: Edificio de nueva planta con ascensor. Pisos y Áticos Dúplex, todos de 2 habitaciones, 2 baños y 2 plazas de garaje incluidas en el precio.",False,newdevelopment,True,True,4986.0,True,False,False,False,[],False,False,548432.0,€,True,True,,flat,"Casco Antiguo, Leganés","Piso en calle El Charco, 37",,False,,,
108630041,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/41/63/1350442147.webp,,8,1,650000.0,flat,sale,89.0,True,2,2,"Juan de Vera, 13",Madrid,Madrid,Arganzuela,es,Delicias,40.396215,-3.6930325,True,https://www.idealista.com/obra-nueva/108630041/,"¡Tu hogar perfecto en el corazón de Madrid! Bienvenido a tu nuevo hogar en una de las zonas más tranquilas y familiares de Delicias. Desde Lasabia Living, presentamos nuestra exclusiva promoción de Obra Nueva, con 65 impresionantes viviendas de 1, 2 y 3 dormitorios diseñadas para ofrecerte el máximo confort y calidad de vida. Un concepto de diseño propio de Lasabia Living, que apuesta por la calidez del hogar, la calidad de la materialidad, la iluminación natural con grandes ventanales y la funcionalidad de espacios para crear viviendas que cumplirán con todas tus necesidades. Características principales: -Viviendas luminosas y funcionales con acabados de calidad, muchas de ellas con terrazas privativas. -Áticos con impresionantes terrazas. -Piscina y solarium en la azotea con espectaculares vistas para disfrutar de momentos de relax y diversión en familia. -Garaje privado para tu comodidad y seguridad. -Gimnasio equipado con varias zonas para mantenerte en forma sin salir de casa. -Amplio lobby de acceso con espacio de co-working y patios ajardinados comunes creando pequeños oasis verdes. -Trastero incluido para almacenamiento adicional. Ubicación privilegiada: Dentro del cada vez más cotizado Barrio de Delicias y situada en una zona tranquila y apacible, nuestra promoción ofrece el equilibrio perfecto entre la vida urbana y la serenidad familiar. Con excelentes conexiones de transporte público y cercanía a parques, colegios y servicios básicos, aquí encontrarás todo lo que necesitas para disfrutar de una vida plena y confortable. ¡No pierdas la oportunidad de formar parte de esta exclusiva comunidad! Contacta con nosotros y reserva una visita para poder conocer todos los detalles de tu futuro hogar.",False,,True,True,7303.0,True,False,False,False,[],False,False,650000.0,€,True,True,,flat,"Delicias, Madrid","Piso en Juan de Vera, 13",,False,,,
108107153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/42/02/1334037397.webp,2-A,8,2,385000.0,flat,sale,62.0,False,2,1,"calle Navarra, 16",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4537389,-3.7040362,True,https://www.idealista.com/obra-nueva/108107153/,"Promoción de 20 viviendas en c/ Navarra, en pleno corazón del Barrio de Tetuán, una de las zonas más conectadas, vibrantes y en transformación de Madrid. Ideal tanto para jóvenes que buscan su primera vivienda como para inversores que apuestan por una ubicación estratégica y en auge. A escasos minutos de Cuatro Caminos, Nuevos Ministerios y del espectacular nuevo Estadio Santiago Bernabéu, este enclave ofrece una combinación perfecta entre tradición y modernidad, con toda clase de servicios disponibles, y todo ello en un entorno joven, dinámico y con una revalorización inmobiliaria asegurada. Conectividad total: Metro (L1, L2, L6 y L10) Cercanías en Nuevos Ministerios Múltiples líneas de autobús Fácil acceso a M-30 y A-6 Tanto si buscas tu primera vivienda en Madrid como si quieres invertir en una zona con gran proyección y alta demanda de alquiler, Abauco Tetuán es tu sitio. ¡Seguimos construyendo sueños!",False,newdevelopment,True,True,6210.0,True,False,False,False,[],False,False,385000.0,€,,,,flat,"Bellas Vistas, Madrid","Piso en calle Navarra, 16",,False,,,
108562797,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/25/14/1246863229.webp,56,14,1,264749.0,flat,sale,121.0,True,3,2,"de los Pozos, 31",Madrid,Torres de la Alameda,,es,,40.4033383,-3.3627796,True,https://www.idealista.com/obra-nueva/108562797/,"Residencial Los Álamos. (Licencia de obras concedida). Estamos emocionados de presentar una atractiva promoción de 72 viviendas, garajes y trasteros en Torres de la Alameda. Esta oferta incluye una variedad de tipologías de viviendas, con opciones de 1, 2 y 3 dormitorios, todas diseñadas para satisfacer diversas necesidades y estilos de vida. Algunas unidades cuentan con amplias terrazas, y otras ofrecen generosos espacios privativos, como patios, jardines o solariums, perfectos para disfrutar del aire libre. El edificio se distribuye en 3 plantas y cuenta con 8 portales, proporcionando una distribución funcional y accesible. Además, el complejo está diseñado para el confort de sus residentes, incluyendo una refrescante piscina y amplias zonas comunes, ideales para socializar y disfrutar en familia. Nuestros precios son realmente competitivos e incluyen, sin costo adicional, 2 plazas de garaje y un trastero. Si está interesado en esta increíble oportunidad, no dude en ponerse en contacto con nosotros. Estamos aquí para resolver cualquier duda y ayudarle a encontrar el hogar de sus sueños.",True,newdevelopment,True,True,2188.0,True,False,False,False,[],False,False,264749.0,€,True,True,,flat,Torres de la Alameda,"Piso en de los Pozos, 31",,False,,,
108445595,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/70/66/1345096599.webp,2110/21100022/308,29,bj,226500.0,flat,sale,73.0,True,3,1,Barrio Ambroz,Madrid,Madrid,Vicálvaro,es,Ambroz,40.4080277,-3.6144891,False,https://www.idealista.com/inmueble/108445595/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta baja de un edificio residencial y cuenta con armarios empotrados.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Casco historico de Vicalvaro, Vicalvaro (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es San Cipriano y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Casalarreina-Daroca y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 470 metros, existen 4 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros, la universidad más cercana se encuentra a 280 metros. Además, a menos de 500 metros también puedes encontrar un banco.  La zona cuenta con una amplia oferta de entretenimiento con un gimnasio, 4 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-40, Calle de Casalarreina y la Avenida de Daroca. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 22/07/2031 Renta mensual actual: 1.090€ Rentabilidad estimada: 5.8% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,False,3103.0,True,False,True,False,[],False,False,226500.0,€,,,,flat,"Ambroz, Madrid",Piso,,,,,
