propertyCode,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
103082351,0,2,4300000.0,flat,sale,310.0,True,4,4,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4229683,-3.6940399,False,https://www.idealista.com/inmueble/103082351/,"OPORTUNIDAD UNICA! Precioso piso de 310 m² ubicado en la zona Justicia-Centro, una de las zonas más codiciadas y con mayor proyección en Madrid, muy luminoso totalmente reformado con acabados de primeras calidades. Excelentes comunicaciones y cercanía a tiendas, restaurantes y todo tipo de servicios.  Espectacular vivienda en edificio clásico totalmente rehabilitado en una de las mejores zonas del centro de Madrid. Salón amplio, cuatro espectaculares dormitorios con armarios de gran capacidad, baños de diseño y cocina totalmente equipada. Techos altos e iluminación de Led. Climatización. Calefacción. Amplios ventanales con carpintería metálica de alta calidad. Tarima flotante de gama alta. Próxima al Paseo de Recoletos. AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble. "".",False,good,False,True,13871.0,False,False,False,False,[],False,False,4300000.0,€,,,,flat,"Chueca-Justicia, Madrid",Piso,ESPECTACULAR VIVIENDA EN EL BARRIO DE JUSTICIA,,,,
108902807,0,2,475000.0,flat,sale,90.0,True,3,2,Barrio Marroquina,Madrid,Madrid,Moratalaz,es,Marroquina,40.4080689,-3.6499928,False,https://www.idealista.com/inmueble/108902807/,"Luminoso piso con ascensor en zona tranquila de Moratalaz En venta estupenda vivienda de aproximadamente 90 m² ubicada en una de las zonas más demandadas del distrito de Moratalaz. La propiedad se encuentra en una finca bien cuidada con ascensor, portero físico y acceso adaptado para personas con movilidad reducida. La distribución incluye tres dormitorios, dos cuartos de baño completos y un salón-comedor independiente con buena amplitud. El piso es completamente exterior, lo que garantiza una excelente entrada de luz natural y vistas despejadas. Dispone de calefacción central y se encuentra en una comunidad tranquila y consolidada. Situado en un entorno con todos los servicios necesarios al alcance: supermercados (como Carrefour o Mercadona), centros educativos, comercios de barrio, y transporte público (líneas de autobús y estación de metro cercana – línea 9). Fácil conexión con la M-30 y M-40, lo que facilita el acceso a otras zonas de Madrid. Una excelente oportunidad para vivir en un entorno residencial con buena comunicación con el centro de la ciudad.",False,good,False,True,5278.0,False,False,False,False,[],False,False,475000.0,€,,,,flat,"Marroquina, Madrid",Piso,GA2003,,,,
108563200,0,,1570000.0,chalet,sale,281.0,,5,4,Barrio Mirasierra,Madrid,Madrid,Fuencarral,es,Mirasierra,40.4939288,-3.7025221,False,https://www.idealista.com/inmueble/108563200/,"Chalet pareado en Mirasierra Engel & Völkers Mirasierra y Puerta de Hierro ( ) les presenta este pareado con una cómoda distribución, luminosidad y excelente ubicación dentro de la colonia de Mirasierra. La colonia Mirasierra es una de las zonas exclusivas pioneras en la ciudad de Madrid. Comenzó a construirse a finales de los años 50 como lugar de veraneo para las altas clases de la capital. Décadas después e integrada dentro de la ciudad de Madrid, Mirasierra ha pasado a ser un barrio residencial de referencia por su cercanía al centro, por su tranquilidad, seguridad y estar dotada de todos los servicios disponibles. Formada en su mayoría por chalets unifamiliares, adosados y pareados, es una de las zonas mas verdes de la capital, creando una atmosfera de relax y paz para poder olvidarse del ruido de la ciudad. Dispone de servicios comerciales, de hospitales como Ruber Internacional y la Clinica Cemtro, clubs deportivos, colegios privados y fáciles conexiones de transporte. Sin duda Mirasierra sigue siendo una zona exclusiva integrada en Madrid capital.",False,good,False,,5587.0,False,False,False,False,[],False,False,1570000.0,€,True,True,,chalet,"Mirasierra, Madrid",Chalet pareado,W-030KHP,semidetachedHouse,,,
108760371,0,4,460000.0,flat,sale,90.0,True,3,2,CL FUENCARRAL,Madrid,Madrid,Centro,es,Chueca-Justicia,40.425223,-3.7001992,False,https://www.idealista.com/inmueble/108760371/,"NO SE PUEDE VISITAR ¡Fantástica INVERSIÓN! Se vende la NUDA PROPIEDAD de este fantástico piso en Calle Fuencarral, Madrid. La actual propietaria, señora de 81 años, conservará el derecho de uso y disfrute de la propiedad de por vida. La propiedad tiene un valor de mercado de 700.000€ y se aplica un 35% de descuento sobre ese valor. ¿Esto qué implica? GASTOS DE FORMALIZACIÓN: Abonados en su totalidad por el comprador. Los gastos generados en la compraventa (Impuesto de Transmisiones Patrimoniales, notario y registro). A excepción del Impuesto de Plusvalía Municipal, que será abonado por el vendedor. GASTOS DE MANTENIMIENTO: Una vez formalizada la operación ante notario, los gastos de la vivienda se distribuirán de la siguiente manera: 1. El Impuesto de Bienes Inmuebles (IBI), las derramas extraordinarias y el seguro de continente serán asumidos POR LA PARTE COMPRADORA. 2. La cuota ordinaria de la comunidad, el seguro de contenido, la tasa de residuos urbanos y los suministros (luz, agua, etc. ); individualizados o no, serán asumidos POR LA PARTE VENDEDORA. Descripción del inmueble:  Piso de cuarta planta con ascensor y 90 m² construidos. La vivienda se distribuye en 3 habitaciones, un baño completo, un aseo, salón-comedor y cocina independiente. Ubicado en una de las zonas más céntricas y vibrantes de Madrid, a pocos pasos de la Gran Vía, con excelente comunicación por metro, autobuses y cercanías, así como rodeado de comercios, restaurantes, ocio y todos los servicios necesarios. Una oportunidad ideal tanto para vivir como para invertir. LOS HONORARIOS PROFESIONALES SON DEL 3% MÁS IVA Y NO ESTÁN INCLUIDOS EN EL PRECIO DE VENTA.",False,good,False,True,5111.0,False,False,False,False,[],False,False,460000.0,€,,,,flat,"Chueca-Justicia, Madrid",Piso en Cl Fuencarral,,,,,
105782200,0,bj,1495000.0,flat,sale,206.0,True,3,2,paseo de la Infanta Isabel,Madrid,Madrid,Retiro,es,Jerónimos,40.4071187,-3.6871562,False,https://www.idealista.com/inmueble/105782200/,"MV LUXURY HOUSING ESPECIALISTAS EN VIVIENDAS DE LUJO EN LAS ZONAS MÁS EXCLUSIVAS DE MADRID.    Presentamos este encantador piso estilo clásico en el exclusivo Barrio de Jerónimos. Consta de 3 dormitorios y dos baños. El dormitorio principal con baño en suite y vestidor. Cocina completamente equipada llena de luz y zona de comedor. Amplios ventanales que dotan de luz toda la estancia. Por estricto acuerdo de confidencialidad con la propiedad, no podemos mostrar fotos del interior de la vivienda. Nuestro asesor especializado, te las podrá enviar a tu correo directamente.  Llámanos y te ampliaremos la información. AVISO LEGAL: Recordamos a nuestros Señores clientes que, la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que les invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y les atenderemos a la mayor brevedad posible. Los contenidos tiene únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble. "".",False,good,False,True,7257.0,False,False,False,False,[],False,False,1495000.0,€,,,,flat,"Jerónimos, Madrid",Piso en paseo de la Infanta Isabel,,,,,
108527822,0,6,5100000.0,flat,sale,445.0,True,4,5,calle de María de Molina,Madrid,Madrid,Chamartín,es,El Viso,40.436269,-3.6843302,False,https://www.idealista.com/inmueble/108527822/,"Exclusiva y elegante vivienda de lujo en María de Molina. Presentamos esta espectacular vivienda de 431 m² situada en una de las zonas más codiciadas de Madrid, en plena calle María de Molina, corazón del distrito de Salamanca. Ubicada en una quinta planta de finca representativa con ascensor y servicio de conserjería, esta propiedad ha sido completamente reformada con calidades premium y se entrega a estrenar, lista para entrar a vivir. La vivienda destaca por su amplitud, luminosidad y elegancia, ofreciendo una distribución moderna y funcional: -4 amplios dormitorios, todos ellos con baño en suite, que garantizan máxima privacidad y confort. -4 baños completos y 1 aseo de cortesía, con acabados de diseño. -Gran salón-comedor de concepto abierto, ideal para recibir invitados o disfrutar en familia. -Moderna cocina equipada con zona de comedor y lavandería independiente. -Excelente orientación y altura que proporcionan luz natural durante todo el día. -La vivienda incluye 2 trasteros, proporcionando espacio adicional para almacenaje. Además, el edificio cuenta con servicio de conserjería, aportando seguridad y comodidad a diario. Una propiedad única por ubicación, superficie y reforma, ideal para quienes buscan una residencia exclusiva en el centro neurálgico de Madrid, rodeada de los mejores servicios, colegios internacionales, zonas verdes y excelente comunicación con toda la ciudad.",False,good,False,True,11461.0,False,False,False,False,[],False,False,5100000.0,€,,,,flat,"El Viso, Madrid",Piso en calle de María de Molina,,,,,
108927923,0,3,170000.0,flat,sale,70.0,True,3,1,calle de Viena s/n,Madrid,Torrejón de Ardoz,Noreste,es,,40.4605069,-3.475012,True,https://www.idealista.com/inmueble/108927923/,,False,renew,False,False,2429.0,False,False,False,False,[],False,False,170000.0,€,,,,flat,"Noreste, Torrejón de Ardoz",Piso en calle de Viena s/n,,,,,
104281518,0,,3500000.0,chalet,sale,600.0,,5,4,avenida de Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4241201,-3.8433984,False,https://www.idealista.com/inmueble/104281518/,"LAVIN REALS tiene el honor de presentarles una vivienda con una reforma integral muy reciente, en una de las urbanizaciones mas bonitas y seguras de Madrid! La vivienda cuenta con 2 plantas. En la planta baja, tenemos una habitación grande, un despacho, cocina, y un gran salón con porche mirando a la piscina. En la planta de arriba tenemos 4 habitaciones. 2 de ellas con baño en suite y un baño que da servicio a las otras dos habitaciones. La parcela también esta ampliamente reformada, con porches nuevos, piscina nueva y un garaje exterior para muchos coches. Por privacidad de la propiedad no se publican fotos. Cualquier consulta acerca de propiedad, no duden en ponerse en contacto con nosotros!",False,good,False,,5833.0,False,False,False,False,[],False,False,3500000.0,€,,,,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente en avenida de Montealina,104281518,independantHouse,,,
108789954,0,bj,160000.0,flat,sale,55.0,True,1,1,Valdemorillo pueblo,Madrid,Valdemorillo,Valdemorillo pueblo,es,,40.501946,-4.0675664,False,https://www.idealista.com/inmueble/108789954/,"**FINANCIAMOS EL 100% DEL VALOR DE ESTE INMUEBLE** ¡Descubre tu nuevo hogar en el corazón de Valdemorillo! Te presentamos este encantador piso de 1 dormitorio y 1 baño, ideal para quienes buscan comodidad, tranquilidad y el auténtico sabor de la vida en pueblo. Situado en una de las zonas más acogedoras de Valdemorillo, esta vivienda ofrece el equilibrio perfecto entre estilo, funcionalidad y calidez. ✨ Características destacadas: Luminoso salón con espacio ideal para relajarte o recibir visitas. Cocina equipada, funcional y con todo lo necesario para tu día a día. Dormitorio amplio y tranquilo, perfecto para el descanso. Baño completo en excelentes condiciones. Ambiente cálido y confortable, ideal tanto como primera vivienda como inversión. Ubicado en un entorno privilegiado, rodeado de naturaleza, con todos los servicios al alcance (tiendas, colegios, transporte, restaurantes... ) y a tan solo unos minutos de Madrid. Si buscas vivir con calidad de vida, en un entorno pintoresco y lleno de encanto, ¡este piso en Valdemorillo es para ti! � No dejes pasar esta oportunidad. ¡Contáctanos y ven a visitarlo!",False,good,False,False,2909.0,False,False,False,False,[],False,False,160000.0,€,,,,flat,"Valdemorillo pueblo, Valdemorillo",Piso,,,,,
101056191,0,2,8000000.0,flat,sale,420.0,True,4,4,calle de Alfonso XII,Madrid,Madrid,Retiro,es,Jerónimos,40.4185699,-3.6896936,False,https://www.idealista.com/inmueble/101056191/,"¡Descubre la joya que estabas esperando! Esta vivienda única a estrenar se encuentra en un edificio clásico singular, ofreciendo una combinación perfecta de historia y modernidad. Situada junto al emblemático Parque del Retiro y el Casón del Buen Retiro, disfrutarás de una ubicación privilegiada en el corazón de la ciudad. Con 420 m² construidos y 370 m² útiles, este piso ofrece amplios espacios con 4 dormitorios y 4 baños, ideales para el confort de toda la familia. La propiedad cuenta con una terraza y un balcón que permiten disfrutar de vistas despejadas y una excelente orientación Este, asegurando luz natural durante todo el día. Los armarios empotrados, el aire acondicionado y la calefacción por bomba de frío/calor a gas natural garantizan un ambiente acogedor en cualquier época del año. Además, es apta para personas con movilidad reducida y dispone de ascensor para mayor comodidad. Construida en 1920 y mantenida en buen estado, esta vivienda ofrece una oportunidad única de vivir en un entorno lleno de encanto histórico, sin renunciar a las comodidades modernas. La venta es directa, por lo que se ruega a los intermediarios abstenerse. Las fotos son orientativas y no se corresponden con la realidad por deseo expreso de la propiedad. Se requiere prueba de fondos y datos personales para obtener más información. ¡No dejes pasar esta oportunidad única!",False,good,False,True,19048.0,False,False,False,False,[],False,False,8000000.0,€,,,,flat,"Jerónimos, Madrid",Piso en calle de Alfonso Xii,,,,,
108424859,0,3,1856000.0,flat,sale,118.0,True,3,2,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4183583,-3.6796044,False,https://www.idealista.com/inmueble/108424859/,"Exclusivo Piso de Lujo a Estrenar con Vistas al Retiro en el Corazón de Ibiza, Reformado con materiales de primera calidad. Descubra una oportunidad única para adquirir uno de los mejores pisos de Madrid, ubicado en la codiciada segunda planta de la prestigiosa zona de Ibiza, con impresionantes vistas directas al Parque del Retiro. Este inmueble representa la máxima expresión de lujo, diseño y confort, habiendo sido recién reformado y estando completamente a estrenar. El piso, diseñado con la más alta calidad y atención al detalle, ofrece una distribución versátil con tres habitaciones o la posibilidad de dos habitaciones más un despacho, adaptándose perfectamente a sus necesidades. Dispone de dos baños completos, ambos con acabados de diseño que reflejan la sofisticación del conjunto. La cocina de diseño es una obra de arte en sí misma, equipada con la última tecnología y materiales de primera, pensada para los amantes de la gastronomía. Para su máximo confort durante todo el año, la vivienda cuenta con calefacción de gas, en todas sus estancias, también AA garantizando una temperatura ideal en cualquier estación. Vivir en este piso no solo significa disfrutar de un hogar de ensueño, sino también de una ubicación privilegiada en el mejor barrio de Madrid, Ibiza. Aquí, tendrá a sus pies una oferta inigualable de gastronomía, boutiques exclusivas y, por supuesto, la inmensidad del Parque del Retiro como su propio jardín. Uno de los mejores pisos de Madrid podría ser suyo. Esta es una oportunidad excepcional para quienes buscan un estilo de vida de lujo y exclusividad en una de las zonas más deseadas de la capital.",False,good,False,True,15729.0,False,False,False,False,[],False,False,1856000.0,€,,,,flat,"Ibiza, Madrid",Piso,00230,,,,
108682687,0,2,2400000.0,flat,sale,160.0,True,3,3,Barrio Jerónimos,Madrid,Madrid,Retiro,es,Jerónimos,40.411358,-3.687973,False,https://www.idealista.com/inmueble/108682687/,"MARIO INMOBILIARIA OFRECE INMUEBLE PARA CONCERTAR UNA VISITA LLAMAR A MARIO Se vende FABULOSA VIVIENDA, IDEAL PARA SU USO PERSONAL O PARA INVERTIR, situada en el prestigioso barrio de los Jerónimos y bien comunicada con la red de transporte tanto en metro como en autobús. El inmueble dispone de un salón amplio y luminoso, tres dormitorios independientes y equipados, tres cuartos de baño completos, una cocina independiente y totalmente equipada y varios balcones exteriores. Tiene al alcance de la mano numerosas ofertas de ocio Gran oportunidad. MEJOR VER.",False,good,False,True,15000.0,False,False,False,False,[],False,False,2400000.0,€,,,,flat,"Jerónimos, Madrid",Piso,,,2600000.0,200000.0,8.0
106774641,0,,260000.0,chalet,sale,142.0,,3,2,calle de las Palomeras,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.390781,-3.6653077,False,https://www.idealista.com/inmueble/106774641/,Se vende 50% indiviso de la finca sita en calle palomeras. Es el 50% del edificio. Oportunidad inversores. Se venden en todas las zonas de madrid varios pisos en rentabilidad contratos nuevos y de renta antigua. Informese.,False,renew,False,,1831.0,False,False,False,False,[],False,False,260000.0,€,,,,chalet,"San Diego, Madrid",Casa independiente en calle de las Palomeras,,independantHouse,,,
108511012,0,4,4700000.0,flat,sale,325.0,True,2,3,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4191891,-3.6805019,False,https://www.idealista.com/inmueble/108511012/,"MO Inmobiliaria presenta este Exclusivo piso junto al Parque de El Retiro de 325 m² construidos (270 m² útiles) situado en una de las zonas más privilegiadas de Madrid, con vistas despejadas al Parque de El Retiro. Ubicada en una cuarta planta, esta propiedad destaca por su amplitud, distribución y luminosidad. Dispone de:  Dormitorio principal en suite con dos baños completos.  Dormitorio de invitados con salón y baño independientes, ideal para visitas o servicio.  Baño de cortesía.  Espectacular salón con cocina integrada en concepto abierto, perfecto para disfrutar en familia o con amigos.  Terraza con vistas directas al Retiro.  Sistema de climatización por aerotermia.  Orientación oeste, muy luminosa por las tardes.  Plaza de garaje incluida en el precio. Servicio de portería de lunes a sábado. El portero reside en la finca, lo que garantiza una atención constante. Gastos de comunidad: 660 € al mes IBI anual: 2.700 € Una oportunidad única para vivir o invertir en una de las zonas más exclusivas de Madrid.",False,good,False,True,14462.0,False,False,False,False,[],False,False,4700000.0,€,True,True,,flat,"Ibiza, Madrid",Piso,MAW64.1,,,,
108900545,0,bj,139000.0,flat,sale,68.0,,3,1,Barrio Los Rosales,Madrid,Madrid,Villaverde,es,Los Rosales,40.3487675,-3.6878052,False,https://www.idealista.com/inmueble/108900545/,"Piso en venta ubicado en CALLE BENITA LOPEZ, MADRID. Superficie de 68 m2. 3 habitaciones  Oportunidad de inversión: inmueble procedente de ejecución hipotecaria sin posesión. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,2044.0,False,False,False,False,[],False,False,139000.0,€,,,,flat,"Los Rosales, Madrid",Piso,VI-000-030-662-942,,,,
108914150,0,,265000.0,chalet,sale,190.0,,2,2,San Martín de la Vega,Madrid,San Martín de la Vega,,es,,40.2065866,-3.5714834,False,https://www.idealista.com/inmueble/108914150/,"Esta encantadora casa en San Martín de la Vega es perfecta para aquellos que buscan un hogar cómodo y acogedor. Con una superficie total de 190 m² y 180 m² útiles, esta propiedad cuenta con 2 habitaciones dobles, 2 baños, aire acondicionado, armarios empotrados y calefacción eléctrica. Construida hace entre 10 y 20 años, la casa se encuentra en buen estado de conservación. Destaca por su luminosidad y suelos de tarima flotante. Además, dispone de una chimenea en el sótano, cocina, comedor, garaje y patio. ¡No pierdas la oportunidad de adquirir este hogar ideal para tu familia! * Se encuentra ubicada en calle tranquila, junto a los comercios tradicionales del casco urbano y a mano de todo, consúltanos y te ampliaremos la información.",False,good,False,,1395.0,False,False,False,False,[],False,False,265000.0,€,True,True,,chalet,San Martín de la Vega,Chalet,018030,,,,
108004699,0,3,750000.0,flat,sale,70.0,False,2,2,calle de Santa Lucía,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4268157,-3.7034092,False,https://www.idealista.com/inmueble/108004699/,"Se vende piso reformado en 2024 muy buenas calidades, actualmente salón comedor cocina americana con electrodomésticos de alta gama, dos habitaciones pueden ser dobles, mucha luz, un aseo y un baño completo, armarios empotrados, aire acondicionado bomba de frío/calor.  El edificio se encuentra en pleno centro de Madrid, a escasos minutos andando hasta la Plaza del Callao y Plaza de España, dispone de ascensor. Está muy bien comunicado con transporte público entre las paradas de metro de Noviciado (L2), Tribunal (L1 y L10) y San Bernardo (L2 y L4), aparte de diversas líneas de autobuses. Situado en una zona con varios supermercados, mercados, tiendas, bancos, farmacias, y una infinidad de bares y restaurantes.",False,good,False,True,10714.0,False,False,False,False,[],False,False,750000.0,€,,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de Santa Lucía,,,,,
88774359,0,,4150000.0,chalet,sale,1150.0,,7,7,AV MONTEALINA,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4370497,-3.8520259,False,https://www.idealista.com/inmueble/88774359/,"EAB Propiedades Inmobiliarias, vende este fantástico chalet en la urbanización de Montealina, el estado del chalet es inmejorable, con grandes estancias los dormitorios en suite, también dispone de ascensor, el jardín esta en perfecto estado de conservación, piscina grande en el interior del chalet y también otra piscina en el jardín, el chalet dispone de grandes ventanales y por eso tiene muchísima luminosidad, todos sus dormitorios son en suite, el dormitorio principal con un espectacular vestidor y amplia terraza al maravilloso jardín. Garaje cubierto para varios coches y aparcamiento con pérgola para otros más. Posiblemente sea de los mejores chalet de la urbanización y esta situado muy cercano a la entrada. Por privacidad y petición de los propietarios no se pueden publicar fotos.",False,good,False,,3609.0,False,False,False,False,[],False,False,4150000.0,€,True,True,,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente en Av Montealina,ENRIQUE ÁLVAREZ,independantHouse,,,
108761445,0,,1500000.0,chalet,sale,800.0,,7,5,Barrio Club de Golf,Madrid,Las Rozas de Madrid,Club de Golf,es,Club de Golf,40.5430306,-3.9133044,False,https://www.idealista.com/inmueble/108761445/,"Encantada de saludarte. Mi nombre es Patricia Delgado. Tal vez no sea casualidad que estés leyendo esto. Puede que estés más cerca de lo que imaginas de la vida que siempre soñaste para ti y tu familia. Hoy quiero proponerte algo diferente:  Imaginar cómo sería tu día a día en esta mansión a través de sensaciones. Disfrutar, crecer, descansar… La luz suave entra por las ventanas. Te despiertas sin mirar el reloj. Sin prisas. Solo silencio…el canto de los pájaros y una risa familiar que llega desde la cocina. Vas directamente a la cocina. Tu pareja ya ha preparado el desayuno: café recién hecho, fruta, tostadas… Los niños corren entre risas hacia uno de los porches. Colocas todo en una bandeja y los sigues. La temperatura es perfecta. El cielo aún no ha alcanzado el azul intenso. Desayunáis todos juntos, disfrutando de la tranquilidad, respirando aire puro y rodeados de naturaleza. Después del desayuno, los niños corren hacia la piscina. Tú coges ese libro que llevas días queriendo empezar y te acomodas en una tumbona, mientras ellos se bañan entre flotadores. Y lo mejor: Todo está a salvo.  Los técnicos de seguridad la definen como una auténtica fortaleza: Sistemas inteligentes, sensores perimetrales y vigilancia privada 24 horas en la urbanización. Diseñada para que solo te preocupes de disfrutar. Cuando el sol empieza a calentar, decides darte un baño. Te lanzas al agua y te sientes en el Mediterráneo. Es mediodía. Tras el baño, pasas por el gimnasio; después eliges entre un rato en la sauna o un momento de relax en el jacuzzi.  Aquí puedes cuidarte sin salir de casa. Es un día especial. Llegan vuestros amigos. Es la primera vez que visitan la casa y quedan maravillados. Lo primero que comentan es el entorno: el cuidado de la urbanización, la privacidad y el silencio estando tan cerca de la A-6. Nada más cruzar la puerta principal, la vegetación envuelve el jardín, y te transporta a un paraíso tropical. La fachada y sus detalles dejan claro que has llegado a un lugar muy especial. La fiesta se celebra en la zona exterior. Tenéis barbacoa de obra, cocina industrial, espacio de sobra. Mientras unos preparan verduras y carne, otros sirven cocktails. Los niños juegan en el césped. Hay música, conversaciones, chapuzones… Y al caer la tarde, hacéis un tour por el interior de la casa. Los amigos se asombran mientras recorren cada estancia:  La planta baja, un salón de verano que ofrece un refugio fresco y relajante para los días calurosos; la planta principal, que captura todas las miradas con su gran hall y su escalera señorial, que conduce hacia la planta superior, inundada de luminosidad. El diseño de la casa sorprende desde el primer instante:  Se inspira en las obras del arquitecto Frank Lloyd Wright, reflejando su visión de integración con el entorno y el uso de formas orgánicas. Pero más allá del estilo, destaca por su estructura: al igual que el Panteón de Agripa, la vivienda se sostiene únicamente sobre dos pilares contrafuertes, permitiendo la posibilidad de construir un espacio completamente diáfano. La altura de los techos, la amplitud de sus siete habitaciones, los cinco baños y los armarios de cada estancia, completan un interior diseñado para el máximo confort y funcionalidad.  Pero lo que más sorprende es la sensación de hogar que se respira en cada rincón. Y entonces dicen: “Esto no es solo una casa. Es un sueño hecho realidad” La noche llega con luces tenues en el jardín y conversaciones bajo las estrellas. Los niños se duermen. Tú entras en casa y con el aire acondicionado encendido, te estiras en la cama. Respiras hondo. Y piensas… Qué afortunados somos de vivir esto juntos.  Contáctanos y descubre el primer capítulo de tu nueva vida. Donde el lujo se convierte en hogar y el tiempo en recuerdos. GRACIAS. Por leer, imaginar y sentir. Te deseo todo lo mejor. Patricia Delgado. Socia fundadora de Saguar Real Estate.",False,good,False,,1875.0,False,False,False,False,[],False,False,1500000.0,€,True,True,,chalet,"Club de Golf, Las Rozas de Madrid",Casa independiente,Mansión única en Club de Golf,independantHouse,,,
107534909,0,5,3400000.0,flat,sale,240.0,True,3,4,calle de Antonio Maura,Madrid,Madrid,Retiro,es,Jerónimos,40.4179511,-3.690097,False,https://www.idealista.com/inmueble/107534909/,"Los interesados en recibir imágenes e información pormenorizada pueden comunicarse a del chat privado de Idealista o llamando! Asensio Property Solutions te presenta un exclusivo piso de lujo ubicado en el corazón de Jerónimos, a escasos metros del Parque del Retiro, uno de los barrios más cotizados y elegantes de Madrid. Si buscas una vida serena rodeado de edificios clásicos, joyas arquitectónicas como la Iglesia de los Jerónimos, el Museo del Prado, el Real Jardín Botánico y la Real Academia Española, este piso goza de una ubicación inmejorable. Situado en una quinta planta con vistas despejadas, este piso se encuentra en un edificio señorial que ha sido objeto de una impresionante reforma de lujo. Desde los cimientos hasta el último detalle del acabado, se ha cuidado cada aspecto para garantizar tu máximo confort. El piso se distribuye de la siguiente manera: un elegante hall de entrada que da paso a un amplio salón-comedor con sala de estar, una cocina equipada con electrodomésticos de alta gama, una lavandería independiente y un sofisticado aseo de cortesía. La zona de descanso se compone de tres luminosos dormitorios en suite, el principal con un espacioso vestidor. Para mayor comodidad, la vivienda dispone de trastero. No pierdas la oportunidad de vivir en esta excepcional vivienda con una ubicación inmejorable. ¡Contáctanos y ven a conocer este maravilloso piso reformado, amueblado y listo para estrenar!",False,good,False,True,14167.0,False,False,False,False,[],False,False,3400000.0,€,,,,flat,"Jerónimos, Madrid",Piso en calle de Antonio Maura,,,,,
