propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,highlight.groupDescription,neighborhood,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108855931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/1e/7d/1357120632.webp,a01Jy00000unYy1IAE,10,275000.0,flat,sale,73.0,2,2,"calle de Amadeo I, 1",Madrid,Madrid,Puente de Vallecas,es,40.4038332,-3.6576815,True,https://www.idealista.com/obra-nueva/108855931/,"NO DEJES PASAR ESTA OPORTUNIDAD DE INVERSIÓN  BIENVENIDO A AMADEO I BIENVENIDO A MADRID Nuestro residencial Amadeo I representa una oportunidad única reservada para aquellos clientes que buscan realizar una gran inversión. Se trata de la única promoción de vivienda de obra nueva que se desarrolla en el Ámbito.  Vivir en Amadeo I, es vivir en Madrid, frente al barrio de Moratalaz, en un lugar consolidado del distrito Puente de Vallecas con todo lo que necesitas para el día a día. Su ubicación estratégica, te ofrece la oportunidad de tener todos los servicios esenciales a tu alcance y estar situado a escasos 5 minutos en coche tanto de la Glorieta del Conde Casal o del parque El Retiro como del Centro Comercial de La Gavia.  A la vez, dispones de inmejorables comunicaciones en transporte público, con conexiones con Madrid centro, barrio de Moratalaz y con el resto de Vallecas, y en coche, conectada directamente con la A3, M-30 y M-40.  Amadeo I te ofrece un singular conjunto residencial de 65 viviendas, todas con terraza privada, con viviendas de 1, 2 y 3 dormitorios, en una urbanización con tipología de manzana cerrada y patio comunitario interior, que dispone de piscina comunitaria, solárium y espacios ajardinados y de esparcimiento, sala multiusos, aparcamiento para bicicletas, 1 o 2 plazas de garaje y trastero incluidos. Gran parte de las viviendas disponen de inmejorables vistas a Madrid o hacia las zonas comunes, Nuestra nueva promoción de viviendas libres asequibles en Madrid ha sido concebida, no solo como un gran proyecto residencial excelentemente situado pensado para ti. si no también como una apuesta segura en un mercado inmobiliario en continuo crecimiento donde la demanda es altísima y la oferta muy escasa.  Amadeo I se va a gestionar en régimen de cooperativa. La compra del suelo, con importes muy favorables para la cooperativa, ofrece a sus socios una verdadera oportunidad para obtener costes de adjudicación por debajo del mercado, debido a los condicionantes de la adjudicación que realizará el Ayuntamiento de Madrid en esta parcela. CONCIERTA UNA VISITA EN NUESTRAS OFICINAS CENTRALES EN MADRID, calle Alcalá 96, 5º-Dcha, frente a El Corte Inglés de Goya.",False,newdevelopment,True,False,3767.0,True,False,False,False,[],False,False,275000.0,€,True,True,flat,,"Numancia, Madrid","Piso en calle de Amadeo I, 1",4,True,True,,Numancia,,,,
108922563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/16/35/1359034330.webp,,23,240000.0,flat,sale,130.0,3,1,Cercedilla,Madrid,Cercedilla,,es,40.7307739,-4.0657475,False,https://www.idealista.com/inmueble/108922563/,"¡Descubre tu nuevo hogar en Cercedilla! Este encantador piso de 130 m² se encuentra en una de las mejores zonas de la localidad, ideal para quienes buscan tranquilidad y naturaleza sin renunciar a la comodidad. Al entrar, te recibe un amplio salón-comedor con chimenea lleno de luz natural y con una gran Terraza, perfecto para disfrutar de momentos en familia o con amigos. La cocina independiente está completamente equipada. El inmueble cuenta con tres acogedores dormitorios, todos con armarios empotrados que ofrecen un espacio de almacenamiento óptimo. El baño completo, equipado con un moderno plato de ducha, añade un toque de funcionalidad. Desde el primer piso, podrás disfrutar de unas vistas impresionantes que te enamorarán cada día. Además cuenta un hermoso jardín de 30 m2 donde podrás relajarte y disfrutar del aire libre. La calefacción es de pellet con hidro estufa, que asegura un ambiente agradable durante todo el año. Este piso se encuentra en buen estado, cerca de la Estación de autobuses, a 5 minutos de parada de autobús que lleva a Moncloa y cerca de Zonas comerciales, listo para que lo conviertas en tu hogar. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,,1846.0,False,False,False,False,[],False,False,240000.0,€,,,flat,,Cercedilla,Piso,1,True,False,,,,,,
108330201,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/22/9b/1340870314.webp,10,36,1295000.0,chalet,sale,219.0,3,4,"Calle ELENA FORTÚN, 46",Madrid,Madrid,Hortaleza,es,40.4747934,-3.6276374,True,https://www.idealista.com/obra-nueva/108330201/,"ÚLTIMA VIVIENDA A LA VENTA Obra nueva FORTUNE VALDEBEBAS, pareados de 4 habitaciones. Zona Valdebebas, Madrid. LICENCIA DE OBRA EN TRÁMITE. FORTUNE VALDEBEBAS es una promoción de obra nueva que consta de 10 exclusivos pareados de 4 habitaciones en parcelas independientes de 204 m2 a 248 m2 con jardines privados.  Las viviendas se distribuyen en planta sótano (sala polivalente, sala técnica, aseo y patio inglés), planta baja (con dos distribuciones alternativas de salón - cocina - dormitorio, según planos comerciales) y planta primera (con 3 habitaciones y 2 baños). Además disponen de porche exterior solado al que se accede desde el salón, dando continuidad entre el interior y el exterior de cada vivienda. Aparcamiento en superficie. Piscina individual y cocina no incluidas, pudiendo contratarse por encargo. La promoción tiene un cuidado diseño que combina estética, calidad y funcionalidad, con un sistema constructivo sin pilares que posibilita un aprovechamiento óptimo del espacio en todas las estancias. La climatización de las viviendas será mediante sistema de aerotermia frío-calor que se distribuye por suelo radiante. Certificación energética de proyecto “A”. Una inmejorable localización, en la calle Elena Fortún. Con fácil acceso al Aeropuerto de Madrid y a las autovías M-11 y A-2. Próxima a la estación de cercanías de Valdebebas, Líneas C-1 y C-10, al Parque Forestal de Valdebebas – Felipe VI y al Recinto Ferial – IFEMA Madrid.",False,newdevelopment,True,False,5913.0,True,False,False,False,[],False,False,1295000.0,€,True,True,chalet,semidetachedHouse,"Valdebebas - Valdefuentes, Madrid","Chalet pareado en Calle Elena Fortún, 46",,,,,Valdebebas - Valdefuentes,,,,
107665630,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/17/61/1319180316.webp,1 A,10,262000.0,flat,sale,68.0,2,1,"calle Virgen de Lourdes, 7",Madrid,Colmenar Viejo,El Olivar - La Magdalena,es,40.6574826,-3.7646183,True,https://www.idealista.com/obra-nueva/107665630/,"VENTA EN EXCLUSIVA HOGARES COLMENAR VIEJO  ¡Descubre tu nuevo hogar! Presentamos cuatro pisos de obra nueva de entre 68 y 94 metros cuadrados que combinan diseño moderno y confort en cada rincón. Con dos amplios dormitorios y un baño, este espacio está diseñado para ofrecerte el máximo bienestar. La calefacción por aerotermia por suelo radiante garantiza una temperatura ideal durante todo el año y un consumo energético muy eficiente que respeta al medio ambiente, mientras que la orientación sublime permite disfrutar de una luminosidad excepcional. Además de disponer de ascensor cuentan con plaza de garaje y trastero incluidos en el precio, facilitando tu día a día.  El orden de precios de cada vivienda es el siguiente: BAJO EN 285.000 EUROS, PRIMERO A EN 262.000 EUROS, PRIMERO B EN 267.000 EUROS Y ÁTICO EN 300.000 EUROS.  Cada inmueble destaca por sus acabados de primera calidad, asegurando durabilidad y estilo. Algunos pisos ofrecen el lujo adicional de dos patios o terrazas, como es el caso del bajo y el ático respectivamente; y son ideales para disfrutar del aire libre sin salir de casa. Situado en una zona perfectamente comunicada, tendrás acceso inmediato a infraestructuras, transporte y una amplia variedad de zonas de ocio. No pierdas la oportunidad de vivir en un lugar donde cada detalle está pensado para mejorar tu calidad de vida. ¡Ven a visitarlo y enamórate!  HIPOTECAS AL 100%.",False,,True,False,3853.0,True,False,False,False,[],False,False,262000.0,€,True,True,flat,,"El Olivar - La Magdalena, Colmenar Viejo","Piso en calle Virgen de Lourdes, 7",1,True,True,,,,,,
108853295,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/5c/2e/1357040914.webp,,59,469000.0,chalet,sale,287.0,4,3,Villalbilla,Madrid,Villalbilla,,es,40.4329424,-3.2992172,False,https://www.idealista.com/inmueble/108853295/,"¡Descubre el hogar de tus sueños en este impresionante chalet pareado! Con un diseño funcional y acogedor, esta propiedad se distribuye en cuatro plantas que ofrecen todo el espacio y comodidad que necesitas. En la planta principal, un amplio salón te da la bienvenida, junto a una cocina de 15 metros ideal para preparar tus platillos favoritos. Además, cuenta con un aseo y un jardín privado que incluye una refrescante piscina, perfecta para disfrutar en los días soleados. Subiendo a la primera planta, encontrarás cuatro luminosos dormitorios equipados con armarios empotrados, proporcionando un amplio espacio de almacenamiento. Esta planta también cuenta con dos baños completos, garantizando comodidad para toda la familia. La buhardilla acondicionada ofrece múltiples posibilidades, ya sea como sala de juegos, oficina o un acogedor rincón de lectura. El sótano es otro gran atractivo de esta propiedad, con espacio suficiente para dos coches y un lavadero que facilita las tareas del hogar. La calefacción de gas natural y el aire acondicionado en varias estancias aseguran un ambiente agradable durante todo el año. Con 287 m² construidos y una parcela de 440 m², este chalet es ideal para quienes buscan calidad de vida en un entorno tranquilo. ¡No pierdas la oportunidad de visitarlo y enamorarte de tu nuevo hogar! LA VIVIENDA CUENTA CON PLACAS SOLARES.",False,good,False,,1634.0,False,False,True,False,[],False,False,469000.0,€,True,True,chalet,semidetachedHouse,Villalbilla,Chalet pareado,,,,,,,,,
107305468,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/0d/1b/1309014277.webp,E-2A,18,1267200.0,flat,sale,223.0,4,3,"José Ribera, 4",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4033639,-3.7873758,True,https://www.idealista.com/obra-nueva/107305468/,"¡Bienvenidos a Monteturia! La nueva promoción de Grupo Pinilla. Monteturia se ubica en la c/José Ribera, 4-6, en Pozuelo de Alarcón. Un conjunto residencial de 58 viviendas, de 1 a 5 dormitorios, con dos plazas de garaje y trastero (IVA incluido). Las viviendas de la promoción tienen un diseño enfocado a la vida familiar, con espacios amplios y distribuciones optimizadas al máximo, primeras calidades en los acabados, abundante luz natural y unos niveles de comodidad y eficiencia difícilmente superables. Las cocinas se entregarán totalmente equipadas con mobiliario, encimeras y electrodomésticos. Todas las viviendas de Monteturia cuentan con lo último en eficiencia energética como aerotermia, recuperador de calor, suelo radiante-refrescante … es decir, un hogar más sostenible y eficiente, mejor calidad del aire y de vida, así como una reducción de consumo y gasto. ¡Todo ventajas! El proyecto se compone por dos edificios simétricos, en una urbanización cerrada, que cuenta con zonas comunes pensadas para el disfrute de todos los miembros de la familia: piscina, zona de juegos infantiles, pista de pádel, amplias zonas verdes, sala comunitaria.. . lugares donde puedan ""construir familia"". Para este nuevo proyecto apostamos por Pozuelo de Alarcón, un entorno tranquilo y de carácter residencial que cuenta con todas las comodidades necesarias a su alcance. Además, está en una de las zonas más exclusivas de Madrid, junto a la Finca, por lo que cuenta con un entorno rodeado de zonas verdes (campo de golf de Somosaguas, Casa de Campo y áreas con zonas deportivas) y buenas conexiones de carretera y transporte público. La fecha prevista de entrega de llaves es el tercer trimestre de 2025.  Si desea más información, puede visitar la web de la promoción o visitarnos en la oficina comercial del Grupo Pinilla (C/ Nuria, 36 – Madrid), o bien, en la Caseta de Ventas en Pozuelo de Alarcón (C/ José Ribera 4 – Madrid).",False,newdevelopment,True,False,5683.0,True,False,False,False,[],False,False,1267200.0,€,True,True,flat,,"Prado de Somosaguas, Pozuelo de Alarcón","Piso en José Ribera, 4",2,True,True,,Prado de Somosaguas,,,,
108080180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/93/ba/1333206702.webp,,12,243716.0,flat,sale,93.0,2,2,"Poligono UZP0202 los Cerros, 354",Madrid,Madrid,Vicálvaro,es,40.40373,-3.53962,True,https://www.idealista.com/obra-nueva/108080180/,"¡Ha llegado tu momento! NUEVO PROYECTO DE VIVIENDA PROTEGIDA EN LOS CERROS.  Residencial ARA, viviendas protegidas de precio limitado (VPPL) en régimen de cooperativa de 2, 3 y 4 dormitorios a un precio muy asequible. RESIDENCIAL ARA S.COOP.MAD. TIENE SUSCRITO CONTRATO PRIVADO SOBRE EL SUELO OBJETO DE INTERÉS  Ubicación y accesibilidad Este nuevo ámbito está situado en la parte norte de estos desarrollos, junto a El Cañaveral y los municipios de Coslada y San Fernando. Los Cerros es uno de los cinco barrios que componen los nuevos desarrollos del sureste de Madrid. Es una zona muy bien comunicada por la M-50, R-3 y M-45. Además, está planteado el desdoblamiento de la Línea 7 de Metro a partir de la estación de Ascao y con un ramal hacia Los Cerros-Ensanche de San Fernando y la ejecución de intercambiador modal. Sostenibilidad Será EL BARRIO MÁS VERDE DE MADRID que formará parte del Bosque Metropolitano, ese gran cinturón verde que el ayuntamiento de la capital planea construir bordeando la ciudad. La principal diferencia con otro desarrollo urbanístico es que tiene una menor ocupación del suelo para las edificaciones, sólo el 12%, lo que lo convierte en un PROYECTO SOSTENIBLE Y VOLCADO HACIA LA NATURALEZA. Se van a tomar todas las medidas necesarias para poder optar a una alta calificación energética. Viviendas ARA ofrece viviendas de 2, 3 y 4 dormitorio con plaza de garaje y trastero diseñadas para ofrecer confort y sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética y poder reducir el consumo de energía. Además, sin salir de casa, podrás disfrutar de completas zonas comunes que incluyen piscina, áreas ajardinadas y espacios infantiles, pensadas para el ocio y el bienestar de toda la familia. Residencial ARA contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior.  Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos en Los Berrocales, Los Cerros y Valdecarros.  Si quieres formar parte de este ilusionante y nuevo proyecto de vivienda protegida, ¡déjanos tus datos y nos pondremos en contacto contigo para mantenerte informado! Nota: Este proyecto se gestiona en régimen de Cooperativa. Residencial ARA S. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,False,2621.0,True,False,False,False,[],False,False,243716.0,€,True,True,flat,,"Los Cerros, Madrid","Piso en Poligono Uzp0202 los Cerros, 354",4,True,True,,Los Cerros,,,,
107796046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/2a/21/1325621345.webp,UNION,19,6650000.0,flat,sale,420.0,5,6,"calle de Sta. Catalina, 5",Madrid,Madrid,Centro,es,40.415685,-3.6975851,True,https://www.idealista.com/obra-nueva/107796046/,"Situado en un enclave estratégico a pocos pasos del triángulo del arte, Darya Homes presenta este fantástico proyecto, un verdadero homenaje a la arquitectura clásica del Barrio de las Letras. Santa Catalina 5 será uno de los edificios más sofisticados y apasionantes de la capital, ofreciendo una experiencia de vida incomparable.    Llevaremos a cabo la rehabilitación integral de un edificio original del siglo XIX que albergará 9 exclusivas viviendas de 3 y 4 dormitorios, con una superficie mínima de 200 m². Los propietarios disfrutarán de una vinoteca con salón-librería, una piscina interior, sauna, sala de yoga y gimnasio totalmente equipado. Además, el patio central de la promoción estará lleno de vegetación, proporcionando un espacio de serenidad y con confort en el centro de la ciudad.    Los compradores podrán contar con nuestro servicio de Darya Custom para personalizar su vivienda y trasformar las viviendas de 2dormitorios en 3 dormitiorios.",False,,True,False,15833.0,True,False,False,False,[],False,False,6650000.0,€,,,flat,,"Huertas-Cortes, Madrid","Piso en calle de Sta. Catalina, 5",2,True,True,,Huertas-Cortes,,,,
106012273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/c2/3f/1272678442.webp,B-1,21,352342.0,flat,sale,103.0,3,2,"Andrés Almaguer, 6",Madrid,El Escorial,Centro,es,40.5859231,-4.1284813,True,https://www.idealista.com/obra-nueva/106012273/,"¡Descubre esta nueva promoción de obra nueva en el centro de El Escorial!  Este moderno edificio cuenta con 8 exclusivos pisos diseñados con altísimas calidades, pensados para ofrecer el máximo confort y elegancia. Cada vivienda dispone de plaza de garaje y trastero, brindando comodidad y espacio adicional. El edificio está totalmente adaptado para personas con movilidad reducida y cuenta con ascensor, asegurando accesibilidad en todas sus plantas. Situado en una ubicación privilegiada, en pleno corazón de El Escorial, disfrutarás de todos los servicios y comodidades a tu alcance. ¡No dejes pasar esta oportunidad única de estrenar tu hogar en una de las mejores zonas de la ciudad!  IVA no incluido en el precio.",False,newdevelopment,True,False,3421.0,True,False,False,False,[],False,False,352342.0,€,True,True,flat,,"Centro, El Escorial","Piso en Andrés Almaguer, 6",bj,True,True,,,,,,
108922984,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/f4/a4/1359049679.webp,,27,885000.0,chalet,sale,265.0,7,3,Barrio Aravaca,Madrid,Madrid,Moncloa,es,40.4497315,-3.7829349,False,https://www.idealista.com/inmueble/108922984/,"Inmobiliaria en Aravaca - Valdemarin Madrid - Tecnocasa Estudio Aravaca SL VENDE EN EXCLUSIVA: Espacioso Chalet Adosado en Aravaca – 7 Dormitorios, Jardín, rodeado de todo tipo de comercios y servicios. Ubicación Inmejorable. ¿Buscas un chalet amplio y luminoso en una de las mejores zonas de Aravaca? ¡No busques más! Tecnocasa Estudio Aravaca S. L. te presenta esta exclusiva vivienda adosada que combina espacio, comodidad y una ubicación privilegiada. Con 264 m² construidos, este chalet es ideal para familias grandes o quienes necesiten múltiples estancias para trabajar, estudiar o disfrutar en casa. Características principales: 7 dormitorios, incluyendo una habitación principal en suite con un amplio vestidor. 3 cuartos de baño completos. Cocina independiente y mucho espacio. 4 plantas: semisótano + 3 niveles. Armarios empotrados en la mayoría de las habitaciones. Garaje privado y trastero. Jardín en la entrada y en la parte trasera, perfecto para disfrutar al aire libre. Buen estado general, aunque con una reforma antigua. Se puede entrar a vivir desde el primer día. Ubicación privilegiada: Situado en una zona tranquila y bien comunicada, a pocos pasos de la estación de Renfe de Aravaca, lo que lo convierte en una opción ideal para quienes buscan conectividad sin renunciar a la calma de una zona residencial. Este chalet no pertenece a urbanización, lo que implica mayor independencia y sin gastos comunitarios innecesarios. ¡No dejes pasar esta oportunidad única! Contáctanos para más información o para agendar una visita. En Tecnocasa Estudio Aravaca estaremos encantados de ayudarte a encontrar tu nuevo hogar. ***La información que se detalla en este anuncio es meramente orientativa y no se considerará en ningún caso como contractual ó vinculante puesto que podría contener errores. El precio no incluye honorarios de intermediación ni gastos de notaría, registro o ITP (Impuesto sobre Transmisiones Patrimoniales)***.",False,renew,False,,3340.0,False,False,False,False,[],False,False,885000.0,€,True,True,chalet,terracedHouse,"Aravaca, Madrid",Chalet adosado,,,,,Aravaca,,,,
108410092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/a9/14/1344097024.webp,59561,67,6200000.0,flat,sale,500.0,5,5,Barrio Argüelles,Madrid,Madrid,Moncloa,es,40.4274002,-3.7190834,False,https://www.idealista.com/inmueble/108410092/,"Marta Gómez Faiña de GV | ROSALES comercializa el siguiente inmueble: Vivienda única de 500 metros cuadrados en el Paseo del Pintor Rosales. La propiedad está reformada completamente con materiales de gran calidad y diseño de interiorismo único. Entelados exclusivos, rodapiés de gran altura y un proyecto de iluminación personalizado hacen que esta vivienda no tenga competencia en una de las calles más emblemáticas de Madrid. Arquitectónicamente sencilla y ordenada con un equilibrio entre espacios sutil y elegante, que convive con unos materiales nobles donde predominan la madera y la piedra hacen de esta propiedad un lugar exclusivo en plena Capital. Distribución: Amplio hall de entrada con gabanero.  Salón, zona de ocio con bar.  Comedor con acceso directo a gran terraza con zona de estar y comedor con amplias vistas. El suelo de madera es de la prestigiosa firma Shotten and Hansen. Cocina en isla con mobiliario lacado y electrodomésticos Gaggenau. Cuarto de lavandería independiente. Zona de servicio con habitación y cuarto de baño. Cuarto de dormir principal con vestidor doble con isla.  El cuarto de baño de esta estancia se divide en una zona de tocador y lavabos, una zona húmeda con bañera y doble ducha de mármol macael y madera y una tercera zona con dos aseos independientes. Tres cuartos de dormir con cuarto de baño en suite. Trastero. 1 plaza de garaje. Servicio de portería. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,12400.0,True,False,False,False,[],False,False,6200000.0,€,True,True,flat,,"Argüelles, Madrid",Piso,3,True,True,,Argüelles,,,,
106320941,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/f1/9f/1307609022.webp,1 1º C,22,272000.0,flat,sale,83.0,2,2,"paseo de la Estación, 6",Madrid,Móstoles,Centro,es,40.325069,-3.8666472,True,https://www.idealista.com/obra-nueva/106320941/,"Próxima construcción de viviendas de renta libre, en régimen de cooperativa, de 1 y 2 dormitorios, con plaza de garaje y piscina comunitaria. El edificio cuenta con planta baja y cinco alturas.  Una nueva promoción que combina su construcción, con los más nuevos avances tecnológicos para lograr unas terminaciones y excelentes acabados de primera calidad para su disfrute y comodidad, con una eficiencia energética de clase “A”, con sistema centralizado para aerotermia, con el confort de una climatización con suelo radiante-refrigerante. Las viviendas están diseñadas con acabados modernos y materiales de primera calidad. Ubicada en pleno centro de la ciudad, próximo a Estación Renfe Central (L 12 y C5), autobuses urbanos e interurbanos, Ayuntamiento, Juzgados, Teatro El Bosque colegios, hipermercados, centro de salud, finca Liana.",False,,True,False,3277.0,True,False,False,False,[],False,False,272000.0,€,True,True,flat,,"Centro, Móstoles","Piso en paseo de la Estación, 6",1,True,True,,,,,,
107922075,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/e8/aa/1296981670.webp,B1 BAJO C ,21,289000.0,flat,sale,58.0,1,1,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/107922075/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,newdevelopment,True,False,4983.0,True,False,False,False,[],False,False,289000.0,€,True,True,flat,,"Buena Vista, Madrid","Piso en calle Albaricoque, 11",bj,True,True,,Buena Vista,,,,
