propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,neighborhood,newDevelopmentFinished,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107673804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/4d/7d/1319409695.webp,26,2,395000.0,flat,sale,110.0,True,4,2,avenida del Hospital,Madrid,Fuenlabrada,Universidad - Hospital,es,40.2900348,-3.8226918,False,https://www.idealista.com/inmueble/107673804/,"¡ PISO EN PROCESO DE DESCALIFICACIÓN! ESPECTACULAR PISO SEMINUEVO EN URB CON PISCINA Y CON FINANCIACIÓN HASTA EL 100%! La agencia inmobiliaria HOGARES FUENLABRADA VENDE EN EXCLUSIVA piso EXTERIOR de 110m compuesto por 4 amplios dormitorios, 2 baños completos (1 en suite), salón independiente muy luminoso con balcón, cocina independiente muy amplia con terraza, 1 plaza de garaje y 1 trastero. La vivienda está para entrar a vivir y dispone de suelos de tarima, ventanas climalit con doble ventana, aire acondicionado, armarios empotrados, cocina amueblada, puertas de roble y calefacción de Gas Natural. Ubicado en urbanización privada con piscina y zonas verdes y próximo a todos los servicios: colegios, supermercados, zonas verdes y deportivas y a escasos minutos del Hospital de Fuenlabrada, Universidad Rey Juan Carlos y parada de Metro Hospital de Fuenlabrada. VISÍTALO SIN COMPROMISO, TE CONSEGUIMOS LA MEJOR HIPOTECA DEL MERCADO!",True,good,False,True,3591.0,True,False,False,True,[],False,False,395000.0,€,True,True,flat,"Universidad - Hospital, Fuenlabrada",Piso en avenida del Hospital,Destacado,HOSPITAL,,,,,,
108529533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/77/93/1355943757.webp,24,bj,445000.0,duplex,sale,90.0,True,2,1,calle de San Bartolomé,Madrid,Madrid,Centro,es,40.4205357,-3.6991573,False,https://www.idealista.com/inmueble/108529533/,"Exclusivo Dúplex con Patio en Calle San Bartolomé – ¡Listo para Entrar a Vivir! Presentamos este magnífico dúplex situado en la calle San Bartolomé, una vivienda amplia, funcional y con todas las comodidades necesarias para disfrutar desde el primer día.  Es un dúplex con amplio patio privado, ideal para disfrutar del aire libre con un estado impecable, recién pintado y totalmente amueblado, tal y como se muestra en la visita. Un edificio muy buen consolidado sin derramas pendientes y con una finca bien gestionada: del portal, recogida de basuras, mantenimiento y administración incluidos en la comunidad. Su cuota mensual de comunidad muy asequible: solo 55 €/mes. Dispone la vivienda de suministros optimizados: gas natural, instalación de fibra óptica y potencia eléctrica de 5.5 kW. Equipado con tarima C4 de alta resistencia, puerta de seguridad para mayor tranquilidad y alarma instalada en toda la vivienda. Cuenta con rejas de seguridad y caja fuerte instaladas. El sistema de calefacción mediante radiadores de calor azul, sin necesidad de aire acondicionado gracias a los tabiques anchos de la finca, que aíslan térmica y acústicamente de forma excelente. Dispone de dos amplias habitaciones pero la secundaria convertida en vestidor de 4,20 metros, ofreciendo un amplio espacio de almacenaje, un cuarto de baño completo con plato de ducha, hall recibidor, cocina totalmente equipada con salida al patio privativo, salón comedor. Es un edificio con un vecindario tranquilo y excelente convivencia. Esta propiedad es perfecta para quienes buscan comodidad, eficiencia y una ubicación consolidada. Una oportunidad única para adquirir un dúplex con patio en una zona inmejorable, para entrar a vivir sin necesidad de reformas. Su ubicación es algo inmejorable ya que se encuentra rodeado de todo tipo de comercios de barrio, Centro comercial, farmacia, centro de salud, hospitales, restaurantes, etc A escasos minutos de la vivienda todo tipo de transporte público tanto metros con gran variedad de líneas y autobuses. No pierda la oportunidad en visitarlo¡.",True,good,False,True,4944.0,True,False,False,False,[],False,False,445000.0,€,,,flat,"Chueca-Justicia, Madrid",Dúplex en calle de San Bartolomé,Destacado,PR99559430,Chueca-Justicia,,duplex,,,
108408634,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/86/b8/1357709299.webp,34,,295000.0,chalet,sale,112.0,,4,1,calle de la Huerta,Madrid,San Fernando de Henares,Parque Henares,es,40.4252892,-3.5249519,False,https://www.idealista.com/inmueble/108408634/,"VIVIENDA UNIFAMILIAR CON PATIO Y TERRAZA EN SAN FERNANDO DE HENARES: TU OPORTUNIDAD DE PERSONALIZACIÓN Descubre esta espaciosa y luminosa vivienda unifamiliar de dos plantas, estratégicamente ubicada en El Parque del Henares, una de las zonas más tranquilas y solicitadas de San Fernando de Henares. Goza de una ubicación estratégica, ofreciendo una excelente conectividad que facilita el acceso en coche. Además está bien comunicada por varias opciones de transporte público, lo que garantiza desplazamientos fáciles a Madrid y ciudades de los alrededores.  El Parque Henares alberga una variedad de servicios y comodidades: Centro Comercial Parque Henares: Un importante centro comercial que ofrece una variedad de opciones de venta al por menor, restauración y ocio. Instalaciones Deportivas: La zona cuenta con amplias instalaciones deportivas gestionadas por el Ayuntamiento. Parques y Zonas Verdes: Además de los espacios verdes existentes, la Comunidad de Madrid está invirtiendo en un nuevo parque urbano de 12.000 metros cuadrados en la zona que antiguamente albergaba el complejo El Pilar. Distribución y potencial de la vivienda La planta baja te recibe con un acogedor salón-comedor, un dormitorio, una cocina funcional y un baño completo con plato de ducha. Desde aquí, accedes a un práctico patio trasero que incluye un pequeño taller/almacén, un espacio versátil ideal como zona de trabajo, lavandería o trastero, según tus necesidades. En la primera planta, un amplio distribuidor te conduce a tres luminosos dormitorios. Uno de ellos destaca por su acceso directo a una terraza privada, orientada al sur. Este espacio al aire libre es perfecto para disfrutar de momentos de relax, ofreciendo vistas despejadas y una inmejorable exposición al sol durante todo el día, garantizando luz natural en todas las estancias. Comodidades y oportunidades de mejora La vivienda cuenta con calefacción por gasoil, aire acondicionado en el salón y sistema de alarma, además de una distribución inteligente que maximiza cada metro cuadrado. Si bien requiere reforma, esta característica representa una excelente oportunidad para diseñar y personalizar cada rincón a tu gusto, o transformarla en un atractivo proyecto de inversión. ¡No dejes pasar esta oportunidad! Si deseas conocer esta vivienda y explorar todo su potencial, no dudes en contactarnos para concertar una visita. Estaremos encantados de ayudarte en cada paso del proceso.  Recuerda: NO COBRAMOS HONORARIOS A CLIENTES COMPRADORES. Las imágenes y el texto de este anuncio no son contractuales. Se presentan con fines puramente informativos y podrían contener imprecisiones.",False,renew,False,,2634.0,True,False,False,False,[],False,False,295000.0,€,,,chalet,"Parque Henares, San Fernando de Henares",Casa independiente en calle de la Huerta,Destacado,PR99559387,,,independantHouse,,,
107674456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/b9/60/1344109846.webp,68,,750000.0,chalet,sale,310.0,,4,3,avenida de la Fontanilla,Madrid,Torrelodones,Centro Comercial - Hospital,es,40.565446,-3.9218886,False,https://www.idealista.com/inmueble/107674456/,"^**^ESPECTACULAR ADOSADO EN TORRELODONES CON VISTAS PANORÁMICAS AL SKYLINE DE MADRID^^**^ Este precioso adosado en Torrelodones es una oportunidad única para disfrutar de un hogar amplio, luminoso y con unas vistas inigualables al skyline de Madrid. Ubicado en una zona tranquila y bien comunicada, ofrece el equilibrio perfecto entre naturaleza y comodidad. La vivienda cuenta con cuatro dormitorios, uno de ellos en planta baja, ideal para quienes buscan accesibilidad o un espacio extra para invitados o despacho. En esta misma planta encontramos un elegante salón/comedor a dos alturas con chimenea, que aporta calidez y amplitud, además de acceso directo al jardín. La cocina es espaciosa, luminosa y tiene salida al exterior, además, está sin amueblar para que puedas diseñarla a tu gusto. También hay un baño completo con plato de ducha. En la primera planta, el dormitorio principal dispone de baño en suite con bañera, mientras que los otros dos comparten un segundo baño con plato de ducha. Desde esta planta se accede a una amplia terraza solárium, un rincón perfecto para disfrutar del sol y la tranquilidad. En la última planta, una espectacular buhardilla ofrece múltiples posibilidades: un segundo salón, una sala de estar o incluso un gimnasio. Desde aquí se accede a otra magnífica terraza con impresionantes vistas a Madrid. La vivienda dispone de un amplio garaje doble y está situada en un entorno privilegiado, rodeado de naturaleza pero con fácil acceso a servicios y transporte. Un hogar que combina espacio, comodidad y unas vistas que te enamorarán. ¡No dudes en visitarlo! ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^ ***NO COBRAMOS COMISIÓN AL COMPRADOR.",True,renew,False,,2419.0,False,False,True,False,[],False,False,750000.0,€,True,True,chalet,"Centro Comercial - Hospital, Torrelodones",Chalet adosado en avenida de la Fontanilla,Destacado,PR99559256,,,terracedHouse,760000.0,10000.0,1.0
107918446,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/90/52/1330633246.webp,47,,1600000.0,chalet,sale,629.0,,5,5,calle del Ciervo,Madrid,Ciudalcampo,,es,40.6186724,-3.6101689,False,https://www.idealista.com/inmueble/107918446/,"Espectacular villa REFORMADA INTEGRALMENTE en 2021 en una de las urbanizaciones más exclusivas del norte de Madrid.  Construida sobre una parcela de 2.597 m² con jardín consolidado y piscina con fuente, esta propiedad ofrece privacidad, funcionalidad y un entorno natural inmejorable. 629 m² construidos 5 dormitorios y 2 con baño en suite 5 baños completos Distribución funcional en tres plantas, con vida principal en una sola planta Porche cubierto ideal para disfrutar del exterior Cocina renovada con isla central y office, más acceso de servicio independiente Zona de servicio con dormitorio y baño Dos dormitorios dobles muy espaciosos, ambos con salida directa al jardín y piscina Garaje cerrado con capacidad para 5-6 vehículos Cuarto de lavado y plancha Sala polivalente (despacho/gimnasio/sala de juegos) Aire acondicionado por splits en todas las estancias Calefacción por suelo radiante Jardín con riego automático Urbanización Ciudalcampo: Naturaleza, seguridad y servicios Acceso controlado y seguridad 24h con vigilancia perimetral Vistas despejadas al encinar y a la Sierra de Madrid � Complejo Deportivo RACE (dentro de la urbanización) �️ Golf: Campo profesional de 18 hoyos, diseñado en un entorno natural de alto valor ecológico � Hípica: 66.000 m² de instalaciones ecuestres para todos los niveles � Tenis y Pádel: Pistas modernas con servicios profesionales de entrenamiento � Hockey ⛸️ Patinaje ⚽ Fútbol �️ Centro Fitness completamente equipado � Piscina cubierta y al aire libre � Campamentos de verano para niños ���� Chalet Social: Actividades para todas las edades y vida comunitaria � Centro educativos de élite � Contacta con Remax Jumbo para más información o concertar una visita. Una oportunidad única de vivir en uno de los entornos residenciales más exclusivos de Madrid.",True,good,False,,2544.0,True,False,True,False,[],False,False,1600000.0,€,True,True,chalet,Ciudalcampo,Casa independiente en calle del Ciervo,Destacado,CC418SI,,,independantHouse,,,
108004066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/72/d1/1353512110.webp,37,2,895000.0,flat,sale,157.0,True,4,2,paseo de la Reina Cristina,Madrid,Madrid,Retiro,es,40.4070846,-3.6792999,False,https://www.idealista.com/inmueble/108004066/,"***¡ESTUPENDO PISO CON TERRAZA JUNTO AL RETIRO PARA CONVERTIR EN EL HOGAR PERFECTO! *** A 3 minutos andando de la Puerta Mariano de Cavia que da acceso al Parque del Retiro, esta amplia vivienda muy tranquila y soleada en buen finca con portero es ideal para vivir. Cuenta con dos entradas, principal y de servicio, y actualmente se distribuye en cuatro dormitorios con armarios empotrados, dos baños, amplio salón-comedor con salida a la terraza, cocina independiente de buen tamaño y hall recibidor. Es exterior a zonas comunes de la mancomunidad, ajardinadas, muy cuidadas y de acceso sólo peatonal. Le corresponde como anejo inseparable 1/721 parte del local garaje zona común del mismo edificio. La calefacción es central de gas con contadores individuales y dispone de aire acondicionado en el salón-comedor. Recientemente se han puesto ventanas nuevas en varias estancias. El inmueble tiene 157m² según catastro, de los que 119m² son vivienda y 38m² son elementos comunes. En el Registro de la Propiedad consta una superficie total construida con la parte proporcional de elementos comunes de 138,41m². La ubicación de esta casa en el distrito del Retiro es espectacular: pertenece al señorial barrio de Los Jerónimos, está en el mejor tramo del Paseo de la Reina Cristina, a unos pasos del parque más emblemático de Madrid, y además está muy bien comunicada. Sólo la separan 12 minutos a pie de la Estación de Atocha, 8 minutos de la estación de Metro de Menéndez Pelayo (Línea 1), tiene próximas varias paradas de autobuses urbanos (10, 14, 26, 32, C2, N9, NC1) y un acceso muy sencillo a la M30 y la A3 por la Avenida del Mediterráneo. La vivienda está rodeada de todos los comercios y servicios necesarios. No dude en llamarnos para visitar este estupendo hogar en una ubicación privilegiada. **NO COBRAMOS HONORARIOS AL COMPRADOR** **Este anuncio se muestra a título informativo, no es contractual ni vinculante y puede contener errores**.",True,renew,False,True,5701.0,True,False,True,False,[],False,False,895000.0,€,True,True,flat,"Jerónimos, Madrid",Piso en paseo de la Reina Cristina,Destacado,AvRC00,Jerónimos,,,,,
107873381,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/2f/16/1326879378.webp,17,4,2100000.0,flat,sale,162.0,True,3,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4268843,-3.6752102,False,https://www.idealista.com/inmueble/107873381/,"Olisson Club gestiona la venta de esta vivienda de autor recién reformada de tres dormitorios y tres baños, completamente amueblada y decorada. Se trata de una 3ª planta exterior muy luminosa con vistas despejadas, en un edificio clásico de 1920, cuidado al detalle, con elegante portal, portero físico y ascensor. Este piso de 162 m2 es muy luminoso y espacioso, con espectaculares vistas, reformado con los mejores materiales, cuidando hasta el más mínimo detalle, se distribuye de la siguiente manera: la puerta de entrada se abre a un amplio hall de entrada con armarios empotrados, que nos lleva a la zona social de la vivienda: amplio salón comedor con dos balcones franceses, comunicado con amplia cocina hecha a medida, totalmente equipada con electrodomésticos, con isla central. Sus puertas y ventanas de suelo a techo permiten disfrutar de las vistas y ampliarlas, a la vez que proporcionan abundante luz natural a lo largo del todo el día. La zona privada de la vivienda cuenta con tres amplios dormitorios y tres baños completos, todos los dormitorios son dobles con armarios empotrados y sus baños correspondientes en suite, dispuestos de tal manera que garantizan la privacidad y separan el dormitorio principal. El proyecto de reforma de esta vivienda ha sido obra de una prestigiosa firma de arquitectura de interiores y destaca por el buen uso y aprovechamiento de los espacios, así, como el empleo de materiales de primera calidad utilizados en la reforma, como por ejemplo: suelos de madera de roble natural, revestimientos porcelánicos Porcelanosa, ventanas Cortizo con perfilería de diseño en zonas comunes y techos altos con elegantes molduras, etc... El edificio es clásico, de principios de s.XX. cuenta con una bonita fachada recién restaurada, con elegante portal, cuenta con portero físico y ascensor. Hay posibilidad de adquirir una plaza de garaje en las fincas cercanas tanto en venta como en alquiler. La vivienda se ubica en el barrio de Salamanca, una de las zonas más privilegiadas de Madrid, a un paso de los restaurantes únicos de la calle Jorge Juan. Esta ubicación tan céntrica, facilita la conexión con el resto de la ciudad y el poder disfrutar de los museos y diversas zonas de moda. Además, está a solo 20 minutos del aeropuerto. Es una zona residencial, con varias terrazas y ofertas de restauración, supermercados y tiendas, e inmejorable comunicación tanto con la exclusiva milla de oro de la calle Serrano y la zona de embajadas, con inmediato acceso al parque del Retiro y la zona de museos con el Prado y el jardín Botánico como idílicos enclaves, así como con la estación de Atocha y vías de circunvalación. [IW].",False,good,False,True,12963.0,True,False,False,False,[],False,False,2100000.0,€,,,flat,"Goya, Madrid",Piso,Destacado,goy557IV,Goya,,,,,
108090930,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/96/7c/1357764070.webp,47,-1,325000.0,flat,sale,89.0,False,1,1,calle del General Lacy,Madrid,Madrid,Arganzuela,es,40.3993419,-3.6903292,False,https://www.idealista.com/inmueble/108090930/,"¡Esta es tu oportunidad!  “Una oportunidad perfecta para vivir junto a Atocha. Reforma completa y metros bien aprovechados. ” Ubicada a tan solo 150 metros de la estación de Atocha y 500 metros de Méndez Álvaro, esta propiedad se encuentra en una de las zonas mejor comunicadas y con mayor proyección de Madrid. Una oportunidad de compra con gran valor Esta propiedad representa una excelente inversión por su ubicación, distribución y características poco comunes, como los dos patios privados. Ya sea como hogar principal o como una compra estratégica en una zona en constante crecimiento, es una oportunidad que no deberías dejar pasar. El edificio dispone de ascensor, pero no llega a la planta sotano. DISTRIBUCIÓN:  Salón comedor, con acceso directo a los patios. Perfecto para disfrutar de un ambiente cómodo y acogedor. Dormitorio principal tipo suite, con baño completo incorporado y gran amplitud. Cocina equipada, funcional y bien distribuida. Cuenta con DOS patios interiores de uso privado, un auténtico valor añadido en pleno centro. Uno de ellos tiene habilitado un pequeño trastero como zona de limpieza, con lavadora, espacio de almacenaje y el equipo de aire acondicionado, perfectamente integrado para mantener el orden y la funcionalidad del hogar. El segundo patio es ideal para crear un pequeño oasis urbano: zona de relax, plantas, lectura.. . Ubicación y servicios: Además de su cercanía a dos de los principales nodos de transporte de Madrid, la zona cuenta con todos los servicios necesarios a pocos pasos: A solo 7 minutos andando del Parque del Retiro, uno de los espacios verdes más emblemáticos de la ciudad. Supermercados, gimnasios, centros de salud, oficinas de correos y amplia oferta educativa (colegios, guarderías, institutos públicos, privados y concertados). Conexión directa con toda la ciudad mediante metro (L1 y L3), cercanías Renfe (Delicias, Atocha) y autobuses urbanos (líneas 17, 25, 34, entre otras).",True,good,False,True,3652.0,True,False,False,False,[],False,False,325000.0,€,,,flat,"Palos de la Frontera, Madrid",Piso en calle del General Lacy,Destacado,07381,Palos de la Frontera,,,,,
108862507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/5e/86/1357323625.webp,54,,479000.0,chalet,sale,593.0,,7,4,"AV VALDENCINA DE, 35",Madrid,Alpedrete,,es,40.655399,-4.017094,True,https://www.idealista.com/inmueble/108862507/,"CONTINENTAL VENDE CHALET INDEPENDIENTE de 593m2 en PARCELA DE 1926m2 con PISCINA DE 63m2. , JARDIN ubicado en la Urb VALDENCINA.   El chalet destaca por su amplio salón comedor en dos alturas, donde una elegante chimenea de dos caras separa los ambientes, creando un espacio acogedor y luminoso. Disfruta de 4 habitaciones con armarios empotrados en la casa principal y 3 habitaciones mas junto a la casa principal, perfectos para toda la familia. Además, cuenta con 4 baños en total, una Terraza, Cenador, Zona de Barbacoa que invitan a relajarse y compartir con la naturaleza. En el exterior, el chalet no se queda atrás. La piscina privada es ideal para los días calurosos, mientras que el jardín ofrece una casa auxiliar de madera y una barbacoa de obra con mesa alicatada en azulejos, perfecta para disfrutar de comidas al aire libre. Con un garaje y trastero disponibles, tendrás espacio de sobra para tus pertenencias. Este chalet necesita reforma, construido en 1965 y con 593 m² construidos y 389 m² útiles, es una oportunidad única para personalizar la reforma a tu gusto. ¡No dejes pasar la oportunidad de vivir en este paraíso natural! ¡Descubre este encantador chalet independiente en plena sierra de Guadarrama! Situado en un entorno inmejorable, este hogar ofrece la tranquilidad que buscas sin renunciar a la comodidad de estar cerca de colegios, supermercados y centros deportivos. Con un fácil acceso a la A-6, podrás disfrutar de la naturaleza y, al mismo tiempo, estar conectado con la ciudad.",False,good,False,,808.0,True,False,False,False,[],False,False,479000.0,€,True,True,chalet,Alpedrete,"Casa independiente en Av Valdencina De, 35",Destacado,VCH-3090,,,independantHouse,,,
102108438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/d4/48/1344107931.webp,50,3,435000.0,flat,sale,40.0,True,1,1,calle de la Cava Baja,Madrid,Madrid,Centro,es,40.4110758,-3.707719,False,https://www.idealista.com/inmueble/102108438/,"^**^GLAMOUR EN EL CORAZON DE MADRID, EMBLEMATICO APARTAMENTO EN EL MADRID DE LOS AUSTRIAS^**^ Se vende un fabuloso apartamento de 40 metros cuadrados, una auténtica pieza única de colección, ubicada en la prestigiosa Cava Baja, donde se encuentran los restaurantes más famosos y la vida más glamurosa de la ciudad. Se encuentra en la tercera planta de un edificio emblemático, totalmente renovado y con ascensor. Este acogedor y moderno apartamento se presenta totalmente amueblado y equipado con lo último en tecnología y comodidades. Disfruta y prepara tus comidas favoritas en la cocina equipada con electrodomésticos de primera calidad, incluyendo un microondas, lavavajillas, frigorífico y lavadora… totalmente equipado Impresionante isla de cocina con encimera silestone y suelos cerámicos El confort no es un problema, ya que el estudio cuenta con calefacción eléctrica mediante radiadores cerámicos, proporcionándote un ambiente cálido y acogedor durante todo el año. No dejes pasar la oportunidad de vivir en el corazón de Madrid, rodeado de una vibrante oferta gastronómica y cultural, y a pocos pasos de la diversión y el glamour que solo esta ubicación puede ofrecer. Desde su balcón podrás disfrutar del mejor ambiente de Madrid Plaza Mayor, Puerta del Sol, Palacio Real son algunos de los sitios emblemáticos que se encuentran a menos de 10 minutos andando ¡Llama ahora para obtener más información y asegura tu lugar en este excepcional apartamento en Cava Baja! ¡No te pierdas esta única pieza de colección! ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^ ***NO COBRAMOS COMISIÓN AL COMPRADOR.",True,good,False,True,10875.0,True,True,True,False,[],False,False,435000.0,€,,,flat,"Palacio, Madrid",Piso en calle de la Cava Baja,Destacado,3373-7231,Palacio,,,,,
101651630,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/4d/ba/1178193710.webp,19,4,140000.0,flat,sale,65.0,True,3,1,calle Cataluña,Madrid,Getafe,Universidad,es,40.3137793,-3.7233252,False,https://www.idealista.com/inmueble/101651630/,"******* LEER ANUNCIO******* ******PISO OCUPADO ILEGALMENTE****** Descubre esta encantadora propiedad ubicada en la calle Cataluña de Getafe. Este luminoso piso exterior se encuentra en la cuarta planta del edificio, brindando tranquilidad y vistas despejadas. Con una distribución funcional, la vivienda cuenta con tres dormitorios, perfectos para adaptarse a tus necesidades, un baño completo y una cocina completamente equipada. El amplio salón comedor se convierte en el lugar ideal para compartir momentos inolvidables con familia y amigos. El confort está garantizado con la calefacción individual por gas natural. Además, cabe destacar que la propiedad cuenta con la Inspección Técnica de Edificios (ITE) pasada. Los gastos de comunidad son 60 € mensuales. La ubicación es otro de los atractivos de esta vivienda. Situada en una zona estratégica de Getafe, estarás a pocos pasos del metro, lo que facilitará tus desplazamientos y conexiones con el resto de la ciudad y Madrid. Además, tendrás cerca una amplia variedad de servicios, como colegios, universidades, supermercados, parques y zonas de ocio, que harán tu día a día más cómodo y práctico. NO COBRAMOS HONORARIOS A COMPRADORES.",False,good,False,False,2154.0,True,False,True,False,[],False,False,140000.0,€,,,flat,"Universidad, Getafe",Piso en calle Cataluña,Destacado,3373-07119,,,,,,
100445390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/e8/8c/1344426183.webp,90,bj,1790000.0,countryHouse,sale,2178.0,,7,6,camino Fuenfria,Madrid,Colmenarejo,,es,40.5570518,-4.0264768,False,https://www.idealista.com/inmueble/100445390/,"^**^ESPECTACULAR FINCA A 40 KM DEL CENTRO DE 40.000 mts2 CON INMEJORABLES VISTAS AL PANTANO DE VALMAYOR Y AL MONASTERIO DEL ESCORIAL^**^ Ofrecemos en exclusiva la espectacular finca “Miralagua”, nombrada así por sus espectaculares vistas. Posiblemente sea una de las mejores fincas en venta de la toda la sierra. Las vistas al pantano de Valmayor y al Escorial en pleno atardecer, hacen de esta finca un auténtico paraíso. La finca se encuentra totalmente vallada y cuenta con dos accesos mediante grandes portones automáticos. En la finca nos encontramos con una plaza de tientas con varios corrales y cuadras. La casa principal es una villa señorial dividida en 3 plantas. En la planta principal contamos con un espectacular hall recibidor, muy amplio y luminoso, salón principal dividido en tres estancias con acceso a una gran terraza techada, cocina de más de 40mts2, dormitorio con baño en suite, despacho y un baño completo. En la planta superior, tenemos la zona de descanso. Cuenta con un gran salón o zona de estar común, cinco habitaciones (tres en suite), y tres baños. En esta planta tenemos unas espectaculares vistas al pantano de Valmayor desde las habitaciones y la terraza. La tercera y última planta es toda ella una planta diáfana que cuenta con las mejores vistas de toda la finca, desde ella podremos disfrutar de los mejores atardeceres, observando la naturaleza, el pantano de Valmayor y el Monasterio del Escorial. Anexo a la casa hay un garaje semicerrado con capacidad para tres coches, zona de servicio con baño en suite y un cuarto de instalaciones. En un capricho como este, no podría faltar una casa para fiestas y celebraciones, esta edificación que tiene 80mts2 distribuida en un gran gran salón con barra y chimenea. También cuenta con una piscina de 85mts2. El camino de acceso es perfectamente transitable, incluso para deportivos, una vez dentro de la finca está pavimentado. La finca tiene luz de red eléctrica y agua del canal. No se la pierdan, un auténtico paraíso que durará poco en el mercado… . ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^ ***NO COBRAMOS COMISIÓN AL COMPRADOR.",True,good,False,,822.0,True,True,True,False,[],False,False,1790000.0,€,,,countryHouse,Colmenarejo,Finca rústica en camino Fuenfria,Destacado,3373-6861,,,countryHouse,,,
107230071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/e2/1d/1306834882.webp,22,bj,219900.0,flat,sale,60.0,True,2,1,pasaje de Baena,Madrid,Sevilla la Nueva,,es,40.3470971,-4.0289581,False,https://www.idealista.com/inmueble/107230071/,"Agencia Inmobiliaria en Sevilla la Nueva. HOGARES VENDE EN EXCLUSIVA MARAVILLOSO PISO EN PLANTA Al entrar en la vivienda, nos recibe un amplio y luminoso salón comedor que invita a la convivencia y al disfrute. Las paredes, pintadas en tonos suaves, reflejan la luz natural que entra a raudales a través de grandes ventanales, creando un ambiente acogedor y relajante. La vivienda cuenta con un baño completo que combina funcionalidad y confort. Equipado con un moderno plato de ducha, este espacio se convierte en un refugio ideal. Dispone de una preciosa cocina, diseñada con un estilo moderno y funcional. Sus armarios de madera clara y encimeras que aportan elegancia y calidez al espacio. Las luces regulables, integradas permiten ajustar la intensidad de la iluminación según la ocasión, ya sea para una cena íntima o una reunión familiar. Además, la casa tiene de dos acogedoras habitaciones, cada una diseñada para ofrecer un ambiente tranquilo y privado. Ambas habitaciones cuentan con vestidores amplios, perfectos para organizar tu ropa y accesorios de manera ordenada. Estos vestidores no solo maximizan el espacio, sino que también añaden un aire de sofisticación y comodidad a cada habitación. Cabe destacar el impecable estado de la vivienda, que refleja un cuidado y mantenimiento excepcionales. Cada rincón ha sido preservado con atención al detalle, desde los acabados de alta calidad hasta los electrodomésticos modernos que funcionan a la perfección. Las paredes están recién pintadas y los accesorios están en óptimas condiciones, lo que crea una sensación de frescura y bienestar. Este es un hogar donde se puede entrar y disfrutar de inmediato, sin necesidad de realizar reparaciones o renovaciones. Sin duda, es un lugar que invita a vivir y disfrutar de cada momento.",True,good,False,False,3665.0,True,True,False,False,[],False,False,219900.0,€,,,flat,Sevilla la Nueva,Piso en pasaje de Baena,Destacado,,,,,,,
