propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108630886,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/a3/60/1350463272.webp,21,1,189000.0,flat,sale,66.0,True,2,1,"calle Mejorana, 16",Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3847111,-3.6724531,True,https://www.idealista.com/obra-nueva/108630886/,"Descubre Balcones de Entrevías: Modernidad y Calidad en Entrevías. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Balcones de Entrevías, un proyecto único en el corazón del barrio de Entrevías, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Balcones de Entrevías está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al este, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •13 viviendas, de las cuales 3 son de 1 dormitorio, y 10 de 2 dormitorios, todas con trastero incluido, diseñadas con distribución eficiente. •2 espectaculares áticos de 2 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Entrevias y Puente de Vallecas. Situado en una zona de gran dinamismo y transformación, Balcones de Entrevías se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid, a la M-30 y a la A 4. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Entrevías es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Para más información, no dudes en contactarnos. En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,2864.0,True,False,False,False,[],False,False,189000.0,€,flat,"Entrevías, Madrid","Piso en calle Mejorana, 16",1A,False,195000.0,6000.0,3.0,,,,
108596573,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/74/c4/1350350248.webp,53,2,425000.0,flat,sale,66.0,True,3,1,calle de Valdesangil,Madrid,Madrid,Moncloa,es,Valdezarza,40.4697627,-3.7152855,False,https://www.idealista.com/inmueble/108596573/,"Descubre este encantador piso en Valdezarza, Moncloa-Aravaca, Madrid, con una superficie de 66 m². Este hogar ofrece tres acogedoras habitaciones y un baño recientemente reformado con plato de ducha, cocina reformada con muebles altos y bajos y electrodomésticos. Cuenta con aire acondicionado en el salón, doble ventana de climalit en todas las estancias recién cambiadas, parecen pintadas en liso y tarima de madera en suelo de salones y dormitorios en perfecto estado de conservación. Propiedad ideal para familias o quienes buscan espacio adicional. Ubicado en un edificio con ascensor, facilita el acceso, comodidad diaria y zona de jardín para disfrute de los más pequeños  Disfruta de la comodidad del aire acondicionado, perfecto para los veranos madrileños. Su ubicación en Valdezarza te conecta fácilmente con el resto de la ciudad por estar a escasos metros de estación de metro Antonio Machado, ofreciendo tranquilidad sin renunciar a la cercanía de servicios esenciales. Una oportunidad única para quienes buscan un hogar práctico y bien ubicado. ¡No dejes escapar esta oportunidad!",True,good,False,True,6439.0,True,True,False,False,[],False,False,425000.0,€,flat,"Valdezarza, Madrid",Piso en calle de Valdesangil,c3752b20-2612-4e04-82d1-1bd758c2641e,,430000.0,5000.0,1.0,,,,
108910849,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/e4/d4/1358676822.webp,32,1,280000.0,flat,sale,99.0,True,3,2,Parque de la Coruña - Las Suertes,Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,,40.6216005,-4.0113728,False,https://www.idealista.com/inmueble/108910849/,"Un hogar con grandes posibilidades en una urbanización con todos los servicios Si estás buscando un piso con amplitud, luz natural y muchas posibilidades de reforma en una zona residencial consolidada y tranquila, esta es tu oportunidad. En el Parque de La Coruña, una de las urbanizaciones más valoradas de Collado Villalba, te presentamos esta vivienda ideal para quienes desean diseñar su propio espacio a medida en una comunidad completa y familiar. ESTA PROPIEDAD ES ESPECIAL PORQUE... Se encuentra en una urbanización privada con todos los servicios comunitarios que puedas necesitar: piscina, parque infantil, pistas multideportivas y extensas zonas ajardinadas. Destaca su terraza amplia con vistas al jardín, perfecta para disfrutar al aire libre todo el año. Además, se incluye plaza de garaje en el precio, una gran ventaja en la zona. DISTRIBUCIÓN La vivienda cuenta con una distribución muy funcional: tres dormitorios, dos baños completos, una cocina independiente con acceso a un tendedero y un salón comedor con salida directa a la terraza. La orientación permite una excelente entrada de luz natural durante todo el día. ES IMPORTANTE SABER QUE... La vivienda requiere una reforma, lo que representa una oportunidad excelente para adaptarla completamente a tu estilo y necesidades. Edificio con ascensor y buen acceso. Ideal para familias o inversores que busquen un proyecto con potencial en una ubicación consolidada. COMUNICACIONES La zona está muy bien comunicada mediante transporte público: Autobuses urbanos: líneas L1, L2, L4 y L6 con paradas cercanas, como Isla de La Toja - Playa de Louro. Autobuses interurbanos: líneas 630, 687 y 720 con conexión directa a Madrid (Moncloa) y otras localidades. Estación de tren Cercanías de Villalba (C8 y C10) a unos 10 minutos a pie, conectando rápidamente con el centro de Madrid. Acceso directo a la A-6 (Autovía del Noroeste) en pocos minutos. COMERCIO Y SERVICIOS En el entorno inmediato encontrarás una completa oferta de comercio y servicios: Supermercados, farmacias, panaderías, ferreterías y tiendas de barrio. CamaStock Collado Villalba, Bicicletas Morenito y otros comercios en Calle Juntera. Restauración: opciones como Restaurante La Laguna, El Asador de Teresa o cafeterías locales. Clínica Circe Fisioterapia, centros médicos y veterinarios a escasa distancia. A tan solo unos minutos del Centro Comercial Los Valles y Planetocio, con tiendas, cines, ocio y restauración. OCIO La propia urbanización cuenta con espacios de ocio familiar: piscina, pistas multideportivas y parque infantil. Además: Polideportivo municipal en la Calle Isla de Sálvora, a menos de 400 metros. Pistas de baloncesto en Calle Embarcadero. Proximidad a la Sierra de Guadarrama, con rutas de senderismo, ciclismo y naturaleza. COLEGIOS Y UNIVERSIDADES Zona ideal para familias, con oferta educativa pública y privada: CEIP Mariano Benlliure – a 232 metros. IES Lázaro Cárdenas – a 393 metros. C.A.P. Collado Villalba (FP) – a 396 metros. Equipo de Orientación Educativa y Psicopedagógica – a 249 metros. Varias guarderías, escuelas infantiles y otros centros escolares a poca distancia. HOSPITALES A menos de 10 minutos del Hospital General de Villalba. Cercanía a centros de salud, clínicas privadas y especialidades médicas. INFORMACIÓN ADICIONAL No se cobran honorarios al comprador. Una gran oportunidad de vivir o invertir en una zona tranquila, bien comunicada y con todos los servicios. ¡Haz realidad el hogar que estás imaginando!",False,good,False,True,2828.0,False,False,False,False,[],False,False,280000.0,€,flat,"Parque de la Coruña - Las Suertes, Collado Villalba",Piso,07872,,,,,True,True,,
108732354,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/d2/9c/1305594543.webp,25,5,262841.0,flat,sale,113.0,True,3,2,"Poligono UZP0202 los Cerros, 87, 157",Madrid,Madrid,Vicálvaro,es,Los Cerros,40.3997037,-3.5418519,True,https://www.idealista.com/obra-nueva/108732354/,"Tu nuevo hogar en Los Cerros. (Esta vivienda de 3 dormitorios incluye 2 plazas de garaje en el precio) Descubre Selene, un proyecto de 213 viviendas de Protección Pública (VPPB) en régimen de cooperativa. Viviendas diseñadas para ofrecerte confort, calidad y un estilo de vida inigualable. Destacan por su distribución optimizada, espacios luminosos y acabados modernos.  •Viviendas de 2 y 3 dormitorios con grandes terrazas.  •Urbanización privada con amplias zonas comunes: Piscina, zonas ajardinadas, sala comunitaria y área de juegos infantiles para disfrutar en familia. •Plaza de garaje y trastero incluidos para mayor comodidad. Ubicación privilegiada y excelentes conexiones: Residencial Selene se encuentra en Los Cerros, un barrio en pleno crecimiento dentro del distrito de Vicálvaro, estratégicamente situado junto a la M-45, M-50 y R-3 y previsión de transporte público para una conexión fluida con toda la ciudad. Es el lugar perfecto para quienes buscan un entorno tranquilo y moderno sin renunciar a la cercanía con el centro de la capital. ¡Infórmate y haz tu sueño realidad!  Punto de venta: Avenida de las Suertes 32, Madrid (CITA PREVIA).",False,newdevelopment,True,True,2326.0,True,False,False,False,[],False,False,262841.0,€,flat,"Los Cerros, Madrid","Piso en Poligono Uzp0202 los Cerros, 87, 157",SELENE,False,,,,True,True,,
108630843,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/a7/d4/1350463265.webp,21,2,202000.0,flat,sale,68.0,True,2,1,"calle Mejorana, 16",Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3847111,-3.6724531,True,https://www.idealista.com/obra-nueva/108630843/,"Descubre Balcones de Entrevías: Modernidad y Calidad en Entrevías. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Balcones de Entrevías, un proyecto único en el corazón del barrio de Entrevías, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Balcones de Entrevías está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al este, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •13 viviendas, de las cuales 3 son de 1 dormitorio, y 10 de 2 dormitorios, todas con trastero incluido, diseñadas con distribución eficiente. •2 espectaculares áticos de 2 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Entrevias y Puente de Vallecas. Situado en una zona de gran dinamismo y transformación, Balcones de Entrevías se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid, a la M-30 y a la A 4. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Entrevías es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Para más información, no dudes en contactarnos. En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,2971.0,True,False,False,False,[],False,False,202000.0,€,flat,"Entrevías, Madrid","Piso en calle Mejorana, 16",2B,False,209000.0,7000.0,3.0,,,,
108813715,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/41/63/1309859541.webp,23,5,305567.0,flat,sale,181.0,True,2,2,"Provisional Berrocales Ochenta y Uno, 41",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3694488,-3.5767312,True,https://www.idealista.com/obra-nueva/108813715/,"ESTA VIVIENDA INCLUYE 2 PLAZAS DE GARAJE Único Homes presenta IRIS, un nuevo proyecto de 113 viviendas de protección pública (VPPL) en régimen de cooperativa.  Las viviendas, de 2 y 3 dormitorios, cuentan con amplias zonas comunes diseñadas para tu bienestar, incluyendo piscina de adultos y niños, zona de juegos infantil, áreas verdes y una sala comunitaria para disfrutar en compañía. Además, la zona de Los Berrocales ofrece excelentes conexiones con el centro de Madrid, con acceso rápido a la M-45, la A-3 y la M-50, así como diversas opciones de transporte público que garantizan comodidad en tus desplazamientos. Ubicada en una de las zonas de mayor desarrollo de Madrid, IRIS combina diseño, confort y sostenibilidad en un entorno privilegiado No dejes pasar esta oportunidad. Contacta con nosotros y descubre tu futuro hogar. Punto de Venta: Avda. de las Suertes nº 32, 28051 Madrid (CITA PREVIA).",False,newdevelopment,True,True,1688.0,True,False,False,False,[],False,False,305567.0,€,flat,"Los Berrocales, Madrid","Piso en Provisional Berrocales Ochenta y Uno, 41",3.5.2,False,,,,True,True,,
108630912,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/7a/e5/1350462602.webp,21,3,176000.0,flat,sale,57.0,True,1,1,"calle Mejorana, 16",Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3847111,-3.6724531,True,https://www.idealista.com/obra-nueva/108630912/,"Descubre Balcones de Entrevías: Modernidad y Calidad en Entrevías. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Balcones de Entrevías, un proyecto único en el corazón del barrio de Entrevías, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Balcones de Entrevías está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al este, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •13 viviendas, de las cuales 3 son de 1 dormitorio, y 10 de 2 dormitorios, todas con trastero incluido, diseñadas con distribución eficiente. •2 espectaculares áticos de 2 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Entrevias y Puente de Vallecas. Situado en una zona de gran dinamismo y transformación, Balcones de Entrevías se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid, a la M-30 y a la A 4. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Entrevías es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Para más información, no dudes en contactarnos. En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,3088.0,True,False,False,False,[],False,False,176000.0,€,flat,"Entrevías, Madrid","Piso en calle Mejorana, 16",3C,False,181000.0,5000.0,3.0,,,,
108926933,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/e2/1b/1359176721.webp,24,1,710000.0,flat,sale,125.0,True,3,2,paseo de la Virgen del Puerto,Madrid,Madrid,Arganzuela,es,Imperial,40.4124114,-3.7229962,False,https://www.idealista.com/inmueble/108926933/,"Magnífico piso en el Pº de Virgen del Puerto Inmobiliaria Las Casas presenta esta fantástica propiedad de 125 m2, en pleno barrio de Imperial. La vivienda se encuentra reformada para entrar a vivir. Consta de tres dormitorios dos de ellos con armarios empotrados, dos baños completos, cocina con lavadero, completan el piso un salón comedor. Se trata de un piso perfecto para familias con hijos. A pocos minutos andando del Barrio de la Latina y muy cerca del Palacio Real, es una oportunidad de comprar una vivienda en una situación inmejorable en la mejor zona de Imperial. Muy cercano a sitios de interés histórico, Palacio, La Almudena, San Francisco el Grande, el Rastro entre otros Muy bien comunicado por la red de autobuses y a minutos a pie de las estaciones de Metro de Príncipe Pío y Puerta de Toledo. Cuenta con establecimientos Educativos, Centros de Salud y una importante red de comercios en la zona completan este maravilloso barrio madrileño.",False,good,False,True,5680.0,False,False,False,False,[],False,False,710000.0,€,flat,"Imperial, Madrid",Piso en paseo de la Virgen del Puerto,,,,,,,,,
108306202,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/18/cf/1340297551.webp,26,,1470000.0,chalet,sale,378.0,,4,4,"calle Duero, 1",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4505302,-3.8015875,True,https://www.idealista.com/obra-nueva/108306202/,"NUEVA PROMOCIÓN DE VIVIENDAS UNIFAMILIARES EN POZUELO (MADRID)  Situada en la calle Duero 1 y Duero 4, esta promoción consta de 6 viviendas unifamiliares, que combinan lujo, alta eficiencia energética y materiales de gran calidad, diseñadas para aquellas familias que buscan una gran calidad de vida y un entorno exclusivo en una de las zonas residenciales más valoradas de la Comunidad de Madrid como es POZUELO DE ALARCÓN.  Villas y Jardines de Duero, ofrece el privilegio de vivir en una vivienda singular, de arquitectura sostenible, líneas simples, y volumetría de diseño minimalista, que crea espacios acogedores, cálidos y luminoso.  Las viviendas disponen de 3 y 4 dormitorios con jardín y piscina privada, en un entorno tranquilo.  Cada una de estas casas es única, todas se distribuyen en dos alturas y cuentan con una amplísima planta bajo rasante totalmente equipada, versátil y multifuncional con patios ingleses que permiten una ventilación natural y la dotan de gran luminosidad.  Sus distribuciones han sido diseñadas hasta el último detalle proporcionando el máximo aprovechamiento del espacio, confort y gran luminosidad. Los grandes ventanales previstos en las plantas bajas hacen que sus estancias se asomen al exterior, prolongándose hasta el jardín y la piscina, creando una sensación aún mayor de amplitud, fundiéndose con la naturaleza.  La promoción está localizada en la calle Duero 1 y Duero 4, en un enclave privilegiado que cuenta con parques, zonas verdes, zonas deportivas, y colegios de gran prestigio. Es un entorno familiar y tranquilo, que cuenta con todos los servicios necesarios alrededor, y con una excelente comunicación, ya sea en transporte público como autobús o cercanías, o por su fácil acceso a carreteras principales como la A-6, M-40, o M-30. Concierta una visita para ampliar la información en nuestras oficinas centrales en la Calle Alcalá 96, 5º Derecha, frente al Corte Inglés de Goya.",False,newdevelopment,True,,3889.0,True,False,False,False,[],False,False,1470000.0,€,chalet,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Duero, 1",a01Jy00000jvuWeIAI,False,,,,True,True,semidetachedHouse,
108813746,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/bd/ed/1309859544.webp,23,1,333569.0,flat,sale,125.0,True,3,2,"Provisional Berrocales Ochenta y Uno, 41",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3694488,-3.5767312,True,https://www.idealista.com/obra-nueva/108813746/,"ESTA VIVIENDA INCLUYE 2 PLAZAS DE GARAJE Único Homes presenta IRIS, un nuevo proyecto de 113 viviendas de protección pública (VPPL) en régimen de cooperativa.  Las viviendas, de 2 y 3 dormitorios, cuentan con amplias zonas comunes diseñadas para tu bienestar, incluyendo piscina de adultos y niños, zona de juegos infantil, áreas verdes y una sala comunitaria para disfrutar en compañía. Además, la zona de Los Berrocales ofrece excelentes conexiones con el centro de Madrid, con acceso rápido a la M-45, la A-3 y la M-50, así como diversas opciones de transporte público que garantizan comodidad en tus desplazamientos. Ubicada en una de las zonas de mayor desarrollo de Madrid, IRIS combina diseño, confort y sostenibilidad en un entorno privilegiado No dejes pasar esta oportunidad. Contacta con nosotros y descubre tu futuro hogar. Punto de Venta: Avda. de las Suertes nº 32, 28051 Madrid (CITA PREVIA).",False,newdevelopment,True,True,2669.0,True,False,False,False,[],False,False,333569.0,€,flat,"Los Berrocales, Madrid","Piso en Provisional Berrocales Ochenta y Uno, 41",3.1.3,False,,,,True,True,,
108732840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/2f/45/1307755070.webp,17,1,239290.0,flat,sale,116.0,True,2,2,"Poligono Los Cerros, 357",Madrid,Madrid,Vicálvaro,es,Los Cerros,40.40002,-3.54201,True,https://www.idealista.com/obra-nueva/108732840/,"¡NUEVO LANZAMIENTO!  Tu nuevo hogar en Los Cerros.  Descubre Helios, un proyecto de 119 viviendas de Protección Pública (VPPB) en régimen de cooperativa.  Viviendas diseñadas para ofrecerte confort, calidad y un estilo de vida inigualable. Destacan por su distribución optimizada, espacios luminosos y acabados modernos.  Viviendas de 2 y 3 dormitorios con grandes terrazas.  Urbanización privada con amplias zonas comunes: Piscina, zonas ajardinadas y sala comunitaria. Plaza de garaje y trastero incluidos para mayor comodidad. Ubicación privilegiada y excelentes conexiones:  Residencial Helios se encuentra en Los Cerros, un barrio en pleno crecimiento dentro del distrito de Vicálvaro, estratégicamente situado junto a la M-45, M-50 y R-3 y previsión de transporte público para una conexión fluida con toda la ciudad.  Es el lugar perfecto para quienes buscan un entorno tranquilo y moderno sin renunciar a la cercanía con el centro de la capital.  ¡Infórmate ahora y haz tu sueño realidad!  Punto de Venta: Avda. de las Suertes nº 32, 28051 Madrid (CITA PREVIA).",False,newdevelopment,True,True,2063.0,True,False,False,False,[],False,False,239290.0,€,flat,"Los Cerros, Madrid","Piso en Poligono Los Cerros, 357",HELIOS,False,,,,True,True,,
108630842,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/7a/e5/1350462602.webp,21,bj,193000.0,flat,sale,67.0,True,2,1,"calle Mejorana, 16",Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3847111,-3.6724531,True,https://www.idealista.com/obra-nueva/108630842/,"Descubre Balcones de Entrevías: Modernidad y Calidad en Entrevías. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Balcones de Entrevías, un proyecto único en el corazón del barrio de Entrevías, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Balcones de Entrevías está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al este, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •13 viviendas, de las cuales 3 son de 1 dormitorio, y 10 de 2 dormitorios, todas con trastero incluido, diseñadas con distribución eficiente. •2 espectaculares áticos de 2 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Entrevias y Puente de Vallecas. Situado en una zona de gran dinamismo y transformación, Balcones de Entrevías se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid, a la M-30 y a la A 4. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Entrevías es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Para más información, no dudes en contactarnos. En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,2881.0,True,False,False,False,[],False,False,193000.0,€,flat,"Entrevías, Madrid","Piso en calle Mejorana, 16",Bj B,False,199000.0,6000.0,3.0,,,,
108923849,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/59/dd/1359078941.webp,17,en,500000.0,flat,sale,105.0,True,3,1,calle de Mallorca,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4077849,-3.6992399,False,https://www.idealista.com/inmueble/108923849/,"**Piso en Venta en el Corazón de Lavapiés - Madrid** Descubre este encantador piso de 105m² situado en pleno corazón de Lavapiés, a tan solo pasos del icónico Museo Reina Sofía. Este atractivo inmueble, ubicado en una entreplanta exterior, ofrece un amplio salón-comedor, 3 habitaciones, dos de ellas con balcón a la tranquila calle Mallorca. La cocina, completamente equipada y un baño amplio con ventana. Este piso cuenta con tres habitaciones espaciosas, ideales para familias o como oficinas, y un baño bien distribuido. La propiedad, construida en 1918, ha mantenido su esencia histórica mientras ofrece todas las comodidades modernas.  Lavapiés es un barrio antiguo lleno de vida y mezcla de culturas, rodeado de bares, restaurantes, antiguas librerías y teatros. Las excelentes comunicaciones con estaciones de metro y tren cercanas, así como varias líneas de autobús, hacen que moverse por la ciudad sea muy sencillo. También tendrás acceso a servicios esenciales como supermercados y zonas ajardinadas cercanas, como el Parque Casino de la Reina. Esta es una oportunidad única para vivir la esencia de Madrid en un entorno histórico y cultural. ¡No dejes pasar la oportunidad de hacer de este piso tu nuevo hogar!",False,good,False,True,4762.0,False,False,False,False,[],False,False,500000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Mallorca,,,,,,,,,
108730734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/bd/ed/1309859544.webp,23,1,347910.0,flat,sale,175.0,True,3,2,"Provisional Berrocales Ochenta y Uno, 41",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3694488,-3.5767312,True,https://www.idealista.com/obra-nueva/108730734/,"ESTA VIVIENDA INCLUYE 2 PLAZAS DE GARAJE Único Homes presenta IRIS, un nuevo proyecto de 113 viviendas de protección pública (VPPL) en régimen de cooperativa.  Las viviendas, de 2 y 3 dormitorios, cuentan con amplias zonas comunes diseñadas para tu bienestar, incluyendo piscina de adultos y niños, zona de juegos infantil, áreas verdes y una sala comunitaria para disfrutar en compañía. Además, la zona de Los Berrocales ofrece excelentes conexiones con el centro de Madrid, con acceso rápido a la M-45, la A-3 y la M-50, así como diversas opciones de transporte público que garantizan comodidad en tus desplazamientos. Ubicada en una de las zonas de mayor desarrollo de Madrid, IRIS combina diseño, confort y sostenibilidad en un entorno privilegiado No dejes pasar esta oportunidad. Contacta con nosotros y descubre tu futuro hogar. Punto de Venta: Avda. de las Suertes nº 32, 28051 Madrid (CITA PREVIA).",False,newdevelopment,True,True,1988.0,True,False,False,False,[],False,False,347910.0,€,flat,"Los Berrocales, Madrid","Piso en Provisional Berrocales Ochenta y Uno, 41",2.1.1,False,,,,True,True,,
108924804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/7b/68/1359111769.webp,25,1,200000.0,flat,sale,86.0,True,3,1,calle de Juan XXIII,Madrid,Móstoles,Centro,es,,40.3217734,-3.8649595,False,https://www.idealista.com/inmueble/108924804/,"+++ MIKASA INMOBILIARIA ++++ VENDE EN EXCLUSIVA ESTE PISO EN MOSTOLES. La vivienda se distribuye en 3 habitaciones, baño, cocina y salón, con dos  terrazas una de ellas en suite, la cocina dispone de patio. La vivienda  esta arrendada hasta noviembre y se podría quedar con el inquilino actual.  necesita hacerle mejoras. Rodeado de supermercado, farmacia, colegio. transporte publico al lado de la  vivienda como la 521, 520 que pasan por la puerta. Y por carretera cerca de  la M-506.   Gestiona y Vende MIKASA Inmobiliaria. @ Tel. / @  También atendemos por WhatsApp.",True,renew,False,True,2326.0,False,False,False,False,[],False,False,200000.0,€,flat,"Centro, Móstoles",Piso en calle de Juan Xxiii,1023-23,,,,,,,,
