propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108561579,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/4b/3e/1348508910.webp,,17,190000.0,chalet,sale,216.0,3,2,CL PUERTA HIERRO,Madrid,Villaconejos,es,40.1058086,-3.4832234,False,https://www.idealista.com/inmueble/108561579/,"**Casa / Chalet Adosado en Venta - Oportunidad Única en el Centro** Descubre esta encantadora casa de pueblo, ubicada en una zona céntrica que combina comodidad y funcionalidad. Con un diseño de dos plantas, esta propiedad cuenta con un local comercial en la planta baja, que ya da una fuente de ingresos desde el primer día. La primera planta alberga una vivienda de más de 100 m², donde encontrarás un amplio salón, una cocina completamente equipada y un baño completo con ventilación natural. La vivienda dispone de tres acogedoras habitaciones, perfectas para familias que buscan espacio y confort. Disfruta de momentos al aire libre en la terraza y el balcón, o relájate en la zona de patio. Además, cuenta con un trastero y calefacción a gasoil, asegurando tu bienestar durante todo el año. Con 216 m² construidos y en buen estado, esta propiedad es ideal tanto para inversores como para familias que necesiten ayuda con la hipoteca. No dejes pasar esta oportunidad de adquirir un hogar que se adapta a tus necesidades y que promete rentabilidad desde el primer momento. ¡Contáctanos para más información y ven a verlo!",True,good,False,880.0,False,False,False,False,[],False,False,190000.0,€,,,chalet,terracedHouse,Villaconejos,Chalet adosado en Cl Puerta Hierro,,,,,,,,
108112500,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/ef/52/1334376321.webp,IE03-ALCIBIZA11,7,450000.0,flat,sale,48.0,2,1,Barrio Ibiza,Madrid,Madrid,es,40.4173403,-3.6753629,False,https://www.idealista.com/inmueble/108112500/,"INMOBILIARIAS ENCUENTRO vende en exclusiva esta increíble vivienda en el barrio de Ibiza, excelente opción para quienes valoran calidad de vida y entorno privilegiado en el distrito Retiro en Madrid. El piso ha sido completamente reformado con materiales de alta calidad y se encuentra listo para entrar a vivir. Cuenta con una distribución muy funcional que incluye dos dormitorios con excelente iluminación natural, un salón acogedor, perfecto para el descanso y el entretenimiento, una cocina independiente totalmente amueblada y un baño moderno en excelentes condiciones. El inmueble está reformado y en perfecto estado, tiene amplias ventanas climalit, puerta blindada, aire acondicionado tipo Split. Certificación energética del inmueble (CEE). Calificación consumo: G. Calificación de emisiones: E La finca en la que se encuentra está en perfecto estado de conservación y cuenta con ascensor. Su ubicación es inmejorable, a dos pasos del parque de El Retiro. Amplia oferta comercial, ocio, gastronómica y servicios. Dispone de todo lo necesario para el día a día al alcance de la mano. Se encuentra perfectamente conectada con las principales redes de transporte público, permitiendo una comunicación perfecta y accesible. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: \\""CAMBIA Y DESCANSA\\"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble ¡Financiación a tu medida! Con Finmoo tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! Entra en nuestra web y reserva este piso en tan sólo dos minutos con nuestro servicio iReserva.",False,renew,False,9375.0,False,False,False,False,[],False,False,450000.0,€,,,flat,,"Ibiza, Madrid",Piso,2,False,Retiro,Ibiza,True,,,
108577127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/51/e0/1348943676.webp,,92,2000000.0,chalet,sale,593.0,5,5,Villafranca del Castillo,Madrid,Villanueva de la Cañada,es,40.4685565,-3.9517157,False,https://www.idealista.com/inmueble/108577127/,"¡Descubre el hogar de tus sueños en Villafranca del Castillo! Este espectacular chalet independiente se asienta sobre una amplia parcela de 2.100 m², ofreciendo un oasis de tranquilidad y confort. Con 590 m² construidos, la vivienda se distribuye en tres plantas que combinan elegancia y funcionalidad. En la planta principal, un luminoso salón y un acogedor comedor se conectan con una moderna cocina con terraza, creando el espacio perfecto para disfrutar en familia. Tres dormitorios muy amplios, dos de ellos con baño incorporado.  La casa cuenta con cinco amplios dormitorios, tres de ellos con baño en suite, ideales para garantizar la privacidad y comodidad de todos los miembros del hogar. Una amplia escalera da acceso a la planta primera, que alberga dos dormitorios, uno principal excepcionalmente espacioso con bonitas vistas, que incluye una zona de estar, vestidor y su propio baño en suite, convirtiéndolo en un verdadero refugio personal. Además, hay dos despachos que pueden adaptarse a tus necesidades, ya sea como despacho profesional, sala de estar o incluso dormitorios. El sótano es un espacio muy funcional, que aporta un gran valor añadido a la propiedad que no puedes dejar pasar, un amplio garaje para tres vehículos, una zona de servicio con dormitorio y baño completo, así como una sala de juegos con bodega y chimenea, cocina... , todo lo necesario para tus celebraciones. Teniendo comunicación directa con la zona exterior.  La propiedad también cuenta con una hermosa piscina y un bonito jardín consolidado con árboles de diversas especies, perfecto para relajarse o celebrar reuniones al aire libre. No pierdas la oportunidad de vivir en este magnífico chalet que combina lujo y comodidad en un entorno inigualable. Excelente comunicación con Madrid ciudad ¡Ven a visitarlo y sorpréndete!",True,good,False,3373.0,False,False,False,False,[],False,False,2000000.0,€,True,True,chalet,independantHouse,"Villafranca del Castillo, Villanueva de la Cañada",Casa independiente,,,Villafranca del Castillo,,,,,
108479516,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/b4/c3/1346171664.webp,,11,299000.0,flat,sale,75.0,2,2,calle de la Alhambra,Madrid,Madrid,es,40.4032639,-3.7441703,False,https://www.idealista.com/inmueble/108479516/,"Piso exterior reformado a medida. Consta de terraza interior en uno de los dormitorios, 2 dormitorios, 2 baños y cocina integrada. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra mineral para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas, medianeras, suelos y techos por petición con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,3987.0,False,False,False,False,[],False,False,299000.0,€,,,flat,,"Lucero, Madrid",Piso en calle de la Alhambra,3,True,Latina,Lucero,True,,,
108222003,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/ef/2d/1337563307.webp,,10,335000.0,flat,sale,72.0,2,1,calle de Ezequiel Solana,Madrid,Madrid,es,40.4299376,-3.6427249,False,https://www.idealista.com/inmueble/108222003/,"Alto y luminoso. Ascensor. Piso exterior reformado a medida. Consta de dos habitaciones, baño y cocina. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La instalación eléctrica se compone de cuadro elevado y cambio de acometida para que esté libre de halógenos obteniendo un nuevo boletín eléctrico. La instalación de fontanería y gas se renueva totalmente, con caldera de Saunier Duval Thelia Condens y nueva instalación de gas con nuevo boletín y contador. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra mineral para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas, medianeras, suelos y techos por petición con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,4653.0,False,False,False,False,[],False,False,335000.0,€,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle de Ezequiel Solana,4,True,Ciudad Lineal,Pueblo Nuevo,True,,,
107918632,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/d3/37/1331051758.webp,cava baja,16,950000.0,flat,sale,158.0,3,2,calle de la Cava Baja,Madrid,Madrid,es,40.4140091,-3.7098084,False,https://www.idealista.com/inmueble/107918632/,"Vivienda en Barrio de los Austrias con patio de estilo sevillano! Magnifica vivienda con una superficie de 158 m2 ubicada en pleno corazón del Madrid de los Austrias. Exento del impuesto del IBI al formar parte de la antigua muralla del centro de Madrid. Este inmueble, totalmente reformado, posee personalidad propia y dispone de todas las comodidades para una vida moderna. Se diferencia del resto de inmuebles al ser totalmente independiente ya que es el único piso que se encuentra en la planta primera tras subir 11 peldaños de madera natural desde el hall principal del edificio. Dispone de 3 habitaciones, una de ellas tipo suite con un gran vestidor de madera y baño completo con ducha de vapor. Cuenta con otro baño completo con bañera/ducha. Salón cocina tipo loft totalmente equipada. Todas las ventanas de la vivienda poseen dobles ventanas con puente térmico lo que hace que la casa tenga un sistema de aislamiento muy eficiente. El inmueble es interior y totalmente silencioso ya que posee muros antiguos macizos. Destaca su gran luminosidad con sus 3 grandes ventanales enrejados del salón al igual que en cada una de las habitaciones. Cuenta con suelos de tarima, calefacción de radiadores de hierro fundido, aire acondicionado, ventiladores de techo, sauna de vapor. Pero sin duda, la característica principal y que hace única a esta propiedad es su bonito patio decorado al estilo sevillano.  Una vivienda en pleno centro de Madrid con zona exterior donde tomar el sol, disfrutar con los amigos o cocinar una rica paella. Le interesa? contacte con nosotros y un asesor le ampliará mas información y concertar una visita al inmueble, aproveche esta fantástica oportunidad!",False,good,False,6013.0,False,False,False,False,[],False,False,950000.0,€,,,flat,,"Palacio, Madrid",Piso en calle de la Cava Baja,1,False,Centro,Palacio,False,,,
108166679,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/ed/d4/1335846531.webp,C6-08494-0001,14,120500.0,flat,sale,61.0,2,1,"calle Ezequiel Peñalver, 8",Madrid,Madrid,es,40.4499996,-3.5538389,True,https://www.idealista.com/inmueble/108166679/,"Piso de segunda mano en la ciudad de Madrid. Tiene una superficie de 61 m² en los que cuenta con 2 dormitorios y 1 baño. Precisa de reformas. Se localiza en el barrio de Barajas, próxima al aeropuerto, con buen acceso a las carreteras A-2 y M-14 en pocos minutos. Dispone de paradas de autobús y tren cercanas. Próxima a comercios de la zona.",False,renew,False,1975.0,False,False,False,False,[],False,False,120500.0,€,,,flat,,"Aeropuerto, Madrid","Piso en calle Ezequiel Peñalver, 8",bj,True,Barajas,Aeropuerto,False,,,
103770600,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/d4/f9/1293469753.webp,C091,39,364000.0,chalet,sale,248.0,6,2,Fresnedillas de la Oliva,Madrid,Fresnedillas de la Oliva,es,40.481507,-4.1784548,False,https://www.idealista.com/inmueble/103770600/,"Chalet en Residencial, con 248 m² construidos, 192 m² útiles, 1200 m² metros de parcela, 6 dormitorios, 2 baños, 1 garaje/s, semi reformado, exterior, 1 terraza(s), 42 m² de terraza, cocina independiente, trastero, más de 30 años, piscina privada, 2 plantas del edificio, calefacción individual, combustible gasoil, agua caliente individual, energía agua propano, suelo de tarima. Fantástico chalet con vistas en Fresnedillas de la Oliva, consta de dos plantas de 124m2 construidos, con entradas independientes. En la planta de arriba 4 dormitorios y dos en la de abajo. Parcela de 1.200m2 aprox. con piscina, jacuzzi, huerto y barbacoa.",False,renew,False,1468.0,False,False,False,False,[],False,False,364000.0,€,True,True,chalet,independantHouse,Fresnedillas de la Oliva,Casa independiente,,,,,,,,
108467113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/86/90/1345793619.webp,,11,415000.0,flat,sale,69.0,2,1,calle de Viriato,Madrid,Madrid,es,40.4371206,-3.6992487,False,https://www.idealista.com/inmueble/108467113/,"Tranquilo y Moderno Apartamento en Chamberí, Madrid Bienvenido a tu oasis urbano en el encantador barrio de Chamberí, uno de los más auténticos y bien conectados de Madrid. Este apartamento completamente renovado se encuentra en un sótano tipo americano, moderno y sorprendentemente luminoso. Diseñado para ofrecer confort y serenidad, es el lugar perfecto para quienes buscan descansar y desconectar sin renunciar a la vida de la ciudad. � Distribución ideal: 2 habitaciones acogedoras con excelente ventilación 1 baño completo, funcional y elegante Espacios tranquilos que invitan al descanso después de un día en la ciudad ☀️ Detalles destacados: Ambiente silencioso y confortable Remodelado recientemente, con acabados de calidad Buena iluminación natural pese a estar en planta sótano El edificio cuenta con ascensor, para mayor comodidad � Ubicación excelente: Situado en el corazón de Chamberí, rodeado de cafés con encanto, tiendas locales y fácil acceso al transporte público, para moverte por Madrid con total comodidad. ✨ Ideal para estancias cortas o largas, este apartamento combina tranquilidad, estilo y ubicación en uno de los barrios con más personalidad de la capital.",False,good,False,6014.0,False,False,False,False,[],False,False,415000.0,€,,,flat,,"Trafalgar, Madrid",Piso en calle de Viriato,st,False,Chamberí,Trafalgar,True,,,
108619759,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/10/b6/1350147275.webp,,12,1590000.0,chalet,sale,411.0,5,5,calle del Camino Ancho,Madrid,La Moraleja,es,40.5095241,-3.607627,False,https://www.idealista.com/inmueble/108619759/,"Ubicado en La Moraleja, este magnífico chalet adosado de 411 m² distribuidos en tres plantas combina diseño contemporáneo, altas calidades y funcionalidad. Construido en 2021, ofrece un estilo de vida sofisticado en un entorno seguro y tranquilo. La propiedad cuenta con 5 dormitorios y 5 baños (4 de ellos en suite). El dormitorio principal cuenta con vestidor y terraza de 20 m2. La zona de día destaca por su luminoso salón con acceso directo al jardín privado. La cocina independiente y de gran tamaño está totalmente equipada con acabados y electrodomésticos de alta gama. El confort está garantizado todo el año gracias al suelo radiante. Dispone de 2 plazas de aparcamiento, piscina, gimnasio, parque infantil y vigilancia 24 horas.",False,good,False,3869.0,False,False,False,False,[],False,False,1590000.0,€,True,True,chalet,terracedHouse,"La Moraleja urbanización, La Moraleja",Chalet adosado en calle del Camino Ancho,,,La Moraleja urbanización,,,,,
108725167,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/79/d6/ff/1353261321.webp,M-1011V,21,690000.0,chalet,sale,258.0,3,3,calle Valle del Jerte,Madrid,Torrejón de Ardoz,es,40.444547,-3.4687479,False,https://www.idealista.com/inmueble/108725167/,"Maktub Real Estate, vende este fantástico chalet en una de las zonas más más nuevas de Torrejón de Ardoz. Espectacular chalet de 258m2, distribuido en 3 plantas: Planta baja: Aseo, cocina americana moderna y con las mejores calidades, amplio y luminoso salón - comedor, con acceso directo al jardín de 50m2, con jacuzzi. Espectaculares vistas y privacidad total.  1ª Planta: 2 dormitorios con grandes vestidores, (posibilidad de hacer un 3º dormitorio como estaba inicialmente) 2 baños completos, el principal en suite. Sótano: Garaje para 2 coches, instalación de carga eléctrica, armarios empotrados, sala de gimnasio, sala de maquinas y trastero. La vivienda está construida y diseñada con excelentes calidades, baños modernos y elegantes, carpintería y suelo de madera de primera. Tiene calefacción individual de gas natural y A/A. Su ubicación es excelente, ya que se encuentra en la zona de fácil acceso, y rodeado de todos los servicios y comercios que pueda necesitar. Puede concertar una visita llamando o escribiéndonos al.",False,good,False,2674.0,False,False,False,False,[],False,False,690000.0,€,True,True,chalet,semidetachedHouse,"Suroeste, Torrejón de Ardoz",Chalet pareado en calle Valle del Jerte,,,Suroeste,,,,,
108502653,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/72/cd/1347191480.webp,,3,259000.0,flat,sale,89.0,3,1,avenida de Abrantes s/n,Madrid,Madrid,es,40.3798299,-3.7292588,True,https://www.idealista.com/inmueble/108502653/,"INMOBILIARIA VILLA VENDE estupenda vivienda de 3 habitaciones en zona de ABRANTES""  10ª planta que cuenta con 89 m2 construidos y se distribuye en: - 1 HALL DE ENTRADA. - 1 SALÓN COMEDOR AMPLIO. - 1 COCINA MUY LUMINOSA. - 3 HABITACIONES. - 1 CUARTO DE BAÑO CON BAÑERA. - Vivienda muy amplia y luminosa, suelo de PARQUET, salón amplio, cocina. Calefacción individual. La finca se encuentra en excelentes condiciones. La zona es muy buena, con todos los servicios cerca, farmacias, supermercados, entidades bancarias, fruterías, colegio, zonas infantiles, restaurantes. La comunicación es excelente, junto camino viejo de leganes y avenida de oporto y a tan sólo 2 minutos caminando del Metro de ABRANTES (Líneas 11) a pocos metros de varias paradas de autobuses (Líneas 4 86 Leganés ) Fácil y rápido acceso a la M30 y A42.",False,renew,False,2910.0,False,False,False,False,[],False,False,259000.0,€,,,flat,,"Abrantes, Madrid",Piso en avenida de Abrantes s/n,10,True,Carabanchel,Abrantes,True,,,
108637352,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/09/8c/1350665026.webp,,12,279000.0,flat,sale,65.0,2,1,calle de Fuente de Lima,Madrid,Madrid,es,40.3832215,-3.7841057,False,https://www.idealista.com/inmueble/108637352/,"Piso en finca en buen estado reformado a medida. Consta de dos dormitorios, baño y cocina. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La instalación eléctrica se compone de cuadro elevado y cambio de acometida para que esté libre de halógenos obteniendo un nuevo boletín eléctrico. La instalación de fontanería y gas se renueva totalmente, con caldera de Saunier Duval Thelia Condens y nueva instalación de gas con nuevo boletín y contador. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra de vidrio para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas y medianeras y suelos y techos por petición, con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,4292.0,False,False,False,False,[],False,False,279000.0,€,,,flat,,"Águilas, Madrid",Piso en calle de Fuente de Lima,5,True,Latina,Águilas,True,,,
108196963,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/d4/ec/1336816971.webp,01974,16,406260.0,chalet,sale,244.0,4,3,Griñón,Madrid,Griñón,es,40.2086256,-3.8448794,False,https://www.idealista.com/inmueble/108196963/,"GRIÑÓN INMOBILIARIA vende chalet pareado con buena ubicación distribuido en 3 plantas. Planta principal con un recibidor grande que nos lleva a un salón independiente, cocina con lavadero y salida en la parte trasera, un aseo y garaje. La planta primera tenemos 4 dormitorios con 2 baños y una terraza cubierta en uno de los dormitorios/ despacho. Planta buhardilla diafana con muchas opciones de disfrute familiar. En la parte exterior está la piscina y la barbacoa con espacio suficiente de tener tus ratos de ocio y relax en tu tiempo libre.   GRIÑÓN INMOBILIARIA es la inmobiliaria de referencia de Griñón, por experiencia profesionalidad, con los años qué llevamos. Ubicados en la calle Juan Carlos I Nº7, el conocimiento de nuestra localidad y demás localidades colindantes, hace qué la información sea segura y certera y eso es muy importante para tener noción de donde vas a vivir. Contactar con nosotros si compras o vendes, seriedad y transparencia, esa es nuestra carta de presentación. Compra tu casa, te haremos un estudio gratuito financiero con total garantía de llegar a materializarse la compra-venta. Llama para más información.",False,renew,False,1665.0,False,False,False,False,[],False,False,406260.0,€,True,True,chalet,semidetachedHouse,Griñón,Chalet pareado,,,,,,,,
106126643,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/b7/c2/1273340243.webp,BM02089,54,420000.0,chalet,sale,247.0,4,3,Villalbilla,Madrid,Villalbilla,es,40.4493797,-3.3768884,False,https://www.idealista.com/inmueble/106126643/,"LF INMOGROUP TORREJÓN vende chalet independiente en Villalbilla Urbanización Zulema. Chalet en una planta de 111m² con semisótano de 50m², garaje de 50m² y un Jardín de 986m².  La vivienda tiene 2 entradas, ambas con porche acristalado que dan acceso a la vivienda distribuida en salón independiente con chimenea, 3 dormitorios todos con armarios empotrados, 1 baño completo con bañera, 1 cocina independiente y equipada, a través de la cocina salimos a uno de los porches.  La planta semisótano dispone de garaje para 2 coches, 1 aseo con lavadero y un cuarto de despensa. Desde el garaje se accede a 1 cocina con zona de estar y chimenea, 1 dormitorio con armario empotrado y 1 baño completo con plato de ducha.  El jardín dispone de riego automático, zona de barbacoa y una caseta de 22m² para usos múltiples. Ventanas de aluminio, suelos de gres, calefacción individual con caldera de Gasoil.  La urbanización Zulema ofrece áreas verdes, club social con piscinas y canchas de tenis.",False,good,False,1700.0,False,False,False,False,[],False,False,420000.0,€,True,True,chalet,independantHouse,Villalbilla,Casa independiente,,,,,,,,
108517441,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/80/7f/1347271352.webp,,15,214900.0,flat,sale,115.0,3,2,calle de San Sebastián,Madrid,El Boalo,es,40.7212393,-3.9202746,False,https://www.idealista.com/inmueble/108517441/,"Jarama Real Estate vende espectacular oportunidad en El Boalo ¡Un piso único con 3 terrazas, muchísima luz natural y vistas increíbles a un precio inmejorable!  115 m² con una distribución funcional y acogedora.  terrazas privadas, cada estancia principal y el salón con salida al exterior: disfruta desayunos al sol o cenas con vistas.  Vistas despejadas al entorno natural,  Piscina comunitaria   Plaza de garaje exterior   Baño recién reformado y armarios empotrados.  Calefacción de gas propano.  Ideal como vivienda habitual o segunda residencia, combina naturaleza, comodidad y servicios a tu alcance. ¡No dejes pasar esta oportunidad! Ven a conocer este piso y descubre todo lo que puede ofrecerte.  Contáctanos en Jarama Real Estate para más información o concertar una visita.",False,good,False,1869.0,False,False,False,False,[],False,False,214900.0,€,True,True,flat,,El Boalo,Piso en calle de San Sebastián,3,True,,,False,,,
108575437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/61/c1/1348894751.webp,2292,19,239000.0,flat,sale,76.0,3,1,Valleaguado - La Cañada,Madrid,Coslada,es,40.4235371,-3.53919,False,https://www.idealista.com/inmueble/108575437/,"***URBANIS Gestión de Inmuebles vende en EXCLUSIVA, este encantador piso bajo alto en la zona de Los Ríos, junto a Valleaguado, es ideal para quienes buscan comodidad y estilo. Con 76 m² construidos, cuenta con tres luminosos dormitorios, dos de ellos amueblados, perfectos para adaptarse a tus necesidades. El dormitorio principal destaca por su armario empotrado, brindando un amplio espacio de almacenamiento. La cocina, completamente amueblada, se integra perfectamente con el salón de paso, que ofrece acceso a una acogedora terraza acristalada, ideal para disfrutar de momentos al aire libre. El baño ha sido reformado y cuenta con un moderno plato de ducha, garantizando funcionalidad y confort.  Este piso también incluye un trastero en el precio, lo que añade un valor extra a la propiedad. Con calefacción eléctrica y aire acondicionado en el salón, estarás cómodo durante todo el año. Además, la fontanería y electricidad han sido renovadas, asegurando un ambiente seguro y eficiente. Ubicado en una zona consolidada, tendrás fácil acceso a todos los servicios necesarios, lo que hace de este piso una opción inmejorable. No dejes pasar la oportunidad de vivir en un lugar que combina calidad y excelente ubicación. ¡Ven a verlo y enamórate!",False,good,False,3145.0,False,False,False,False,[],False,False,239000.0,€,,,flat,,"Valleaguado - La Cañada, Coslada",Piso,bj,True,Valleaguado - La Cañada,,True,,,
108842998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/e0/c2/1356734658.webp,,16,306000.0,flat,sale,55.0,2,1,calle Virgen del Sagrario,Madrid,Madrid,es,40.4343033,-3.6495822,False,https://www.idealista.com/inmueble/108842998/,"NO cobramos comisión al comprador. Todo exterior, todo independiente.  Con vistas despejadas y ventilación cruzada. Junto al Metro de Quintana y C/Alcalá. Finca reformada, fachada y patios revestidos con SATE (aislamiento térmico).",False,good,False,5564.0,False,False,False,False,[],False,False,306000.0,€,,,flat,,"Quintana, Madrid",Piso en calle Virgen del Sagrario,9,True,Ciudad Lineal,Quintana,True,,,
108692123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/93/3d/1352293518.webp,,10,870000.0,flat,sale,77.0,3,2,calle del General Pardiñas,Madrid,Madrid,es,40.431286,-3.678492,False,https://www.idealista.com/inmueble/108692123/,"¡Descubre este encantador piso en uno de los barrios más exclusivos de Madrid! Situado en una finca representativa con portero físico y ascensor, este hogar ofrece una combinación perfecta de confort y estilo. Con 77 m² construidos, el piso cuenta con tres acogedores dormitorios y dos baños, ideal para familias o como inversión para rentabilizar. La sala de estar, completamente amoblada, es un espacio perfecto para relajarse, mientras que la cocina-comedor, cómoda y equipada, invita a disfrutar de momentos culinarios inolvidables. La orientación sur garantiza luz natural durante todo el día, creando un ambiente cálido y acogedor. Ubicado en una zona con excelente comunicación mediante transporte público, estarás rodeado de una amplia oferta comercial, cultural y gastronómica. Además, el edificio cuenta con acceso adaptado para personas con movilidad reducida y calefacción por bomba de frío/calor a gas natural. No dejes pasar la oportunidad de vivir en este maravilloso piso que combina elegancia y funcionalidad. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,11299.0,False,False,False,False,[],False,False,870000.0,€,,,flat,,"Lista, Madrid",Piso en calle del General Pardiñas,2,False,Barrio de Salamanca,Lista,True,,,
