propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,detailedType.subTypology
108436919,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/cd/98/1344833894.webp,00152MDR01,33,1,525000.0,flat,sale,120.0,True,2,2,Barrio Sol,Madrid,Madrid,Centro,es,40.4164161,-3.7027415,False,https://www.idealista.com/inmueble/108436919/,"A-House le ofrece este piso para ENTRAR A VIVIR situado en zona Centro de Madrid. La propiedad está distribuida en un gran salón, comedor independiente, cocina totalmente equipada, un baño completo, dormitorio principal en MASTER SUITE con vestidor y su baño completo y una segunda habitación con acceso a BALCÓN. El balcón de este inmueble cuenta con un GRAN VENTANAL que deja entrar la luz natural, calefacción eléctrica y aire acondicionado. Finca de 1900 con ASCENSOR y trastero. Las calles que limitan a Cortes son la Calle de Atocha en el sur, las calles Gran Vía y de Alcalá al norte, el Paseo del Prado al este y al oeste las calle de Sevilla y de la Virgen.  Las líneas de metro que abarcan el barrio Cortes son la 1 y 2. Las estaciones más cercanas son: Banco de España (L2), Sevilla (L2), Antón Martín (L1) y Estación del Arte (L1). En cuanto a la comunicación de autobuses, desde este barrio se puede tener acceso a las líneas: 002, M1 y SE712, 51, N25, 6, 26 y 32. Su nombre oficial, Barrio de las Cortes, se debe a que en él se encuentra el Congreso de los Diputados. Cortes es también llamado el Barrio de las Letras; pues grandes literatos como Miguel de Cervantes, Quevedo o Góngora pasaron su mejor época en este lugar. Vivir en el Barrio Cortes tiene muchas ventajas, una de ellas es poder vivir en la zona céntrica de Madrid. Esta zona ofrece fácil acceso a lugares como el parque del Retiro y a calles que ofrecen un sin fin de actividades.  La vida nocturna en Cortes es muy popular y cuenta con una de las calles con más vida en Madrid, se trata de la Calle de las Huertas: famosa para pasarla con los amigos y tomar algo. En ella se puede encontrar una gran variedad de tapas, restaurantes y bares para todo tipo de presupuestos, desde los más económicos hasta los lugares más exclusivos. Aproveche esta oportunidad.",True,good,False,True,4375.0,True,False,True,False,[],False,False,525000.0,€,,,,flat,"Sol, Madrid",Piso,,,Sol,
107742781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/ac/c4/1321962662.webp,PROSPECT-eZT116,13,bj,195000.0,flat,sale,65.0,True,2,1,calle Villardondiego,Madrid,Madrid,Vicálvaro,es,40.4042984,-3.6063448,False,https://www.idealista.com/inmueble/107742781/,"ALIANZA MADRID INMOBILIARIA VENDE EN EXCLUSIVA VIVIENDA EN VICALVARO. ¡Descubre tu nuevo hogar! Este encantador piso de 65 m², construido en 1965, buen estado para ofrecerte el máximo confort y estilo. Con 2 dormitorios ( origen tres dormitorios ) y 1 baño, es ideal para parejas o pequeñas familias que buscan un espacio acogedor y luminoso. Ubicado en una zona tranquila, este piso destaca por su orientación este-oeste, lo que garantiza una excelente iluminación natural durante todo el día. La estructura de hormigón proporciona solidez y durabilidad, mientras que las ventanas climalit aseguran un aislamiento óptimo y eficiencia energética. La cocina, completamente amueblada y equipada, es perfecta para los amantes de la gastronomía. Además, cuenta con armarios empotrados que ofrecen un amplio espacio de almacenamiento. El suelo de gres y la pintura gotele. Disfruta de la comodidad de la calefacción de gas natural individual y de un trastero incluido en el precio, ideal para guardar tus pertenencias. El edificio dispone de ascensor. No dejes pasar la oportunidad de vivir en este luminoso y soleado piso, donde cada día será un placer. ¡Contáctanos para más información y ven a visitarlo! Próximo a todos los servicios en su entorno como supermercados, universidad Rey Juan Carlos I, farmacias, centro comercial, parques, colegios, etc. Se encuentra a escasos metros de la parada de metro VICÁLVARO (línea 9) y cerca de varias paradas de autobús 4/100/106/130/N7. No pierdas la oportunidad de visitar este piso en buen estado, soleado y listo para convertirse en tu nuevo hogar. ¡Contáctanos para más información y ven a verlo! *HONORARIOS DE INTERMEDIACIÓN NO INCLUIDOS EN EL PRECIO* Agencia Inmobiliaria especializada en venta y alquiler de inmuebles situada en Vicálvaro. Lo importante es la actitud, actitud de venta. Encuentra más en.",False,good,False,True,3000.0,True,False,False,False,[],False,False,195000.0,€,,,,flat,"Casco Histórico de Vicálvaro, Madrid",Piso en calle Villardondiego,,,Casco Histórico de Vicálvaro,
107076347,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/47/9a/1302241278.webp,14275,10,5,725000.0,flat,sale,97.0,True,3,2,calle de Isabel la Católica,Madrid,Madrid,Centro,es,40.4225679,-3.7087066,False,https://www.idealista.com/inmueble/107076347/,"CENTRO/SOL Este magnífico piso reformado se encuentra en una quinta planta exterior, lo que garantiza una excelente luminosidad durante todo el día.  Ubicado en pleno centro de Madrid, en el prestigioso barrio de Sol, es ideal para aquellos que buscan vivir en una de las zonas más emblemáticas y mejor conectadas de la ciudad.  La vivienda cuenta con tres dormitorios amplios, cada uno equipado con camas de tamaño matrimonial, y dos baños de diseño, uno de ellos en suite, ofreciendo un confort adicional y privacidad.  El espacioso salón-comedor es perfecto para disfrutar de momentos de descanso o reuniones, con una cocina completamente equipada con electrodomésticos modernos, como horno, microondas, lavavajillas y cafetera.  Todo esto, en un inmueble que ha sido reformado y listo para entrar a vivir, lo convierte en una oportunidad única de inversión o para establecer tu residencia en uno de los puntos más deseados de la ciudad.  En el precio están excluidos el Impuesto sobre Transmisiones Patrimoniales y los gastos de Notaría y Registro de la propiedad.",False,good,False,False,7474.0,True,False,False,False,[],False,False,725000.0,€,,,,flat,"Palacio, Madrid",Piso en calle de Isabel la Católica,,,Palacio,
108083302,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/46/37/1333306244.webp,,16,bj,227900.0,flat,sale,84.0,True,1,1,calle José María Pereda,Madrid,Alcalá de Henares,Ensanche,es,40.4983286,-3.3634641,False,https://www.idealista.com/inmueble/108083302/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, OFICINA DE TECNOCASA ZONA ENSANCHE VENDE PISO EN LA ZONA DE JOSÉ MARÍA PEREDA. La zona tiene todos los servicios a su alcance, como centros de salud, colegios, institutos, supermercados, farmacias, zonas verdes, centro comercial Atenea, Centro comercial Alcalá Magna, además de numerosos comercios a pie de calle, además de numerosas paradas de autobús urbano e inter urbano, y la estación de RENFE a solo 3 minutos andando. La vivienda es totalmente exterior y se compone de: Amplio salón, cocina independiente amueblada y equipada, gran dormitorio principal con amplio ventanal y cuenta también con dos armarios empotrados, y baño completo con bañera. La vivienda cuenta con suelos de tarima, ventas de climalit, aire acondicionado y aerotermia. La finca cuenta con ascensor y zonas comunes como piscina, el inmueble cuenta con PLAZA DE GARAJE y TRASTERO. INMEJORABLE UBICACIÓN. NO LO DUDE Y VISÍTELO SON COMPROMISO. Y NO OLVIDE QUE PODEMOS CONSEGUIRLE HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO DE INTERMEDIACIÓN FINANCIERA KIRON.",False,good,False,True,2713.0,False,True,False,False,[],False,False,227900.0,€,,,,flat,"Ensanche, Alcalá de Henares",Piso en calle José María Pereda,True,True,,
108667479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/26/ec/1351603371.webp,,18,1,380000.0,flat,sale,76.0,True,3,1,calle la Ilíada,Madrid,Madrid,San Blas,es,40.4357838,-3.6095374,False,https://www.idealista.com/inmueble/108667479/,"Batuecas Real Estate ofrece a la venta este piso totalmente exterior, ubicado junto al Estadio Metropolitano, entre los distritos de Las Musas y Canillejas. La vivienda se encuentra en la primera planta de un edificio con ascensor. El interior del piso se distribuye en tres amplios dormitorios, un baño completo, un salón-comedor y una cocina totalmente equipada. Todas las estancias cuentan con ventanas al exterior, con vistas tanto a una amplia calle como a un luminoso patio de manzana, lo que garantiza una excelente entrada de luz natural y una ventilación óptima. La propiedad está en buen estado, lista para entrar a vivir, y dispone de calefacción central y aire acondicionado. La finca cuenta con ascensor y dispone de una plaza de garaje en un parking exterior privado. Su ubicación es inmejorable, a escasos metros de la estación de metro Las Musas, y rodeada de parques, el Estadio Metropolitano, comercios tradicionales, bares y restaurantes. Una zona que ofrece todas las comodidades y servicios necesarios a pocos pasos. Además, cuenta con una excelente conexión por carretera gracias a la proximidad a la M-40. ¿Por qué elegir Batuecas Real Estate? Porque somos una empresa comprometida con la transparencia y la excelencia en el sector inmobiliario. Nuestro equipo está formado por expertos en inversión y en la maximización del rendimiento inmobiliario. Cada propiedad es única y la gestionamos de forma personalizada, adaptándonos a las necesidades específicas de cada cliente.",False,good,False,True,5000.0,False,False,False,False,[],False,False,380000.0,€,,,,flat,"Canillejas, Madrid",Piso en calle la Ilíada,True,True,Canillejas,
108436383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/cc/b3/1344818529.webp,C589,3,st,419900.0,flat,sale,80.0,True,1,1,"calle de Don Ramón de la Cruz, 74",Madrid,Madrid,Barrio de Salamanca,es,40.428485,-3.6746707,True,https://www.idealista.com/inmueble/108436383/,"Presentamos un semisótano legalmente registrado como local comercial, recientemente reformado con acabados de alta calidad. Ubicado en la codiciada calle Don Ramón de la Cruz, esta propiedad de 80 m² útiles combina luminosidad, ventilación y una distribución práctica ideal para vivir en el centro de Madrid. - Distribución flexible y actualizable: Salón amplio con zona de cocina proyectada por instalar, lo que te permite personalizarla al gusto. Incluye 1 dormitorio independiente y 1 baño completo, todo con una distribución optimizada para confort y funcionalidad. - Patio inglés transitable que garantiza entrada constante de luz natural, creando un ambiente abierto pese a tratarse de planta baja. - Excelente ubicación: en pleno Barrio de Salamanca, rodeado de tiendas de calidad, cafés, servicios y excelente conexión de transporte. La propiedad ya está habitada; visitas disponibles bajo cita previa, y se envían fotografías de forma privada a interesados. Una oportunidad para vivir o invertir en una de las zonas más dinámicas de la ciudad, con gran potencial de revalorización. Los datos expuestos son meramente orientativos y están sujetos a errores u omisiones involuntarias. Los gastos derivados de la compra no están incluidos en el precio. En caso de aparecer mobiliario y/o vehículos en el anuncio, informamos que estos no están incluidos en la comercialización y venta del inmueble a no ser que se especifique en posteriores documentos contractuales. El propietario asume íntegramente los honorarios inmobiliarios.",False,good,False,True,5249.0,False,False,False,False,[],False,False,419900.0,€,550000.0,130100.0,24.0,flat,"Goya, Madrid","Piso en calle de Don Ramón de la Cruz, 74",,,Goya,
108935461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/84/be/1359389644.webp,ec-goya,22,5,970000.0,flat,sale,123.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4249413,-3.6714371,False,https://www.idealista.com/inmueble/108935461/,"Piso en venta en zona Goya, Distrito Salamanca. Muy luminoso. Ubicación provilegiasa a escasos metros del Corte Inglés de Goya Interesados llamar al 34  La vivienda dispone de un muy amplio salón/comedor con terraza (4mts2), cocina integrada pero al comedor, 2 dormitorios ( el principal con baño en suite) y 2 baños completos. Finca con dos ascensores, portero físico y servicio de calefacción central pero con contadores independientes. Muy buen portal. Vivir en el Distrito de Salamanca, en la zona de Goya, es vivir rodeado de excelente comercio, ocio, restauración. Con el Parque del retiro a pocos metros, además de una excelente oferta en colegios públicos, concertados y privados.",False,good,False,True,7886.0,False,False,False,False,[],False,False,970000.0,€,,,,flat,"Goya, Madrid",Piso,,,Goya,
108451023,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/b7/4d/1345278752.webp,SBF2079,41,1,235000.0,flat,sale,44.0,True,2,1,calle de Boldano,Madrid,Madrid,Ciudad Lineal,es,40.4395055,-3.640456,False,https://www.idealista.com/inmueble/108451023/,"Globalpiso vende vivienda de 45 m² en el barrio de Quintana, distrito de Ciudad Lineal, ideal para convertir en tu nuevo hogar o inversión. La vivienda cuenta con una distribución de salón con aire acondicionado, cocina abierta, 2 dormitorios, ventanas de climalit, suelos de gres y 1 baño. Ubicación inmejorable: A solo unos pasos de la estación de metro Pueblo Nuevo L5 y L7 y del Centro Comercial Alcalá Norte. Excelente conexión con las principales vías de comunicación: M-30, M-40, calle O’Donnell, Institución Libre de Enseñanza y Arturo Soria, además de estar a 5 minutos del Aeropuerto Adolfo Suárez Madrid-Barajas. Amplia red de transporte público: líneas de autobús 38, 48, 13, N5 Entorno consolidado con parques, colegios, centros de salud, carril bici, variedad de comercios, y todos los servicios que necesitas para disfrutar de una vida cómoda y de calidad en Madrid. ¡No dejes pasar esta oportunidad para vivir o invertir en una de las zonas con más proyección de Madrid! *Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"".",False,good,False,False,5341.0,False,False,False,False,[],False,False,235000.0,€,240000.0,5000.0,2.0,flat,"Quintana, Madrid",Piso en calle de Boldano,,,Quintana,
107356427,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/e1/70/1310531810.webp,,19,4,144990.0,flat,sale,72.0,True,3,1,calle del Doctor Gonzalo Bravo,Madrid,Mejorada del Campo,,es,40.3954901,-3.4920144,False,https://www.idealista.com/inmueble/107356427/,"INMOVELILLA presenta en exclusiva este nuevo inmueble, en pleno casco histórico de la población. La vivienda posee una superficie construida de 72 metros cuadrados, distribuidos, en 3 dormitorios, salón independiente, cocina y baño con plato de ducha. Tiene bomba de frio y calor, tanto el dormitorio principal como en el salón. Dobles ventanas, pintura lisa. Mejorada del Campo es una población, que ese encuentra a tan sólo 20 km del centro de la capital. Y los accesos a la misma son tanto por carretera (M-50, M-45, M-40, R-3), como por transporte publico (2 85, 340, 341). Dispone de 5 colegios, y 2 institutos, centros infantiles, y de mayores, En cuanto a sanidad, cuenta con centro de salud, y centro de urgencias, además de diferentes clínicas privadas. La oferta comercial es muy diversa. HONORARIOS E IMPUESTOS NO INCLUIDOS EN EL PRECIO DE PUBLICACIÓN. En caso de precisar cualquier tipo de financiación, contamos con un departamento financiero que llega hasta el 100% de la misma(siempre sujeto a condiciones). Nos encontramos en Calle Mayor 3, Velilla de San Antonio.",False,good,False,False,2014.0,False,False,False,False,[],False,False,144990.0,€,,,,flat,Mejorada del Campo,Piso en calle del Doctor Gonzalo Bravo,,,,
108480932,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/49/90/1346210582.webp,Av. Guadalajara,20,2,335000.0,flat,sale,103.0,True,4,1,"AV GUADALAJARA, 101",Madrid,Madrid,San Blas,es,40.4223156,-3.6136806,True,https://www.idealista.com/inmueble/108480932/,"Ofrecemos a la venta, en forma exclusiva, un piso exterior ubicado en segunda planta compuesto de un hall de recepción que distribuye a un lado, la cocina equipada que cuenta con despensa de guardado y hacia el otro se encuentra el salón muy lumonoso que comunica a la terraza, luego tenemos un pasillo distribuidor que conduce a los 4 dormitorios con armarios y al baño.  Su ubicación es muy buena y le suma un gran valor a la propiedad ya que se encuentra frente a la estación del metro, parada de autobus sobre la avenida, cercano al centro comercial Las Rosas, al estadio metropolitano y a diversos comercios aledaños de distinta índole que hacen que la vida cotidiana te resulte mas fácil. Ideal para vivienda e inversores!",False,good,False,False,3252.0,False,False,False,False,[],False,False,335000.0,€,350000.0,15000.0,4.0,flat,"Arcos, Madrid","Piso en Av Guadalajara, 101",,,Arcos,
107987488,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/90/71/1330346702.webp,,62,,199900.0,chalet,sale,185.0,,4,1,camino Herradura,Madrid,Estremera,,es,40.1823325,-3.106612,False,https://www.idealista.com/inmueble/107987488/,"¿Imaginas vivir en medio de la naturaleza? , despertar con paz, tranquilidad, respirando aire puro. No lo imagines, ya que Inmovelilla, presenta esta magnifica exclusiva, a tan sólo 40 minutos de la capital. Esta vivienda es independiente, con varias estancias dentro de la finca. La vivienda es de una solo planta, y cuenta con porche delantero, 4 dormitorios, salón independiente, cocina, y baño con plato de ducha. Ventanas de climalit, suelo de terrazo, paredes lisas. Calefacción individual de gasoil. En el patio nos vamos a encontrar una zona que barbacoa, y horno de leña, techado, para utilizar tanto en invierno como en verano. Dos naves, que pueden ir destinada una a garaje otra a trastero. Además de la piscina, zona ajardinada. La localidad dispone de transporte publico, que llega a la zona centro de Madrid. Tiene colegio y centro de salud. En caso de decidirte a adquirir este inmueble, y necesitar hipoteca inmovelilla pone a su disposición el departamento financiero, en ocasiones llega al 100% de la financiación. HONORARIOS E IMPUESTOS DE LA VIVIENDA NO INCLUIDOS EN EL PRECIO DE VENTA. Nos encontramos en Velilla de San Antonio, Calle Mayor 3, o en Mejorada del Campo Calle Beatriz.",False,good,False,,1081.0,False,False,False,False,[],False,False,199900.0,€,,,,chalet,Estremera,Casa independiente en camino Herradura,True,True,,independantHouse
107151212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/69/92/1304564415.webp,6429,4,4,2800000.0,penthouse,sale,225.0,True,4,4,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,40.4320824,-3.6839193,False,https://www.idealista.com/inmueble/107151212/,"Retail vende este espectacular piso exterior que se encuentra en la última planta de un edificio con ascensor. La vivienda se encuentra perfectamente reformada y amueblada. La propiedad dispone de una cocina americana totalmente equipada, así mismo, cuenta con un amplio salón-comedor, ideal para disfrutar de momentos en familia o con amigos, integrado con una cocina independiente totalmente equipada con electrodomésticos de alta gama, además, de cuatro amplias habitaciones y cuatro baños y un aseo totalmente completos ofreciendo un espacio ideal para una vida cómoda y elegante. La vivienda está equipada con calefacción comunitaria y aire acondicionado, asegurando el máximo confort en cualquier época del año. Una oportunidad única para vivir en una de las mejores zonas de Madrid, cerca de servicios, comercios y excelente comunicación. Ubicada en el codiciado barrio de Castellana en pleno distrito de Salamanca, disfrutarás de una zona repleta de tiendas exclusivas, restaurantes gourmet y todos los servicios necesarios para una vida cómoda y sofisticada. Esta es una oportunidad única de vivir en uno de los lugares más selectos de Madrid.",False,good,False,True,12444.0,True,False,False,False,[],False,False,2800000.0,€,,,,flat,"Castellana, Madrid",Ático,,,Castellana,penthouse
107677785,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/30/82/1319532475.webp,,16,bj,250000.0,flat,sale,69.0,True,1,1,avenida Pablo Iglesias,Madrid,Rivas-Vaciamadrid,Rivas Futura,es,40.3465739,-3.5202109,False,https://www.idealista.com/inmueble/107677785/,"¡Descubre tu nuevo hogar gracias a RAINHOUSE INMOBILIARIA en este encantador piso de 50 m²!  Situado en un edificio de protección oficial construido en 2013, este acogedor bajo exterior ofrece todo lo que necesitas para vivir cómodamente.  Con una orientación Este que garantiza luz natural durante las mañanas, el piso cuenta con una habitación amplia y luminosa, un salón acogedor, y una cocina funcional.  El baño está equipado con un moderno plato de ducha a ras de suelo, ofreciendo comodidad y estilo. Además, la terraza cerrada es perfecta para disfrutar de momentos de relax o como espacio extra de almacenamiento.  El piso se queda semiamueblado, destacando un armario empotrado de seis puertas en el pasillo, ideal para mantener todo en orden.  La calefacción de gas natural asegura un ambiente agradable durante todo el año.  El edificio dispone de portería, zonas comunes con piscina y parque infantil, añadiendo comodidad y seguridad a tu día a día.  En cuanto a su ubicación, es inmejorable. Ubicado en Rivas Futura, una de las mejores zonas de Rivas en cuanto a conexiones y servicios. A unos minutos a pie del centro comercial H2O, además de supermercados, farmacias, peluquerías, guarderías, bares, el nuevo hospital HM.. .  ¡No dejes pasar esta oportunidad!",False,good,False,False,3623.0,False,False,False,False,[],False,False,250000.0,€,,,,flat,"Rivas Futura, Rivas-Vaciamadrid",Piso en avenida Pablo Iglesias,,,,
108601851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/e5/77/1349670623.webp,FONTARRON2-3,23,2,230000.0,flat,sale,63.0,True,2,1,calle de Arroyo de Fontarrón,Madrid,Madrid,Moratalaz,es,40.3974795,-3.6367257,False,https://www.idealista.com/inmueble/108601851/,"Agencia inmobiliaria de MADRID - Zona CAMINO DE LOS VINATEROS - AV. MORATALAZ - FUENTE CARRANTONA - CLICKHAUS MORATALAZ. UBICADOS EN C/CAMINO DE LOS VINATEROS 119. CLICKHAUS VENDE. SEGUNDA PLANTA SIN ASCENSOR. EXCELENTE UBICACIÓN. ARROYO FONTARRON. ¡DISPONIBLE OPORTUNIDAD DE COMPRA! CLICKHAUS MORATALAZ. Inmueble situado en una de las mejores zonas de Moratalaz. Se trata de una SEGUNDA PLANTA SIN ASCENSOR. El inmueble consta de 63 metros cuadrados que se distribuyen de la siguiente manera: - Cocina amplia, con despensa y terraza al exterior. CALDERA DE GAS EN LA COCINA, para agua caliente y calefacción. - Amplio salón con terraza y DOBLE ORIENTACIÓN. - Dormitorio principal, con ventana al exterior. -Dormitorio secundario, con ventana al exterior. - Cocina, con gas. - Baño con ducha. Autobuses 63, 142, 144, N9, 8 y 20 a escasos metros de la vivienda, y a 8 minutos de Metro Artilleros (L9), cerca de supermercado Lidl Pavones, Farmacias, comercios, bares y restauración, y fácil acceso a salidas de M30, M40 y A3. ¡NO DUDE EN CONTACTARNOS PARA PODER VISITAR LA VIVIENDA! DATOS DE INTERÉS: Moratalaz es uno de los mejores distritos, de los 21 que conforman la ciudad de Madrid. Está situado hacia el sudeste de la capital y dividido administrativamente en los barrios de Vinateros, Horcajo, Marroquina, Media Legua, Fontarrón y Pavones. Con el parque del retiro, al oeste, separados por la M-30. Moratalaz es un barrio que brilla, por la tranquilidad, la buena comunicación con el centro, y la multitud de zonas verdes (parque Z, la cuña verde de O’Donnell, Jardín de Dionisio Ridruejo). Agencia inmobiliaria de MADRID - Zona CAMINO DE LOS VINATEROS - C/CAMINO DE LOS VINATEROS 119. VALORACIONES GRATUITAS- TRAMITAMOS HERENCIAS - CERTIFICADOS ENEGÉTICOS.",True,renew,False,False,3651.0,False,False,True,False,[],False,False,230000.0,€,,,,flat,"Pavones, Madrid",Piso en calle de Arroyo de Fontarrón,,,Pavones,
108733293,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/2a/05/1353539769.webp,11509,38,1,249000.0,flat,sale,70.0,False,1,1,calle de Galicia,Madrid,Madrid,Latina,es,40.3982333,-3.7741023,False,https://www.idealista.com/inmueble/108733293/,"Remax Welcome presenta este luminoso y funcional piso de 70 m² construidos, ideal para quienes valoran la comodidad y el confort. Dispone de un amplio dormitorio principal, con posibilidad de recuperar una segunda habitación, cocina totalmente equipada, baño funcional y armarios empotrados. Destacan sus dos terrazas privadas, perfectas para disfrutar del exterior, y un patio trasero comunitario con acceso a la plaza de garaje incluida. Situado en un edificio de solo tres plantas, garantiza tranquilidad y cercanía a todos los servicios. A solo 100 m del Parque Casa de Campo y 200 m del metro Colonia jardin.",False,good,False,False,3557.0,False,False,False,False,[],False,False,249000.0,€,,,,flat,"Campamento, Madrid",Piso en calle de Galicia,True,True,Campamento,
108673695,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/23/d3/1352222138.webp,LZ - 14,31,6,660000.0,flat,sale,115.0,True,3,2,calle de Embajadores s/n,Madrid,Madrid,Arganzuela,es,40.3883831,-3.6912033,True,https://www.idealista.com/inmueble/108673695/,"Agencia inmobiliaria de MADRID - zona ARGANZUELA - LEGAZPI - Oficina Tecnocasa VENDE en EXCLUSIVA: ¡ESPECTACULAR VIVIENDA EN LA ZONA DE ARGANZUELA! EN VENTA: CALLE EMBAJADORES. En el representativo barrio de Delicias, en pleno auge económico-cultural. Esta acogedora vivienda se encuentra en la 6ª planta del edificio y cuenta con una superficie total de 112m2 construidos. EXTERIOR y PARA ENTRAR A VIVIR. Se distribuye en un amplio y luminoso salón, 3 dormitorios con armarios empotrados, 2 cuartos de baño completos uno con plato de ducha y otro con bañera. Cuenta además con calefacción de gas independiente y aire acondicionado. La vivienda está situada en el reconocido 'EDIFICIO JARDÍN'. Una excelente zona en pleno barrio céntrico, muy bien comunicado, en una de las principales calles del emblemático distrito de Arganzuela, muy próximo a calles principales como Paseo de las Delicias y Avenida del Planetario. Finca con ASCENSOR Y PORTERO FÍSICO 24H y VIDEOPORTERO. También cuenta con AMPLIOS JARDINES COMUNITARIOS. - ITE FAVORABLE en 2022. Recién reformado el portal, fachada y tejado del edificio. - Posibilidad de adquirir o alquilar una plaza de garaje en el mismo edificio. - Parada de metro de Delicias y Legazpi a menos de 500 metros. - También consta de abundantes líneas de autobuses que conectan, entre otras, directamente con Atocha, de la cual se encuentra realmente próximo. Todo esto, junto con su inmejorable ubicación, hace que sea una gran oportunidad para todo tipo de clientes. Su excelente ubicación cuenta con numerosos servicios tales como farmacias, colegios, zonas verdes, restaurantes, ocio, centros comerciales (MADRID RÍO 2). A escasos metros del famoso 'MATADERO', donde se desarrollan numerosas actividades culturales. Desde Tecnocasa contamos con departamento financiero propio. Podemos conseguir hasta el 100% de financiación para la compra de cualquier inmueble. NO DEJE ESCAPAR LA OPORTUNIDAD DE TENER UN INMUEBLE EN ESTA EXCELENTE UBICACIÓN Y CON ESTAS CARACTERÍSTICAS. ¡Venga a visitarlo sin compromiso! PARA CUALQUIER INFORMACIÓN PRESENCIAL ESTAMOS DISPONIBLES EN LAS OFICINA TECNOCASA UBICADA EN PASEO DE LAS DELICIAS, 125. Contáctenos para más información y/o agendar una cita y ver este magnífico inmueble.",False,good,False,True,5739.0,False,False,True,False,[],False,False,660000.0,€,,,,flat,"Legazpi, Madrid",Piso en calle de Embajadores s/n,,,Legazpi,
108665842,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/ff/fe/1351551972.webp,53795 ,19,bj,155000.0,flat,sale,70.0,True,3,1,CL RABIDA LA,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4714986,-3.3778982,False,https://www.idealista.com/inmueble/108665842/,"Piso en Venta en Alcalá de Henares - Zona Reyes Católicos En venta un piso en planta baja en Alcalá de Henares, con una superficie de 70 metros cuadrados. Este inmueble cuenta con tres dormitorios, un baño reformado y una cocina. El salón comedor es espacioso y se conecta con una terraza privada que incluye una despensa o trastero para almacenamiento. La vivienda es luminosa. El inmueble requiere reformas, lo que permite personalizarlo según las necesidades del comprador. Se encuentra en una buena ubicación, cerca del centro histórico de Alcalá, la Universidad, comercios locales, colegios y zonas verdes. Dispone de varias líneas de autobús y se encuentra a 15 minutos de la estación de Renfe.",True,renew,False,False,2214.0,False,False,False,False,[],False,False,155000.0,€,,,,flat,"Reyes Católicos, Alcalá de Henares",Piso en Cl Rabida La,,,,
