propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108154885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/23/49/1275660875.webp,28,1734670.0,penthouse,sale,128.0,3,2,"Alonso Cano, 68",Madrid,Madrid,Chamberí,es,40.4436562,-3.6970059,True,https://www.idealista.com/obra-nueva/108154885/,"ÚLTIMAS VIVIENDAS A LA VENTA. ENTREGA ÚLTIMO TRIMESTRE 2025.  Alonso Cano 68 es un exclusivo conjunto residencial situado en el corazón de Chamberí, en la zona de moda en Madrid. Este proyecto premium ofrece solo 14 viviendas de 3 dormitorios, distribuidas en un elegante edificio de siete plantas. Disfruta de primeras plantas con terrazas interiores privadas de 21 m² y magníficos áticos con amplias terrazas de 22 m², diseñados para tu confort y estilo de vida. El edificio destaca por su innovador concepto arquitectónico, con una fachada de diseño vanguardista, luminosidad excepcional, materiales de alta calidad y una distribución inteligente de los espacios. Las viviendas cuentan con una amplia superficie desde 104 m². Sumérgete en sus exquisitas zonas comunitarias: relájate en la piscina de la azotea con área chill out y solárium, disfruta de la zona gastrobar, mantente en forma en el gimnasio y desconecta en el amplio jardín interior. Todas las viviendas cuentan con un trastero incluido en el precio. Todas las viviendas cuentan con un trastero; plazas de garaje, 2 por vivienda, no incluidas en el precio.  Situado en el emblemático barrio de Chamberí, Alonso Cano 68 te ofrece una ubicación inmejorable. A solo 10 minutos a pie de la Estación de Nuevos Ministerios, con conexión directa al aeropuerto de Barajas en menos de 15 minutos, y a 5 minutos del Paseo de la Castellana, cerca del complejo comercial Azca y el estadio Santiago Bernabéu. Disfruta de la vida junto a Ponzano, la zona más trendy de Madrid, donde te espera el mejor ambiente y una selecta gastronomía.",True,,True,13552.0,True,False,False,False,[],False,False,1734670.0,€,,,flat,penthouse,"Nuevos Ministerios-Ríos Rosas, Madrid","Ático en Alonso Cano, 68",Ático 7A,7,True,Nuevos Ministerios-Ríos Rosas,True,False,,,
108906273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/7b/f8/1331800856.webp,19,480000.0,chalet,sale,137.0,4,3,"avenida Victimas del Terrorismo, 12",Madrid,Alcalá de Henares,Espartales,es,40.5130857,-3.3653894,True,https://www.idealista.com/obra-nueva/108906273/,"CHALETS DE 3 Y 4 DORMITORIOS CON JARDÍN PRIVADO Y DIFERENTES OPCIONES DE PERSONALIZACIÓN. Tan solo 44 chalets exclusivos de 3 y 4 dormitorios distribuidos en dos plantas y diferentes opciones de personalización para adaptarse a tu estilo y necesidades. Cada chalet dispone de un jardín privado que se convertirá en un espacio único para disfrutar al máximo. Además, tendrás la opción de añadir una piscina para hacerlo aún más especial. En la parte delantera de cada vivienda, encontrarás plazas de aparcamiento con capacidad para dos vehículos lo que te garantiza mayor comodidad y seguridad. En Insur Calíope, tendrás la posibilidad de elegir entre diferentes acabados y calidades para tu nuevo hogar. Podrás decidir entre una cocina integrada al salón o independiente, adaptando cada rincón a tu gusto. Estas viviendas destacan por su alta eficiencia energética, ya que cuentan con aerotermia y suelo radiante y refrescante, lo que asegura un gran confort durante todo el año y un ahorro energético. La ubicación es ideal para aquellos que buscan la tranquilidad de un entorno residencial sin perder la proximidad al centro de Madrid. El residencial se encuentra en Espartales Norte, a pocos minutos del centro histórico de Alcalá de Henares, con acceso cercano a colegios, universidades, centros de salud, espacios deportivos y una amplia oferta de ocio. Rodeado de un entorno natural, vivir en Insur Calíope te permitirá disfrutar de una vida equilibrada entre la comodidad de la ciudad y la calidez de un barrio tranquilo.",True,,True,3504.0,True,False,False,False,[],False,False,480000.0,€,True,True,chalet,terracedHouse,"Espartales, Alcalá de Henares","Chalet adosado en avenida Victimas del Terrorismo, 12",VIV3,,,,,False,,,
108106530,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/09/17/1334018872.webp,20,298800.0,flat,sale,54.0,1,1,"calle Nuestra Señora de Valverde, 16",Madrid,Madrid,Fuencarral,es,40.4936168,-3.6870155,True,https://www.idealista.com/obra-nueva/108106530/,"Viviendas en promoción de obra nueva situadas en Nuestra Señora de Valverde 16, en el corazón del barrio Fuencarral, zona residencial tranquila con todos los servicios a tu alcance. Zona bien comunicada con las estaciones de metro Tres Olivos, Fuencarral y de cercanías RENFE Fuencarral, además de varias líneas de autobuses, así como fácil conexión con M30, M607, A1 y M40. Actualmente, la promoción se halla en fase de construcción y su finalización está prevista para el último trimestre del año 2025. La promoción se ha proyectado con excelentes calidades, habiendo sido la sostenibilidad y la eficiencia energética criterios de diseño primordial. A su vez, el proyecto queda integrado en el entorno histórico, continuando con la belleza y el carácter del barrio. Las viviendas, todas exteriores, se distribuyen en planta baja con jardín de un dormitorio, plantas tipo de un dormitorio y tipo estudio y áticos dúplex de uno y dos dormitorios. Directamente de la propiedad. No dudes en contactarnos para más información.",False,newdevelopment,True,5533.0,True,False,False,False,[],False,False,298800.0,€,,,flat,,"Tres Olivos - Valverde, Madrid","Piso en calle Nuestra Señora de Valverde, 16",1ºA,1,True,Tres Olivos - Valverde,True,False,,,
108924718,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/f1/c6/1359171980.webp,66,437500.0,flat,sale,89.0,3,2,calle San Andrés,Madrid,Majadahonda,Casco Antiguo,es,40.4674995,-3.8759117,False,https://www.idealista.com/inmueble/108924718/,"PISO muy luminoso de 90 m2 en urbanización céntrica con 3 entradas por distintas calles para una mayor comodidad.  La vivienda se distribuye en 3 dormitorios, el principal con baño en suite, otro baño completo con bañera, cocina con terraza tendedero, el salón principal también tiene terraza que da a la urbanización. Armarios empotrados en todos los dormitorios, además de un amplio armario en el hall de entrada a la vivienda y otro a la entrada de los dormitorios.  Dobles ventanas y toldos en todas las habitaciones y en la terraza. Puerta de acceso a la vivienda acorazada. Tiene videoportero y ascensor recién instalados.  La urbanización dispone de amplias zonas ajardinadas, zona de baño con 2 piscinas, una de mayores y otra de pequeños. Zona de parque con columpios. Servicio de conserjería con conserje mañana y tarde. Muy buena ubicación ya que se puede ir andando a la Gran Vía. Cerca Mercadona, Ahorramas, Lidl y el pequeño comercio así como del famoso Mercadillo. Muy próximo al Centro Oeste, Centro Gran Plaza, Equinoccio, Polideportivos Municipales, Gimnasios, Colegios Públicos, privados y concertados, Institutos. Muy bien comunicado con autobuses en la puerta. Accesibilidad en coche por Eje Pinar M-503, M-40, M-50, N-VI.",False,good,False,4916.0,False,False,False,False,[],False,False,437500.0,€,,,flat,,"Casco Antiguo, Majadahonda",Piso en calle San Andrés,,2,True,,True,,,,
108681583,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/52/7e/1352202052.webp,18,319872.0,flat,sale,118.0,2,2,"avenida del Mayorazgo, 80",Madrid,Madrid,Villa de Vallecas,es,40.3648332,-3.6197671,True,https://www.idealista.com/obra-nueva/108681583/,"¡Tu hogar te está esperando en uno de los nuevos barrios con más proyección de Madrid!  Ubicado en el nuevo desarrollo urbano de Valdecarros (Madrid), dotado de buenas conexiones por transporte público, en un entorno tranquilo, residencial y bien planificado. Un edificio de obra nueva con viviendas de 2 y 3 dormitorios, con zonas comunes, piscina, plaza de garaje y trastero incluidos. Las viviendas destacan por su diseño actual, la claridad espacial y el aprovechamiento eficiente de la superficie útil, con líneas limpias, amplios ventanales y terrazas privadas que aportan luminosidad y una sensación de amplitud que se disfruta todos los días. Como Vivienda Protegida de Precio Limitado (VPPL), representa una gran oportunidad para acceder a una vivienda moderna con condiciones ventajosas. La entrega de llaves está prevista para el 2029. Este moderno edificio residencial es la opción ideal para las personas que buscan su primera vivienda: funcional, cómoda, bien ubicada y con una excelente relación calidad-precio. Se situará a pocos minutos a pie de la estación de metro de La Gavia, este proyecto te conecta directamente con el corazón de la ciudad, sin renunciar a la tranquilidad de un entorno residencial en desarrollo. Este nuevo barrio se desarrolla con una visión urbana y sostenible: rodeado de zonas verdes, parques, comercios de proximidad y todos los servicios esenciales como centros educativos, instalaciones deportivas y supermercados. Aquí tendrás todo lo que necesitas a tu alcance, en un entorno pensado para hacerte la vida más fácil.",False,newdevelopment,True,2711.0,True,False,False,False,[],False,False,319872.0,€,True,True,flat,,"Ensanche de Vallecas - La Gavia, Madrid","Piso en avenida del Mayorazgo, 80",VT-3,,True,Ensanche de Vallecas - La Gavia,True,False,,,
108898990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/ac/1f/1358316589.webp,28,499000.0,flat,sale,114.0,4,2,Barrio Ventas,Madrid,Madrid,Ciudad Lineal,es,40.4288111,-3.6591317,False,https://www.idealista.com/inmueble/108898990/,"¡Descubre tu nuevo hogar! Este excepcional piso se encuentra en una de las zonas más deseadas de la capital, zona de Ventas en la calle San Emilio. Cuenta con una superficie de 114 m2, la vivienda se encuentra reformada y lista para entrar a vivir, dispone de 4 dormitorios, 2 baños completos, salon, cocina, terreza acristalada y despensa. Una vivienda diseñada para ofrecer confort, seguridad y eficiencia durante todo el año. Se distribuye de manera muy funcional, cuenta con calefaccion individual de gas natural y aire acondicionado.  ACCESIBILIDAD Y SEGURIDAD: Puerta de entrada acorazada, con anchura especial para facilitar el acceso a personas con movilidad reducida. VENTANAS DE ALTA CALIDAD: Toda la vivienda está equipada con ventanas alemanas marca Kommerling de PVC, modelo oscilobatiente Full Equip, que incluyen: - Doble acristalamiento con aislamiento acústico - Mosqueteras incorporadas - Gran eficiencia energética y aislamiento térmico Es un barrio muy tranquilo y seguro. Actualmente estan constuyendo el nuevo parque de ventas, que conecta la zona de Salamanca con Ventas (el proyecto culminara en la primavera del 2027). Además, cuenta con una excelente oferta educativa. En cuanto a las conexiones de transporte, las líneas de metro más cercanas son la línea 2 y 6 (Estación de Ventas y Manuel Becerra).  Finca con ascensor y acceso adaptado para personas con movilidad reducida. En resumen, es una excelente oportunidad para aquellos que buscan una vivienda reformada lista para entrar a vivir en una zona muy tranquila de Madrid. No pierdas la oportunidad de vivir en este entorno privilegiado y contacta con nosotros para más información. ¡Estaremos encantados de ayudarte a encontrar la casa de tus sueños! ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias? , ¿Divorcios? , te ayudamos y coordinamos todo. Infórmate:.",False,good,False,4377.0,True,False,False,False,[],False,False,499000.0,€,,,flat,,"Ventas, Madrid",Piso,295729,bj,,Ventas,True,,,,
108916672,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/94/45/1358867475.webp,30,725000.0,flat,sale,105.0,3,2,"calle de Coslada, 14",Madrid,Madrid,Barrio de Salamanca,es,40.4372868,-3.6750599,True,https://www.idealista.com/inmueble/108916672/,"JORSA INM OBILIAREIA Y ABOGADOS vende en exclusiva, amplia vivienda en tercera planta exterior muy soleada, en edificio con ascensor, Gas Natural y calefacción central. La vivienda se distribuye en amplio salón comedor, gran cocina independiente con mesa de comedor y armario despensero, tres dormitorios (dos de ellos dobles matrimoniales), dos cuartos de baño, hall de acceso y distribuidor central. La vivienda se ha actualizado en los últimos años, con el cambio de todas las ventanas por unas modernas con sistema oscilobatiente en PVC blanco, se reformaron la cocina y el baño, pudiéndose disfrutar como está en la actualidad o también es perfecto parea nueva distribución, con la idea de unir salón y cocina y hacer un gran espacio de día de unos 50m2 y mantener tres dormitorios y dos baños completos. Además goza de mucha luz y sol durante todo el día gracias a sus grandes ventanales y a su orientación Este - Oeste, además de tratarse de una vivienda alta, en tercera planta exterior. Excelente ubicación a escasos metros de María de Molina, Avenida de América, Francisco Silvela y Diego de León por lo que goza de excelentes comunicaciones y todos los servicios. Ideal como vivienda habitual o como inversión en alquiler gracias a su proximidad a cinco minutos andando del I. E. Instituto de Empresa.",False,good,False,6905.0,False,False,False,False,[],False,False,725000.0,€,,,flat,,"Guindalera, Madrid","Piso en calle de Coslada, 14",,3,True,Guindalera,True,,,,
108030862,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/16/c6/1331725000.webp,18,1300000.0,flat,sale,129.0,3,2,"calle Manuel Fernández González, 15",Madrid,Madrid,Centro,es,40.4152042,-3.6992857,True,https://www.idealista.com/obra-nueva/108030862/,"Piso de obra nueva en Huertas-Cortes, en el centro de Madrid. Muy próximo a la Plaza de Santa Ana y a la calle de Alcalá.  Se ubica en la tercera planta de un edificio recién rehabilitado con zonas comunes muy bien cuidadas. Cuenta con ascensor que da acceso directo a la vivienda.  Tiene una superficie de 129 m2, distribuidos en una amplia zona social con salón de dos estancias con salida a dos balcones, zona de comedor y cocina semi independiente, completamente equipada con electrodomésticos de alta gama de la marca Miele, un baño completo que da servicio a las visitas y una zona de lavandería independiente.  Al estar en proceso de construcción, se puede escoger la distribución de la zona de noche. Puede tener un dormitorio con amplio vestidor y baño en suite, o dos o tres dormitorios, manteniendo el principal en suite. Se adjuntan los planos de las tres opciones de reforma.  Al estar en proceso de obra, la vivienda se puede ajustar a tus gustos y necesidades. Podrás escoger los retoques finales del proyecto. Se vende sin amueblar, listo para hacer mudanza.",False,newdevelopment,True,10078.0,True,False,False,False,[],False,False,1300000.0,€,,,flat,,"Huertas-Cortes, Madrid","Piso en calle Manuel Fernández González, 15",Piso planta 3,3,True,Huertas-Cortes,True,False,,,
108921323,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/60/34/1358985236.webp,18,195000.0,flat,sale,100.0,3,1,calle del Tesoro,Madrid,Algete,,es,40.5933459,-3.4979388,False,https://www.idealista.com/inmueble/108921323/,"piso de liquidación bancaria, sin comisiones. Sin pujas precio final, directo de banco y con la financiación hasta el 90% de la compra. Precio final sin comisiones ni pujas ni nada parecido  Piso amplio con trastero 3 dormitorios y gran salón y cocina Ideal para inversores ya que este tipo de inmuebles se alquilan por mas de 1100 euros e ideal para gente cansada de pagar incomodos alquileres y quiera tener su propio piso pagando una cuota inferior a lo que pagaría por un alquiler. A menos de 15 min de localidades como Alcobendas o San Sebastián de los reyes. Edificio muy tranquilo tan solo 1 vecino  Estaremos encantados de mostrárselo si usted lo desea.",False,renew,False,1950.0,False,False,False,False,[],False,False,195000.0,€,,,flat,,Algete,Piso en calle del Tesoro,,1,True,,False,,,,
108927112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/b3/55/1359182516.webp,38,484000.0,chalet,sale,211.0,4,4,Sector 3,Madrid,Getafe,Sector 3,es,40.3003945,-3.7492236,False,https://www.idealista.com/inmueble/108927112/,"Chalet en venta en Getafe Cooperativa General PalaciosOH!KEY SERVICIOS INMOBILIARIOS VENDE Magnífico chalet en Sector III GetafePresentamos esta excelente oportunidad en venta, ubicada en la tranquila y envidiable zona de Sectorâ¯III Cerro Buenavista, dentro de la cooperativa General Palacios, una de las más valoradas de Getafe. Ofrece una combinación ideal de espacio, calidad y ubicación, un entorno residencial ideal para familias, con excelentes comunicaciones y todos los servicios al alcance.    Características principales y Distribución por plantas   Disfruta de la comodidad y tranquilidad de vivir en una de las zonas más demandadas de Getafe, en el moderno barrio Sector III Cerro Buenavista, dentro de la prestigiosa cooperativa General Palacios.   La casa cuenta con 169 metros cuadrados útiles distribuidos de manera funcional para maximizar su confort y uso diario. Además, su superficie total construida asciende a 211 metros cuadrados, proporcionando ese espacio extra que siempre has deseado.   La distribución por plantas es la siguiente: La planta Baja tiene Un salón de unos 24 m2, cocina de unos 10 m2 y un aseo. Se le ha añadido una habitación de 10,5 m2 con baño de 3,5 m2. Tiene el acceso a un porche de 12 m2 con escaleras al patio con jardín de unos 63 m2 y Garaje para un coche con un espacio de almacenamiento aprovechando el hueco de la escalera.   Planta Primera que dispone de 3 habitaciones y 2 baños una estilo suite. Todas con armarios empotrados. Además han añadido un despacho de 15, 50 m2 que también podría valer como una cuarta habitación. Tiene la posibilidad de abrir una buhardilla.   Sótano diáfano utilizado como almacén de unos 35 m2  La conexión con el transporte público es excelente. La proximidad a paradas de autobús, a escasos minutos a pie de la propiedad, asegura que puedas desplazarte fácilmente por toda la ciudad y sus alrededores, sin las complicaciones del tráfico diario. Todo esto, sin olvidar el ambiente acogedor y verde de su vecindario, que invita a disfrutar de agradables paseos y días al aire libre.     Centros deportivos, instalaciones culturales y zonas de ocio familiarParques y zonas verdes ideales para pasear o practicar deporte  Comercios de barrio, farmacias y centros de salud  Supermercados: Alcampo Sector III, Mercadona, Carrefour, Ahorramas, DIA, etc.  Acceso rápido a guarderías, institutos y centros educativos bilingües  Concertados y privados: Colegio Europeo Aristos, San José FESD, La Inmaculada, entre otros  Colegios públicos: María Blanchard y Vicente Ferrer (altamente valorados)  Fácil salida a A-42 y M-50, ideal para desplazamientos hacia Madrid o el sur de la comunidad  RENFE Cercanías (Línea C-4): Estación Getafe Sectorâ¯3, a 25â¯min caminando  MetroSur (Línea M-12): Estación Conservatorio a 11â¯min andando  Autobuses urbanos: Líneas 441, 444, a solo 2â¯min a pie   Una oportunidad que no puedes dejar pasarEsta propiedad ofrece espacio, ubicación y calidad de vida, en una de las zonas más cotizadas de Getafe. Ya sea como residencia habitual o como inversión, esta es una opción que merece la pena visitar.  Contáctanos para más información y agenda tu visita  Teléfono:   REF: 7334   .",False,good,False,2294.0,False,False,False,False,[],False,False,484000.0,€,True,True,chalet,,"Sector 3, Getafe",Chalet,7334,,,,,,,,
107943221,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/32/13/1329030640.webp,20,198800.0,studio,sale,21.0,0,1,"de las Fuerzas Armadas, 328",Madrid,Madrid,Hortaleza,es,40.4818068,-3.6205463,True,https://www.idealista.com/obra-nueva/107943221/,"HOTEL101-Madrid - Explora el valor a largo plazo a través de la propiedad inmobiliaria. Global, simple y con plena propiedad del inmueble. Hotel101-Madrid es una oportunidad única para invertir en el creciente sector turístico e inmobiliario de Madrid, bajo un modelo innovador que combina propiedad individual y gestión hotelera profesional. Ubicado en Valdebebas, una de las zonas de mayor proyección de la capital, el hotel se encuentra en la Avenida de las Fuerzas Armadas, a pocos minutos del aeropuerto de Madrid-Barajas, del centro de convenciones IFEMA y de la Ciudad Deportiva del Real Madrid. Además, estará frente al futuro circuito de Fórmula 1, lo que aumentará su atractivo turístico. ¿Qué significa ser dueño de una habitación con Hotel101? Hotel101 ofrece la posibilidad de comprar una habitación de hotel como unidad independiente con título de propiedad registral, generando ingresos pasivos mensuales sin preocuparse por la gestión operativa. •Rentabilidad Mensual Esperada: Rendimiento histórico con una rentabilidad superior al 7% •100 % sin complicaciones y sin costos ocultos: Deje que Hotel101 gestione completamente su unidad y asuma los gastos operativos, reparaciones y mantenimiento. •Sea propietario de una unidad hotelera y gane con los ingresos del hotel: Reciba una parte igual de los ingresos brutos por habitación generados por todo el hotel, independientemente de la ocupación de su unidad individual. •10 noches gratuitas al año para disfrutar en cualquier Hotel101 del mundo (5 en Madrid y 5 internacionales). ¿Cómo son las habitaciones? Las unidades tipo “HappyRoom” tienen un diseño moderno, funcional y totalmente estandarizado, lo que optimiza su eficiencia operativa. •21 m² totalmente equipados •1 cama Queen + 1 cama individual •Kitchenette con nevera y microondas •Aire acondicionado y calefacción con control individual •Baño privado con ducha de agua caliente •TV de 55”, wifi, caja fuerte, escritorio y enchufes universales •Construcción de alta eficiencia energética y sostenibilidad Instalaciones del hotel: •680 habitaciones en un edificio de 8 plantas •Restaurante 24h, piscina exterior y bar •Gimnasio, salas de reuniones y centro de negocios •Recepción y seguridad 24/7 •Lavandería, consigna y tienda de conveniencia 24h ¿Quién está detrás del proyecto? Hotel101 Global Pte. Ltd., registrada en Singapur, es la rama de expansión hotelera global de DoubleDragon Corporation, una destacada empresa inmobiliaria con sede en Filipinas que cotiza en la Bolsa de Valores de Filipinas, y que cuenta con más de 3.000 millones de dólares estadounidenses en activos totales. El modelo se basa en un enfoque “asset-light”, escalable y eficiente.",False,newdevelopment,True,9467.0,False,False,False,False,[],False,False,198800.0,€,,,flat,studio,"Valdebebas - Valdefuentes, Madrid","Estudio en de las Fuerzas Armadas, 328",,6,True,Valdebebas - Valdefuentes,True,False,,,
108462245,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/79/9f/1310465611.webp,16,165401.0,flat,sale,69.0,2,2,"del Fresno, 141",Madrid,Loeches,,es,40.3889525,-3.4258781,True,https://www.idealista.com/obra-nueva/108462245/,"TU PRIMERA VIVIENDA ASEQUIBLE ESTÁ MÁS CERCA DE LO QUE IMAGINAS VIVIENDAS VPPB DE 1, 2 Y 3 DORMITORIOS CON TERRAZA LICENCIA DE OBRA SOLICITADA JUNIO 2025 Descubre VÍVE Loeches, una promoción de 113 viviendas protegidas (VPPB) en régimen de cooperativa de 1, 2 y 3 dormitorios, con viviendas en planta baja con un amplio jardín, viviendas en planta tipo y áticos con magníficas terrazas.  Todas las viviendas disponen de terraza, trastero y una o dos plazas garaje en función de la tipología incluido en el precio de venta. Viviendas asequibles y eficientes donde se ha cuidado al máximo cada detalle para ofrecer un hogar cómodo y moderno, adaptado a tus necesidades y estilo de vida.  El proyecto contará con Alta Calificación energética, por lo que disfrutarás de un hogar confortable, ahorrando en tus facturas de calefacción y contribuyendo al cuidado del medio ambiente. VÍVE Loeches dispondrá de unas magníficas zonas comunes, un lugar perfecto para coleccionar momentos inolvidables gracias a sus zonas verdes y piscina para refrescarte en los días más calurosos.  Loeches: vive en un entorno tranquilo, cerca de Madrid Situado al este de Madrid, Loeches es un municipio con un encanto, rodeado de naturaleza y con una calidad de vida inmejorable. A solo 35 minutos en coche del centro de Madrid, ofrece un ambiente sereno, con todos los servicios necesarios y excelentes conexiones por carretera (M-206, R-3 y A-2) y transporte público (línea 284 con conexión en Avenida de América). Gracias a su ubicación estratégica, Loeches está rodeado de municipios como San Fernando de Henares, Alcalá de Henares, Torrejón de Ardoz, Rivas Vaciamadrid y Arganda del Rey, lo que amplía aún más la oferta de servicios, comercios y actividades. Es el lugar perfecto para quienes buscan su primera vivienda asequible en un entorno tranquilo, sin renunciar a la comodidad y la cercanía a la ciudad. Solicita una visita con nuestro comercial y descubre todos los detalles de este proyecto de vivienda asequible.  Estás a un paso de conocer tu próximo hogar asequible.",False,newdevelopment,True,2397.0,True,False,False,False,[],False,False,165401.0,€,True,True,flat,,Loeches,"Piso en del Fresno, 141",31263,2,True,,True,False,,,
108855003,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/a2/cf/1357091592.webp,42,770000.0,studio,sale,130.0,0,2,plaza de Manuel Becerra,Madrid,Madrid,Barrio de Salamanca,es,40.4291908,-3.6668306,False,https://www.idealista.com/inmueble/108855003/,"Fantástico Loft exterior en Manuel Becerra. Engel & Völkers presenta, en exclusiva, este moderno y amplio loft, exterior y en altura, de planta baja situado en plena plaza de Manuel Becerra, en el exclusivo barrio Salamanca. Desde el portal se accede, por unas escaleras, a su primera planta, en la que nos encontramos una cocina con los electrodomésticos integrados, de líneas sobrias y actuales. A continuación, un gran espacio abierto, con toques industriales, dividido en dos ambientes: salón y comedor o habitación/estudio, con un baño completo con cabina de ducha. Bajando otras escaleras, y también abierto, tenemos el dormitorio principal, con otro baño completo en suite. Dispone, además, de espacios ocultos de almacenaje, iluminación y cuarto de lavandería independiente, y disfruta de calefacción central al beneficiarse del paso de las tuberías de la comunidad por la propiedad.  Su inmejorable situación y su diseño lo convierten en un producto ideal para inversores para rentabilidad, o para personas que busquen un espacio moderno, diferente y único, en pleno barrio de Salamanca. Fuente del Berro es uno de los barrios que componen el distrito de Salamanca, en Madrid. En este barrio se encuentra la Colonia Fuente del Berro, pequeños chalets y adosados que se construyeron a principios del siglo XX para la clase media, Colonia Iturbe 1 y Colonia Iturbe 2, ahora habitada por multitud de personalidades de la política y las artes. También se encuentra el Parque de la Quinta de la Fuente del Berro situado en la parte oriental del barrio. El barrio se encuentra limitado por la calle Alcalá por el norte, la calle del Doctor Esquerdo por el oeste, Avenida de la Paz o M-30 por el este y la calle de O’Donnell por el sur.  El barrio es servido por diversas líneas de autobuses. Las líneas 2, 5 y 6 de metro dan servicio al barrio con las siguientes estaciones: Ventas L2 y L5 / Manuel Becerra L2 y L6 / O’Donnell L6 Gran variedad de mercadillos, supermercados, gimnasios, colegios, iglesias, parroquias y amplia oferta comercial. El centro deportivo municipal Fuente del Berro y la muy conocida Plaza de Toros de las Ventas. Es además un barrio residencial, tranquilo y seguro, con zonas ajardinadas ideales para los niños y personas mayores.",True,good,False,5923.0,True,False,True,False,[],False,False,770000.0,€,,,flat,studio,"Fuente del Berro, Madrid",Estudio en plaza de Manuel Becerra,W-030UAZ,,True,Fuente del Berro,True,,,,
