propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108828409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/33/f9/1356518447.webp,Chalet Robles 24,118,,1390000.0,chalet,sale,186.0,,8,4,CL ROBLE,Madrid,Madrid,es,40.4624517,-3.6978529,False,https://www.idealista.com/inmueble/108828409/,"Pablos & Co. Real Estate gestiona la venta de este Exclusivo chalet � con jardín privado en el corazón de Madrid. Zona: Sor Ángela de la Cruz – Infanta Mercedes – Bravo Murillo Ubicado en una de las zonas más tranquilas y céntricas de Madrid, y con variedad de posibilidades, este chalet adosado unifamiliar posee un total de 280 m² construidos distribuidos en 3 plantas y una 4ta planta abuhardillada, con un encantador jardín privado de 55 m² y dos plazas de garaje incluidas en el precio.  Espacios amplios, luz natural y confort en cada planta: * **Planta baja**: Elegante salón con recibidor y chimenea totalmente funcional para calentar las frías noches invernales madrileñas y un aseo de cortesía. * **Primera planta**: Zona social con varios salones, comedor y amplia y luminosa cocina con despensa de gran capacidad, más un baño completo. * **Segunda planta**: 4 dormitorios dobles; el principal con baño en suite y armarios empotrados, más un segundo baño. * **Tercera planta**: Espaciosa buhardilla muy luminosa, ideal para zona de lectura, trabajo u ocio.  ✨ Detalles que marcan la diferencia en esta propiedad: *Excelente e inmejorable ubicación. *Privacidad, discreción y seguridad. *Abundante luz y ventilación. * Escalera interior de mármol. *Ventanas de climalit  * Suelos de mármol y parquet. * Armarios empotrados con bastante almacenamiento. * Calefacción individual por gas natural * **2 plazas de garaje incluidas** * Posibilidad de entrega con reforma incluida. ¡NO PIERDA LA OPORTUNIDAD DE VER ESTA INCREÍBLE PROPIEDAD! Contáctanos para una visita.",False,good,False,,7473.0,False,False,False,False,[],False,False,1390000.0,€,chalet,"Cuzco-Castillejos, Madrid",Chalet pareado en Cl Roble,Tetuán,Cuzco-Castillejos,True,True,semidetachedHouse,,,
108819604,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/3f/fc/1356069181.webp,BNJA,5,6,630000.0,flat,sale,74.0,True,1,1,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,es,40.4563879,-3.6794494,False,https://www.idealista.com/inmueble/108819604/,"Belton Real Estate ofrece exclusivo piso muy luminoso gracias a su terraza, además con vistas despejadas por tratarse de una sexta planta exterior.  La vivienda se encuentra reformada y cuenta con 74 metros cuadrados. Su distribución incluye una habitación, un baño, cocina, salón y comedor.  El edificio cuenta con portero y ascensor.  Se sitúa en la zona de Chamartín - Hispanoamérica, con un ambiente privilegiado, rodeado de diferentes opciones comerciales, sitios de interés cultural y entretenimiento; y muy bien conectada a través de transporte público con el resto de la ciudad.  Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,True,8514.0,False,False,False,False,[],False,False,630000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Piso,Chamartín,Bernabéu-Hispanoamérica,,,,,,
108332175,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/33/81/1340955395.webp,Plaza Jesús NUDA PROP.,71,3,1072000.0,flat,sale,182.0,True,3,2,plaza Jesús,Madrid,Madrid,es,40.4146183,-3.6969522,False,https://www.idealista.com/inmueble/108332175/,"VENTA NUDA PROPIEDAD, VIVIENDA DE LUJO EN EXCELENTE UBICACIÓN, SÓLO NUDA PROPIEDAD.   Inmejorable oportunidad de adquirir la nuda propiedad de elegante vivienda de lujo en precioso edificio clásico en Plaza de Jesús, haciendo esquina con calle Lope de Vega, corazón del Barrio de Las Letras. Los propietarios actuales, de 74 y 71 años respectivamente, conservarían el usufructo vitalicio. La vivienda de 160 metros, es totalmente exterior a la Plaza de Jesús y calle Lope de Vega, y disfruta de una impresionante habitación principal redonda totalmente abalconada, justo en el chaflán redondeado del edificio.  Consta además, de gran recibidor, enorme salón comedor con tres grandes balcones, habitación con balcón a Plaza de Jesús, baño con bañera de hidromasaje y balcón a calle Lope de Vega, habitación con balcón a calle Lope de Vega, baño grande con plato de ducha y ventana al patio de la finca, y cocina con despensa, ambas con ventana al patio de la finca. El piso dispone de cerramientos dobles en todos los balcones, cristales Climalit, excelente suelo de madera, carpintería interior de madera con puertas altas en salón y habitación principal, altura de techo de 3 metros, pintura lisa, aire acondicionado, calefacción individual de gas natural. Todo en perfecto estado.  Tercera planta, con muchísima luz todo el día gracias a todos los balcones que rodean la casa. Situado en magnífico edificio clásico, con ascensor moderno en cabina de madera que sube hasta la sexta planta, desde donde se accede a la azotea de uso comunitario con inmejorables vistas al Barrio de las Letras, Iglesia de Los Jerónimos, Paseo del Prado.",False,good,False,True,5890.0,False,False,False,False,[],False,False,1072000.0,€,flat,"Huertas-Cortes, Madrid",Piso en plaza Jesús,Centro,Huertas-Cortes,,,,,,
108710293,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/4f/6a/1352838260.webp,,34,,675000.0,chalet,sale,340.0,,5,4,calle de Miró,Madrid,Arroyomolinos,es,40.2612168,-3.9164136,False,https://www.idealista.com/inmueble/108710293/,"Agencia Aldea comercializa en exclusiva esta impresionante casa pareada de recién reformada. Ubicada en una zona residencial consolidada, esta propiedad cuenta con una amplia superficie construida de 339,51 m² y un total de 5 dormitorios, perfectos para disfrutar en familia. La planta baja ofrece un luminoso salón-comedor, cocina independiente y un dormitorio ideal para visitas. Además, en la primera planta encontrarás cuatros acogedores dormitorios, incluyendo el principal con vestidor y tres baños completos. El semisótano es un verdadero lujo, con un garaje espacioso para cuatro vehículos y un trastero que te permitirá organizar todo lo que necesites. La calidad de los materiales es excepcional, con suelos de gres rústico y tarima laminada, además de una fachada de ladrillo cara vista que le da un toque elegante. La casa está equipada con calefacción por aerotermia, asegurando confort durante todo el año. Con una orientación sur, disfrutarás de luz natural en todas las estancias. Sin olvidarnos el patio trasero con piscina, donde podrás disfrutar de un espacio al aire libre. No pierdas la oportunidad de visitar esta maravillosa propiedad que combina diseño moderno, funcionalidad y comodidad. ¡Tu nuevo hogar te espera!",False,good,False,,1985.0,False,False,False,False,[],False,False,675000.0,€,chalet,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos",Chalet adosado en calle de Miró,La Cárcaba - El Encinar - Montemolinos,,True,True,terracedHouse,,,
108776560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/10/2d/1354872364.webp,,86,bj,369900.0,flat,sale,90.0,True,2,2,calle Colibri,Madrid,Arganda,es,40.3128895,-3.4502033,False,https://www.idealista.com/inmueble/108776560/,"LA PETITE MAISON os presenta este fantástico bajo de lujo diseñado a capricho, con una superficie construida de 90m2 y casi 80 de Jardín. Descubre esta espectacular vivienda Exclusiva recientemente reformada, ubicada en Arganda del Rey.  Su diseño actual, funcional y elegante la convierte en una oportunidad única para quienes buscan comodidad y estilo en un entorno residencial. La casa cuenta con una luminosa distribución de concepto abierto, donde la cocina y el salón se integran en un mismo espacio. La cocina, de diseño moderno, está equipada con muebles lacados en negro mate con tratamiento antihuellas, Además de contar con un diseño vanguardista han aprovechado al máximo el espacio, contando con gavetas, cajones interiores, freno suave en puertas y campana integrada. En el centro, una isla funcional crea un punto de encuentro ideal para el día a día o para reuniones informales. El amplio salón dispone de distintos puntos de luz que permiten crear varios ambientes y se conecta con el exterior a través de un gran ventanal con persiana eléctrica y mando a distancia.  La vivienda dispone actualmente de 1 dormitorio en suite con plato de ducha. El baño exterior esta dotado con bañera, ambos completos y revestidos en gres porcelánico de alta calidad. La cocina cuenta con una zona de te dedero actualmemte destinada a zona de lavanderia. Desde aquí se accede directamente al jardín, orientado al este, con luz natural directa por las mañanas y equipado con una estupenda piscina con cascada, invitándote a disfrutar de un baño relajante después de un largo día. Contamos con suelo antideslizante, zona chill out, pérgola y sistema de iluminación LED con mando para crear distintos ambientes nocturnos y dsifrutar de cada velada.  Cada detalle ha sido pensado para proporcionar una experiencia de vida excepcional, combinando funcionalidad y un diseño encantador. es el elemento central, invitándote a disfrutar de un baño relajante después de un largo día.  Destacado: Ventanal con persiana eléctrica y mando Cocina con muebles antihuellas y acabados premium Gres porcelánico en baños Piscina con cascada, luces LED y suelo antideslizante Iluminación ambiental exterior con mando a distancia Una casa lista para entrar a vivir, con todo lo necesario para disfrutar tanto en interior como en exterior. AACC.  Luz indirecta en toda la casa.  Intimidad total.  Primeras calidades. Una amplia plaza de garaje. No pierdas la oportunidad de vivir en un oasis urbano! Si necesitas ampliar información, no te quedes con las dudas y, ¡Llámanos!",True,good,False,True,4110.0,False,False,True,False,[],False,False,369900.0,€,flat,"Los Villares, Arganda",Piso en calle Colibri,Los Villares,,True,True,,,,
102099062,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/17/31/1332585934.webp,VI-000-030-686-972,16,bj,144500.0,flat,sale,59.0,,1,1,Barrio Villaverde Alto,Madrid,Madrid,es,40.3465863,-3.7111076,False,https://www.idealista.com/inmueble/102099062/,"Oportunidad de inversión: inmueble alquilado. Fecha de fin de contrato: 12/2026.  Piso en Madrid. Dispone de una superficie de 59 m² distribuidos en salón-comedor, la habitación, cocina, 1 baño y el balcón. Piso situado alrededor de servicios, comercios, mercados y escuelas. Con fácil acceso en tren a la estación de Puente Alcocer.  Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,,2449.0,True,False,False,False,[],False,False,144500.0,€,flat,"Villaverde Alto, Madrid",Piso,Villaverde,Villaverde Alto,,,,151000.0,6500.0,4.0
108652781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/bb/da/1351155193.webp,,38,1,310000.0,flat,sale,162.0,True,3,2,Espartales,Madrid,Alcalá de Henares,es,40.5086818,-3.3647024,False,https://www.idealista.com/inmueble/108652781/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, OFICINA DE TECNOCASA, VENDE EXCELENTE VIVIENDA EN ESPARTALES. Descubre este espectacular piso de 162 m² construidos, ideal para disfrutar de la comodidad y el espacio que siempre has deseado. Situado en la primera planta, este hogar cuenta con una distribución perfecta que maximiza la luz natural gracias a su orientación Este y Oeste. Al entrar, te recibe un acogedor hall que te conduce a un salón luminoso, perfecto para relajarte o recibir visitas. La cocina, completamente amueblada y equipada, es un sueño para cualquier amante de la gastronomía. Este piso ofrece tres amplios dormitorios con armarios empotrados, garantizando suficiente espacio para toda la familia. Además, cuenta con dos cuartos de baño, uno de ellos en suite, lo que añade un toque de confort y privacidad. Disfruta de la comodidad de tener dos plazas de garaje y un trastero para almacenar tus pertenencias sin preocupaciones. La ubicación es simplemente perfecta, con acceso directo a la nacional A2 y paradas de autobús cercanas que facilitan tus desplazamientos. Las zonas comunes incluyen un parque para niños, ideal para que los más pequeños jueguen y se diviertan. Este piso, construido en 2011 y en excelente estado, cuenta con calefacción por bomba de frío/calor y aire acondicionado para garantizar tu confort durante todo el año.  Además, te ofrecemos la posibilidad de financiación hasta el 100% a través del departamento de intermediación financiera KIRON. No pierdas la oportunidad de visitar este maravilloso piso sin compromiso. ¡Tu nuevo hogar te espera!",False,good,False,True,1914.0,False,False,False,False,[],False,False,310000.0,€,flat,"Espartales, Alcalá de Henares",Piso,Espartales,,True,True,,322000.0,12000.0,4.0
108853082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/81/f2/1357034703.webp,,37,bj,167000.0,flat,sale,50.0,True,2,1,CL PEÑA DE LA ATALAYA,Madrid,Madrid,es,40.3886069,-3.6648891,False,https://www.idealista.com/inmueble/108853082/,"Pablos & Co. Real Estate gestiona la venta de esta propiedad en la zona de San Diego, Madrid a un precio inmejorable y difícil de encontrar actualmente en el mercado. Vivienda luminosa reformada con patio privado – Ideal para vivir o invertir Se vende piso exterior de **50 m² construidos + patio de uso y disfrute privado**, muy luminoso, con techos altos y excelente climatización (fresca en verano). Distribución: * Salón * Cocina amueblada y equipada * Baño completo * 2 dormitorios * Patio privado Características destacadas: * Ventanas nuevas de alta calidad climalit y rejas de seguridad. * Suelo de tarima en habitaciones y salón. * Mobiliario IKEA y electrodomésticos incluidos. * Amueblado y listo para entrar a vivir.  Ubicación: * A solo **8 minutos a pie de Cercanías Asamblea de Madrid** (una estación de Atocha) * Conectado con líneas de autobús: 57, 103, 111, 144 y N11. * Salidas directas a M-30 y M-40. * Zona con todos los servicios: bancos, supermercados, colegios, farmacias y parques. ¡CONTÁCTANOS PARA UNA VISITA, NO LO DUDES!",False,good,False,False,3340.0,False,False,False,False,[],False,False,167000.0,€,flat,"San Diego, Madrid",Piso en Cl Peña De La Atalaya,Puente de Vallecas,San Diego,,,,,,
106145602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/6a/8f/1340204246.webp,RV2421,39,,1500000.0,chalet,sale,857.0,,6,6,Barrio Molino de la Hoz,Madrid,Las Rozas de Madrid,es,40.5339161,-3.9410329,False,https://www.idealista.com/inmueble/106145602/,"Descubre este espectacular chalet independiente ubicado en el corazón de Molino de la Hoz. Con una parcela de 2.407 m² y 857 m² construidos, esta vivienda ofrece un entorno idílico con vegetación consolidada y zonas verdes que te harán sentir en plena naturaleza. La propiedad cuenta con una piscina climatizada cubierta, ideal para disfrutar todo el año, y un espacio cerrado para celebraciones con cocina independiente, perfecto para eventos familiares o reuniones con amigos. La casa está distribuida de manera excelente. En la planta baja encontrarás un amplio salón comedor, una cocina totalmente equipada, un despacho, un dormitorio y un baño completo. Además, dispone de un porche cubierto para relajarte con vistas al jardín. La planta superior alberga cinco dormitorios, cada uno con su propio baño en suite, destacando el dormitorio principal que incluye un vestidor.  El sótano es un espacio versátil con garaje para dos coches, una sala multiusos o bodega acondicionada como cine y trastero. La vivienda también cuenta con una pista de deporte y armarios empotrados por toda la casa. Construida en 1998 y en buen estado de conservación, esta casa garantiza luminosidad durante todo el día con sus amplios ventanales.  No pierdas la oportunidad de vivir en una casa que lo tiene todo: comodidad, espacio y una ubicación privilegiada. ¡Ven a conocerla y enamórate de tu nuevo hogar!",True,good,False,,1750.0,True,False,False,False,[],False,False,1500000.0,€,chalet,"Molino de la Hoz, Las Rozas de Madrid",Casa independiente,Molino de la Hoz,Molino de la Hoz,True,True,independantHouse,,,
105950285,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/d2/49/1267941259.webp,,18,bj,190000.0,flat,sale,65.0,True,2,1,calle de San Gregorio,Madrid,Galapagar,es,40.5800276,-4.0032637,False,https://www.idealista.com/inmueble/105950285/,"Vivienda en planta baja. Alquilada hasta Septiembre 2026. Recién reformada. Calle San Gregorio, casco urbano de Galapagar.  Superficie construida de 65 m2 distribuida en 2 dormitorios, un baño, cocina y salón. Muy luminoso. Cocina totalmente amueblada y con electrodomésticos. Baño completo con plato de ducha. Zona totalmente consolidada con todo tipo de servicios, comercios y excelente comunicación. A 3 minutos a pie de parada de bus con las líneas 632, 634 y 635.",False,good,False,False,2923.0,False,False,False,False,[],False,False,190000.0,€,flat,"Deportivo Galapagar - Los Almendros, Galapagar",Piso en calle de San Gregorio,Deportivo Galapagar - Los Almendros,,,,,,,
108662918,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/79/c9/1351460397.webp,07292,1,1,63000.0,flat,sale,63.0,True,3,1,calle del Pintor Rafael Boti,Madrid,San Martín de la Vega,es,40.2043182,-3.5816052,False,https://www.idealista.com/inmueble/108662918/,"Se ofrece a la venta una interesante propiedad de 63 m², actualmente ocupada por persona sin justo título. Debido a esta situación, no es posible realizar visitas al interior del inmueble ni optar a financiación hipotecaria. � Estado del inmueble: Ocupado � Visitas no permitidas � Financiación no disponible � Ideal para inversores con perfil estratégico y visión a medio/largo plazo Este tipo de activos representa una oportunidad con descuento frente al valor de mercado, lo que puede traducirse en una alta rentabilidad una vez regularizada su situación. �Para más información, contáctanos directamente. Aprovecha esta oportunidad exclusiva para ampliar tu cartera de inversión.",False,good,False,False,1000.0,False,False,False,False,[],False,False,63000.0,€,flat,San Martín de la Vega,Piso en calle del Pintor Rafael Boti,,,,,,,,
107422905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/a3/0f/1312269243.webp,,54,,1690000.0,chalet,sale,320.0,,4,5,calle de Gonzalo Herrero,Madrid,Madrid,es,40.4651351,-3.7005665,False,https://www.idealista.com/inmueble/107422905/,"¡Descubre el hogar de tus sueños en este impresionante chalet pareado de lujo! Esta vivienda, nueva a estrenar, se alza majestuosamente con un diseño arquitectónico que cautiva desde el primer vistazo. Con una construcción de 320 m² distribuidos en tres plantas, cada rincón de esta casa ha sido pensado para ofrecer el máximo confort y elegancia. Al entrar, te sorprenderán los techos de más de 4 metros de altura en el salón, donde una chimenea moderna añade un toque acogedor. La cocina, amplia y equipada con las mejores calidades ( electrodomésticos de Smeg y Liebherr ), es el lugar perfecto para inspirar al chef que llevas dentro. La planta principal también cuenta con una zona de juegos ideal para el entretenimiento de toda la familia. En la planta superior, dos dormitorios con baño en suite garantizan privacidad y lujo, mientras que uno de ellos incluye un vestidor espacioso. La planta inferior alberga una bodega de madera de roble, perfecta para los amantes del vino. Además, la vivienda está diseñada para ser accesible a personas con movilidad reducida, y cuenta con calefacción por aerotermia con suelo radiante/refrescante para asegurar el máximo confort en cualquier estación. La orientación norte, sur, este y oeste asegura luz natural durante todo el día. Completa este magnífico hogar DOS plaza de garaje con cargador de coche eléctrico y un trastero. No pierdas la oportunidad de vivir en esta joya arquitectónica con calificación energética A. ¡Ven a visitarla y deja que te conquiste!",False,good,False,,5281.0,False,False,False,False,[],False,False,1690000.0,€,chalet,"Valdeacederas, Madrid",Chalet pareado en calle de Gonzalo Herrero,Tetuán,Valdeacederas,True,True,semidetachedHouse,,,
108810423,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/c3/3d/1355798748.webp,MADRID 001,26,6,790000.0,flat,sale,100.0,True,3,2,"paseo de Juan Antonio Vallejo-Nájera Botas, 32",Madrid,Madrid,es,40.4024489,-3.7093338,True,https://www.idealista.com/inmueble/108810423/,"Vivienda de 3 dormitorios con piscina en edificio de alta calidad – Paseo Vallejo-Nájera, Arganzuela Se ofrece magnífica vivienda en una de las zonas más valoradas de Arganzuela, en el Paseo de Juan Antonio Vallejo-Nájera Botas, nº 32. Ubicada en un edificio de excelente construcción, esta vivienda destaca por su amplitud, luminosidad y comodidades comunitarias, ideal para familias o como inversión. Características principales: 3 dormitorios amplios, con armarios y buena ventilación 2 baños completos, funcionales y bien distribuidos Salón muy espacioso y luminoso, ideal para crear zonas de descanso y comedor Pasillo amplio, que aporta sensación de espacio y privacidad entre las estancias Cocina independiente, con salida directa a un balcón exterior Balcón tipo tendedero Orientación que garantiza luz natural durante todo el día Zonas comunes: Piscina comunitaria en recinto cerrado Ascensor, portero físico y acceso adaptado Entorno tranquilo, bien comunicado y rodeado de zonas verdes Ubicación: A pocos minutos del metro Pirámides y Marqués de Vadillo Excelente comunicación con M-30 y Atocha Cercano a supermercados, colegios, parques y Madrid Río No dejes pasar esta oportunidad de vivir en una zona consolidada, con todos los servicios y un hogar espacioso donde disfrutar con la familia. Llámanos y ven a visitarlo. ¡Te encantará!",False,good,False,True,7900.0,False,False,False,False,[],False,False,790000.0,€,flat,"Acacias, Madrid","Piso en paseo de Juan Antonio Vallejo-Nájera Botas, 32",Arganzuela,Acacias,True,True,,,,
107488537,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/7a/b4/1314127150.webp,SESEÑA-CIEMPO,43,,399000.0,chalet,sale,710.0,,3,2,calle Terrero,Madrid,Valdelaguna,es,40.1636527,-3.3643142,False,https://www.idealista.com/inmueble/107488537/,"Agencia inmobiliaria de Seseña zona Seseña y Ciempozuelos, Tecnocasa Estudio Seseña Ciempo SL. ¡VENDE CASA INDEPENDIENTE en Valdelaguna con dos terrenos rústicos con un total de 5.500m2 al lado de la vivienda!   La vivienda tiene un total de 710 M2 con 202 M2 CONSTRUIDOS, distribuida en 2 plantas; PLANTA BAJA; cuenta con un amplio patio muy bien cuidado con espléndidas vistas, en él encontramos el jardin con merendero y barbacoa, piscina y unas escaleras que te dan acceso a los dos terrenos rústicos.   Encontramos un espectacular amplio porche con ventanales que dan bastante luminosidad en él encontramos una sala de estar con cocina, barra y dos estufas de pellet, aseo y una sala de trabajo. Cuemta también con garaje con puerta eléctectrica. PRIMERA PLANTA; encontramos un salón con estufa y un balcón, cocina equipada, tres dormitorios con armarios empotrados y baño completo con ducha con aire acondicionado frío/calor. Es una vivienda ideal para disfrutar de un hogar acogedor, versátil que está rodeado de la naturaleza. Además, la ubicación es tranquila y cuenta con paradas de autobús y otros servicios cercanos. No dude en llamarnos para concretar su visita, en la que estará a su disposición el asesoramiento gratuito de nuestro departamento financiero Kiron.",False,good,False,,562.0,False,False,False,False,[],False,False,399000.0,€,chalet,Valdelaguna,Casa independiente en calle Terrero,,,True,True,independantHouse,,,
108133355,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/02/42/1334866176.webp,1271,58,,2975000.0,chalet,sale,818.0,,6,7,calle Transversal,Madrid,Pozuelo de Alarcón,es,40.4247022,-3.8437722,False,https://www.idealista.com/inmueble/108133355/,"Inmob Homes presenta esta propiedad digna para apreciar a los entendidos que valoren los detalles de calidad en cada uno de sus rincones.   Situada en una de las calles más tranquilas y privilegiadas de la urbanización Monte Alina, esta propiedad representa la fusión perfecta entre elegancia, privacidad y calidad de vida. A tan solo unos pasos del acceso principal y del colegio internacional Aquinas American School, su ubicación garantiza una conexión inmejorable con todo lo que importa. Con una parcela de 3.600 m² y 818 m² construidos, esta vivienda ha sido diseñada por un prestigioso arquitecto con un claro propósito: crear un hogar que inspire. Espacios amplios, luminosos y funcionales invitan a disfrutar cada rincón, tanto en la vida cotidiana como en celebraciones inolvidables con familia y amigos. Cada línea, cada material, cada vista ha sido pensada para conectar con quien valora lo verdaderamente especial. Un interior que deslumbra desde el primer instante Al ingresar, nos recibe un imponente recibidor a doble altura, dominado por un encantador patio inglés y una ventana Velux que baña el espacio con luz natural. Desde este punto, accedemos al salón principal, que se conecta a la izquierda con un elegante despacho y a la derecha con un comedor formal. Junto a este, una acogedora sala de estar con chimenea se presenta como el refugio ideal para las tardes de invierno, con orientación oeste y vistas despejadas hacia el porche y el jardín, ofreciendo el escenario perfecto para disfrutar de atardeceres memorables.   La cocina, recientemente renovada con mobiliario de alta gama de la firma Santos, ofrece un espacio práctico y acogedor, ideal para el día a día. Cuenta con una amplia zona de comedor informal, gran capacidad de almacenaje, acceso independiente, y está complementada por una funcional zona de lavado, plancha y área de servicio. Además, esta planta incluye un aseo de cortesía y un armario ropero situado estratégicamente junto al recibidor principal.   Planta superior: privacidad y bienestar  La planta alta está dedicada por completo a la zona de descanso, ofreciendo un entorno íntimo y confortable. El dormitorio principal cuenta con un elegante vestidor y baño en suite, acompañado por un segundo dormitorio también con baño privado. Además, dos amplios dormitorios comparten un baño completo, mientras que un quinto dormitorio dispone de su propio baño, ideal para invitados o familia. La planta se completa con una terraza con agradables vistas al jardín, perfecta para desconectar y disfrutar del entorno.    Planta semisótano: espacio versátil para el confort y el disfrute  La planta semisótano ofrece múltiples ambientes pensados para el bienestar y la funcionalidad. Dispone de un amplio salón familiar, ideal como zona de ocio o reuniones, una sauna para relajarse, despensa, cuarto de instalaciones, trastero y un espacio polivalente adaptable a distintos usos como gimnasio, sala de juegos o despacho. Además, cuenta con un garaje con capacidad para tres vehículos grandes. Exterior: naturaleza, amplitud y momentos memorables El entorno exterior de la propiedad ha sido concebido para ofrecer una experiencia de vida exclusiva en contacto con la naturaleza. Un cuidado jardín paisajístico se extiende a lo largo de una amplia explanada verde, acompañado de zonas arboladas que brindan sombra y frescor en los meses más cálidos. La piscina de generosas dimensiones, con vestuarios y aseos independientes, se convierte en el centro de las reuniones estivales, complementada por una elegante barbacoa y un horno de piedra que invitan a disfrutar de inolvidables veladas al aire libre, con familiares y amigos, en un entorno íntimo y refinado.",True,good,False,,3637.0,False,False,False,False,[],False,False,2975000.0,€,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente en calle Transversal,Urbanizaciones,Montealina,True,True,independantHouse,,,
108358869,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/82/49/1341742988.webp,,33,,860000.0,chalet,sale,156.0,,3,4,calle Bornos,Madrid,Madrid,es,40.4658361,-3.5919696,False,https://www.idealista.com/inmueble/108358869/,"""TECNOCASA - BARAJAS -CORRALEJOS - MADRID vende Chalet adosado en Calle Bornos. Chalet adosado de 156 m2 construidos, situado en la zona de Corralejos, Coronales Madrid. La vivienda consta de cuatro plantas y jardín delantero y trasero.  El chalet está distribuido en: - 3 Dormitorios de gran tamaño con armarios empotrados, Split, doble ventana climalit en todos los dormitorios, buhardilla de origen para acondicionar en la cuarta planta, sótano con 1 sala diafana actualmente destinada a zona de estar y baño completo con plato de ducha, 2 baños completos en la segunda planta y un aseo ( en la primera planta), gran salón con acceso a jardín trasero y cocina office Distribución por plantas: - Planta baja( sótano ) reformado, distribuido en 1 estancia, baño completo con plato de ducha y ventilación natural. - Primera Planta distribuida en gran salón con acceso a jardín trasero, ventanas climalit, paredes lisas, orientación sur- este, cocina office, aseo con ventilación natural -Segunda Planta distribuida en 3 dormitorios de gran tamaño con armarios empotrados y aire acondicionado, 1 baño completo con plato de ducha y dormitorio principal con varios armarios empotrados y baño en suite con plato de ducha. -Tercera Planta con buhardilla a reformar y terraza. Además cuenta con: - Garaje con 1 plaza y puerta de acceso automática. - Jardín delantero y trasero. - Hueco para construir piscina. - Split en dormitorios. - Termostatos independiente. - Ventanas climalit oscilobatientes. -Placas solares Ubicado en una exclusiva zona residencial del barrio de Coronales, totalmente consolidada y con toda clase de servicios, se encuentra próxima al Centro Comercial Bahía Center (Mercadona, Hipercor, Gimnasio, Farmacia, Centros de Estética y moda, agencia de viajes, etc. ), Colegios y Guarderías y le sitúan en las inmediaciones del Aeropuerto Madrid-Barajas, Parque Ferial y de Ocio Juan Carlos I, Campo de Golf de la Hinojosa y El Capricho, ofrece unas excelentes comunicaciones dado el rápido acceso a las vías M11, N-II, M-40, M-30, R-II y M-50, Aeropuerto de Madrid-Barajas, parque Ferial Juan Carlos I, y a su vez beneficiado por el acceso a los servicios de transporte públicos de Madrid, líneas 5 y 8 de Metro y línea 151 y 166 de autobús. Financiación de hasta el 100% con nuestro departamento financiero, Kiron. Asesoramiento gratuito y sin compromiso, no dude en consultarnos. 30 años en Madrid, ¡Gracias por la confianza"".",False,good,False,,5513.0,False,False,False,False,[],False,False,860000.0,€,chalet,"Campo de las Naciones-Corralejos, Madrid",Chalet adosado en calle Bornos,Barajas,Campo de las Naciones-Corralejos,True,True,terracedHouse,,,
