propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108426533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/d2/b3/1133675344.webp,7,bj,287500.0,flat,sale,86.0,True,3,2,"calle Saiz Romillo, 1",Madrid,Velilla de San Antonio,,es,,40.3668595,-3.4864377,True,https://www.idealista.com/obra-nueva/108426533/,"Velilla de San Antonio, Promored lanza la comercialización de 39 exclusivas viviendas en la urbanización cerrada Lares de Velilla Centro, situada en la calle Sainz Romillo, 1. Este nuevo proyecto residencial ha sido diseñado por el prestigioso estudio GSM Arquitectos SLP, bajo la dirección de Gaspar Sánchez Moro, profesional con más de 25 años de trayectoria en el sector. Su firma garantiza un equilibrio perfecto entre diseño, confort y funcionalidad, presente en cada detalle del conjunto.  Las viviendas, disponibles en tipologías de 1, 2 y 3 dormitorios, incluyen plaza de garaje y trastero, y están pensadas para optimizar cada metro cuadrado. La calidad de los materiales y los acabados responde a los más altos estándares, asegurando espacios duraderos, eficientes y acogedores. La promoción ofrece también bajos con jardín privado y áticos con amplias terrazas, perfectos para quienes desean disfrutar de un entorno exterior sin renunciar a la intimidad del hogar Además, los residentes podrán disfrutar de unas zonas comunes cuidadas y tranquilas, pensadas para el bienestar y la convivencia en un entorno privado y exclusivo. Lares de Velilla Centro destaca no solo por su arquitectura y calidades, sino también por su excelente ubicación, próxima a todo tipo de servicios y con una comunicación inmejorable con Madrid. Si estás buscando una vivienda que combine elegancia, calidad de vida y buena conexión, este es el momento. Descubre tu nuevo hogar con Promored en Velilla de San Antonio..",False,newdevelopment,True,True,3343.0,True,False,False,False,[],False,False,287500.0,€,,,,flat,Velilla de San Antonio,"Piso en calle Saiz Romillo, 1",20B,False,True,True,
108381871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/a2/76/1328727201.webp,6,3,545800.0,flat,sale,102.0,True,2,2,calle Huerta Grande s/n,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.437291,-3.8187616,True,https://www.idealista.com/obra-nueva/108381871/,"RESIDENCIAL PHOENIX S. COOP. MAD. ES ADJUDICATARIA DE LA PARCELA EN EL AMBICIOSO ÁMBITO DE HUERTA GRANDE, POZUELO DE ALARCÓN  Bienvenido a Residencial Phoenix, exclusivas viviendas de 2, 3 y 4 dormitorios con plaza de garaje, trastero, en el ambicioso ámbito de Huerta Grande en Pozuelo de Alarcón. Huerta Grande, es un nuevo desarrollo urbanístico en el corazón de Pozuelo de Alarcón, una de las zonas residenciales más demandadas de Madrid por su calidad de vida, tranquilidad y excelente ubicación. Viviendas de 2, 3 y 4 dormitorios, con amplias terrazas, distribución funcional, y excelentes calidades. Viviendas basadas en la sostenibilidad y ahorro energético. Se tomarán las medidas necesarias para obtener alta calificación energética, ahorrarás en tus facturas desde el primer día, sin renunciar al confort.  Disfruta de unas zonas comunes pensadas para ti y tu familia tales como piscina, zonas verdes, zona infantil para los más pequeños y una gastroteca donde celebrar momentos especiales con familia y amigos. Huerta Grande tiene una ubicación inmejorable, está situado en una zona privilegiada de Pozuelo, rodeado de naturaleza y a un paso de todo lo que necesitas: Excelentes comunicaciones: fácil acceso a la M-40, M-503 y A-6, además de cercanías RENFE y varias líneas de autobús. Cercano a los mejores colegios y universidades: Colegio Retamar, British Council, Kensington School, American School of Madrid, Universidad Francisco de Vitoria, entre otros. Rodeado de zonas comerciales, supermercados, restaurantes, centros deportivos y de ocio. Próximo a espacios naturales como el Parque Forestal Adolfo Suárez y la Casa de Campo. Huerta Grande te ofrece el equilibrio perfecto entre vida urbana y naturaleza, ideal para familias, parejas o quienes buscan un entorno tranquilo sin renunciar a las comodidades de la ciudad. Nota: Este proyecto se gestiona en régimen de Cooperativa. Residencial Phoenix S. Coop. Mad. , ya está constituida. La documentación mostrada pertenece al anteproyecto en fase de desarrollo por lo que es orientativa y no tiene carácter contractual dado que es susceptible de cambio.",False,newdevelopment,True,True,5351.0,True,False,False,False,[],False,False,545800.0,€,,,,flat,"Zona Pueblo, Pozuelo de Alarcón",Piso en calle Huerta Grande s/n,P1 3ºB,False,,,
106612948,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/d2/b3/1133675344.webp,7,bj,243900.0,duplex,sale,64.0,True,2,2,"calle Saiz Romillo, 1",Madrid,Velilla de San Antonio,,es,,40.3668595,-3.4864377,True,https://www.idealista.com/obra-nueva/106612948/,"Velilla de San Antonio, Promored lanza la comercialización de 39 exclusivas viviendas en la urbanización cerrada Lares de Velilla Centro, situada en la calle Sainz Romillo, 1. Este nuevo proyecto residencial ha sido diseñado por el prestigioso estudio GSM Arquitectos SLP, bajo la dirección de Gaspar Sánchez Moro, profesional con más de 25 años de trayectoria en el sector. Su firma garantiza un equilibrio perfecto entre diseño, confort y funcionalidad, presente en cada detalle del conjunto.  Las viviendas, disponibles en tipologías de 1, 2 y 3 dormitorios, incluyen plaza de garaje y trastero, y están pensadas para optimizar cada metro cuadrado. La calidad de los materiales y los acabados responde a los más altos estándares, asegurando espacios duraderos, eficientes y acogedores. La promoción ofrece también bajos con jardín privado y áticos con amplias terrazas, perfectos para quienes desean disfrutar de un entorno exterior sin renunciar a la intimidad del hogar.  Además, los residentes podrán disfrutar de unas zonas comunes cuidadas y tranquilas, pensadas para el bienestar y la convivencia en un entorno privado y exclusivo.  Lares de Velilla Centro destaca no solo por su arquitectura y calidades, sino también por su excelente ubicación, próxima a todo tipo de servicios y con una comunicación inmejorable con Madrid.  Si estás buscando una vivienda que combine elegancia, calidad de vida y buena conexión, este es el momento. Descubre tu nuevo hogar con Promored en Velilla de San Antonio.",False,newdevelopment,True,True,3811.0,True,False,False,False,[],False,False,243900.0,€,,,,flat,Velilla de San Antonio,"Dúplex en calle Saiz Romillo, 1",10F,False,True,True,duplex
107944534,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/a2/76/1328727201.webp,6,1,545950.0,flat,sale,102.0,True,2,2,calle Huerta Grande s/n,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4367253,-3.8283981,True,https://www.idealista.com/obra-nueva/107944534/,"RESIDENCIAL PHOENIX S. COOP. MAD. ES ADJUDICATARIA DE LA PARCELA EN EL AMBICIOSO ÁMBITO DE HUERTA GRANDE, POZUELO DE ALARCÓN  Bienvenido a Residencial Phoenix, exclusivas viviendas de 2, 3 y 4 dormitorios con plaza de garaje, trastero, en el ambicioso ámbito de Huerta Grande en Pozuelo de Alarcón. Huerta Grande, es un nuevo desarrollo urbanístico en el corazón de Pozuelo de Alarcón, una de las zonas residenciales más demandadas de Madrid por su calidad de vida, tranquilidad y excelente ubicación. Viviendas de 2, 3 y 4 dormitorios, con amplias terrazas, distribución funcional, y excelentes calidades. Viviendas basadas en la sostenibilidad y ahorro energético. Se tomarán las medidas necesarias para obtener alta calificación energética, ahorrarás en tus facturas desde el primer día, sin renunciar al confort.  Disfruta de unas zonas comunes pensadas para ti y tu familia tales como piscina, zonas verdes, zona infantil para los más pequeños y una gastroteca donde celebrar momentos especiales con familia y amigos. Huerta Grande tiene una ubicación inmejorable, está situado en una zona privilegiada de Pozuelo, rodeado de naturaleza y a un paso de todo lo que necesitas: Excelentes comunicaciones: fácil acceso a la M-40, M-503 y A-6, además de cercanías RENFE y varias líneas de autobús. Cercano a los mejores colegios y universidades: Colegio Retamar, British Council, Kensington School, American School of Madrid, Universidad Francisco de Vitoria, entre otros. Rodeado de zonas comerciales, supermercados, restaurantes, centros deportivos y de ocio. Próximo a espacios naturales como el Parque Forestal Adolfo Suárez y la Casa de Campo. Huerta Grande te ofrece el equilibrio perfecto entre vida urbana y naturaleza, ideal para familias, parejas o quienes buscan un entorno tranquilo sin renunciar a las comodidades de la ciudad. Nota: Este proyecto se gestiona en régimen de Cooperativa. Residencial Phoenix S. Coop. Mad. , ya está constituida. La documentación mostrada pertenece al anteproyecto en fase de desarrollo por lo que es orientativa y no tiene carácter contractual dado que es susceptible de cambio.",False,newdevelopment,True,True,5352.0,True,False,False,False,[],False,False,545950.0,€,,,,flat,"Zona Pueblo, Pozuelo de Alarcón",Piso en calle Huerta Grande s/n,P6 1ºA,False,,,
108465002,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/b7/c0/1345723793.webp,37,,985000.0,chalet,sale,281.0,,6,4,calle Infanta Beatriz,Madrid,Valdemorillo,Mojadillas - Parque de las Infantas - El Paraiso,es,,40.53998,-4.087732,False,https://www.idealista.com/inmueble/108465002/,"Chalet independiente, de construcción sólida con excelentes calidades. Aire acondicionado en toda la vivienda, domótica, placas solares térmicas, gas natural, persianas automáticas con bloqueo anti apalancamiento. En la primera planta hay una entrada acristalada, que lleva a un recibidor; cocina amplia con gran capacidad de almacenaje salón de verano con salida al jardín; salón comedor de 50 m2, con chimenea (cassete); habitación principal, en suite con vestidor; dos dormitorios con armarios; un baño completo; aseo, garaje de 30 m2, cuarto de lavandería y pequeña bodega. En la segunda planta hay un salón, tres habitaciones grandes, baño con jacuzzi y ducha; toda la planta es muy luminosa gracias a los velux automatizados con sensor de lluvia y persianas. Mosquiteras en toda la casa. Piscina, cuarto de depuradora, baño completo. A Valdemorillo 5,7 Kms. a San Lorenzo 11 Kms. y a Majadahonda 29 Kms. Al lado del embalse de Valmayor. Club social.",False,good,False,,3505.0,True,False,False,False,[],False,False,985000.0,€,,,,chalet,"Mojadillas - Parque de las Infantas - El Paraiso, Valdemorillo",Casa independiente en calle Infanta Beatriz,EOR44602,,True,True,independantHouse
108417212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/61/6b/1344275682.webp,17,5,3690000.0,flat,sale,230.0,True,3,3,calle de O'Donnell,Madrid,Madrid,Retiro,es,Ibiza,40.4226393,-3.6797145,False,https://www.idealista.com/inmueble/108417212/,"DIZA consultores presenta magnífico piso en venta, en proceso de reforma, que combina comodidad, estilo y una ubicación excepcional con terraza y vistas al parque del Retiro. Su distribución funcional y sus amplios espacios crean un ambiente acogedor y sofisticado, ideal para quienes buscan un hogar con personalidad y encanto. La luz natural inunda cada rincón, resaltando los acabados de alta calidad y el diseño cuidadosamente pensado. El impresionante salón, dividido en dos ambientes, es perfecto para compartir momentos especiales, mientras que la cocina completamente independiente se convierte en el corazón del hogar, ofreciendo un espacio moderno y versátil para disfrutar de la gastronomía en casa. Los tres dormitorios, todas con baño en suite, garantizan privacidad y confort.  Su terraza privada aportan un valioso desahogo al aire libre, perfectas para relajarse o disfrutar de reuniones con familiares y amigos, cuenta con unas vistas privilegiadas al parque del Retiro. Ubicado en una zona privilegiada, este piso permite acceder fácilmente a todos los servicios esenciales, además de una amplia oferta de ocio, gastronomía y cultura. Su excelente conexión con el transporte público y su proximidad a zonas verdes lo convierten en una opción ideal tanto para familias como para inversores. Un hogar exclusivo en un entorno inmejorable, listo para convertirse en el escenario de una nueva etapa llena de bienestar y calidad de vida. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,True,16043.0,False,False,False,False,[],False,False,3690000.0,€,,,,flat,"Ibiza, Madrid",Piso en calle de O'Donnell,DS-P66034B,,,,
108046961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/73/84/1332231466.webp,51,3,515000.0,penthouse,sale,130.0,True,3,3,calle Valentín Llaguno,Madrid,Madrid,Carabanchel,es,San Isidro,40.3885681,-3.7324428,False,https://www.idealista.com/inmueble/108046961/,"Huspy presenta esta magnífica propiedad de obra nueva, una oportunidad única para quienes buscan confort, eficiencia y una inversión segura en una zona en pleno crecimiento. Esta vivienda destaca por su diseño moderno, materiales de alta calidad y un excepcional aprovechamiento del espacio. Con una superficie total de 130 m², esta luminosa vivienda tipo ático se distribuye en dos plantas. En la planta principal encontramos un amplio salón con cocina americana, una habitación, un baño completo y una espectacular terraza de 42,65 m². La planta superior, abuhardillada, ofrece dos habitaciones adicionales y dos baños completos, lo que proporciona un alto nivel de comodidad y privacidad para toda la familia. Características de la vivienda: - 3 habitaciones y 3 baños distribuidos en dos plantas - Gran terraza privada de 42,65 m² - Vivienda exterior, muy luminosa, con excelente orientación - Plaza de garaje y trastero incluidos en el precio Iluminación LED en toda la vivienda - Carpintería exterior de aluminio lacado con rotura de puente térmico - Acceso adaptado para personas con movilidad reducida - Certificación energética A, con sistemas de aerotermia y aislamiento de última generación Zonas comunes y extras: El edificio, de diseño vanguardista firmado por el reconocido arquitecto Joaquín Esperón Solís, cuenta con fachada ventilada cerámica y materiales constructivos de alta eficiencia energética. La urbanización incluye zonas ajardinadas y una piscina de agua salinizada, pensadas para disfrutar del aire libre con un mantenimiento mínimo y sostenible. Ubicación: Situada en una calle tranquila de Valentín Llaguno, esta propiedad se encuentra a escasos metros del metro de Oporto, lo que permite un acceso rápido y cómodo al centro de Madrid. Carabanchel es uno de los distritos con mayor potencial de revalorización de la capital, gracias a su combinación de tradición, modernización urbana y excelente infraestructura de transporte. La zona cuenta con una completa oferta de servicios: colegios, centros de salud, parques y zonas comerciales. Una vivienda moderna, eficiente y con todo lo necesario para disfrutar de una excelente calidad de vida o realizar una inversión con gran proyección.",False,good,False,True,3962.0,False,False,False,False,[],False,False,515000.0,€,,,,flat,"San Isidro, Madrid",Ático en calle Valentín Llaguno,8e933198-7cda-4a51-bb55-b3bc7c0e3280,,True,True,penthouse
108216236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/d1/2d/1358958397.webp,6,6,358650.0,flat,sale,81.0,True,2,2,"Calle Maricara, 13",Madrid,Madrid,Villaverde,es,Butarque,40.3391902,-3.6789711,True,https://www.idealista.com/obra-nueva/108216236/,"Mirador de Villaverde es un proyecto único de 27 viviendas en PROMOCION DIRECTA.  PRECIO CERRADO, NO COOPERATIVA Cuenta con LICENCIA DE OBRAS.  Se trata de un conjunto residencial de diseño elegante y moderno formado por 27 viviendas de 2 DORMITORIOS y 2 baños, con PLAZA DE GARAJE y TRASTERO incluidos en el precio.  CERCANIA AL CENTRO DE MADRID: a tan sólo 20 minutos de la estación de Atocha en transporte público y a 15 minutos de la Plaza de Legazpi. Mirador de Villaverde ofrece ESPACIOS COMUNES ÚNICOS diseñados para el disfrute, un oasis que invita a la tranquilidad en el que disfrutarán de:  -Piscina. -Sala comunitaria. -Zona independiente para el estacionamiento de bicicletas. -Distintos ambientes en las zonas ajardinadas. -Videoportero y dos ascensores con acceso a todas las plantas -La iluminación de las zonas comunes estará dotada de sensores de presencia que garantizarán un consumo eficiente. -Preinstalación de recarga de coches eléctricos en las plazas de garaje. Las viviendas contarán con ALTA EFICIENCIA ENERGÉTICA gracias al aislamiento de la envolvente del edificio y al innovador y eficiente sistema de climatización y agua caliente mediante AEROTERMIA INDIVIDUAL.  La promoción se encuentra en una ubicación inmejorable en la zona nueva de Butarque, un barrio joven en plena expansión en el que disfrutar de un entorno natural ideal para el paseo y el deporte al aire libre, con todo tipo de servicios a su alcance (colegios, comercios, centro de salud, parques, etc. ).  El barrio de Butarque cuenta con fantásticas conexiones por carretera y transporte público con el centro de Madrid. Mirador de Villaverde además está sito junto a varias paradas de autobús, a tan sólo 10 minutos de la estación de cercanías de la línea C3 y próxima a las principales carreteras que conectan el barrio de Butaque con Madrid Centro (M40, M30 y A4).",False,newdevelopment,True,True,4428.0,True,False,False,False,[],False,False,358650.0,€,,,,flat,"Butarque, Madrid","Piso en Calle Maricara, 13",TIPO 5 - 6ª,False,True,True,
107863394,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/f1/18/1244656151.webp,9,6,405000.0,flat,sale,76.0,True,2,2,"paseo de la Convivencia, 3030",Madrid,Torrejón de Ardoz,Sureste,es,,40.4547404,-3.4499627,True,https://www.idealista.com/obra-nueva/107863394/,"Le presentamos Jardines de Torrejón, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura está llamada a ser protagonista en Torrejón. Una promoción única que aguarda 122 magníficas viviendas exteriores, de dos y tres dormitorios con amplias superficies de terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad. El proyecto explora y persigue la máxima conexión de los edificios con la belleza exterior del cuidado paisajismo. La ubicación se convierte en el destino predilecto de muchas familias que buscan vivir en una zona tranquila con unas conexiones únicas y rodeada de grandes parques. Su gran urbanización de 980 m2 es una perfecta prolongación del paisaje natural y parques en el que se ubica la promoción. Jardines de Torrejón con una selección de las mejores estancias comunitarias y servicios, creados como espacios únicos que ofrecen experiencias centradas en el bienestar y disfrute de la comunidad: Chill out, una zona de chill out equipada con dos conjuntos de sofás con vistas a las zonas verdes, hará que cada minuto compartido con amigos o familia, sea un recuerdo imborrable. Piscina y solarium, el lujo de empezar el día nadando en la piscina de 85m2 con iluminación nocturna. La piscina se sitúa delimitada con barandilla para la seguridad de los más pequeños. Sala Fitness, el gimnasio de 50m2 ubicado en planta baja estará equipado con dos bicicletas, dos elípticas, una cinta de correr, banco y mancuernas. Además, contará con una salida al exterior pudiendo trasladar la actividad al aire libre. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. Ofrecemos además un servicio de personalización mediante el cual el equipo de arquitectos de Amenabar le asesorará en todo lo que necesite para adaptar la vivienda a sus preferencias, dentro de las opciones ofrecidas en el programa propio. La entrega de las viviendas está prevista para finales del 2026. Adicionalmente, contamos con otra promoción en Torrejón de Ardón, Aires de Torrejón, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura está llamada a ser protagonista en Torrejón de Ardoz. Una promoción única que aguarda 14 magníficas viviendas exteriores, de dos dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad.  Le invitamos a visitar la página web d.",False,,True,True,5329.0,True,False,False,False,[],False,False,405000.0,€,,,,flat,"Sureste, Torrejón de Ardoz","Piso en paseo de la Convivencia, 3030",2D  PLANTA SEXTA2,False,True,True,
106651993,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/87/95/1289943548.webp,20,1,1519000.0,flat,sale,211.0,True,4,4,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4274107,-3.7008439,False,https://www.idealista.com/inmueble/106651993/,"Descubre esta espectacular vivienda totalmente reformada en Calle Barceló 1, una de las calles más representativas del centro de Madrid. Situado en la primera planta de un edificio con fachada clásica y ascensor, este piso exterior combina a la perfección encanto tradicional y modernidad cosmopolita. Con 211 m² catastrales y 160 m² construidos, el inmueble cuenta con 4 habitaciones y 4 baños, ofreciendo un diseño inteligente y elegante. El piso incluye cocina totalmente equipada e independiente, salón de gran tamaño con acabados en madera hechos a medida, cuarto de lavado independiente, calefacción de gas particular, aire acondicionado y balcón. La ubicación en el centro histórico de Madrid ofrece una experiencia de vida inigualable, rodeada de majestuosos edificios históricos, plazas bulliciosas y calles adoquinadas. A pocos pasos se encuentran lugares emblemáticos como el Museo del Prado, el Museo Reina Sofía y una amplia variedad de tiendas boutique, restaurantes de alta cocina y locales de entretenimiento. Vivir en esta vivienda es disfrutar de una oferta cultural sin igual, y una ubicación privilegiada en el corazón de Madrid. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,7199.0,True,False,False,False,[],False,False,1519000.0,€,,,,flat,"Chueca-Justicia, Madrid",Piso,,,,,
108563957,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/39/07/1348569305.webp,84,en,2700000.0,duplex,sale,220.0,True,2,3,calle de Montalbán,Madrid,Madrid,Retiro,es,Jerónimos,40.4191217,-3.6888139,False,https://www.idealista.com/inmueble/108563957/,"Descubre este exclusivo piso dúplex de 220 m² en el codiciado barrio de Jerónimos, Retiro, Madrid.  Recientemente reformado, ofrece un diseño moderno y funcional. Cuenta con 2 amplios dormitorios y 3 baños completos. La cocina está totalmente equipada y los armarios empotrados maximizan el espacio de almacenamiento.  Disfruta de la comodidad del aire acondicionado y calefacción de gas. Además, incluye la opción de aparcamiento y un trastero. El edificio clásico ofrece servicios excepcionales como gimnasio compartido, piscina, sauna y conserjería. Relájate en las instalaciones después de un largo día o pasea por el cercano Parque del Retiro. Este piso es una oportunidad única para vivir en una de las zonas más prestigiosas de Madrid. No dejes pasar esta oportunidad de vivir con estilo y comodidad en el corazón de la ciudad. ¡Contáctanos para más información!",False,good,False,False,12273.0,False,False,False,False,[],False,False,2700000.0,€,,,,flat,"Jerónimos, Madrid",Dúplex en calle de Montalbán,c248113f-1a4d-48dc-9664-70195a8ec8d1,,True,True,duplex
106556547,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/32/85/1286693109.webp,66,,2100000.0,chalet,sale,495.0,,6,9,avenida de Atenas,Madrid,Las Rozas de Madrid,Monte Rozas,es,Monte Rozas,40.5227051,-3.9216921,False,https://www.idealista.com/inmueble/106556547/,"Descubre este maravilloso chalet independiente de aproximadamente 450 metros en parcela de 1300 metros con piscina individual. Ubicado en la zona de Las Rosas al lado del centro Comercial Rosas Village en un entorno natural y muy tranquilo con conexiones excelentes de transportes.  Distribución y características:  - Planta baja: entrada súper amplia, salón con maravillosas vistas al jardín que se integra con un diseño súper moderno con el comedor creando un ambiente acogedor y luminoso. Despacho ideal para trabajar desde casa, cuarto de estar, aseo.  - Está planta también dispone de una cocina súper amplia, habitación de servicio con baño y zona de lavadero. Salida al jardín trasero para disfrutar de la tranquilidad.  Planta superior: acceso mediante una atractiva escalera con barandilla de cristal que lleva a la 1 planta donde se encuentran 5 dormitorios cada uno con su baño en suite y otro dormitorio pequeño. El dormitorio principal con vestidor y amplio baño con bañera y ducha. Planta sótano: sala de fiestas grande con su baño! Aire condicionado, garaje para 2 coches. Exteriores y Servicios: Disfruta de un amplio jardín con un porche techado y zona para hacer barbacoa ideal para relajarse o recibir visitas con excelentes vistas a la piscina que tiene luces de colores, aseo. Suelo de madera.  Otro porche techado con zona de sofás y mesa para comer, el jardín tiene varios ambientes muy acogedores para disfrutar de un entorno natural.  No pierdas esta oportunidad de vivir en una zona exclusiva zona de Madrid.  Ven a visitarla hoy mismo! Las Rozas de Madrid es una de las localidades más destacadas de la zona noroeste de la capital, conocida por su calidad de vida, sus amplias áreas verdes y su excelente conectividad con Madrid. Este municipio, ideal para familias y profesionales, ofrece un entorno tranquilo con todos los servicios y comodidades, en un área caracterizada por su modernidad y bienestar. Las Rozas cuenta con una amplia variedad de servicios, desde centros comerciales, restaurantes, y zonas de ocio hasta prestigiosos colegios, centros de salud y deportivas, además de espacios naturales como el Parque Regional de la Cuenca Alta del Manzanares. La localidad también dispone de opciones para actividades al aire libre, como rutas de senderismo y ciclismo, que hacen de ella un lugar perfecto para disfrutar de la naturaleza sin renunciar a las ventajas de la vida urbana. La conectividad con Madrid es excelente gracias a las líneas de Cercanías, varias rutas de autobuses y el acceso a la A-6, lo que permite llegar al centro de la capital en menos de 30 minutos. Además, Las Rozas está bien comunicada con otras localidades de la zona, facilitando la movilidad en toda la región.",False,good,False,,4242.0,False,False,False,False,[],False,False,2100000.0,€,,,,chalet,"Monte Rozas, Las Rozas de Madrid",Casa independiente en avenida de Atenas,70da43da-4e6d-4792-8958-044bdf99bb41,,True,True,independantHouse
104520166,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/da/d6/1223216864.webp,28,st,730000.0,flat,sale,124.0,False,3,3,calle de Moratín,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4136715,-3.6956641,False,https://www.idealista.com/inmueble/104520166/,"Descubre este espacioso apartamento de 124m² en el encantador Cortes, España.  Con 3 dormitorios y 3 baños, esta propiedad es perfecta para una familia o aquellos que buscan espacio adicional.  El edificio cuenta con aire acondicionado, brindando comodidad en los calurosos días de verano.  Ubicado en una de las zonas más demandas y pintorescas de Madrid, encontrarás todo lo que necesitas a pocos pasos de distancia.  Disfruta de la belleza de Cortes y sus alrededores, mientras te relajas en tu nuevo hogar. ¡No te pierdas esta oportunidad única!  Contáctanos hoy mismo para programar una visita.",False,good,False,True,5887.0,False,False,False,False,[],False,False,730000.0,€,,,,flat,"Huertas-Cortes, Madrid",Piso en calle de Moratín,1e6747e3-db20-431a-a9fc-7f3ef1d2878b,,,,
108595845,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/f9/c0/1349507248.webp,61,,9800000.0,chalet,sale,1000.0,,6,7,calle de las Liebres,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5141764,-3.6124049,False,https://www.idealista.com/inmueble/108595845/,"Huspy ™ presenta esta espectacular casa tipo pagoda, asentada sobre parcela de esquina de cuarto de hectárea.  Destaca por su diseño elegante, su privacidad y comodidad. Se desarrolla principalmente en la planta baja y es ideal para vivir en familia y celebrar eventos especiales. Otro de sus puntos fuertes es la ubicación, haciendo esquina y en una zona tranquila con poco tránsito de vehículos. Además está muy bien conectada, con el aeropuerto a 10 minutos, la capital a unos 15 y muy próxima a una parada de bus. En La Moraleja se encuentran muchos de los colegios de más alta calidad de España, es una zona residencial única, con parques, restaurantes de alta calidad y centros deportivos. Esta casa no dejará indiferente a nadie, no dude en solicitar una visita.",False,good,False,,9800.0,False,False,False,False,[],False,False,9800000.0,€,,,,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente en calle de las Liebres,2dc7d01c-bef3-4abf-b476-cfbaebd1e418,,True,True,independantHouse
