propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108356148,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/24/41/1341702860.webp,,35,,498500.0,chalet,sale,421.0,,7,2,Centro,Madrid,Arganda,Centro,es,40.2991542,-3.4403101,False,https://www.idealista.com/inmueble/108356148/,"¡Descubre la casa adosada de tus sueños en el corazón de la ciudad! Este  impresionante inmueble cuenta con 421  m² construidos y 410 m² útiles, ofreciendo un espacio ideal para disfrutar en familia. Al entrar, te recibe un vestíbulo luminoso que da paso a un amplio salón con grandes ventanales que inundan de luz natural el ambiente. La cocina es un verdadero lujo, con zona de office y grandes ventanas que permiten disfrutar de vistas al jardín. En la planta baja, también encontrarás un segundo salón con acceso a la escalera y una despensa ingeniosamente ubicada. Además, el baño de esta planta ofrece comodidad para tus visitas. El exterior es un oasis privado, con un jardín que incluye un patio solado, una fantástica terraza de 23 metros y un área perfecta para celebraciones, todo complementado por una piscina refrescante. Subiendo a la primera planta, se encuentran cuatro dormitorios, todos con grandes ventanales y balcones que aportan luminosidad. Un baño completo con bañera completa esta planta. En la  segunda planta, hay dos dormitorios adicionales y dos cuartos que ofrecen múltiples posibilidades de uso.  Este hogar cuenta con acabados de calidad, como ventanas de aluminio y carpintería de roble, además de calefacción y agua caliente a gasoil. Gastos de ibi 1.400€. Su ubicación es inmejorable, rodeada de servicios como supermercados, farmacias, colegios y fácil acceso a las principales vías como la A3 y R3. No incluye los gastos de ITP, IVA, IAJD, Notaría, Registro, gestoría, tasación, honorarios de agencia, estudio de arquitectura para personalizar tu vivienda y servicios adicionales como mudanzas, limpieza y servicio integral y exclusivo con profesionales expertos. ¡No esperes más. Comercial asignado María No pierdas la oportunidad de vivir en esta maravillosa casa adosada!",True,good,False,,,1184.0,False,False,True,True,[],False,False,498500.0,€,True,True,chalet,terracedHouse,"Centro, Arganda",Chalet adosado,Destacado,,,,
90716637,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/10/11/1338667034.webp,,56,,595000.0,chalet,sale,387.0,,3,3,Centro,Madrid,Arganda,Centro,es,40.2989827,-3.4449648,False,https://www.idealista.com/inmueble/90716637/,"¡Vive en la casa de tus sueños! Este chalet independiente en venta en Arganda del Rey es la oportunidad que estabas esperando. Con 376 m2 edificados en una parcela de  980 metros, esta vivienda cuenta con una ubicación privilegiada en la zona alta del pueblo, rodeada de tranquilidad y excelentes vistas. En su interior, encontrarás suelos en mármol blanco Macael en toda la vivienda y pintura blanca lisa, lo que le da un toque de elegancia y luminosidad. En la planta sótano, se encuentra el garaje y la bodega, mientras que en la planta baja, podrás disfrutar de un amplio distribuidor, un salón de aproximadamente 50 m2, una cocina de 22 m2, aseo, dos amplias habitaciones y un baño. La planta alta cuenta con una habitación principal, vestidor y baño, además de un despacho con posibilidad de convertirlo en habitación. Además, cuenta con una edificación de aproximadamente 50 m2 con tres habitaciones independientes en el exterior. El jardín es otro de los puntos fuertes de esta propiedad, con un 80% solado en hormigón impreso y una piscina de obra de 12x4 metros. La zona está consolidada, con colegios privados y públicos, Hospital del Sureste, Pabellón deportivo, zonas verdes y excelente comunicación, con salida directa a la A3, R3, Metro L9, Bus urbano e interurbano. En la zona encontrarás servicios como colegios públicos, concertados, institutos, centro de salud, centro médico privado, supermercado, restaurantes y cafeterías, peluquerías, Ciudad Deportiva y campos de fútbol, zonas verdes, zonas parque infantil, Estación de metro L9, Bus urbano, interurbano, salida directa A3 y R3. Todo lo que necesitas a tu alcance. No pierdas la oportunidad de vivir en esta maravillosa casa. ¡Ven a verla! Contáctanos y te daremos toda la información que necesitas. Además, ofrecemos servicio financiación. No incluye los gastos de ITP, IVA, IAJD, Notaría, Registro, gestoría, tasación, honorarios de agencia, estudio de arquitectura para personalizar tu vivienda y servicios adicionales como mudanzas, limpieza y servicio integral y exclusivo con profesionales expertos. ¡No esperes más!",True,good,False,,,1537.0,False,False,True,True,[],False,False,595000.0,€,True,True,chalet,independantHouse,"Centro, Arganda",Casa independiente,Destacado,,,,
103950303,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/aa/c1/1226001641.webp,11,35,,925000.0,chalet,sale,235.0,,4,5," de Juan Carlos Ureta Saorín, 1324",Madrid,Torrelodones,Las Marías,es,40.5718067,-3.9375208,True,https://www.idealista.com/obra-nueva/103950303/,"Un oasis de confort y calidad. Descubre en Las Marías II un hogar diseñado para ofrecer privacidad y disfrute en cada rincón. Ubicado en Torrelodones, este proyecto ofrece conexión única con la naturaleza y un equilibrio perfecto entre tranquilidad y accesibilidad.  El conjunto residencial consta de 28 viviendas pareadas, en tipologías de 4 y 5 dormitorios. Cuentan con una superficie construida de más de 230 m² en parcelas privativas de más de 400 m². Distribuidas en 2 plantas, bajo cubierta y terrazas para disfrutar del aire libre, estas residencias ofrecen espacios concebidos para proporcionar luminosidad y amplitud, sin obstáculos, gracias a un diseño estructural sin pilares y grandes ventanales que enmarcan la belleza del entorno.  La planta baja dispondrá de un dormitorio con baño independiente, aseo de cortesía, zona de lavandería, cuarto de instalaciones y un amplio salón diseñado con cocina integrada. Además, cuenta con un trastero bajo la escalera. Por su parte, la primera planta ofrecerá 3 dormitorios con baños independientes, entre ellos el dormitorio principal con más de 25 m² de superficie. El espacio bajo cubierta dispone de 35 m² con baño y terraza. Todas las viviendas incluyen piscina independiente y jardín privado completamente terminado con césped, arbolado y riego automático, además de contar con acceso a una zona común de 1.500 m² destinada a áreas verdes con arbolado y bancos, permitiendo mayor independencia entre las residencias. Además, las viviendas han sido diseñadas para ofrecer el máximo confort y eficiencia energética al propietario, que podrá disfrutar de suelo radiante y refrescante mediante un sistema de aerotermia, aire acondicionado y sistemas fotovoltaicos integrados en las cubiertas. Pensando en la salud y el bienestar, cada propiedad contará con ventilación mecánica con recuperador de calor de doble flujo, asegurando una atmósfera saludable.",False,newdevelopment,True,,False,3936.0,True,False,False,False,[],False,False,925000.0,€,True,True,chalet,semidetachedHouse,"Las Marías, Torrelodones","Chalet pareado en  de Juan Carlos Ureta Saorín, 1324",Destacado,,,,
108381813,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/92/c5/1342432311.webp,,40,,220000.0,chalet,sale,163.0,,3,2,Cadalso de los Vidrios,Madrid,Cadalso de los Vidrios,,es,40.3089462,-4.4298994,False,https://www.idealista.com/inmueble/108381813/,"FINCAS VILLALOBOS presenta en exclusiva este maravilloso chalet independiente en la urbanización ""El Mirador"", en Cadalso de los Vidrios (Comunidad de Madrid). La vivienda, construida en 2008, cuenta con 163 m² de superficie construida y se asienta sobre una parcela de 988 m². Destaca por sus impresionantes vistas panorámicas desde cada rincón, ofreciendo un entorno natural único y un ambiente de tranquilidad incomparable. La urbanización está a un paso del centro del pueblo, accesible andando y cerca de todos los servicios esenciales. � DESCRIPCIÓN GENERAL Te presentamos este precioso chalet independiente, con unas vistas panorámicas impresionantes que te cautivarán desde el primer momento. Una vivienda cómoda, luminosa y en perfecto estado, lista para entrar a vivir y con muchísimas posibilidades para adaptarla a tu estilo de vida. �️ DISTRIBUCIÓN Y ESTADO DE LA VIVIENDA � PLANTA ALTA (zona de día) Salón-comedor amplio y lleno de luz, con grandes ventanales que permiten disfrutar de las espectaculares vistas abiertas al paisaje natural. Además, cuenta con una chimenea de cassette que calienta muy rápido, perfecta para crear un ambiente acogedor en los meses más fríos. Acceso directo desde el salón y la cocina a una fabulosa terraza panorámica de más de 20 m², donde las vistas te acompañarán en todo momento. Cocina independiente con salida a la terraza, ideal para comidas al aire libre o contemplar el entorno mientras cocinas. Aseo de cortesía, muy práctico para el día a día y para las visitas. ⬇️ PLANTA BAJA (zona de noche) 3 dormitorios dobles con armarios empotrados, todos con buena iluminación y vistas agradables. 1 baño completo, moderno y funcional. Escaleras cómodas que conectan las dos plantas de forma natural y fluida. � ZONAS EXTERIORES Y PARCELA La parcela de 988 m² te ofrece: 2 terrazas panorámicas de más de 20 m² cada una, auténticos miradores privados con unas vistas abiertas e impresionantes a la Sierra Oeste y la naturaleza que rodea la vivienda. Amplia zona exterior pavimentada en dos alturas, perfecta para instalar zonas de descanso, chill-out o barbacoas. Espacio ajardinado que podrás diseñar a tu gusto: bancales, huerto, árboles frutales o jardín paisajístico. ¡Un lienzo en blanco para dar forma a tus sueños! � ENTORNO, ACTIVIDADES Y VIDA DE LA ZONA Cadalso de los Vidrios, en la Comunidad de Madrid, es un pueblo con historia y rodeado de un entorno natural inigualable, ideal para disfrutar de la tranquilidad y de las actividades al aire libre.  Actividades y rutas: Senderismo y ciclismo en rutas que ofrecen vistas espectaculares en cada paso. Excursiones al Embalse de San Juan, el Monte de las Rozas y otros parajes de gran belleza. Visitas culturales a la Iglesia de la Asunción y a las antiguas instalaciones de vidrio. Gastronomía local y eventos culturales que mantienen viva la tradición del pueblo.  Ubicación y servicios: A solo 1 hora de Madrid por la M-501, lo que facilita los desplazamientos a diario o de fin de semana. Conexión en autobús con Madrid y localidades cercanas. La urbanización está cerca del pueblo andando, para que puedas disfrutar de todos los servicios locales: comercios, colegio, centro de salud, bares y restaurantes. � VIVIENDA CON VISTAS ÚNICAS Este chalet no solo ofrece comodidad y amplitud, sino que también te regala unas vistas panorámicas que son todo un espectáculo natural. Desde cada estancia, y especialmente desde sus terrazas, podrás contemplar la belleza de la sierra y desconectar por completo del día a día. � ESTADO Y POTENCIAL En excelente estado, con acabados de calidad y la posibilidad de adaptarlo a tu estilo personal: instala piscina, crea jardines o amplía zonas de ocio… ¡tienes todo el espacio y la inspiración de las vistas para hacerlo posible! � ¡No pierdas esta oportunidad! Ven a visitarlo y descubre por ti mismo.",False,good,False,,,1350.0,False,False,True,False,[],False,False,220000.0,€,,,chalet,independantHouse,Cadalso de los Vidrios,Casa independiente,Destacado,,,,
108902364,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/6e/06/1358418968.webp,PR99559509,2,,1640000.0,chalet,sale,816.0,,5,5,Barrio Club de Golf,Madrid,Las Rozas de Madrid,Club de Golf,es,40.5465993,-3.9042388,False,https://www.idealista.com/inmueble/108902364/,"^**^CHALET INDEPENDIENTE DE LUJO EN CLUB DE GOLF, LAS ROZAS — VIVIENDA ÚNICA EN ENTORNO EXCLUSIVO^**^ Presentamos esta exclusiva vivienda unifamiliar en una de las urbanizaciones más prestigiosas y demandadas de la zona noroeste de Madrid: el Club de Golf de Las Rozas. Una localización privilegiada que combina seguridad, privacidad y un entorno natural inigualable, con zonas verdes, vistas despejadas y acceso directo a servicios de primer nivel. A tan solo 20 minutos del centro de Madrid y con excelentes comunicaciones, esta zona ofrece colegios internacionales, centros comerciales, restauración selecta y una oferta deportiva de élite. Con una superficie construida de 679 m² sobre una impresionante parcela ajardinada de 2.622 m², esta propiedad representa el equilibrio perfecto entre lujo, diseño y confort. Reformada para crear espacios amplios, modernos y funcionales, cada rincón ha sido pensado para quienes valoran la elegancia sin renunciar a la comodidad. La planta principal acoge un gran vestíbulo distribuidor que marca el carácter señorial de la casa. Desde aquí se accede a una estancia vestidor, ideal como zona de bienvenida o galería. La cocina, completamente equipada y con una espectacular isla en forma de U, se abre a un amplio comedor formal y conecta directamente con una preciosa terraza acristalada, integrada como una estancia más en la vivienda. Este espacio fluye con naturalidad hacia el salón principal —con doble ambiente y chimenea— y hacia un acogedor cuarto de estar también con chimenea y salida directa a otra terraza privada. Además, la cocina cuenta con una gran despensa, cuarto de lavado y comedor informal, completando una planta pensada para el día a día y la vida social. En esta misma planta se encuentran los dos garajes cerrados, el cuarto de calderas y un trastero. En la planta baja, un espacio diáfano y luminoso con ventanales al jardín se ofrece como salón de verano o zona de ocio, con la preinstalación para un baño completo. También se ubican aquí dos dormitorios (uno de ellos muy amplio, ideal para gimnasio, sala de juegos o suite de invitados), un baño completo y un aseo. La planta superior alberga el espectacular dormitorio principal con gran vestidor, un baño en suite digno de un hotel de lujo y salida a una terraza privada. Completan esta planta un segundo dormitorio en suite con armarios empotrados y terraza, y un tercer dormitorio de diseño exclusivo, distribuido en dos alturas, con zona de estar y juegos y terraza privada. En conjunto, esta vivienda destaca no solo por sus calidades, su distribución y su tamaño, sino por ofrecer un estilo de vida de alto nivel en una de las mejores zonas residenciales de Madrid. Es, sin duda, una propiedad única, sofisticada y muy especial, difícil de encontrar en el mercado actual. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. NO COBRAMOS COMISIÓN AL COMPRADOR.",False,good,False,,,2010.0,True,False,False,False,[],False,False,1640000.0,€,True,True,chalet,independantHouse,"Club de Golf, Las Rozas de Madrid",Casa independiente,Destacado,Club de Golf,,,
108148895,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/ee/a0/1335314243.webp,RP1402025137418,34,,695000.0,chalet,sale,160.0,,4,3,Barrio Ventilla-Almenara,Madrid,Madrid,Tetuán,es,40.4722994,-3.6935964,False,https://www.idealista.com/inmueble/108148895/,"Redpiso ofrece a la venta un producto exclusivo en Almenara, a 5 minutos de las 4 Torres y de la Torre Caleido. Hablamos de un unifamiliar de 4 plantas que consta de 160 m2 distribuidos en: 4 dormitorios, 2 baños ( uno con bañera y otro con plato de ducha), 1 aseo, 4 armarios empotrados, cocina amplia, salón comedor, patio y 2 terrazas ( una abierta y otra cerrada ). Los suelos son de cerámica, la calefacción es de gas natural y posee aire acondicionado en la terraza cerrada. Tiene 2 orientaciones, este y oeste. En el precio se incluye una plaza de parking.  Ubicación inmejorable, en el corazón de la ciudad, a pocos metros del Intercambiador de Plaza de Castilla y de la Estación de Chamartín. Por más información te esperamos en nuestra oficina ….",True,good,False,,,4344.0,True,False,True,False,[],False,False,695000.0,€,True,True,chalet,terracedHouse,"Ventilla-Almenara, Madrid",Chalet adosado,Destacado,Ventilla-Almenara,,,
108558146,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/1b/66/1348417599.webp,MAD-690,23,3,219000.0,flat,sale,50.0,True,2,1,calle de Fenelón,Madrid,Madrid,San Blas,es,40.4374972,-3.6111678,False,https://www.idealista.com/inmueble/108558146/,"REF MAD-690  A la venta este luminoso piso exterior en pleno Canillejas. Al lado del parque Antonio Palacios, tienes un lugar de esparcimiento y práctica deportiva al lado. El barrio está completamente consolidado y goza de todos los servicios. La finca cuenta con un ascensor recién instalado, lo que le da un valor mucho mayor al inmueble. También se ha aprovechado para hacerlo 100% accesible para personas de movilidad reducida. El inmueble se divide es: salón distribuidor desde donde se accede a dos habitaciones, cocina amueblada, con posibilidad de poder abrirla, y baño completo reformado. Dispone también de un balcón que se ha cerrado y que da un extra de habitabilidad y almacenaje a la vivienda. es orientación norte, muy luminoso. Suelos de Gres, ventanas climalit, pintura lisa, calefacción por radiadores eléctricos. Tiene un tamaño super bien aprovechado, y permite muchas posibilidades de reorganización de espacios al poder tirar todos los tabiques y poder dejarlo diáfano. Link a visita virtual:  En Akris os ayudamos a cumplir vuestros Sueños Inmobiliarios. Encuentre mas inmuebles en.",False,good,False,True,,4380.0,False,False,True,False,[],False,False,219000.0,€,,,flat,,"Canillejas, Madrid",Piso en calle de Fenelón,Destacado,Canillejas,,,
108226929,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/85/18/1337708822.webp,LL4,59,,580000.0,chalet,sale,385.0,,5,5,calle Llanes,Madrid,Navalcarnero,Covadonga - Los Manzanos,es,40.2842839,-4.0198056,False,https://www.idealista.com/inmueble/108226929/,"Agencia Inmobiliaria de Navalcarnero INMOBILIARIA CAPITAL HOME NAVALCARNERO VENDE EN EXCLUSIVA CHALET INDEPENDIENTE CON PISCINA INDOR Y AEROTERMIA EN ZONA DE COVADONGA DE NAVALCARNERO. SE VENDE ESPECTACULAR CHALET en una de las zonas más exclusiva de Navalcarnero. Se trata de la zona más demandada del municipio debido a su cercanía al centro (3 min. andando), la gran calidad de las construcciones, la tranquilidad y seguridad de sus calles, su entorno joven y familiar.. . Paradas de autobús en diferentes direcciones 529, 528, 528H, El gato, Sepulvedana.. . TODA VIVIENDA CUENTA CON AEROTERMIA CON SUELO RADIANTE DE FRIO Y CALOR. La vivienda se distribuye en 3 plantas. En la planta 0, nos encontramos con un aseo de cortesía, una amplia cocina con isla o office totalmente equipada, dormitorio principal con armario empotrado y baño en suite, un segundo dormitorio o despacho, y un amplio salón con zona de comedor muy diferenciada de la zona de descanso, y con acceso al patio exterior. En la planta noble de la vivienda tenemos 3 habitaciones. 2 habitaciones juveniles de gran tamaño, con armarios empotrados y balcón compartido. 1 habitación principal con ventana al exterior. También nos encontramos con un baño secundario equipado con bañera. En la planta baja de la vivienda contamos con un amplio salón con una segunda cocina, garaje con capacidad para 3 ó 4 coches y puerta automática. Disponemos de la piscina indoor, aclimatada mediante el sistema de aerotermia, y un aseo. También contamos con una bodega y un despacho con ventilación e iluminación natural Por ultimo, disponemos de una parcela que bordea toda la vivienda, en la cual nos encontramos con un porche totalmente acondicionado, ideal para reuniones tanto en verano como en invierno, cuyos cristales se abren por completo. Contamos con una barbacoa de obra, con todo tipo de detalles, un aseo y un cuarto trastero. No dejes escapar esta oportunidad. No dude en llamarnos para concertar una visita y preguntar por nuestro servicio de asesoramiento financiero GRATUITO, le ayudamos a comprar y a escoger la mejor opción.",True,good,False,,,1506.0,True,False,False,False,[],False,False,580000.0,€,True,True,chalet,independantHouse,"Covadonga - Los Manzanos, Navalcarnero",Casa independiente en calle Llanes,Destacado,,699900.0,119900.0,17.0
104521249,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/c6/29/1223249403.webp,,7,3,450000.0,flat,sale,90.0,True,3,1,calle de Antonio López,Madrid,Madrid,Carabanchel,es,40.3949834,-3.7062149,False,https://www.idealista.com/inmueble/104521249/,"NEGOHOME MADRID ofrece inmueble ubicado en Antonio López. Consta de salón comedor, tres dormitorios, baño y cocina.  La excelente distribución del mismo ofrece diversas posibilidades de adaptaciones para aquellos que prefieran un cambio. El inmueble cuenta con excelente ubicación. Tiene acceso directo a la M30 y fácil acceso a la A42. Tiene muy cerca el metro Marques de Vadillo (línea 5). A pocos minutos del metro Usera (línea 6), Legazpi, Renfe Cercanías Pirámides. A pocos minutos de General Ricardos que tiene varias líneas EMT y de la Glorieta de Cádiz que tiene numerosas paradas de autobuses que comunican con todas las zonas de Madrid. Justo al lado tiene la parada de la línea 23 que hace trayecto por Antonio López y llega hasta la Plaza Mayor. El piso muy bien comunicado con el Centro de Madrid, Atocha, Retiro, al lado de Legazpi y otros lugares de gran importancia. El piso se encuentra al lado del Parque Madrid Rio donde se puede disfrutar de un magnifico ambiente natural y muy agradable para pasear y practicar deportes. Ubicado en una de las calles más comerciales de la zona, donde los comercios y servicios resaltan su atractivo, la zona está rodeada de colegios, centros de salud, zonas verdes, mercados, bancos, tiendas, bares y restaurantes para deleite de visitantes y residentes. A solo 5 minutos andando se encuentra el nuevo centro comercial Madrid Rio 2. Tiene muy próximo ofertas de restauración y cultura, lugares próximos como el Matadero y Naves del Español. Para más información o visitarlo no dude en contactar con nuestro departamento comercial NEGOHOME MADRID GESTIÓN INMOBILIARIA.",False,good,False,True,,5000.0,False,False,False,False,[],False,False,450000.0,€,,,flat,,"Comillas, Madrid",Piso en calle de Antonio López,Destacado,Comillas,,,
108456076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/ff/3f/1345441906.webp,Chaletfuentelareina,73,,1450000.0,chalet,sale,300.0,,6,4,calle Barberán,Madrid,Madrid,Fuencarral,es,40.4800269,-3.7315744,False,https://www.idealista.com/inmueble/108456076/,"¡Espacio, comodidad y estilo en el norte de Madrid! Descubre este acogedor chalet independiente de 260 m² construidos sobre una parcela de 300 m², con ������ ����������. Esta vivienda se encuentra ubicada en una tranquila calle residencial en la zona de Peñagrande – Herrera Oria. Una vivienda perfecta para familias que buscan amplitud, versatilidad y una ubicación bien comunicada. Distribuido en 4 plantas, ofrece estancias luminosas, funcionales y bien aprovechadas: � PLANTA BAJA Salón-comedor con cocina integrada tipo Open Plan, que crea un ambiente moderno y acogedor. Aseo de cortesía. Sala de caldera y termo de almacenamiento. Dormitorio con acceso independiente desde el exterior, ideal como despacho, zona de invitados o vivienda auxiliar. � PRIMERA PLANTA Recibidor con amplio salón y armarios empotrados. Cocina completa con vistas al exterior. Baño completo. � SEGUNDA PLANTA 3 dormitorios con armarios empotrados. 2 baños completos con bañera, una dentro de suite. 2 terrazas amplias para disfrutar del exterior. � TERCERA PLANTA – BUHARDILLA Dos estancias comunicadas con salida a una terraza tipo patio, desde donde se aprecian vistas despejadas. Jardín/patio privado Principales Características: Porche cubierto con barbacoa Calefacción individual por gasóleo (caldera) Aire acondicionado Orientación noroeste 2 plazas de garaje  Buen estado de conservación Una casa completa, funcional y bien situada para quienes desean vivir con amplitud en una zona residencial consolidada, con fácil acceso a servicios, colegios y transporte. � Contáctanos para más información o concertar una visita.",False,good,False,,,4833.0,False,False,True,False,[],False,False,1450000.0,€,True,True,chalet,independantHouse,"Peñagrande, Madrid",Casa independiente en calle Barberán,Destacado,Peñagrande,1500000.0,50000.0,3.0
108907480,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/70/5f/1358588067.webp,HBP-10045,26,bj,265000.0,flat,sale,80.0,True,1,1,calle de Pedro Campos,Madrid,Madrid,Carabanchel,es,40.3886327,-3.7189723,False,https://www.idealista.com/inmueble/108907480/,"Homes by Pegasus presenta esta exclusiva vivienda de 80 m² ubicada en la tranquila calle Pedro Campos, en pleno corazón del barrio de Opañel (Carabanchel). Situada en un edificio moderno construido en 2005, este bajo exterior destaca por su excelente luz natural durante todo el día gracias a sus grandes ventanales y su orientación. Lo que realmente hace especial a esta propiedad es la amplitud de sus espacios interiores, cuidadosamente rediseñados para ofrecer comodidad, funcionalidad y estilo. El piso originalmente contaba con 2 habitaciones, pero fue transformado para crear una espectacular suite principal, ideal para quienes valoran la amplitud y la privacidad. La habitación principal es de grandes dimensiones, muy por encima de lo habitual en viviendas de esta superficie. Cuenta con una zona de descanso generosa, además de un vestidor independiente de gran tamaño, equipado con un armario empotrado a medida que ofrece una capacidad de almacenaje excelente. Este vestidor conecta con un cómodo baño en suite, creando un espacio íntimo y funcional al mismo tiempo. El salón-comedor es otro de los grandes protagonistas de esta vivienda: un espacio muy amplio y versátil, que permite crear distintas zonas para el relax, la convivencia y el entretenimiento. La zona de comedor está perfectamente integrada, con capacidad para una mesa de gran tamaño y perfecta para recibir invitados o disfrutar de comidas familiares. Además, la vivienda cuenta con preinstalación de aire acondicionado, lo que facilita la climatización sin necesidad de realizar grandes obras. Cabe destacar que existe la posibilidad de volver fácilmente a la distribución original de 2 habitaciones, si así lo deseas, ya que el espacio lo permite con total comodidad. Perfecta para parejas o personas que busquen una vivienda con espacios abiertos, mucha luz y un diseño que prioriza el confort diario, esta casa combina lo mejor de un entorno residencial tranquilo con la comodidad de estar bien comunicada y rodeada de todos los servicios. No dejes pasar esta oportunidad única de vivir en una casa diferente, espaciosa y con múltiples posibilidades. ¡Ven a conocerla!",True,good,False,True,,3313.0,False,False,True,False,[],False,False,265000.0,€,,,flat,,"Opañel, Madrid",Piso en calle de Pedro Campos,Destacado,Opañel,,,
108661032,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/1c/de/1351404978.webp,CLK01/4971,19,3,285000.0,flat,sale,88.0,True,3,1,calle San José,Madrid,Alcorcón,Centro,es,40.3497733,-3.8259557,False,https://www.idealista.com/inmueble/108661032/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicada en el barrio de Zona Centro Joven, en Alcorcón. La vivienda está ubicada en la 3 planta exterior con ascensor. Dispone de una superficie total de 88 m², distribuidos en salón y comedor, cocina independiente, 3 dormitorios y 1 baño. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, jardín, portero y accesibilidad para personas con movilidad reducida. Situado en el barrio de Zona Centro Joven, en la Calle Calle San José, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Club Social Deportivo Parque Lisboa y a unos minutos en coche del Hospital Universitario Fundación Alcorcón y del Centro Comercial X-Madrid. A su vez, está próximo a supermercados, restaurantes, colegios, parques, paradas de autobús, a la estación de metro Parque Lisboa (L12) y a la estación de tren Alcorcon Central (C5). Agenda tu visita presencial y te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h.",False,good,False,True,,3239.0,True,False,False,False,[],False,False,285000.0,€,,,flat,,"Zona Centro Joven, Alcorcón",Piso en calle San José,Destacado,Zona Centro Joven,,,
108914444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/f1/c7/1358793633.webp,C729,21,1,314000.0,flat,sale,58.0,,3,1,calle de Torrelaguna,Madrid,Madrid,Ciudad Lineal,es,40.4401916,-3.6526514,False,https://www.idealista.com/inmueble/108914444/,"Luminoso piso reformado de 3 dormitorios en Barrio de la Concepción – Calle Torrelaguna Descubre este acogedor piso de 58 m² construidos, ubicado en la primera planta de una finca con ascensor del año 1962, en una de las zonas mejor comunicadas y tranquilas del Barrio de la Concepción. La vivienda cuenta con tres dormitorios, perfectos para familias, despacho o espacio adicional. La cocina y el baño han sido reformados, ofreciendo funcionalidad lista para entrar a vivir. Gracias a su orientación oeste, el piso disfruta de buena luz natural por las tardes, creando un ambiente cálido y acogedor. Dispone de calefacción eléctrica, ideal para controlar el consumo a tu medida. Gastos de comunidad muy contenidos: solo 58 €/mes. Ubicación inmejorable, en Calle Torrelaguna, a pocos pasos del metro Barrio de la Concepción (L7) y con fácil acceso a la M-30. En el entorno encontrarás todos los servicios: colegios, supermercados, zonas verdes y comercios de proximidad. Los datos expuestos son meramente orientativos y están sujetos a errores u omisiones involuntarias. Los gastos derivados de la compra no están incluidos en el precio. En caso de aparecer mobiliario y/o vehículos en el anuncio, informamos que estos no están incluidos en la comercialización y venta del inmueble a no ser que se especifique en posteriores documentos contractuales. ¿Eres una inmobiliaria? La respuesta es sí, Ziegel busca el mejor comprador para nuestros propietarios y por ello colaboramos. Compartimos honorarios de captación con acuerdo por escrito.",False,good,False,True,,5414.0,False,False,False,False,[],False,False,314000.0,€,,,flat,,"San Pascual, Madrid",Piso en calle de Torrelaguna,Destacado,San Pascual,,,
