propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished
108797070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/5c/2e/1355412300.webp,27,4,380000.0,studio,sale,50.0,True,0,1,calle de Mira el Sol,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4071919,-3.7064739,False,https://www.idealista.com/inmueble/108797070/,"CREDIT HOME REAL ESTATE ofrece CÉNTRICO PISO REFORMADO EN MADRID. Situado junto al Rastro de Madrid y pendiente de instalación de ascensor entre finales de año e inicios de 2026 (derrama ya pagada). El inmueble cuenta con una superficie construida de 54 m² y se vende amueblado. Dispone de un luminoso salón comedor con salida al bacón. Tiene una cocina americana que te permitirá disfrutar del entorno familiar mientras preparas tus recetas. Está diseñado tipo estudio, pero abierto a la posibilidad de independizar la habitación y cuarto completo. Ideal para parejas o a modo de inversión por su ubicación privilegiada. cada espacio ha sido reformado y decorado con minucioso detalle, no se han pasado nada por alto y la vivienda ofrece todas las comodidades y calidades que buscas en tu hogar. Es completamente exterior, a excepción de la cocina que da a un patio de luces. Rodeada de colegios, comercios, bares, restaurantes, farmacias, etc.. . Es lo que estás buscando? No dudes en visitarla, le atendemos sin compromiso! Le atendemos también por WhatsApp. CREDIT HOME REAL ESTATE, trabajamos para ofrecer a nuestros clientes su vivienda soñada. Cubrimos todas las necesidades demandadas: casas, pisos, locales, terrenos, oficinas, etc. y ofrecemos a nuestros clientes asesoramiento inmobiliario y financiero. Honorarios de intermediación inmobiliaria no incluidos en el precio, no están incluidos los gastos propios de la compraventa. Si necesitas financiación, nuestra oficina cuenta con profesionales en el área que te brindarán seguridad, rentabilidad y la mejor oferta del mercado. Documento D. I. A. a disposición del consumidor según Decreto 515/1989, de 21 de abril. ¡Solicítenos más información sin compromiso!",True,good,False,False,7600.0,True,False,False,False,[],False,False,380000.0,€,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle de Mira el Sol,tomas-1807,studio,,,,,,
106866565,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/c1/ce/1296309187.webp,40,bj,1090000.0,flat,sale,142.0,True,4,3,calle de Puerto Rico,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4514487,-3.6739523,False,https://www.idealista.com/inmueble/106866565/,"OPORTUNIDAD! Piso Jardín - 142 m2 construidos exterior muy luminoso con vistas al jardín. Piso con jardín de 175 m2 con 4 dormitorios y 3 baños. Tiene zona de servicio. Tiene un trastero de unos 10 m2. Precio: 1.090. 000,00 Euros  Cerca de los metros Colombia y Concha Espina  Magnifico Piso Jardín en el corazón del distrito de Chamartín en el barrio de Hispanoamérica. Es un piso como si fuera un chalet pareado rodeado de jardín. Tiene las ventajas de un piso y de un chalet.  · Salón-comedor amplio con salida a gran jardín • 4 dormitorios (Dormitorio principal con baño en suite) • 3 baño. · zona de servicio • cocina amueblada y independiente • suelos de tarima de bambú, armarios amueblados,  • calefacción agua caliente central y agua calientes individual por gas natural.  aire acondicionado central en el piso • trastero 10 metros • jardín 175 metros • portero automático  Salón-comedor amplio con salida a gran jardín, 4 dormitorio, 3 baño, (4 dormitorios + 3 baños incluye la zona de servicio y el dormitorio principal con baño en suite) calefacción central y agua caliente individual, aire acondicionado centralizado en el piso, portero automático, alarma, puerta blindada y magnificas vistas a jardines que rodea todo el piso y trastero en la misma casa. La zona esta bien comunicada siendo el metro Colombia y concha espina los mas cercanos. Zona bien surtida con comercios, cafeterías, bares, supermercados, mercado de Chamartín, colegios, institutos, hospitales, centros médicos, autobuses, metro líneas 8 y 9 con conexión al aeropuerto y nuevos ministerios. Salida directa a la m-30. Merece la pena verlo. Recomendamos que nos llamen para concertar una visita. Edificio con rampa.",False,good,False,True,7676.0,True,False,False,False,[],False,False,1090000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en calle de Puerto Rico,634,,,,,,,
108852635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/16/d8/1357021002.webp,27,,440000.0,chalet,sale,275.0,,4,3,Manzanares el Real,Madrid,Manzanares el Real,,es,,40.7338569,-3.8651107,False,https://www.idealista.com/inmueble/108852635/,"¡Rayan Consulting Inmobiliario VENDE EN EXCLUSIVA! Chalet pareado con doble patio. Te presentamos este encantador chalet pareado en urbanización cerrada construido en 2009, ideal para quienes buscan amplitud, comodidad, privacidad y espacios exteriores para disfrutar en familia. Distribuido en dos alturas más garaje/bodega, esta vivienda combina funcionalidad y calidez, situado a solo 10 minutos andando del casco urbano. Distribución: En planta baja un acogedor porche de entrada da paso a un amplio salón-comedor lleno de luz natural, una cocina amueblada y funcional con zona de lavado, y un baño completo. La planta superior alberga cuatro dormitorios, uno de ellos en suite con vestidor, y otro baño completo, perfecto para el descanso y la privacidad. Patio trasero con zona ajardinada y porche cubierto, con suelo de terracota, rodeado por muro de piedra, ideal para comidas al aire libre con vistas a la montaña. Patio frontal ajardinado, con grava, vegetación y pasarela de madera. Bodega, ideal como sala de estar adicional o zona de ocio. Garaje cerrado con capacidad para un vehículo, espacio para almacenamiento, bicicleta y acceso directo desde la vivienda. Calefacción por gas canalizado, suelo de gres y tarima. La vivienda está en buen estado de conservación, lista para entrar a vivir. Sus espacios exteriores ofrecen privacidad y vistas despejadas. Para más información contactar con su asesor inmobiliario David Rayan.",False,good,False,,1600.0,False,False,False,False,[],False,False,440000.0,€,chalet,Manzanares el Real,Chalet pareado,A-2073,semidetachedHouse,470000.0,30000.0,6.0,True,True,
108825145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/41/54/1356220452.webp,17,bj,900000.0,flat,sale,103.0,True,3,3,calle de Lope de Rueda,Madrid,Madrid,Retiro,es,Ibiza,40.4208093,-3.6787824,False,https://www.idealista.com/inmueble/108825145/,"OPORTUNIDAD DE INVERSIÓN  ALTA RENTABILIDAD  A solo 1 minuto del parque el Retiro, descubre la elegancia en este majestuoso piso de 103 m2 ubicado en un emblemático edificio del corazón de Madrid. Disfruta de las maravillosas vistas a la calle Lope de Rueda y la cultura madrileña en el exclusivo Distrito del Retiro. Recientemente reformado con acabados de lujo, esta propiedad combina la historia con el confort moderno. Disfruta de amplios espacios, cocina gourmet, 2 suites, 3 baños y servicios de primera. *Salón-Comedor: Al ingresar al piso, se encuentra un amplio salón que destaca por su luminosidad  *Cocina: totalmente equipada con electrodomésticos de alta gama. Los materiales utilizados son de primera calidad, y el diseño moderno asegura un espacio de trabajo cómodo y estilizado. Amplios armarios proporcionan suficiente espacio de almacenamiento. *Dormitorios: La propiedad cuenta con tres habitaciones y tres baños  *Calefacción y Aire Acondicionado: un sistema de aire acondicionado centralizado, asegurando una temperatura óptima durante todo el año. ¡No pierda la oportunidad de vivir en una de las zonas más exclusivas de Madrid, a 1 minutos del Parque de Retiro y de las fantásticas terrazas de la Calle Ibiza y Dr. Castelo!",True,good,False,True,8738.0,True,False,False,False,[],False,False,900000.0,€,flat,"Ibiza, Madrid",Piso en calle de Lope de Rueda,,,,,,,,
108682412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/51/5e/1352079383.webp,45,2,575000.0,flat,sale,100.0,True,4,1,calle de Francisco Altimiras,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.436021,-3.6628833,False,https://www.idealista.com/inmueble/108682412/,"Maprofit ofrece en exclusiva una vivienda única en el barrio de Guindalera.  Se trata de un piso exterior, a reformar, que en la actualidad dispone de 4 habitaciones, un baño, cocina con terraza y salón con acceso a la terraza principal.  Es la última planta del edificio. No tiene ascensor, si bien la finca es susceptible de instalarlo. Enumerada como una cuarta planta, la altura real es de un segundo, puesto que la estructura del bloque, por debajo del nivel de la calle, configura la planta baja como un sótano y la primera como un bajo.  Se accede a la finca por una calle particular, lo que da privacidad al edificio. El inmueble requiere de una actualización, una reforma que se ajuste a las necesidades de los futuros propietarios. Esto permite que el piso se convierta en el hogar ideal para la parte compradora. Lo importante es que el piso tiene potencial para diseñar una vivienda a capricho. Tanto para residentes como para invertir en rentabilidad.  Como indicamos al comienzo, los 4 dormitorios actuales pueden, eliminando tabiquería, quedarse en 3 o 2, en función de las necesidades. Ampliando espacios, optimizando las estancias en un conjunto que armonice la distribución de la casa.  Por otra parte, hacer hincapié en las 2 terrazas del inmueble. Así como en la extraordinaria luz natural que dota a la vivienda de bienestar y confort absolutos, realzando los espacios y el color de cada rincón de la casa. Y, por supuesto, se reduce el gasto energético, lo que redunda en una factura de la luz más económica.  El piso se sitúa en uno de los mejores barrios de Madrid, Guindalera, que pertenece al distrito de Salamanca. Un barrio con gran oferta comercial, de hostelería y bien comunicado con el resto de la capital. El Metro muy cerca, con las estaciones de Ventas y/o Parque de las Avenidas a escasos minutos caminando.  No deje pasar la oportunidad de conocer este inmueble, invierta en un valor seguro.  En Maprofit, estamos encantados de mostrarle, en exclusiva, la vivienda.",True,renew,False,False,5750.0,True,False,False,False,[],False,False,575000.0,€,flat,"Guindalera, Madrid",Piso en calle de Francisco Altimiras,,,,,,,,
107174639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/f0/17/1330546985.webp,33,3,1050000.0,penthouse,sale,162.0,True,2,2,calle de Pablo Vidal,Madrid,Madrid,Ciudad Lineal,es,Colina,40.4598359,-3.6627491,False,https://www.idealista.com/inmueble/107174639/,"Este magnífico ático en venta en exclusiva por CORMAN CAPITAL ofrece una oportunidad única de adquirir una vivienda exterior en un edificio del año 2023 ¡Compra sin pagar honorarios de agencia!  USO EXCLUSIVO DE UNA AZOTEA DE 68m2 acceso fuera de la vivienda. Incluimos el render de la terraza para que puedas visualizar mejor el espacio.  SE PERMITE •Pérgola bioclimática: estructura no fija (  •Tarima tecnológica: suelo exterior desmontable, sin obra ni fijación permanente. •Mobiliario exterior: sin instalaciones estructurales. Cortinas de cristal sin perfiles (desmontables y correderas). •Toldos verticales o enrollables (laterales retráctiles). •Lonas tensadas o paneles móviles (fáciles de quitar). •Mamparas o biombos exteriores (sin anclaje fijo). QUE OFRECE DIVERSAS OPCIONES AL AIRE LIBRE Y DISFRUTAR DE MAGNIFICAS VISITAS A LAS CUATRO TORRES.  Con una cuidadosa atención a los detalles, esta propiedad cuenta con un salón, una moderna cocina americana con acceso a un práctico lavadero, 2 dormitorios, ambos con armarios empotrados, y dos baños, uno de ellos tipo suite para mayor comodidad. Los acabados de alta calidad incluyen suelo de tarima, carpintería interior en blanco y armarios empotrados equipados con cajoneras y barras para una organización eficiente. Las ventanas de PVC con rotura de puente térmico ofrecen aislamiento térmico y acústico, y se pueden abrir de diferentes formas, ya sea correderas, abatibles u oscilobatientes. Además, la seguridad no se ha pasado por alto, con una puerta de acceso blindada que proporciona tranquilidad adicional. La propiedad también cuenta con dos plazas de garaje amplias con acceso directo desde el ascensor, lo que brinda una gran comodidad, especialmente en días lluviosos o al llevar compras. Además, se incluye un trastero para almacenamiento adicional. Como punto extra, los residentes disfrutarán de las comodidades de las zonas comunes, que incluyen una piscina para refrescarse en los días calurosos y hermosos jardines para relajarse y disfrutar del aire libre. Con una ubicación privilegiada a tan solo un minuto de la calle Arturo Soria, este piso ofrece un acceso directo a importantes vías de comunicación como la M30, A2 y M11, lo que facilita los desplazamientos tanto dentro de la ciudad como fuera de ella. Además, la proximidad al transporte público, a tan solo 5 minutos de la línea 4 de metro y varias líneas de autobuses, garantiza una excelente conectividad con cualquier parte de Madrid. Por si fuera poco, la cercanía al Centro Comercial Arturo Soria Plaza añade un valor adicional a esta ubicación, brindándote la comodidad de tener una amplia gama de servicios, tiendas y opciones de ocio a pocos pasos de tu hogar. ¡No te pierdas la oportunidad de vivir en una zona tan conveniente y llena de posibilidades! En resumen, este ático ofrece una combinación perfecta de estilo, comodidad y calidad de vida, convirtiéndolo en una opción ideal para aquellos que buscan una propiedad de lujo en una ubicación privilegiada."" No te pierdas la oportunidad de conocer este encantador piso en persona! Ven a descubrir por ti mismo la elegancia y comodidad que ofrece esta propiedad. Desde el momento en que entras, serás recibido por una sensación de calidez y estilo que te hará sentir como en casa. Cada detalle ha sido cuidadosamente diseñado para brindar el máximo confort y funcionalidad.",True,good,False,True,6481.0,True,False,False,False,[],False,False,1050000.0,€,flat,"Colina, Madrid",Ático en calle de Pablo Vidal,Arturo Soria ,penthouse,,,,True,True,
108856260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/69/4b/1357130638.webp,11,2,350000.0,flat,sale,48.0,True,1,1,calle de Antonio,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.467611,-3.6938792,False,https://www.idealista.com/inmueble/108856260/,"""JOWNER VENDE FANTÁSTICA VIVIENDA EN VALDEACEDERAS"" ""LAS FOTOS SON REPRESENTACIONES GRÁFICAS NO DEFINITIVAS"" Descripción de la vivienda Se presenta una vivienda en proceso de reforma integral, ubicada en la segunda planta de un edificio sin ascensor, situada en la Calle Antonio, en el barrio de Valdeacederas. La propiedad cuenta con una distribución funcional compuesta por 1 dormitorio, salón con cocina integrada y un baño completo. Gracias a su orientación este-oeste, la vivienda recibe luz natural directa durante todo el día, creando un ambiente cálido y confortable. Esta reforma ofrecerá una renovación completa de instalaciones, acabados y carpinterías, pensada para optimizar el espacio y la eficiencia energética. Características principales Superficie: 48m2  1 dormitorio amplio Salón con cocina integrada (concepto abierto) 1 baño completo Vivienda exterior muy luminosa Orientación este-oeste Segunda planta sin ascensor Reforma integral en curso (instalaciones, suelos, paredes, carpintería, cocina y baño completamente renovados) Descripción del entorno La vivienda se encuentra en una zona residencial consolidada del barrio de Valdeacederas, perteneciente al distrito de Tetuán, Madrid. La Calle Antonio es una vía tranquila, bien conectada con el transporte público, a pocos minutos a pie de la estación de metro Valdeacederas (Línea 1) y con varias líneas de autobús en las inmediaciones. El entorno dispone de una amplia oferta de comercios de proximidad, supermercados, centros educativos, y zonas verdes como el Parque Rodríguez Sahagún, ideal para paseos y actividades al aire libre. La zona combina la tranquilidad de un barrio tradicional con la cercanía al centro de Madrid.",False,renew,False,False,7292.0,False,False,False,False,[],False,False,350000.0,€,flat,"Ventilla-Almenara, Madrid",Piso en calle de Antonio,ACP1907,,360000.0,10000.0,3.0,,,
106166224,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/1f/61/1274517690.webp,58,,725000.0,chalet,sale,350.0,,4,3,calle Estación,Madrid,El Escorial,Navalquejigo - Los Arroyos,es,,40.6084846,-4.0486578,False,https://www.idealista.com/inmueble/106166224/,"Gran chalet en ""Los Arroyos “de El Escorial. urbanización en paraje natural de alto valor y junto a un embalse, en zona consolidada y con todos los servicios, como supermercados, colegios, zonas de restaurantes.. . etc.. . Edificado en parcela de 1940 metros, dispone de 435 metros construidos en dos alturas. En planta baja garaje para varios coches, almacén, cuarto de baño y varias estancias más. En planta primera, amplio salón en dos ambientes, con chimenea y terraza con bonitas vistas, luminosa cocina, cuatro dormitorios, uno de ellos en suite y baño. La parcela dispone de piscina, barbacoa, amplio huerto, aljibe de 40 mil litros con pozo propio y zonas ajardinadas. Todo ello con grandes vistas. Calefacción de gasoil Ubicada a 300 metros de la estación de tren ""Las Zorreras-Navalquegigo"" de la línea de Cercanías C8a y junto a paradas de autobús. Navalquejigo es una localidad perteneciente al municipio de El Escorial, provincia de Madrid, España. Dispone de una estación de Cercanías Madrid llamada Las Zorreras, perteneciente a la línea C-3. Situación 40°37′ Latitud Norte. 4°3′ Longitud Oeste. Toponimia El nombre del pueblo ""Navalquejigo"" (Nava del quejigo) proviene de ""nava"" (espacio en forma de valle) y ""quejigo"" (Quercus faginea) (especie de roble muy parecido a la encima). La toponimia que se refleja en el censo1 del siglo XVIII es muy variada, conservándose hasta la actualidad solo algún antiguo nombre: Al norte del pueblo estaban Monte de la Villa, Atalaya de San Bartolomé, Pajar del Monte. Al este se situaban Prado El Colladillo con su charca, Herrén la Cuesta, Las Eras, Suertes Viejas, Prado El Concejo. Al sur los lugares de Prado de El Tercio, Dehesa Boyal, Los Quiñones, Suertes Nuevas, Sitio del Valenciano, Herrén La Blasca. Al oeste el Herrén de La Moraleda, que tenía una fuente, parte del Monte de la Villa. Otros lugares eran Prado Puerta del Roble, Herrén Los Álamos, Herrén El Canto, Herrén El Haza, Herrén La Partida, Herrén El Cazejo, Herrén la Chaparra, Los Linares, Dehesa de la Yerba y Dehesa del Pan.",False,good,False,,2071.0,True,False,False,False,[],False,False,725000.0,€,chalet,"Navalquejigo - Los Arroyos, El Escorial",Casa independiente en calle Estación,E1,independantHouse,,,,True,True,
107183492,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/6c/19/1344234388.webp,53,3,1800000.0,flat,sale,195.0,True,5,5,"calle de Alcalá, 114",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4256537,-3.673376,True,https://www.idealista.com/inmueble/107183492/,"restaurantes, etc. Buena finca de los años 50 con portero, ascensor y montacargas. Propiedad de 194 m² dividida en tres apartamentos totalmente equipados para uso inmediato -Estudio exterior a la calle Alcalá de 32 m², dormitorio -baño- zona de living con cocina integrada. -Apartamento exterior a la calle Alcalá, 2 dormitorios y 2 baños 83 m², zona de living con cocina integrada. A estos apartamentos, se accede por la entrada principal. -Apartamento a patio de manzana de 63 m², 2 dormitorios y dos baños, zona de living con cocina integrada. -A este apartamento se accede por la zona de servicio. Aire acondicionado por splits en todas las estancias. Buena altura de techos. Posibilidad de reforma y conversión en un solo piso de 3dormitorios y 3 baños con amplia y luminosa zona social – valor aprox de la reforma 370.000€ Destaca la luminosidad de todas las estancias, alta rentabilidad en caso de producto para inversión (en torno a 90.000 y buenas posibilidades de reconversión en un solo piso para uso particular o también para destinar a rentabilizar.",True,good,False,True,9231.0,True,False,False,False,[],False,False,1800000.0,€,flat,"Goya, Madrid","Piso en calle de Alcalá, 114",,,,,,,,
108807220,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/82/9a/1356230249.webp,19,1,570000.0,flat,sale,115.0,True,2,2,Barrio Marazuela- El Torreón,Madrid,Las Rozas de Madrid,Marazuela- El Torreón,es,Marazuela- El Torreón,40.5022649,-3.8660902,False,https://www.idealista.com/inmueble/108807220/,"EXCLUSIVO PISO DE 2 DORMITORIOS CON AMPLIA TERRAZA Y EXCELENTES ZONAS COMUNES EN LA MARAZUELA Te presentamos esta magnífica vivienda de 115 m² mas la terraza de 15 m², situada en una de las urbanizaciones más emblemáticas de La Marazuela, perfecta para quienes buscan confort, amplitud y una excelente calidad de vida. La vivienda se distribuye en un luminoso salón-comedor comunicado con una amplia cocina equipada, que cuenta con zona para comer y acceso a un práctico tendedero cerrado. Desde el salón se accede a una estupenda terraza de 15 m², cubierta y con un moderno cerramiento de aluminio, creando un espacio versátil para disfrutar todo el año. Dispone de dos dormitorios de generosas dimensiones; el principal, en suite, ofrece baño con ducha, doble seno y salida directa a la terraza. Además, la vivienda cuenta con un segundo baño completo con bañera.  La vivienda es muy luminosa, con agradable orientación oeste, e incorpora aire acondicionado por conductos, calefacción y agua caliente individual por caldera de gas natural, asegurando máximo confort en cualquier época del año. Incluye dos amplias plazas de garaje y un trastero. La urbanización ofrece completas instalaciones: piscina de adultos y de niños, gimnasio, centro social, zona infantil, amplias zonas verdes y servicio de conserjería, garantizando seguridad y comodidad para toda la familia. Una oportunidad única para vivir en una de las zonas más demandadas de Las Rozas, rodeada de tranquilidad y con todos los servicios a tu alcance.",False,good,False,True,4957.0,True,False,False,False,[],False,False,570000.0,€,flat,"Marazuela- El Torreón, Las Rozas de Madrid",Piso,RAV1033,,,,,True,True,
108653139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/57/7b/1352085036.webp,30,2,850000.0,flat,sale,132.0,True,5,2,calle de Esteban Terradas,Madrid,Madrid,Chamartín,es,Castilla,40.4692561,-3.6828668,False,https://www.idealista.com/inmueble/108653139/,"HIPODREAMS SERVICIOS FINANCIEROS VENDE Estupendo y amplio piso en una de las mejores zonas de Madrid (Estación de Chamartín) La vivienda se distribuye en su totalidad en una sola planta con 5 amplios dormitorios con armarios empotrados, cocina y un amplio salón independiente con acceso a una terraza tendedero. Además de un baño completo y un aseo. Es decir, todo lo necesario para que tu día a día sea lo mas cómodo posible. La finca cuenta además con portero físico y automático, ascensor y un amplio hall de entrada al edificio de aspecto señorial. La vivienda cuenta además con un amplio trastero. Garaje en la finca con posibilidad de alquilar plazas en el futuro. A/C en el salón. Calefacción gas natural. A 5 minutos andando de la Estación de Chamartín. A escasos metros de centro de salud Nuñez Morgado. Varios supermercados a menos de 300 metros (Carrefour, Mercadona, supercor) Paradas de autobús cercanas (Agustín de Foxa, Mateo inurria. ) Estación de Metro de Duque de Pastrana (Linea 1) Colegios y institutos cercanos (IES Pablo Neruda; C. P Jeronima Llorente; Colegio concertado Nuestra Señora del Recuerdo) Te encontramos la FINANCIACIÓN PARA TU VIVIENDA CON LAS MEJORES CONDICIONES busques lo que busques Y EN TODO EL TERRITORIO NACIONAL. En HIPODREAMS te ayudaremos a conseguir las mejores condiciones para tu nueva hipoteca. INFÓRMATE SIN COMPROMISO.",False,good,False,True,6439.0,False,False,False,True,[],False,False,850000.0,€,flat,"Castilla, Madrid",Piso en calle de Esteban Terradas,HD-132,,,,,,,
107330610,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/37/64/1320334756.webp,21,1,378000.0,flat,sale,91.0,True,2,1,Barrio Valdeacederas,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4659973,-3.7054122,False,https://www.idealista.com/inmueble/107330610/,"URBENORTE Inmobiliaria VENDE piso en zona Tetuán. Se distribuye en hall de entrada, salón comedor con cocina integrada, amueblada y con salida a una terraza/patio interior de 31 m² de uso exclusivo. 2 dormitorios independientes con armarios empotrados. Baño completo con plato de ducha. Suelos de gres, aire acondicionado y calefacción.  Con una superficie según catastro de 91 m² lo que permite gran posibilidad de reformar si fuera su deseo de crear una buena vivienda para disfrutar además de los 31 m² terraza/patio. Construido en 1968, esta vivienda cuenta con el encanto especial del Barrio de Tetuán, y se presenta como una oportunidad segura a la hora de alquilar si fuera la compra como inversión.  Tetuán es un barrio cosmopolita con centros comerciales modernos, los emblemáticos edificios de oficinas de Puerta Europa y el parque de Agustín Rodríguez Sahagún, que tiene senderos e instalaciones deportivas. La oferta de ocio nocturno abarca desde tabernas de barrio tradicionales y pubs irlandeses hasta coctelerías y discotecas sofisticadas. El Mercado de Maravillas, por su parte, es un mercado de abastos construido en los años 40 en el que se pueden degustar tapas.  La vivienda se encuentra actualmente alquilada. ¡Ven a visitarlo y descubre todo lo que este espacio puede ofrecerte, nosotros te acompañamos encantados y sin compromiso ya que es la mejor forma de valorar!",False,renew,False,False,4154.0,True,False,False,True,[],False,False,378000.0,€,flat,"Valdeacederas, Madrid",Piso,VEN7554,,,,,,,
108692375,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/25/8d/1352741960.webp,45,1,195000.0,flat,sale,82.0,True,3,1,calle de Abastos,Madrid,Aranjuez,Nuevo Aranjuez-Ciudad de las Artes,es,,40.0312792,-3.5917026,False,https://www.idealista.com/inmueble/108692375/,"ARANGESTION INMOBILIARIA PONE A LA VENTA EN EXCLUSIVA ¡Descubre tu nuevo hogar en el corazón de Aranjuez! Este magnífico piso de 84 m², recientemente reformado, te ofrece un espacio moderno y acogedor. Con tres amplios dormitorios, es perfecto para familias o para quienes buscan espacio adicional. El baño cuenta con una elegante ducha, y el salón, de grandes dimensiones, te invita a relajarte con acceso directo a una terraza donde disfrutar del aire libre. Los suelos de tarima añaden un toque cálido y elegante, mientras que la calefacción de gas natural y la bomba de frío/calor garantizan el confort durante todo el año. Además, las luces de bajo consumo contribuyen a un hogar más sostenible. La finca dispone de ascensor y rampa de acceso, haciendo que sea apta para personas con movilidad reducida. Situado en una de las mejores zonas de Aranjuez, estarás rodeado de todos los servicios necesarios: colegios, supermercados, centro médico y una vibrante zona de vida social. No pierdas la oportunidad de vivir en un entorno privilegiado con todas las comodidades al alcance de tu mano. ¡Ven a visitarlo y enamórate de este encantador piso! NO DUDE EN CONCERTAR UNA VISITA. DISPONEMOS DE DEPARTAMENTO FINANCIERO QUE LE AYUDARA A BUSCAR LA HIPOTECA A SU MEDIDA. S. E. O. U.",False,good,False,True,2378.0,False,False,False,True,[],False,False,195000.0,€,flat,"Nuevo Aranjuez-Ciudad de las Artes, Aranjuez",Piso en calle de Abastos,,,,,,,,
108510786,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/0f/73/1347066832.webp,21,3,239000.0,flat,sale,59.0,True,2,1,calle de Nicolás Sánchez,Madrid,Madrid,Usera,es,Moscardó,40.3876215,-3.7054671,False,https://www.idealista.com/inmueble/108510786/,"Ari Home Inmobiliaria te ofrece en exclusiva este increíble inmueble con una ubicación inmejorable, destaca por el valor de inversión. A 70 metros de la estación de Metro Usera, 10 minutos del centro comercial Plaza Rio 2 y la ribera del Rio Manzanares. La vivienda tiene una azotea de 29 m² de uso exclusivo registrado en la escritura, el inmueble tiene la siguiente distribución:  - Hall de entrada.  - Salón comedor muy amplio y con techos altos.  - Cocina amueblada y equipada, cómoda para cocinar y con espacio de almacenaje.  - 2 dormitorios dobles y espaciosos, el dormitorio principal se conecta con una terraza.  - Baño completo con plato de ducha. - Terraza con vista muy abierta. - Trastero en el piso, y otro trastero en la azotea. Moscardó es un barrio perteneciente al distrito de Usera de Madrid. Limita al norte con el paseo Santa María de la Cabeza (distrito de Arganzuela), al este con el río Manzanares y al sur con la calle Marcelo Usera. ¡Contáctanos!  ¿Te gustaría visitarlo?  Llámanos o escríbenos y organizamos una visita personalizada sin compromiso.  ARI Home Inmobiliaria — Tu hogar empieza aquí.",False,good,False,False,4051.0,True,False,False,False,[],False,False,239000.0,€,flat,"Moscardó, Madrid",Piso en calle de Nicolás Sánchez,1115,,,,,,,
