propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,hasLift,exterior,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108687833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/a2/4a/1352171135.webp,LCM37524,42,360000.0,flat,sale,61.0,3,1,calle de Aldea del Fresno,Madrid,Madrid,Arganzuela,es,40.3969254,-3.6967475,False,https://www.idealista.com/inmueble/108687833/,"Presentamos esta vivienda situada en calle Aldea del Fresno, una tercera planta exterior sin ascensor, que destaca por su luminosidad y su excelente potencial de reforma. La vivienda cuenta con 61 m² construidos, distribuidos de manera práctica en tres dormitorios, un baño, salón y cocina independiente. Se trata de un inmueble a reformar, ideal para quienes buscan personalizar su hogar desde cero o para inversores que deseen rentabilizar una propiedad en una zona con alta demanda. Su distribución ofrece múltiples posibilidades de actualización para adaptarse a diferentes necesidades. Gracias a su orientación exterior, la vivienda goza de luz natural durante gran parte del día, lo que aporta calidez y una agradable sensación de amplitud en las estancias. Ubicada en una zona consolidada, rodeada de todo tipo de servicios: supermercados, comercios, centros educativos, zonas verdes y una excelente comunicación mediante transporte público, con varias líneas de autobús y estaciones de Cercanías a pocos minutos, lo que permite un fácil acceso al centro de Madrid y otros puntos de la ciudad. Una oportunidad perfecta para diseñar la vivienda a tu gusto o realizar un proyecto de inversión con buena rentabilidad. ¡No dudes en venir a visitarla y descubrir todas sus posibilidades!",False,renew,False,5902.0,False,False,False,False,[],False,False,360000.0,€,flat,,"Chopera, Madrid",Piso en calle de Aldea del Fresno,Destacado,3,False,True,Chopera,,,,,,
106623430,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/c6/3a/1351970799.webp,DC,61,1395000.0,duplex,sale,218.0,4,3,calle de Dulce Chacón,Madrid,Madrid,Hortaleza,es,40.4860519,-3.670746,False,https://www.idealista.com/inmueble/106623430/,"Impresionante ático con terraza de 35 metros y piscina privada propia. En urbanización con seguridad 24 horas, con zonas comunes, zonas ajardinadas, piscina y gimnasio. 2 plazas de garaje de acceso directo y trastero. Vistas maravillosas totalmente despejadas, espectaculares. Cabe destacar la cantidad de luz natural que tiene toda la vivienda, dada su triple orientación. Así mismo sus calidades, con suelos de madera de nogal y acabados de alta gama. La vivienda cuenta con cantidad de espacio para almacenaje repartido por toda la casa. Toda la casa totalmente exterior, todas las estancias exteriores. Planta de entrada:  En la planta de entrada nos encontramos con hall recibidor bastante amplio, al que a través de el accedemos a un comedor de grandes dimensiones y con varios ambientes, desde el cual podemos gozar de una impresionantes vistas. Cocina totalmente equipada y amueblada, espaciosa y con un tendero cubierto. Aseo de cortesía. Planta de dormitorios: Aquí nos encontramos primeramente con un espacio diseñado para un despacho privado. Habitación secundaria de muy buen tamaño. Baño secundario completo de grandes dimensiones y con ventana. Habitación principal de enormes dimensiones, ya que cuando se realizo la adecuación se unieron dos cuartos en uno, fácil reconversión a dos dormitorios, pero actualmente es un dormitorio principal de enormes dimensiones con cuarto de baño en suite. Cabe resaltar la cantidad de armarios tipo vestidor que tiene. Planta superior: En la planta superior nos encontramos con una habitación que puede estar destinada a un despacho o cuarto de estar, desde el cual con acceso directo accedemos a la espectacular terraza privada con piscina incluida, desde donde podemos gozar de una vistas maravillosas totalmente despajadas. Calefacción por suelo radiante en las plantas principales. MUCHOS DE NUESTROS INMUEBLES SOLO ESTÁN EN NUESTRA WEB; VISITANOS PARA VERLOS. Le gestionamos la venta de su casa de principio a fin, nos encargamos de todo para que no se preocupe por nada. Valoración gratuita, gestión de visitas, inversión en el activo para obtener el máximo beneficio, gestión documental y trámites con la notaría para realizar su venta con tranquilidad. INMOMA nace de la consecución de muchos años dedicados al sector inmobiliario, satisfaciendo con éxito las necesidades de nuestros clientes. Enfocados especialmente en la compraventa de inmuebles en las zonas prime de Madrid.",True,good,False,6399.0,False,False,False,False,[],False,False,1395000.0,€,flat,duplex,"Virgen del Cortijo - Manoteras, Madrid",Dúplex en calle de Dulce Chacón,Destacado,3,True,True,Virgen del Cortijo - Manoteras,True,True,,,,
107905494,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/b8/95/1334040239.webp,9-2025,37,350000.0,flat,sale,136.0,4,2,avenida de Pablo Neruda,Madrid,Madrid,Puente de Vallecas,es,40.3911879,-3.6394622,False,https://www.idealista.com/inmueble/107905494/,"ROLMA SERVICIOS INMOBILIARIOS vende inmueble exterior en el barrio de PALOMERAS SUROESTE. Estupenda vivienda de 4 dormitorios, con dos baños completos, dos terrazas con vistas a la avenida Pablo Neruda. La vivienda, que se encuentra situada en una zona fantástica de Vallecas, tiene una superficie de 136 metros cuadrados construidos, cocina con terraza y 2 baños completos, uno de ellos en suite en el dormitorio principal. En un edifico con doble portal, 2 ascensores, y otro con ACCESO DIRECTO AL GARAJE. La plaza de garaje es doble, tiene espacio para 2 coches y algún vehículo tipo moto o bici, son escrituras independientes, y puede adquirirse por 22.000€  Su salón, luminoso y amplio, tiene acceso directo a la terraza principal, que es posible incluir a la estancia. Tiene espacio suficiente para dividir entre una zona de estar y otra de comedor y cuenta con aire acondicionado. La terraza te permitirá disfrutas de las horas de luz en un amplio espacio donde también dispones de una zona de trastero. Tiene una maravillosa cocina independiente con terraza tendedero muy luminosa durante todo el día. En cuanto a sus dormitorios la vivienda actualmente dispone de tres dormitorios dobles, y uno simple. Te encantará la amplitud y luminosidad de sus habitaciones, y su acceso a la terraza desde ellas. Todo el inmueble esta cuidado y en buen estado, si bien precisaría alguna actualización en cocina y uno de sus baños. La ubicación del piso es excelente, ya que se encuentra en un barrio cercano al centro de la ciudad, con muchísimas zonas verdes. Además, cuenta con instalaciones deportivas cercanas, hospitales y colegios. Y una buena comunicación en transporte público (metro, y autobuses), fácil acceso a la A3, lo que permite llegar a la zona centro de Madrid en apenas 15 minutos. ROLMA SERVICIOS INMOBILIARIOS, GANAMOS EN CONFIANZA.",True,good,False,2574.0,False,False,True,False,[],False,False,350000.0,€,flat,,"Palomeras sureste, Madrid",Piso en avenida de Pablo Neruda,Destacado,2,True,True,Palomeras sureste,True,False,,,,22000.0
107878636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/1d/ee/1327052161.webp,Z2728,15,212600.0,flat,sale,91.0,3,1,calle de Valdebernardo,Madrid,Madrid,Moratalaz,es,40.404572,-3.6324234,False,https://www.idealista.com/inmueble/107878636/,"IDEAL PARA INVERSORES: VENTA DE NUDA PROPIEDAD. NUDA PROPIEDAD. Grupo Retiro gestiona la venta de la nuda propiedad de una vivienda valorada en 374.062, 08€ euros a cambio de un Pago Único de Capital de 212.600 €. Los usufructuarios, hombre de 81 años y mujer de 76 años, continuarán utilizando el inmueble hasta su fallecimiento.  DESCRIPCIÓN DEL INMUEBLE: VIVIENDA EXTERIOR que consta de recibidor que da acceso al salón - comedor, tres dormitorios, un cuarto de baño completo y cocina con office y acceso al tendedero. VIVIENDA: • Estado de conservación: muy bueno. • Calefacción: individual (gas). • Agua caliente: individual (gas). • Aire Acondicionado: por split en los dormitorios y el salón. • VPO: NO. EDIFICIO: • Tiene 11 plantas. • Condiciones de accesibilidad: Ascensor: SÍ (2). Acceso al portal: 4 escalones y rampa. Acceso a ascensor: directo desde portal. • La próxima ITE se realizará en el año 2032. TIPO DE RENTA: COMPRAVENTA DE NUDA PROPIEDAD A CAMBIO DE PAGO ÚNICO DE CAPITAL Usted como comprador adquiere la Nuda Propiedad del inmueble a cambio del pago único de una cantidad. Los vendedores se reservan el usufructo vitalicio de la vivienda. Por tanto, al fallecimiento de los usufructuarios, Usted como comprador, pasará a tener la plena disponibilidad de la vivienda, al consolidarse el Uso y Disfrute de la misma con la Nuda Propiedad. Los Honorarios Profesionales de Mediación de GRUPO RETIRO y los impuestos asociados a esta operación no están incluidos. Puede ver otras oportunidades pinchando en nuestro LOGO.",False,good,False,2336.0,False,False,False,False,[],False,False,212600.0,€,flat,,"Pavones, Madrid",Piso en calle de Valdebernardo,Destacado,10,True,True,Pavones,,,,,,
108357608,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/20/ca/1341728679.webp,CL02,28,215000.0,penthouse,sale,100.0,2,1,calle Madrid,Madrid,Humanes de Madrid,,es,40.2530292,-3.8309489,False,https://www.idealista.com/inmueble/108357608/,"¡Descubre este espectacular ático en venta que combina comodidad y estilo en cada rincón! Con 100 m² de superficie, este luminoso hogar cuenta con un amplio salón-comedor ideal para disfrutar de momentos en familia o con amigos. cuenta con dos terrazas luminosas, perfecta para relajarse al sol. El dormitorio principal destaca por su vestidor independiente, brindando un toque de lujo y funcionalidad. Además, el altillo multifuncional puede adaptarse a tus necesidades: ya sea como segundo dormitorio, despacho o zona de relax, ¡las posibilidades son infinitas! La cocina moderna y espaciosa está diseñada para los amantes de la gastronomía, mientras que el baño completo, equipado con bañera de hidromasaje y ducha independiente, promete momentos de bienestar. Dispone de preinstalación para A/A en la planta primera y posibilidad de chimenea en el salón, con una amplia plaza de garaje exterior y trastero grande de 6 metros en el edificio. Construido en 2009 y en perfecto estado para entrar a vivir, este ático se encuentra a solo 5 minutos a pie de la estación de Renfe, lo que lo convierte en una opción ideal para quienes buscan comodidad y conexión. La distribución inteligente maximiza el espacio y la luz natural, creando un ambiente acogedor y funcional. Además, incluye una plaza de parking exterior y un trastero de 6 m² para mayor comodidad. No pierdas la oportunidad de vivir en un lugar donde cada detalle ha sido pensado para tu bienestar. ¡Ven a verlo y déjate enamorar!",False,good,False,2150.0,False,False,False,False,[],False,False,215000.0,€,flat,penthouse,Humanes de Madrid,Ático en calle Madrid,Destacado,3,True,False,,True,True,,,,
108113256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/29/08/1334231887.webp,chalet840k,36,840000.0,chalet,sale,429.0,9,3,calle San Sebastián,Madrid,Alcalá de Henares,Val,es,40.4882724,-3.3410672,False,https://www.idealista.com/inmueble/108113256/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES BARRIO JUAN DE AUSTRIA - EL VAL: EN VENTA EXCELENTE CHALET INDEPENDIENTE CON LAS MÁXIMAS CALIDADES Y JARDÍN PRIVADO CON PISCINA EN CIUDAD 21: ¡Descubre tu nuevo hogar en Alcalá de Henares! Este impresionante chalet Independiente, ubicado en el exclusivo barrio de Ciudad 21, te ofrece la combinación perfecta de confort y elegancia. Construido en 1984, este inmueble destaca por sus amplias estancias y su gran jardín que rodea la casa, donde se encuentra una piscina de gran amplitud, ideal para disfrutar del verano. Con una superficie aproximada de 429m² distribuidos en tan sólo Cuatro plantas. La planta calle, se encuentra distribuido con un hall de entrada, un baño, una cocina completamente equipada y un salón-comedor muy luminoso que invita a momentos acogedores. También nos encontramos con 2amplias habitaciones muy luminosas para disfrutar en todas las épocas del año. El jardín es un oasis privado con una piscina independiente, perfecto para relajarse. En la planta primera alberga cuatro amplios dormitorios con armarios empotrados, dos cuartos de baño completos, uno de ellos en suite y una luminosidad excelente durante todo el día gracias a su orientación. En la buhardilla nos encontramos con 2 habitaciones y pequeño trastero/maletero. También contamos con una terraza con unas vistas inmejorables. En la planta sótano, nos encontramos con un amplio garaje con rampa, un sala amplia con acceso al jardín y anexo a este un cuarto y también un cuarto muy amplio y luminoso. Ubicado en un barrio residencial tranquilo y seguro, este chalet está cerca de colegios, supermercados, un centro comercial, hospital y transporte público. Además, tienes la posibilidad de financiar hasta el 100% con condiciones preferentes a través del departamento financiero Kiron. No pierdas la oportunidad de vivir en esta joya inmobiliaria. ¡Ven a visitarla y enamórate!",False,good,False,1958.0,False,False,False,False,[],False,False,840000.0,€,chalet,independantHouse,"Val, Alcalá de Henares",Casa independiente en calle San Sebastián,Destacado,,,,,True,True,,,,
108892251,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/35/85/1358126720.webp,,25,248000.0,flat,sale,67.0,2,1,Barrio Palomeras Bajas,Madrid,Madrid,Puente de Vallecas,es,40.3931827,-3.662357,False,https://www.idealista.com/inmueble/108892251/,"Vivienda reformada en excelente estado en la zona de Palomeras, Madrid! Se vende luminosa y acogedora vivienda situada en una tranquila calle del barrio de Palomeras, dentro del distrito de Puente de Vallecas. La propiedad ha sido reformada íntegramente hace unos años y se encuentra en un estado de conservación impecable, lista para entrar a vivir. Actualmente está distribuida en dos habitaciones (originalmente eran tres), un salón amplio y bien distribuido, cocina independiente con ventilación natural y un cuarto de baño completo. Destaca por su excelente luz natural, ya que es totalmente exterior: la orientación oeste proporciona sol por la tarde en la zona de día, mientras que el dormitorio principal, orientado al este, recibe luz por la mañana. La vivienda se sitúa en una primera planta de un edificio de tres alturas sin ascensor, y cuenta con techos altos, ventanas climalit y tres armarios empotrados de gran capacidad que aportan funcionalidad y espacio de almacenamiento. El entorno combina la tranquilidad de una zona residencial con todos los servicios necesarios a pocos pasos. A nivel comercial, hay supermercados como Alcampo, tiendas de barrio, farmacias, panaderías y el Mercado Municipal de Numancia, ideal para hacer la compra diaria con trato cercano. Además, la zona ofrece una amplia variedad de bares, cafeterías y pequeños restaurantes con encanto. Las comunicaciones son excelentes: a pocos minutos caminando se encuentra la estación de metro más cercana (línea 1), con conexión directa al centro de Madrid, además de varias líneas de autobús (10, 54, 57, 58, 103, 136, N10, N25) que aseguran una movilidad cómoda y eficaz. También hay fácil acceso a Cercanías Renfe en estaciones próximas, lo que refuerza su conectividad. En materia educativa, la vivienda está rodeada de centros escolares de calidad como el Colegio Nuestra Señora de la Estrella, el Colegio Mater Clementissima, el IES Vallecas I y diversas escuelas infantiles, lo que la convierte en una opción ideal para familias. Para el tiempo libre y el disfrute al aire libre, la zona ofrece espacios verdes tan reconocidos como el Parque del Cerro del Tío Pío —conocido por sus vistas panorámicas sobre la ciudad— y el Parque de Palomeras, perfecto para pasear, hacer deporte o simplemente desconectar sin salir del barrio. En resumen, una vivienda con mucha luz, bien cuidada y reformada, en una zona urbana auténtica, familiar y bien conectada, con todos los servicios a mano. Una oportunidad ideal tanto para vivir como para invertir en una de las zonas con mejor relación calidad-precio de Madrid...",False,good,False,3701.0,False,False,False,False,[],False,False,248000.0,€,flat,,"Palomeras Bajas, Madrid",Piso,Destacado,1,False,True,Palomeras Bajas,,,,,,
108780033,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/06/86/1354905936.webp,,37,220000.0,flat,sale,73.0,2,1,calle de Parvillas Altas,Madrid,Madrid,Villaverde,es,40.3457364,-3.707471,False,https://www.idealista.com/inmueble/108780033/,"Agencia inmobiliaria de MADRID - Zona VILLAVERDE ALTO – ESTUDIO VILLAVERDE ALTO SAN ANDRES Tecnocasa. VENDE EN EXCLUSIVA ¡Descubre este estupendo piso con ASCENSOR EN CONSTRUCCION en venta que combina comodidad y estilo!  Con 73 m² construidos, con ubicación privilegiada, en una de las calles principales y mas luminosas del barrio, este inmueble cuenta con 2 dormitorios, perfectos para adaptarse a tus necesidades. Anteriormente era un piso de 3 dormitorios, lo que brinda una amplitud excepcional. La cocina, completamente reformada, se integra a una de las dos terrazas cerradas, creando un espacio ideal para esos amantes de la cocina. El baño también ha sido renovado y cuenta con un práctico plato de ducha y ventana, asegurando una buena ventilación. Todas las ventanas son de climalit, lo que garantiza un excelente aislamiento térmico y acústico.  Además, el aire acondicionado frío/calor y la calefacción por bomba de calor te permitirán mantener un ambiente agradable durante todo el año. Situado en una primera planta exterior con ascensor, este piso tiene una orientación sur-oeste que proporciona luz natural durante gran parte del día. El inmueble se encuentra estado excepcional y es ideal para quienes buscan un hogar acogedor en una ubicación conveniente.  ¡No dejes pasar la oportunidad de visitarlo!",False,good,False,3014.0,False,False,False,False,[],False,False,220000.0,€,flat,,"Villaverde Alto, Madrid",Piso en calle de Parvillas Altas,Destacado,1,True,True,Villaverde Alto,True,False,,,,20000.0
108675861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/1f/6f/1351824495.webp,,29,199000.0,flat,sale,77.0,3,1,calle Breton,Madrid,Alcalá de Henares,Chorrillo,es,40.4884866,-3.3801708,False,https://www.idealista.com/inmueble/108675861/,"¡Descubre este fabuloso piso en venta en la calle Breton, Alcalá de Henares! Con una superficie de 77 metros cuadrados, este hogar ofrece un espacio ideal para una gran familia. La vivienda cuenta con tres amplias habitaciones, sala de estar, y salón, aunque existe la posibilidad de convertirla en cuatro. La sala de estar y el salón son perfectos para disfrutar de momentos en familia o con amigos.  La cocina está completamente amueblada y equipada con electrodomésticos, lista para que empieces a cocinar tus platos favoritos. El baño, muy funcional, dispone de un plato de ducha con mampara y ventana al exterior, aportando luz natural. Además, podrás relajarte en la terraza con vistas al parque, un lugar perfecto para desconectar. Puertas de nogal en perfecto estado, suelos de parquet. Ubicado en una zona excepcional, tendrás todo lo que necesitas a tu alcance: colegios, institutos, centro médico, comercios y parques. La vivienda ha pasado la Inspección Técnica de Edificios (ITE), lo que garantiza su buen estado. Con armario empotrado, aire acondicionado, este piso es ideal para entrar a vivir. ¡No pierdas la oportunidad de hacer de este lugar tu nuevo hogar! TE ayudamos con la financiación.",True,renew,False,2584.0,False,False,False,False,[],False,False,199000.0,€,flat,,"Chorrillo, Alcalá de Henares",Piso en calle Breton,Destacado,5,True,True,,,,,,,
108517663,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/0a/f5/1347279612.webp,,22,340000.0,flat,sale,90.0,3,1,paseo de la Ermita,Madrid,Leganés,San Nicasio - Campo de Tiro - Solagua,es,40.3376405,-3.7635803,False,https://www.idealista.com/inmueble/108517663/,"Hogares Solagua pone a su disposición en exclusiva magnífico piso de 3 dormitorios en V Centenario. La distribución del piso es la siguiente: Amplio recibidor con armario empotrado de 2 puertas. Cocina alargada con zona tendedero acristalado con toma de agua y acceso a terraza. La caldera de gas natural se encuentra cambiada recientemente. Precioso salón/comedor de paso, una estancia agradable y amplia para disfrutarla en familia. Salida a terraza privada.  Pasillo con 6 puertas de armarios empotrados. Dos dormitorios individuales, uno de ellos con armario empotrado y otro con Aire Acondicionado y Bomba de Calor. Baño completo con ducha italiana para darles servicio. Dormitorio principal muy amplio con Aire Acondicionado y Bomba de Calor. La vivienda forma parte de una comunidad de vecinos cerrada con parque infantil y piscina. Se encuentra en muy buenas condiciones, para entrar a vivir. Cuenta con toldos encofrados y mosquiteras en todas las ventanas, y Aire Acondicionado y Bomba de calor en salón, dormitorio principal y uno de los dormitorios individuales. La máquina instalada actualmente puede dar servicio a 4 splits, por lo que es posible instalar uno más con la misma máquina. e incluye plaza de garaje y trastero en el precio. Se encuentra próxima a todo tipo de servicios: parada de metro, supermercado, centro de salud, farmacia, colegio, parques, restaurantes, cafeterías.. . Fácil acceso a carreteras M40 y M30, a 20 minutos del centro de Madrid y a 10 minutos del Centro Comercial Parque Sur. Por todo esto se trata de una vivienda cómoda, y reúne todas las características para hacer de este un hogar increíble. ¡Ven a verlo! Consulta tu hipoteca con nuestro departamento financiero.",False,good,False,3778.0,False,False,False,False,[],False,False,340000.0,€,flat,,"V Centenario, Leganés",Piso en paseo de la Ermita,Destacado,4,True,True,V Centenario,True,True,,,,
108892100,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/56/02/1358120473.webp,RP152025140412,9,99000.0,studio,sale,38.0,0,1,calle Puerto Alto,Madrid,Madrid,Puente de Vallecas,es,40.3913183,-3.6717475,False,https://www.idealista.com/inmueble/108892100/,"¡No dejes pasar esta oportunidad! En Redpiso te presentamos este fantástico estudio en planta baja, reformado a partir de un local, ubicado en la calle Puerto Alto. Cuenta con un dormitorio, baño completo con plato de ducha, cocina equipada con vitrocerámica y aire acondicionado frío/calor para tu confort durante todo el año. Además, dispone de agua caliente eléctrica, ventanas climalit, puertas de madera y es exterior, lo que garantiza una excelente entrada de luz natural. Ideal como primera vivienda o como inversión. Contáctanos para agendar una visita sin compromiso. Nuestras valoraciones son totalmente gratuitas y te asignaremos un asesor personal exclusivo que te acompañará en cada paso del proceso. Y si lo necesitas, nuestro departamento DCREDIT te ayudará a conseguir la mejor financiación disponible para tu compra. ¡Llama ahora y haz realidad tu nuevo hogar!",False,good,False,2605.0,False,False,False,False,[],False,False,99000.0,€,flat,studio,"San Diego, Madrid",Estudio en calle Puerto Alto,Destacado,bj,False,True,San Diego,,,,,,
108784270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/d5/2a/1355018118.webp,RP032025140106,21,390000.0,flat,sale,81.0,3,1,calle del Lago Constanza,Madrid,Madrid,Ciudad Lineal,es,40.4306196,-3.6473067,False,https://www.idealista.com/inmueble/108784270/,"Se vende piso con gran potencial de reforma en la calle Lago Constanza, ubicado en el tranquilo y bien comunicado barrio de Quintana, a escasos metros de la Calle Alcalá y muy próximo al metro, linea 5 y 7 de metro y 113,38 de autobuses. La vivienda, situada en una finca con ascensor, cuenta con 3 dormitorios, 1 baño, salón amplio y luminoso, cocina independiente y una terraza cerrada ideal para crear un espacio extra como zona de lectura, despacho o rincón de relax. Gracias a su buena orientación, la vivienda disfruta de mucha luz natural durante todo el día. La propiedad necesita reforma, lo que permite diseñar los espacios al gusto y adaptar la distribución a tus necesidades. Una oportunidad ideal para quienes buscan personalizar su hogar. Ubicación excelente con todos los servicios a mano: comercios, colegios, transporte público, zonas verdes y una gran conexión con el centro de Madrid.",False,renew,False,4815.0,False,False,False,False,[],False,False,390000.0,€,flat,,"Pueblo Nuevo, Madrid",Piso en calle del Lago Constanza,Destacado,4,True,False,Pueblo Nuevo,,,,,,
108305991,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/0b/4f/1356012289.webp,PR99558988-2,18,807000.0,chalet,sale,594.0,5,6,Hoyo de Manzanares,Madrid,Hoyo de Manzanares,,es,40.6123969,-3.9444098,False,https://www.idealista.com/inmueble/108305991/,"EXCLUSIVO CHALET INDEPENDIENTE EN LA BERZOSA – HOYO DE MANZANARES – 594 m² CONSTRUIDOS SOBRE PARCELA AJARDINADA DE 1.794 m² – OBRA SINGULAR DE INGENIERÍA CON DISEÑO FUNCIONAL Y CALIDAD ESTRUCTURAL – UBICACIÓN PRIVILEGIADA A UN PASO DE MADRID Vivir rodeado de naturaleza en una de las urbanizaciones más seguras y prestigiosas de la sierra madrileña es posible. Te presentamos este extraordinario chalet independiente, diseñado por un ingeniero para su propio uso, con materiales de alta calidad, espacios amplios y pensados para el confort familiar, el disfrute social y la privacidad. En su planta principal destaca un salón de más de 60 m² bañado por luz natural, gracias a los grandes ventanales que conectan visual y físicamente con el jardín, acompañado de una elegante chimenea central y baño de cortesía. La suite principal ofrece máximo confort con vestidor, baño completo en suite y terraza privada con vistas abiertas al entorno natural. La planta superior alberga varias habitaciones adicionales, dos baños completos y una amplia sala polivalente, perfecta como despacho, zona de juegos o espacio de ocio. La planta baja cuenta con entrada independiente, cocina secundaria, baño completo y varias estancias versátiles, ideales para invitados, servicio o incluso como vivienda separada. Garaje cerrado para cuatro vehículos y amplio espacio exterior para más aparcamiento. El jardín que rodea a la vivienda, es funcional y muy aprovechable, con zonas verdes consolidadas, piscina privada, zonas de descanso y mucho espacio para disfrutar de la vida al aire libre en un entorno natural incomparable. La urbanización de La Berzosa ofrece vigilancia privada 24h, club social, universidad, centros educativos y deportivos, así como excelente comunicación por carretera y transporte público con Madrid. Ideal para quienes desean una vida tranquila, con calidad, privacidad y conexión urbana. Una propiedad con alma, con presencia, con luz, con diseño y con proyección. No es solo una casa, es un estilo de vida. Ven a conocerla. Contacta con nosotros para agendar tu visita.",False,good,False,1359.0,False,False,True,False,[],False,False,807000.0,€,chalet,independantHouse,Hoyo de Manzanares,Casa independiente,Destacado,,,,,True,True,,,,
108281416,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/10/dc/1339416977.webp,LCM35830,57,560000.0,flat,sale,104.0,3,2,calle de Puerto Serrano,Madrid,Madrid,Arganzuela,es,40.3870705,-3.6883926,False,https://www.idealista.com/inmueble/108281416/,"La Casa Agency vende vivienda situada en la zona de Los Puertos, en la urbanización privada con piscina, plaza de garaje, parque infantil y zonas ajardinadas. Inmueble de 104 m² construidos, una opción ideal para quienes buscan amplitud, comodidad y un entorno tranquilo, ha sido reformada y destaca por ser completamente exterior, lo que garantiza una excelente iluminación natural durante todo el día. Consta de tres dormitorios, dos baños completos, un salón espacioso y una cocina funcional. La orientación este aporta luz por las mañanas, creando un ambiente cálido y acogedor. Ubicada en un edificio con ascensor, esta vivienda ofrece todas las comodidades de una urbanización moderna, con espacios diseñados para disfrutar del tiempo libre sin salir de casa. Además, la zona cuenta con una buena conexión con transporte público, así como con una amplia oferta de supermercados, colegios, centros de salud y otros servicios esenciales, haciendo que el día a día sea práctico y cómodo. Si buscas un hogar amplio, en una urbanización con todas las comodidades y en una zona bien conectada, contáctanos para más información o para concertar una visita.",True,good,False,5385.0,False,False,False,False,[],False,False,560000.0,€,flat,,"Legazpi, Madrid",Piso en calle de Puerto Serrano,Destacado,1,True,True,Legazpi,True,True,,,,
