propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,parkingSpace.parkingSpacePrice
100440250,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/99/bf/1086403141.webp,PIS2366,19,2290000.0,flat,sale,255.0,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4274687,-3.6838488,False,https://www.idealista.com/inmueble/100440250/,"Fortuny Real Estate presenta en venta la zona mas cotizada de Madrid, estupenda propiedad de 255m2, en el lujoso barrio de Recoletos en el distrito de Salamanca. Se trata de una vivienda ubicada en la 3era planta de una finca de fachada clásica. Un piso tranquilo, luminoso y bien aislado, recién reformado con las mejores detalles, cualidades y marcas. Cuenta con vistas a patio de manzana amplio, muy luminoso a pesar de ser interior, espacios amplios, reformado en 2021 con acabados de calidad. Se encuentra conformado por una salón comedor de gran tamaño, con grandes ventanales y altos techos. Cocina con península y con mucha capacidad de almacenaje y los mejores electrodomésticos del mercado. Zona de lavandería independiente. La zona de descanso dispone de 3 dormitorios en suite, 2 de ellos dobles y con vestidor. Todos los dormitorios presentan armarios empotrados, totalmente vestidos, de gran capacidad de almacenaje y diseño ligero. Dispone de dos plazas de garaje incluidas en el precio así como con un trastero de casi 25M2 La finca esta dividida en dos bloques con siete plantas cada una, con una media de tres vecinos por planta, cuenta con cuatro ascensores, servicio de portería y conserjería 24 horas, todos los días con recogida de basura incluida, parking privado y sala de entrenamiento. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,8980.0,True,False,False,False,[],False,False,2290000.0,€,True,True,flat,,"Recoletos, Madrid",Piso,3,False,Recoletos,True,,
108446179,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/b8/de/1345115591.webp,2201/22010039/358,32,357500.0,flat,sale,62.0,2,1,Barrio Chopera,Madrid,Madrid,Arganzuela,es,40.3914856,-3.6970854,False,https://www.idealista.com/inmueble/108446179/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 2 de un edificio residencial y cuenta con ascensor.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción individual.  Se encuentra ubicado en Chopera, Arganzuela (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Legazpi y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 4 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 6 supermercados, 8 bancos, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con un cine, 3 teatros, un gimnasio, 10 parques, un centro cultural, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 2 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Paseo de las Delicias y la Calle de Embajadores. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 31/01/2031 Renta mensual actual: 1.020€ Rentabilidad estimada: 3.4% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,5766.0,True,False,True,False,[],False,False,357500.0,€,,,flat,,"Chopera, Madrid",Piso,2,True,Chopera,True,,
108396752,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/34/d4/1342964509.webp,2201/22010039/70,30,325000.0,flat,sale,88.0,2,2,Barrio San Fermín,Madrid,Madrid,Usera,es,40.3673246,-3.6904365,False,https://www.idealista.com/inmueble/108396752/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 2 baños. Se encuentra en la planta 2 de un edificio residencial y cuenta con ascensor, garaje, piscina, trastero y armarios empotrados.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción central.  Se encuentra ubicado en San Fermin, Usera (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es San Fermin-Orcasur y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Glorieta San Martin de la Vega y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 620 metros, la farmacia más cercana se encuentra a 150 metros, el colegio más cercano se encuentra a 240 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, un banco.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, un gimnasio, 13 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia de Toledo, Avenida de Andalucia y la Glorieta de San Martin de la Vega. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 29/09/2031 Renta mensual actual: 1.110€ Rentabilidad estimada: 4.1% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,3693.0,True,False,True,False,[],False,False,325000.0,€,True,True,flat,,"San Fermín, Madrid",Piso,2,True,San Fermín,True,,
108326671,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/fb/bb/1340775279.webp,P.1 1ºA,6,243000.0,flat,sale,102.0,2,2,"calle San Antón, 23",Madrid,Valdemoro,Centro,es,40.1927923,-3.6774153,True,https://www.idealista.com/obra-nueva/108326671/,"""Residencial San Antón"" está situado en pleno centro de Valdemoro, entre las calles Doctor Jiménez Díaz y San Antón, es una promoción de 103 viviendas de 1, 2 y 3 dormitorios con garaje.  Está situada en una plaza ajardinada de uso general y en todos los casos cuentan con plaza de garaje incluida en precio. Las viviendas contarán con calefacción/refrigeración por suelo radiante mediante AEROTERMIA, puertas lacadas en blanco, suelos de gres imitación madera, puerta blindada, cocinas completamente amuebladas, INCLUIDOS TODOS LOS ELECTRODOMÉSTICOS.  El plazo de entrega de las viviendas esta previsto para el 4º Trimestre del próximo año 2026.",False,newdevelopment,True,2382.0,True,False,False,False,[],False,False,243000.0,€,True,True,flat,,"Centro, Valdemoro","Piso en calle San Antón, 23",1,True,,True,False,
107810654,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/39/6e/1324472527.webp,BHHS-MAD-0646,16,1659000.0,flat,sale,184.0,3,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,40.4354537,-3.6778713,False,https://www.idealista.com/inmueble/107810654/,"Si buscas una vivienda en la mejor zona de Lista, te proponemos conocer esta exclusiva propiedad reformada y amueblada a estrenar de 184 metros cuadrados catastrales. Situado en un emplazamiento inmejorable en una de las calles principales del señorial barrio de Salamanca, muy cerca de la Plaza del Marqués de Salamanca La propiedad se encuentra ubicada en la primera planta interior a patio de manzana de un edificio señorial y representativo edificado en el año 1.948. Dispone de servicio de portería.   Esta exclusiva vivienda se encuentra ubicada en la zona más comercial del barrio de Salamanca-lista, con todo tipo de comunicaciones y rodeado de museos, zonas de ocio, centros comerciales y todo tipo de servicios, todo ello hace de esta propiedad una oportunidad única de vivir o invertir en la zona más privilegiada y exclusiva de Madrid.    La vivienda se distribuye en una zona de estar compuesta por amplio salón-comedor con muy buena luz gracias a la altura de la vivienda y sus dos ventanales exteriores, seguida de amplia cocina semiabierta con isla completamente amueblada y equipada con electrodomésticos de primera firma. Dispone de aseo de cortesía. Y zona de lavandería independiente. La zona de descanso la componen tres dormitorios, dos de ellos en suite y zona de vestidor. Cabe mencionar la calidad de la reforma hecha por un importante grupo de arquitectura.  La vivienda se vende amueblada y decorada por un prestigioso estudio de interiorismo. Disponemos de varios inmuebles con características similares que no pueden ser publicados, para más información visita.",False,good,False,9016.0,True,False,False,False,[],False,False,1659000.0,€,,,flat,,"Lista, Madrid",Piso,1,False,Lista,True,,
108445602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/a1/7d/1345101021.webp,2110/21100038/1,50,495000.0,flat,sale,113.0,2,2,Vega de la Moraleja,Madrid,San Sebastián de los Reyes,Vega de la Moraleja,es,40.5428833,-3.6200319,False,https://www.idealista.com/inmueble/108445602/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 2 baños. Se encuentra en la planta 1 de un edificio residencial y cuenta con ascensor, garaje, piscina, trastero y armarios empotrados.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en San Sebastian De Los Reyes Ciudad, Sureste de San Sebastian de los Reyes. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de autobús más cercana se encuentra a menos de 10 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el colegio más cercano se encuentra a 300 metros  La zona cuenta con una amplia oferta de entretenimiento con un cine, 18 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 3 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Norte, Paseo de Europa y la Avenida Matapinoneras. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 28/12/2028 Renta mensual actual: 1.115€ Rentabilidad estimada: 2.7% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,4381.0,True,False,True,False,[],False,False,495000.0,€,True,True,flat,,"Vega de la Moraleja, San Sebastián de los Reyes",Piso,1,True,,True,,
108445838,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/00/ec/1345104316.webp,2110/21100022/197,29,189000.0,flat,sale,52.0,2,1,Barrio San Isidro,Madrid,Madrid,Carabanchel,es,40.3974838,-3.7331482,False,https://www.idealista.com/inmueble/108445838/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 2 de un edificio residencial.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en San Isidro, Carabanchel (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Vista Alegre y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Polideportivo Gallur y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 290 metros, existen 3 farmacias a menos de 300 metros  La zona cuenta con una amplia oferta de entretenimiento con 9 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, Calle del General Ricardos y la Avenida de Nuestra Senora de Valvanera. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 14/01/2031 Renta mensual actual: 878€ Rentabilidad estimada: 5.6% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,3635.0,True,False,True,False,[],False,False,189000.0,€,,,flat,,"San Isidro, Madrid",Piso,2,True,San Isidro,False,,
108396447,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/cf/72/1342954004.webp,2110/21100022/326,28,175500.0,studio,sale,26.0,0,1,Barrio Valdeacederas,Madrid,Madrid,Tetuán,es,40.4640785,-3.7001989,False,https://www.idealista.com/inmueble/108396447/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente estudio de 1 dormitorio y 1 baño. Se encuentra en la planta 3 de un edificio residencial y cuenta con ascensor y terraza.  La vivienda se distribuye en 1 dormitorio, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Valdeacederas, Tetuan (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Tetuan y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Robledo y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 5 farmacias a menos de 300 metros, existen 4 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 10 supermercados, 8 bancos, una lavandería, una oficina de correos, una comisaría de policía.  La zona cuenta con una amplia oferta de entretenimiento con un gimnasio, 5 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Calle de Sinesio Delgado y la Tunel Marques de Viana - Sor Angela de la Cruz. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 27/10/2029 Renta mensual actual: 693€ Rentabilidad estimada: 4.7% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,6750.0,True,False,True,False,[],False,False,175500.0,€,,,flat,studio,"Valdeacederas, Madrid",Estudio,3,True,Valdeacederas,True,,
107110788,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/49/23/54/1303288917.webp,5ºG,7,385000.0,flat,sale,56.0,1,1,"Emilio Muñoz, 47",Madrid,Madrid,San Blas,es,40.4337669,-3.6243142,True,https://www.idealista.com/obra-nueva/107110788/,"Residencial privado compuesto de 48 viviendas de 1, 2 y 3 dormitorios en el histórico barrio de San Blas-Canillejas, uno de los barrios más legendarios de Madrid. A día de hoy se está modernizando y convirtiendo en el Silicon Valley de Madrid debido al proyecto Madbit. San Blas - Madrid es una urbanización privada con piscina, gimnasio, ascensor, garajes, trasteros y viviendas con balcones. Todas las viviendas cuentan con sistema de climatización mediante Aerotermia lo que permite reducir 30% la factura de energía de la vivienda. En San Blas apostamos por la eficiencia energética.",False,,True,6875.0,True,False,False,False,[],False,False,385000.0,€,True,True,flat,,"Simancas, Madrid","Piso en Emilio Muñoz, 47",5,True,Simancas,True,False,
108446048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/2d/7e/1345111849.webp,2201/22010058/87,45,209000.0,flat,sale,84.0,3,1,Reyes,Madrid,Parla,Reyes,es,40.2331356,-3.7623277,False,https://www.idealista.com/inmueble/108446048/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta 2 de un edificio residencial y cuenta con ascensor.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción individual.  Se encuentra ubicado en Reyes, Noreste de Parla. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Isabel II y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Jaime I El Conquistador - Isabel II y se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 200 metros, existen 3 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar un supermercado, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con 15 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Radial 4, Carretera de Parla a Pinto y la Avenida de America. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 28/12/2030 Renta mensual actual: 928€ Rentabilidad estimada: 5.3% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,2488.0,True,False,True,False,[],False,False,209000.0,€,,,flat,,"Reyes, Parla",Piso,2,True,,True,,
108255898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/cb/fa/1338640095.webp,W-02ZTQL,15,1910000.0,chalet,sale,489.0,5,6,"calle Oviedo, 11",Madrid,Pozuelo de Alarcón,Urbanizaciones,es,40.4200093,-3.8374969,True,https://www.idealista.com/obra-nueva/108255898/,"Exclusivo chalet de obra nueva en La Cabaña - Pozuelo de Alarcón Ubicada en una de las zonas más cotizadas de Pozuelo de Alarcón, dentro de la prestigiosa urbanización La Cabaña, Engel & Völkers presenta esta espectacular vivienda unifamiliar diseñada por el premiado estudio de arquitectura Cano y Escario, que destaca por su diseño contemporáneo, la amplitud de sus espacios y su cuidada eficiencia energética.  Sobre una parcela de 780m² y con una superficie construida de 488m², la casa se distribuye en tres plantas conectadas por ascensor (opcional). Ofrece cuatro dormitorios con posibilidad de un quinto y está pensada para disfrutar al máximo de la vida familiar con el mayor confort.  En la planta baja, el luminoso salón de doble altura con grandes ventanales se abre al jardín y a la piscina privada, integrando interior y exterior en un mismo espacio. La cocina, de diseño vanguardista y completamente equipada, es perfecta para quienes disfrutan de la gastronomía. En esta misma planta se encuentra un dormitorio con baño en suite, además de un aseo de cortesía.  La primera planta alberga tres dormitorios. El principal dispone de terraza privada, vestidor y baño en suite. Los otros dos dormitorios, amplios y luminosos, también cuentan con baño privado y vestidor.  En la planta sótano se encuentra una sala polivalente de generosas dimensiones, bañada por luz natural gracias a un amplio patio inglés terraza, además de un baño completo.  La planta baja cubierta ofrece una amplia terraza-solárium y un baño completo. Además, esta planta puede adaptarse para incluir un dormitorio adicional. Esta vivienda ha sido proyectada con un firme compromiso con la sostenibilidad y cuenta con Calificación Energética A. Gracias a su cuidada orientación, todas las estancias disfrutan de luz natural durante todo el día, proporcionando un ambiente cálido, confortable y eficiente.  El diseño paisajístico potencia esta sensación de bienestar, con zonas exteriores pensadas para disfrutarse en cualquier época del año: piscina privada y un porche ideal para reuniones familiares o sociales, con total privacidad. Completa esta propiedad un aparcamiento con capacidad para dos vehículos y un jardín cuidadosamente diseñado, que refuerza la sensación de tranquilidad y exclusividad. La Cabaña-Montegancedo, situado en el suroeste de Pozuelo, es uno de los parques periféricos que aún son capaces de hacernos sentir “esa sensación de campo” que años atrás se disfrutaba en muchos otros rincones del municipio. Por su calidad de vida, y sobre todo por la proximidad con el centro de Madrid, se ha convertido en uno de los núcleos poblacionales más importantes de la zona noroeste de la Comunidad. A la excelente ubicación geográfica, hay que sumar la gran cantidad de vías de conexión con otros municipios y las salidas directas a la M-40 y M-50, como a la M-503. La zona resulta atractiva para familias de poder adquisitivo medio/alto, que busquen una primera residencia. Las infraestructuras cercanas son excelentes, y goza de gran número de servicios cercanos a las zonas residenciales: colegios, hospitales, centros comerciales, gimnasios y multitud de restaurantes y zonas de ocio. Actualmente se trata de una zona en expansión por la próxima ampliación de Montegancedo, que aportará mayor valor a la zona. Además, se están llevando a cabo notables mejoras en La Cabaña, como la pavimentación nueva de las calles y la reforma de las aceras.",False,newdevelopment,True,3906.0,False,False,False,False,[],False,False,1910000.0,€,True,True,chalet,independantHouse,"La Cabaña, Pozuelo de Alarcón","Casa independiente en calle Oviedo, 11",,,La Cabaña,,False,
108923954,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/af/d3/1359090344.webp,,15,288000.0,flat,sale,78.0,3,1,Barrio Puerta Bonita,Madrid,Madrid,Carabanchel,es,40.3876128,-3.7306871,False,https://www.idealista.com/inmueble/108923954/,"**Piso Reformado en Venta - Ideal para Familias o Inversores** ¡Descubre este encantador piso reformado de 78 m², perfecto para quienes buscan comodidad y tranquilidad! Ubicado en la primera planta de un edificio sin ascensor, este hogar cuenta con una distribución funcional que maximiza el espacio. Con tres acogedores dormitorios y un salón independiente, es el lugar ideal para disfrutar en familia o como inversión para alquiler. El piso se entrega completamente amueblado, a excepción de la cama del dormitorio principal, lo que te permite personalizarlo a tu gusto. Además, cuenta con tres aparatos de aire acondicionado y armarios empotrados que optimizan el almacenamiento. La ubicación es inmejorable: en una zona residencial tranquila, bien comunicada y rodeada de servicios como transporte público, comercios, centros educativos y zonas verdes. No dejes pasar esta oportunidad única de adquirir un hogar que combina confort y funcionalidad. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,3692.0,False,False,False,False,[],False,False,288000.0,€,,,flat,,"Puerta Bonita, Madrid",Piso,1,False,Puerta Bonita,False,,
108445791,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/bd/fd/1345103463.webp,2110/21100002/1,32,209000.0,flat,sale,83.0,3,2,Rinconada,Madrid,Alcalá de Henares,Rinconada,es,40.4764781,-3.3681167,False,https://www.idealista.com/inmueble/108445791/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 2 baños. Se encuentra en la planta 8 de un edificio residencial y cuenta con ascensor, terraza y armarios empotrados.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Reyes Catolicos, Suroeste de Alcala de Henares. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de autobús más cercana se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 260 metros, la farmacia más cercana se encuentra a 140 metros. Además, a menos de 500 metros también puedes encontrar 6 supermercados, 7 bancos, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, 2 gimnasios, 10 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la A-2, Plaza de las 25 Villas y la Carretera Alcala-Loeches. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 29/04/2031 Renta mensual actual: 1.094€ Rentabilidad estimada: 6.3% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,2518.0,True,False,True,False,[],False,False,209000.0,€,,,flat,,"Rinconada, Alcalá de Henares",Piso,8,True,,True,,
