propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
107149996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/eb/54/1313755505.webp,1,340000.0,flat,sale,80.0,1,1,Barrio Huertas-Cortes,Madrid,Madrid,es,40.4132049,-3.7026823,False,https://www.idealista.com/inmueble/107149996/,"*** OKUPADA, SE VENDE LA PROPIEDAD., NO L APOSESION. El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble. La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Sí a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. [IW].",False,good,False,4250.0,False,False,False,False,[],False,False,340000.0,€,,,flat,,"Huertas-Cortes, Madrid",Piso,OK SANTA ANA SV,1,True,Centro,Huertas-Cortes,False,,,,
107835987,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/b3/15/1351194180.webp,3,3950000.0,flat,sale,265.0,3,3,paseo de la Castellana,Madrid,Madrid,es,40.4371448,-3.6903624,False,https://www.idealista.com/inmueble/107835987/,"Obra nueva en el Paseo de la Castellana Exclusividad en edificio emblemático rehabilitado. Se abre la oportunidad de vivir en uno de los edificios más exclusivos de Madrid. Un proyecto único en el Paseo de la Castellana que combina la elegancia de la arquitectura clásica con una reforma integral de altísimo nivel. Viviendas únicas, en proceso de finalización, con posibilidad de personalización y detalles pensados al milímetro. Varias tipologías disponibles, incluyendo espectaculares viviendas con vistas, terrazas y distribución a medida. Ubicación privilegiada. Calidades excepcionales. Un estilo de vida incomparable. En los próximos días iremos compartiendo imágenes del proyecto. Escríbenos. Agendamos una reunión privada para ampliar información anticipada y conocer todos los detalles, escríbenos directamente.",False,good,False,14906.0,False,False,False,False,[],False,False,3950000.0,€,,,flat,,"El Viso, Madrid",Piso en paseo de la Castellana,107835987,6,True,Chamartín,El Viso,True,,,,
108308043,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/a1/41/1340231688.webp,2,134000.0,flat,sale,102.0,3,2,Reyes Católicos,Madrid,Alcalá de Henares,es,40.4806893,-3.3769966,False,https://www.idealista.com/inmueble/108308043/,"Oportunidad de inversión: inmueble sin posesión. Imposibilidad de visita interior, no se puede financiar la compra de este inmueble. Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso. Investment opportunity: property without possession. Impossibility of visiting the interior, the purchase of this property cannot be financed. We warn that the information contained may not be updated, request more information about the asset without obligation [IW].",False,good,False,1314.0,False,False,False,False,[],False,False,134000.0,€,,,flat,,"Reyes Católicos, Alcalá de Henares",Piso,OK1PMADRID53,1,True,Reyes Católicos,,False,,,,
108073296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/0e/25/1332987697.webp,11,151999.0,flat,sale,46.0,2,1,Barrio Hellín,Madrid,Madrid,es,40.4286378,-3.6192859,False,https://www.idealista.com/inmueble/108073296/,"""TECNOCASA; ''Estudio Hellín-Las Musas 2020 S. L. '' Vende piso de 45 metros cuadrados construidos en la zona de HELLÍN. Una planta baja para ENTRAR A VIVIR, totalmente exterior. Compuesta de 2 dormitorios, un baño completo plato de ducha, salón amplio y luminoso, cocina independiente. bomba frio calor. Orientación Este y Oeste. Muy luminoso. Muy buena ubicación. El inmueble se encuentra situado muy cerca del Metro San Blas L7, y entre metro de Avenida Guadalajara L2 y metro de Simancas L7. Es una zona muy bien comunicada, con comercios, colegios, zonas verdes, polideportivo, centro comercial. ! Sitios cercanos: colegios, polideportivo, centro de salud, cerca del centro comercial las rosas a menos de 500 metros bares y restaurantes zonas verdes. ""Le buscamos la hipoteca hasta el 100%. Los profesionales Kiron, gracias a un profundo conocimiento del mercado bancario, le ayudan a encontrar la solución hipotecaria que mejor de adapte a sus preferencias"".",False,good,False,3304.0,False,False,False,False,[],False,False,151999.0,€,,,flat,,"Hellín, Madrid",Piso,,bj,True,San Blas,Hellín,False,,,,
108780085,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/dd/b0/1355317972.webp,10,239000.0,flat,sale,110.0,3,1,Meco,Madrid,Meco,es,40.5508913,-3.3217215,False,https://www.idealista.com/inmueble/108780085/,"Bienvenido a tu nuevo hogar en Meco! en Ciudad de la Luz. Completamente reformado, combina diseño moderno, funcionalidad y confort para ofrecerte una vivienda lista para entrar a vivir. Cuenta con tres amplios dormitorios, todos ellos con armarios empotrados. ""Cocina de diseño vanguardista con acabados de alta gama, tecnología integrada y una estética moderna que combina elegancia y funcionalidad a la perfección. Acogedor salón de paso con acceso directo a una terraza cerrada, perfecto para disfrutar de la luz natural y crear un ambiente cálido y versátil. Un espacio funcional que conecta con el resto de la vivienda y se convierte en el lugar ideal para relajarse o compartir en familia."" La vivienda cuenta con ventanas de última generación con rotura de puente térmico y doble acristalamiento, que garantizan un excelente aislamiento térmico y acústico, mejorando la eficiencia energética y el confort en todas las estaciones del año. El interior se presenta con suelos de tarima de alta calidad, que aportan calidez y elegancia a cada estancia, junto con puertas lacadas en blanco, que realzan la luminosidad y el estilo moderno del conjunto. Además, dispone de un completo sistema de climatización canalizada por conductos, con aire acondicionado y calefacción distribuidos de forma uniforme por toda la casa, permitiendo mantener una temperatura ideal con total comodidad y eficiencia. El baño principal, amplio y luminoso, ha sido diseñado para ofrecer el máximo confort. Dispone de una práctica ventana exterior que garantiza una excelente ventilación y entrada de luz natural, creando un ambiente fresco y agradable. Equipado con una elegante bañera ideal para relajarse y un doble lavabo que facilita el uso simultáneo, resulta perfecto para el día a día en hogares que valoran la funcionalidad sin renunciar al estilo. Ubicado en una zona tranquila y bien comunicada, estarás a solo unos minutos del centro de Meco y con todos los servicios a mano: comercios, colegios, bancos y transporte. Ubicado en una zona tranquila y bien comunicada, este piso combina la paz de un entorno familiar con una excelente conexión por carretera. A pocos minutos del centro de Meco, cuenta con fácil acceso a las principales vías de comunicación, como la R-2 y la A-2, lo que permite desplazarse cómodamente hacia Madrid, Alcalá de Henares y otros puntos clave de la región. Además, está a tan solo 5 minutos en coche de la estación de Renfe, y cerca de todos los servicios esenciales: comercios, colegios, bancos y transporte público. ¡Una oportunidad única para vivir con calidad, comodidad y estilo! No dejes pasar esta vivienda, te enamorará en cuanto la veas. La información catastral metros cuadrados de la vivienda están debidamente verificada según catastro/escritura de compraventa/registro, podrían variar. Además, dependiendo de cada caso se consigue la financiación y un estudio totalmente gratuito gracias a nuestro departamento financiero. Honorarios incluidos en el precio. Gastos de compra venta no incluidos en el precio indicado (impuestos, gastos notariales ni registrales).",False,good,False,2173.0,False,False,False,False,[],False,False,239000.0,€,,,flat,,Meco,Piso,,3,True,,,True,,,,
108830975,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/48/0d/1356401573.webp,12,299500.0,flat,sale,105.0,3,2,Sureste,Madrid,Torrejón de Ardoz,es,40.4576039,-3.4505735,False,https://www.idealista.com/inmueble/108830975/,"Arya Inmobiliaria le brinda la oportunidad de adquirir una vivienda en el barrio Mancha Amarilla, en una urbanización familiar, cuidada, con todos los complementos que una piso familiar necesita. Piscina comunitaria, Plaza de Garaje y Trastero todo ello incluido en el precio La vivienda se distribuye de la siguiente manera: Vestíbulo de entrada, un salón comedor amplio con mucha luz con forma cuadrada. La vivienda consta de tres dormitorios, siendo el principal tipo suite con su propio baño completo con armarios empotrados vestidos. Los tres dormitorios tienen armarios empotrados vestidos. El suelo es de tarima flotante. La vivienda tiene como anejo un cuarto trastero y Plaza de garaje No deje pasar esta oportunidad de vivir en esta estupenda vivienda, próxima a los colegios de la zona y a 10 minutos de Renfe. Bien comunicada, muy consolidada con todos los servicios de restaurantes, farmacia, bancos, etc. Se trata de una zona principalmente residencial y muy familiar, rodeada de amplias zonas verdes e infraestructuras modernas. Además dispone de todos los servicios necesarios. Es una zona ideal para familias que buscan tranquilidad, pero a la vez rodeada de excelentes colegios, supermercados, restaurantes y gran oferta de ocio. *La vivienda objeto del presente anuncio se encuentra actualmente calificada como vivienda protegida, pero está en proceso de descalificación. La venta queda supeditada a la obtención de la desclasificación de la vivienda. ¡No dudes en verlo con nuestros asesores con los que descubrirás tu nuevo hogar o una propiedad muy interesante! Consulta nuestro servicio de financiación hipotecaria y resuelve tus dudas sobre cómo es el proceso para comprar tu vivienda, incluyendo trámites y documentos. Metros de la vivienda recogidos y contrastados según catastro/registro. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración. Consúltenos en el o a través de nuestro formulario de contacto Arya INMOBILIARIA Avda. Unión Europea nr 19 local 3 Torrejón de Ardoz.",False,good,False,2852.0,False,False,False,False,[],False,False,299500.0,€,True,True,flat,,"Sureste, Torrejón de Ardoz",Piso,02730,3,True,Sureste,,True,,,,
108321996,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/92/37/1340644098.webp,2,155000.0,flat,sale,55.0,2,1,Barrio Ventas,Madrid,Madrid,es,40.4224424,-3.653997,False,https://www.idealista.com/inmueble/108321996/,"Oportunidad de inversión: inmueble sin posesión. Imposibilidad de visita interior, no se puede financiar la compra de este inmueble. Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso. Investment opportunity: property without possession. Impossibility of visiting the interior, the purchase of this property cannot be financed. We warn that the information contained may not be updated, request more information about the asset without obligation [IW].",False,good,False,2818.0,False,False,False,False,[],False,False,155000.0,€,,,flat,,"Ventas, Madrid",Piso,OKPMADRID329,3,True,Ciudad Lineal,Ventas,False,,,,
108734810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/fc/12/1353590139.webp,8,235000.0,flat,sale,95.0,1,1,Los Negrales,Madrid,Collado Villalba,es,40.6365162,-4.0141773,False,https://www.idealista.com/inmueble/108734810/,"MAGERIT HOMES VENDE! ""Vivienda en venta. El inmueble cuenta con un dormitorio, un salón con gran  luminosidad y una cocina equipada, tiene un baño y una terraza enorme. El piso tiene gran luminosidad, ya que dispone de ventanas al exterior, cuenta también con un ventanal en el salón. La vivienda cuenta con conserjería y hay un sistema de vigilancia distribuido por todo el recinto. Tiene una enorme piscina con jardín para descansar en las mejores tarde de verano, cuenta con un parque infantil y zonas verdes.  El municipio está situado en un amplio valle en torno al río Guadarrama, y rodeado excepto por el sur por montañas entre 1000 y 2000 m sobre el nivel del mar, que de oeste a este son: sierra de Malagón, sierra de Guadarrama y sierra de Hoyo de Manzanares. El clima de la comarca es mediterráneo-continental templado y húmedo. El relieve de Collado Villalba está formado por llanuras, lomas y cerros, con la media y alta montaña presente en sus cercanías. La zona cuenta con buenas conexiones, en transporte público cuenta con la estación de tren de Collado Villalba líneas de autobús interurbanas, y cuenta con salida directa a las principales vías como la A-6 y que facilitan el acceso en coche a Madrid y a otras localidades cercanas. En sus inmediaciones, cuenta con todos los servicios básicos como supermercados, colegios, centros deportivos y de salud, así como restaurantes y tiendas locales. Para necesidades adicionales, los residentes pueden acceder fácilmente a las instalaciones y comercios de Collado Villalba y otras localidades cercanas. Esta zona residencial ofrece un ambiente tranquilo y familiar, ideal para aquellos que buscan escapar del ajetreo y el bullicio de la ciudad. Collado Villalba es un municipio y una localidad española de la Comunidad de Madrid. El término, ubicado al noroeste de la comunidad autónoma, en la vertiente sur de la sierra de Guadarrama.",False,good,False,2474.0,False,False,False,False,[],False,False,235000.0,€,True,True,flat,,"Los Negrales, Collado Villalba",Piso,,bj,True,Los Negrales,,True,,,,
108827851,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/e6/a5/1356300837.webp,10,168000.0,chalet,sale,45.0,1,1,Centro,Madrid,San Fernando de Henares,es,40.4275325,-3.5336246,False,https://www.idealista.com/inmueble/108827851/,"� Casa baja con encanto en venta – San Fernando de Henares (zona Fuencasa) Ideal para quienes buscan una vivienda independiente, acogedora y bien comunicada. Esta casa baja ofrece la tranquilidad de un hogar propio sin comunidad, con todos los servicios muy cerca. ✨ Características principales: � Superficie construida: 45 m² aprox. �️ Dormitorio: 1 doble � Baño: Exterior, con plato de ducha �️ Salón: De paso � Cocina: Independiente, amueblada y equipada � Patio: 3 m² aprox. , ideal para desahogo o zona de almacenaje � Ventanas: Aluminio � Puertas: Madera �️ Suelos: Gres en toda la vivienda � Calefacción: Eléctrica �️ Antigüedad: Año 1980 � Comunidad: No tiene � Precio: 168.000 € � Ubicación: Zona Fuencasa, San Fernando de Henares. A un paso de comercios, colegios, supermercados, y perfectamente conectada por transporte público. ✨ Una vivienda sencilla, cuidada y con todo lo necesario para quienes buscan independencia, buena localización y cero gastos comunitarios. ¡Ven a conocerla!",False,good,False,3733.0,False,False,False,False,[],False,False,168000.0,€,,,chalet,semidetachedHouse,"Centro, San Fernando de Henares",Chalet pareado,1211,,,Centro,,,,,,
89195737,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/bb/e8/765614181.webp,10,340000.0,flat,sale,172.0,6,2,San Martín de la Vega,Madrid,San Martín de la Vega,es,40.2134471,-3.569497,False,https://www.idealista.com/inmueble/89195737/,"GARSIERRA. 2 PISOS. Salón de 30 m. con terraza, cocina amueblada con tendedero, 6 dormitorios, 2 baños completos. Ascensor. Parquet. Excelente ubicación. Al lado del bus. Impecable.",False,good,False,1977.0,False,False,False,False,[],False,False,340000.0,€,,,flat,,San Martín de la Vega,Piso,ABOGADOS DE ATOCHA,4,True,,,False,,,,
108309498,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/e3/f3/1340277557.webp,2,180000.0,flat,sale,68.0,2,1,Barrio Casco Antiguo,Madrid,Alcorcón,es,40.3469054,-3.8280702,False,https://www.idealista.com/inmueble/108309498/,"“Esta propiedad se encuentra alquilada. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogara al contrato de alquiler vigente y a las condiciones indicadas en el contrato de alquiler vigente. “La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ” “This property is rented. Cannot be visited. Not suitable for buyers requiring mortgage financing. The buyer will be subrogated to the current rental contract and to the conditions indicated in the current rental contract. “The information provided concerning the distribution and structure may not conform to reality, since its verification has not been possible. The distribution indicated has been taken in reference to the distribution of assets in the area. [IW].",False,good,False,2647.0,False,False,False,False,[],False,False,180000.0,€,,,flat,,"Casco Antiguo, Alcorcón",Piso,ALQMADRID66,3,True,Centro,Casco Antiguo,False,,,,
108779698,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/20/c8/1354896137.webp,2,370000.0,chalet,sale,177.0,3,3,Los Villares,Madrid,Arganda,es,40.3100956,-3.4556885,False,https://www.idealista.com/inmueble/108779698/,"ð¡OH!KEY SERVICIOS INMOBILIARIOS VENDE este magnífico chalet adosado situado en una de las zonas más cotizadas y tranquilas de Arganda del Rey, muy cerca de todos los servicios principales: colegios, centros deportivos, zonas verdes, supermercados, transporte público y fácil acceso a las principales vías de comunicación. Una ubicación ideal para quienes buscan comodidad, tranquilidad y calidad de vida.  La vivienda, distribuida en tres plantas, ofrece espacios amplios, luminosos y muy funcionales:  Planta baja: Al entrar, te recibe un elegante recibidor que da paso a un distribuidor central. En esta planta encontramos un aseo de cortesía, una amplia cocina independiente con salida directa a un patio que le da mayor amplitud y acceso al aire libre, un luminoso salón-comedor con acceso al gran patio trasero. Este espacio exterior es una auténtica joya: cuenta con una piscina privada, barbacoa y una zona semi techada ideal para disfrutar en cualquier época del año. Además, dispone de un práctico garaje con su altillo con acceso directo a la vivienda.  Primera planta: En la planta superior se ubican tres dormitorios muy espaciosos y dos baños completos, pensados para garantizar la comodidad de toda la familia. El dormitorio principal cuenta con baño en suite y acceso a una terraza privada con orientación norte, perfecta para relajarse al atardecer. Los otros dos dormitorios están orientados al sur, lo que les proporciona una luminosidad envidiable durante todo el día.  Segunda planta: La buhardilla ofrece un espacio versátil y acogedor que actualmente se utiliza como despacho o habitación adicional. Desde aquí se accede a una pequeña terraza privada, ideal para crear un rincón íntimo de lectura o relax. Además, en el lado opuesto se encuentra un amplio espacio cerrado, perfecto para destinarlo a armario extra o como zona de almacenamiento.  Orientación: El chalet goza de una excelente orientación: sur en el patio trasero y en los dormitorios secundarios, y norte en el dormitorio principal y en la buhardilla, lo que permite disfrutar de una temperatura agradable y una luz natural equilibrada durante todo el año.  Importante: Por expreso deseo del propietario y con el fin de respetar su privacidad, no se han incluido fotografías del interior. La vivienda se encuentra en buen estado general, pero debido a la gran cantidad de pertenencias personales y cierto desorden momentáneo, no ha sido posible realizar un reportaje fotográfico que refleje fielmente su potencial.  Si buscas un hogar amplio, con excelentes espacios exteriores y en una de las mejores zonas de Arganda del Rey, este chalet es para ti. ðContáctanos para concertar una visita y déjate enamorar. Tu nuevo hogar te espera.  REF: 7329.",False,good,False,2090.0,False,False,False,False,[],False,False,370000.0,€,True,True,chalet,,"Los Villares, Arganda",Chalet,7329,,,Los Villares,,,,,,
108733196,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/84/b7/1353536020.webp,5,1695000.0,flat,sale,180.0,4,3,Barrio Nueva España,Madrid,Madrid,es,40.4607798,-3.6808021,False,https://www.idealista.com/inmueble/108733196/,"BOSS INMOBILIARIA vende piso totalmente exterior en urbanización con piscina, y zonas verdes comunitarias. Se distribuye en Hall, salón comedor con terraza de 8 m2, 4 dormitorios con 3 baños (el principal en suite), cocina con office. Para reformar. Plaza de garaje y trastero.",False,renew,False,9417.0,False,False,False,False,[],False,False,1695000.0,€,True,True,flat,,"Nueva España, Madrid",Piso,BS101633B,5,True,Chamartín,Nueva España,True,,,,
108246219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/5f/90/1338323581.webp,2,322000.0,flat,sale,131.0,4,2,Barrio Almendrales,Madrid,Madrid,es,40.3878565,-3.7017751,False,https://www.idealista.com/inmueble/108246219/,"Oportunidad de inversión: inmueble sin posesión. Imposibilidad de visita interior, no se puede financiar la compra de este inmueble. Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso. Investment opportunity: property without possession. Impossibility of visiting the interior, the purchase of this property cannot be financed. We warn that the information contained may not be updated, request more information about the asset without obligation. [IW].",False,good,False,2458.0,False,False,False,False,[],False,False,322000.0,€,,,flat,,"Almendrales, Madrid",Piso,OK1PMADRID41,2,True,Usera,Almendrales,False,,,,
105878769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/33/3c/1344999583.webp,7,965000.0,penthouse,sale,116.0,2,2,Barrio Colina,Madrid,Madrid,es,40.4577704,-3.6583902,False,https://www.idealista.com/inmueble/105878769/,"Más viviendas en nuestro Instagram @inmocorner ESTUPENDO ÁTICO EN ARTURO SORIA Nuevo a estrenar, salón-comedor, cocina, tendedero, 2 dormitorios, 2 baños y terraza. Superficies:  - Sólo vivienda sin terraza: 85 m2, - Terraza: 8 m2, - Construida con zonas comunes: 116 m2. Calidades altas, diseño actual, atractivo y funcional, suelo radiante de frío/calor por aerotérmia, ventanas correderas en el salón y oscilobatientes en los dormitorios. La urbanización cuenta con videoportero, piscina, garaje (con carga para coches eléctricos), trasteros, sala de usos múltiples/gimnasio y cuarto para bicicletas, zona común en la azotea comunitaria con impresionantes y despejadas vistas 360º. Zona bien comunicada (cerca del metro Arturo Soria) y llena de todo tipo de servicios: supermercados, colegios, hospitales, centro comercial, gran oferta de ocio, muy buena y rápida comunicación con el aeropuerto. Las fotos son orientativas, no duden en solicitar toda la información y visita a través del formulario de contacto, estaremos encantados de atenderles.",False,good,False,8319.0,False,False,False,False,[],False,False,965000.0,€,True,False,flat,penthouse,"Colina, Madrid",Ático,,6,True,Ciudad Lineal,Colina,True,1086000.0,121000.0,11.0,30000.0
108320815,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/24/a5/1340615649.webp,2,147000.0,flat,sale,79.0,2,1,Centro,Madrid,Fuenlabrada,es,40.2854299,-3.7910824,False,https://www.idealista.com/inmueble/108320815/,"Oportunidad de inversión: inmueble sin posesión. Imposibilidad de visita interior, no se puede financiar la compra de este inmueble. Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso. Investment opportunity: property without possession. Impossibility of visiting the interior, the purchase of this property cannot be financed. We warn that the information contained may not be updated, request more information about the asset without obligation. [IW].",False,good,False,1861.0,False,False,False,False,[],False,False,147000.0,€,,,flat,,"Centro, Fuenlabrada",Piso,OK1PMADRID58,bj,True,Centro,,False,,,,
108830708,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/f1/06/1356388567.webp,3,139500.0,flat,sale,80.0,3,1,Centro - Ayuntamiento,Madrid,Pinto,es,40.2393059,-3.6976083,False,https://www.idealista.com/inmueble/108830708/,"****************************CESIÓN DE REMATE************************ ++++++++++++++++++++NO SE PUEDE VISITAR++++++++++++++++++++ A la venta vivienda situada en Pinto (Madrid). Situada en primera planta. Tiene una superficie de 80 M2 Consta de vestíbulo, salon comedor, 3 habitaciones, baño, cocina, tendedero y terraza. Desconocemos el estado actual. NOTA: Inmueble sin posesión. La adquisición del inmueble publicitado en este anuncio se realizará exclusivamente a través de cesión de remate en el marco del proceso de Subasta Judicial en el que se encuentra (subasta finalizada). Toda la información aquí publicada se encuentra disponible de manera pública en el Boletín Oficial del Estado. Las características del inmueble descrito en este anuncio no han podido ser verificadas y deben considerarse como orientativas.",False,good,False,1744.0,False,False,False,False,[],False,False,139500.0,€,,,flat,,"Centro - Ayuntamiento, Pinto",Piso,1-COP-ELC-0092-PINTO,1,True,Centro - Ayuntamiento,,True,,,,
108456854,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/6d/6d/1346309563.webp,19,265000.0,flat,sale,48.0,1,1,CL LUIS MITJANS,Madrid,Madrid,es,40.3980194,-3.6692175,False,https://www.idealista.com/inmueble/108456854/,"NO COBRAMOS HONORARIOS AL COMPRADOR. Piso al lado de Avd. Ciudad de Barcelona. Cerca del Parque del Retiro. Al lado de dos líneas de Metro, la 6 y la 1. Muchos autobuses cercanos. Reformado. Con acceso directo desde la calle a través de un pasaje. Es vivienda. Con una pequeña terracita que le da un encanto especial.",False,good,False,5521.0,False,False,False,False,[],False,False,265000.0,€,,,flat,,"Adelfas, Madrid",Piso en Cl Luis Mitjans,JARE151,bj,True,Retiro,Adelfas,True,,,,
