propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,district,hasLift,floor,exterior,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108181871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/e2/25/1336422842.webp,VES 037,15,188000.0,flat,sale,75.0,3,1,Barrio Descubridores-Escritores,Madrid,Leganés,es,40.3226158,-3.7650667,False,https://www.idealista.com/inmueble/108181871/,"Honorarios de Agencia Incluido: Piso en Leganés, de 75 m2. Se distribuye en 3 dormitorios, salón comedor independiente, 1 baño completo, cocina, 1 terrazas en salón. Totalmente exterior con  Ideal para reformar a tu gusto Excelente ubicación y comunicación  Metro, Renfe y Autobuses de Leganés Central, Universidad, Colegios, Hospital severo Ochoa, Centros médicos, Supermercados, Mercados, colegios, etc.",False,renew,False,2507.0,False,False,False,False,[],False,False,188000.0,€,flat,,"Descubridores-Escritores, Leganés",Piso,Centro,False,1,True,Descubridores-Escritores,,,207500.0,19500.0,9.0
108783496,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/c3/5d/1354998334.webp,60599987,4,305000.0,flat,sale,119.0,3,2,"calle Encomienda, 4",Madrid,Alcalá de Henares,es,40.4851811,-3.3599074,True,https://www.idealista.com/inmueble/108783496/,Dúplex distribuido en 3 habitaciones y 2 baños. Ubicado en un edificiocon ascensor. Se encuentra muy cerca de la Universidad y la Plaza Canto de San Pedro. Muy bien comunicado mediante transporte público. Solicita información sin compromiso.,False,good,False,2563.0,False,False,False,False,[],False,False,305000.0,€,flat,,"Juan de Austria, Alcalá de Henares","Piso en calle Encomienda, 4",Juan de Austria,True,2,False,,,,,,
107718040,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/73/48/1320734560.webp,1597,6,2980000.0,flat,sale,185.0,3,4,calle de Don Ramón de la Cruz,Madrid,Madrid,es,40.4299079,-3.6818254,False,https://www.idealista.com/inmueble/107718040/,"En el exclusivo barrio de Salamanca, en la prestigiosa zona de Recoletos, se encuentra este elegante piso de 185 m², completamente reformado con materiales de alta calidad. Ubicado en un edificio de 1970 con servicio de portería, ofrece una combinación perfecta de comodidad y sofisticación. La vivienda cuenta con tres amplios dormitorios y cuatro baños, destacando por su diseño moderno y funcional. Dispone de aire acondicionado y calefacción central, garantizando el máximo confort durante todo el año. Gracias a su ubicación privilegiada, rodeada de boutiques, restaurantes y con excelentes conexiones de transporte, esta propiedad es una oportunidad única para quienes buscan exclusividad en el corazón de Madrid.",False,good,False,16108.0,False,False,False,False,[],False,False,2980000.0,€,flat,,"Recoletos, Madrid",Piso en calle de Don Ramón de la Cruz,Barrio de Salamanca,False,3,True,Recoletos,,,,,
108005884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/ed/86/1330927617.webp,A0-97417-0001,1,95000.0,flat,sale,61.0,1,1,calle Jacinto Benavente,Madrid,Humanes de Madrid,es,40.2610786,-3.8216949,False,https://www.idealista.com/inmueble/108005884/,"Oportunidad sólo para inversores. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 61,58 m² ubicado en Humanes de Madrid, Madrid.Se trata de un piso de 61,58 m² distribuidos en varias estancias. Este piso se sitúa en el núcleo urbano de Humanes de Madrid, teniendo buenos accesos por la carretera M-405 y la autovía A-42. Las comunicaciones son bastante convenientes, ya que hay servicios de autobuses que conectan con Madrid y otras localidades cercanas y la estación del tren.En la zona de Humanes de Madrid podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos y oficinas bancarias. Además, es notable la proximidad al Hospital Universitario de Fuenlabrada, que ofrece atención médica especializada en diversas áreas.Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble. La Propiedad no responderá de/l (i) la solvencia del arrendatario ni de las condiciones del contrato de arrendamiento, (ii) estado de conservación (iii) los vicios vistos y aparentes (iv) la regularización registral o catastral (v) las discrepancias de cabida, que pudieran existir (vi) la responsabilidad en la obtención de la cedula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vii) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente al arrendatario, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. En el caso de que a la Propiedad no le consten depositadas las fianzas o garantías que se constituyeron en el contrato de arrendamiento por no haber sido el arrendador inicial del contrato, el adquirente exonerara a la Propiedad de la entrega de dichas fianzas y/o garantías. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal.",False,good,False,1557.0,False,False,False,False,[],False,False,95000.0,€,flat,,Humanes de Madrid,Piso en calle Jacinto Benavente,,False,4,,,,,,,
108509670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/38/63/1347032308.webp,V25-P268,17,259500.0,flat,sale,49.0,1,1,calle Luna,Madrid,Villanueva de la Cañada,es,40.444327,-4.003904,False,https://www.idealista.com/inmueble/108509670/,"Superficie total 49 m², piso superficie útil 42 m², hab. individuales: 1, 1 baño, aire acondicionado (frío y calor), antigüedad entre 20 y 30 años, armarios empotrados, ascensor, calefacción (eléctrica), carpintería exterior (pvc), carpintería interior, estado conservación: reformado, parking, amueblado, portero auto. , suelos: tarima flotante, exterior.",False,good,False,5296.0,False,False,False,False,[],False,False,259500.0,€,flat,,"Villanueva de la Cañada, Villanueva de la Cañada",Piso en calle Luna,Villanueva de la Cañada,True,bj,True,,,,,,
102560537,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/73/fc/1313349730.webp,KR-05615-0001,1,140000.0,chalet,sale,258.0,3,2,Barrio del Perchel,Madrid,Fuentidueña de Tajo,es,40.1219229,-3.1568681,False,https://www.idealista.com/inmueble/102560537/,"Chalet adosado a la venta situado en Fuentidueña de Tajo (Madrid). Esta vivienda de segunda mano consta de 259 m² y está distribuida en 3 plantas que se comunican entre sí mediante una escalera interior, cada planta está distribuida en varias dependencias y servicios, consta también de garaje, patio y jardín. Además dispone de buenas comunicaciones tanto por transporte público como por transporte privado. Situado en zona con todo tipo de servicios alrededor. Con los servicios prestados podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor. El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble. La Propiedad no responderá de/l (i) la solvencia del arrendatario ni de las condiciones del contrato de arrendamiento, (ii) estado de conservación (iii) los vicios vistos y aparentes (iv) la regularización registral o catastral (v) las discrepancias de cabida, que pudieran existir (vi) la responsabilidad en la obtención de la cedula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vii) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior. Si a fecha de venta, la Propiedad hubiese demandado judicialmente al arrendatario, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado. En consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética. En el caso de que a la Propiedad no le consten depositadas las fianzas o garantías que se constituyeron en el contrato de arrendamiento por no haber sido el arrendador inicial del contrato, el adquirente exonerara a la Propiedad de la entrega de dichas fianzas y/o garantías. El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.t Prioridad:t1Texto regla en castellano:tEl inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral e.",False,good,False,543.0,False,False,False,False,[],False,False,140000.0,€,chalet,semidetachedHouse,Fuentidueña de Tajo,Chalet pareado en Barrio del Perchel,,,,,,,,,,
108079971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/84/00/1333202494.webp,CO0177,8,1400000.0,chalet,sale,600.0,6,5,Centro Comercial - Hospital,Madrid,Torrelodones,es,40.5678895,-3.9202979,False,https://www.idealista.com/inmueble/108079971/,"PALACETE A LA VENTA, obra avanzada, falta finalizar. ¡Descubre el hogar de tus sueños en este impresionante palacete independiente! Situado en una parcela de 2.000 m², este inmueble único y especial ha sido semi reformado para ofrecerte la máxima comodidad. Con 580 m² útiles, cuenta con 6 dormitorios, 5 baños, una amplia terraza y un balcón que te permitirán disfrutar de vistas espectaculares. Los armarios empotrados y el trastero garantizan espacio de almacenamiento, mientras que el acceso adaptado asegura la comodidad para personas con movilidad reducida. Imagina vivir rodeado de vegetación, disfrutando de una pista de pádel y una piscina privada en un entorno que invita al relax. El suelo radiante por aerotermia frío/calor te ofrecen un confort térmico inigualable durante todo el año. Además, el ascensor interior te proporciona un acceso fácil y sin esfuerzo a cada rincón del hogar. Con orientación sur, esta vivienda es un refugio cálido y luminoso. Completa este magnífico conjunto con una espacio para varios vehiculos que añade comodidad a tu día a día. No dejes pasar la oportunidad de convertir este palacete en tu hogar ideal, donde cada detalle ha sido pensado para ofrecerte una experiencia de vida excepcional. ¡Ven a descubrirlo y enamórate de su encanto incomparable.",False,good,False,2333.0,False,False,False,False,[],False,False,1400000.0,€,chalet,independantHouse,"Centro Comercial - Hospital, Torrelodones",Casa independiente,Centro Comercial - Hospital,,,,,True,True,,,
108894302,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/a5/2d/1358186864.webp,,4,1350000.0,flat,sale,200.0,5,2,Barrio Malasaña-Universidad,Madrid,Madrid,es,40.4206712,-3.7038195,False,https://www.idealista.com/inmueble/108894302/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este amplio piso exterior de casi 200 metros cuadrados te ofrece un sinfín de posibilidades. Con 5 luminosos dormitorios y 2 baños, es el espacio ideal para familias o para quienes buscan comodidad y amplitud. Los techos muy altos añaden un toque de elegancia y hacen que cada rincón se sienta aún más espacioso. Ubicado a un paso de la Gran Vía, la calle Fuencarral y Callao, disfrutarás de una oferta inigualable de ocio y gastronomía. La cocina equipada te permitirá preparar deliciosas comidas mientras compartes momentos inolvidables con tus seres queridos. Además, cuenta con armarios empotrados que optimizan el espacio y mantienen todo en orden. Este piso, de segunda mano y a reformar, te brinda la oportunidad de personalizarlo a tu gusto. La calefacción por bomba de frío/calor y el acceso a un ascensor añaden confort a tu día a día. No dejes pasar esta oportunidad única de vivir en una de las zonas más vibrantes de la ciudad. ¡Ven a visitarlo y déjate enamorar!",False,renew,False,6750.0,False,False,False,False,[],False,False,1350000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso,Centro,True,1,True,Malasaña-Universidad,,,,,
108219868,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/be/65/1337494321.webp,,10,180000.0,flat,sale,69.0,2,2,Centro - Ayuntamiento,Madrid,Pinto,es,40.2423885,-3.7003133,False,https://www.idealista.com/inmueble/108219868/,"Agencia inomibliaria con dos puntos de venta dispone de piso de 2 dormitorios es la opción ideal para quienes buscan comodidad y estilo. Con 69 m² construidos, cada rincón ha sido completamente reformado, ofreciendo un ambiente moderno y acogedor. Disfruta de la luz natural en el salón independiente, a día de hoy acondicionado como dormitorio, perfecto para relajarte después de un largo día. La cocina está totalmente equipada, con todas las comodidades.  Además, cuenta con dos cuartos de baño completos con plato de ducha, lo que garantiza comodidad para ti y tus invitados. La terraza es un espacio maravilloso para disfrutar del aire libre, ideal para esas tardes soleadas. Con buenos acabados y calefacción eléctrica por bomba de frío/calor, este piso está listo para entrar a vivir. Ubicado en la primera planta, la vivienda ofrece todas las comodidades necesarias. No dejes pasar la oportunidad de hacer de este lugar tu nuevo hogar. ¡Ven a visitarlo y enamórate!",False,good,False,2609.0,False,False,False,False,[],False,False,180000.0,€,flat,,"Centro - Ayuntamiento, Pinto",Piso,Centro - Ayuntamiento,False,1,False,,,,,,
108856800,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/f1/d5/1357147597.webp,,16,720000.0,flat,sale,150.0,4,2,Barrio Cuzco-Castillejos,Madrid,Madrid,es,40.4576289,-3.6918538,False,https://www.idealista.com/inmueble/108856800/,"*Exclusivo piso en Castellana Madrid** Descubre este fantástico piso en el paseo de la Castellana de 130 m2 en uno de los enclaves más históricos y codiciados de Madrid. Este estupendo inmueble cuenta con 4 dormitorios, 2 baños, una cocina independiente, con un precioso salón, Su diseño exterior y su impecable estado de conservación lo convierten en el hogar que estas buscando, listo para entrar a vivir. La finca, construida en el año 1970 ha sido cuidadosamente mantenida para preservar su encanto original. Dispone de ascensor, portero físico, acceso a minusválidos calefacción frio / calor, proporcionando el máximo confort durante todo el año. El suelo de gres y los acabados de alta calidad refuerzan la sensación de lujo y calidez. Ubicado en pleno distrito Centro, a pocos pasos de los mejores lugares de Madrid. El barrio también cuenta con una excelente conectividad. A menos de 500 metros se encuentran la estación de metro, líneas de autobús que te llevan a cualquier zona de Madrid. Con los mejores colegios y guarderías de Madrid Para más información sobre este magnífico y exclusivo piso no dudes en contactar con nuestro, Esperamos tu llamada. ¡Tememos la casa de tus sueños!",False,good,False,4800.0,False,False,False,False,[],False,False,720000.0,€,flat,,"Cuzco-Castillejos, Madrid",Piso,Tetuán,True,12,True,Cuzco-Castillejos,,,,,
108094971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/15/4e/1333658437.webp,,2,198500.0,flat,sale,112.0,4,2,calle Hilados,Madrid,Torrejón de Ardoz,es,40.4433289,-3.4612441,False,https://www.idealista.com/inmueble/108094971/,"¡Oportunidad única para INVERSORES en la codiciada Zona PARQUE CATALUÑA, en Torrejón de Ardoz! Este amplio piso de 112 metros cuadrados construidos ofrece un gran potencial. Con 4 DORMITORIOS y 2 BAÑOS completos, este inmueble es ideal para aquellos que buscan una inversión sólida en una ubicación privilegiada. Aunque actualmente está ocupado, su buena distribución y el estado general del piso lo convierten en un proyecto atractivo para transformar en un hogar acogedor o en una rentable propiedad de alquiler. Situado en la sexta planta de un edificio con ascensor, el piso cuenta con amplias estancias que permiten aprovechar al máximo cada rincón. La cercanía a parques, comercios y servicios hace que esta propiedad sea aún más deseable. No dejes pasar la oportunidad de adquirir este inmueble en una de las zonas más solicitadas de la ciudad. ¡Contáctanos para más información y descubre todo lo que este piso tiene para ofrecer!",False,good,False,1772.0,False,False,False,False,[],False,False,198500.0,€,flat,,"Sureste, Torrejón de Ardoz",Piso en calle Hilados,Sureste,True,6,True,,,,,,
108628159,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/0b/39/1350389033.webp,ADO0029,12,70000.0,chalet,sale,55.0,1,1,calle Carretas,Madrid,Gargantilla del Lozoya,es,40.9656688,-3.7184482,False,https://www.idealista.com/inmueble/108628159/,Precio 70.000 € 1.273 eur/m2 Características básicas 55 m² construidos 45 m² útiles 1 dormitorio 1 baño Segunda mano/A reformar Año de construcción: 1900 Parcela 131 m² Certificación energética Consumo: (En trámite) Equipamiento Calefacción: No dispone Jardín [IW].,False,good,False,1273.0,False,False,False,False,[],False,False,70000.0,€,chalet,terracedHouse,Gargantilla del Lozoya,Chalet adosado en calle Carretas,,,,,,,,,,
102769072,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/82/62/1314362222.webp,CS-08952-0001,1,87400.0,flat,sale,102.0,4,2,calle de Jerónimo del Moral,Madrid,Ciempozuelos,es,40.1621263,-3.6216999,False,https://www.idealista.com/inmueble/102769072/,"Piso de 102 m2 situado en edificio de cuatro plantas sobre rasante ubicada en la ciudad de ciempozuelos en la provincia de Madrid. Construido en el año 1978 no dispone de ascensor presenta una distribución de cuatro dormitorios un salón cocina independiente y dos baños situado en zona urbana bien comunicada rodeada de edificios de similares características con todos los servicios cercanos. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,857.0,False,False,False,False,[],False,False,87400.0,€,flat,,"Casco Antiguo norte, Ciempozuelos",Piso en calle de Jerónimo del Moral,Casco Antiguo norte,False,,,,,,,,
108775359,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/56/59/1354762339.webp,,16,5500000.0,chalet,sale,700.0,5,6,Barrio Valdemarín,Madrid,Madrid,es,40.466371,-3.7823729,False,https://www.idealista.com/inmueble/108775359/,"Exclusiva propiedad de lujo en Aravaca - Valdemarín: elegancia, diseño y privacidad Presentamos una vivienda absolutamente única, disponible en exclusiva, situada en una de las zonas más cotizadas y tranquilas de Madrid: Valdemarín, en Aravaca. Una residencia diseñada para quienes valoran el confort, el lujo discreto y los espacios pensados hasta el más mínimo detalle. La propiedad, en un estado de conservación impecable, ha sido cuidadosamente reformada con materiales de primera calidad, integrando diseño contemporáneo y funcionalidad en cada rincón. Su jardín privado es un auténtico oasis urbano, con altas palmeras que evocan un estilo mediterráneo elegante, una espectacular piscina privada acompañada de una zona de barbacoa con televisión exterior, ideal para reuniones sociales, y un spa privado que convierte cada día en una experiencia de bienestar. Todas las plantas cuentan con amplias terrazas, perfectas para disfrutar de la tranquilidad y privacidad que ofrece esta ubicación privilegiada. La zona social es generosa, bañada en luz natural, con espacios abiertos que fluyen con armonía. Mención especial merece el salón principal, que se complementa con varios ambientes diferenciados y acogedores, integrando mobiliario a medida y acabados de alto standing. La cocina, de concepto moderno, conecta con una amplia e independiente zona de lavandería y un aseo de cortesía estratégicamente ubicado para garantizar privacidad a los residentes. En la zona más tranquila de la vivienda, encontramos cinco dormitorios en suite, todos ellos con su propio vestidor —con armarios diferenciados para hombre y mujer—, garantizando máxima comodidad y organización. Uno de los dormitorios ha sido transformado con gran gusto en un refinado despacho-biblioteca, ideal para el teletrabajo o para disfrutar de momentos de lectura en calma. Completan esta extraordinaria vivienda un gimnasio privado totalmente equipado y múltiples espacios exteriores e interiores pensados para ofrecer una calidad de vida excepcional. Una propiedad exclusiva, donde el lujo se vive en cada detalle. No dejes pasar la oportunidad de descubrir este hogar inigualable en Valdemarín. Para más información o concertar una visita privada, contáctanos directamente.",False,good,False,7857.0,False,False,False,False,[],False,False,5500000.0,€,chalet,independantHouse,"Valdemarín, Madrid",Casa independiente,Moncloa,,,,Valdemarín,True,True,,,
108602790,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/15/ac/1349703169.webp,,12,86000.0,studio,sale,30.0,0,1,Centro,Madrid,Villaviciosa de Odón,es,40.3596396,-3.9015372,False,https://www.idealista.com/inmueble/108602790/,"REAL PREMIUM, Inmobiliaria/ Constructora presenta apartamento totalmente actualizado situado en el casco urbano.  Apartamento en una sola planta distribuido en 30 m2, pequeño ambiente con mucha luz natural, cocina integrada, wc.  Situado cerca de zonas comerciales, deportivas, de ocio y restauración. Ideal para inversores o parejas. La información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario, los datos, las fotografías y las infografías al igual que los datos en él incluidos, están sujetos a posibles modificaciones.",False,good,False,2867.0,False,False,False,False,[],False,False,86000.0,€,flat,studio,"Centro, Villaviciosa de Odón",Estudio,Centro,False,3,True,,,,,,
108169396,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/6d/41/1335947376.webp,,10,220000.0,flat,sale,80.0,3,1,La Serna,Madrid,Fuenlabrada,es,40.2971452,-3.8006039,False,https://www.idealista.com/inmueble/108169396/,"Agencia inmobiliaria TECNOCASA de FUENLABRADA – LA SERNA, VENDE piso  de 80m2 construidos.  Compuesto por: entrada, salón, terraza, cocina, lavadero, 3 dormitorios y 1 baño completo con bañera. LA FINCA EN ESTOS MOMENTOS NO TIENE ASCENSOR, PERO TIENE EL PROYECTO PARA SU INSTALACION YA APROBADO. ¡Descubre tu nuevo hogar en la exclusiva zona de La Serna! Este encantador te ofrece todo lo que necesitas para vivir cómodamente. Al entrar, te recibe un luminoso salón que se conecta con un comedor espacioso y tiene una estupenda terraza ideal para disfrutar de momentos de relax. La cocina está totalmente equipada, cuenta con lavadero y con mucho almacenaje. La vivienda consta con tres amplios dormitorios y un baño completo con bañera. Las calidades de este piso son excepcionales: suelos de gres, paredes con pintura lisa, puertas de madera en perfecto estado y ventanas oscilobatientes. Además, la calefacción de gas natural asegura un ambiente cálido en invierno. FINCA EN ESTOS MOMENTOS NO TIENE ASCENSOR, PERO TIENE EL PROYECTO PARA SU INSTALACION YA APROVADO. El inmueble está situado en una zona ya consolidada con multitud de servicios alrededor, a escasos metros de colegios, supermercados, farmacias,  bien comunicada por la red de transportes del municipio. Además, te ofrecemos asesoramiento financiero gratuito con Kìron y la posibilidad de financiar hasta el 100% del valor del inmueble. ¡No pierdas la oportunidad de visitar este piso y hacer de él tu nuevo hogar! No dude en llamarnos para concertar su cita para visitar el inmueble en la que además recibirá el asesoramiento gratuito de nuestro departamento financiero KÌRON. FINANCIACION 100%.",False,good,False,2750.0,False,False,False,False,[],False,False,220000.0,€,flat,,"La Serna, Fuenlabrada",Piso,La Serna,False,3,True,,,,,,
