propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
107730143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/ab/db/1321110053.webp,26,,1690000.0,chalet,sale,737.0,,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5308893,-3.9101904,True,https://www.idealista.com/obra-nueva/107730143/,"Vivienda de 5 dormitorios en Las Rozas, Villa-Licabeto, con diseño moderno, amplios jardines privados, terrazas solárium y piscina. Lucas Fox presenta esta exclusiva promoción de obra nueva en Las Rozas, que ofrece viviendas de diseño contemporáneo con acabados de alta calidad y la posibilidad de personalizar tanto las distribuciones como los acabados según las preferencias del comprador. En la planta baja se encuentra un amplio salón-comedor, que se integra con la cocina independiente, creando un espacio ideal para el día a día. Desde el salón, se accede al porche y al jardín privado, perfecto para disfrutar del aire libre. Además, en esta planta se encuentra un dormitorio doble en suite, un aseo de cortesía y una lavandería, lo que añade comodidad a la vivienda. La planta primera alberga los otros 4 dormitorios, todos ellos amplios y luminosos. Los dos dormitorios dobles cuentan con vestidor y baño en suite, mientras que los dos dormitorios individuales también tienen baño propio, proporcionando privacidad y confort a todos los miembros de la familia. La planta cubierta dispone de una amplia terraza, perfecta para disfrutar del sol y las vistas del entorno natural que rodea la propiedad. Este espacio adicional brinda una zona ideal para relajarse o para el ocio al aire libre. El sótano incluye un trastero y una amplia zona de ocio, ideal para almacenamiento o para actividades recreativas. Villa-Licabeto se caracteriza por su arquitectura moderna y materiales de alta calidad. Los residentes podrán disfrutar de la piscina privada, los jardines y el porche, todo ello en una ubicación privilegiada cerca de Madrid.  Por un precio adicional, ofrecemos la posibilidad de ampliar la vivienda. Para más información, no dude en ponerse en contacto con nosotros.",False,newdevelopment,True,,2293.0,True,False,False,False,[],False,False,1690000.0,€,chalet,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,VILLA 9,False,,,,True,True,independantHouse,
107966184,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/07/70/1329700226.webp,23,,2192500.0,chalet,sale,397.0,,5,4," del Santo Ángel, 79",Madrid,Madrid,Hortaleza,es,Canillas,40.461621,-3.6549925,True,https://www.idealista.com/obra-nueva/107966184/,"ICON Arturo Soria: 8 chalets exclusivos en el corazón de Madrid ICON Arturo Soria es una promoción sublime compuesta por 8 chalets de alto standing, ubicados en una de las zonas más prestigiosas de Madrid. Un enclave que combina la serenidad de un entorno residencial con la cercanía al vibrante centro de la ciudad. Situada entre Arturo Soria y López de Hoyos, esta urbanización privada redefine el concepto de exclusividad y bienestar urbano. Aquí no solo encontrarás una vivienda, sino un estilo de vida. Cada chalet ha sido concebido como un refugio contemporáneo, donde diseño, funcionalidad y naturaleza conviven en perfecta armonía. Con parcelas ajardinadas, piscina privada, tres plazas de garaje ascensor, rooftop… ICON Arturo Soria es sinónimo de elegancia, intimidad y confort.   Diseño arquitectónico y personalización. Diseñados por el prestigioso estudio Cano y Escario, estos hogares destacan por su arquitectura de líneas limpias, volúmenes escalonados y materiales nobles como la piedra natural. Las fachadas se integran con el paisaje urbano y la vegetación, ofreciendo una estética sobria, atemporal y sofisticada. Cada vivienda es única. La versatilidad de la distribución interior permite adaptar el espacio a las necesidades de cada familia, con múltiples opciones de personalización. Grandes ventanales, terrazas y espacios abiertos que conectan interior y exterior logran una experiencia residencial envolvente, donde la luz natural es protagonista. Eficiencia energética y tecnología sostenible. ICON Arturo Soria ha sido concebido bajo los principios de la arquitectura bioclimática, con soluciones sostenibles que permiten alcanzar un consumo energético casi nulo. El sistema de climatización mediante aerotermia y suelo radiante-refrescante, el doble acristalamiento, y la ventilación de doble flujo garantizan un confort térmico y acústico excepcional durante todo el año, además de un ahorro energético considerable.   Un entorno privilegiado. Vivir en ICON Arturo Soria es estar conectado con lo mejor de Madrid.  La promoción disfruta de una localización estratégica, con acceso inmediato a las principales vías de comunicación (M-30, M-40, A-2), al aeropuerto y a estaciones de transporte público. Además, se encuentra rodeada de servicios premium: colegios internacionales, centros comerciales como Arturo Soria Plaza o Palacio de Hielo o parques como Juan Carlos I o Felipe VI. Este entorno residencial combina lo mejor de dos mundos: la tranquilidad de un barrio consolidado y seguro, con la cercanía y accesibilidad al dinamismo del centro financiero, Paseo de la Castellana, AZCA y el Estadio Santiago Bernabéu. ICON Arturo Soria es el lugar donde el tiempo se detiene y empieza lo que de verdad importa. Gestiona SERPROCOL. ***Las infografías mostradas son orientativas y carecen de carácter contractual, pudiendo ser variadas por función de las exigencias técnicas, jurídicas o por decisiones tomadas adoptadas en Asamblea. Durante el desarrollo del proyecto, la dirección facultativa por motivos técnicos o administrativos se reserva el derecho de efectuar algunas modificaciones en distribuciones, dimensiones, superficies y materiales, sin que ello suponga disminución en la calidad de los materiales.",False,,True,,5523.0,True,False,False,False,[],False,False,2192500.0,€,chalet,"Canillas, Madrid","Chalet pareado en  del Santo Ángel, 79",Chalet 4,False,,,,True,True,semidetachedHouse,
108365830,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/8d/0c/1348838080.webp,11,,385500.0,chalet,sale,154.0,,4,3,"Calle del Álamo, 13",Madrid,Cubas de la Sagra,,es,,40.1906439,-3.8468059,True,https://www.idealista.com/obra-nueva/108365830/,"VIVIENDAS PAREADAS DE 4 DORMITORIOS CON AMPLIO JARDÍN PRIVADO Descubre VÍVE Cubas de la Sagra, una promoción de 12 exclusivas viviendas pareadas en régimen de cooperativa de 4 dormitorios. Todas las viviendas cuentan con un amplio jardín privado, entre 189 y 195 m2, para disfrutar del aire libre.  Las viviendas se distribuyen en dos plantas ofreciendo un diseño moderno, funcional y lleno de luz natural. En la planta baja encontrarás un amplio y luminoso salón con acceso directo al jardín privado, ideal para disfrutar del aire libre. La cocina, destaca por su amplitud. Cuenta con un frente de muebles altos y bajos de gran capacidad para que tengas todo bien organizado, te damos la opción de contar con cocina independiente o cocina americana, sin coste para ti. Además, esta planta incluye un dormitorio que se puede adaptar a distintos usos y un cuarto de baño completo. En la planta primera se ubican tres dormitorios, entre ellos el dormitorio principal en suite, que cuenta con un cómodo y gran vestidor junto con baño privado, creando un espacio íntimo y relajante. Los otros dos dormitorios comparten un baño completo y ofrecen el espacio ideal para el descanso de toda la familia. Todas las viviendas cuentan con amplios ventanales lo que proporciona a la vivienda luz natural y luminosidad El proyecto contará con Alta Calificación energética, por lo que disfrutarás de un hogar confortable, ahorrando en tus facturas de calefacción y contribuyendo al cuidado del medio ambiente. La promoción de ubicará en un ámbito de nuevo desarrollo, siendo la previsión de entrega para 2029. Calidad de vida en un entorno natural VÍVE Cubas de la Sagra se ubica al sur de la Comunidad de Madrid. Se localiza a 30 km de Madrid y a tan solo 9 km de Parla, lo que lo convierte en una ubicación estratégica para quienes buscan tranquilidad sin renunciar a la cercanía de Madrid Gracias a su cercanía con la A-42 y la R-5, el municipio cuenta con buenas conexiones con Madrid y otras localidades del sur, como Fuenlabrada, Parla y Griñón. Además, dispone de transporte público, con autobuses interurbanos que facilitan el acceso a la capital. Cubas de la Sagra ofrece a sus residentes una amplia variedad de servicios que garantizan comodidad y calidad de vida. Desde centros educativos hasta instalaciones deportivas y comercios de proximidad. Cubas de la Sagra cuenta con todo lo necesario para cubrir las necesidades diarias sin necesidad de desplazarse a otras localidades. Si buscas una vivienda moderna, espaciosa y eficiente en un entorno familiar y acogedor, esta promoción es para ti. Solicita una visita con nuestro comercial y descubre todos los detalles de este exclusivo proyecto.",False,newdevelopment,True,,2503.0,True,False,False,False,[],False,False,385500.0,€,chalet,Cubas de la Sagra,"Chalet pareado en Calle del Álamo, 13",31265,False,,,,True,True,semidetachedHouse,
108509502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/d6/1a/1353509591.webp,20,,960000.0,chalet,sale,289.0,,4,3,"paseo Pascual Saorin, 4",Madrid,Torrelodones,Las Marías,es,,40.5749687,-3.9369175,True,https://www.idealista.com/obra-nueva/108509502/,"Kronos Homes presenta KREST, diseñada por el prestigioso estudio de arquitectura MORPH ESTUDIO y con el añadido de la calidad de KRONOS HOMES, y de la mano de Adriana Nicolau como interiorista del proyecto. Ubicado en La Finca de Las Marías de Torrelodones, en un entorno natural único, a los pies de la sierra de Guadarrama y a tan solo 30 minutos del Centro de Madrid. Cerca de colegios internacionales, centros deportivos y comerciales y con conexión directa a la A6. Una urbanización cerrada formada exclusivamente por 31 viviendas unifamiliares de vanguardia con diferentes tipologías. Entre las zonas comunes cabe destacar su magnífico Proyecto de Paisajismo y una gran piscina exterior para adultos e infantil completamente integrada en el entorno. Cada una de las viviendas es auténtica en su diseño, adaptándose al terreno de forma natural, y cada una dispone de varias opciones de configuración interior según sus necesidades familiares y de teletrabajo. Krest es más que un conjunto residencial, es una forma de vida privilegiada.",True,newdevelopment,True,,3322.0,True,False,False,False,[],False,False,960000.0,€,chalet,"Las Marías, Torrelodones","Chalet pareado en paseo Pascual Saorin, 4",29,False,,,,True,True,semidetachedHouse,
108367889,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/15/0f/1281629847.webp,10,,585000.0,penthouse,sale,98.0,True,1,1,"calle Francisco Salas, 25",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4527287,-3.7054102,True,https://www.idealista.com/obra-nueva/108367889/,"DOS ÚLTIMAS VIVIENDAS A LA VENTA. LICIENCIA DE OBRAS CONCEDIDA, INICIO DE OBRAS JULIO 2025.  Situado en uno de los mejores barrios de Madrid, Bellas Vistas, en el distrito de Tetuan, nace Residencial Francisco Salas, 25, una exclusiva promoción de viviendas de lujo, que te ofrece una oportunidad única para vivir en un entorno moderno y sostenible, en pleno centro neurálgico de Madrid. Residencial Francisco Salas 25, linda al norte con Francos Rodríguez, al sur con la Avenida de Reina Victoria, al Oeste con la calle Pablo Iglesias, y al este con la calle de Bravo Murillo. Residencial Francisco Salas 25, es una promoción de obra nueva que consta de nueve viviendas, con diferentes tipologías, que busca satisfacer las necesidades de cada perfil de cliente; viviendas, bajos con patio, y magníficos áticos, de 1 y 2 dormitorios con 1 y 2 baños. Todas ellas con trastero incluido y posibilidad de plaza de garaje. Una zona ajardinada y una piscina, ponen el broche a una propuesta de vivienda exclusiva en una zona privilegiada de Madrid. El Proyecto cumple con los más exigentes estándares de calidad para unas viviendas modernas y sostenibles, implantando un sistema de aerotermia individual [con control sectorizado por estancias] para obtención de energía calorífica, frigorífica y agua caliente sanitaria, a través de suelo radiante y refrescante, lo que nos permite calentar la vivienda en los meses fríos, y refrigerarla en los meses calurosos, a la vez que conseguimos un importante ahorro energético y una clase A tanto en consumo como en emisiones de CO2. No pierdas la oportunidad de formar parte de esta comunidad exclusiva, y disfruta de una calidad de vida inigualable. ¡Contáctanos para más información! Entrega primer trimestre de 2027.",False,newdevelopment,True,True,5969.0,True,False,False,False,[],False,False,585000.0,€,flat,"Bellas Vistas, Madrid","Ático en calle Francisco Salas, 25",ATICO A,False,,,,True,False,penthouse,36000.0
106470423,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/9c/bc/1283849520.webp,48,3,3000000.0,duplex,sale,467.0,True,7,6,calle de la Azalea,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5265018,-3.6411563,False,https://www.idealista.com/inmueble/106470423/,"REA inmobiliaria ofrece este exclusivo ático en la mejor zona del Soto de la Moraleja con maravillosas vistas, excelentes calidades, orientación sur y mejor ubicación. La vivienda tiene un total de 357 m2 más 110 m2 de terrazas.  La vivienda es una gran casa dotada de gran espacio y capacidad. Tiene excelentes calidades y destaca por sus vistas y orientacion. Cuenta con dos plantas aunque la planta de entrada es superior a la planta superior. Planta de entrada: 257 m2 + 60 m2 de terraza que da al sur.  - Gran hall con acceso al salón con chimeinea de hasta 80 m2. Salida a la terraza de 60 m2 con orientación sur. - Tres grandes dormitorios en esta planta con 2 cuartos de baño más un aseo. - Cocina con office y dormitorio de servicio con baño más terraza tendedero. Planta superior 100 m2 más 50 m2 de terrazas  -Tres grandes dormitorios con dos cuartos de baño. El principal con baño incorporado y con acceso a una terraza de 50 m2 con piscina privada.  - Zona de despacho volada sobre el salón Dos plazas de garaje, Trastero. Vigilancia 24 horas. Tenis, piscina de adultos y niños y zona de futbol infantil. Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com El Soto de la Moraleja es un área residencial que integra chalets adosados, pisos, áticos, bajos con jardín, pareados y todo tipo de casas en altura y adosadas dentro de grandes urbanizaciones ajardinadas, algunas con más de 10.000m2 de jardines con piscina, tenis etc… cerradas a la calle y protegidas del exterior. En el Soto hay numerosos colegios nacionales o internacionales, además de una excelente red de transporte urbano que recorre toda la urbanización y va hasta Madrid capital (Plaza Castilla, Alcobendas y San Sebastián de los Reyes), además del metro cercanías que ya está también junto al Soto. Además, esta zona cuenta con zona comercial propia, con supermercado, cafetería y algunos bancos. Las casas están construidas dese 1960 en adelante, actualmente no existe prácticamente casas de nueva construcción, sino que la mayor parte son casas de los 70 en adelante que tienen muy buenas posibilidades de reforma y que son mucho más extensas en las dimensiones de sus estancias que las casas que hoy en día se construyen. Las urbanizaciones son bastante tranquilas en general y hay población de mediana edad con hijos que van a los colegios de la zona. Casi todas las casas cuentan con área de servicio separada de la zona familiar. Esta es una característica que diferencia mucho a la zona anexa del Encinar de los Reyes donde los pisos no suelen contar con zona de servicio separada.",False,good,False,True,6424.0,True,False,False,False,[],False,False,3000000.0,€,flat,"El Soto de la Moraleja, La Moraleja",Dúplex en calle de la Azalea,9080,,,,,True,True,duplex,
108889586,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/53/63/1358040340.webp,88,4,384000.0,duplex,sale,158.0,True,3,2,avenida de Berlin,Madrid,Arganda,Centro,es,,40.2971916,-3.4501804,False,https://www.idealista.com/inmueble/108889586/,"Ático dúplex situado en una de las zonas con mayor proyección de Arganda del Rey, en el exclusivo Residencial París II, un entorno moderno y cuidado donde tú y tu familia podréis vivir con calidad, seguridad y tranquilidad. Año de construcción 2021 - VIVIENDA CON POCO USO, ESTADO IMPECABLE, trastero, 2 plazas de garaje UBICACIÓN PRIVILEGIADA Situado en la Avenida de Berlín, una zona con futuro, cerca del Hospital del Sureste, colegios, zonas verdes, grandes superficies y a solo 10 minutos andando del Metro. Con salida directa a la A-3, vivir aquí significa disfrutar de la tranquilidad sin perder conexión con Madrid. UN HOGAR PARA SENTIRLO, VIVIRLO Y DISFRUTARLO Con 158 m² construidos y una distribución pensada para aprovechar cada rincón, esta vivienda destaca por su amplitud, luminosidad y acabados de primera calidad. 68,9 m² útiles de vivienda interior Terraza privada en salón de 7,7 m² Azotea privada de 34,4 m²: tu espacio para desconectar o celebrar Salón comedor amplio y lleno de luz 3 dormitorios, el principal en suite 2 baños completos, modernos y funcionales Cocina equipada con office y tendedero Trastero de gran capacidad. 7,01 m² 2 plazas de garaje amplias, independientes, incluidas en el precio DISEÑADO PARA TU CONFORT DIARIO -Climatización por **AEROTERMIA**: calor y frío por suelo radiante/refrescante -Producción de ACS (agua caliente) mediante bomba de calor con acumulador de 200 litros. -Suelos porcelánicos efecto madera -Ventanas climalit con rotura de puente térmico, camera de aire, doble cristal que asegura el adecuado aislamiento, confort térmico y acústico -Persianas (en salón motorizada), armarios forrados, puerta de seguridad, videoportero -Orientación oeste: luz natural todo el día -Puerta blindada de seguridad, videoportero, instalación de telecomunicaciones en todas las estancias -Carpintería interior lacada en blanco, armarios a medida con cajonera y puertas correderas -Ventanas con rotura de puente térmico y doble acristalamiento -Toldos en balcón y azotea Certificación energética: B UNA URBANIZACIÓN DONDE TODO ESTÁ PENSADO -Piscina comunitaria -Zona infantil -Ascensor -Conserje y seguridad -Ambiente familiar, cuidado y tranquilo. GASTOS & CONDICIONES IBI - 531,17€ / anual BASURAS- se empezara a cobrar este año por el Ayuntamiento COMUNIDAD -127,08€/mes Gastos de transmisión: a cargo del comprador (ITP, notaría, registro, etc., excepto Plusvalía Municipal, abonada por el vendedor). ARGANDA DEL REY Arganda es una ciudad en plena evolución, con nuevos desarrollos, espacios naturales, centros educativos y todos los servicios para una vida cómoda y familiar. Aquí se combinan calidad de vida, cercanía a la capital y una excelente proyección a futuro. Y SI NECESITAS VENDER PARA COMPRAR, ESTÁS EN LAS MEJORES MANOS En NOOW te ofrecemos las mejores condiciones financieras del mercado, con asesoramiento personalizado desde el primer momento. Además, somos especialistas en cambios de vivienda: si necesitas vender tu propiedad actual para dar el salto a esta nueva etapa, yo puedo ayudarte a coordinar todo el proceso sin complicaciones. Soy Adelina Oancéa, tu asesora inmobiliaria en Madrid y estaré encantada de ayudarte a vender con éxito y comprar con seguridad.",True,good,False,True,2430.0,True,True,False,False,[],False,False,384000.0,€,flat,"Centro, Arganda",Dúplex en avenida de Berlin,N02-AO-14427,,,,,True,True,duplex,
107617581,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/d9/c2/1318119740.webp,74,1,139000.0,flat,sale,115.0,True,3,2,Luis de Gongora,Madrid,Robledo de Chavela,,es,,40.5191182,-4.2507513,False,https://www.idealista.com/inmueble/107617581/,"INMOBILIARIA EMMANUEL OFRECE ¡Descubre tu nuevo hogar en la sierra oeste de Madrid!  Este encantador piso, ubicado en el barrio de la estación, te ofrece una vida rodeada de naturaleza y comodidad. Con 115 m² construidos y 96 m² útiles, este espacioso inmueble cuenta con 3 dormitorios y 2 baños, ideal para familias que buscan tranquilidad sin renunciar a las comodidades urbanas.  La urbanización dispone de piscina, zonas verdes, caminos para pasear, zona de juegos infantiles, campo de fútbol, perfectos para disfrutar del aire libre.  La vivienda, situada en una planta baja con orientación norte, este y sur, ha sido actualizada en pintura, electricidad y calefacción. El salón, con una acogedora chimenea de fábrica, es el lugar perfecto para relajarse. Además, todas las estancias son exteriores, asegurando luz natural durante todo el día. Los armarios empotrados y el trastero ofrecen un espacio de almacenamiento adicional. Construida en 1990 y en buen estado, esta vivienda es apta para personas con movilidad reducida y cuenta con calefacción de gas butano. Disfruta de la cercanía al puerto de la Cruz Verde y el pantano de San Juan, y aprovecha los merenderos con barbacoas para tus reuniones al aire libre. No pierdas la oportunidad de vivir en un entorno natural único con todas las comodidades a tu alcance. ¡Ven a visitarlo!",True,good,False,False,1209.0,False,False,False,False,[],False,False,139000.0,€,flat,Robledo de Chavela,Piso en Luis de Gongora,,,,,,,,,
107729992,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/be/72/1322219812.webp,25,,1640000.0,chalet,sale,737.0,,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5308893,-3.9101904,True,https://www.idealista.com/obra-nueva/107729992/,"Exclusiva vivienda de 5 dormitorios en Las Rozas, Villa-Licabeto, con amplios jardines, piscina privada y terrazas solárium en un entorno tranquilo. Lucas Fox presenta esta exclusiva promoción de obra nueva en Las Rozas, que ofrece viviendas de diseño contemporáneo con acabados de alta calidad y la posibilidad de personalizar tanto las distribuciones como los acabados según las preferencias del comprador. En la planta baja, la vivienda dispone de un espacioso salón-comedor que se comunica con la cocina independiente, creando un ambiente fluido y cómodo para el día a día. Desde el salón se accede a un hermoso jardín privado y un porche, perfecto para disfrutar de momentos al aire libre. En esta planta también se encuentra un dormitorio doble en suite, un aseo de cortesía y una lavandería, proporcionando un nivel de confort y funcionalidad elevado. En la planta primera, se encuentran los otros 4 dormitorios, diseñados para garantizar el descanso y la privacidad. Los dormitorios dobles cuentan con vestidor y baño en suite, mientras que los dormitorios individuales también disponen de baño propio. Este diseño optimiza el espacio y asegura comodidad para toda la familia. La planta cubierta ofrece una gran terraza, ideal para relajarse mientras se disfrutan de las vistas y el entorno natural que rodea la propiedad. Este espacio adicional ofrece muchas posibilidades para el ocio al aire libre. El sótano, con trastero y zona de ocio, ofrece más espacio para almacenamiento o para crear un área recreativa personalizada según las necesidades del residente.  Villa-Licabeto destaca por su calidad de construcción y su diseño eficiente. Los residentes disfrutarán de la piscina privada, el jardín y las zonas comunes en un entorno exclusivo, cerca de Madrid. Por un precio adicional, ofrecemos la posibilidad de ampliar la vivienda. Para más información, no dude en ponerse en contacto con nosotros.",False,newdevelopment,True,,2225.0,True,False,False,False,[],False,False,1640000.0,€,chalet,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,VILLA 5,False,,,,True,True,independantHouse,
108780870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/7d/d2/1354929255.webp,44,2,399000.0,flat,sale,57.0,True,2,1,calle Sófora,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4646811,-3.6914876,False,https://www.idealista.com/inmueble/108780870/,"Grupo EXTRA vende una excelente propiedad en perfecto estado y reformada hace tan solo cinco años, ubicada en la zona de Castillejos, en calle Sófora. Piso en una segunda planta, en una finca de cuatro alturas sin ascensor. Al existir hueco y posibilidad en la finca, la comunidad cuenta con un proyecto de instalación del ascensor, pendiente de aprobación. Actualmente la casa está distribuida en, hall de entrada con un armario empotrado, donde se encuentra instalado el calentador y la lavadora, cuenta con dos dormitorios, ambos con armario, la casa tiene doble orientación, sureste a calle Sófora y noroeste a patio interior. , baño con plato de ducha, cocina abierta y equipada a un amplio salón con un ventanal ideal para gozar de mucha luz natural y ventilación. Antiguamente el salón contaba con una terraza, a día de hoy este espacio se añadió a la casa para contar con mucho más espacio en la vivienda.  Gracias a que la casa cuenta con ventanas grandes en todas sus estancias, al tener doble orientación y a sus techos altos, la vivienda goza de mucha luz natural y de excelente ventilación cruzada. Comunidad 57€ y 258€ IBI. Aire acondicionado con bomba de calor en salón y calefacción individual con radiadores en todas las habitaciones. Piso de 57 metros construidos. Finca de 1967. Ubicada a 50mts. de calle Infanta Mercedes, a 5 minutos de Plaza Castilla y Paseo de la Castellana. El piso está en una zona con una amplia gama de servicios, desde grandes almacenes, comercios, centros médicos, farmacias, supermercados, colegios, iglesias, gimnasios, hoteles, hasta zonas deportivas (Centro Deportivo Triángulo de Oro) y una selección muy amplia de bares y restaurantes. El distrito es especialmente conocido por su centro de negocios AZCA.  En cuanto a las comunicaciones, Castillejos tiene una excelente cobertura de transporte público (49, 66, 122, N22, N23... ) y metros (1, 9, 10... ). Esto se debe a la cercanía de la estación del metro Cuzco, Tetuán y del intercambiador de Plaza de Castilla. El acceso al centro de la ciudad y a las principales salidas Túnel de Sor Angela de la Cruz con comunicación a M30-Av. de la Ilustración (M-30, A-1) es rápido, ya sea por el Paseo de La Castellana o Plaza Castilla.",False,good,False,False,7000.0,True,False,True,False,[],False,False,399000.0,€,flat,"Cuzco-Castillejos, Madrid",Piso en calle Sófora,MV_2139,,,,,,,,
108762484,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/41/8b/1354402993.webp,69,,990000.0,chalet,sale,415.0,,5,5,Soto del Real,Madrid,Soto del Real,,es,,40.7478801,-3.7841077,False,https://www.idealista.com/inmueble/108762484/,"Lujo y Tranquilidad a las Puertas de Madrid Descubre este impresionante chalet ubicado en una parcela de 1.130 m², que ofrece un total de 415 m² construidos distribuidos en dos plantas, ideal para disfrutar de la vida en familia y el confort. Planta Principal: Al entrar, te recibe un hall abierto que da a un amplio salón-comedor con salida al jardín y porche trasero que proporciona un ambiente luminoso y acogedor, perfecto para reuniones familiares y momentos de relax. La cocina, de generosas dimensiones, acompañado de una buena despensa y con salida al porche trasero, está diseñada para los amantes de la gastronomía, ofreciendo un espacio funcional y cómodo. En esta planta, encontrarás tres habitaciones de buen tamaño, cada una con vestidor y baño en suite, garantizando privacidad y confort. Además, hay un baño de cortesía, acceso al garaje y un práctico cuarto de lavandería. Todas las estancias de la casa estan provistas de grandes ventanales con doble acristalamiento y aspiración centralizada. Planta Superior: En la planta de arriba, se encuentra un salón muy grande que puede adaptarse a tus necesidades, ya sea como sala de juegos, cine en casa o un espacio de entretenimiento. Asimismo nos encontraremos con una terraza de amplias dimensiones con vistas a la zona verde de la urbanización. La habitación principal destaca por su amplio vestidor y baño en suite, creando un refugio personal. También hay una estancia versátil que puede ser utilizada como despacho, gimnasio o sala de hobbies, brindando múltiples opciones para tu estilo de vida. Todas las estancias tienen unos Velux de 1,40cm X 1,40 cm y con persianas automáticas, lo que permite que entre de manera espectacular la luz natural de la Sierra.  Exterior: El chalet cuenta con un hermoso jardín de aproximadamente 800 m² y con la ventaja extra de tener acceso a través de una puerta a la zona verde exterior a la casa, ideal para disfrutar del aire libre y organizar barbacoas con amigos y familiares. La barbacoa es perfecta para esos días soleados. Además, el parking exterior tiene capacidad para cuatro coches, asegurando comodidad para ti y tus visitas. La propiedad está equipada con suelo radiante alimentado por gasóleo y placas solares, que no solo contribuyen a la sostenibilidad, sino que también permiten calentar la piscina a partir de la primavera, asegurando que puedas disfrutar de un refrescante baño en los meses más cálidos. Este chalet en Soto del Real es una oportunidad única para aquellos que buscan un hogar espacioso, moderno y lleno de comodidades. ¡No pierdas la oportunidad de visitarlo! Ubicado en el exclusivo enclave de Soto del Real, ofrece a los compradores más exigentes una combinación perfecta de serenidad y sofisticación. Este prestigioso barrio es conocido por su ambiente tranquilo y su proximidad a la naturaleza, todo ello sin sacrificar la comodidad de un acceso rápido a la vibrante vida de Madrid. La propiedad se encuentra a solo 40 minutos en coche del centro de la capital, permitiendo a los residentes disfrutar de lo mejor de ambos mundos: la calma del campo y la energía urbana. Soto del Real se distingue por su excelente infraestructura, que incluye una eficiente red de transporte público. Las conexiones de autobús permiten un acceso sencillo y cómodo a las áreas circundantes, mientras que las carreteras bien mantenidas facilitan el acceso en coche. Además, la zona cuenta con servicios de primer nivel, desde colegios de renombre hasta centros comerciales exclusivos, asegurando que todas las necesidades de los residentes estén cubiertas. Para los amantes del ocio y la cultura, la proximidad al Parque Nacional de la Sierra de Guadarrama ofrece un sinfín de oportunidades para actividades al aire libre, como senderismo y ciclismo, en un entorno natural impresionante. Este acceso directo a la naturaleza se complementa con la riqueza cultural de Soto del Real, que alberga eventos.",False,good,False,,2386.0,True,False,False,False,[],False,False,990000.0,€,chalet,Soto del Real,Casa independiente,W-02ZC9A,,,,,True,True,independantHouse,
