propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished
106009437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/e9/a1/1357064498.webp,4517,36,3,6200000.0,flat,sale,317.0,True,3,4,calle de Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4211089,-3.6890772,False,https://www.idealista.com/inmueble/106009437/,"Domus Aurea Capital presenta esta vivienda de obra nueva recién terminada en el barrio de Recoletos, a pocos metros de la Puerta de Alcalá. La vivienda pertenece a la tercera planta de un edificio que ha sido rehabilitado en su totalidad respetando su arquitectura original, combinando elementos clásicos con la calidad y el diseño actual. Goza de una gran entrada, patio interior inmejorable y zonas comunes muy buenas.  Tiene 317 m² construidos distribuidos en un hall de entrada, zona de comedor, gran salón con tres balcones a la calle, gran cocina con isla y equipada con electrodomésticos de alta gama y zona de lavado independiente y un baño de visitas. En la zona de descanso tienen tres habitaciones en suite, todas con gran cantidad de armarios empotrados y vestidos de suelo a techo. La principal con muchísimo almacenamiento. Todas las estancias gozan de una gran iluminación  gracias a los grandes ventanales que poseen a los patios recién rehabilitados. La climatización de la vivienda es por suelo radiante y refrescante. Incluye dos plazas de garaje en el edificio de buen tamaño. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",True,good,False,True,19558.0,True,False,True,False,[],False,False,6200000.0,€,True,True,flat,"Recoletos, Madrid",Piso en calle de Recoletos,Top,,,,,
108421672,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/2a/68/1344409522.webp,4242,60,4,1450000.0,flat,sale,205.0,True,4,3,calle de Embajadores,Madrid,Madrid,Arganzuela,es,Legazpi,40.3912835,-3.6904148,False,https://www.idealista.com/inmueble/108421672/,"ALTOR ASESORES ofrece esta estupenda vivienda situada en una de las zonas más dinámicas y céntricas de Madrid: Embajadores. El piso, en buen estado de conservación, destaca por su amplitud, su excelente distribución y su orientación sur, que garantiza una gran luminosidad durante todo el día. La vivienda cuenta con 4 amplios dormitorios con armarios empotrados y 3 baños completos, ideal para familias o quienes buscan espacio y comodidad. Dispone de aire acondicionado y calefacción individual por gas natural, lo que asegura el confort en todas las estaciones del año. Ubicada en una finca moderna con ascensor, el inmueble incluye 2 plazas de garaje y trastero, una comodidad poco habitual en la zona.  Los espacios comunes incluyen zonas ajardinadas con una zona de juegos infantiles y dos piscinas: una exterior y una cubierta climatizada, esta última disponible todo el año y de un gimnasio adecuadamente equipado y salón comunitario. La urbanización dispone de servicio de conserjería 24 hrs. (seguridad y comodidad) Zona equilibrada con la tranquilidad de entorno residencial y un amplio nivel de servicios y excelentes conexiones: Sobre la zona: Zonas verdes y equipamiento deportivo: Parque Tierno Galván, Madrid Río, Parque Lineal del Manzanares. Polideportivo municipal, gimnasios y centros deportivos especializados. Amplia oferta gastronómica de los bares de toda la vida a restaurantes sofisticados con reconocimiento en guías. Espacios culturales como Matadero Madrid, Centro Cultural Casa del Reloj, Museo del Ferrocarril, Planetario. Servicios: Oferta educativa pública y privada, oferta sanitaria privada y centro de salud frente al edificio. Amplio y diverso comercio de proximidad y principales cadenas de distribución nacionales e internacionales, centro comercial Madrid Rio 2. Excelentes comunicaciones: Metro Legazpi (L3, L6), Arganzuela - Planetario (L6), Autobús (más de 15 líneas EMT). Fácil acceso a M-30 y A-4. El barrio de Embajadores es uno de los más auténticos y vibrantes de Madrid. Combina la cercanía al centro con una amplia oferta cultural, gastronómica y de ocio. A pocos minutos andando se encuentran lugares tan emblemáticos como Lavapiés, el Rastro, o la Estación de Atocha. Perfectamente comunicado por transporte público (metro, cercanías y múltiples líneas de autobús), es un entorno ideal tanto para vivir como para invertir.",True,good,False,True,7073.0,True,False,True,False,[],False,False,1450000.0,€,True,True,flat,"Legazpi, Madrid",Piso en calle de Embajadores,Top,1500000.0,50000.0,3.0,,
108101313,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/c8/be/1334193410.webp,4215,38,2,330000.0,flat,sale,70.0,True,1,1,calle de las Margaritas,Madrid,Madrid,Tetuán,es,Berruguete,40.4604458,-3.7088062,False,https://www.idealista.com/inmueble/108101313/,"ALTOR ASESORES pone a su disposición luminoso piso exterior con garaje y trastero en Berruguete, Tetuán. Te presentamos este estupendo piso exterior de 70 metros, construido en 2006, situado en una calle tranquila del consolidado barrio del Berruguete, en Tetuán. Una vivienda muy luminosa y acogedora, ideal para quienes buscan comodidad, buena ubicación y excelentes calidades. La vivienda se distribuye en un amplio salón, un dormitorio con armarios empotrados, cocina independiente completamente amueblada y con un moderno baño equipado con bañera de hidromasaje. Todas las estancias cuentan con aire acondicionado por split, ventanas de aluminio con doble acristalamiento con rotura de puente térmico garantizado confort térmico y acústico durante todo el año. Los suelos son de paquet y la puerta de entrada es blindada. Calefacción y agua caliente independiente por gas Natural. Además la propiedad incluye una PLAZA DE GARAJE en el mismo edificio y un amplio TRASTERO, aportando un valor añadido muy apreciado en la zona. Ubicada a pocos metros de tiendas, supermercados, transporte público y todos los servicios necesarios, esta vivienda es una opción perfecta tanto para vivir como para invertir. Si estás buscando una propiedad única y exclusiva, no dudes en llamarnos para visitarla. ¡ Contacta con nosotros para programar una visita!",True,good,False,True,4714.0,True,False,True,False,[],False,False,330000.0,€,True,True,flat,"Berruguete, Madrid",Piso en calle de las Margaritas,Top,,,,,
108216141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/ff/80/1337388143.webp,MC17-25,47,,2500000.0,chalet,sale,800.0,,7,5,calle Cedros,Madrid,Majadahonda,Zona Monte el Pilar,es,,40.4474188,-3.8480296,False,https://www.idealista.com/inmueble/108216141/,"Hogares Majadahonda Centro ofrece esta exclusiva propiedad única que redefine el concepto de amplitud, privacidad y confort. Este chalet independiente de 800 m² sobre una parcela de 1.850 m², situado en una de las urbanizaciones más exclusivas de Majadahonda, le ofrece una vida de lujo en un entorno tranquilo, verde y seguro. Uno de los grandes privilegios de vivir en la Urbanización Monte Claro es el acceso exclusivo a su club social privado, reservado únicamente para los vecinos. Este espacio comunitario de alto nivel dispone de varias pistas deportivas, piscina y zonas sociales, ideales para el ocio familiar, eventos y actividades recreativas durante todo el año. Al ingresar a la vivienda, un vestíbulo distribuidor de generosas proporciones da la bienvenida y anticipa la elegancia y versatilidad que define cada rincón de esta magnífica propiedad. Este primer salón destaca por su chimenea tradicional, ideal para recibir con calidez en cualquier época del año. La planta principal se despliega con cuatro salones o comedores, perfectos para diseñar distintos ambientes de convivencia, ocio y recepción, a gusto del nuevo propietario. Uno de estos salones, también equipado con chimenea, conecta directamente con el porche exterior, creando una transición natural entre el interior y el jardín. Este espacio, que también es accesible desde la cocina, cuenta con barbacoa de obra al aire libre, junto a la elegante piscina, convirtiéndose en el lugar perfecto para reuniones y celebraciones en exterior. La cocina, de diseño muy funcional, es el corazón del hogar. Equipada con isla central, vitrocerámica de inducción y fuegos a gas, satisface las necesidades tanto del día a día como de los paladares más exigentes. En esta misma planta, encontramos tres amplios dormitorios, acompañados por un baño con plato de ducha y bañera de hidromasaje que da servicio a esta zona. Además, en un espacio independiente pero aledaño, se encuentra la zona destinada para servicio interno, que incluye una habitación doble y un baño completo —ideal para personal de confianza. El exterior de la vivienda eleva aún más su nivel de exclusividad. Junto a la piscina se ubican la sala de máquinas, los depósitos del pozo de agua, un baño completo con acceso desde el jardín y una exclusiva sauna finlandesa, para disfrutar del bienestar sin salir de casa. En la planta superior, se despliega la zona más privada y señorial de la vivienda: tres dormitorios de gran tamaño, dos de ellos compartiendo un baño completo con plato de ducha e hidromasaje, y un tercer dormitorio en suite, con un amplio baño también con plato de ducha y bañera de hidromasaje. Esta estancia cuenta además con vestidor independiente y acceso privado a una espectacular estancia adicional, perfecta para gimnasio personal, estudio o biblioteca. Este gran salón anexo —accesible solo desde la habitación principal— garantiza máxima privacidad y distinción. Por último, el nivel inferior de la casa alberga un impresionante garaje subterráneo con capacidad para hasta 8 vehículos, ideal para coleccionistas o familias numerosas. Complementan este espacio una bodega climatizada y un cuarto trastero, sumando funcionalidad a esta vivienda sin concesiones. La vivienda cuenta con aires acondicionados por Split en casi todas las estancias, ventanas de doble acristalamiento con rotura de puente térmico, e incontables espacios de almacenaje, aprovechando al máximo cada rincón. Gestionamos la venta de su vivienda encadenando todos los plazos de su compra y venta, contratos y documentación para la escritura pública. Lo asesoramos en la tramitación de su hipoteca. Consúltenos sin ningún compromiso. POSIBILIDAD DE HIPOTECA DE HASTA EL 100% SUJETO A ESTUDIO DE SOLVENCIA PREVIO.",True,good,False,,3125.0,True,False,True,False,[],False,False,2500000.0,€,True,True,chalet,"Zona Monte el Pilar, Majadahonda",Casa independiente en calle Cedros,Top,,,,independantHouse,
107332397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/ff/8f/1309834953.webp,5966,17,3,695000.0,flat,sale,85.0,True,2,2,calle de Pelayo,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4257543,-3.6972733,False,https://www.idealista.com/inmueble/107332397/,"HousinGo presenta este maravilloso piso reformado de 85 m², con 1 balcón a la calle, que ofrece una combinación perfecta entre diseño moderno y encanto clásico. Ubicado en una finca representativa de 1900, en pleno barrio de Justicia, este piso se encuentra próximo a la emblemática Iglesia Parroquial de Santa Bárbara y el Museo del Romanticismo, en una zona llena de historia y cultura, rodeada de tiendas exclusivas y restaurantes de moda. No dispone de ascensor. Este piso de 85 m² ha sido completamente reformado con materiales de primera calidad y un diseño que maximiza la funcionalidad y el estilo. La distribución es perfecta para aprovechar al máximo cada espacio. El salón-comedor, amplio y luminoso, cuenta con una cocina abierta de diseño moderno y una zona de despacho, ideal para trabajar desde casa. La vivienda dispone de dos dormitorios: una habitación principal doble con baño en suite y armarios empotrados de suelo a techo, y una habitación individual perfecta como segundo dormitorio o despacho adicional. Además, cuenta con un segundo baño completo independiente. El piso ha sido reformado integralmente y se entrega a estrenar, listo para entrar a vivir. Se han utilizado materiales de alta calidad, como suelos de madera de roble, paredes lisas y ventanas con aislamiento Climalit. Destacan también los techos altos, que aportan una sensación de amplitud y luminosidad en todas las estancias. El Barrio de Justicia limita con el elegante bulevar de la Gran Vía y se caracteriza por los edificios neoclásicos, las boutiques de lujo y el Tribunal Supremo de España. Aquí también está la zona de Chueca, famosa por las originales tiendas de la calle Hortaleza y los locales nocturnos a la última. Vecinos de todas las edades se reúnen en Mercado de San Antón, que cuenta con una terraza en la azotea, y los bistrós de moda y los bares de tapas en los alrededores de la plaza de Chueca. HousinGo, by David de Gea. Somos una agencia inmobiliaria especializada en la venta y alquiler de activos residenciales en zonas Prime de Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en el Barrio de Salamanca. Por petición de algunos clientes, no publicamos una gran parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, frecuentemente tenemos nuevas oportunidades de inversión que se comercializan totalmente off-market. Si está interesado en alquilar, vender o comprar, puede contactarnos a través de nuestro teléfono fijo enviarnos un WhatsApp a o visitarnos en una de nuestras oficinas. Disponemos de un servicio de Call Center 24 horas al día, 365 días al año, para poder atenderles de manera ininterrumpida. .",True,good,False,False,8176.0,True,False,True,False,[],False,False,695000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso en calle de Pelayo,Top,,,,,
108145744,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/65/0c/1335217994.webp,5025,21,3,1260000.0,flat,sale,105.0,False,2,2,calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4198312,-3.684653,False,https://www.idealista.com/inmueble/108145744/,"Domus Aurea Capital presenta este estupenda vivienda a dos minutos del parque del Retiro. Se trata de un vivienda con reforma integral en muy buen estado, ubicada en una tercera planta a varios patios en un edificio de 1900. Sus 115m² se distribuyen en una amplio salón comedor diferenciado ambas estancias. La cocina es independiente y está completamente amueblado y equipada con electrodomésticos de alta gama. Consta de dos dormitorios y dos baños, el principal en suite.",True,good,False,True,12000.0,True,False,True,False,[],False,False,1260000.0,€,,,flat,"Recoletos, Madrid",Piso en calle de Lagasca,Top,,,,,
90719112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/17/77/796884890.webp,S7,34,,2600000.0,countryHouse,sale,1000.0,,8,5,El Gasco,Madrid,Torrelodones,El Gasco,es,,40.564578,-3.9413651,False,https://www.idealista.com/inmueble/90719112/,"Finca de ensueño en el parque natural de la Sierra de Guadarrama.  Un exclusivo caserón rural de lujo muy próximo a la capital.  Esta finca de ensueño ubicada en la Sierra de Madrid es un oasis escondido en el Parque Natural de la Sierra de Guadarrama, a solo 30 km de Madrid. Delimitada en todo su perímetro con una cerca de mampostería de granito original, la finca cuenta con no una, sino dos amplias viviendas, además de algunos anexos. La superficie total de terreno de la propiedad es de 12,8Ha. La casa principal consta de 360 m2 de superficie construida en una única planta distribuida en torno a un patio cuadrado de 130 m2, con una terraza de 330 m² y porches de 30 m². Los dormitorios, los salones y la capilla privada se han dispuesto para aprovechar al máximo la luz natural. Por su ubicación inmejorable en el centro de la finca, esta vivienda principal ofrece unas fantásticas vistas al Parque Natural y a la Sierra y cuenta con un fácil acceso a través de dos caminos, uno que viene del norte y el otro del sur. La casa está rodeada por un espectacular jardín en dos niveles, con una piscina situada en el nivel inferior. Muy cerca de la piscina, se encuentra un pabellón de 60 m2 con vestuarios, cocina para celebrar magníficas comidas al aire libre y un porche que invita a tomar el aperitivo contemplando el atardecer. En esta zona también se ubican dos áreas de vivienda para los guardeses y el servicio, de 120 m2, y otra construcción que sirve de almacén y garaje de 100 m2. La segunda vivienda, de unos 300 m2, es perfecta como casa de invitados y está situada dentro de la finca con su propio jardín independiente. El exclusivo caserón está situado en la Sierra de Madrid, en uno de los pueblos con más carácter de Madrid, rodeado de lugares únicos de gran interés cultural y natural como El Escorial, La Granja, Segovia, el Pardo y el espectacular Parque Nacional de la Sierra del Guadarrama. A pesar de su ubicación en plena naturaleza, esta finca de ensueño está perfectamente comunicada, a 5 minutos de la estación de cercanías y de la salida a la autovía.",True,good,False,,2600.0,True,False,True,True,[],False,False,2600000.0,€,,,countryHouse,"El Gasco, Torrelodones",Caserón,Top,,,,caseron,
108173243,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/95/bb/1336048126.webp,7068PJ,21,4,210000.0,flat,sale,80.0,True,3,1,Universidad,Madrid,Getafe,Universidad,es,,40.3153884,-3.7224268,False,https://www.idealista.com/inmueble/108173243/,"C. R. HOMES INMOBILIARIA vende piso de 3 DORMITORIOS, SALON, COCINA, BAÑO y TERRAZA en ZONA UNIVERSIDAD-JUAN DE LA CIERVA de GETAFE. Se trata de una vivienda luminosa de 78m2 distribuidos en hall-recibidor que da paso a amplia cocina con tendedero salón-comedor con AIRE ACONDICIONADO y acceso a TERRAZA CERRADA, distribuidor que da paso a los TRES DORMITORIOS y BAÑO con plato de bañera. La vivienda cuenta con las siguientes calidades: ALARMA, suelo de gres y PARQUET, ventanas de aluminio doble, puertas MACIZAS de ROBLE, AIRE ACONDICIONADO, calefacción de gas natural independiente. Está situado muy cercano al metro de Juan de la Cierva, cercano a la UNIVERSIDAD con conexión a una parada con la parada de Renfe Getafe central C-4 y a una parada de la estación de Renfe El casar Línea C-3, parada de autobús, con todo tipo de servicios tales como: supermercados, centro de salud, colegios, centros deportivos, comercios. COMUNIDAD: 50€ IBI: 225€ ¡APROVECHE LA OPORTUNIDAD! Le ofreceremos un abanico de posibilidades de financiación de la que podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. Gestionamos su compra de vivienda y su financiación, le ofreceremos un abanico de posibilidades de financiación de entre las cuales podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. SOLICITE INFORMACIÓN SIN COMPROMISO. También podemos atenderle presencialmente en nuestras oficinas: C. R. HOMES en GETAFE en Avenida de España 13 TLF  ESTAREMOS ENCANTADOS DE ATENDERLE. C. R. HOMES INMOBILIARIA 出售位于赫塔菲胡安德拉谢尔瓦大学区的一套 3 居室公寓，内设客厅、厨房、浴室和露台。 这是一栋明亮的 78 平方米住宅，分布在大厅入口处，可通往带杂物间的宽敞厨房、带空调的客厅兼餐厅，可通往封闭的露台、通往三间卧室的分配器和带浴缸的浴室。 该房产具有以下特点：陶器和镶木地板、双层铝制窗户、实心橡木门、空调和独立天然气供暖。 它非常靠近 Juan de la Cierva 地铁站，靠近大学，可连接到 Getafe Central C-4 RENFE 站，距离 El Casar C-3 RENFE 站有一站路，还有一个公交车站，以及各种服务，如：超市、健康中心、学校、体育中心和商店。.",True,good,False,False,2625.0,True,False,True,False,[],False,False,210000.0,€,,,flat,"Universidad, Getafe",Piso,Top,,,,,
108451852,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/0b/c2/1345310646.webp,7072BS,25,3,195000.0,flat,sale,70.0,True,3,1,Juan de la Cierva,Madrid,Getafe,Juan de la Cierva,es,,40.3135614,-3.7193778,False,https://www.idealista.com/inmueble/108451852/,"C. R. HOMES INMOBILIARIA vende piso de 70 m2 con 3 DORMITORIOS y BAÑO, TERRAZA en GETAFE- JUAN DE LA CIERVA. Se trata de una vivienda de 70 m2 compuesta de TRES DORMITORIOS, salón-comedor con acceso a TERRAZA ACRISTALADA, amplio hall de entrada, COCINA totalmente AMUEBLADA y EQUIPADA y BAÑO COMPLETO con PLATO de DUCHA. La vivienda cuenta con las siguientes calidades: Puerta BLINDADA, Paredes pintadas en LISO, suelos de TARIMA y gres, ventanas dobles, puertas de ROBLE, plato de ducha con MAMPARA y toallero calefactable, AIRE ACONDICIONADO frio/calor en el salon, calefacción GAS NATURAL INDIVIDUAL, etc. Está situado muy cercano al metro de Juan de la Cierva con conexión a una parada con la parada de Renfe Getafe central C-4 y a una parada de la estación de Renfe El casar Línea C-3 y a la parada de autobús, con todo tipo de servicios tales como: supermercados, centro de salud, colegios, centros deportivos, comercios… COMUNIDAD: 50€ agua incluida  IBI: 232€ ¡PERFECTA UBICACIÓN! ¡OPORTUNIDAD DE INVERSIÓN! ¡APROVECHE LA OPORTUNIDAD! Le ofreceremos un abanico de posibilidades de financiación de la que podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. Gestionamos su compra de vivienda y su financiación, le ofreceremos un abanico de posibilidades de financiación de entre las cuales podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. SOLICITE INFORMACIÓN SIN COMPROMISO. También podemos atenderle presencialmente en nuestras oficinas: C. R. HOMES en GETAFE en Avenida de España 13 TLF  ESTAREMOS ENCANTADOS DE ATENDERLE. C. R. HOMES INMOBILIARIA出售位于GETAFE-JUAN DE LA CIERVA的70平方米公寓，包含3间卧室、1间浴室和阳台。 这是一套70平方米的住宅，由三个卧室、带阳光房的客厅、宽敞的入口大厅、完全配备家具和设备的厨房以及带淋浴的完整浴室组成。 该住宅具有以下品质： 防盗门，墙壁涂成平滑，地板为木地板和瓷砖，双层窗户，橡木门，带淋浴隔断和加热毛巾架的淋浴，客厅有冷热空调，单独的天然气供暖等。.",True,good,False,False,2786.0,True,False,True,False,[],False,False,195000.0,€,,,flat,"Juan de la Cierva, Getafe",Piso,Top,,,,,
107444511,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/b4/c0/996013928.webp,Chalet 10,32,,1349900.0,chalet,sale,282.0,,4,3,"calle Julián Camarillo, 56",Madrid,Madrid,San Blas,es,Simancas,40.4390017,-3.6157683,True,https://www.idealista.com/obra-nueva/107444511/,"¡ÚLTIMO CHALET! ENTREGA 2025  Imagina vivir en una zona estratégica de Madrid, en la calle Julián Camarillo, a solo 6 minutos a pie de la Calle Alcalá y del Metro Torre Arias (Línea 5). Con excelentes conexiones al aeropuerto, la M-40 y la A-2, estarás perfectamente comunicado para moverte dentro y fuera de la ciudad. A pocos minutos del estadio Wanda Metropolitano, la Clínica Universidad de Navarra y rodeado de servicios, colegios y todo lo que necesitas para tu día a día.  Los chalets de Residencial Alcazaba han sido diseñados por los prestigiosos arquitectos Joaquín Torres y Rafael Llamazares del renombrado Estudio A-cero.  Este último chalet de esquina ofrece una propuesta aún más exclusiva. La luz natural inunda cada rincón gracias a sus amplios ventanales, una característica única que solo los chalets de esquina pueden brindarte. Con más de 180 m² de jardín exterior, tu hogar se convierte en un lugar perfecto para disfrutar de tu privacidad, organizar reuniones con amigos o simplemente relajarte al aire libre.  El último chalet de esquina disponible está esperando por ti, con más de 280 m² distribuidos en varias plantas que se adaptan perfectamente a tus necesidades.  Disfruta de un chalet con calificación energética A, equipado con sistema de aerotermia y suelo radiante-refrescante que garantiza eficiencia energética y confort en todas las estaciones. Además, tendrás un hogar inteligente equipado con un sistema de domótica.  Residencial Alcazaba te ofrece 3.500 m² de zonas comunes diseñadas para que tú y tu familia vivan momentos inolvidables. Relájate en las dos piscinas con sistema de depuración salina, rodeadas de amplios jardines, y disfruta de áreas equipadas con aseos para mayor comodidad.  Último chalet disponible: no dejes pasar esta oportunidad! vVive en un chalet de diseño con un amplio jardín privado y disfruta de unas zonas comunes que lo tienen todo, ¡y en pleno Madrid!  ¡Resérvalo antes de que sea tarde!  Atención exclusiva con cita previa en nuestra oficina de ventas en Julián Camarillo, 59 Local 7. Esquina c/ Calle Albadalejo. 28037  *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual.  *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos.  *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",True,newdevelopment,True,,4787.0,True,False,False,False,[],False,False,1349900.0,€,True,True,chalet,"Simancas, Madrid","Chalet adosado en calle Julián Camarillo, 56",Top,,,,terracedHouse,False
107631905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/54/87/1318190221.webp,JL207380,22,2,449000.0,flat,sale,60.0,True,1,1,calle del Mediodía Chica,Madrid,Madrid,Centro,es,Palacio,40.4110302,-3.7123934,False,https://www.idealista.com/inmueble/107631905/,"Ubicado en el histórico y encantador barrio de Palacio, en el distrito Centro de Madrid, este piso de 60 metros cuadrados es una joya arquitectónica construida en el año 1900. Esta vivienda en altura ofrece una experiencia de vida única en una de las zonas más deseadas de la capital. El piso cuenta con un dormitorio principal y un baño completo, siendo ideal para parejas o personas que buscan vivir en el corazón de Madrid. La luminosidad es una de las características más destacadas de este inmueble, gracias a sus dos balcones que permiten la entrada de luz natural durante todo el día. Además, su orientación exterior garantiza vistas despejadas y una atmósfera acogedora. El barrio de Palacio es conocido por su rica historia y su vibrante vida cultural. A pocos minutos a pie, se encuentran algunos de los monumentos más emblemáticos de Madrid, como el Palacio Real, la Catedral de la Almudena y los Jardines de Sabatini. La zona también ofrece una amplia variedad de restaurantes, bares y tiendas, lo que la convierte en un lugar ideal para disfrutar de la vida urbana. En cuanto a la educación, el Colegio San Ildefonso, uno de los centros educativos más prestigiosos de Madrid, se encuentra a menos de 10 kilómetros de distancia, proporcionando una excelente opción para las familias con niños. Para los amantes de las compras, el Centro Comercial Príncipe Pío está a poca distancia, ofreciendo una amplia gama de tiendas, restaurantes y opciones de entretenimiento. La excelente conectividad del barrio de Palacio se refleja en su proximidad a varias líneas de transporte público. Las estaciones de metro más cercanas incluyen Ópera (líneas 2 y 5) y La Latina (línea 5), facilitando el acceso a diferentes partes de la ciudad. Además, la estación de cercanías de Príncipe Pío conecta con múltiples destinos dentro y fuera de Madrid. Las líneas de autobuses cercanas, como el 39, 25 y 33, también aseguran una movilidad eficiente y cómoda. GILMAR es una compañía con una trayectoria impecable desde 1983, dedicada a ayudar a sus clientes a encontrar la casa de sus sueños. Con una red de oficinas en toda España y un equipo de profesionales altamente cualificados, GILMAR se ha consolidado como líder en el sector inmobiliario. Para obtener más información sobre este inmueble, por favor, contacte con nuestro equipo en la oficina de Plaza de Herradores, 4, llamando al o enviando un correo electrónico a. Por favor, facilítenos la referencia 207380 para una atención más rápida y personalizada.",True,good,False,False,7483.0,True,False,False,False,[],False,False,449000.0,€,,,flat,"Palacio, Madrid",Piso en calle del Mediodía Chica,Top,465000.0,16000.0,3.0,,
108254620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/51/71/1357879174.webp,AG209148,18,2,1290000.0,flat,sale,114.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4224773,-3.6760631,False,https://www.idealista.com/inmueble/108254620/,"Magnifica vivienda en Finca Representativa con fachada clásica, a un paso del Parque del Retiro.  Esta propiedad exterior de 114m2 ha sido reformada y se encuentra en excelente estado, lista para entrar a vivir. Se distribuye en 2 dormitorios amplios, ambos con vestidor, 2 baños completos y cocina independiente, equipada y funcional. Gracias a su orientación este, la vivienda goza de abundante luz natural durante buena parte del día. Además, la zona ofrece una amplia variedad de servicios, comercios, restaurantes, colegios y excelentes conexiones de transporte, convirtiéndola en una opción ideal tanto para residencia habitual como para inversión. GILMAR SALAMANCA  Este distinguido barrio residencial se ha convertido en una de las más importantes zonas comerciales de la ciudad y uno de los barrios de mayor nivel de vida de Europa con la mayor zona de compras de lujo de Madrid en torno a las calles Serrano, Claudio Coello y Ortega y Gasset. Destaca también por sus señoriales fachadas, que convierten a Madrid en una de las capitales más europeas en cuanto a arquitectura clásica y vanguardista. El barrio de Salamanca es sin duda, una de las zonas residenciales más elegantes y prestigiosas del continente europeo. Aloja uno de los principales equipamientos deportivos de la ciudad, el Wizink Center inaugurado en 2005 sobre el antiguo Palacio de los Deportes. Asimismo, acoge a diversas instituciones como la Real Casa de la Moneda o Fábrica Nacional de Moneda y Timbre. El barrio es atravesado diagonalmente por la calle de Alcalá que, junto a calles como Jorge Juan, Goya o Hermosilla, le dan un carácter eminentemente comercial. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace mas de 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir. Disponemos de más de 33 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.",True,good,False,True,11316.0,True,False,False,True,[],False,False,1290000.0,€,,,flat,"Goya, Madrid",Piso,Top,1395000.0,105000.0,8.0,,
