propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108607260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/38/e3/1349815315.webp,54,,220000.0,chalet,sale,110.0,,3,2,calle España,Madrid,Colmenar de Oreja,,es,,40.0728371,-3.4471967,False,https://www.idealista.com/inmueble/108607260/,"¡Gran oportunidad! Chalet independiente con piscina en parcela de más de 1.000 m² Se vende bonito chalet independiente construido sobre una amplia parcela de 1.048 m², ideal para quienes buscan espacio, tranquilidad y calidad de vida. La vivienda tiene 110 m² construidos distribuidos en dos plantas y cuenta con un total de 3 dormitorios y 2 baños. En la planta principal encontramos un salón independiente muy luminoso, 3 dormitorios con armarios, un baño completo, una cocina totalmente amueblada con lavadero, hall de entrada y dos agradables porches perfectos para disfrutar al aire libre. En la planta sótano dispone de una sala polivalente (ideal como sala de juegos, despacho o segundo salón), dos estancias adicionales y un aseo, que ofrecen múltiples posibilidades de uso (almacenaje, despacho, zona de invitados…). La vivienda es totalmente exterior y cuenta con terraza, patio, garaje privado, trastero y una fantástica piscina exterior privada, ideal para el verano. Además, dispone de zona de barbacoa, perfecta para reuniones familiares y con amigos. Está equipada con aire acondicionado en el salón y en el dormitorio principal, lo que garantiza confort durante todo el año. Las calidades incluyen puerta blindada, ventanas de aluminio, puertas interiores de madera, paredes de gotelé, calefacción por estufa de pellets, conexión a gas natural, e instalaciones eléctricas y de fontanería en correcto funcionamiento. Es una casa muy completa, cómoda y luminosa, rodeada de naturaleza, perfecta tanto como vivienda habitual como segunda residencia.",False,good,False,,2000.0,True,False,True,False,[],False,False,220000.0,€,chalet,Colmenar de Oreja,Casa independiente en calle España,Destacado,independantHouse,C-13-25,True,True,,,,
107748148,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/0e/b2/1322131814.webp,45,2,389900.0,flat,sale,180.0,True,3,3,calle de El Ferrol,Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,,40.2848384,-3.9159495,False,https://www.idealista.com/inmueble/107748148/,"¡GRAN OPORTUNIDAD! REDPISO ARROYOMOLINOS vende fabuloso tríplex de 3 dormitorios con todo lujo de detalles y comodidades en zona El Bulevar. Situado en una maravillosa urbanización privada, dotada de piscina comunitaria desbordante, césped (actualmente en remodelación para ponerlo nuevo como se puede apreciar en las fotos, terminada completamente para el verano 2025) pista de pádel, gimnasio totalmente equipado, conserje, circuito cerrado de seguridad, trastero y garaje. Cercano a todo tipo de servicios, comercios, restauración, supermercados, centro comercial Al Campo, colegios y transporte público. La vivienda se distribuye en tres alturas de la siguiente manera: EN LA PLANTA CALLE, por la cual se accede, nos encontramos con el recibidor, el salón, una TERRAZA, la cocina con tendedero y pasa platos al salón y un baño completo, todo ello perfectamente distribuido para disfrutar de la vida diaria en familia. LA PLANTA SUPERIOR transformada en un dormitorio con baño en suite con armarios empotrados que nos proporcionará la intimidad tan necesaria después de un duro día de trabajo, además esta planta también cuenta con una maravillosa terraza. Por último tenemos la PLANTA BAJA, dotada de 2 dormitorios con armarios empotrados en cada uno de ellos y un baño. Aire acondicionado por conductos en todas las estancias. ¡VEN A VISITARNOS, TE RECIBIREMOS ENCANTADO! Financiación ofrecida por nuestro departamento financiero Dcredit. Según el Real Decreto de 218/2005 de 11 de octubre, los precios ofertados no comprenden los tributos (Impuestos de Transmisiones Patrimoniales), ni los gastos notariales y registrales relativos a la compra-venta, ni la comisión de intermediación que satisface el comprador.",False,good,False,True,2166.0,True,False,True,False,[],False,False,389900.0,€,flat,"Las Castañeras - Bulevar, Arroyomolinos",Piso en calle de El Ferrol,Destacado,,RP1712025136188,True,True,,,,
106688771,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/a4/3f/1291128210.webp,60,2,1350000.0,flat,sale,254.0,True,5,4,avenida del Talgo,Madrid,Madrid,Moncloa,es,Aravaca,40.4481502,-3.7831048,False,https://www.idealista.com/inmueble/106688771/,"***EXCLUSIVA PROPIEDAD POR POR EXCELENCIA*** "" "" LA JOYA DE ARAVACA "". ESPECTACULAR, UNICO Y EXCLUSIVO PISO DE "" 5 "" DORMITORIOS EN PLANTA. SIN COMPETENCIA,! MUCHO MAS QUE UN PISO! SEÑORIAL VIVIENDA QUE HARÁ CUMPLIR TUS SUEÑOS!.! UBICACION, PRESTACIONES Y UN SIN FIN DE CUALIDADES QUE LO HACEN DESTACAR DEL RESTO DE PISOS.  SI ERES EXIGENTE Y BUSCAS LO MEJOR ESTA ES TU CASA.! PARA GENTE MUY EXIGENTE QUE BUSCA LO MEJOR.; DE ESQUINA, DISTINGUIDO, CON CALIDADES DE PRIMERA. IMPECABLE, VISTAS, GRAN TERRAZA, Y MEJOR ORIENTACION. PARA ENTRAR A VIVIR.! Más de 250m2 construidos con 5 habitaciones; es el ideal que buscas. LA LUZ, LAS VISTAS, LAS DIMENSIONES, LAS PRESTACIONES, LAS CALIDADES, LOS SERVICIOS, LOS REQUISITOS. ES ¨¨EL TODO¨¨. Te enamorará! Su extraordinaria orientaciíon SURESTE no hace más que añadir esta extraorinaria cualidad que da a este piso la categoria SUPREMA.  Gran recibidor de entrada con armario gabanero de cuatro cuerpos desde donde se accede a un gran salón comedor con amplios ventanales con vistas espectaculares a Madrid que dotan a esta estancia de una luminosidad excepcional que hacen de este salón un lugar donde querer pasar gran parte de día con salida a una gran terraza ámplia, cuadrada confortable y con vistas de escándalo y donde disfrutarás de momentos únicos viendo Madrid y con la máxima independencia por su ubicación dentro de la urbanización.  La cocina especial lugar de reunión familiar en el día a día tiene gran tamaño, cálida, acogedora muchísima luz y también con vistas a Madrid Se entrega con mobiliario alto y bajo con los electrodomésticos encastrados ( vitrocerámica, campana extractora, columna de horno y microondas, lavadora, lavavajillas y nevera americana ); todos ellos de alta gama. Dispone de un gran office y de una terraza tendedero acrstalada. La distribución de las habitaciones es maravillosa. De las 5 habitaciones dos de ellas son el suite con baño incorporado ( teniendo además la principal un gran vestidor ) A las otras tres habitaciones les daría servicio un tercer baño, (además del aseo de cortesía ). Aire acondicionado centralizado en toda la casa, paredes lisas con pintura pástica, carpintería exterior con ventanas oscilobatientes y persianas automáticas.; carpinteria interior de madera lacada, Te encantará! El piso se vende vende con 2 plazas de garaje independientes de gran tamaño y un gran trastero de 7,5m2. ( habiendo opcion de adquirir alguna plaza de garaje más )  La urbanización UN LUJO! Piscina, gimnasio, zona infaltil, vigilancia y conserjería  Extraordinaria ubicación. Junto al tren de cercanías de ARAVACA y con todos los comercios a mano. No dejes de verla. Te enamorará!",False,good,False,True,5315.0,True,False,True,False,[],False,False,1350000.0,€,flat,"Aravaca, Madrid",Piso en avenida del Talgo,Destacado,,,True,True,,,,
106687951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/fc/a8/1290988516.webp,71,3,398000.0,flat,sale,124.0,True,3,2,calle de la Estación de Atocha,Madrid,Colmenar Viejo,San Crispín - La Estación Consorcio,es,,40.651013,-3.7909159,False,https://www.idealista.com/inmueble/106687951/,"SIN COMISION A COMPRADORES. Descubre este maravilloso piso en la zona de La Estación de Colmenar Viejo. Con una superficie de 124 metros cuadrados, esta vivienda destaca por su amplitud, luminosidad y diseño moderno. Al entrar, un elegante hall con armario ropero nos da la bienvenida, conectando con una cocina amplia y llena de luz natural, ideal para quienes disfrutan del día a día en familia o con amigos. El salón, igualmente espacioso y moderno, ofrece un ambiente perfecto para relajarse y compartir momentos inolvidables. La vivienda cuenta con tres dormitorios, siendo el principal una auténtica suite con baño privado y un gran vestidor, pensado para garantizar el máximo confort. Además, hay un segundo baño completo para el resto de las habitaciones. En cuanto a prestaciones, esta propiedad está equipada con calefacción de gas natural y mosquiteras en todas las ventanas, ofreciendo comodidad en cualquier estación del año. Incluye, además, dos plazas de garaje y un trastero. Situada en una urbanización privada, podrás disfrutar de una piscina comunitaria, grandes zonas verdes y una pista polivalente para jugar al fútbol, tenis o baloncesto, todo ello en un entorno tranquilo y familiar. No dejes pasar esta oportunidad de vivir en un hogar que lo tiene todo. ¡Contáctanos para más información!",False,good,False,True,3210.0,True,False,True,False,[],False,False,398000.0,€,flat,"San Crispín - La Estación Consorcio, Colmenar Viejo",Piso en calle de la Estación de Atocha,Destacado,,CV10015,True,True,,,,
107834478,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/75/d5/1325745467.webp,28,3,266000.0,flat,sale,85.0,True,3,1,avenida Real,Madrid,Madrid,Vicálvaro,es,Casco Histórico de Vicálvaro,40.4028238,-3.6099887,False,https://www.idealista.com/inmueble/107834478/,"Inmobiliaria KRONOX vende en EXCLUSIVA vivienda de 3 habitaciones muy bien situada en la zona de Vicálvaro, al lado de la Universidad. Inmueble con estancias amplias; se distribuye en hall, salón comedor muy luminoso, 3 habitaciones, cocina y baño. Además cuenta con dos terrazas, una de ellas cerrada. Características adicionales; calefacción de gas natural individual, aire acondicionado en el salón y puerta blindada. Piso muy céntrico paradas de metro y autobús muy luminosos y amplio para entrar a vivir.   Buena ubicación a tan sólo 3 minutos andando del metro de Vicálvaro (Línea 9) y bien comunicado con el tren de cercanías de Renfe de Vicálvaro (C2 y C7), así como parada de la líneas de autobús (4, 100, 106, 130, 287 y E3, E5). Fácil acceso a M-40 y A3. La zona cuenta con supermercados, zonas de ocio, bares, restaurantes, centros comerciales, zonas ajardinadas como el parque de Valdebernardo y el famoso parque zoológico Faunia. También podemos encontrar la Universidad Rey Juan Carlos a 3 minutos andando, el hospital Virgen de la Torre y el Hospital Universitario Infanta Leonor de Madrid. A 15 minutos en coche de IFEMA (Feria de Madrid) y a 12 min del Aeropuerto. Fácil acceso a M-40 y A3. Todo tipo de servicios (farmacia, bancos, mercado, centro comercial, colegios, escuela infantil, comercios variados, restaurantes,.. . ) Si lo que quieren es dar el paso y vivir por fin en ""Vicálvaro"", no lo duden más, esta es su vivienda y su próxima visita puede marcar la diferencia. Llámenos y nuestro departamento comercial estará encantado de mostrarles el inmueble sin compromiso.",False,good,False,False,3129.0,True,False,True,False,[],False,False,266000.0,€,flat,"Casco Histórico de Vicálvaro, Madrid",Piso en avenida Real,Destacado,,15906,,,,,,
108424957,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/f9/3b/1344497986.webp,81,,2190000.0,chalet,sale,567.0,,6,6,calle Loira,Madrid,Ciudalcampo,,es,,40.6306985,-3.6025713,False,https://www.idealista.com/inmueble/108424957/,"Se vende magnifica casa totalmente reformada con preciosas vistas, jardín totalmente consolidado diseñado por un reconocido paisajista y piscina. En una excelente ubicación dentro de la privada y exclusiva urbanización de Ciudalcampo, cerca de la entrada y en zona muy privada y tranquila. La vivienda con 567 m2  y casi 3.000metros de parcela, cuenta con espacios muy amplios mucha luz y una distribución muy conveniente: Se distribuye: PLANTA PRINCIPAL: Hall de entrada, gran salón con diferentes ambientes, chimenea y acceso al espectacular comedor, ambos con acceso a la impresionante terraza con espectaculares vistas. Cocina también muy amplia con un bonito diseño y gran zona de office con salida a un porche cerrado. dormitorio y baño de servicio. PLANTA BAJA: Tenemos tres dormitorios que comparten dos baños completos, segundo salón y/o cuarto de estar muy amplio con salida a la zona de piscina, donde además encontramos una segunda cocina, zona de lavandería, despensa y otro dormitorio más con baño en suite. al otro lado de esta misma planta tenemos el gran dormitorio principal con vestidor, baño en suite, sauna, chimenea, despacho y salida directa al porche y jardín. Además tenemos dos plazas de garaje techadas y más zona de aparcamiento, también zona de almacenaje exterior. La vivienda cuenta con aerotermia, placas fotovoltaicas y aire acondicionado. Precioso jardín, vista La vivienda está ubicada dentro de una urbanización, situada en el kilometro 28 de la N-I, dispone de seguridad privada las 24h del día, como servicios comunes dentro de la urbanización cabe destacar: El club social del RACE, con un campo de golf de 18 hoyos, hípica, piscina, tenis, padel, futbol, gimnasio etc... Además de dos edificios sociales uno de adultos y uno de niños, con zona de ocio, piscina de bolas y unos grandes jardines con columpios y mesas de picnic ideales para celebrar fiestas infantiles. Colegio privado bilingüe SEK, en la urbanización de enfrente (Santo Domingo) hay un colegio público bilingüe con primaria y secundaria y a 5 min por la vía de servicio en dirección Madrid se encuentra también el Trinity College colegio concertado bilingüe. La urbanización tiene una línea de autobús que van a Plaza de Castilla y hacen paradas intermedias en el metro de San Sebastián de los Reyes, junto al Hospital Publico Infanta Sofía. Ciudalcampo dispone además de una línea de minibuses internos que recorren toda la urbanización. A 10 min, encontramos el Hospital público de la Seguridad Social Infanta Sofía, construido recientemente y con todas las especialidades.",False,good,False,,3862.0,True,False,True,False,[],False,False,2190000.0,€,chalet,Ciudalcampo,Casa independiente en calle Loira,Destacado,independantHouse,4493,True,True,,,,
108323648,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/78/fd/1340696078.webp,40,bj,350000.0,flat,sale,114.0,True,2,1,avenida de la Unión Europea,Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,,40.2866717,-3.91706,False,https://www.idealista.com/inmueble/108323648/,"¡GRAN OPORTUNIDAD! REDPISO ARROYOMOLINOS vende fantástico dúplex de 2 dormitorios en una zona inmejorable, como es la Zona del BULEVAR, con todo tipo de servicios, comercios, supermercados, colegios y transporte público. El piso se encuentra ubicado en urbanización privada, la cual cuenta con piscina comunitaria, pista de pádel, gimnasio, sauna, trastero y 1 plazas de garaje. La vivienda se distribuye en dos alturas de la siguiente manera: EN LA PLANTA PRINCIPAL, por la cual se accede, contamos con el acogedor y amplio salón con cocina americana. EN LA PLANTA BAJA tenemos los 2 dormitorios, ambos con AIRE ACONDICIONADO y el baño en esta planta se encuentra también una GRAN TERRAZA DE 20M, y un fabuloso vestidor que da servicio al dormitorio principal ¡VEN A VISITARNOS, TE RECIBIREMOS ENCANTADO! Financiación ofrecida por nuestro departamento financiero Dcredit. Según el Real Decreto de 218/2005 de 11 de octubre, los precios ofertados no comprenden los tributos (Impuestos de Transmisiones Patrimoniales), ni los gastos notariales y registrales relativos a la compra-venta, ni la comisión de intermediación que satisface el comprador.",False,good,False,True,3070.0,True,False,True,False,[],False,False,350000.0,€,flat,"Las Castañeras - Bulevar, Arroyomolinos",Piso en avenida de la Unión Europea,Destacado,,RP1712025138313,True,True,,,,
107763934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/7b/30/1352992041.webp,30,1,429000.0,flat,sale,82.0,True,2,2,calle Manuel Aleixandre,Madrid,Madrid,Arganzuela,es,Legazpi,40.3898178,-3.6944114,False,https://www.idealista.com/inmueble/107763934/,"Estupendo piso reformado, esquina plaza Legazpi, muy bien comunicado con transporte público, junto la parada del metro de Legazpi, (L3 y L6), y  distintas líneas de de autobuses, con acceso directo a M-30 y M-40. Zona con todo tipo de equipamientos y de servicios, tanto educacional como deportivo, centro de salud, comercios, restaurantes y El matadero Madrid (sala de exposiciones). Se trata de una 1 planta, exterior totalmente reformada. Dispone de un gran salón con cocina americana, dos dormitorio amplios, el principal con gran armario empotrado, dos baños ambos con plato de ducha y ventana, balcón y terraza, dispone de aire acondicionado con bomba de frío y calor por conductos,   puertas lacadas blancas, ventanas con climalit y pintura lisa.  Si deseas obtener más información sobre esta magnífica oportunidad, no dudes en contactarnos. Nuestro equipo estará encantado de informarte con todo los detalles y responder a todas tus preguntas. Recuerda facilitarnos la referencia del inmueble: 21302.     Confianza, experiencia y cercanía.",False,good,False,False,5232.0,True,False,True,False,[],False,False,429000.0,€,flat,"Legazpi, Madrid",Piso en calle Manuel Aleixandre,Destacado,,21302,,,,,,
108443236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/05/74/1345022133.webp,27,2,1150000.0,flat,sale,166.0,True,5,3,calle de Montearagón,Madrid,Madrid,Hortaleza,es,Canillas,40.4655569,-3.6579317,False,https://www.idealista.com/inmueble/108443236/,"Inmobiliaria en Gran vía - Hortaleza - Pinar Del Rey - Tecnocasa Estudio Gran Vía Hortaleza Sl. Ofrece amplio piso en venta en Calle Montearagón – Zona Arturo Soria, Madrid Descubre esta magnífica vivienda de 166 m² ubicada en una de las zonas más demandadas de Madrid, Calle Montearagón, en el distrito de Hortaleza. Una opción ideal para familias que buscan amplitud, comodidad y calidad de vida en una urbanización tranquila.  Distribución y características principales: 5 dormitorios amplios 3 baños completos Cocina independiente Salón-comedor luminoso con salida a terraza Piscina comunitaria Plaza de garaje incluida en el precio La vivienda se encuentra en una urbanización privada con zonas comunes bien cuidadas y una piscina amplia, perfecta para disfrutar del verano. Otros detalles de interés: Buena orientación, muy luminoso. Entorno residencial tranquilo. Comunidad con zonas verdes y vigilancia. Entorno y servicios: Ubicada en la reconocida zona de Arturo Soria, esta propiedad goza de una localización estratégica que combina tranquilidad residencial con una amplia oferta de servicios y excelentes comunicaciones: Transporte público: A escasos minutos de las estaciones de metro Arturo Soria (Línea 4) y Pío XII (Línea 9), así como diversas líneas de autobús. Centros educativos: Próxima a colegios de prestigio como el Colegio Santísimo Sacramento, además de escuelas infantiles y centros formativos. Servicios sanitarios: Farmacias y centros médicos de referencia en las inmediaciones. Comercio y restauración: Supermercados, tiendas de proximidad, restaurantes y centros deportivos. Fácil acceso a principales vías: Rápida conexión con M-30, M-40 y el Aeropuerto Adolfo Suárez Madrid-Barajas. ¡No dejes pasar esta oportunidad de vivir en un hogar que lo tiene todo! Contacta ahora con Tecnocasa Gran Vía Hortaleza y agenda tu visita. ¿Listo para empezar una nueva etapa en el piso de tus sueños?",False,good,False,True,6928.0,True,False,True,False,[],False,False,1150000.0,€,flat,"Canillas, Madrid",Piso en calle de Montearagón,Destacado,,,True,True,,,,
108585371,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/d3/0b/1349180927.webp,14,4,300000.0,flat,sale,80.0,True,3,1,Barrio Canillas,Madrid,Madrid,Hortaleza,es,Canillas,40.4638137,-3.6302099,False,https://www.idealista.com/inmueble/108585371/,"IDEAL INVERSORES. ¡Vivienda alquilada a 900€ hasta 2029! Totalmente exterior, con 3 dormitorios (2 dobles). Originalmente disponía de 4 dormitorios. Cuenta con tendedero y terraza en el salón. Ubicada en urbanización cerrada y ajardinada. Proximo al Liceo Frances, Recinto Ferial Ifema y Parque Juan Carlos I Excelente comunicación: autobús 120 en la puerta y próximo al 73. Boca de metro línea 4 a 4 minutos andando. Muy próximo al Centro Comercial Carrefour y al centro de ocio Palacio de Hielo. Fácil acceso a M-40 y A1.",False,good,False,True,3750.0,True,False,True,False,[],False,False,300000.0,€,flat,"Canillas, Madrid",Piso,Destacado,,PR99559445,,,,,,
108033840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/5c/71/1358420711.webp,20,bj,372000.0,flat,sale,50.0,False,2,1,calle de Anastasio Aroca,Madrid,Madrid,Chamartín,es,Prosperidad,40.4422487,-3.674364,False,https://www.idealista.com/inmueble/108033840/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Prosperidad, en Madrid. La vivienda dispone de una superficie total de 50 m², distribuidos en salón y comedor, cocina abierta, 2 dormitorios y 1 baño. Además, cuenta con ascensor y patio. Situado en el barrio de Prosperidad, en la Calle Anastasio Aroca, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Auditorio Nacional de Música, el Parque de Berlín y del Intercambiador Avenida de América. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a las estaciones de metro Cartagena (L7) y Prosperidad (L4). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h.",True,good,False,True,7440.0,True,False,False,False,[],False,False,372000.0,€,flat,"Prosperidad, Madrid",Piso en calle de Anastasio Aroca,Destacado,,CLK00/4848,,,380000.0,8000.0,2.0,
108704372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/24/bb/1352649258.webp,16,bj,180000.0,flat,sale,44.0,True,1,1,calle Alondra,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3862211,-3.7378904,False,https://www.idealista.com/inmueble/108704372/,"Se ofrece este funcional piso recientemente reformado, ideal para quienes buscan comodidad y eficiencia. Ubicado en planta baja con acceso directo desde la calle y accesible para personas con movilidad reducida, este espacio está diseñado para aprovechar al máximo cada metro, con un salón con cocina americana, baño y un dormitorio independiente. Cuenta con un baño completo, suelos de gres de fácil mantenimiento, y todas las instalaciones son eléctricas, como la calefacción que va en el aire acondicionado de primeras marcas lo que lo convierte en una opción segura y eficiente. La orientación norte aporta una iluminación estable durante el día, sin los excesos de calor del sol directo. Situado en una calle tranquila y bien comunicada, a tan solo 190mts del metro de Vistalegre y paradas de autobús, es perfecto tanto para vivir como para invertir. Listo para entrar a vivir. Este anuncio es meramente informativo y no contractual. El precio no incluye el Impuesto de Transmisiones Patrimoniales (hasta un 6% en la Comunidad de Madrid), ni los gastos notariales, registrales y servicios inmobiliarios.",False,good,False,False,4091.0,True,False,True,False,[],False,False,180000.0,€,flat,"Vista Alegre, Madrid",Piso en calle Alondra,Destacado,,RP302025139263,,,,,,
108316042,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/49/47/1340468047.webp,38,3,430000.0,flat,sale,141.0,True,3,2,"calle de la Estación de Atocha, 9",Madrid,Colmenar Viejo,San Crispín - La Estación Consorcio,es,,40.6505325,-3.7898771,True,https://www.idealista.com/inmueble/108316042/,"CENTURY 21 Homeplace, presenta este excepcional inmueble de 120 m² en la zona nueva de la localidad de Colmenar Viejo a tan solo 20 minutos en coche de la capital. Ideal para quienes buscan un hogar de lujo en un entorno tranquilo, con unas maravillosas vistas a la sierra norte. En la entrada del inmueble nos encontramos con un hall de entrada que distribuye a la cocina que comunica con un amplio tendedero, la otra puerta del distribuidor nos adentra al salón, muy luminoso y de forma rectangular. Saliendo del salón a la zona de habitaciones, nos encontramos con un espacioso pasillo que comunica con las 3 habitaciones y un baño completo en mitad de pasillo. La habitación principal tiene un amplio baño en suite. Esta propiedad destaca por su buena exposición a la luz y su ubicación en una comunidad cerrada, perfecta para disfrutar de la privacidad y la seguridad. La urbanización dispone de un conserje a disposición de los vecinos y todas las zonas comunes se encuentran perfectamente cuidadas con bonitos y espaciosos jardines, en las zonas acondicionadas. La urbanización cuenta también con una amplia piscina comunitaria y un campo de fútbol sala. La urbanización está equipada con paneles solares, con el consiguiente ahorro económico y de energía en los suministros. Además, dispone de 2 plazas de garaje, y un espacioso trastero. Los acabados son de alta calidad, como el suelo de tarima de alta resistencia y los azulejos en la cocina. Este hogar ofrece una conexión inmejorable con la naturaleza y está ubicada a escasos minutos de la estación de tren. No pierdas la gran ocasión de vivir en un lugar que combina lujo y comodidad. ¡Contáctanos para más información y no pierdas esta gran oportunidad!",False,good,False,True,3050.0,False,False,False,False,[],False,False,430000.0,€,flat,"San Crispín - La Estación Consorcio, Colmenar Viejo","Piso en calle de la Estación de Atocha, 9",Destacado,,121-00512,True,True,,,,
104112397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/81/77/1210206502.webp,31,1,280000.0,flat,sale,40.0,False,2,1,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4262059,-3.6961266,False,https://www.idealista.com/inmueble/104112397/,"“Interesante vivienda en venta de 40 m2, con orientación este y una situación privilegiada (cerca del metro de Chueca), en pleno corazón de Madrid, considerada la zona comercial más consolidada, pintoresca, original y emblemática de la capital. La vivienda consta de salón diáfano de más de 14 m2, que incorpora cocina amueblada con forma de L, creando con sencillez un agradable ambiente de tranquilidad y confort. También dispone de 2 dormitorios (uno de ellos con armario empotrado y otro con posibilidad de hacerlo) y 1 baño completo con radiador toallero y falso techo con gran maletero. Además, su calefacción individual de gas natural y aire acondicionado con bomba de calor, contribuyen a complementar ese ambiente de calidez, confort y tranquilidad que se respira en todas sus estancias, sin renunciar a las grandes posibilidades que ofrece su entorno y a la comodidad en todos los sentidos que significa el vivir en una inmejorable ubicación, en el distrito centro, con un encanto natural, garantizando una óptima calidad de vida. Por otra parte, es una vivienda con suelos de gres de primera calidad, ventilación natural y techos muy altos (2,90 m) que ofrece muchas alternativas debido a su gran versatilidad, que sumada a su mencionada excelente ubicación, la convierten en una vivienda única, diferencial y realmente interesante. ¡Disfrute de la comodidad, tranquilidad más absoluta y la mejor calidad de vida posible, reunidas todas ellas en una vivienda muy especial, ubicada en un entorno privilegiado y excepcional que le proporciona su cercanía a los comercios más pintorescos, tradicionales, artesanales y originales de Madrid, dotado de las mejores comunicaciones y servicios, unido a la elegancia innata de sus alrededores y a las ventajas que ofrece el estar en la zona más deseada y demandada para vivir en Madrid, y todo ello, sin renunciar a un buen precio. ¡ No deje pasar la ocasión, y aproveche esta oportunidad única de adquirir una vivienda ideal para disfrutar de paseos y momentos inolvidables donde el tiempo se detiene, en la mejor zona, más solicitada y soñada para vivir el sentir más profundo de Madrid, por un precio accesible: 280.000 €. Una vivienda por y para siempre, donde cultivar su mente, su cuerpo, y en definitiva, su alma, sin renunciar, además, a una excelente inversión. ¡Compruébelo, Mejor ver! ”.",False,good,False,False,7000.0,True,False,True,False,[],False,False,280000.0,€,flat,"Chueca-Justicia, Madrid",Piso,Destacado,,CCI-000-000049203,,,,,,
104546685,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/fb/1e/1224040266.webp,24,bj,479000.0,flat,sale,60.0,False,1,1,calle de Barbieri,Madrid,Madrid,Centro,es,Chueca-Justicia,40.419658,-3.6968313,False,https://www.idealista.com/inmueble/104546685/,"CALLE BARBIERI – CHUECA: GRAN TERRAZA. Espectacular Apartamento con Gran Terraza en el Corazón de Chueca, en la calle Barbieri. A medio camino entre la Plaza de Chueca, y la Plaza de Pedro Zerolo. 60m2 construidos distribuidos en Apartamento de 38m con Techos Altos, y más de 20m de Terraza abierta, y Trastero de 6m. Apartamento con Salón con Cocina Americana, Dormitorio con Armario Empotrado Grande, Cuarto de Baño. Aire Acondicionado. Ventanas Cambiadas, muy Aislantes de PVC Kommerling. Suelo de tarima natural. Gran Terraza con salida directa desde el Salón. Finca de Construida en comienzos de los 2000 respetando la arquitectura del entorno y con Ascensor. Una vivienda de la que te enamorarás a primera vista porque es Muy Luminosa, y a la vez Tranquila, Silenciosa, Bien Aislada y en una de las principales calles más conocidas de Chueca y con más Vida, rodeada de todos los comercios, restaurantes, servicios, centros deportivos y de ocio. A 2 minutos de la Gran Vía y Paseo del Prado. A 5 Minutos de Cibeles. Todos los medios de transporte a mano: Metro de Chueca y Gran Vía a 2 minutos. Estación de Tren-Cercanías Recoletos a 5 minutos. Parque del Retiro y Parque de Rosales muy cercanos a pie. No hay una vivienda igual. No necesita reforma. Lista para entrar a Vivir y Disfrutar de Madrid! Visitas incluso en fin de semana. Raul: 638_003_739. Inmobiliaria. Consultar condiciones sin compromiso.",False,good,False,True,7983.0,True,False,True,False,[],False,False,479000.0,€,flat,"Chueca-Justicia, Madrid",Piso en calle de Barbieri,Destacado,,Barbieri,,,,,,
