propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,externalReference,newDevelopmentFinished
108032383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/7c/db/1331770442.webp,22,,166700.0,chalet,sale,198.0,,4,1,calle Alejandro Peris Barrios s/n,Madrid,Villa del Prado,,es,,40.2768316,-4.3032337,True,https://www.idealista.com/inmueble/108032383/,"VIVIENDA OKUPADA SOLO PARA INVERSORES, NO SE ADMITEN VISITAS  Casa de 196 m², de 4 dormitorios y 1 baños, en venta en Villa del Prado, Madrid. Se trata de una casa adosada de 196 m² desarrollados en dos plantas y distribuidos en salón-comedor, cocina, 4 dormitorios y 1 baños. La vivienda se sitúa en el núcleo de la población, teniendo buenos accesos por carretera. En la población podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas, centros educativos, oficinas bancarias, otros negocios comerciales, etc. Por todo ello, la convierten en una propuesta inteligente y una estupenda opción para construir un hogar. Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,renew,False,,842.0,True,False,False,False,[],False,False,166700.0,€,chalet,Villa del Prado,Chalet adosado en calle Alejandro Peris Barrios s/n,terracedHouse,,,,,,SV VILLA DEL PRADO OKU,
108914717,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/73/a9/aa/1361686240.webp,34,bj,380000.0,flat,sale,120.0,False,4,2,calle de las Moras,Madrid,Madrid,Vicálvaro,es,Valdebernardo - Valderrivas,40.3992688,-3.6247126,False,https://www.idealista.com/inmueble/108914717/,"TECNOCASA VICALVARO VENDE: INCREIBLE PISO EN URBANIZACION CERRADA CON JARDINES EN EL CENTRO DE VALDEBENARDO! Este increíble piso listo para entrar a vivir que se encuentra en el corazón de Valdebernardo, esta dentro de una de las mejores urbanizaciones del barrio, urbanización privada con jardines y garaje. Consta de 135 m2 construidos entre la vivienda y la plaza de garaje, unos 110m2 útiles de vivienda distribuidos en 4 amplios dormitorios, 2 baños completos, gran salón comedor y una cocina con terraza tendedero. La plaza de garaje tiene unos 15 m2 construidos y está ubicada en una zona excelente del parking, ya que se encuentra muy cerca del ascensor de acceso al portal donde se encuentra la vivienda. ¡Descubre tu nuevo hogar en el corazón de Valdebernardo! Este espectacular piso de 110 m² en una urbanización privada te ofrece todo lo que necesitas para vivir cómodamente. Con cuatro amplios dormitorios y dos baños completos, es perfecto para familias que buscan espacio y confort, ya que todos los dormitorios dan a la urbanización que es muy tranquila. El gran salón comedor, es ideal para disfrutar de momentos inolvidables. La cocina, con terraza tendedero, te brinda funcionalidad y comodidad. La urbanización cuenta con hermosos jardines, perfectos para relajarse o dar un paseo, un pequeño parque, mesa de ping pong y placas solares, tanto de la comunidad, como propias del piso. Este piso está listo para entrar a vivir, con calefacción individual, armarios empotrados que optimizan el espacio y tres split de aire acondicionado. Situado en una planta baja combina accesibilidad y privacidad. ¡No pierdas la oportunidad de vivir en este oasis urbano! La ubicación es inmejorable: a menos de 5 minutos del metro Valdebernardo (L9) y a 2 minutos de varias paradas de autobús que proporcionan muy buena comunicación con la zona de Odonell (a 10 minutos de distancia aproximadamente), próximo a todo tipo de comercios, supermercados (el Mercadona está a menos de 5 minutos a pie), a 5 minutos del centro de salud y a 15 minutos de la Universidad. Buena comunicación con m-40, m-30, m-23, A-3, R-3. rodeado de comercios, tendrás todo lo que necesitas al alcance de la mano. No pierdas la oportunidad de vivir en un barrio con encanto, sin renunciar a las comodidades modernas. ¡Ven a conocer tu futuro hogar y enamórate de cada rincón! Solicite visita sin compromiso: BULEVAR JOSE PRAT Nº13, LOCAL 3 TECNOCASA. "". "". FINANCIAMOS HASTA EL 100 % LLÁMENOS Y VENGA A VISITARLO"". "". "". "". "".",False,good,False,True,3167.0,False,False,False,False,[],False,False,380000.0,€,flat,"Valdebernardo - Valderrivas, Madrid",Piso en calle de las Moras,,True,True,395000.0,15000.0,4.0,MARIO LEON,
104139395,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/50/31/1211013249.webp,17,bj,1150000.0,duplex,sale,257.0,True,3,2,calle de San Marcos,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4238459,-3.7013039,False,https://www.idealista.com/inmueble/104139395/,"BH Vende este loft duplex que se encuentra en el corazón de Madrid, en una ubicación privilegiada en la zona centro.  Planta baja: El loft está situado en la planta baja, lo que facilita el acceso y proporciona comodidad. El edificio tiene un encanto histórico y arquitectónico. Sus características clásicas añaden un toque especial. Techos altos: Los techos altos crean una sensación de amplitud y luminosidad en el espacio. El loft ofrece espacios abiertos y diáfanos, perfectos para adaptarlos a tus necesidades.  Puede ser un lienzo en blanco para tu creatividad!",False,good,False,True,4475.0,False,False,False,False,[],False,False,1150000.0,€,flat,"Chueca-Justicia, Madrid",Dúplex en calle de San Marcos,duplex,,,,,,,
106324223,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/2f/9a/1282666550.webp,8,,650000.0,chalet,sale,245.0,,4,3,De la Unión Europea s/n,Madrid,Villaviciosa de Odón,El Bosque,es,,40.3676675,-3.9236543,True,https://www.idealista.com/obra-nueva/106324223/,"Tu nuevo hogar en Elysium te ofrece la combinación perfecta de elegancia y funcionalidad. Si estás buscando un hogar que combine lujo, comodidad y un entorno natural, Elysium Residencial en Villaviciosa de Odón es una opción maravillosa. Estas viviendas unifamiliares pareadas en régimen de cooperativa, ofrecen amplias zonas verdes, perfectas para disfrutar en familia, ya sea con los más pequeños o los mayores. Imagina relajarte en una piscina de agua salada, hacer ejercicio en la zona de aparatos de gimnasia para adultos, o simplemente descansar bajo una sombrilla en una de las hamacas.  Las casas son espaciosas y cuentan con un garaje en la planta sótano de 75 m², ideal para tres vehículos. En la planta baja, disfrutarás de una amplia parcela, un porche tanto delantero como trasero, un salón comedor acogedor y una cocina integrada. Además, hay un dormitorio y un baño con ducha en esta planta. En la planta superior, encontrarás tres dormitorios, uno de ellos tipo suite con un amplio vestidor y terraza. Elysium no solo es un lugar para vivir, sino un verdadero refugio de paz y tranquilidad para toda la familia. Si te interesa, ¡no dudes en preguntarnos.",True,newdevelopment,True,,2653.0,False,False,False,False,[],False,False,650000.0,€,chalet,"El Bosque, Villaviciosa de Odón",Chalet pareado en De la Unión Europea s/n,semidetachedHouse,True,True,,,,"Viv. 2.3,4,5,6,7,10,11",False
108359933,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/08/e1/1353728488.webp,35,1,790000.0,flat,sale,98.0,True,2,2,calle del Marqués de Monteagudo,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4359091,-3.6662807,False,https://www.idealista.com/inmueble/108359933/,"Más viviendas en nuestro Instagram @inmocorner PISO DE 2 DORMITORIOS Y 2 BAÑOS DE OBRA NUEVA DEL AÑO 2020 AMUEBLADO Y EQUIPADO.  LISTO PARA ENTRAR A VIVIR. PLAZA DE GARAJE GRANDE Y TRASTERO EN LA MISMA FINCA DE ACCESO DIRECTO INCLUIDOS EN EL PRECIO. SE ENTREGA RECIÉN PINTADO. EL ANUNCIO DISPONE DE PLANOS Y VÍDEO Piso exterior de 98 m2 construidos, 2 dormitorios, 2 baños (uno de ellos en suite y con vestidor), amplio salón y cocina americana equipada con todos los electrodomésticos. Calidades altas, diseño actual, ventanas hasta el suelo tipo mirador, alta eficiencia energética. Tarima y alicatados de gama alta, ventanas con microventilación integrada, suelo radiante por AEROTERMIA (calor y frío), armarios empotrados, placa solar para el ahorro energético, cocina con encimera de silestone, persiana del salón robotizada, aire acondicionado DAIKIN en el salón y los dos dormitorios. Plaza de garaje cómoda para coche grande (2,25 x 4,50) y trastero de 3 m2 en la misma finca de acceso directo incluidos en el precio. El piso se vende amueblado y con la cocina equipada con todos los electrodomésticos necesarios (lavadora-secadora, nevera, lavavajillas, microondas, horno, placa de inducción y campana extractora). En el piso está instalada la alarma de Securitas a la que se puede subrogar el nuevo propietario. Es una zona residencial consolidada y con todo tipo de servicios (comercios, hospitales, restauración, ocio, parques, colegios, guarderías, etc). Excelente comunicación con transporte público: intercambiador de Avenida América (líneas 4, 6, 7 y 9), metro Diego de León (líneas 4, 5 y 6), varios autobuses, acceso inmediato a M-30, a tan solo 15 minutos del aeropuerto Madrid Barajas. No duden en contactar para más información y visita.",True,good,False,True,8061.0,True,False,False,False,[],False,False,790000.0,€,flat,"Guindalera, Madrid",Piso en calle del Marqués de Monteagudo,,True,True,,,,,
108721718,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/ce/e1/1353166930.webp,47,,425000.0,chalet,sale,222.0,,3,3,calle del Arroyo del Membrillo,Madrid,Colmenarejo,,es,,40.5511261,-4.0016362,False,https://www.idealista.com/inmueble/108721718/,"Descubra esta exclusiva casa independiente situada en una de las zonas más privilegiadas de Colmenarejo, donde la tranquilidad, el confort y la elegancia conviven en perfecta armonía. Características destacadas: •Parcela de 1000 metros cuadrados con zonas de sombra y sol, ideal para relajarse o recibir invitados. •Piscina privada, pozo de agua y zona de barbacoa. •Vivienda luminosa con amplios ventanales, orientación perfecta y conexión fluida entre interior y exterior. •Salón comedor con terraza, amplia cocina independiente. •Dormitorios espaciosos, en las 3 plantas. •Garaje, trastero y múltiples detalles que marcan la diferencia.  Situada en una zona residencial consolidada, segura y rodeada de naturaleza, con todos los servicios a un paso y excelentes comunicaciones con Madrid. ¡Ponte en contacto con nosotras y te informaremos en base a tus necesidades! AVISO LEGAL: Este anuncio no incluye los gastos de impuestos, notario, registro de la propiedad, entre otros. Este anuncio es meramente informativo y no constituye una auténtica oferta vinculante ni contractual. Las fotografías y datos incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación.",True,renew,False,,1914.0,True,False,False,False,[],False,False,425000.0,€,chalet,Colmenarejo,Casa independiente en calle del Arroyo del Membrillo,independantHouse,True,True,,,,Colmenarejo_chalé,
108896365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/a2/b4/1358241942.webp,42,4,249000.0,flat,sale,85.0,True,3,1,avenida de Abrantes,Madrid,Madrid,Carabanchel,es,Abrantes,40.3812673,-3.7313093,False,https://www.idealista.com/inmueble/108896365/,"Nueva Lega Servicios Inmobiliarios les ofrece esta ocasión, piso a reformar, para convertirlo en tu hogar de sueño.     Se encuentra en la 4º planta, con ascenso, cuenta con 85m2 de superficie construida, y 75m2 del piso. Actualmente está con la obra iniciada, las tuberías ya están cambiadas, cocina y baño están semi-bruto, para que podáis hacerlas a su gusto.  Se encuentra en plena Avenida Abrantes, a 200m del metro Abrantes, línea 11 por el cual se está haciendo a ampliación de esta línea de metro y se prolongará hasta llegar al aeropuerto.   Diversas líneas de autobuses como: 47, 108, 484, a una sola parada de Plaza Elíptica.  A pocos minutos de la calle Camino Viejo de Leganés, donde están llenos de comercios de todo tipo, alrededor colegios, campo deportivo, parques.     A pocos metros se está construyendo un nuevo ambulatorio.  No lo dejes pasar, ven a conocerlo!  Las visitas empiezan para la semana del 18 de agosto!  Cuota de Comunidad: 46€  Cuota de IBI: 270€ aprox.  Próxima Inspección de la ITE: 31-12-2026.",True,renew,False,True,2929.0,True,False,False,False,[],False,False,249000.0,€,flat,"Abrantes, Madrid",Piso en avenida de Abrantes,,,,,,,,
107664792,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/42/4c/1319152269.webp,9,,98000.0,chalet,sale,415.0,,1,1,"calle los Oficios, 7 -5",Madrid,Villa del Prado,,es,,40.277227,-4.30545,True,https://www.idealista.com/inmueble/107664792/,"Oportunidad Única para Inversores, Constructores o Particulares. A la venta magnífico solar de 280 m2 aprox. ubicado en pleno centro urbano de Villa del Prado, en una zona estratégica y bien comunicada. Este solar, con acceso desde tres calles, cuenta con una edificación existente de 415 m² en estado ruinoso, lo que ofrece una excelente oportunidad para un proyecto de renovación o nueva construcción. En el solar existe una cueva. El terreno permite la construcción de un edificio de hasta tres alturas, con capacidad para desarrollar entre 3 y 6 viviendas, además de garajes y locales comerciales. Se adjuntan planos orientativos para facilitar la visualización del potencial del proyecto, aunque es importante destacar que tanto el proyecto original como las licencias han caducado. No dude en contactarnos para obtener más información o resolver cualquier consulta que pueda tener. ¡Esta es su oportunidad de invertir en una ubicación inmejorable! .  ref: CAS_818.",False,renew,False,,236.0,True,False,False,False,[],False,False,98000.0,€,chalet,Villa del Prado,"Casa independiente en calle los Oficios, 7 -5",independantHouse,,,,,,CAS_818,
108723265,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/50/c7/1353741225.webp,57,,3450000.0,chalet,sale,600.0,,5,8,"calle de la Paloma, 6",Madrid,Ciudalcampo,,es,,40.6219736,-3.5967054,True,https://www.idealista.com/inmueble/108723265/,"SOMOS LA PROPIEDAD.  Exclusiva vivienda en primera línea de golf en Ciudalcampo, completamente reformada con las mejores calidades. La obra finaliza en Octubre. Ubicada en la mejor zona de Ciudalcampo, en un fondo de saco con total privacidad y acceso directo al campo de golf del RACE, esta propiedad única se asienta sobre una parcela de 3.900 m² y cuenta con más de 600 m² construidos, distribuidos principalmente en una sola planta. La vivienda destaca por su ubicación privilegiada: a un paso del club social del RACE (con gimnasio, hípica, tenis, pádel, spa, restaurante y más), andando al prestigioso colegio SEK y muy cerca del acceso principal de la urbanización. Todo ello rodeado de naturaleza, vistas despejadas y absoluta tranquilidad. Distribución: Un elegante hall de entrada con armario ropero y aseo de cortesía da paso a un espectacular patio interior, eje central de la casa, que inunda de luz natural cada rincón. El gran salón-comedor, con techos altos y ventanales de suelo a techo, se abre al jardín y ofrece vistas panorámicas al campo de golf. La cocina, completamente equipada con mobiliario de alta gama de BC3 y una amplia isla central, se complementa con un office acogedor. La zona de servicio incluye cuarto de lavandería independiente, zona de almacenaje y dormitorio con baño en suite. En el ala familiar encontramos una acogedora sala de estar o salón de juegos y dos dormitorios dobles con baños en suite. El dormitorio principal es una auténtica suite de lujo: gran vestidor, amplio baño con ducha doble y bañera, zona de despacho, zona de descanso con chimenea y salida directa al jardín. En la planta superior, un torreón con dormitorio en suite ofrece una estancia muy especial con vistas espectaculares. En la planta inferior, garaje cerrado para un coche y sala de máquinas. Edificación anexa de 70 m² con baño en suite y grandes ventanales al jardín, ideal como gimnasio, oficina, suite de invitados o estudio independiente. Además, cuenta con zona de aparcamiento exterior techado para 4 vehículos. Zonas exteriores: •Piscina rodeada de jardines maduros con encinas centenarias. •Vestuario con baño independiente junto a la piscina. •Porche con chimenea exterior y zona de estar para disfrutar durante todo el año. Características destacadas: •Reforma integral de diseño, respetando la esencia de la obra original del arquitecto Inza, con cubiertas en diferentes aguas que aportan un carácter único. •Suelo radiante y refrescante por Aerotermia. •Instalación de placas solares para máxima eficiencia energética. •Acabados de primera calidad en toda la vivienda. Pozo de la urbanización con un menor consumo de agua. Una propiedad irrepetible por ubicación, diseño y eficiencia, perfecta para quienes buscan un estilo de vida exclusivo en plena naturaleza, a pocos minutos de Madrid.",False,good,False,,5750.0,True,False,False,False,[],False,False,3450000.0,€,chalet,Ciudalcampo,"Casa independiente en calle de la Paloma, 6",independantHouse,True,True,,,,,
107512694,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/b0/7c/1314670115.webp,47,bj,700000.0,flat,sale,102.0,True,6,2,calle de Cristóbal Bordiú s/n,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4430516,-3.6992924,True,https://www.idealista.com/inmueble/107512694/,"CALMA. es les presenta este piso de lujo para alquiler por habitaciones de ensueño en pleno Barrio de Chamberí que te aportará una rentabilidad superior al 4,50% neto anual con calidades de lujo para inversores conservadores. El espacio ofrece una superficie de 102 m2 construidos y 92 m2 útiles, aprovechando al máximo detalle su distribución. La zona de noche se compone de 6 amplias y acogedoras habitaciones de uso individual. Las habitaciones se alquilan en el entorno de los 700€-750€ más gastos siendo una excelente inversión para un inversor conservador. Las zonas comunes están distribuidas con una cocina, con un diseño vanguardista y totalmente equipada además de por dos completos baños con ducha y muy funcionales. Gracias a su estratégica orientación y ubicación en el edificio, disfrutarás de una abundante iluminación natural en todas las áreas. Todas las habitaciones se entregan totalmente amuebladas con muebles de primer nivel, así como nevera individual, armario empotrado con luz y aire acondicionado en cada habitación. El barrio de Chamberí se trata de una de las mejores zonas para invertir debido a su alta demanda de habitaciones por su cercanía al centro financiero de AZCA, las universidades de Minas, Nebrija, CEU San Pablo, ICADE así como los mejores restaurantes de la ciudad. Inviertes en un piso realizado con las mejores calidades del mercado garantizando una buena inversión. Trabajamos con marcas como Roca, Parador, Cortizo, Bticino, Mitsubishi.   Ofrecemos garantía postventa única en el sector y te entregaremos tu inversión con planos “as built” como si de obra nueva se tratase. En CALMA. es creamos hogares únicos e inversiones rentables.",False,good,False,True,6863.0,True,False,False,False,[],False,False,700000.0,€,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Cristóbal Bordiú s/n,,,,,,,,
107854198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/f7/1e/1326309440.webp,45,,699000.0,chalet,sale,266.0,,4,3,calle Santa Clara,Madrid,Alcalá de Henares,Casco Histórico,es,,40.4804379,-3.3672897,False,https://www.idealista.com/inmueble/107854198/,"¡IMPRESIONANTE CASA EN VENTA EN EL CENTRO DE ALCALÁ DE HENARES! Desde Inmobiliaria Alcalá Nova te presentamos esta espectacular casa de 266 m² ubicada en pleno corazón de la ciudad, con acceso por la calle Santa Clara y también por el Callejón del Vicario. La vivienda, distribuida en dos plantas, ofrece amplios y luminosos espacios, ideales para familias que buscan comodidad, ubicación y calidad de vida. En la planta baja encontramos una espaciosa zona de día con acceso directo al patio privado, perfecto para reuniones al aire libre o momentos de relax. En la planta superior, destacan sus cuatro habitaciones, dos de ellas de matrimonio de gran tamaño, una de ellas con el encanto añadido de una chimenea propia. La casa dispone de calefacción por gasoil y tres equipos de aire acondicionado, garantizando el confort durante todo el año. Además, dentro de la misma propiedad, al otro lado del patio, se ubica un estudio independiente equipado con cocina y baño completo, ideal como apartamento de invitados, despacho profesional. Todo ello complementado con garaje privado, para mayor comodidad en una ubicación privilegiada. Características principales: • 266 m² construidos. • Dos plantas. • 4 habitaciones • 3 baños completos. • Garaje privado. • Calefacción por gasoil. • Aire acondicionado. • Patio privado. • Estudio independiente con cocina y baño. • Doble acceso: Calle Santa Clara y Callejón del Vicario. ¡No pierdas la oportunidad de vivir en el centro histórico con todas las comodidades! Contáctanos en Inmobiliaria Alcalá Nova y agenda tu visita. FINANCIACIÓN HASTA EL 100%, PREGUNTANOS SIN COMPROMISO.",False,good,False,,2628.0,True,False,False,False,[],False,False,699000.0,€,chalet,"Casco Histórico, Alcalá de Henares",Chalet adosado en calle Santa Clara,terracedHouse,True,True,,,,,
108965987,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/1c/fc/1360308544.webp,25,4,1664000.0,flat,sale,128.0,True,2,2,calle de Quintana,Madrid,Madrid,Chamberí,es,Arapiles,40.4314294,-3.7108472,False,https://www.idealista.com/inmueble/108965987/,"Exclusivo piso exterior con garaje en calle Quintana, junto a Princesa – Espacio, luz y ubicación privilegiada En una de las zonas más codiciadas de Madrid, entre la emblemática calle Princesa y la tranquila calle Quintana, se encuentra esta luminosa y espaciosa vivienda situada en una 4ª planta exterior de un edificio con ascensor y plaza de garaje incluida, un auténtico privilegio en el corazón de la ciudad. La propiedad ofrece una excepcional distribución, diseñada para combinar confort, funcionalidad y estilo: Salón de 40 m², con grandes ventanales que inundan el espacio de luz natural y permiten crear distintos ambientes, ideales tanto para el día a día como para recibir invitados. Amplia cocina independiente, perfecta para quienes disfrutan del arte culinario, con espacio suficiente para comedor diario o isla central. Dos dormitorios, ambos de buen tamaño, con ventilación y luz natural, pensados para garantizar el descanso y la privacidad. Dos baños completos, amplios, bien equipados y con acabados de calidad. El piso se encuentra en perfecto estado, listo para entrar a vivir, aunque ofrece también un excelente potencial de personalización para quienes deseen adaptarlo a su estilo propio. Además, cuenta con la opción de una plaza de garaje en el mismo edificio, lo que añade comodidad y valor a la propiedad. La ubicación no podría ser mejor: a escasos pasos de la calle Princesa y con acceso inmediato a todo tipo de servicios, transporte público, zonas comerciales, colegios, centros culturales y espacios verdes. Ideal tanto para quienes buscan su vivienda habitual en una zona céntrica, bien conectada y con carácter, como para inversores que deseen una propiedad sólida y con alta demanda en el mercado madrileño. Una propiedad con alma, en una de las mejores zonas de Madrid. Visítala y déjate conquistar.",False,good,False,True,13000.0,True,False,False,False,[],False,False,1664000.0,€,flat,"Arapiles, Madrid",Piso en calle de Quintana,,,,,,,,
95931711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/14/cd/1206164105.webp,26,bj,270000.0,flat,sale,160.0,True,6,2,Alcobendas Centro,Madrid,Alcobendas,Alcobendas Centro,es,,40.5457843,-3.6381269,False,https://www.idealista.com/inmueble/95931711/,"Vuestra agencia de confianza APINORTE presenta conjunto mixto de vivienda (65 m²) y local adaptado a vivienda (95 m²) en el centro de Alcobendas, zona Ayuntamiento Nuevo, fuera del casco antiguo; recién reformado. Dispone de un salón principal con cocina americana, dormitorio principal que da acceso a un altillo (de 14 m²) con ventana y persiana eléctrica. Ventanas oscilobatientes con rotura de puente térmico y acústica, puerta acorazada, suelos de gres, paredes lisas, ideal para como inversión y alquiler por habitaciones, con acceso directo desde la calle y desde el portal. La vivienda destaca por su proximidad a Renfe Av. de España, Centro Comercial Gran Manzana, colegios, centros médicos y Ayuntamiento, etc. La vivienda también cuenta con fácil y rápida salida a carretera (A-1, A-6, M-30, M-40, M-11, Carretera a Barrajas). *ASESORAMIENTO PERSONAL GRATUITO Y SIN COMPROMISO.",True,good,False,False,1688.0,True,False,False,False,[],False,False,270000.0,€,flat,"Alcobendas Centro, Alcobendas",Piso,,,,,,,28-327-1161,
108613285,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/02/e5/1349969620.webp,59,1,239000.0,flat,sale,92.0,True,1,1,calle Luis Sauquillo,Madrid,Fuenlabrada,El Arroyo - La Fuente,es,,40.2761754,-3.8045607,False,https://www.idealista.com/inmueble/108613285/,"Nueva Lega Servicios Inmobiliarios les ofrece este fantástico apartamento en venta en Calle Luis Sauquillo, en Fuenlabrada, en perfecto estado y para entrar a vivir,     Se encuentra en una tranquila y segura urbanización cerrada, con todas las instalaciones de calidad, piscinas, pista deportiva doble, amplia zona verde privada, parque infantil.    Está en la 1º planta, cuenta con 92 m2 de superficie construida, (48m2 del piso), de UN dormitorio. Es de orientación al sureste, es muy luminoso, cuenta con doble ascensor, que llegan directamente al garaje y a la planta del trastero. Suelo de tarima flotante, paredes en liso, ventanas de climalit, doble unidad del aire acondicionado, doble armario empotrado, consta de: - Salón amplio. - Cocina americana, totalmente amueblada y con todos los electrodomésticos. - Un dormitorio amplio, con la puerta corredera de separación con el salón. - Baño con plato de ducha. - Un cuarto de trastero, con techo alto en la planta -1. - Una plaza de garaje, INCLUIDA en el precio, en la planta -2.  A 12min de la estación Renfe Fuenlabrada Central, diversas líneas de autobuses como: 468, 471, N807.   En frente están todo tipo de comercios para el día a día, como supermercados, restaurante, gasolinera, talleres etc.  No lo dejes pasar, ven a conocerlo.  Cuota de Comunidad: 60€  Cuota de IBI. 280€ aprox.  Próxima ITE: a los 30 años del edificio.",True,good,False,True,2598.0,True,False,False,False,[],False,False,239000.0,€,flat,"El Arroyo - La Fuente, Fuenlabrada",Piso en calle Luis Sauquillo,,True,True,,,,,
107886174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/44/83/1347848362.webp,32,bj,224000.0,flat,sale,48.0,True,2,1,"calle de Sierra Gádor, 30",Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.3808461,-3.6259291,True,https://www.idealista.com/inmueble/107886174/,"VENTA DIRECTA PROPIEDAD. Se vende magnifica vivienda, con posibilidad de uso turístico VUT, completamente a estrenar (se corresponde con la vivienda A en el plano). Cuenta con dos dormitorios, y baño espacioso con plato de ducha. Con espacioso salón - comedor diseñado para el aprovechamiento de luz natural al máximo. La vivienda cuenta con reforma de diseño, aislamiento tanto acústico como térmico, iluminación led. Armarios lacados, compartimentados e iluminados interiormente, además de cocina equipada con todos los electrodomésticos integrados y encimera de formica con canto de 4 cm.  Climatización y agua caliente mediante CIRQ HP- MIDEA (Multisistema con recuperación de calor) -La unidad Multisistema con recuperación de calor de MIDEA en combinación con el nuevo depósito de ACS permite el funcionamiento de un sistema todo en uno. Realizando la climatización de la sala a través de unidades interiores de expansión directa y la producción de ACS con el depósito. -La tecnología de recuperación permite la producción de frio y ACS simultáneamente, esto se consigue aprovechando el calor extraído durante la producción de frío para producir ACS de forma gratuita. A pocos minutos de transporte público como línea de metro, autobús y Renfe, comunicado con supermercados y servicios de primera necesidad como centro sanitario y escuelas.",False,good,False,True,4667.0,True,False,False,False,[],False,False,224000.0,€,flat,"Casco Histórico de Vallecas, Madrid","Piso en calle de Sierra Gádor, 30",,,,,,,SG30 A,
107510897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/2c/ab/1314993179.webp,104,,690000.0,chalet,sale,549.0,,5,6,avenida la Urba,Madrid,Villalbilla,,es,,40.4325572,-3.2801192,False,https://www.idealista.com/inmueble/107510897/,"HISPANOASIA Servicios Inmobiliarios presenta exclusiva villa en la urbanización El Robledal, Villalbilla. La propiedad consta de 549 m2 sobre parcela de 1.442 m2, dividida en tres edificaciones independientes, garaje, casa de invitados y magnífico chalet con piscina. La vivienda está distribuída en: CHALET  - La Planta principal - (Salón, cocina, 2 dormitorios, 2 baños, 2 aseos y sala de reuniones con cocina) -La Planta principal consta de salón panorámico con chimenea y aire acondicionado, aseo de cortesía, gran cocina con almacén, aire acondicionado y salida a patio.  -Enlazada con la planta principal disponemos de una segunda entrada para la zona de dormitorios, habitación suite con baño propio, vestidor y aire acondicionado, segundo dormitorio y baño común con plato de ducha. Sala de reuniones/fiestas con cocina, aseo de cortesía y acceso a zona de barbacoa con horno de leña y patio. - La Primera Planta - Conectada por una escalera laminada, encontramos el recibidor, la suite principal de 50m2 con baño, vestidor y bañera de hidromasaje. Segundo dormitorio, zona de descanso y gran salón de 46m2. EXTERIORES -Casa de invitados- Edificación independiente con todas las comodidades, aire acondicionado y baño propio con plato de ducha. -Garaje- Espacioso garaje cerrado de 43m2, con aparcamiento exterior. Zonas de jardín, patios, piscina, zona de barbacoa, porche y zona de ocio. Excelentes calidades, suelos de pizarra, caldera de gasoil, piscina privada, techos altos y moderna arquitectura. La ubicación es inmejorable con todos los servicios a escasos metros, paradas de autobús, supermercados, colegios, centro de salud, gimnasio, campo de golf El Robledal. Muy bien comunicado, a 15 minutos de Alcalá de Henares y la Autovía A-2.",True,good,False,,1257.0,True,False,False,False,[],False,False,690000.0,€,chalet,Villalbilla,Casa independiente en avenida la Urba,independantHouse,True,True,,,,,
