propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107920914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/01/79/1328412083.webp,2º8,17,2,395000.0,duplex,sale,89.0,True,2,2,"avenida de felipe II, 2",Madrid,El Escorial,Jardín de los Reyes - Parque Real,es,,40.5905353,-4.1333703,True,https://www.idealista.com/obra-nueva/107920914/,"AS Real Estate, departamento de venta del Grupo Alquiler Seguro, promociona la venta de las últimas viviendas disponibles en Conjunto Residencial El Álamo en El Escorial (Madrid). Este conjunto residencial de lujo situado en una zona inmejorable, con excelentes vistas a la Sierra de Guadarrama te ofrece una oportunidad única de vivir rodeado de naturaleza y armonía cerca de Madrid. Residencial El Álamo está ubicado en una zona privilegiada de El Escorial, a 200 metros de la estación de Cercanías Renfe, con parada de autobús a 5 metros y acceso inmediato a la autovía A6 dirección Madrid y La Coruña. Todo el Residencial está rodeado de amplias zonas comunes ajardinadas, dos piscinas una infantil y otra de adultos para disfrutar de los veranos de la sierra de Madrid. En el edificio, todas las viviendas cuentan con plaza de garaje y trastero situados subterráneamente, contando con ascensor en esta misma planta desde el cual se podrá acceder directamente a las viviendas o salir al exterior. VIVIENDAS DISPONIBLES (precios desde 375.000 € hasta 420.000 €): PLANTA BAJA: Los apartamentos en planta baja disponen de parcela privativa, 2 habitaciones, aseo completo con ducha, baño completo, salón comedor amplio, cocina completamente equipada con electrodomésticos, amplia plaza de garaje y trastero. Bajo 83,03 m2 construidos61,12 m2 parcela privativa. Bajo 79,45 m2 construidos59,90 m2 parcela privativa SEGUNDA PLANTA: Apartamentos ubicados en la segunda planta y bajo cubierta. Apartamentos dúplex de 2 y 3 habitaciones, aseo completo con ducha, baño completo, amplio salón comedor, cocina completamente equipada con electrodomésticos, amplia plaza de garaje y trastero. Segunda 90,63 m2 construidos Segunda 89,40 m2 construidos Segunda 93,10 m2 construidos Segunda 89,47 m2 construidos Todas las viviendas cuentan con sistema de climatización aerotérmico formado por una unidad exterior situada en la cubierta del edificio, y un acumulador en el interior de agua caliente en cada vivienda. La instalación de climatización interior de cada una de las viviendas es mediante suelo radiante refrescante. Cada vivienda dispondrá de un termostato programador en el salón para la regulación de temperatura incorporando modo refrigeración y calefacción. Si buscas un espacio para convertirlo en tu refugio personal en una ubicación inmejorable, esta es tu oportunidad. Contacta con nosotros para conocer más detalles y concertar una visita.",True,newdevelopment,True,True,4438.0,True,False,True,False,[],False,False,395000.0,€,flat,"Jardín de los Reyes - Parque Real, El Escorial","Dúplex en avenida de felipe II, 2",True,True,duplex,,False,,,
102623733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/f7/20/1161682080.webp,425704,42,5,1725000.0,flat,sale,138.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.420793,-3.6807445,False,https://www.idealista.com/inmueble/102623733/,"Presentamos vivienda exterior con vistas despejadas y amplios espacios en el barrio Recoletos.  138 m² distribuidos en hall, salón, cocina, 3 dormitorios y 3 baños. Extraordinaria luminosidad por la orientación oeste y la luz natural gracias a la altura- una 5ª planta. El salón tiene dos bonitos balcones con forja clásica. Los espacios del salón y la cocina ofrecen dos opciones, se pueden mantener como están en la actualidad, únicamente unidos por los huecos de los muros, o independientes. Al tener un gran ventanal la cocina, ofrece la opción de aislar con mampara las dos estancias. La cocina está equipada con electrodomésticos de alta gama, amueblada con isla y encimera de mármol sobre baldosa hidráulica.  Tres dormitorios, dos de ellos dobles y con baño en suite, y otro individual que comparte un baño en el pasillo.  Gran cantidad de armarios empotrados con puertas de techo a suelo.  El área de servicio se encuentra a la derecha del hall.  Trastero incluido en el precio.    La reforma de la vivienda es actual, con materiales de alta calidad y aislamiento acústico.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,12500.0,True,False,True,True,[],False,False,1725000.0,€,flat,"Recoletos, Madrid",Piso,,,,,,,,
107299974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/fa/15/1309750051.webp,426404,37,7,2700000.0,flat,sale,228.0,True,4,4,calle de José Ortega y Gasset,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4312676,-3.6726342,False,https://www.idealista.com/inmueble/107299974/,"UNICA Inmobiliaria, les presenta una estupenda vivienda situada en finca Señorial y representativa con paso de Carruajes, completamente reformada con calidades de lujo.  Desde su gran salón disfrutamos de su diseño contemporáneo disfrutando de sus techos altos con vigas vistas, la amplia zona de comedor esta junto a la cocina con un cerramiento perfectamente integrado con el diseño de la vivienda, equipada con todos los electrodomésticos de alta Gama.  En la zona de descanso disfrutamos de 4 amplios dormitorios en suite y 1 aseo de cortesía.  Tanto el diseño, calidades y distribución, harán de esta vivienda, el hogar de tu vida. En cuanto a calidades destacamos: Puerta de acceso acorazada, las puertas de gran altura, suelo de tarima de gran formato. Todos los armarios forrados y vestidos por dentro con iluminación incorporada, regulador individual de temperaturas en cada una de las estancias. Todas las persianas esta motorizadas, tiene incorporado el aire acondicionado.  Dispone de portero físico, y con fácil acceso para personas con movilidad reducida.  Toda la vivienda es muy luminosa, situada en una 7º planta, con orientación Este.  Lista es uno de los barrios que compone el castizo distrito de Salamanca, el cual tiene sus orígenes en el siglo XIX con el reinado de Isabel II. Fue el Marqués de Salamanca quien pidió la construcción de este entramado con el fin de que fuese la residencia de la aristocracia y la burguesía de Madrid. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,11842.0,True,False,True,False,[],False,False,2700000.0,€,flat,"Lista, Madrid",Piso en calle de José Ortega y Gasset,,,,,,,,
109152076,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/e7/4b/1365824172.webp,VIVEXROB024,79,,425000.0,chalet,sale,398.0,,4,4,calle Lope de Rueda,Madrid,Robledo de Chavela,,es,,40.5195737,-4.2518541,False,https://www.idealista.com/inmueble/109152076/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9%! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN! ✨ Exclusiva Vivienda con Piscina y Amplia Parcela – 398 m² construidos en un entorno único ✨ Ponemos a la venta una propiedad singular, pensada para quienes buscan espacio, intimidad y personalidad propia. Con una superficie construida de 398 m² sobre una espectacular parcela de 1.529 m², esta vivienda ofrece múltiples posibilidades gracias a sus distintas áreas de uso y su cuidada distribución. � Distribución y características: •171 m² de garaje totalmente diáfano, con acceso directo de vehículos y con un sinfín de posibilidades: taller, almacén, zona de ocio, gimnasio privado o incluso posibilidad de cambio de uso. •171 m² de vivienda principal, que cuenta con: o4 dormitorios amplios. o3 baños completos. oCocina independiente y luminosa. oSalón principal con chimenea de mármol a medida, auténtica pieza artesanal que aporta carácter y elegancia. oDetalles exclusivos como portón de hierro interior fabricado especialmente para esta casa, una muestra de la calidad y solidez de la construcción. � Exterior y parcela: La vivienda se sitúa en una parcela de 1.529 m², amplia, privada y con rincones diseñados para disfrutar de la tranquilidad más absoluta. Destaca su piscina de gran tamaño, ideal para los días de verano, así como los diferentes espacios del jardín que invitan al descanso, la intimidad y la vida familiar. � Extras y confort: •Calefacción de gasoil. •Entrada de vehículos directa hasta el garaje y acceso peatonal independiente desde la parte trasera de la parcela. •Vivienda construida con materiales nobles y acabados personalizados de alta calidad. � Entorno: Robledo de Chavela Situada en el Valle del Alberche y el entorno de la Sierra Oeste de Madrid, Robledo de Chavela es uno de los municipios más demandados por quienes buscan combinar naturaleza, tranquilidad y cercanía a la capital. Se encuentra rodeado de paisajes montañosos espectaculares, con espacios naturales protegidos ideales para practicar senderismo, rutas a caballo, ciclismo de montaña y turismo astronómico gracias a sus cielos limpios y despejados. En el municipio dispondrá de todos los servicios esenciales: •Colegio e instituto, farmacia, centro de salud, supermercado, tiendas y restaurantes. •Estación de Cercanías Renfe (línea C-3), que conecta directamente con Madrid, lo que facilita la vida a quienes trabajan en la capital. •Amplia oferta de ocio cultural, destacando la Iglesia de la Asunción de Nuestra Señora, declarada Bien de Interés Cultural, y la proximidad a enclaves históricos como San Lorenzo de El Escorial. Todo ello convierte a Robledo de Chavela en un lugar ideal para residencia habitual o segunda vivienda, con calidad de vida, naturaleza y excelente comunicación con Madrid. � ¡Solicite una visita y descubra esta magnífica vivienda en persona! CONSULTE NUESTRA PÁGINA WEB TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",True,good,False,,1068.0,True,False,True,False,[],False,False,425000.0,€,chalet,Robledo de Chavela,Casa independiente en calle Lope de Rueda,True,True,independantHouse,,,,,
100208797,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/38/4b/1073516783.webp,,29,en,930000.0,flat,sale,160.0,True,5,2,calle de Rafael Salgado,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.454809,-3.6887502,False,https://www.idealista.com/inmueble/100208797/,"En una ubicación única y privilegiada a tan solo 50 metros del futuro Estadio Santiago Bernabéu, ponemos a su disposición este magnifico inmueble para actualizar.  Actualmente la propiedad lo utiliza como despacho profesional y así figura en la escritura del inmueble, pero la comunidad permite el cambio de uso. La distribución actual es la siguiente: Según entramos y a mano derecha encontramos 3 estancias muy amplias con vistas hacia el bonito y cuidado jardín comunitario.  Por la parte izquierda tenemos otras tres estancias con orientación norte hacia un patio de manzanas y dos cuartos de baño. A parte de lo mencionado, en la parte trasera del inmueble esta lo que seria la zona de servicio (Cocina, Office y habitación de servicio ) que actualmente tenemos dos estancias y un un cuarto de baño. El inmueble incluye la concesión de una plaza de garaje en el P. A. R de Rafael Salgado con una duración de al menos 20 años (Se haría una cesión a la persona que adquiriese el inmueble ). * Consultar esta condición.. . Ademas de lo dicho, la propiedad incluye un amplio trastero en el sótano del inmueble. El inmueble puede ser comprado y alquilado al día siguiente como se encuentra en la actualidad (Sin necesidad de hacer una reforma ) a un precio mínimo de 2200€. A la futura obra del Estadio Santiago Bernabeu y su entorno mas inmediato, que concluirá en los próximos meses, el inmueble se revalorizara considerablemente.  La Calle Rafael Salgado, según el proyecto urbanístico aprobado para la reforma del estadio Santiago Bernabéu, será peatonal y arbolada de cara a un futuro. Metro y autobús en la puerta, Semi esquina con la Calle Padre Damián, a tan solo 5 minutos andando de la boca de metro De Santiago Bernabéu a dos minutos andando del Paseo de la Castellana y de la Calle Doctor Fleming.",True,good,False,True,5813.0,True,False,True,False,[],False,False,930000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en calle de Rafael Salgado,True,True,,,,,,
106967582,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/a0/84/1299001527.webp,426419,33,3,1450000.0,flat,sale,170.0,True,2,2,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4371858,-3.6870475,False,https://www.idealista.com/inmueble/106967582/,"UNICA Inmobiliaria les presenta esta estupenda vivienda a estrenar, con magnificas calidades situada muy cerca de la Embajada de los Estados Unidos.  3ª planta exterior con superficie de 170 m² y una ventaja muy importante- no tiene vecinos al lado.  El salón - comedor es todo exterior, compuesto de grandes ventanales que aportan mucha luminosidad y una preciosa chimenea decorativa.  Dos dormitorios dobles, el principal en suite, dos cuartos de baños y un aseo de cortesía.  Cocina independiente, completamente equipada con muebles de diseño.  Destacamos las calidades de la vivienda: el aire acondicionado, puertas lacadas en blanco, cerramientos en PVC con doble acristalamiento que garantiza la tranquilidad y ahorro energético. Finca con portero físico y fácil acceso para personas con movilidad reducida.  Excelente ubicación cerca de la plaza del Marqués de Salamanca, en el barrio de Castellana, una área residencial constituida a finales del siglo XIX y caracterizada por la belleza de sus fachadas, de porte señorial y llamativa arte arquitectónica.  Zona con restaurantes buenos, galerías de arte y tiendas creadas para satisfacer los gustos más exquisitos. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,8529.0,True,False,True,True,[],False,False,1450000.0,€,flat,"Castellana, Madrid",Piso,,,,,,,,
108789447,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/9f/2a/1355172085.webp,02.2 OR,53,,1200000.0,chalet,sale,552.0,,5,2,Altos de Jarama,Madrid,Paracuellos de Jarama,Altos de Jarama,es,,40.5274504,-3.540418,False,https://www.idealista.com/inmueble/108789447/,"Chalet singular con alma europea en Paracuellos del Jarama  552 m² construidos · Parcela de 975 m² · Piscina · Jardín con olivos · Construcción artesanal de capricho. Tailor & Key presenta esta extraordinaria propiedad unifamiliar, una vivienda concebida como el sueño personal de su propietario, quien en 2005 impulsó su construcción inspirándose en modelos europeos y utilizando materiales traídos expresamente del continente. Un hogar con carácter, identidad y altas calidades en uno de los entornos residenciales más cotizados del noreste de Madrid: Paracuellos del Jarama. Situado en una tranquila y elevada calle, este chalet de 552 m² distribuidos en 3 plantas se levanta sobre una amplia parcela privada de 975 m². El jardín mediterráneo, con olivos y otros arboles mediterráneos, piscina y zona de barbacoa, rodea una vivienda pensada para el confort, la familia, el disfrute de los espacios y la conexión con la naturaleza y unas vistas increíbles. Distribución: •3 plantas comunicadas de forma cómoda y funcional. •3 Salones, el principal con acceso directo a terraza y jardín. •2 Cocinas independientes una con bodega y comedor. •5 Dormitorios amplios. •2 baños completos uno con jacuzzi y ducha. •5 Espacios versátiles: plancha, limpieza, herramienta, depuradora, etc. •Garaje privado para más de dos vehículos. •Terrazas, porche,  Detalles únicos: •Construcción personalizada, con técnicas y materiales europeos de alta calidad. •Acabados nobles, suelos, puertas y carpinterías seleccionadas con mimo. •Piscina privada con ducha calefactada y jardín consolidado con árboles ornamentales y olivos. •Zona de barbacoa ideal para reuniones y celebraciones al aire libre. •Excelente aislamiento térmico y acústico. •Posibilidad de adaptación para nuevos usos o redistribución interior. Ubicación: En el corazón de una de las urbanizaciones más tranquilas de Paracuellos del Jarama, a pocos minutos del aeropuerto y con excelente acceso a Madrid capital. Entorno tranquilo, familiar, rodeado de naturaleza y dotado de todos los servicios: centros educativos, comercios, instalaciones deportivas y transporte. Una propiedad singular que aúna tradición europea, diseño funcional y entorno privilegiado. Ideal como residencia principal o refugio familiar con identidad propia. Tailor & Key, expertos en viviendas únicas, le ofrece un servicio integral en la compra, venta o reforma de su hogar. Más información en tailorkey.com o contactando con nuestro equipo. Estaremos encantados de atenderle.",False,good,False,,2174.0,True,True,False,False,[],False,False,1200000.0,€,chalet,"Altos de Jarama, Paracuellos de Jarama",Casa independiente,True,True,independantHouse,,,,,
107990013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/73/a1/1330423588.webp,76740,30,6,2100000.0,flat,sale,190.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4286392,-3.6786248,False,https://www.idealista.com/inmueble/107990013/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria especializada en la gestión de activos prime en Madrid, presenta este ático-dúplex con vistas despejadas, excelentes zonas comunes y plaza de garaje de acceso directo, situado en una ubicación privilegiada del Barrio de Salamanca. La vivienda, distribuida en dos plantas, ofrece una superficie construida de 190m². En la planta principal, se accede a un hall de entrada que da paso a una amplia zona social compuesta por salón, sala de estar y comedor, conectados directamente con la cocina. En este mismo nivel se encuentra un dormitorio en suite. En la planta superior, se disponen dos dormitorios adicionales y dos baños completos. El edificio cuenta con jardín comunitario, gimnasio, sauna, aseos, servicio de portería y vigilancia mediante cámaras de seguridad. Desde el salón, la sala de estar y el dormitorio principal se disfrutan agradables vistas abiertas que aportan. Contamos con propiedades similares en la misma zona, algunas de las cuales están disponibles exclusivamente en nuestra página web por solicitud de los propietarios, y otras se comercializan de forma confidencial en régimen off market. Si desea obtener más información o ver otros inmuebles, puede acceder a los enlaces adicionales al final del anuncio o contactar con nosotros a través de nuestros medios habituales o a través de nuestra página web, ”.",False,good,False,True,11053.0,False,True,False,False,[],False,False,2100000.0,€,flat,"Recoletos, Madrid",Piso,True,True,,,,,,
34836219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/b3/ab/174494784.webp,4017,37,,2890000.0,chalet,sale,431.0,,5,3,Hoyarrasa,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5287752,-3.6039108,False,https://www.idealista.com/inmueble/34836219/,"REA inmobiliaria presenta este moderno chalet independiente situado en La Moraleja con piscina privada sobre una parcela completamente llana. Casa totalmente reformada en el 2003. En la reforma se han incluido buenas calidades y los espacios son amplios. La planta baja, consta de un hall amplio, un aseo de cortesía, un amplio salón con comedor independiente con salida a un agradable porche acristalado que da a la piscina. La cocina es amplia y tiene zona de office, despensa y lavandería. En esta misma planta se sitúa un amplio dormitorio principal con vestidor y un despacho pequeño despacho o salita.  La planta superior alberga 3 dormitorios, con posibilidad de hacer 4 dormitorios en esta planta ya que uno de ellos es muy grande y se podría dividir en dos. En esta planta hay dos cuartos de baño.  Hay un sótano de unos 137 m2 que se puede habilitar como vivienda. En una construcción independiente se sitúa el garaje cerrado con cabida para cuatro coches y un trastero. La parcela es plana y tiene piscina. Hay Alarma perimetral interior y exterior. Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com La Moraleja es el área residencial de lujo por excelencia de Madrid. Se halla a tan solo 15 minutos del Aeropuerto y 10 minutos del centro de la Ciudad. Está comunicado por autobuses que recorren la zona hasta Plaza Castilla en Madrid, o Alcobendas y San Sebastián de los Reyes. Existen solamente dos tipos de viviendas, bien chalets pareados de lujo dentro de urbanizaciones con vigilancia y grandes zonas comunes que tienen aproximadamente 400 m2 a 600 m2 construidos, o bien casas individuales con parcelas de 10.000m2 a 1.000 m2 dependiendo del área donde se encuentren. La Moraleja está lindando por el sur con el Encinar de los Reyes y por el norte con El Soto de la Moraleja. Es un área que goza de gran seguridad gracias a la seguridad activa de la zona y privilegiada situación. Las parcelas cuentan con numerosas encinas centenarias y los jardines están muy consolidados gracias a que esta área se urbanizó en los años 60 y por tanto la zona goza en la actualidad de gran solera. Prácticamente no quedan parcelas libres para construir, o bien se compra una casa y se reforma o bien se tira la casa si es muy antigua y se construye con los nuevos estándares construcción. En los últimos 5 años se han procedido a reformar y construir muchas casas antiguas de los años 60 convertidas ahora en grandes casas que están ahora en la vanguardia de la construcción actual.  Las parcelas de la Moraleja solo permiten construir chalets unifamiliares, porque es un área totalmente residencial.",True,good,False,,6705.0,True,False,True,False,[],False,False,2890000.0,€,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente en Hoyarrasa,True,True,independantHouse,,,,,
108735360,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/5f/9d/1353606301.webp,001/002/008801,27,2,320000.0,duplex,sale,51.0,True,1,1,calle Campomanes,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4356904,-3.8193222,False,https://www.idealista.com/inmueble/108735360/,"As Real Estate, el departamento de venta del Grupo Alquiler Seguro, te presenta este fantástico dúplex a estrenar en Pozuelo de Alarcón. La vivienda se sitúa en un edificio exclusivo de diseño moderno, con muy pocas viviendas por planta y con ascensor hasta el sótano, lo que garantiza privacidad y comodidad. Ubicada en una zona privilegiada, a tan solo 5 minutos del Ayuntamiento, rodeada de una amplia oferta educativa, todo tipo de servicios, comercios y excelentes conexiones mediante transporte público: Metro Ligero (ML2), estación de Cercanías de Pozuelo (líneas C7 y C10), además de varias líneas de autobuses urbanos e interurbanos. También cuenta con cómodos accesos a las principales vías de comunicación: M-503, A-6, M-500 y M-40. Se encuentra en la segunda planta de un edificio de solo dos alturas, y cuenta con una superficie construida de 51,70 m² y 44,27 m² útiles, distribuidos en dos niveles: Amplio salón con cocina integrada, completamente amueblada y equipada con electrodomésticos de alta gama. En la planta superior, accediendo por una escalera interior, se encuentra la zona de descanso, compuesta por un dormitorio con armario empotrado, techos abuhardillados que aportan carácter y amplitud, y un baño en suite. La vivienda destaca por su alta eficiencia energética, gracias al sistema de aerotermia con suelo radiante y refrescante, que proporciona calefacción y refrigeración mediante un sistema invisible y silencioso, optimizando el confort en todas las estaciones del año. Entre sus calidades, incluye suelos porcelánicos de alta gama, resistentes y elegantes, ventanas de aluminio composite con doble acristalamiento y doble fachada ventilada, que garantiza un excelente aislamiento térmico y acústico. Además, se incluye un trastero de 3,81 m2 construidos y 2,42 m2 útiles, situado en la planta sótano del edificio, ideal para almacenaje adicional. No dejes pasar esta oportunidad de vivir en un entorno inmejorable con todas las comodidades. Llámanos hoy mismo para concertar una visita y descubrir tu nuevo hogar.",True,good,False,True,6275.0,True,False,True,False,[],False,False,320000.0,€,flat,"Zona Pueblo, Pozuelo de Alarcón",Dúplex en calle Campomanes,,,duplex,,,335000.0,15000.0,4.0
108466455,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/be/f6/1345766574.webp,NEO_00001,96,3,1525000.0,flat,sale,170.0,True,3,3,calle de Écija,Madrid,Madrid,Moncloa,es,Argüelles,40.4317254,-3.7224226,False,https://www.idealista.com/inmueble/108466455/,"Diseño, elegancia y calma en una tercera planta exterior y reforma integral de autor. Esta vivienda se presenta ahora en un momento excepcional para su adquisición. Disponible solo por un periodo limitado, su combinación de características, ubicación y contexto hacen de esta propiedad una elección segura para quienes buscan valor y estilo de vida. Visitas privadas a través de Neodomos, con atención personalizada. En el corazón más señorial de Argüelles, con el Paseo de Pintor Rosales como prolongación natural, esta vivienda representa una forma de habitar Madrid donde el diseño y la tranquilidad conviven en equilibrio perfecto. Nada más cruzar el portal, con arquitectura señorial original, te recibe un edificio regio con ascensor de jaula rehabilitado y vidrieras artesanales. Subes a la tercera planta y al abrir la puerta, la luz te envuelve: entra por dos orientaciones distintas y acompaña cada momento del día. El salón —espacioso, sereno— se abre a la cocina con tecnología cooking surface integrada en la isla, electrodomésticos Bosch integrados y mobiliario hecho a medida. Un espacio, con aseo de cortesía, donde compartir cenas largas o simplemente disfrutar del silencio. Las tres habitaciones son dobles y acogedoras. Una de ellas, la suite principal de 30 m², cuenta con vestidor, baño privado y acceso directo a una terraza íntima donde desayunar con el sol de la mañana. La zona de noche dispone también de un laundry independiente. Toda la vivienda ha sido reformada íntegramente en 2025. Acabados premium, maderas y piedras naturales, paredes lisas, sistema de climatización inverter (AirZone), papeles pintados texturizados y una selección de mobiliario realizada por interiorista, que transforma el espacio en un refugio elegante y acogedor. Aquí, la vida ocurre con calma. Paseos por Rosales, tardes en Casa de Campo, cafés de barrio, compras gourmet y todo a un paso: Malasaña, Chamberí, Gran Vía, incluso el Barrio de Salamanca. Un oasis en el centro de Madrid, donde muchas personalidades y embajadas se instalan. Una Signature Home diseñada para disfrutar desde el primer día. Sin obras. Sin gestiones. Llave en mano.",True,good,False,True,8971.0,True,True,False,False,[],False,False,1525000.0,€,flat,"Argüelles, Madrid",Piso en calle de Écija,,,,,,,,
105341912,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/8f/bb/1319093964.webp,3454-06954,167,,790000.0,chalet,sale,608.0,,4,4,Colonia del Río,Madrid,Valdemaqueda,,es,,40.5063304,-4.278002,False,https://www.idealista.com/inmueble/105341912/,"Descubre el refugio perfecto en este impresionante chalet independiente, enclavado en un paraje de ensueño junto al Río Cofio. Rodeado de montañas y una vegetación exuberante, este hogar ofrece un jardín digno de un cuento de hadas, con paseos de piedra, arroyos serpenteantes y encantadores puentes. La propiedad se extiende sobre cuatro parcelas, incluyendo un aparcamiento privado y una pista de pádel en perfecto estado. Las otras dos parcelas albergan la vivienda principal y una refrescante piscina. La vivienda, con casi 350 m² distribuidos en tres plantas, combina elegancia y comodidad. En la planta principal, un hall de entrada te da la bienvenida a una cocina impresionante, un cuarto de lavandería, un aseo y un salón y un comedor con chimenea que se abre a una terraza con vistas panorámicas. La planta superior cuenta con tres habitaciones, incluyendo una suite y dos dormitorios que comparten un baño espacioso. El sótano es un oasis de entretenimiento, con salón, sala de juegos, gimnasio, trastero y más. Con 608 m² construidos (donde se incluye la pista de Padel) y 347 m² útiles, este chalet ofrece cuatro dormitorios y cuatro baños. En muy buen estado y con altas calidades, calefacción de gasoil. La propiedad se asienta sobre una parcela de 5.093 m². Un hogar donde la naturaleza y el confort se unen para ofrecerte una vida de ensueño. ¡No dejes pasar esta oportunidad única!",True,good,False,,1299.0,True,False,True,False,[],False,False,790000.0,€,chalet,Valdemaqueda,Casa independiente en Colonia del Río,True,True,independantHouse,,,850000.0,60000.0,7.0
107311347,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/e0/2f/1309186890.webp,CM-426488,32,en,1300000.0,flat,sale,127.0,True,2,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4288502,-3.6997224,False,https://www.idealista.com/inmueble/107311347/,"ÚNICA Inmobiliaria pone a su disposición magnífico piso exterior totalmente equipado, reformado y amueblado listo para entrar a vivir en la mejor zona del prestigioso barrio de Justicia. El inmueble se ubica en una entreplanta con altura de primero y tiene 3 balcones a la calle con orientación sur, lo cual le hace tener una excelente iluminación natural durante todas las horas del día. La vivienda ha sido reformada recientemente y equipada con electrodomésticos y mobiliario de las calidades mas altas que existen en el mercado, todo ello incluido en el precio. En cuanto a su distribución, sus 130 metros cuadrados aproximados de superficie construida se dividen en 2 habitaciones dobles y 2 baños. el dormitorio principal tiene vestidor y baño en suite. La cocina se encuentra en isla incorporada al salón con una gran encimera de mármol. Aire acondicionado por conducto y calefacción individual de gas. Con respecto a la finca, de principios de siglo XX y fachada clásica, cuenta con ascensor y portero físico. En el barrio de Justicia conviven el elegante bulevar de la Gran Vía y sus edificios neoclásicos y boutiques de lujo con las originales tiendas de la calle Hortaleza, los locales nocturnos de Fuencarral, y los bistrós de moda y bares de tapas en los alrededores de la plaza Santa Bárbara. Vecinos de todas las edades se reúnen en el Mercado de San Antón, en el barrio de moda del centro de la capital. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,10236.0,True,False,True,False,[],False,False,1300000.0,€,flat,"Chueca-Justicia, Madrid",Piso,,,,,,,,
