propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
105889237,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/22/ff/1266083373.webp,18,4,380000.0,studio,sale,145.0,True,0,1,avenida de la Industria,Madrid,Alcobendas,Valdelacasa,es,,40.5348544,-3.6556559,False,https://www.idealista.com/inmueble/105889237/,"Inversiones La Moraleja presenta este magnífico Loft díafano a estrenar y muy luminoso en inmejorable localización dentro del polígono de Valdelacasa. IDEAL PARA INVERSORES Dispone de una superficie aproximada de 110m2 útiles. Se encuentra diáfano y con posibilidad de dividir en 2 estudios independientes. Preinstalación de tomas para cocina. Zona diáfana muy amplia y luminosa con enormes ventanales de 4m de anchura y 2m de altura. Orientación sur y extraordinarias vista. Un baño completo con ducha. Dispone de suelo de parquet de madera natural, techo técnico, enormes ventanales con cristales Climalit, puerta blindada, aire acondicionado por bomba frio/calor, agua caliente individual, vídeo portero y portero físico. La ubicación del loft es inmejorable. Se encuentra en Alcobendas, próximo al Parque de Andalucía y al metro La Granja. Paradas de taxis y diferentes líneas de autobús paran frente al inmueble. El Acceso a la M-607 y A-1 es muy rápido. Tiene buena conexión con la M40 y la M30 y a escasos 10min en coche de Plaza Castilla. Alrededor del inmueble se encuentran varios centros comerciales (CC La Vega), parques (Parque de Andalucía), colegios (CEIP Gabriel y Galán), guarderías, farmacias, restaurantes, zonas de ocio e instalaciones deportiva.",True,good,False,True,2621.0,True,False,False,False,[],False,False,380000.0,€,,,flat,"Valdelacasa, Alcobendas",Estudio en avenida de la Industria,,studio,,,,,
108266661,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/cd/4c/1339003298.webp,43,1,2400000.0,flat,sale,204.0,True,3,3,calle de Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4199346,-3.6902724,False,https://www.idealista.com/inmueble/108266661/,"Espectacular y exclusivo piso en la calle Recoletos HOMECOLLECTION presenta esta propiedad realmente impresionante en la calle Recoletos en el distrito de Salamanca. Situada en un edificio con estilo clásico y la fachada restaurada con portero físico y con instalaciones comunitarias como el gimnasio y el jardín zen, perfectos para relajarse y disfrutar del tiempo libre. El piso amueblado y con tecnología domótica, consta de 2 dormitorios (antes 3) con cuarto de baño en suite y un aseo de invitados. La tercera habitación fue reformada para convertirla en un amplio y lujoso vestidor. El dormitorio principal tiene también un amplio vestidor y un pequeño balcón con vistas al jardín zen. Salón-comedor con vistas a la calle Recoletos y cocina integrada, también tiene acceso a una terraza interior que llena de luminosidad el ambiente. Cuenta con un diseño contemporáneo y acabados de alta calidad. Sin duda, un lugar que combina lujo y comodidad en la zona prime de Madrid. Para más información y concertar una visita, no dude en contactar con HOMECOLLECTION.",False,good,False,True,11765.0,True,False,False,False,[],False,False,2400000.0,€,,,flat,"Recoletos, Madrid",Piso en calle de Recoletos,1289,,,,,,
108035840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/b7/09/1331895440.webp,40,en,466000.0,flat,sale,56.0,True,2,2,calle de Molina,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4686944,-3.6986124,False,https://www.idealista.com/inmueble/108035840/,"A&P Gestoría Teléfono o WHATSAPP: seis cero seis - setenta- sesenta y tres-ochenta y ocho. Se vende en exclusiva ESPECTACULAR VIVIENDA A ESTRENAR RECIÉN REFORMADA con calidades de LUJO. Se vende AMUEBLADA con muebles de diseño tipo suecos. aire acondicionado en toda la vivienda centralizado e individual tipo hotel. Vivienda de 56 mtrs publicados en catastro. Distribuida en espacio diáfano hall de entrada, maravilloso salón comedor con cocina de diseño, panelado todos los electrodomésticos de primeras calidades. Dos dormitorios de buen tamaño exteriores y con armarios empotrados. Dos baños, el principal con ducha y gran ventanal.",True,good,False,True,8321.0,True,False,False,False,[],False,False,466000.0,€,,,flat,"Ventilla-Almenara, Madrid",Piso en calle de Molina,,,,,,,
108522936,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/35/26/1353099398.webp,27,9,340000.0,flat,sale,98.0,True,3,2,avenida de Pablo Neruda,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3922277,-3.6415389,False,https://www.idealista.com/inmueble/108522936/,"GLOBALPISO PALOMERAS PORTAZGO ofrece en exclusiva; magnífico inmueble en Avenida Pablo Neruda, ubicado en la mejor zona de Palomeras Sureste. Sus 98 m2 construidos ofrecen; un amplio y luminoso salón con puertas de cristal en el acceso a la terraza abierta, tres dormitorios, dos de ellos con armarios empotrados, cocina, baño y aseo. A destacar la gran luminosidad con la que cuenta ésta vivienda, con orientación este, la más buscada, por sus cualidades tanto en invierno cómo en verano. Equipada con calefacción por gas natural individual. L a finca cuenta con conserje y videovigilancia. Plaza de garaje incluida en el precio, ubicada en la misma finca con acceso directo desde el ascensor. Vivienda con una ubicación privilegiada, rodeada de espacios verdes cómo el Parque lineal de Palomeras, en una zona residencial que cuenta con todo tipo de comercios cercanos y próxima al Centro de Salud Rafael Alberti. A poca distancia, éste inmueble dispone de varias líneas de autobuses, además de la línea 1 de metro Alto del Arenal, lo que garantiza una excepcional conectividad en transporte público. No pierdas ésta oportunidad y llámanos para coordinar tu visita. *Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *De acuerdo al Art. 6 del RD 515/1989, de 21 de abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros, intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"" Tu hogar, nuestra prioridad...",False,renew,False,True,3469.0,True,False,True,False,[],False,False,340000.0,€,True,True,flat,"Palomeras sureste, Madrid",Piso en avenida de Pablo Neruda,PAL431,,,,,,
108780305,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/0e/78/1355222307.webp,23,8,1495000.0,penthouse,sale,139.0,True,2,2,"calle de O'Donnell, 20",Madrid,Madrid,Retiro,es,Ibiza,40.4213727,-3.67675,True,https://www.idealista.com/inmueble/108780305/,"Bienvenidos a Gara (Somos propietarios) Gara Singular, Casa de bienes raíces que ofrece fincas singulares, minuciosamente seleccionadas en el alma y esencia de Madrid. A escasos metros del parque del retiro, encontramos este ático ( penúltima planta pero con el piso superior retranqueado ) ubicado en una de las mejores fincas de la calle O donnell. Si por algo destaca el inmueble es por tener una gran luminosidad tanto en su parte interior como en su parte exterior, desde la cual se puede divisar en lontananza todo el encanto que aglutinan las azoteas de Madrid, a la par que se escucha el canto de los pájaros y ningún ruido de los coches que inundan las arterias principales de la capital. En sus 140 metros, prácticamente todos útiles encontramos la siguiente distribución: - Un muy generoso dormitorio en suite con baño de grandes dimensiones y gran capacidad de almacenaje, - Dormitorio doble con gran capacidad de almacenaje. - Un segundo y amplio baño con doble seno y ducha que da servicio a la segunda habitación y al área social. - Zona de lavandería totalmente independiente. - Área social muy fluida de cerca de 45 metros donde encontramos cocina abierta completamente equipada, zona de comedor, zona de sofá y tv y un área adicional para aprovechar para la lectura o como zona de trabajo. Y por supuesto la joya de la vivienda es su espectacular terraza de casi 20 metros, pensada al más mínimo detalle dividida en dos zonas. Una donde poder tomar plácidamente el sol mientras se disfruta de un buen libro, y otra zona donde poder disfrutar de cenas con los amigos mientras se ve la puesta de sol. Así mismo en toda la casa encontramos muchos armarios adicionales, los cuales confieren a la vivienda una capacidad de almacenamiento muy considerable.( los armarios nunca sobran) La decoración y reforma, toda bajo la supervisión del reputado estudio de decoración SIS, ha procurado cuidar hasta el mínimo detalle, introduciendo elementos diferenciales tales como: - VENTANAS DE 1 SOLA HOJA EN TODA LA CASA MARCA CORTIZO OSCILO BATIENTES CON ROTURA DE PUENTE TÉRMICO - A/A POR CONDUCTOS - ILUMINACIÓN MEDIANTE FOSO EN ZONA DE ESTAR - FOCOS EMPOTRADOS EN EL PASILLO -COCINA CON ELECTRODOMÉSTICOS DE PRIMERAS MARCAS E ISLA CON ENCIMERA DEKTON - SUELO DE MADERA DE TEKA EN LA TERRAZA - PUERTAS HECHAS A MEDIDA EN TODA LA VIVIENDA DE SUELO A TECHO  - ARMARIOS HECHOS A MEDIDA DE SUELO A TECHO, ENTELADOS E ILUMINADOS. Así mismo se ofrece la posibilidad de la cesión de una plaza del P.A.R de grandes dimensiones, cuya entrada se encuentra a 30 segundos andando. Por otro lado,el edificio ( aunque no esta vivienda) cuenta con garaje de acceso directo donde se alquilan plazas. Podemos decir sin temor a equivocarnos, que una vivienda así aparece sólo muy de cuando en cuando. En el precio se incluyen los electrodomésticos, pero no el mobiliario. COMUNIDAD: 150 euros IBI 1150 euros Nota: Actualmente en el edificio se están llevando a cabo las obras para sustituir la caldera por aerotermía, haciéndolo mucha más eficiente y sostenible.",False,good,False,True,10755.0,True,False,False,False,[],False,False,1495000.0,€,True,False,flat,"Ibiza, Madrid","Ático en calle de O'Donnell, 20",,penthouse,15000.0,,,,
109164539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/34/26/1366171332.webp,8,,470000.0,chalet,sale,200.0,,4,3,Eurovillas,Madrid,Eurovillas,,es,,40.3459632,-3.2492453,False,https://www.idealista.com/inmueble/109164539/,"Espectacular vivienda en Eurovillas lista para estrenar Se vende moderna casa independiente en Eurovillas, diseñada para ofrecer el máximo confort y funcionalidad. Con una arquitectura en forma de “U” que potencia la luminosidad y la integración con el patio, esta vivienda combina estilo contemporáneo y eficiencia energética. Distribución y estancias: - Salón-comedor con cocina integrada de 48 m², diáfano y muy luminoso, con opción de chimenea. - 4 dormitorios en total, dos de ellos en suite con vestidor y baño completo. - Suite principal de 16 m² + vestidor de 12 m², con salida directa al patio. - Suite independiente en un ala de la casa, ideal para visitas o zona privada, con vestidor de 6 m² y orientación sur. - Dos dormitorios idénticos de 11 m², ambos con acceso al patio. - 3 baños completos, todos con ducha (uno de servicio, se entrega sin mampara). - Cuarto técnico/lavandería de 6,36 m², con toma de agua y espacio para despensa. Calidades y extras: - Fachada enfoscada con grano tipo 01. - Preinstalación de puerta de carruajes eléctrica. - Persianas motorizadas. - Muro de entrada en carambuco con chapa opaca para mayor privacidad. - Suelo radiante y refrigerante mediante sistema de aerotermia. - Termostatos individuales en cada estancia. - Gran eficiencia energética y excelente orientación sur. Importante: El precio no incluye armarios, vestidores ni piscina, lo que ofrece libertad para personalizar al gusto. Una vivienda ideal para quienes buscan estrenar casa con diseño actual, estancias amplias y un alto nivel de confort. La información que se detalla en este anuncio, se muestra a título informativo, no es contractual ni vinculante y puede contener errores. [IW].",False,good,False,,2350.0,True,False,False,False,[],False,False,470000.0,€,,,chalet,Eurovillas,Casa independiente,CHA0331,independantHouse,,,,,
107018412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/cb/b7/1300581486.webp,67,,1100000.0,chalet,sale,430.0,,6,8,Castillo - Campodón,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3680756,-3.8830204,False,https://www.idealista.com/inmueble/107018412/,"ATENEA inmobiliaria vende chalet independiente de lujo a estrenar en Urbanización Campodón, Villaviciosa de Odón ¡Descubre tu nuevo hogar de ensueño en la exclusiva Urbanización Campodón de Villaviciosa de Odón! Este increíble chalet de lujo ha sido completamente reformado de punta a punta, ofreciendo un estilo de vida excepcional. Con una superficie construida de más de 400 m2, este impresionante chalet cuenta con: - 6 amplias habitaciones con baño propio - Un total de 8 modernos cuartos de baño - 2 espaciosos salones - 2 grandes porches con vistas al jardín - Garaje para varios coches - Piscina privada - Jardín de más de 1.100 m2 Equipado con aire acondicionado en el salón y preinstalación en todas las estancias, así como placas solares para una mayor eficiencia energética, este chalet de lujo ofrece un máximo confort y comodidad. Ubicado en la exclusiva Urbanización Campodón, disfrutarás de total privacidad y tranquilidad, sin renunciar a las mejores comunicaciones y servicios. ¡No dejes escapar esta oportunidad única de vivir en un hogar de lujo a estrenar en Villaviciosa de Odón! Contacta con nosotros para concertar una visita personalizada. [IW].",False,good,False,,2558.0,True,False,False,False,[],False,False,1100000.0,€,,,chalet,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente,CHA0005,independantHouse,,1350000.0,250000.0,19.0,
108451168,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/b3/f9/1345281269.webp,23,8,1750000.0,penthouse,sale,182.0,True,3,2,calle de Francisco Silvela,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4306239,-3.6721204,False,https://www.idealista.com/inmueble/108451168/,"SX71767-CB Property Partners tiene el placer de presentar un maravilloso ático exterior de 182 m2 construidos, de los cuales 157 son de vivienda, 12 de terraza y 13 metros de comunes. La vivienda tiene una espectacular reforma y se ubica en una octava planta con orientación hacia el sur, en el barrio de Guindalera, en el distrito de Salamanca.  El inmueble dispone de un luminoso salón-comedor, con baño de cortesía y cocina semi-abierta, con ventanas a la fachada principal y a la terraza. La cocina es de diseño, color terracota a juego con la finca, y cuenta con electrodomésticos de alta gama y gran capacidad de almacenaje. Igualmente, la zona de descanso cuenta con 3 dormitorios, uno de ellos con baño en suite y otro baño que presta servicio a los otros 2 dormitorios.  Cabe destacar que la distribución está realizada con tabiques de pladur con doble placa a cada lado y aislamiento acústico de lana de roca en su interior. El suelo de la vivienda es una tarima de roble natural. Todas las estancias tienen cornisas decorativas de escayola en los techos. Asimismo, existe abundante ebanistería a medida. La puerta de acceso a la vivienda se ha sustituido por una acorazada de 11 puntos de anclaje y bombín KABA expert PLUS con llave incopiable.  Igualmente, el inmueble cuenta con ascensor, portero, y 2 sistemas de climatización complementarios; 1) La calefacción central, que alimenta a los radiadores de hierro fundido recuperados de obra y restaurados. Todos ellos incorporan válvulas termostáticas conectadas al sistema SMART NOW, posibilitando su regulación desde el móvil.  2) La bomba de calor para la producción de aire caliente y frio, con unidades interior y exterior.  No dudes en contactarnos para agendar tu visita. Property Partners, simplifica tu cambio.  CARACTERÍSTICAS: • Superficie total construida: 182 m2  • Superficie vivienda: 157 m2  • 13m2 terraza • 8ª planta (ático) • Cocina semi-integrada • 3 habitaciones • 2 baños • 1 aseo ESPECIFICACIONES: • Ascensor • Portero Sobre el barrio:  El barrio de Guindalera, en el distrito de Salamanca, se caracteriza por ser una sosegada área residencial con una amplia oferta de comercio, colegios, cafés, restaurantes, y parques. Dispone de la emblemática Plaza de Toros de las Ventas y espacios verdes como el Parque de Malaria Eva Duarte. Cuenta con acceso directo a la M-30, diversas estaciones de autobús, y las líneas de metro: L2, L4, L5, L6, L7, y L9.",True,good,False,True,9615.0,True,False,False,False,[],False,False,1750000.0,€,,,flat,"Guindalera, Madrid",Ático en calle de Francisco Silvela,77403,penthouse,,,,,
108728360,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/47/88/1353595113.webp,40,1,439000.0,flat,sale,72.0,True,2,1,"CL REYES AIZQUIBEL, 16",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4683559,-3.707522,True,https://www.idealista.com/inmueble/108728360/,"Se vende vivienda recién reformada de 2 dormitorios, 1 baño completo, cocina independiente, hall de entrada y salón-comedor, con una superficie construida de 71 m2 en planta primera, con trastero y plaza de garaje incluidos en el precio en la C/Reyes Aizquibel, junto a las Torres de Pº de la Dirección (Valdeacederas). La vivienda cuenta con caldera de gas individual (a estrenar) para agua caliente y calefacción, tiene preinstalación de aire acondicionado por conductos, suelos de tarima laminada y rodapié lacado blanco (10 cm), armario empotrado, carpintería exterior de aluminio. La cocina se entrega sin amueblar. El edificio tiene ascensor desde planta de garaje en sótano -1 hasta planta tercera o ático. La vivienda dispone de un trastero de 3,5 m2 de superficie y se vende junto a una plaza de garaje en sótano -1. Hay opción de comprar una plaza de garaje adicional en garaje en superficie (parte posterior del propio edificio). Los gastos de comunidad de la vivienda son 68. -€/mes y de 10. -€/mes para la plaza de garaje.  El IBI asciende a 375. -€ para la vivienda y a 38. -€ para la plaza de garaje. La vivienda pertenece a un edificio construido en el año 2006 de 16 viviendas distribuidos en 2 portales. ** Disponemos de otras 2 viviendas en venta en el mismo edificio de similares características (2-d y 1-b) y superficie en planta primera y segunda, también con trastero y plaza de garaje incluidas en el precio. ** La vivienda se encuentra en una zona de expansión de la capital y muy bien comunicada, junto al eje de Paseo de la Dirección y C/Marqués de Viana, Avda. de Asturias y C/Sinesio Delgado, muy próxima a la estación de Chamartín, al barrio del Pilar (C. C. La Vaguada), 4 Torres, Plaza de Castilla (intercambiador de transportes), Paseo de la Castellana y con buenos accesos a la M-30 (norte A-1, Colmenar Viejo, noroeste A-6 y sur) y M-11 Aeropuerto y M-40.",False,good,False,True,6097.0,True,False,False,False,[],False,False,439000.0,€,True,True,flat,"Valdeacederas, Madrid","Piso en CL Reyes Aizquibel, 16",,,,,,,
109162188,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/f1/54/57/1366098647.webp,18,1,223700.0,flat,sale,89.0,True,3,1,calle de Portugal,Madrid,Fuenlabrada,Fuenlabrada II - El Molino,es,,40.2805155,-3.8100184,False,https://www.idealista.com/inmueble/109162188/,"TECNOCASA FUENLABRADA zona Fuenlabrada II - Parque de la Solidaridad - Cerro del Molino - Fuenlabrada Central VENDE Piso en CALLE PORTUGAL, listo para entrar a vivir. Compuesto de 3 dormitorios, salón, cocina grande, baño y terraza acristalada. La luminosa y amplia vivienda dispone de suelo de tarima, ventanas de aluminio climalit, puertas en sapely y radiadores de gas. Además la vivienda esta recién pintada y la fachada esta rehabilitada. Piso con Ascensor y completamente exterior. Ubicada en una de las mejores zonas de Fuenlabrada, próxima a todos los servicios necesarios como hospital, colegios, supermercados, centro de salud, centro de día para mayores, zonas verdes y a escasos minutos de Renfe y Metro Fuenlabrada Central. A 5 MINUTOS DE LA PARADA DE METRO PARQUE EUROPA. A 7 MINUTOS de FUENLABRADA CENTRAL ( AYUNTAMIENTO, JUZGADOS Y CENTRO COMERCIAL PLAZA DE LA ESTACION ). A 10 MINUTOS A PIE DEL HOSPITAL DE FUENLABRADA. A 1 MINUTOS A PIE DEL PARQUE DE LA SOLIDARIDAD. Fácil acceso a la carretera M 506 comunicando con M 50, A 42, R 5, A 5 Zona con todos los servicios AVISO LEGAL: Recordamos a nuestros Señores clientes que la información facilitada no constituye una auténtica oferta vinculante ni contractual. Este anuncio publicitario es provisional, y las fotografías y datos en él incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación. La totalidad del contenido que aparece tiene carácter meramente informativo y aproximado, no teniendo, en modo alguno, carácter contractual. Tanto los datos, como las imágenes y planos pueden estar sujetos a cambios, por lo que le invitamos a que, si precisa una información más exacta y detallada, contacte con nosotros y le atenderemos a la mayor brevedad posible. Los contenidos tienen únicamente finalidad informativa y bajo ninguna circunstancia deben usarse ni considerarse como oferta de venta o financiación, solicitud de una oferta de compra o financiación, ni recomendación para realizar cualquier otra transacción, salvo que así se indique expresamente. La información y documentación a ofrecer de acuerdo con lo dispuesto en el Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en las respectivas delegaciones territoriales gestoras del inmueble.",False,good,False,True,2513.0,False,False,False,False,[],False,False,223700.0,€,,,flat,"Fuenlabrada II - El Molino, Fuenlabrada",Piso en calle de Portugal,PAOLO,,,,,,
108383897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/fd/fb/1342496704.webp,18,3,308000.0,flat,sale,124.0,True,3,2,"calle de Nicolás Fuster, 7",Madrid,Pinto,San José - Buenos Aires,es,,40.2404141,-3.7062449,True,https://www.idealista.com/inmueble/108383897/,"Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas con renta de mercado. No se puede constituir financiación hipotecaria sobre este tipo de fincas, por lo que se requerirán otras garantías en caso de solicitarse financiación. Se recomienda obtener asesoramiento profesional y legal antes de la compra. Consulte con nuestro Agente Comercial para más información y condiciones especiales de compraventa. No se admiten visitas a la vivienda. ________________________________________ Arte Urbano Real Estate presenta: Magnífica vivienda de 3 dormitorios y 2 baños en Pinto, Madrid. Situada en un complejo residencial con amplias zonas comunes, piscina y juegos infantiles. Buena conexión por transporte público y privado. Cercana a la estación de tren, a colegios, supermercados y centro de salud. •Superficie: 124 m² •Distribución: Salón-comedor, cocina amueblada, 3 dormitorios con armarios empotrados, 2 baños completos. •Equipamiento: Calefacción individual, suelos de parquet, plaza de garaje, trastero. Urbanización privada: •Piscina de adultos e infantil •Parque infantil •Zonas ajardinadas •Servicio de conserjería Ubicación: Zona residencial consolidada, muy bien comunicada y rodeada de servicios. Precio: Incluye plaza de garaje y trastero. ""Este anuncio tiene carácter informativo, siendo las fotos, planos y la visita virtual de una vivienda similar y no constituyendo documento contractual”.",False,good,False,True,2484.0,True,False,True,False,[],False,False,308000.0,€,True,True,flat,"San José - Buenos Aires, Pinto","Piso en calle de Nicolás Fuster, 7",,,,,,,
95931711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/14/cd/1206164105.webp,26,bj,270000.0,flat,sale,160.0,True,6,2,Alcobendas Centro,Madrid,Alcobendas,Alcobendas Centro,es,,40.5457843,-3.6381269,False,https://www.idealista.com/inmueble/95931711/,"Vuestra agencia de confianza APINORTE presenta conjunto mixto de vivienda (65 m²) y local adaptado a vivienda (95 m²) en el centro de Alcobendas, zona Ayuntamiento Nuevo, fuera del casco antiguo; recién reformado. Dispone de un salón principal con cocina americana, dormitorio principal que da acceso a un altillo (de 14 m²) con ventana y persiana eléctrica. Ventanas oscilobatientes con rotura de puente térmico y acústica, puerta acorazada, suelos de gres, paredes lisas, ideal para como inversión y alquiler por habitaciones, con acceso directo desde la calle y desde el portal. La vivienda destaca por su proximidad a Renfe Av. de España, Centro Comercial Gran Manzana, colegios, centros médicos y Ayuntamiento, etc. La vivienda también cuenta con fácil y rápida salida a carretera (A-1, A-6, M-30, M-40, M-11, Carretera a Barrajas). *ASESORAMIENTO PERSONAL GRATUITO Y SIN COMPROMISO.",True,good,False,False,1688.0,True,False,False,False,[],False,False,270000.0,€,,,flat,"Alcobendas Centro, Alcobendas",Piso,28-327-1161,,,,,,
109178794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/49/8f/1367026690.webp,21,1,243500.0,flat,sale,45.0,True,1,1,calle de la Huerta del Obispo,Madrid,Madrid,Tetuán,es,Berruguete,40.4627712,-3.7034425,False,https://www.idealista.com/inmueble/109178794/,"Se vende piso de 45 m² construidos en el corazón del barrio de Tetuán. La vivienda se distribuye en: •1 dormitorio luminoso con terraza privada •Salón con cocina integrada y acceso a terraza, perfecto para disfrutar del aire libre •1 baño completo con plato de ducha Dispone de calefacción individual por gas, lo que garantiza confort durante todo el año. Ubicado en primera planta de un edificio sin ascensor, en una zona con excelente comunicación y rodeada de todos los servicios: transporte público, comercios, restaurantes y zonas de ocio. Ideal como vivienda propia o inversión con alta rentabilidad en una de las zonas con mayor proyección de Madrid. � ¡Ven a visitarlo y descubre tu próximo hogar en Tetuán!",True,good,False,False,5411.0,False,False,False,False,[],False,False,243500.0,€,,,flat,"Berruguete, Madrid",Piso en calle de la Huerta del Obispo,,,,,,,
108789620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/c2/ff/1355177189.webp,25,4,2199000.0,flat,sale,260.0,True,6,4,"calle de Bravo Murillo, 4",Madrid,Madrid,Chamberí,es,Trafalgar,40.4342018,-3.7040012,True,https://www.idealista.com/inmueble/108789620/,"Te presentamos esta magnífica y luminosa vivienda exterior de 261 m², ubicada en una de las zonas más deseadas de Madrid: Chamberí – Trafalgar.  al lado de la glorieta de Quevedo ubicación estratégica, considerada una de las mejores zonas de Madrid.  ✔️ 6 habitaciones, incluyendo una de servicio con su propio baño � 4 baños completos �️ Salón amplio + comedor + zona de estar � Terraza exterior con luz natural todo el día � Plaza de garaje incluida en el precio � Todo exterior y listo para entrar a vivir La propiedad se encuentra en una finca señorial, en una calle tranquila y perfectamente comunicada, a pasos del metro, colegios, comercios y zonas verdes. Ideal para familias grandes o quienes buscan una vivienda espaciosa en el corazón de Madrid.",True,good,False,True,8458.0,True,False,False,False,[],False,False,2199000.0,€,True,True,flat,"Trafalgar, Madrid","Piso en calle de Bravo Murillo, 4",Goza Madrid,,,,,,
106647984,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/20/22/1289817398.webp,25,bj,172000.0,flat,sale,42.0,True,1,1,avenida Séptima,Madrid,Madrid,San Blas,es,Rejas,40.4470958,-3.6016851,False,https://www.idealista.com/inmueble/106647984/,"Tecnocasa Agencia inmobiliaria de MADRID - zona CIUDAD PEGASO - ALAMEDA DE OSUNA - REJAS - Oficina Tecnocasa de MADRID Vende apartamento situado en Avenida Séptima; (Metro El Capricho línea 5) SE VENDE CON INQUILINO HASTA EL JULIO DE 2026, ALQUILADO EN 600€ AL MES. PLANTA BAJA CON PUERTA DIRECTA A CALLE 38 m2  Salón con dormitorio en una estancia, cocina y baño. Completamente rectangular, se encuentra en buen estado, está para entrar a vivir. La vivienda es tranquila, tiene vista hacia jardín y patio privados. La zona es muy tranquila dispone de numerosas zonas para pasear y hacer deporte al aire libre. A 7 minutos del Metro de El Capricho (Línea 5). Todos los servicios muy cerca como colegios, supermercados, centro de salud, etc. C. C. PLENILUNIO A 8 MINUTOS ANDANDO. Conexión con m40, A2, m12, etc. Visítelo sin ningún compromiso. HIPOTECA 100%. *Consulte las condiciones de venta o de arrendamiento específicas para cada inmueble. La información contenida en este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorreción.",False,good,False,True,4095.0,True,False,False,False,[],False,False,172000.0,€,,,flat,"Rejas, Madrid",Piso en avenida Séptima,,,,,,,
