propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
96885462,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/fb/d3/1338750831.webp,W-02N3SB,36,6,3400000.0,flat,sale,303.0,True,4,5,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4225628,-3.6748042,False,https://www.idealista.com/inmueble/96885462/,"Excelente piso en Goya con terraza y garaje Engel & Völkers, presenta esta espectacular vivienda cerca del Retiro, con orientación sur-este, ubicada en edificio del arquitecto Gutierrez Soto con estudiada arquitectura y optimización de luminosidad y vistas. Esta vivienda, que ha sido reformada integralmente, disfruta de un exquisito interiorismo y está dotada del máximo lujo en todas sus estancias. Ideal para recibir, se caracteriza por su amplitud y buena distribución, sin apenas pasillos y con zonas social y de descanso perfectamente diferenciadas. Según entramos a la vivienda, nos encontramos con un majestuoso hall que nos lleva en su ala derecha a un amplísimo salón en tres cuerpos, con salida a terraza y vistas perimetrales, en todo el espacio. En el ala izquierda del hall encontramos un aseo de cortesía y espacios de almacenaje perfectamente integrados en la decoración. Desde este ala se accede a la zona de cocina, dormitorios y baños. La zona de la cocina, completamente nueva, dispone de zona de lavandería y cuarto de servicio con su baño correspondiente. Respecto a los dormitorios, el dormitorio principal situado en el fondo de la casa, está totalmente independizado del resto y dispone de un maravilloso vestidor con luz natural que da entrada a la habitación principal con baño en suite. Además cuenta con otros dos grandísimos dormitorios y dos baños completos. Todas las estancias de la casa gozan de excepcional luminosidad tanto por orientación como por altura. Además la propiedad cuenta con una plaza doble de aparcamiento y dos trasteros. En definitiva, nos encontramos ante un verdadero piso de lujo al lado del Retiro. El distrito de Salamanca es una de las zonas más relevantes de Madrid, tanto por su peculiar distribución como por los vecinos que tradicionalmente han habitado sus emblemáticas calles. Su construcción data de la segunda mitad del siglo XIX y corresponde a la ampliación urbanística llevada a cabo durante el reinado de Isabel II. El precursor al que se debe su nombre fue el malagueño José de Salamanca y Mayol, Marqués de Salamanca, quien concibió un nuevo emplazamiento con una cuidada edificación que albergara a las clases aristocráticas y burguesas de Madrid. De estilo decimonónico, se caracteriza por su especial distribución regular en forma de damero con calles perpendiculares. Sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. Tradicionalmente, Salamanca fue una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, la diplomática y, especialmente la comercial ya que es una de las áreas de moda de lujo más importantes de la capital. El Parque del Buen Retiro, auténtico espacio para el ocio familiar en un entorno verde, se encuentra a pocos minutos andando. Por su parte, Goya se constituye como el barrio con más servicios del distrito, disfrutando de toda tipología de tiendas, restaurantes, mercados, ocio y establecimientos deportivos.  Por su parte, Goya se constituye como el barrio con más servicios del distrito, disfrutando de toda tipología de tiendas, restaurantes, mercados, ocio y establecimientos deportivos, dotando a la zona de la máxima calidad de vida.",True,good,False,True,11221.0,True,True,False,False,[],False,False,3400000.0,€,True,True,flat,,"Goya, Madrid",Piso en calle de O'Donnell,Top,,,,
108828127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/d8/64/1356313857.webp,19548,39,6,3600000.0,flat,sale,292.0,True,4,5,calle de Miguel Ángel,Madrid,Madrid,Chamberí,es,Almagro,40.4346643,-3.6911954,False,https://www.idealista.com/inmueble/108828127/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta esta magnífica propiedad ubicada en pleno barrio de Almagro, a escasos metros del Paseo de la Castellana y del Paseo de Eduardo Dato. La vivienda totalmente reformada, con muy buenas calidades, situada en la sexta planta de un edificio de los años 60 en una localización privilegiada, ofrece un salón comedor amplio y diáfano, que se abre a una coqueta terraza. La cocina, de generosas dimensiones y completamente equipada, se comunica con la zona social mediante puertas correderas que permiten independizar o integrar ambos ambientes. El dormitorio principal dispone de baño en suite, vestidor y acceso directo a la terraza. Los otros dos dormitorios cuentan igualmente de baño en suite y el dormitorio de servicio tiene una entrada independiente y baño propio. La propiedad se completa con una plaza de garaje próxima, trastero y servicio de portería en el edificio. Esta privilegiada zona conserva una arquitectura de gran valor, con fachadas de piedra, portales representativos y edificios de categoría. Su proximidad inmediata al Paseo de la Castellana garantiza una excelente conexión con el eje financiero, Recoletos y el acceso hacia el norte de la ciudad. Contamos con propiedades similares en la misma zona, algunas de las cuales están disponibles exclusivamente en nuestra página web por solicitud de los propietarios, y otras se comercializan de forma confidencial en régimen off market. Si desea obtener más información o ver otros inmuebles, puede acceder a los enlaces adicionales al final del anuncio o contactar con nosotros a través de nuestros medios habituales o a través de nuestra página web.",True,good,False,True,12329.0,True,True,False,False,[],False,False,3600000.0,€,True,True,flat,,"Almagro, Madrid",Piso en calle de Miguel Ángel,Top,,,,
108656223,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/a1/b2/1351265843.webp,W-030OKC,31,2,1150000.0,flat,sale,99.0,True,2,3,calle de Montesa,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4290151,-3.673559,False,https://www.idealista.com/inmueble/108656223/,"Vivienda de diseño en Goya. Vivienda de diseño a estrenar en el Barrio de Salamanca Exclusiva propiedad reformada integralmente con materiales de altísima calidad y un diseño contemporáneo firmado por el prestigioso estudio GMT+ arquitectos. Pensada para ofrecer el máximo confort, funcionalidad y estilo en una de las zonas más demandadas de Madrid. La vivienda cuenta con una distribución muy equilibrada: - Dos dormitorios en suite, ambos con baño completo y armarios empotrados - Luminoso salón con grandes ventanales - Cocina-comedor de diseño, completamente equipada - Aseo de cortesía - Cuarto de lavandería independiente Orientación oeste, lo que garantiza una excelente luminosidad y vistas despejadas. El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por la distribución regular de sus edificios y la arquitectura de los mismos, como por los vecinos que habitan en sus emblemáticas calles. En concreto, en el distrito Goya, encontramos edificios de altura media por lo que es una zona bastante poblada con viviendas de gran tamaño y señoriales. Esta zona posee una gran red de transporte público (metro, autobuses urbanos, paradas de taxi) y acceso muy cercano a la M 30. En las distintas calles podemos encontrar una amplia gama de servicios: comercios, farmacias, colegios, escuelas infantiles, iglesias, buenos bares y restaurantes. Se encuentra muy cerca del WiZink Center, de la Real Casa de la Moneda, de la Plaza de Toros de las Ventas y del Parque del Retiro. Por otro lado, a pocos minutos andando encontramos la calle Goya en la que se ubican los mejores comercios de lujo. Hablamos de un barrio que ofrece absolutamente todo lo necesario para una máxima calidad de vida.",True,good,False,True,11616.0,True,True,False,False,[],False,False,1150000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Montesa,Top,,,,
109012983,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/90/76/1362422544.webp,MH212850,29,1,626000.0,flat,sale,93.0,True,3,2,Barrio Mirasierra,Madrid,Madrid,Fuencarral,es,Mirasierra,40.495396,-3.7108356,False,https://www.idealista.com/inmueble/109012983/,"Piso 3 dorm. con AEROTERMIA GILMAR MIRASIERRA & PUERTA DE HIERRO presenta una oportunidad única en Mirasierra: un hogar donde la eficiencia energética y el confort se unen para ofrecerle una experiencia de vida inigualable. Este espectacular piso de 93 m² se encuentra en una de las zonas más exclusivas y tranquilas de Mirasierra. Dispone de un luminoso y amplio salón con vistas a los jardines, cocina independiente y 3 dormitorios (el tercero actualmente integrado en el salón para ganar amplitud), además de 2 baños completos, ambos exteriores. La vivienda es totalmente exterior, bañada de luz natural y pensada para disfrutar cada rincón. Su gran valor diferencial está en su actualización integral en eficiencia energética, en próximo desarrollo e incluido en el precio; algo verdaderamente excepcional en la zona: •Sistema de aerotermia colectiva: calefacción y climatización de última generación, eficiente y respetuosa con el medio ambiente. •Placas fotovoltaicas: autoconsumo eléctrico que reduce drásticamente la factura de energía. •Aislamiento mejorado: máximo confort térmico y acústico durante todo el año. Todo ello se traduce en un hogar más sostenible, con un importante ahorro en consumo, menor impacto ambiental y un valor añadido que se mantendrá en el tiempo. La urbanización ofrece ascensor, piscina, cuidados jardines, servicio de portero-conserje y plaza de garaje en superficie incluida en el precio. Ubicada en la exclusiva Colonia de Mirasierra, esta propiedad está rodeada de comercios, excelentes comunicaciones y una destacada oferta educativa. Una combinación perfecta de ubicación privilegiada, tecnología sostenible y calidad de vida.",True,good,False,True,6731.0,True,True,False,False,[],False,False,626000.0,€,True,True,flat,,"Mirasierra, Madrid",Piso,Top,,,,
107556890,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/f7/d2/1316068334.webp,W-02YZCX,27,1,620000.0,flat,sale,68.0,True,2,2,calle de Ilustración,Madrid,Madrid,Moncloa,es,Argüelles,40.4211857,-3.7148515,False,https://www.idealista.com/inmueble/107556890/,"Exclusivo piso de lujo de dos habitaciones en Argüelles Engel & Völkers presenta un exclusivo piso de diseño de dos habitaciones en la calle Ilustración, Argüelles. En pleno corazón del elegante barrio de Argüelles, este piso de diseño de dos habitaciones y dos baños combina lujo y confort en cada detalle: un amplio salón luminoso con balcón y vistas encantadoras, cocina totalmente equipada de diseño con acabados premium y decoración exclusiva. Este precioso inmueble cuenta con dos dormitorios: uno de ellos principal con balcón y un segundo dormitorio con baño en suite y armarios empotrados. A un paso del Parque del Oeste, restaurantes, tiendas y transporte público, es la oportunidad perfecta para vivir con estilo en una ubicación única. Ubicado en el corazón del barrio de Argüelles, este piso ofrece una localización inmejorable. A pocos pasos de las líneas de metro 3, 4 y 6, y con la estación de Príncipe Pío (líneas 6, 10, Ramal y cercanías) muy cerca, conecta rápidamente con toda la ciudad. Está a solo 10 minutos de la Gran Vía y el centro de Madrid, rodeado de comercios, restaurantes y el Parque del Oeste. Además, su cercanía al aeropuerto Adolfo Suárez Madrid-Barajas (25 minutos en coche) lo convierte en una opción perfecta para quienes buscan comodidad y accesibilidad en un entorno privilegiado.",True,good,False,True,9118.0,True,True,False,False,[],False,False,620000.0,€,,,flat,,"Argüelles, Madrid",Piso en calle de Ilustración,Top,,,,
109054839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/a9/cf/1362930521.webp,BFU-V1938,25,3,332000.0,flat,sale,102.0,True,3,1,calle San Antonio de Padua,Madrid,Madrid,Usera,es,Almendrales,40.3843843,-3.7017743,False,https://www.idealista.com/inmueble/109054839/,"CONTACTAR CON EXTENSIÓN Nº1 Piso en venta en la zona de Almendrales, perteneciente al distrito de Usera. La vivienda se localiza en la tercera planta del edificio y cuenta con ITE favorable. El inmueble destaca por buena iluminación y buena distribución. Dispone de 96metros cuadrados construidos, distribuidos en: - Salón muy amplio con aire acondicionado. -Tres dormitorios - Cocina equipada  - Un cuarto de baño completo. Descubre este encantador piso de 96 m², ubicado en una de las zonas más vibrantes y en crecimiento de Madrid. Situado en una tercera planta (sin ascensor), ofrece una excelente conexión con la ciudad: a solo 5 minutos de las estaciones de metro de Usera y Almendrales, y muy cerca de la estación de cercanías 12 de Octubre, así como de la animada avenida Marcelo Usera. La vivienda, cuenta con un amplio y luminoso salón-comedor equipado con aire acondicionado, tres cómodos dormitorios y un baño completo con bañera. La cocina es independiente y ofrece un espacio moderno que puedes personalizar a tu gusto. Además, dispone de calefacción individual por gas natural, lo que garantiza confort durante todo el año. Perfecto tanto para vivir como para invertir, este piso representa una excelente oportunidad en un barrio dinámico, bien comunicado y con todos los servicios a tu alcance.   (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,False,3255.0,True,True,False,False,[],False,False,332000.0,€,,,flat,,"Almendrales, Madrid",Piso en calle San Antonio de Padua,Top,,,,
108235022,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/2c/09/1337960481.webp,W-02YZ93,36,1,1350000.0,flat,sale,137.0,True,3,2,calle del General Díaz Porlier,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4369396,-3.6774521,False,https://www.idealista.com/inmueble/108235022/,"Exclusiva vivienda en el codiciado barrio de Salamanca – Lista Engel & Völkers presenta esta exclusiva vivienda en la zona de Lista Ubicado en una tranquila calle residencial, este luminoso piso exterior destaca por sus amplios ventanales, orientación oeste y una reforma integral de diseño que permite entrar a vivir desde el primer día. Con 137 m² construidos, la vivienda se distribuye en un amplio salón-comedor, cocina totalmente equipada y tres dormitorios. La habitación principal cuenta con baño en suite, y un segundo baño completo da servicio al resto de la vivienda. Ambos baños son especialmente amplios y cómodos. El piso se entrega completamente amueblado, listo para ofrecer confort y estilo desde el primer momento. Se encuentra en una elegante finca clásica de ladrillo visto, que dispone de servicio de portería y trastero incluido. Una excelente oportunidad para vivir o invertir en una de las zonas más cotizadas de Madrid. Este piso está ubicado en el barrio de Lista que pertenece al distrito de Salamanca. Este es uno de los barrios madrileños de mayor demanda. Se trata de una zona residencial rodeada de palacetes, embajadas y los mejores restaurantes de Madrid. Se encuentra junto a la zona comercial por excelencia ""la Milla de Oro"" en la calle Ortega y Gasset a la que llegamos dando un paseo de tan solo unos minutos. Este barrio debe su nombre a D. José de Salamanca y Mayol, Marqués de Salamanca. Este distinguido arquitecto fue quien planificó los espacios concibiendo el barrio de Salamanca como un entramado de preciosas calles paralelas y perpendiculares donde se alojó la burguesía de la época. Actualmente, es una zona residencial con gran demanda entre las élites políticas, financieras y directivos de compañías nacionales e internacionales.",True,good,False,True,9854.0,True,True,False,False,[],False,False,1350000.0,€,,,flat,,"Lista, Madrid",Piso en calle del General Díaz Porlier,Top,,,,
108023682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/f1/f8/1331504282.webp,,72,,1600000.0,chalet,sale,630.0,,5,6,calle del Ciervo,Madrid,Ciudalcampo,,es,,40.618379,-3.6103458,False,https://www.idealista.com/inmueble/108023682/,"CIUDALCAMPO: Chalet independiente, con un cuidado jardín y una distribución muy cómoda configurada de la siguiente manera: Planta acceso:  Hall Salón Comedor Aseo 2 dormitorios con 2 baños completos Dormitorio de servicio con baño Cocina con office Porche en el jardín 1º Planta: Gran dormitorio principal tipo suite, con salón privado, baño completo y terraza Otro dormitorio con baño incorporado y terraza Sótano: Gran Garaje Sala Multiusos Trastero Cuarto de caldera. En el 2021 se renovó por completo la fontanería y la electricidad de la vivienda.",True,good,False,,2540.0,True,True,False,False,[],False,False,1600000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente en calle del Ciervo,Top,,,,
108703747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/4a/70/1353161474.webp,,58,,2950000.0,chalet,sale,1100.0,,8,5,calle Chueca,Madrid,Las Rozas de Madrid,La Chopera,es,La Chopera,40.5112313,-3.9087767,False,https://www.idealista.com/inmueble/108703747/,"Presentamos al mercado esta lujosa propiedad, ubicada en una de las urbanizaciones más seguras y mejor comunicadas del Noroeste de Madrid.  Este chalet independiente destaca por su amplitud, calidad de construcción e impresionantes vistas a la sierra de Madrid. Construida con hormigón armado y materiales de alta calidad, de 1.100 m2 construidos sobre un terreno de dos parcelas de más de 1.000 m2 cada una, lo que la convierte en una de las mejores propiedades de la zona. Cuenta con 8 dormitorios, 5 baños, 1 aseo de cortesía, 2 despachos, 2 amplísimos salones, 3 terrazas, 2 comedores, 2 cocinas,1 amplio porche, cuarto de lavandería, despensa, bodega, 2 trasteros, cuarto calderas y garaje para 6 coches grandes. Muchas de las estancias cuentan con grandes ventanales con impresionantes vistas a la Sierra de Madrid.  La vivienda se distribuye en 3 plantas. * PLANTA PRINCIPAL * -Hall Recibidor, Salón y Terraza: accedemos por un porche al Hall Recibidor con vistas al horizonte a través un amplio ventanal, precedido por un elegante salón de más de 60 m2 con diferentes ambientes y desde el que podemos acceder a una enorme terraza de 25 m2 con vistas panorámicas a la Sierra de Madrid. Una zona ideal para disfrutar de una activa vida familiar y social. -Despacho y Biblioteca con chimenea, un rincón ideal para trabajar, leer o disfrutar de una conversación tranquila. Con acceso a terraza principal. -Cocina y Office de estilo contemporáneo cuenta con una isla central y tres grandes ventanales, que inundan la estancia de luz natural durante todo el día. La zona de office anexa permite disfrutar de comidas familiares de manera cómoda y acogedora. -El comedor, situado al lado del salón y con espacio para 12 a 14 personas, es el lugar perfecto para compartir almuerzos y cenas distinguidas.  -Aseo de cortesía, revestido con piedras naturales de la más alta calidad.  * PLANTA PRIMERA * En la primera planta se encuentran los dormitorios principales. -1 Suite Principal, con dormitorio principal, estudio, 2 vestidores independientes, baño de lujo con ducha y bañera de hidromasaje, terraza de 15 m2 con vistas a la Sierra Noroeste de Madrid. -1 Dormitorio en suite con baño incorporado. -2 Dormitorios dobles, uno con terraza y ambos con un amplio baño compartido. -1 Estudio o dormitorio con acceso a terraza y de nuevo con impresionantes vistas a la Sierra.  * PLANTA BAJA * En la primera baja se encuentran las estancias para disfrute con amigos o en familia y servicios auxiliares.  -Amplio salón comedor con una cocina abierta, perfecto para realizar fiestas o extensas reuniones familiares, que dan acceso directo al porche, jardín y piscina. -1 Dormitorio con baño en Suite, totalmente independiente.  -2 dormitorios para el servicio con un baño.  -Una espaciosa despensa a buena temperatura ideal para conservación de alimentos -Espacioso garaje con capacidad de hasta 6 grandes coches, con fácil maniobra -Zona interior garaje, con un trastero, zona de depósito adicional de agua y zona de calderas.  * EXTERIORES * -Un Jardín caracterizado por su diseño paisajístico, diversidad de flores y vegetación, de fácil mantenimiento.  -Al lado de la piscina, cuenta con un cenador  -Piscina de climatizada, depuración cloro-salino, persiana cierre eléctrico. * ZONAS ADICIONALES * -Bodega  -Depuradora piscina -Almacenaje adicional, para guardar utensilios de jardinería, muebles jardín entre otros.",True,good,False,,2682.0,True,True,False,False,[],False,False,2950000.0,€,True,True,chalet,independantHouse,"La Chopera, Las Rozas de Madrid",Casa independiente en calle Chueca,Top,,,,
108843269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/b2/13/1357781639.webp,MM204622,42,,1060000.0,chalet,sale,309.0,,4,4,calle Otoño,Madrid,Madrid,San Blas,es,Rejas,40.4456547,-3.5691737,False,https://www.idealista.com/inmueble/108843269/,"Descubra esta imponente propiedad ubicada en el exclusivo barrio de Rejas, dentro del distrito de San Blas, en Madrid. Este chalet independiente, construido en 2007, es un verdadero ejemplo de lujo y comodidad. Con una parcela de 390 m² y 309 m² construidos distribuidos en tres plantas, esta vivienda está diseñada para satisfacer los más altos estándares de calidad y estilo. El chalet cuenta con 4 amplios dormitorios y 4 baños, lo que lo convierte en el hogar perfecto para familias que buscan espacio y privacidad. Sus acabados de alta gama incluyen suelos de tarima, armarios empotrados y una puerta blindada que garantiza la máxima seguridad. Además, está equipado con aire acondicionado, lo que asegura un confort óptimo durante todo el año. En el exterior, disfrutarás de un hermoso jardín privado y una piscina donde relajarte y disfrutar de los días soleados. También dispone de un garaje con capacidad para 5 vehículos, un detalle que destaca por su practicidad y exclusividad. El chalet se encuentra en Rejas, una zona residencial tranquila y bien conectada, ideal para quienes buscan un entorno apacible sin renunciar a las comodidades de la ciudad. Para sus compras y ocio, el Centro Comercial Plenilunio está a pocos minutos en coche, ofreciendo una amplia variedad de tiendas, restaurantes y servicios. Rejas es un barrio en auge que combina un ambiente residencial con una excelente oferta de servicios. Su proximidad al Aeropuerto Adolfo Suárez Madrid-Barajas y a importantes vías de comunicación como la A-2 y la M-40 lo convierten en una ubicación estratégica tanto para familias como para profesionales. En GILMAR llevamos desde 1983 ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestro equipo de expertos en la oficina de Orgaz-Naciones estará encantado de atenderte y proporcionarte más información sobre esta propiedad. No olvides facilitar la referencia 204622 al contactar con nosotros.  Para concertar una visita, contacte con nuestro equipo en la oficina de Orgaz-Naciones, ubicada en Avda. Machupichu, 35. Llámenos al o envíenos un correo electrónico a. Recuerde facilitar la referencia 204622 para que le podamos atender mejor. Estamos aquí para ayudarle a encontrar el hogar perfecto para usted y su familia.",True,good,False,,3430.0,True,True,False,False,[],False,False,1060000.0,€,True,True,chalet,independantHouse,"Rejas, Madrid",Casa independiente en calle Otoño,Top,,,,
105962442,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/fa/51/1315412317.webp,W-02WYAK,29,bj,1800000.0,flat,sale,191.0,True,3,3,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4209068,-3.6739593,False,https://www.idealista.com/inmueble/105962442/,"Lujoso piso reformado en Goya junto al Retiro Engel & Völkers, inmobiliaria de lujo, tiene el placer de presentar esta maravillosa vivienda en el barrio de Salamanca. La vivienda ha sido reformada con excelentes calidades y un mobiliario de diseño y exclusividad. En la zona de día podrá disfrutar de un fantástico salón comedor, con salida a un estupendo patio del que disfrutar al aire libre. La cocina está totalmente equipada con muebles y encimera de última generación y electrodomésticos de alta gama.  La vivienda cuenta con tres amplios dormitorios con baño en suit y armarios totalmente vestidos.  Su diseño, distribución y materiales han sido pensados para conseguir una vivienda confortable, cálida, elegante y lista para entrar a vivir. Ubicada en una finca representativa, muy cerca del parque del Retiro, cuenta con ascensor, accesibilidad y portero físico. No lo dude más y venga a visitarla. El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por la distribución regular de sus edificios y la arquitectura de los mismos, como por los vecinos que habitan en sus emblemáticas calles. En concreto, en el distrito Goya, encontramos edificios de altura media por lo que es una zona bastante poblada con viviendas de gran tamaño y señoriales. Esta zona posee una gran red de transporte público (metro, autobuses urbanos, paradas de taxi) y acceso muy cercano a la M30.   En las distintas calles podemos encontrar una amplia gama de servicios: comercios, farmacias, colegios, escuelas infantiles, iglesias, buenos bares y restaurantes. Se encuentra muy cerca del WiZink Center, de la Real Casa de la Moneda, de la Plaza de Toros de las Ventas y del Parque del Retiro. Por otro lado, a pocos minutos andando encontramos la calle Goya en la que se ubican los mejores comercios de lujo. Hablamos de un barrio que ofrece absolutamente todo lo necesario para una máxima calidad de vida.",True,good,False,True,9424.0,True,True,False,False,[],False,False,1800000.0,€,,,flat,,"Goya, Madrid",Piso en calle de O'Donnell,Top,,,,
108938729,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/b0/98/1361387645.webp,AG212658,32,2,650000.0,flat,sale,41.0,False,1,1,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4256776,-3.6934957,False,https://www.idealista.com/inmueble/108938729/,"En el prestigioso barrio de Justicia, en pleno distrito Centro de Madrid, encontramos este magnífico piso completamente reformado que combina elegancia y funcionalidad. Con una superficie de 41 m², esta vivienda ofrece un dormitorio, un baño, una luminosa cocina y un salón independiente, ideal tanto para quienes buscan un hogar acogedor como para inversores que deseen una propiedad en una de las zonas más demandadas de la ciudad. El edificio, con una fachada y portal señorial, refleja el carácter sofisticado de la zona. Además, cuenta con ascensor y portero físico, asegurando confort y seguridad. El interior del piso está diseñado con atención al detalle, con suelos de parquet que aportan calidez, aire acondicionado para garantizar el máximo confort y acabados de alta calidad gracias a su reciente reforma. La luminosidad es otro de los puntos fuertes de esta vivienda, que resulta perfecta tanto para vivir como para obtener una atractiva rentabilidad en alquiler. Justicia es uno de los barrios más vibrantes y de moda de Madrid. Conocido por sus calles llenas de vida, boutiques exclusivas, galerías de arte y una oferta gastronómica de primer nivel, es una zona que atrae tanto a locales como a visitantes. Pasear por sus calles es disfrutar del Madrid más cosmopolita, donde se mezclan edificios históricos con el ambiente moderno y bohemio que define al barrio. A menos de 10 kilómetros, encontramos colegios de prestigio como el Colegio Santa Isabel-La Asunción, ideal para familias que busquen una educación de calidad. En cuanto a compras, el Mercado de San Antón y el cercano Centro Comercial ABC Serrano ofrecen opciones tanto para el día a día como para disfrutar del ocio. En términos de transporte, la ubicación es inmejorable: las estaciones de metro más cercanas, Chueca (Línea 5) y Tribunal (Líneas 1 y 10), están a pocos minutos a pie. Asimismo, las líneas de autobús 3, 37 y 40 conectan el barrio con el resto de la ciudad, y la estación de cercanías de Sol (C3 y C4) amplía aún más las opciones de desplazamiento. Desde 1983, GILMAR ha liderado el sector inmobiliario con un enfoque centrado en las necesidades de sus clientes. Nuestra misión es ayudarte a encontrar la casa de tus sueños, ya sea en el corazón de una ciudad vibrante como Madrid o en cualquier otro lugar. Nuestro equipo de expertos está comprometido con proporcionar un servicio impecable y personalizado, garantizando la mejor experiencia en cada paso del proceso. Para más información sobre este exclusivo piso, contacta con nuestro equipo de la oficina de Centro. Puedes visitarnos en Plaza de Herradores, 4, llamarnos al o escribirnos a. Por favor, facilita la referencia 212658 para que podamos ofrecerte un servicio más ágil y personalizado.",True,good,False,True,15854.0,True,True,False,False,[],False,False,650000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso,Top,,,,
