propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
109155584,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/04/a9/1365933518.webp,26,1,164500.0,flat,sale,75.0,True,3,2,"ronda del Sur, 155",Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3755882,-3.6693005,True,https://www.idealista.com/inmueble/109155584/,"Inmueble en WOW ( periodo de pujas al alza desde el 26/08/2025 al 09/09/2025 a las 18:00) precio de salida: 164.500 € Ventas especiales"". El precio indicado es precio de salida. Descúbrelo e infórmate en\Inmueble en comercialización mediante el sistema de subasta al mejor postor. Estos inmuebles admiten pujas hasta la finalización del plazo indicado al efecto en cada una de las fichas de los inmuebles publicados en nuestra página web (hora peninsular española). Servihabitat escogerá la puja más alta para la venta del inmueble. Se deja expresa constancia que se deberá realizar un depósito previo de 1500 o 3000¿ en función del precio de salida. Dicho depósito será devuelto automáticamente sin coste alguno en caso de no ser el pujador elegido. Vivienda de 3 dormitorios, un aseo y un baño con plato de ducha, cocina independiente y salón. Primera planta sin ascensor en el barrio de Entrevías ( Madrid ) Solicite una visita y la información para participar en la puja.",False,renew,False,False,2193.0,False,False,False,False,[],False,False,164500.0,€,flat,,"Entrevías, Madrid","Piso en ronda del Sur, 155",SV-60573174,,,,,,
109168100,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/87/9f/1366297220.webp,8,2,190000.0,flat,sale,60.0,True,3,1,"calle del Concilio, 7",Madrid,Alcobendas,Alcobendas Centro,es,,40.5436258,-3.6360669,True,https://www.idealista.com/inmueble/109168100/,"INMUEBLE EN RENTABILIDAD. SIN POSESION NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR. ¡Gran oportunidad para invertir en Alcobendas! en una zona residencial consolidada, con todos los servicios a su alcance, con una localización estratégica cerca de supermercados, colegios, centro de salud y con excelentes accesos a las diferentes vías principales que conectan con Madrid, tanto en transporte público como privado, lo que lo hace muy atractivo para los fututos inquilinos. Actualmente la propiedad se encuentra alquilada lo que garantiza la rentabilidad desde el primer momento. La propiedad no se encuentra disponible para realizar visitas o para posesión inmediata por encontrarse arrendada. Somos una empresa Inmobiliaria con posicionamiento en España y en el Mundo, estas cordialmente a conocer más de nosotros. Estamos en +84 países con +134.000 Agentes inmobiliarios. Es una propiedad de procedencia bancaria. Cualquier duda pueden consultar con nosotros, será un placer atenderles. No dejes pasar la oportunidad, mañana puede ser tarde. ¡Te esperamos! Los datos indicados son de carácter informativo, sin valor contractual. Los impuestos no están incluidos.",False,renew,False,False,3167.0,False,False,False,False,[],False,False,190000.0,€,flat,,"Alcobendas Centro, Alcobendas","Piso en calle del Concilio, 7",LIRE-01325,,,,,,
108983235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/6f/e5/1360843472.webp,47,bj,335000.0,flat,sale,55.0,True,1,1,calle de Santiago de Compostela,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4781817,-3.7201981,False,https://www.idealista.com/inmueble/108983235/,"ALTOR ASESORES OFRECE Moderno piso en el Barrio del Pilar – Calle Santiago Apóstol Amplio y luminoso piso situado en una urbanización cerrada con extensas zonas comunes, piscina y servicio de conserjería 24 horas. La vivienda destaca por su moderno diseño y excelente luz natural. Cuenta con una cocina americana totalmente equipada, un baño completo, y una habitación amplia y confortable. Dispone también de aire acondicionado, ideal para disfrutar del máximo confort durante todo el año. Ubicado en una zona tranquila y bien comunicada, con todo tipo de servicios a su alrededor: transporte público, comercios, zonas verdes y centros de ocio. HONORARIOS APARTE Ideal para quienes buscan comodidad, estilo y calidad de vida en una de las zonas más consolidadas de Madrid.",True,good,False,True,6091.0,False,False,False,False,[],False,False,335000.0,€,flat,,"Peñagrande, Madrid",Piso en calle de Santiago de Compostela,4312,,,,,,
106443718,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/61/50/1300002314.webp,6,1,5300000.0,flat,sale,309.0,True,4,3,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4170403,-3.6989936,False,https://www.idealista.com/inmueble/106443718/,"Ubicado en un eminente barrio del corazón de Madrid, este exclusivo piso residencial representa una oportunidad única para quienes buscan un hogar de lujo en una de las zonas más codiciadas de la ciudad.  Con un área construida de 309 m², esta propiedad combina a la perfección la elegancia histórica con las comodidades modernas, ofreciendo un espacio excepcionalmente amplio y luminoso con vistas exteriores que capturan la esencia vibrante de la capital. El piso, situado en un emblemático edificio de 1880 que ha sido meticulosamente restaurado a su condición excelente, cuenta con tres dormitorios y tres baños completos, incluyendo un baño en suite. Cada habitación ha sido diseñada con un alto estándar, destacando una cocina de diseño que satisface los más altos criterios estéticos y funcionales, equipada con electrodomésticos de última generación. Las características adicionales incluyen aire acondicionado centralizado, calefacción aerotérmica y un ascensor, asegurando así el máximo confort y accesibilidad. La propiedad ha integrado soluciones de vivienda accesible, lo que refleja un compromiso con el bienestar y la comodidad de todos los residentes. La ubicación de este piso es realmente privilegiada, situada cerca de una variedad de puntos de interés, cercana a varios parques y jardines, perfectos para disfrutar de momentos de ocio y relax al aire libre.",False,good,False,True,17152.0,False,False,False,False,[],False,False,5300000.0,€,flat,,"Huertas-Cortes, Madrid",Piso,312231,,,,,,
108084982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/58/b8/1353630377.webp,38,3,243000.0,flat,sale,67.0,False,2,1,calle Benjamín Palencia,Madrid,Torrejón de Ardoz,Sureste,es,,40.4548929,-3.4467365,False,https://www.idealista.com/inmueble/108084982/,"PISO CON INQUILINOS - SOLO INVERSORES - IDEALISTA Propiedad con inquilino construida en el 2009 en Torrejón de Ardoz, Madrid. Es un piso que cuenta con 52,68 m2 útiles, consta de 2 dormitorios, 1 baño, cocina, sala, trastero y garaje. La finca cuenta con ascensor, dispone de piscina como área común el contrato de alquiler se aportara cuando este la oferta aceptada las fotografías corresponden a un piso de la promoción Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,True,3627.0,True,False,False,False,[],False,False,243000.0,€,flat,,"Sureste, Torrejón de Ardoz",Piso en calle Benjamín Palencia,TES004,,,,True,True,
108892932,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/78/a8/1358148556.webp,27,1,225000.0,flat,sale,82.0,True,3,1,CL ADRADA DE HAZA,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.3889092,-3.6479074,False,https://www.idealista.com/inmueble/108892932/,"SN COMISION DE AGENCIA DESCRIPCION DE LA FINCA: Naturaleza URBANA: Vivienda piso sin anejos Cuota: trece enteros, treinta y ocho centésimas por ciento Superficies: Construida: 82,1 metros cuadrados Ref. Catastral: 5114302VK4751C0003UH. PISO O VIVIENDA, en planta PRIMERA, correspondiente a la segunda de construcción de la casa señalada con el NUMERO VEINTE de la calle ADRADA DE HAZA, de Madrid. Ocupa una superficie de OCHENTA Y DOS METROS DIEZ DECIMETROS CUADRADOS, distribuida en vestíbulo, salón-comedor, tres dormitorios, cocina con tendedero, cuarto de aseo con baño y una terraza que da a la fachada del frente de la casa, es decir, calle Adrada de Haza.",True,renew,False,False,2744.0,True,False,False,False,[],False,False,225000.0,€,flat,,"Portazgo, Madrid",Piso en CL Adrada De Haza,,,,,,,
108716118,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/a4/30/1353344669.webp,43,bj,497000.0,flat,sale,70.0,True,1,1,de Prieto Ureña,Madrid,Madrid,Chamartín,es,Nueva España,40.4642444,-3.6703348,False,https://www.idealista.com/inmueble/108716118/,"ALTOR ASESORES OFRECE EXCLUSIVO APARTAMENTO EN CHAMARTÍN CON TERRAZA AJARDINADA EN PROPIEDAD, PISCINA Y ZONAS VERDES EN UNA DE LAS MEJORES FINCAS DE NUEVA ESPAÑA. HONORARIOS APARTE Localizado en una de las zonas más prestigiosas y tranquilas de Chamartín, este encantador apartamento de una habitación combina confort, estilo y una ubicación inmejorable. Ideal para quienes buscan calidad de vida sin renunciar a las comodidades de una gran ciudad. La vivienda cuenta con un acogedor salón lleno de luz natural, una cocina completamente equipada, un baño completo de diseño moderno y una espaciosa habitación con armarios empotrados. Uno de los mayores atractivos de este apartamento es su terraza privada de gran tamaño, por encima de rasante, perfecta para disfrutar de desayunos al sol, momentos de relax o cenas al aire libre. El edificio ofrece excelentes zonas comunes, entre las que destacan una piscina, amplias zonas verdes ajardinadas, portero físico y ascensor, garantizando seguridad y comodidad en el día a día. Una oportunidad única para vivir en uno de los barrios más cotizados de Madrid, rodeado de servicios, comercios, transporte público y espacios verdes. Urbanización cerrada.",True,renew,False,True,7100.0,False,False,True,False,[],False,False,497000.0,€,flat,,"Nueva España, Madrid",Piso en de Prieto Ureña,4286,,,,,,
98710568,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/34/2d/1286832862.webp,30,1,720000.0,flat,sale,135.0,True,3,2,avenida de la Vega,Madrid,La Moraleja,Arroyo de la Vega,es,,40.536455,-3.6261283,False,https://www.idealista.com/inmueble/98710568/,"Amplia y luminosa vivienda exterior en exclusiva urbanización junto a los jardines de Arroyo De la Vega, con 135 m2 (de los cuales 26 m2 son zonas comunes), con 3 habitaciones y 2 baños.  Se encuentra muy cerca de los prestigiosos colegios San Patricio, Aldobea, Liceo Francés, Brains, Kings College, etc, y muy próximo a supermercados y centros comerciales.  Se trata de urbanización muy familiar, muy mona y discreta, con muy pocos vecinos; ideal para familias con niños. Las zonas comunes cuentan con una preciosa piscina exterior y un jardín muy cuidado con infantil.  Destaca en la vivienda la gran luminosidad de la misma, ya que todas las estancias son exteriores, no existiendo patios interiores. Es una casa muy soleciosa, debido a la orientación al precioso y cuidado jardín de la urbanización. Entramos a la vivienda a través de hall recibidor con puerta blindada de seguridad, y accedemos a la zona de día, compuesta por un amplio y luminoso salón comedor exterior con orientación sur con vistas al jardín y la piscina. Respecto a la cocina, amplia y luminosa también, cuenta con sala de lavandería y electrodomésticos incluidos. Respecto a la zona de noche, la vivienda cuenta con tres amplios dormitorios, todos ellos exteriores.  El dormitorio principal, con orientación Sur (hacia el jardin de la urbanización), cuenta con baño en suite y grandes armarios con gran capacidad de almacenaje.  Los otros dos dormitorios, con orientación Norte, comparten un baño completo. Contamos con amplios armarios empotrados en todos dormitorios con gran capacidad de almacenaje.  Se incluye en el precio un amplio y cómodo trastero, y una buena y amplia plaza de garaje (ambos con acceso directo en ascensor, justo al lado del acceso al mismo) Calefacción individual por caldera de gas.   Aire acondicionado en toda la casa por conductos. Portero físico en horario de mañana y tarde de lunes a viernes. Aparcamiento exterior adicional (dentro de la urbanización) con 17 plazas de uso compartido (adicionales a la plaza privada del garaje interior).  230€/mes de gastos de comunidad vivienda.  23€/mes gastos de comunidad del garaje.  IBI anual: 529€.",True,good,False,True,5333.0,True,False,False,False,[],False,False,720000.0,€,flat,,"Arroyo de la Vega, La Moraleja",Piso en avenida de la Vega,,,,,True,True,
108983179,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/2b/3d/1360841803.webp,65,bj,510000.0,flat,sale,90.0,True,2,2,calle de Santiago de Compostela,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4765048,-3.7187884,False,https://www.idealista.com/inmueble/108983179/,"Moderno piso reformado en Calle Compostela 90 – Barrio del Pilar Vivienda luminosa y completamente reformada, ubicada en una de las mejores zonas residenciales del Barrio del Pilar, a solo 10 minutos a pie del metro y rodeada de todos los servicios: supermercados, colegios, centros de salud y zonas comerciales. El piso cuenta con 2 amplios dormitorios, 2 baños completos, cocina independiente totalmente equipada y un salón-comedor muy espacioso, con techos altos de casi 3 metros que aportan una gran sensación de amplitud. Dispone además de aire acondicionado, plaza de garaje y trastero incluidos en el precio. Ubicado en una urbanización privada con zonas comunes ajardinadas, piscina, y servicio de conserjería 24 horas, ideal para quienes buscan comodidad, seguridad y calidad de vida. HONORARIOS APARTE ¡Una oportunidad única de vivir en una zona tranquila con todas las comodidades!",True,good,False,True,5667.0,False,False,False,False,[],False,False,510000.0,€,flat,,"Peñagrande, Madrid",Piso en calle de Santiago de Compostela,4313,,,,True,True,
109157219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/3f/2c/1367419577.webp,13,2,165000.0,flat,sale,32.0,False,2,1,AV ALBUFERA,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3968805,-3.6654568,False,https://www.idealista.com/inmueble/109157219/,"¡Descubre tu próximo proyecto en el corazón de Puente Vallecas!  IDEAL PARA INVERSORES, Este encantador piso de 32 m², ubicado en una segunda planta con ascensor, hay que hacerle reforma integral. Con dos dormitorios y un baño, este espacio ofrece un sinfín de posibilidades para adaptarlo a tus necesidades o para rentabilizarlo en el mercado de alquiler. La propiedad, construida en 1905, combina el encanto de la arquitectura clásica con las comodidades modernas, como la calefacción por bomba de frío/calor y aire acondicionado. Suelo de vinilo que aporta calidez y fácil mantenimiento. Además, la ubicación es inmejorable: a pocos pasos del metro y rodeado de centros educativos, de salud y supermercados.  Imagina disfrutar de momentos al aire libre en los parques cercanos o aprovechar los equipamientos deportivos disponibles en la zona. La comunidad tiene un coste mensual de 125 euros, lo que la convierte en una opción asequible.  No pierdas la oportunidad de hacer de este piso tu nuevo hogar o una inversión rentable. ¡Ven a verlo y déjate enamorar por su potencial!",False,renew,False,True,5156.0,True,False,False,False,[],False,False,165000.0,€,flat,,"Numancia, Madrid",Piso en Av Albufera,,,,,,,
109192942,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/fa/80/1367029491.webp,21,4,195000.0,flat,sale,51.0,True,2,1,calle del Castillo de Simancas,Madrid,Madrid,San Blas,es,Simancas,40.4279905,-3.6267421,False,https://www.idealista.com/inmueble/109192942/,"Agencia inmobiliaria de Madrid zona San Blas - Canillejas, Simancas Tecnocasa Desarrollo Simancas Slu PISO EN VENTA PARA ENTRAR A VIVIR EN EL BARRIO DE SIMANCAS Es un piso de 51 metros distribuido en recibidor, salón amplio y luminososo, cocina independiente, dos habitaciones y baño con plato de ducha El piso dispone de suelo de cerámico, ventanas de aluminio, termo eléctrico y puertas de madera. Es una cuarta planta con ascensor. El piso se encuentra cerca de la avenida de Garcia Noblejas. Tiene una excelente comunicación mediante el transporte público con las paradas de metro de Simancas y Garcia Noblejas a menos de cinco minutos, así como tambien de diversos comercios como bares, farmacias, supermercados, tambien cuenta con colegios e iglesia en sus cercanías. Cuenta con los accesos a la M-30 y M-40 a menos de cinco minutos.",False,good,False,True,3824.0,False,False,False,False,[],False,False,195000.0,€,flat,,"Simancas, Madrid",Piso en calle del Castillo de Simancas,,,,,,,
107353596,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/c8/9b/1360780016.webp,58,,499000.0,chalet,sale,209.0,,5,4,Suroeste,Madrid,Torrejón de Ardoz,Suroeste,es,,40.4366959,-3.4722467,False,https://www.idealista.com/inmueble/107353596/,"NO COBRAMOS HONORARIOS AL VENDEDOR ¡OPORTUNIDAD ÚNICA! IMPRESIONANTE CHALET ADOSADO EN TORREJÓN DE ARDOZ  Si buscas una vivienda exclusiva, espaciosa y con todas las comodidades, ¡este chalet es para ti! Situado en el Barrio del Castillo, en una ubicación inmejorable, frente al majestuoso Palacio de Aldovea, este hogar combina lujo, confort y modernidad. Comunicaciones:  - Cercanías Renfe: La estación de Torrejón de Ardoz, ubicada a 2,5 km, ofrece acceso   a las lineas C-2, C-7 y C-8 de Cercanías Madrid. - Accesos por carretera: La carretera del Castillo conecta el barrio con la Carretera de Loeches y el este de Torrejón, permitiendo un acceso rápido al resto del municipio. Servicios cercanos: - Educación: Colegio Público Miguel Hernandez - Deporte y ocio: Ciudad deportiva Joaquín Blume - Comercio y suministros: aunque el barrio es principalmente residencial, en las   cercanias se pueden encontrar tiendas, bares, farmacias y otros servicios   esenciales. - Espacios naturales: Parte del Barrio del Castillo está incluido en el Parque Regional del Sureste, ofreciendo áreas verdes y espacios para actividades al aire libre. � 5 dormitorios dobles – Espaciosos y luminosos � 3 baños completos + 1 aseo – Diseño moderno y actualizado � 3 plantas con ascensor – Comodidad en cada nivel � Salón-comedor amplio – Perfecto para reuniones familiares � Cocina independiente – Funcional y equipada � Buhardilla – Espacio versátil para oficina, sala de juegos o relax � Gimnasio privado – Entrena sin salir de casa � Terraza – Para disfrutar del aire libre � Garaje – Aparcamiento seguro y cómodo � Totalmente reformado – Listo para entrar a vivir � Exterior y muy luminoso – Luz natural en todas las estancias � Ubicación privilegiada en Torrejón de Ardoz, con excelentes conexiones y todos los servicios a tu alcance. ¡No dejes pasar esta oportunidad! Contacta ahora y ven a visitarlo.  ¡Te ayudamos y asesoramos con la financiación!",True,good,False,,2388.0,True,False,False,False,[],False,False,499000.0,€,chalet,terracedHouse,"Suroeste, Torrejón de Ardoz",Chalet adosado,EXP09800,,,,True,True,
108628454,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/03/b6/1350398424.webp,18,,75000.0,chalet,sale,126.0,,3,1,"calle de los Reyes, 46",Madrid,Rascafría,,es,,40.9052103,-3.880325,True,https://www.idealista.com/inmueble/108628454/,"B2V Inmobiliaria comercializa en EXCLUSIVA Maribel Jareño En el centro urbano de Rascafría se vende este terreno de 126 m2, actualmente con casa antigua de pueblo de 119m2 construidos en el centro urbano de Rascafría. Estudio de viabilidad para construcción de edificio de planta baja, primera y segunda, compuesto por 5 apartamentos y sala de zonas comunes. Estudio geotécnico realizado para posible proyecto. Ubicación en casco urbano de Rascafría. Ideal para promotoras e inversores. RASCAFRÍA Rascafría está situada en una zona natural de especial protección, junto al Parque Nacional de Guadarrama, en la que se pueden practicar todo tipo de actividades al aire libre y disfrutar de su exuberante naturaleza, así como del entorno del río Lozoya y sus afluentes, y todo ello a escasos kilómetros de la capital. Rascafría Cuenta con infinidad de servicios. Tiendas, supermercados, restaurantes, gasolinera farmacia, dentista, centro médico, etc... Enclavada en el corazón mismo del Valle del Lozoya y a unos 100 kilómetros de la capital, Rascafría es un destino ideal para los amantes de la naturaleza y disfrutar de la montaña, de bosques de cuentos nórdicos, de agua y del discurrir lento del tiempo entre paredes de piedra. La barrera natural que supone la Sierra de Guadarrama y la belleza de este entorno han sido, sin duda, factores determinantes para que reyes, nobles y religiosos construyeran relevantes edificaciones como fortalezas defensivas, monasterios o iglesias en estas tierras. Rascafría mantiene hoy en día su carácter rural en un entorno natural y cultural muy bien conservado. Encontrarás interesantes edificios (como la Iglesia de San Andrés Apóstol o el Ayuntamiento), pero también museos (como la Sala Museo Luis Feito) y yacimientos arqueológicos en los alrededores. No olvides sus fiestas populares, el calendario de Rascafría está plagado con multitud de festividades. Su gastronomía es otro de sus grandes atractivos, en la que adquieren protagonismo los productos de temporada, como las setas -la Sierra Norte cuenta con un abundante patrimonio micológico- y la carne de caza. Para más información o concertar una visita pueden ponerse en contacto. Maribel Jareño B2V InmobiliariA, servicios inmobiliarios en la sierra de Madrid y alrededores. Porque nos tomamos muy en serio nuestro cometido, sólo trabajamos en EXCLUSIVA. Precio 92.000 € 730 eur/m2 Características básicas Superficie total del terreno 126 m2 Superficie mínima en venta 126 m2 Superficie edificable 126 m2 Acceso vía urbana Distancia municipio más cercano: En núcleo urbano Equipamiento Luz Alcantarillado Alumbrado público Aceras Situación urbanística Urbano (solar) Residencial en altura (bloques) Residencial unifamiliar (chalets) 3 plantas edificables Ubicación Reyes, Rascafría Rascafría, Madrid [IW].",False,good,False,,595.0,True,False,False,False,[],False,False,75000.0,€,chalet,terracedHouse,Rascafría,"Chalet adosado en calle de los Reyes, 46",PAR0009,,,,,,
108261193,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/7d/32/1338813725.webp,4,bj,245000.0,flat,sale,75.0,True,2,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3860125,-3.7467466,False,https://www.idealista.com/inmueble/108261193/,"Te presento esta acogedora y moderna vivienda de 75 m², recientemente reformada y lista para entrar a vivir. Su diseño combina funcionalidad y estilo contemporáneo, ofreciendo un espacio cómodo y bien distribuido, ideal tanto para parejas como para pequeñas familias. La propiedad dispone de dos dormitorios amplios, un baño completo y una cocina totalmente equipada que facilita la vida diaria. El salón, luminoso y acogedor, proporciona un ambiente perfecto para el descanso o la socialización. Además, cuenta con aire acondicionado, lo que garantiza confort durante todo el año. Uno de los valores añadidos de esta vivienda es la posibilidad de adquirir una plaza de garaje, una opción muy apreciada en zonas urbanas consolidadas. Características destacadas: Superficie construida: 75 m² Dos dormitorios Baño completo Cocina equipada Aire acondicionado Reforma reciente Opción a plaza de garaje Edificio clásico bien conservado La vivienda se ubica en un entorno residencial con carácter tradicional, con todos los servicios al alcance: transporte público (metro y autobuses), comercios, centros educativos, sanitarios y zonas verdes. Una excelente opción para quienes buscan tranquilidad sin alejarse de las comodidades de la ciudad.",False,good,False,False,3267.0,False,False,False,False,[],False,False,245000.0,€,flat,,"Vista Alegre, Madrid",Piso,a6355083-ec4a-4bda-adde-a9cc88398156-0,,,,,,
108588605,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/c2/01/1349300183.webp,44,1,1820000.0,flat,sale,178.0,True,4,2,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4288183,-3.6732826,False,https://www.idealista.com/inmueble/108588605/,"A-House le ofrece este EXCLUSIVO piso REFORMADO CON TERRAZA en el prestigioso BARRIO DE SALAMANCA. La propiedad está distribuida en un salón-comedor con salida a una terraza, cocina independiente con isla, cuatro habitaciones (una de ellas doble con baño en SUITE y VESTIDOR) y un baño completo. La vivienda cuenta con una reforma integral y se entrega totalmente amueblada El inmueble dispone de calefacción central, ventanas de pvc-climalit, suelo de tarima, armarios empotrados. Piso luminoso debido a ser exterior y su orientación sur. Finca del año 1966 cuenta con ASCENSOR, PORTERO, TRASTERO, DOS PLAZAS DE GARAJE INCLUIDAS. El barrio debe su nombre al famoso pintor español Francisco de Goya, quien vivió en el área en la década de 1800. La historia de este barrio en Salamanca se remonta al siglo XVIII, la época en la que la zona era conocida como la Quinta de la Fuente del Berro, un área de tierra rural que pertenecía a la Corona española. Una de las ventajas de vivir en Goya es su ubicación privilegiada, el traslado a otras partes de la ciudad es sencillo y todo lo que se necesita se encuentra en la cercanía, desde colegios, hospitales y comercios, hasta zonas verdes con restauraciones de todos los niveles. Aproveche esta oportunidad.",True,good,False,True,10225.0,True,False,True,False,[],False,False,1820000.0,€,flat,,"Goya, Madrid",Piso en calle de Ayala,00197MR01,,,,True,True,
108979642,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/6c/88/1360732948.webp,55,bj,455000.0,flat,sale,85.0,True,2,2,calle de Santiago de Compostela,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4773235,-3.7184697,False,https://www.idealista.com/inmueble/108979642/,"ALTOR PRESENTA Vivienda con encanto y estilo en el corazón de la Avenida de la Ilustración Ubicado en la prestigiosa calle Santiago de Compostela 90, este elegante y luminoso piso combina confort, funcionalidad y bienestar en un entorno residencial tranquilo y familiar, ideal para quienes buscan calidad de vida en Madrid. Características destacadas: Exclusiva urbanización cerrada, con piscina comunitaria, amplias zonas ajardinadas y acceso independiente, que garantizan privacidad y tranquilidad. Plaza de garaje incluida, para mayor comodidad y seguridad. Salón-comedor amplio y muy luminoso, gracias a sus grandes ventanales que permiten la entrada de abundante luz natural. Altura de techos de 3,20 metros, que aporta una excepcional sensación de amplitud y un estilo moderno y sofisticado. Cocina americana totalmente equipada, con electrodomésticos de alta gama y elegante encimera de porcelánico. Dormitorio espacioso, que contará con puerta independiente para mayor privacidad. Dispone de un baño completo, moderno y funcional. Sistema de climatización por bomba de aire frío/calor, que garantiza confort en cualquier estación. Edificio bien conservado, con portero físico disponible las 24 horas, todos los días del año, incluyendo festivos. Ubicación inmejorable, a tan solo 10 minutos caminando del metro, con excelente conexión a la M-30 y rodeado de servicios, comercios, zonas verdes, colegios y centros comerciales como La Vaguada. HONORARIOS APARTE  Este piso es perfecto tanto como residencia habitual como para quienes buscan una inversión segura y rentable en una de las zonas más cotizadas y bien comunicadas de la ciudad.",True,good,False,True,5353.0,False,False,True,False,[],False,False,455000.0,€,flat,,"Peñagrande, Madrid",Piso en calle de Santiago de Compostela,4307,,,,True,True,
108376733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/a6/b1/1342274169.webp,6,,3700000.0,chalet,sale,879.0,,7,6,Barrio Zona Estación,Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4488675,-3.8076804,False,https://www.idealista.com/inmueble/108376733/,"Exclusivo Chalet en Urbanización Privada con Seguridad 24h Te presentamos una espectacular vivienda independiente ubicada en una de las urbanizaciones más prestigiosas de su entorno, con acceso controlado y vigilancia 24 horas. Muy próxima a centros educativos, hospitales, zonas de ocio y restauración, esta propiedad combina privacidad, comodidad y excelente conectividad. Características principales Espacios amplios y luminosos. El área principal de la vivienda ofrece un gran salón con comedor integrado y acceso directo a una cocina funcional y moderna. Grandes ventanales permiten una abundante entrada de luz natural y vistas despejadas al jardín. Además, cuenta con una chimenea que añade calidez y un toque acogedor a la estancia principal. Zona de descanso privada Dispone de un total de siete dormitorios. La suite principal destaca por su elegancia, con vestidor y baño completo. Zonas de ocio y relax La vivienda incluye una piscina piscina exterior, perfecta para disfrutar durante los meses más cálidos. Las instalaciones están pensadas para ofrecer un alto nivel de confort y bienestar durante todo el año. Planta baja versátil En esta planta se encuentra un segundo salón con cocina integrada, un amplio garaje con capacidad para varios vehículos, y un apartamento independiente con salón, cocina y dos dormitorios, ideal para invitados o personal de servicio. Confort y funcionalidad Calefacción por suelo radiante en las zonas principales y radiadores de gas natural en las habitaciones. Aire acondicionado en toda la vivienda para garantizar el confort en todas las estaciones. Exteriores cuidados El jardín está diseñado para ofrecer tranquilidad, privacidad y un entorno natural ideal para el disfrute al aire libre. Seguridad y entorno Urbanización cerrada con vigilancia 24/7. Excelentes conexiones con vías principales y cercanía a todo tipo de servicios. Un entorno privilegiado que combina lujo, naturaleza y funcionalidad. Una oportunidad excepcional Esta propiedad no es solo una casa, sino un concepto de vida. Ideal para quienes buscan amplitud, privacidad, exclusividad y un entorno seguro y bien conectado. Contáctanos para más información o para concertar una visita privada.",False,good,False,,4209.0,False,False,False,False,[],False,False,3700000.0,€,chalet,independantHouse,"Zona Estación, Pozuelo de Alarcón",Casa independiente,8c4104b4-d1dc-4052-b6d4-db90085bdd5d-0,,,,True,True,
