propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,detailedType.subTypology
92039356,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/84/f4/1356411929.webp,viv1,2,bj,585000.0,flat,sale,75.0,True,1,1,"de Santa Isabel, 9",Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4110295,-3.6983615,True,https://www.idealista.com/obra-nueva/92039356/,"Tour virtual de la vivienda:  Ubicada en el vanguardista Barrio de la Letras, Santa Isabel 9 es un proyecto de rehabilitación residencial que acercará a sus habitantes a un oasis de tranquilidad reinterpretado, en pleno centro de Madrid. Constará de 18 viviendas de 1 y 2 dormitorios dentro de un edificio histórico que combinará todos los detalles propios de su arquitectura clásica con el confort y las comodidades de las promociones actuales. En Santa Isabel 9 podrás vivir en una zona repleta de actividad social y cultural y al mismo tiempo disfrutar un edificio de cuidadas zonas comunes: patios interiores, un exquisito jardín privado, gimnasio equipado y una sala zen donde podrás meditar, realizar yoga y descansar. Vivir en el centro de Madrid sin renunciar a la tranquilidad y comodidad, es posible en Santa Isabel 9. * Las imágenes, infografías, planos y memoria de calidades incluidas en este documento tienen carácter de información comercial, no vinculante, y son meramente ilustrativos y orientativos. La licencia urbanística de edificación está en fase de tramitación ante el Ayuntamiento de Madrid, y está sujeto a las modificaciones que inste el promotor por razones de orden técnico, jurídico o comercial, no siendo vinculante desde el punto de vista contractual hasta la firma de la correspondiente documentación.",False,newdevelopment,True,True,7800.0,True,False,False,False,[],False,False,585000.0,€,flat,"Lavapiés-Embajadores, Madrid","Piso en de Santa Isabel, 9",False,,,,,,,
105461473,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/91/1c/1346754924.webp, 3501-06708,52,,197999.0,chalet,sale,163.0,,4,3,calle del Real,Madrid,Carabaña,,es,,40.2547024,-3.2351023,False,https://www.idealista.com/inmueble/105461473/,"Amplio y Fenomenal Chalet con Jardín y Barbacoa Chalet Adosado en Carabaña: Perfecto para Tu Familia Se vende magnífico chalet adosado en pleno núcleo urbano de Carabaña.  El chalet está compuesto por tres plantas.  En la primera planta, al entrar, tenemos un acogedor recibidor que distribuye diferentes estancias.  Al acceder, a mano izquierda, encontramos la cocina con un formato alargado con mobiliario alto y bajo de gran capacidad y con espacio para comer en la misma estancia.  En esta planta, tenemos una habitación que puede utilizarse de diferentes formas: despacho, dormitorio, zona de almacenaje, etc.  En el mismo recibidor tenemos armarios empotrados para aumentar el almacenamiento, un aseo de cortesía para los invitados y damos paso al salón.  El salón es la estancia más grande de la vivienda gracias a su amplitud que permite poder hacer uso de esto en dos zonas: salón y comedor.  A través de éste, encontramos el fabuloso jardín con barbacoa y zona de solarium.  En la primera planta, disponemos de tres habitaciones dobles de excelente tamaño. La habitación principal disfruta de su baño privado para aumentar la privacidad, mientras que el resto de habitaciones cuentan con un baño común.  En la última planta, encontramos la buhardilla que es un espacio idóneo y versátil que se puede utilizar como habitación, sala de estar, zona de trabajo, zona de ocio, etc.  Características:  Pintura lisa Puertas de color roble oscuro Aluminio de color roble oscuro Puerta blindada Tarima de roble de color oscuro Radiadores eléctricos con programador Gastos: IBI: 317€ al año. Comunidad: 54€ al mes. El acceso a la vivienda se puede hacer mediante dos vías: acceso por el jardín a través de una puerta privada y, por la puerta principal con acceso directo a la calle.  Carabaña es un municipio y localidad española de la Comunidad de Madrid, situado en la Comarca de Las Vegas. El término municipal, situado a 50 kilómetros de Madrid y a orillas del río Tajuña, tiene una población de 2273 habitantes (INE 2023). Carabaña es conocida por su famoso aceite de oliva virgen extra y por sus famosas aguas purgantes, cuyo manantial se encuentra en el cerro de Cabeza Gorda. “Los datos específicos sobre la finca publicada, pueden ser aproximados, por ello no son vinculantes, se muestran a título informativo. "" Impuestos y gastos NO INCLUIDOS: ITP o IVA, Notaria, Registro, gestaría, Tasación, etc…. Venga a verlo y si lo necesita le ayudaremos con la financiación. “Aviso sobre imágenes: Algunas de las imágenes mostradas en este anuncio han sido generadas mediante inteligencia artificial con fines ilustrativos. Estas imágenes no representan necesariamente la apariencia actual de la propiedad y se proporcionan únicamente como referencia visual.” Reserve su cita para venir a verlo dentro de nuestro amplio horario, incluidos fines de semana. Si necesita ampliar información estaremos encantados de atenderle. ¡No deje pasar la oportunidad y llámenos para concertar una visita lo antes posible!",True,good,False,,1215.0,True,False,False,False,[],False,False,197999.0,€,chalet,Carabaña,Chalet adosado en calle del Real,,True,True,,,,,terracedHouse
107624999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/f3/c5/1047287501.webp,VT4.4.1,7,,286200.0,flat,sale,220.0,True,4,2,calle Buenavista s/n,Madrid,Navalcarnero,El Pijorro,es,,40.2950295,-4.0113653,True,https://www.idealista.com/obra-nueva/107624999/,"Descubre nuestro nuevo proyecto, Diverso El Olivar. Viviendas en altura en régimen de cooperativa VPPL, en una de las zonas más buscadas de Navalcarnero, con viviendas de 3 y 4 dormitorios, garaje y trastero incluidos. Sumérgete en un oasis de tranquilidad con nuestras zonas comunes, que incluyen piscina y zonas ajardinadas, donde podrás disfrutar de momentos inolvidables en compañía de tus seres queridos. EL proyecto se ha diseñado con diferentes tipologías de viviendas, para que encuentres la opción perfecta. Desde viviendas con terrazas, áticos, bajos, … con diseños modernos y funcionales. No te pierdas esta oportunidad única de ser parte del proyecto, Diverso El Olivar. ¡Contáctanos hoy mismo para más información!",False,newdevelopment,True,True,1301.0,True,False,False,False,[],False,False,286200.0,€,flat,"El Pijorro, Navalcarnero",Piso en calle Buenavista s/n,False,True,True,,,,,
109104189,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/e0/8b/1364449720.webp,2 2 D,7,2,414000.0,flat,sale,62.0,True,2,1,"calle Veza, 15",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4657489,-3.6967414,True,https://www.idealista.com/obra-nueva/109104189/,Nueva promocion Residencial Veza 15.,False,newdevelopment,True,True,6677.0,True,False,False,False,[],False,False,414000.0,€,flat,"Valdeacederas, Madrid","Piso en calle Veza, 15",False,,,,,,,
108747297,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/66/cb/1353932555.webp,108747297,19,1,90000.0,flat,sale,58.0,True,2,1,calle de la Herrería,Madrid,Madrid,San Blas,es,Amposta,40.4239716,-3.6218108,False,https://www.idealista.com/inmueble/108747297/,"INMUEBLE OKUPADO, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. PROPIO, PEQUEÑO Y GRAN INVERSOR. Madrid es un municipio y una ciudad de España. La localidad, con categoría histórica de villa, es la capital del Estado y de la Comunidad de Madrid. En su término municipal, el más poblado de España, su población es de 3 416 771 habitantes (INE 2024), constituyéndose como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana, con 6 779 888 habitantes empadronados.",False,renew,False,False,1552.0,False,False,False,False,[],False,False,90000.0,€,flat,"Amposta, Madrid",Piso en calle de la Herrería,,,,,,,,
107897273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/11/c2/1327664454.webp,Vivienda 1,21,,1350000.0,chalet,sale,387.0,,4,3,Álvaro Caballero,Madrid,Madrid,Moncloa,es,El Plantío,40.4723076,-3.8375851,False,https://www.idealista.com/obra-nueva/107897273/,"¡Descubre Residencial Terra, tu nuevo hogar en El Plantío! NO SOMOS COOPERATIVA RACORPA se enorgullece en presentar su exclusiva Promoción de Viviendas de Obra Nueva en el corazón de El Plantío, Aravaca. Residencial Terra está compuesto por 3 chalets adosados de diseño moderno, cada uno con parcela privada de 250 m², más de 350 m² construidos, piscina, garaje y un espectacular solárium privado para disfrutar del mejor estilo de vida. Ubicados entre la Avenida de la Victoria y el Monte del Pilar de Majadahonda, estos chalets ofrecen la combinación perfecta entre tranquilidad residencial y conexión con los mejores servicios. A menos de 10 minutos encontrarás reconocidos centros comerciales como El Corte Inglés, Sexta Avenida o El Carralero, además de una amplia oferta educativa con colegios de Infantil, Primaria y Secundaria en la zona. Conectividad excelente con Pozuelo, Majadahonda, Las Rozas y el centro de Madrid, tanto en coche como en transporte público. Las estaciones de tren de Majadahonda y El Barrial están muy próximas, así como múltiples líneas de autobús. Vive en un entorno privilegiado sin renunciar a nada. � Ponte en contacto con nosotros para más información. Estaremos encantados de atenderte y ayudarte a encontrar la casa de tus sueños.",False,newdevelopment,True,,3488.0,True,False,False,False,[],False,False,1350000.0,€,chalet,"El Plantío, Madrid",Chalet adosado en Álvaro Caballero,False,True,True,,,,,terracedHouse
108232346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/07/03/1337869407.webp,0096-01099,15,1,1740000.0,flat,sale,145.0,True,2,3,"calle de Padilla, 39",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4314619,-3.6771421,True,https://www.idealista.com/inmueble/108232346/,"109 Exclusivo piso completamente reformado en pleno cogollo de RECOLETOS. Ubicación PREMIUM. Se encuentra ubicado junto a la Plaza Marqués de Salamanca, Príncipe de Vergara y Juan Bravo. A a 10 minutos andando del PARQUE EL RETIRO y de la PUERTA DE ALCALA. Zona residencial y cosmopolita donde disfrutar de la variedad de oferta gastronómica (Amazónico, El Paraguas, Lobito de Mar) y de las firmas internacionales más prestigiosas (Louis Vuitton, Loewe…). Sus calles se caracterizan por sus arboledas que transmiten tranquilidad y serenidad. Edificio de ladrillo de cara vista del prestigioso arquitecto Gutiérrez Soto con una distribución muy acogedora y sofisticada, manteniendo la privacidad de la zona de noche. El piso ha sido reformado con muy altas calidades y diseñado por prestigioso estudio de interiorismo buscando la funcionalidad y la comodidad de la vivienda. El piso cuenta con una superficie construida de +- 145 m2. La zona noble de la casa cuenta con espacios abiertos, un recibidor con armario gabanero y un gran salón comedor, diseñado con diferentes ambientes que crean una atmósfera acogedora y sofisticada, ideal para disfrutar de momentos de tranquilidad. Aseo de invitados. Amplía cocina social de isla con electrodomésticos de alta gama amueblada con armarios con gran capacidad de almacenaje. Encimera porcelánica. Zona de lavado independiente con lavadora y secadora. La zona de noche cuenta con 2 dormitorios con sus respectivos baños en suite ofreciendo una total privacidad y confort. Armarios de suelo a techo en el dormitorio principal aprovechando al máximo la capacidad de almacenaje y otro de los dormitorios dispone de vestidor.  Aire acondicionado por conductos con reguladores independientes en cada estancia, domótica. Calefacción central con contadores individualizado. Armarios de suelo a techo en todas las estancias que confieren a toda la vivienda gran almacenaje. La vivienda se caracteriza por su excepcional altura de techos que superan los 3 metros y que transmiten amplitud junto con la luminosidad que inunda la zona noble a través de sus 2 ventanas a la calle. Orientación Sur (luz de mediodía - tarde). El piso es muy luminoso. Trastero. Zonas comunes muy bien mantenidas. Portero. Excelente comunicación. Posibilidad de comprar plazas de garaje en edificios colindantes como en el P.A.R Su excelente distribución, su inmejorable ubicación y sus magníficas calidades hacen de este inmueble una OPORTUNIDAD. Esta propiedad se vende amueblada, pensada para aquellos que buscan un hogar que combine estilo, confort y exclusividad. No deje pasar la oportunidad de adquirir LA CASA DE TUS SUEÑOS en una de las ubicaciones más prestigiosas de Madrid. Las fotografías corresponden a la PROPUESTA DE DISTRIBUCION que se ha diseñado para el apartamento. ¡Contáctenos para más información y concertar una visita!",False,good,False,True,12000.0,True,False,False,False,[],False,False,1740000.0,€,flat,"Lista, Madrid","Piso en calle de Padilla, 39",,,,,,,,
106980882,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/bc/c9/1299410702.webp,4729,22,5,1459000.0,flat,sale,97.0,True,2,2,"calle del General Pardiñas, 8",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.424123,-3.6785506,True,https://www.idealista.com/inmueble/106980882/,"Domus Aurea Capital presenta este elegante piso, ubicado en la Calle General Pardiñas, muy cerca del parque el Retiro. Vivienda de 97m2 situada en una quinta planta exterior con orientación oeste, se encuentra recién reformado a estrenar y completamente equipado y amueblado. Se distribuye en un amplio salón-comedor con un balcón exterior a la calle principal, cocina abierta, un dormitorio principal con dos balcones exteriores, gran zona de vestidor y baño en suite, un segundo dormitorio doble y un baño completo. Calefacción individual con bomba frío/calor y aire acondicionado. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,True,15041.0,True,False,False,False,[],False,False,1459000.0,€,flat,"Goya, Madrid","Piso en calle del General Pardiñas, 8",,,,,,,,
109198577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/ab/f7/1367212389.webp,2º,9,2,280200.0,flat,sale,102.0,True,3,2,Parcela R.C. 6.9.3 s/n,Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3731348,-3.5856489,True,https://www.idealista.com/obra-nueva/109198577/,"¡SUELO YA COMPRADO A DISPOSICIÓN DE LA COOPERATIVA!  ""Las Terrazas de Velázquez"" son16 viviendas de VPPL en régimen de cooperativa en una de las zonas de mayor desarrollo de Madrid.  La ubicación se encuentra enLos Berrocales, situado en el sureste de Madrid entre Ensanche de Vallecas y Santa Eugenia, actualmente en proceso de urbanización.  Se trata de viviendas con un diseño moderno, muy luminosas, con ventilación cruzada y doble orientación. Con una distribución que optimiza al máximo el espacio, con solamente 0,80 m² de pasillos. Constan de salón comedor-cocina de 31m², terraza de 10m² (2,65x4), tres dormitorios, dos baños, lavadero, climatización por aerotermia, plaza de garaje y piscina comunitaria.  Segunda plaza de garaje y trastero opcionales.  La Cooperativa trabaja con costes reales sin que haya beneficio de promotor, lo que se traduce en ahorro económico para los socios: mejores viviendas a menor coste.  70% DE LAS VIVIENDAS YA ESTÁN ADJUDICADAS.",False,newdevelopment,True,True,2747.0,False,False,False,False,[],False,False,280200.0,€,flat,"Los Berrocales, Madrid",Piso en Parcela R.C. 6.9.3 s/n,False,True,True,,,,,
109192487,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/9f/c7/1367014101.webp,PIS0016,34,5,530000.0,flat,sale,95.0,True,4,1,calle de Abtao,Madrid,Madrid,Retiro,es,Pacífico,40.4032473,-3.6768489,False,https://www.idealista.com/inmueble/109192487/,"¡Exclusiva vivienda exterior en venta a 10 minutos del Retiro y Atocha! Madrid House Real Estate vende en exclusiva este magnífico piso de 4 dormitorios, situado en una quinta planta con ascensor, en una de las zonas más cotizadas de Madrid. La vivienda es totalmente exterior, con ventanas en todas las estancias, lo que garantiza una excelente luz natural durante todo el día. Distribución: 4 dormitorios amplios Salón independiente muy luminoso Cocina independiente Baño completo con ventana Trastero incluido en el precio Detalles destacados: 5ª planta con ascensor totalmente exterior Edificio cuidado y actualizado recientemente. Trastero de uso privativo Ubicación privilegiada: A solo 10 minutos andando del Parque del Retiro y del Intercambiador de Atocha Zona con todos los servicios: supermercados, colegios, centros médicos, comercios, ocio y restauración Excelentes comunicaciones: Metro líneas 1 y 6 Varias líneas de autobús Rápido acceso a M-30, M-40 y A-3 Una vivienda ideal para familias o como inversión, en una ubicación con alta demanda y excelente proyección. ¡Llámanos y agenda tu visita! [IW].",True,good,False,True,5579.0,True,False,False,False,[],False,False,530000.0,€,flat,"Pacífico, Madrid",Piso en calle de Abtao,,,,,,,,
108462971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/ae/0a/1348582679.webp,VIVSEVALPUE004,40,,400000.0,chalet,sale,181.0,,3,4,Valdemorillo pueblo,Madrid,Valdemorillo,Valdemorillo pueblo,es,,40.5012058,-4.0648774,False,https://www.idealista.com/inmueble/108462971/,"VENDE CON NOSOTROS DESDE SOLO EL 1,9 %! ¡CONSEGUIMOS HASTA EL 100 % DE FINANCIACIÓN! LOCATIVO presenta este chalet en Valdemorillo, una oportunidad ideal para quienes buscan espacio, comodidad y ubicación privilegiada en el centro del municipio. Distribuida en tres plantas, la vivienda cuenta con tres habitaciones amplias y luminosas, perfectas para familias o para quienes necesiten espacio extra para teletrabajar o disfrutar del hogar. Además, la propiedad ofrece la posibilidad de desarrollar una buhardilla, lo que multiplica su potencial como inversión o como vivienda definitiva. La casa ha sido recién pintada y está lista para entrar a vivir. Dispone de un garaje de 60 metros, ideal tanto para vehículos como para crear una zona de almacenaje, taller o gimnasio. En el exterior, el patio trasero permite disfrutar de momentos al aire libre con privacidad, y la terraza delantera ofrece agradables vistas, lo que convierte esta casa en un lugar acogedor y versátil para cualquier época del año. Situado en una zona céntrica de Valdemorillo, estarás a pocos minutos caminando de todos los servicios esenciales: ambulatorio, clínicas privadas, farmacias, supermercados y pequeños comercios locales. Una vivienda con muchas posibilidades, en una de las localidades más demandadas del noroeste de Madrid, a un paso de la naturaleza y con todos los servicios a tu alcance. ¡No pierdas la oportunidad de visitarla y descubrir todo lo que esta propiedad tiene para ofrecer! AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELEFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELEFONO: [IW].",True,good,False,,2210.0,False,False,False,False,[],False,False,400000.0,€,chalet,"Valdemorillo pueblo, Valdemorillo",Chalet adosado,,True,True,405000.0,5000.0,1.0,,terracedHouse
109156424,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/ba/47/1365958468.webp,,25,1,610000.0,flat,sale,110.0,True,2,2,"avenida de la Ermita, 2",Madrid,La Moraleja,Arroyo de la Vega,es,,40.5359793,-3.6368661,True,https://www.idealista.com/inmueble/109156424/,"LEONOR LOPEZ & ASOCIADOS, vende este maravilloso piso de 2 amplios dormitorios en la zona de Arroyo de la Vega, continuación del Soto de La Moraleja.  La vivienda tiene aproximadamente 110 metros construidos, y está ubicada en una de las mejores urbanizaciones de Arroyo de la Vega con Seguridad 24 horas, con un entorno verde, rodeado de jardines.  El piso tiene dos dormitorios, uno de ellos en suite, y el otro comparte con las otras estancias de la casa. Tiene un gran salón que da paso a una bonita terraza buna bonita terraza con vista a los jardines de la Urbanización. La vivienda tiene AA en toda la casa, plaza de garaje, trastero, y dentro de la Urbanización, piscina, gimnasio, squash y amplios verdes jardines. Arroyo de la Vega es una Urbanización muy prestigiosa en la zona norte de Madrid, muy cercana a la ciudad de Alcobendas, y la vivienda se encuentra en plena zona comercial con todo tipo de servicios, en un bonito y moderno bulevar.  La zona dispone de todos los servicios para tener una vida tranquila, rodeado de naturaleza, con Colegios, restauración, Centro Comercial, supermercados y todo tipo de servicios. Además está al lado del gran Parque de Arroyo de la Vega.",True,good,False,True,5545.0,True,False,False,False,[],False,False,610000.0,€,flat,"Arroyo de la Vega, La Moraleja","Piso en avenida de la Ermita, 2",,True,True,,,,,
109149138,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/d1/e7/1365730720.webp,,36,3,2400000.0,penthouse,sale,200.0,True,4,4,"avenida de Luis García Cereceda, 3",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4042657,-3.7940074,True,https://www.idealista.com/inmueble/109149138/,"Espectacular atico con piscina privada en LaFinca, frente al campo de golf. El ático de 200 m2 se encuentra en planta tercera. La vivienda se encuentra en excelente estado y disponible para entrar a vivir ya. A la vivienda se accede a través de un hall muy amplio con techos de gran altura en toda la vivienda y puertas de acceso de suelo a techo. A partir del hall se distribuyen 3 zonas: -Zona de día: Amplio salón con cocina integrada y con acceso directo a una terraza de 17 m2 orientada al sur. -Zona de noche: 3 dormitorios y 2 baños. El dormitorio principal con baño en suite, se orienta al sur, y los dos dormitorios secundarios cuentan con una terraza hacia el norte. -Zona de servicio: Cuarto polivalente con baño propio ( Servicio, invitados, despacho, zona de juegos). Aseo de cortesía y zona de lavandería y tendedero. La cubierta cuenta con una terraza orientada al norte y otra al sur, pensadas para crear 2 ambientes y disfrutarlos gracias a la instalación de DOS PÉRGOLAS con techo orientable. Y en el centro, aseo y PISCINA PRIVADA elevada en plataforma para disfrutar de las vistas al campo de Golf.   Vivienda sin amueblar, pero se ofrece servicio integral para adaptar la vivienda a las necesidades del inquilino. La vivienda tiene asignada 3 plazas de garaje y trastero en planta sótano del edificio. Una de las plazas cuenta con toma eléctrica para vehículos. La vivienda dispone de instalación domótica que permite controlar, entre otras muchas cosas, la iluminación o la climatización desde cualquier lugar. Alineado con los estándares de sostenibilidad, eficiencia y compromiso con el Medio Ambiente del Grupo LAFINCA, todas las viviendas incorporan sistemas de GEOTERMIA de altísimo rendimiento y muy bajo consumo energético. De forma centralizada se genera el calor y frío mediante suelo radiante en invierno y refrescante en verano y siempre con regulación por zonas.  LaFinca LGC-3, forma parte del conjunto residencial LGC, que también cuenta con zona de ocio y servicios, La Finca Grand Café como punto de encuentro donde se fusiona la mejor restauración premium con una experiencia de compra excepcional y la zona deportiva, el club LaFinca Golf.  En las proximidades de LAFINCA encontrará los mejores colegios internacionales, prestigiosos hospitales y clínicas privadas, (Colegio Británico, La Zarzuela, Hospital Universitario Quirón,…). También tendrá a su disposición instalaciones deportivas de gran nivel como el Reebok Sport Place. Cercanía a centros comerciales como El Zielo, Corte Inglés de Pozuelo y el complejo de ocio Kinépolis. Excelentes comunicaciones a través de la M-40, M-50, M511, A5 y A6. Autobuses interurbanos conectados con el centro de la capital y metro ligero.",False,good,False,True,12000.0,True,False,False,False,[],False,False,2400000.0,€,flat,"La Finca, Pozuelo de Alarcón","Ático en avenida de Luis García Cereceda, 3",,True,True,,,,,penthouse
108215264,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/e9/88/1364312666.webp,5SG1,71,5,480000.0,flat,sale,83.0,True,3,1,"calle San Graciano, 1",Madrid,Madrid,Usera,es,Moscardó,40.3931413,-3.7025208,True,https://www.idealista.com/inmueble/108215264/,"Os presentamos una oportunidad en quinta planta con orientación noroeste. Este piso ofrece una experiencia visual privilegiada: desde sus ventanales se despliega una panorámica majestuosa de Madrid, con el río como telón de fondo y la ciudad extendiéndose hasta el horizonte. Al caer la noche, las luces urbanas transforman la vista en un auténtico espectáculo. La vivienda cuenta con tres dormitorios, dos de ellos exteriores, que despiertan cada mañana con las mejores vistas. El corazón del hogar es su amplio salón, un espacio acogedor y versátil para compartir, descansar o crear. Una terraza cerrada añade un rincón especial: ideal como zona de lectura, despacho o refugio personal. Su orientación y altura permiten que los rincones exteriores se llenen de claridad, aportando calidez y una sensación acogedora difícil de igualar. La cocina, de diseño funcional, está equipada y pensada para facilitar la organización en el día a día. El baño, cómodo y práctico, ofrece todo lo necesario para el uso cotidiano. La ubicación en Calle San Graciano combina tranquilidad residencial con una excelente dotación de servicios. El edificio está en pleno proceso de rehabilitación energética —subvencionado por el Ayuntamiento y la Comunidad de Madrid—, una mejora que añade valor a la propiedad. Dispone de portero físico y, como valor añadido, se ofrece la posibilidad de adquirir una plaza de garaje en la cercana Calle Antonio 101. A escasos pasos, el centro comercial Plaza Río 2 brinda una amplia oferta de tiendas, restauración y ocio. A pocos minutos a pie se encuentra el Centro Cultural Matadero, uno de los espacios culturales más vibrantes de Madrid, donde convergen arte, creatividad y nuevas tendencias en un entorno urbano único. En el entorno también se encuentran centros educativos de calidad como el Colegio Público Pradolongo, el Colegio Concertado Divino Corazón y la Escuela Infantil Los Rosales. La Biblioteca Pública María Moliner aporta un espacio ideal para el estudio y la lectura. En cuanto a transporte, la zona está excelentemente comunicada: varias líneas de autobús (23, 55, 60, N15, N17) y las estaciones de metro Legazpi (Línea 3) y Usera (Línea 6) permiten moverse con rapidez por toda la ciudad. Además, la futura ampliación de la Línea 11 supondrá una mejora aún mayor en conectividad. En resumen, esta vivienda no solo ofrece espacio, luz y confort, sino también una de las vistas más extraordinarias de Madrid. Un lugar donde cada día se convierte en una experiencia que empieza y termina mirando hacia la ciudad que nunca deja de sorprender.",True,good,False,True,5783.0,True,True,False,False,[],False,False,480000.0,€,flat,"Moscardó, Madrid","Piso en calle San Graciano, 1",,True,False,495000.0,15000.0,3.0,40000.0,
109104271,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/48/3a/1364449716.webp,2 C,7,2,411000.0,flat,sale,61.0,True,2,1,"calle Veza, 15",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4657489,-3.6967414,True,https://www.idealista.com/obra-nueva/109104271/,Nueva promocion Residencial Veza 15.,False,newdevelopment,True,True,6738.0,True,False,False,False,[],False,False,411000.0,€,flat,"Valdeacederas, Madrid","Piso en calle Veza, 15",False,,,,,,,
107941381,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/f6/a5/1327664476.webp,Vivienda 2,21,,1325000.0,chalet,sale,354.0,,4,3,Álvaro Caballero,Madrid,Madrid,Moncloa,es,El Plantío,40.4735991,-3.8346458,False,https://www.idealista.com/obra-nueva/107941381/,"¡Descubre Residencial Terra, tu nuevo hogar en El Plantío! NO SOMOS COOPERATIVA. RACORPA se enorgullece en presentar su exclusiva Promoción de Viviendas de Obra Nueva en el corazón de El Plantío, Aravaca. Residencial Terra está compuesto por 3 chalets adosados de diseño moderno, cada uno con parcela privada de 250 m², más de 350 m² construidos, piscina, garaje y un espectacular solárium privado para disfrutar del mejor estilo de vida. Ubicados entre la Avenida de la Victoria y el Monte del Pilar de Majadahonda, estos chalets ofrecen la combinación perfecta entre tranquilidad residencial y conexión con los mejores servicios. A menos de 10 minutos encontrarás reconocidos centros comerciales como El Corte Inglés, Sexta Avenida o El Carralero, además de una amplia oferta educativa con colegios de Infantil, Primaria y Secundaria en la zona. Conectividad excelente con Pozuelo, Majadahonda, Las Rozas y el centro de Madrid, tanto en coche como en transporte público. Las estaciones de tren de Majadahonda y El Barrial están muy próximas, así como múltiples líneas de autobús. Vive en un entorno privilegiado sin renunciar a nada. � Ponte en contacto con nosotros para más información. Estaremos encantados de atenderte y ayudarte a encontrar la casa de tus sueños.",False,newdevelopment,True,,3743.0,True,False,False,False,[],False,False,1325000.0,€,chalet,"El Plantío, Madrid",Chalet adosado en Álvaro Caballero,False,True,True,,,,,terracedHouse
