propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
107876981,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/70/72/0b/1327058976.webp,22,1,360000.0,flat,sale,137.0,True,4,2,Coimbra - Guadarrama,Madrid,Móstoles,Coimbra - Guadarrama,es,,40.3145457,-3.9210222,False,https://www.idealista.com/inmueble/107876981/,"Disfruta del espacio y la comodidad en esta vivienda ubicada en PARQUE COIMBRA, con TRASTERO, PLAZA DE GARAJE y TERRAZA. ¿Buscas un hogar amplio y confortable? ¡Esta vivienda es la oportunidad perfecta! Situada en Parque Coimbra, una zona residencial tranquila y rodeada de naturaleza, esta vivienda lo tiene todo para entrar a vivir y disfrutar desde el primer día. Distribución funcional y muy cómoda: - Amplio salón - 4 dormitorios, tres de ellos con armarios empotrados - Cocina amueblada espaciosa y funcional, con una zona de comedor y tendedero cerrado - 2 baños completos: Uno en suite, con ventana en el dormitorio principal Otro con ducha de hidromasaje - Terraza abierta, perfecta para relajarte, disfrutar del aire libre o crear tu rincón favorito Cabe destacar de la vivienda: - Paredes lisas - Ventanas de climalit - Aire acondicionado en salón y dormitorio principal Incluye plaza de garaje, olvídate de buscar aparcamiento y gana en comodidad y seguridad. Además, cuenta con trastero, el espacio extra que todos necesitamos para mantener el orden en casa. ¿Quieres descubrir todos los rincones de la casa? ¡Visualiza el video de nuestro anuncio y no te pierdas ni un detalle! Descubre la combinación perfecta de tranquilidad y comodidad en Parque Coimbra. Esta urbanización, situada en Móstoles, te ofrece un entorno residencial apacible, alejado del bullicio urbano, pero con acceso a todos los servicios que necesitas para el día a día: colegios, centro de salud y comercios de proximidad. Disfruta de la naturaleza y el aire puro en sus amplias zonas verdes, mientras te mantienes perfectamente conectado gracias a sus excelentes comunicaciones por carretera, con acceso directo a la A-5 y otras vías principales. Comisión por intermediación incluida en el precio. ¡Sin sobresaltos! Te garantizamos un trato profesional y transparente. Contacta con nosotros para más información.",True,good,False,True,2628.0,True,False,False,False,[],False,False,360000.0,€,,,,flat,"Coimbra - Guadarrama, Móstoles",Piso,1969,True,True,,,
109042479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/9b/21/1362480051.webp,47,,1150000.0,chalet,sale,300.0,,3,3,calle Castillo de Berlanga,Madrid,Valdemorillo,Cerro Alarcón,es,,40.4684839,-4.0901997,False,https://www.idealista.com/inmueble/109042479/,"Century 21 Village presenta en exclusiva este espectacular chalet en Valdemorillo. Esta propiedad ofrece un espacio moderno y acogedor con unas vistas exteriores impresionantes que llenan cada rincón de luz natural. Con un tipo de diseño arquitectónico que prioriza la conexión con el entorno exterior, maximizando la interacción con el paisaje y la luz natural. Ubicado en una de las zonas más naturales y tranquilas de Valdemorillo, este magnífico chalet de 2 plantas ofrece una superficie construida de 300 m² sobre una parcela de 1.370 m2. Su diseño, tanto exterior como interior y la amplitud de todos sus espacios, la convierten en una propiedad única, ideal para vivir en un entorno seguro y rodeado de naturaleza. La vivienda se distribuye de la siguiente manera: •Planta baja: amplio y luminoso hall con gran espacio de almacenaje que da acceso a un gran salón que cuenta con chimenea y salida a un gran porche con acceso al jardín, 1 dormitorio, 1 baño completo y cocina independiente con office, todo ello con unas vistas impresionantes. •Primera primera: encontramos un gran salón con acceso a una terraza de grandes dimensiones, 2 dormitorios y dos baños completos, uno de ellos en suite. Dispone de caldera de gasoil, placas solares, garaje con espacio de almacenaje y piscina infinity.  Este chalet destaca por su amplitud, luz natural y espacios pensados para disfrutar en familia, tanto en el interior como en el exterior. Los huecos están orientados al sur-suroeste, para captar el sol y disfrutar de las vistas, con doble ""piel"" textil: toldo exterior al vidrio y ""estor"" interior al vidrio, para poder controlar mejor el efecto invernadero y aprovechar bien esa energía, o en verano protegerse del sol. La casa prácticamente no tiene huecos a norte o son de reducido tamaño. Tiene 8 cm de espesor de aislante (placas de poliestireno extruido de densidad 30 kg/m3), una placa solar en cubierta para producción de agua caliente sanitaria, calefacción por suelo radiante, frío radiante para el verano (agua fría por esas mismas tuberías), carpintería de madera de iroko, que aisla mejor que el aluminio o el PVC, red separativa de evacuación (tres redes independientes: aguas fecales directas al alcantarillado, agua de lluvia a depósitos para riego y aguas grises de lavabos y duchas a depósitos para oxigenación y posterior riego). El plano de agua de la piscina desbordante refleja el paisaje circundante y las puestas de sol. Cerro de Alarcón es una exclusiva urbanización en Valdemorillo, ideal para quienes buscan un entorno natural sin renunciar a la cercanía con Madrid. Rodeado de amplias zonas verdes y con vistas privilegiadas a la sierra, este enclave residencial destaca por su tranquilidad y privacidad. La zona cuenta con viviendas de gran tamaño, muchas con parcelas y jardines privados, lo que la convierte en un lugar perfecto para familias y amantes de la naturaleza. Además, dispone de servicios básicos, club internacional de esquí acuático, muy cerca del lago, seguridad privada y buenas conexiones con la A-6 y la M-503, facilitando el acceso a la capital y a municipios cercanos como Villanueva de la Cañada y Majadahonda.",False,good,False,,3833.0,False,False,False,False,[],False,False,1150000.0,€,,,,chalet,"Cerro Alarcón, Valdemorillo",Casa independiente en calle Castillo de Berlanga,Valdemorillo,True,True,independantHouse,,
108637469,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/f8/c7/1352180455.webp,22,2,675000.0,flat,sale,74.0,True,3,1,CL BOLIVIA,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4570901,-3.6760622,False,https://www.idealista.com/inmueble/108637469/,"¡VEPISO INMOBILIARIA VENDE EN EXCLUSIVA!   Este encantador piso de 74m² es perfecto tanto para quienes buscan un lugar acogedor para vivir, como para aquellos que desean invertir en una zona con gran proyección. La vivienda cuenta con tres dormitorios, un baños completo, ideal para familias o parejas, con salón-comedor, cocina independiente, una preciosa terraza y con vistas agradables donde pasar tardes maravillosas, sin duda esto es lo mejor de este piso. Este piso, es muy luminoso ya que todas las habitaciones cuentan con ventanas al exterior, goza de una orientación este que proporciona luz natural durante todo el día. No pierdas la oportunidad de visitar este inmueble único en una ubicación privilegiada, llena de colegios, transporte, centros de salud y cultural, entre otras virtudes mas gracias a su ubicacion inmejorable. ""VEPISO, ES UNA DE LA POCAS INMOBILIARIA QUE NO LE COBRAMOS NADA AL COMPRADOR"" y le ayuda en asesoramiento financiero. ¡Llámanos y te lo contamos todo! Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,renew,False,True,9122.0,True,False,False,False,[],False,False,675000.0,€,,,,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en CL Bolivia,,,,,,
108582619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/95/ec/1349098083.webp,5,3,832000.0,flat,sale,99.0,,3,2,avenida Nuestra Señora del Retamar s/n sn,Madrid,Las Rozas de Madrid,Montecillo,es,Montecillo,40.5030971,-3.8876448,True,https://www.idealista.com/obra-nueva/108582619/,,False,,True,True,8404.0,True,False,False,False,[],False,False,832000.0,€,,,,flat,"Montecillo, Las Rozas de Madrid",Piso en avenida Nuestra Señora del Retamar s/n sn,a0Ncm000002sx6KEAQ,True,True,,False,
95370573,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/5c/b0/1361272260.webp,22,bj,350000.0,flat,sale,101.0,True,3,1,plaza de José Iturbi,Madrid,Alcobendas,Ensanche,es,,40.5507814,-3.6467567,False,https://www.idealista.com/inmueble/95370573/,"Miriam TELEFONO Y WHATS APP 6 2 2 6 6 3 3 7 1  NEW HOUSE INMOBILIARIA presenta este formidable piso en Alcobendas. Vivienda, Bajo de 101 m2 construidos, en entreplanta totalmente exterior, con buena iluminación. Cuenta con 3 dormitorios, baño, cocina con tendedero, salón amplio y terraza exterior. Edificio en muy buen estado, cuenta con video portero y adaptado para personas con movilidad reducida, sin barreras arquitectónicas, en una de las mejores zonas de Alcobendas, rodeado de naturaleza, parque infantil. Edificio de 5 plantas 4 vecinos por planta Jardín Ascensor Trastero Transportes 0,10 KmManuel De Falla, 3 minutos caminando 0,84 KmValdelasfuentes, 7 minutos caminando 0,95 KmE. S. Valdavia 1,12 KmL5 - L7 1,16 KmAlcobendas - San Sebastián De Los Reyes Salud 0,31 KmCentro De Especialidades De ""La Paz"" 0,46 KmCentro De Salud Valdelasfuentes 0,47 KmCentro De Salud Marqués De La Valdavia 0,61 KmFarmacia Mundosalud Educación 0,12 KmValdepalitos 0,27 KmArco Iris 0,47 KmColegio Público Federico García Lorca 0,49 KmAlcobendas 0,56 KmMaría Teresa 0,57 KmEl Cuquillo 0,57 KmEscuela Infantil Pública Cascabeles Además cuenta con tiendas, supermercados en sus alrededores ideal para una vida cotidiana muy cómoda. PREGUNTE SIN COMPROMISO.",False,good,False,True,3465.0,False,False,False,False,[],False,False,350000.0,€,,,,flat,"Ensanche, Alcobendas",Piso en plaza de José Iturbi,,,,,,
108858733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/c8/0d/1357199026.webp,32,1,215000.0,flat,sale,60.0,True,2,1,AV TORRES BELLAS,Madrid,Alcorcón,Centro,es,Zona Centro Joven,40.3482821,-3.8205926,False,https://www.idealista.com/inmueble/108858733/,"Airu vende en Exclusiva ¡Descubre tu nuevo hogar en este impresionante piso reformado en 2024! Con una superficie de 60 m², cuenta con dos amplios dormitorios que ofrecen el espacio ideal para descansar y disfrutar. La cocina americana integrada en el salón crea un ambiente moderno y acogedor, perfecto para compartir momentos inolvidables con amigos y familiares. La terraza es el lugar perfecto para relajarse al aire libre, mientras que la orientación este-oeste garantiza una magnífica luz natural durante todo el día. Este inmueble, situado en una primera planta sin ascensor, combina a la perfección comodidad y estilo. Equipado con aire acondicionado y calefacción de gas natural, tendrás siempre el clima ideal en tu hogar. Además, el trastero ofrecen un amplio espacio de almacenamiento. No pierdas la oportunidad de vivir en un piso con excelentes calidades y en un estado impecable. ¡Ven a verlo y enamórate de tu futuro hogar! Financiación Hasta el 100%.",False,good,False,False,3583.0,True,False,False,False,[],False,False,215000.0,€,,,,flat,"Zona Centro Joven, Alcorcón",Piso en Av Torres Bellas,,,,,,
108825158,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/42/28/1356220536.webp,35,2,1100000.0,flat,sale,108.0,True,3,1,Barrio Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4152927,-3.6744534,False,https://www.idealista.com/inmueble/108825158/,"Descubre este encantador piso semi-reformado ubicado a solo cuatro minutos del emblemático parque de El Retiro. Situado en la segunda planta de un edificio señorial que ha sido cuidadosamente restaurado, esta propiedad exterior destaca por sus techos altos de tres metros y su orientación suroeste que garantiza luminosidad durante todo el día. Con una distribución funcional, cuenta con hall recibidor, salón-comedor acogedor, cocina independiente, tres habitaciones amplias y un baño completo moderno. Su excelente aislamiento termo-acústico proporciona confort adicional para disfrutar plenamente cada rincón. Las puertas son de madera maciza añadiendo un toque elegante a los espacios reformados donde se han instalado suelos de tarima flotante; mientras que otras áreas conservan cerámica clásica aportando carácter al inmueble. Aprovecha también la opción disponible para adquirir una plaza de garaje situada a tan solo dos minutos caminando desde tu hogar. Este espacio tiene unas dimensiones generosas (22 m²) y ofrece acceso cómodo mediante puerta automática junto con rampa amplia ideal para maniobrar sin complicaciones adicionales; además cuenta con vigilancia las 24 horas garantizando así seguridad constante tanto dentro como fuera del vehículo estacionado aquí. Los propietarios pueden beneficiarse igualmente del lavadero disponible entre estas instalaciones modernas o solicitar periódicamente servicios extras como el lavado regular automotriz. Enclavada en uno de los barrios más codiciados como es Ibiza -conocido no solo por la proximidad al Parque sino también por una oferta gastronómica cultural rica aquí podrás encontrar todos los servicios necesarios: supermercados locales bien surtidos, farmacias accesibles así como conexiones cómodas mediante bus o metro; sin olvidar restaurantes diversos ideales para socializar después del trabajo. No pierdas esta oportunidad única si buscas vivir rodeado tanto urbanismo vibrante pero con calma esencial; ¡Reserva tu visita hoy mismo!",False,good,False,True,10185.0,True,False,False,False,[],False,False,1100000.0,€,,,,flat,"Ibiza, Madrid",Piso,MPA132,True,False,,,59000.0
109149687,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/5c/46/1365754089.webp,23,,150000.0,chalet,sale,490.0,,4,2,CL CALVO SOTELO,Madrid,Brea de Tajo,,es,,40.2284301,-3.1073875,False,https://www.idealista.com/inmueble/109149687/,"VEPISO INMOBILIARIA VENDE EN EXCLUSIVA; VEPISO INMOBILIARIA VENDE EN EXCLUSIVA; RECUERDA QUE EN VEPISO INMOBILIAIRA NO COBRAMOS AL COMPRADOR. ¡No pierdas la oportunidad! Este maravilloso chalet de 490m2 construidos, cuenta con 162m2 de vivienda, resto entre almacenes y boardillas, dividida en 4 dormitorios y dos baños, un amplio salón-comedor y estancia, cocina independiente, así como un trastero/almacenes y garaje techado. Lo mejor de esta propiedad son sus 519m2 de parcela, donde podrás disfrutar de momentos únicos, además esta vivienda cuenta con una cocina exterior ideal para los amantes de la gastronomía y las reuniones de familiares o con amigos, y si eso no es lo mejor, dispone de árboles frutales. Con una orientación ideal (Norte, Sur, Este, Oeste) tendrás garantizada la luminosidad que deseas en tu hogar. Cuenta con todo para tu comodidad.  ¡No dejes pasar esta oportunidad única! Para más información Contáctanos que con gusto podemos contarte mucho más. Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,renew,False,,306.0,False,False,False,False,[],False,False,150000.0,€,,,,chalet,Brea de Tajo,Chalet pareado en CL Calvo Sotelo,,True,True,semidetachedHouse,,
109122966,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/f9/b4/1365010218.webp,31,bj,330000.0,flat,sale,155.0,True,3,2,Los Valles,Madrid,Collado Villalba,Los Valles,es,,40.6415051,-4.0066872,False,https://www.idealista.com/inmueble/109122966/,"Luminoso piso, con espectacular terraza de 22 m² en zona inmejorable de Collado Villalba Se vende magnífico piso listo para entrar a vivir, ubicado en una de las mejores zonas de Collado Villalba. La vivienda destaca por su gran terraza de 22 metros cuadrados, perfecta para disfrutar del aire libre, organizar cenas con amigos o simplemente relajarse al sol. La distribución es cómoda y funcional: dispone de tres amplios dormitorios, todos con buena iluminación natural, y dos cuartos de baño completos, ideales para el confort familiar o de quienes buscan espacio adicional. El salón es amplio y muy luminoso, con acceso directo a la terraza, lo que aporta una sensación de amplitud y bienestar durante todo el año. La cocina está totalmente equipada y en excelente estado, con espacio para comedor diario. Ubicado en una zona tranquila, pero con todos los servicios a mano: colegios, supermercados, zonas verdes, transporte público y fácil acceso a las principales vías de comunicación. Una vivienda pensada para disfrutar desde el primer día. ¡No dejes pasar esta oportunidad! Vivienda 89m2 + terraza 22m2+ elementos comunes 23m2 Garaje 11m2 + elementos comunes 10m2.",True,good,False,True,2129.0,False,False,False,False,[],False,False,330000.0,€,,,,flat,"Los Valles, Collado Villalba",Piso,3303-03187,True,True,,,
108524550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/49/ca/1347462665.webp,5,1,688000.0,flat,sale,103.0,,3,2,avenida Nuestra Señora del Retamar s/n sn,Madrid,Las Rozas de Madrid,Montecillo,es,Montecillo,40.5030971,-3.8876448,True,https://www.idealista.com/obra-nueva/108524550/,,False,,True,True,6680.0,True,False,False,False,[],False,False,688000.0,€,,,,flat,"Montecillo, Las Rozas de Madrid",Piso en avenida Nuestra Señora del Retamar s/n sn,a0Ncm000002sx6HEAQ,True,True,,False,
105937241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/20/dc/1267538668.webp,25,4,198000.0,flat,sale,35.0,False,1,1,calle de la Escuadra,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4084258,-3.7014741,False,https://www.idealista.com/inmueble/105937241/,"Especial para inversores, piso en muy buen estado y alquilado en alquiler temporal, con muy buena rentabilidad. Se vende tal y como está, con muebles, listo para recibir tu rentabilidad. El piso consta de un amplio dormitorio equipado con armario y cama matrimonial.  La cocina dispone de electrodomésticos de marcas reconocidas. Este piso se mantiene siempre ocupado y te da una rentabilidad del 6% No lo pienses más y aprovecha la oportunidad.",True,good,False,False,5657.0,True,False,False,False,[],False,False,198000.0,€,,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Escuadra,,,,,,
108587303,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/78/92/933670567.webp,19,1,850000.0,flat,sale,78.0,False,2,3,"calle de Viriato, 73",Madrid,Madrid,Chamberí,es,Almagro,40.4358018,-3.6951558,True,https://www.idealista.com/inmueble/108587303/,"Property VENDE Extraordinario Apartamento REFORMADO, en extraordinario estado, y TOTALMENTE EQUIPADO Y AMUEBLADO, listo para entrar en la mejor zona del Barrio de Chamberí-Almagro!   Inmejorable Oportunidad de Inversión! Se trata de un inmueble de 78 m2, con amplio salón comedor, cocina abierta al salón totalmente equipada con electrodomésticos panelados, Dormitorio Principal con baño en suite, Dormitorio 2 con Baño en suite, y Aseo de cortesía.  Aire Acondicionado centralizado en toda la vivienda.  Amueblado totalmente.  Suelos de tarima, paredes lisas, carpintería lacada blanca, armarios empotrados vestidos en cada uno de los dormitorios, . una preciosidad de apartamento en inmejorable ubicación. Finca representativa con conserje físico. Contacte con nosotros los 7 días de la semana para concretar una visita sin compromiso!",False,good,False,True,10897.0,False,False,False,False,[],False,False,850000.0,€,,,,flat,"Almagro, Madrid","Piso en calle de Viriato, 73",Vir73 01 DA,,,,,
108141372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/42/6f/1335103211.webp,47,,2000000.0,chalet,sale,3249.0,,58,29,Robledo de Chavela,Madrid,Robledo de Chavela,,es,,40.5189947,-4.2538095,False,https://www.idealista.com/inmueble/108141372/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9 %! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN! � Residencia geriátrica en funcionamiento en Robledo de Chavela – ¡Se podía dar cambio de uso como hotel! Se vende residencia de mayores operativa en el centro de Robledo de Chavela (Madrid), con actividad económica hasta el 1 de Agosto de 2025. También conocida como la “Suiza Española” por su entorno natural privilegiado, aire puro y tranquilidad. A tan solo 60 km de Madrid, con acceso por carretera y Renfe (línea C-3), esta propiedad es ideal como inversión en el sector sociosanitario.  �EL PRECIO DE LA RESIDENCIA SE CONSULTARÁ CON EL PROPIETARIO. � CARACTERÍSTICAS DEL INMUEBLE •Parcela de amplias dimensiones, con edificación en dos plantas. •Capacidad para 58 residentes en habitaciones individuales y dobles, todas con baño privado, calefacción, suelo antideslizante, interfono y camas articuladas. •Salones comunes amplios y luminosos, comedor, cocina equipada, gimnasio, terrazas, jardines y salas polivalentes. •Oficinas, enfermería, lavandería, almacenes y zonas auxiliares. •Accesos adaptados, ascensor, sin barreras arquitectónicas. •Calefacción central, excelente aislamiento y ventilación natural. � SERVICIOS Y FUNCIONAMIENTO ACTUAL •Atención médica y enfermería. •Fisioterapia, terapia ocupacional, peluquería y podología. •Cocina propia con menús personalizados. •Actividades sociales, culturales y religiosas. � UBICACIÓN Y ENTORNO Situada en zona urbana, con todos los servicios a pie: centro de salud, farmacias, supermercados, colegios, restauración y transporte público. Muy cerca de El Escorial, el Pantano de San Juan y el Parque del Río Cofio. En la zona de la Estación de Robledo de Chavela. � OPORTUNIDAD DE NEGOCIO •Alta ocupación y buena reputación. •Rentabilidad desde el primer día. •Ideal para grupos sociosanitarios o inversores. •Posibilidad de ampliación o adaptación como centro de día. � No dejes escapar esta oportunidad de vivir o invertir en una casa con alma y muchas posibilidades. ¡Ven a conocerla! AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",False,good,False,,616.0,False,False,False,False,[],False,False,2000000.0,€,,,,chalet,Robledo de Chavela,Casa independiente,RESSEROB001,,,independantHouse,,
109188475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/41/93/1366900347.webp,21,5,450000.0,flat,sale,63.0,True,2,1,calle Alcalde López Casero,Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4340334,-3.6574579,False,https://www.idealista.com/inmueble/109188475/,"GESTORIA ARCAS VENDE estupendo piso en una quinta planta exterior, muy luminoso con orientación sur, distribuido en: salón comedor con salida al balcón/terraza, cocina individual que da a un patio de manzana, dos dormitorios de buen tamaño con armarios empotrados y amplio baño reformado con cabina de ducha. Aire acondicionado en el salón y en el dormitorio principal, suelo de parqué, ventanas PVC, calefacción y agua caliente central, edificio y portal representativos con servicio de conserjería.  Dispone de una plaza de garaje de concesión en un parking a pocos metros. Inmejorable zona con todo tipo de comercios y servicios, buena comunicación en transporte público, con varias líneas de autobuses y metro El Carmen (L5) en la puerta.",False,good,False,True,7143.0,False,False,False,False,[],False,False,450000.0,€,,,,flat,"Concepción, Madrid",Piso en calle Alcalde López Casero,ALC,True,True,,,
108012849,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/10/da/1331176642.webp,17,1,666100.0,flat,sale,129.0,True,3,2,Barrio Costillares,Madrid,Madrid,Ciudad Lineal,es,Costillares,40.4793124,-3.6629397,False,https://www.idealista.com/inmueble/108012849/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Vivienda sin amueblar. Cocina totalmente amueblada y equipada con electrodomésticos de primeras marcas. Baños con muebles y mamparas. Suelos de tarima y armarios empotrados. Plaza de garaje y trastero incluidos en el precio. Urbanización privada con servicio de portería, amplias zonas comunes ajardinadas, zona chill out, parque infantil y piscina exterior. Zonas comunes recién reformadas. Bonita promoción de vivienda en la zona de Pinar de Chamartín situada en una tranquila zona residencial rodeada de parques y jardines, con multitud de servicios próximos: colegios, restaurantes, comercios, centros sanitarios, hospitales. Perfectamente comunicado en transporte público con varias líneas de autobús y metro. Las comunicaciones mediante transporte privado son excelentes gracias al inmediato acceso al centro de Madrid y al aeropuerto. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas. *No se admiten visitas a la vivienda No dejes pasar esta oportunidad, ¡llámanos y ven a conocer tu nuevo hogar! *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,5164.0,False,False,False,False,[],False,False,666100.0,€,,,,flat,"Costillares, Madrid",Piso,R10157,True,True,,,
87337921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/a8/3d/718167896.webp,14,st,138000.0,flat,sale,59.0,True,2,1,puente VIZCAYA,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3451756,-3.7107711,False,https://www.idealista.com/inmueble/87337921/,"INMUEBLE ALQUILADO, actualmente, NO SE PUEDEN REALIZAR VISITAS AL INTERIOR.  Las fotografías pueden no reflejar el estado actual de la propiedad. renta actual: 758,18€/mes. Fecha de fin de contrato: 12/2026.",False,good,False,False,2339.0,True,False,False,False,[],False,False,138000.0,€,,,,flat,"Villaverde Alto, Madrid",Piso en puente Vizcaya,Puente Vizcaya,,,,,
108403198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/24/f8/1344746677.webp,61,,1395000.0,chalet,sale,582.0,,5,3,Barrio Molino de la Hoz,Madrid,Las Rozas de Madrid,Molino de la Hoz,es,Molino de la Hoz,40.5437697,-3.9259243,False,https://www.idealista.com/inmueble/108403198/,"Chalet independiente con piscina en Molino de la Hoz: diseño atemporal y posibilidades infinitas Ubicada en una de las mejores calles de Molino de la Hoz, esta vivienda independiente reúne todo lo que esperas de una casa de calidad: amplitud, estilo, eficiencia y un entorno natural privilegiado. Con una parcela de más de 2.500 m² y una superficie construida de más de 580 m², esta casa ofrece espacios generosos y bien distribuidos, ideales tanto para el día a día como para grandes momentos en familia o con amigos. El jardín, completamente consolidado y con riego automático, rodea una elegante piscina privada y una zona de porche con total privacidad. Un verdadero oasis en plena naturaleza. La casa ha sido cuidadosamente mantenida y actualizada, aire acondicionado por conductos, armarios empotrados, cocina totalmente equipada, alarma, puerta de seguridad y mucho más. Además, cuenta con 12 paneles solares que generan 4,74 kW, lo que mejora la eficiencia energética y reduce el consumo notablemente. Dispone de 4 dormitorios y 3 baños, distribuidos en tres plantas. En la planta inferior, un semi-sótano en bruto de 180 m² permite dar rienda suelta a tu imaginación: gimnasio, cine en casa, sala de juegos, zona de invitados… ¡Tú decides! Molino de la Hoz es una urbanización privada y cerrada con vigilancia 24 h, club social con restaurante, piscina comunitaria, pistas de tenis y pádel, zonas verdes, lago, colegios internacionales (Logos y Berriz) y supermercado. Todo ello a tan solo unos minutos del centro de Las Rozas, con fácil acceso a la A6, hospitales, centros comerciales y transporte público. Una casa con alma, que combina el encanto atemporal con una base sólida para adaptarse a tu estilo de vida actual y futuro.",False,good,False,,2397.0,True,False,False,False,[],False,False,1395000.0,€,,,,chalet,"Molino de la Hoz, Las Rozas de Madrid",Casa independiente,REAL-0143,True,True,independantHouse,,
108222704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/a4/9f/1337787147.webp,20,1,180000.0,duplex,sale,64.0,True,1,1,calle del Pilar,Madrid,Valdeolmos-Alalpardo,,es,,40.6304424,-3.4742347,False,https://www.idealista.com/inmueble/108222704/,"¡EXCELENTE OPORTUNIDAD SOLO INVERSOR! RF0934 - Bonito Dúplex de 64m²"" en planta 1, en el centro de Alalpardo  ""MUY LUMINOSO Y CON EXCELENTE ORIENTACIÓN"" La vivienda en la actualidad está habitada por una inquilina solvente y buena pagadora, con contrato vigente hasta 01 de julio de 2028. Este encantador dúplex cuenta con una distribución funcional y moderna: en la planta baja, un pasillo distribuidor que puede servir como recibidor, zapatero o incluso para colocar una mesa de estudio; un salón independiente con espacio para un sofá de dos plazas y una mesa para comer; y una cocina totalmente amueblada y equipada con electrodomésticos básicos, además de una amplia despensa. En la planta superior, encontrarás un magnífico dormitorio doble con aire acondicionado y armarios empotrados bajo cubierta, amueblado con canapé y colchón. También dispone de un baño completo con bañera y ventana, ideal para mayor comodidad. La vivienda incluye una plaza de aparcamiento en el garaje comunitario. Situada en una zona muy tranquila, pero a pocos pasos del ayuntamiento, la casa de la cultura, parques, guardería, comercios locales y transporte público, en el centro de Alalpardo. No dejes pasar esta oportunidad. ¡Ven a visitarlo o llámanos para más información! ***NO COBRAMOS HONORARIOS AL COMPRADOR***.",False,good,False,False,2813.0,False,False,False,False,[],False,False,180000.0,€,,,,flat,Valdeolmos-Alalpardo,Dúplex en calle del Pilar,0934,,,duplex,,
