propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
105462924,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/41/c7/1253027963.webp,IL-05024,47,439000.0,chalet,sale,404.0,6,4,rotonda de tarifa,Madrid,Eurovillas,,es,40.3485744,-3.2519884,False,https://www.idealista.com/inmueble/105462924/,"¡Págate la reforma y te sobrara aun dinero, vendiendo la otra parcela, son dos parcelas una de 1.464 m2 con una vivienda de 316 m2 y otra parcela de 1.356 m2 con una construcción de 80 m2. ¡ ¡Invierte y después véndelo por separado.¡ Look & Find, te presenta esta magnífica residencia con cinco habitaciones en planta y una habitación más en la buhardilla. Tiene construidos 316 m2 en la vivienda principal y tiene además una construcción de 60 M2 diáfana aparte, para casa de invitados o para dar uso a la necesidades de cada uno. Garaje amplio de 28 m2. Este chalet tiene una parcela de 2820 m2, con un espectacular jardín, con árboles grandes y una gran diversidad de arbustos y plantas. En la entrada, serás recibido por un hall y un patio interior, protagonista de un espacio único y especial que se caracteriza por tener una zona descubierta al aire libre, aportando serenidad al ambiente y hace de ello un refugio tranquilo y fresco para tu hogar. Sus grandes ventanales dan al salón y aportan más luz a la vivienda. Puedes crear un precioso jardín vertical o interior en este espacio único que te brinda esta casa. A continuación, nos encontramos un espacioso salón con varios ambientes diferenciados, en uno una chimenea grande hace de este lugar un rincón cálido y confortable. El comedor de este salón está junto a un ventanal del patio interior, brindando una maravillosa estancia y por el otro lado del salón, tiene unas preciosas vistas al jardín exterior. La cocina equipada, es amplia y práctica, pues tiene un habitáculo cerrado para la caldera y para almacenamiento. Dispone también de una zona independiente, para utilizarla de lavadero, plancha y tendedero siendo muy práctico. En esta planta principal se encuentran cinco habitaciones. Dos de ellas con baños en suite. Para su mayor comodidad otros dos baños, dan servicio al resto de las habitaciones. En la segunda planta, se encuentra la buhardilla con una zona de estar y una habitación o despacho según la necesidad de cada uno. Fachada de ladrillo visto para no tener prácticamente mantenimiento. El jardín con sus impresionantes árboles, pinos, magnolios, árboles frutales como higueras, y una gran variedad de arbustos y plantas, hacen un lugar de encanto para poder disfrutar de unos preciosos atardeceres desde su gran porche y preparar unas buenas barbacoas en compañía de tus familiares o amigos. Este elegante jardín tiene una construcción independiente para almacenamiento.  Chalet ubicado en Eurovillas, el pueblo de Nuevo Baztán, que fue declarado el pueblo más bonito en el 2021. Y centro histórico de bien de interés cultural. Dos centros comerciales, con tiendas, farmacias, colegios, e institutos, clínicas, Carrefour Market, Eroski, Caixa, ambulatorio, gimnasio. Autobuses a Madrid 261, a Alcalá de Henares, paradas por toda la urbanización. Autobús al metro Arganda del Rey, que conecta también con Renfe.",False,renew,False,1087.0,True,False,False,False,[],False,False,439000.0,€,True,True,chalet,independantHouse,Eurovillas,Casa independiente en rotonda de tarifa,,,,,,,,,
109168125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/80/49/1366284015.webp,,22,450000.0,flat,sale,120.0,3,1,calle de Aquitania,Madrid,Madrid,San Blas,es,40.4191114,-3.6130171,False,https://www.idealista.com/inmueble/109168125/,"Se vende estupendo piso exterior de 120 m² en la zona de Las Rosas, una de las áreas residenciales más tranquilas y demandadas de Madrid. La vivienda se encuentra en una urbanización privada que ofrece seguridad, comodidad y un entorno ideal para disfrutar en familia. La casa está situada en una primera planta muy luminosa, con amplios ventanales que llenan las estancias de luz natural durante todo el día. Dispone de tres dormitorios espaciosos y versátiles, un baño completo con ventilación natural, un salón comedor amplio y acogedor perfecto para compartir momentos en familia o con amigos, además de una cocina independiente con gran capacidad de almacenaje. Entre sus ventajas, este piso incluye plaza de garaje en el mismo edificio y un trastero muy práctico para contar con espacio extra. Todo ello dentro de una urbanización tranquila y cuidada. El inmueble no necesita reformas estructurales, únicamente un pequeño lavado de cara (pintura y actualización de acabados) que te permitirá personalizarlo a tu gusto y transformarlo en la casa de tus sueños. La ubicación es inmejorable: rodeado de zonas verdes, colegios, supermercados, centros deportivos y todo tipo de servicios. La comunicación es excelente gracias a la cercanía de la estación de metro Las Rosas, varias líneas de autobús y fácil acceso a la M-40 y otras vías principales. Una vivienda amplia, cómoda y con mucho potencial, lista para convertirse en el hogar que siempre habías imaginado.",True,good,False,3750.0,False,False,False,False,[],False,False,450000.0,€,True,True,flat,,"Arcos, Madrid",Piso en calle de Aquitania,1,True,Arcos,True,,,,,
108859938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/80/07/1357234239.webp,PV-00032,26,1800000.0,penthouse,sale,226.0,4,4,plaza de Manuel Becerra,Madrid,Madrid,Barrio de Salamanca,es,40.4283658,-3.6684129,False,https://www.idealista.com/inmueble/108859938/,"Este impresionante ático de más de 200 metros cuadrados útiles y 20 metros de terraza te ofrece una experiencia de vida incomparable. Situado en la planta 7, con orientación sur y este, disfrutarás de una luminosidad inigualable, con una distribución excepcional, esta vivienda combina elegancia, confort y amplitud en cada rincón. Dispone de 4 dormitorios luminosos, dos de ellos con baño en suite, todos equipados con armarios empotrados y aire acondicionado. Además, cuenta con 3 baños completos y un aseo adicional para mayor comodidad. El ático se completa con 2 salones y una zona de comedor y una espectacular terraza privada, ideal para disfrutar de momentos inolvidables. La gran cocina independiente tiene acceso para el servicio, facilitando la organización del hogar. Ubicado en una zona privilegiada de Madrid, estarás cerca de servicios, comercios y una amplia oferta de ocio y restauración. Además, la excelente conexión de transporte público te permitirá moverte por la ciudad con total facilidad. SIN HONORARIOS DE AGENCIA No pierdas la oportunidad de vivir en el lujo y la comodidad que mereces. ¡Ven a conocer tu nuevo hogar en el Barrio de Salamanca!",False,renew,False,7965.0,True,False,False,False,[],False,False,1800000.0,€,,,flat,penthouse,"Goya, Madrid",Ático en plaza de Manuel Becerra,7,False,Goya,True,,,,,
109192890,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/eb/0d/1367027329.webp,,25,280000.0,flat,sale,63.0,2,1,calle del Río Ulla,Madrid,Madrid,Ciudad Lineal,es,40.4341974,-3.6446718,False,https://www.idealista.com/inmueble/109192890/,"TECNOCASA PUEBLO NUEVO VENDE PISO. Piso exclusivo en la calle rio ulla a escasos metros de la calle Alcalá. La vivienda que tenemos en venta se encuentra en una planta alta, consta de 63 metros y dispone de dos dormitorios amplios, salón, cocina y baño con plato de ducha. -El edificio cuenta con ASCENSOR, para dos personas. -El Piso cuenta con mucha luz natural, se reformo el baño hace 4 años, ventanas de climalit, suelo de tarima, paredes lisas y se encuentra en un edificio muy tranquilo. Ubicación magnifica, a tres minuto del metro de Pueblo Nuevo y a dos minutos del metro e intercambiador de Ciudad Lineal. Buscas viviendas de esta tipología? Acuda a nuestra oficina en la Calle Gómez de Avellaneda Nº22 y nuestros asesores le ampliaran la información sobre está u otras viviendas. PASE SU PROPUESTA Y APROVECHE EL MOMENTO. En nuestra oficina también le podemos ofrecer asesoramiento financiero y profesional de forma gratuita y ofrecerle los productos financieros más ventajosos para usted del mercado. Zona equipada con todos los servicios; supermercados, comercios, cafeterías, colegios privados y públicos, polideportivo, Centros Comerciales y Zonas verdes. Líneas 5 y 7 de metro. Bus directo a Callao, Manuel Becerra, Canillejas, Plaza Castilla y Las Rosas. TECNOCASA - CIUDAD LINEAL - PUEBLO NUEVO - QUINTANA. trar.",True,good,False,4444.0,False,False,False,False,[],False,False,280000.0,€,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle del Río Ulla,4,False,Pueblo Nuevo,True,,,,,
109190782,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/b8/e7/1366963098.webp,V-456,32,2300000.0,flat,sale,160.0,3,2,calle de O'Donnell,Madrid,Madrid,Retiro,es,40.4205169,-3.6769507,False,https://www.idealista.com/inmueble/109190782/,"En una magnífica finca muy señorial, situada junto al Parque de El Retiro, se encuentra esta estupenda vivienda de 160 m² construidos y 140 útiles, en una primera planta alta con orientación sur y una luz increíble, pese a ser interior a un gran patio de manzana. Fue reformada en el año 2013, por lo que las instalaciones se encuentran en perfecto estado, pero necesita una actualización en cuanto a pintura, suelos… Su planta es muy cuadrada, sin pérdida de metros en pasillos, se distribuye en amplio recibidor, gran salón comedor con chimenea, en dos ambientes, buena cocina con tendedero, 3 dormitorios de los cuales dos son dobles y el tercero individual y dos baños completos.  Grandes ventanales con cristales emplomados en perfecto estado de conservación y uso, que dotan a los ambientes de una elegancia exquisita. Techos altos, calefacción y agua caliente centrales con contadores individuales, aire acondicionado por splits, armarios empotrados, puerta de seguridad y entrada de servicio.  La finca, muy señorial, cuenta con ascensores, montacargas y plataforma para salvar las barreras arquitectónicas. Gastos de comunidad de 160 € + calefacción, IBI: 1.300 €.  Una ubicación excepcional caracterizada por la proximidad del Parque de El Retiro, el más importante del centro del casco urbano de Madrid. Metro Príncipe de Vergara a escasos minutos.",True,good,False,14375.0,False,False,False,False,[],False,False,2300000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de O'Donnell,1,False,Ibiza,True,,,,,
109093628,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/a7/9d/1364173347.webp,9635001471,56,830000.0,chalet,sale,465.0,5,3,Barrio Molino de la Hoz,Madrid,Las Rozas de Madrid,Molino de la Hoz,es,40.5398056,-3.9389072,False,https://www.idealista.com/inmueble/109093628/,"CHALET PAREADO EN MOLINO DE LA HOZ CON EXCELENTE UBICACIÓN AL LADO DE COLEGIOS Y CON ESPECTACULARES VISTAS. La vivienda cuenta con 465m2 construidos y 765 m2 de parcela. Perfecto para quienes buscan espacio, comodidad y un entorno natural privilegiado. Desde la propiedad, puedes disfrutar de un paisaje espectacular en el que podrás contemplar unas magníficas vistas al Parque Natural de la Sierra de Guadarrama. DISTRIBUCIÓN:  La propiedad está divida en garaje y dos plantas. En la entrada nos encontramos con un amplio hall recibidor con un armario gabanero, dando paso a un espacioso y luminoso salón comedor con salida directa al jardín y vistas a la sierra. En la misma planta tenemos una habitación y un baño completo. Cuenta con una gran cocina equipada con un office - comedor y salida directa al jardín con un espacio ideal por su distribución para fiestas y reuniones familiares En la primera planta hay 5 habitaciones de dimensiones muy amplias con armarios empotrados y 2 grandes baños.  El inmueble tiene la opción de ampliar la zona de la buhardilla para adaptarla a tus necesidades. Cuenta con garaje para dos plazas. SERVICIOS Y COLEGIOS:  Urbanización privada con servicios de vigilancia 24 horas, La Urbanización cuenta con un bonito embalse y un magnifico club social con gran parcela ajardinada. Tiene grandes zonas deportivas con piscina, pistas de tenis y padel. Posee un Centro Comercial con los principales servicios, panadería, farmacia, papelería, veterinario, centro médico, supermercado, restaurantes y cafetería. "" También se sitúan dos prestigiosos colegios, Logos y Berriz. COMUNICACIÓN:  En cuanto a la comunicación, la ubicación es excelente. Con transporte privado, en solo 5 minutos accederás a la carretera del Escorial, que conecta con otras vías importantes hacia la capital.  Si prefieres transporte público cuenta con 4 líneas de autobuses. Una interna que recorre la urbanización, otra a las Rozas y el Escorial y por último una parada de autobús que te hará llegar a Madrid capital en menos de 25 minutos.  No pierdas la oportunidad de vivir en un lugar único! Contáctanos para más información o para agendar una visita.",False,good,False,1785.0,True,False,False,False,[],False,False,830000.0,€,True,True,chalet,semidetachedHouse,"Molino de la Hoz, Las Rozas de Madrid",Chalet pareado,,,Molino de la Hoz,,,,,,
108665935,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/7c/73/1351556133.webp,108665935,6,121000.0,flat,sale,103.0,3,1,calle Licenciado Vidriera,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4758076,-3.3812782,False,https://www.idealista.com/inmueble/108665935/,"INMUEBLE OKUPADO, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. PROPIO, PEQUEÑO Y GRAN INVERSOR. Madrid es un municipio y una ciudad de España. La localidad, con categoría histórica de villa, es la capital del Estado y de la Comunidad de Madrid. En su término municipal, el más poblado de España, su población es de 3 416 771 habitantes (INE 2024), constituyéndose como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana, con 6 779 888 habitantes empadronados.",False,renew,False,1175.0,False,False,False,False,[],False,False,121000.0,€,,,flat,,"Reyes Católicos, Alcalá de Henares",Piso en calle Licenciado Vidriera,2,True,,False,,,,,
109041709,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/3c/1f/1362456156.webp,303047,15,693000.0,flat,sale,114.0,2,2,calle del Doctor Juan José López Ibor,Madrid,Madrid,Fuencarral,es,40.4733676,-3.7283205,False,https://www.idealista.com/obra-nueva/109041709/,,False,newdevelopment,True,6079.0,True,False,False,False,[],False,False,693000.0,€,,,flat,,"Peñagrande, Madrid",Piso en calle del Doctor Juan José López Ibor,,,Peñagrande,True,False,,,,
109152490,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/a8/92/1365841091.webp,GA-VR-3721,21,830000.0,flat,sale,85.0,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4289441,-3.6746227,False,https://www.idealista.com/inmueble/109152490/,"+PISO Ofrece en exclusiva hermoso piso en Goya Es una 4º planta inundada de luz. Consta de amplio salón comedor, cocina independiente, dos dormitorios dobles y dos baños completos, uno con bañera y otro con plato de ducha. El piso se encuentra en perfecto estado, listo para entrar a vivir ( solicite las fotos del estado actual) En las imágenes que aquí se presentan, hechas específicamente para este inmueble, se integra la cocina al salón ( factible con una obra menor) y se le incorporan muebles y decoración, para poder apreciar todo su potencial ( actualmente está vacío) Ubicado en un edificio de ladrillo visto, con muy buen portal, y portero físico. Inmejorable ubicación, en pleno corazón del barrio de Goya, uno de los más demandados de la Capital. Solicite su cita para visitarlo.",False,good,False,9765.0,True,True,False,False,[],False,False,830000.0,€,,,flat,,"Goya, Madrid",Piso,4,False,Goya,True,,,,,
108667369,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/95/86/1351599585.webp,108667369,5,346000.0,chalet,sale,149.0,4,3,calle Miguel Hernández,Madrid,Loeches,,es,40.3816842,-3.4093064,False,https://www.idealista.com/inmueble/108667369/,"INMUEBLE OKUPADO, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. PROPIO, PEQUEÑO Y GRAN INVERSOR. Madrid es un municipio y una ciudad de España. La localidad, con categoría histórica de villa, es la capital del Estado y de la Comunidad de Madrid. En su término municipal, el más poblado de España, su población es de 3 416 771 habitantes (INE 2024), constituyéndose como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana, con 6 779 888 habitantes empadronados.",False,renew,False,2322.0,False,False,False,False,[],False,False,346000.0,€,True,True,chalet,independantHouse,Loeches,Casa independiente en calle Miguel Hernández,,,,,,,,,
108942977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/78/58/1359614495.webp,habitacion 2,32,189000.0,flat,sale,50.0,1,1,avenida de Castilla-La Mancha,Madrid,San Sebastián de los Reyes,Los Arroyos,es,40.5555821,-3.6400187,False,https://www.idealista.com/inmueble/108942977/,"VERALSA OFRECE EN EXCLUSIVA;  Descubre este luminoso loft a pie de calle, perfecto para quienes buscan un espacio cómodo y funcional. Con una superficie de 50 metros cuadrados, esta propiedad cuenta con un dormitorio y un baño completo, ideal para una persona o una pareja. El local despacho, está en buen estado y completamente amueblado, listo para entrar a vivir.  Su diseño abierto y cocina americana amueblada hacen que el espacio sea acogedor y práctico. Destaca por su orientación oeste, que permite aprovechar la luz natural durante toda la tarde. Además, dispone de 2 aires acondicionados y calefacción con bomba de frío y calor, garantizando confort en cualquier estación del año. Las ventanas climalit y los suelos de tarima aportan un toque moderno y elegante, mientras que los armarios empotrados ofrecen un amplio espacio de almacenamiento.  Una oportunidad única para vivir en un entorno luminoso, bien equipado y en excelente estado. Trabajamos por y para tu tranquilidad.",False,good,False,3780.0,False,False,False,False,[],False,False,189000.0,€,,,flat,,"Los Arroyos, San Sebastián de los Reyes",Piso en avenida de Castilla-La Mancha,en,True,,False,,199000.0,10000.0,5.0,
109081123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/b5/77/1363826881.webp,BC356,21,1200000.0,flat,sale,180.0,5,2,"Palacio, Madrid centro",Madrid,Madrid,Centro,es,40.4208114,-3.712492,False,https://www.idealista.com/inmueble/109081123/,"Entre la Gran Vía, Plaza de España y Ópera, se abre paso una vivienda que respira luz y carácter. se despliegan hacia la calle a través de dos grandes ventanales y dos balcones que regalan claridad y vistas abiertas al bullicio madrileño. Es un espacio que invita tanto a soñar con un hogar familiar como a proyectar una inversión segura en una de las zonas más demandadas de la capital. El recorrido comienza en un amplio recibidor, elegante y clásico, que da acceso a un pasillo distribuidor. Desde aquí se suceden cinco habitaciones, dos baños y una cocina, todo bañado por la luz natural que entra durante todo el día gracias a su orientación oeste y a la ventilación cruzada. Aunque su estado de conservación es bueno, este piso pide una reforma que lo actualice y personalice, ofreciendo un lienzo perfecto para quienes desean diseñar su casa a medida. El edificio, conserva detalles arquitectónicos con encanto que hablan de otra época, y cuenta con dos ascensores y entrada de servicio. La posibilidad de dividir la vivienda en dos pisos independientes abre un abanico de oportunidades, tanto para uso residencial como para rentabilidad en alquiler. Su ubicación es inmejorable: a solo unos pasos de Callao y Plaza de Santo Domingo, con Gran Vía y Plaza de España al alcance de la mano, y con barrios emblemáticos como Malasaña, Chamberí o Palacio a pocos minutos a pie. Una propiedad con historia y futuro, lista para transformarse en el proyecto que tú imagines. (PISO SIN AMUEBLAR) (OPORTUNIDAD PARA INVERSORES)  Características destacadas 2 ventanales y 2 balcones a la calle 5 habitaciones + 2 baños + cocina Amplio recibidor y distribución clásica Orientación oeste, muy luminoso y con ventilación cruzada Buen estado de conservación, requiere actualización Edificio con 2 ascensores y entrada de servicio Posibilidad de división en 2 pisos más pequeños Ubicación privilegiada: Gran Vía, Plaza de España y Ópera  Imágenes referenciales. Para más información o concertar una visita, contáctanos.",True,renew,False,6667.0,True,False,False,False,[],False,False,1200000.0,€,,,flat,,"Palacio, Madrid","Piso en Palacio, Madrid centro",6,True,Palacio,False,,,,,
108661343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/62/66/1351414873.webp,acano,53,1850000.0,flat,sale,193.0,3,4,calle de Alonso Cano,Madrid,Madrid,Chamberí,es,40.4423591,-3.6961855,False,https://www.idealista.com/inmueble/108661343/,"Exclusiva vivienda reformada a estrenar con diseño de lujo en Chamberí Ubicado en la prestigiosa Calle Alonso Cano, en pleno corazón de Chamberí, este elegante piso de 193 m² combina a la perfección diseño, amplitud y luminosidad. Una oportunidad única para quienes buscan una vivienda exclusiva lista para entrar a vivir. La propiedad ha sido completamente reformada con materiales de alta calidad y se entrega totalmente amueblada, con una cuidada decoración que aporta calidez y estilo a cada rincón. Dispone de tres amplios dormitorios, todos con baño en suite, lo que garantiza privacidad y confort. La habitación principal destaca además por contar con un espectacular walk-in closet, proporcionando un espacio de almacenamiento cómodo y funcional. También incluye un aseo de cortesía para invitados. La zona de día es espaciosa y luminosa, con un amplio salón-comedor de concepto abierto y cocina integrada, ideal para disfrutar de un ambiente moderno y acogedor. Al ser una vivienda exterior, goza de abundante luz natural a lo largo de todo el día. Una propiedad excepcional en una de las zonas más cotizadas de Madrid, perfecta tanto para vivir como para invertir.",True,good,False,9585.0,True,False,False,False,[],False,False,1850000.0,€,True,True,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Alonso Cano,2,True,Nuevos Ministerios-Ríos Rosas,True,,,,,
109075186,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/39/15/1363656917.webp,Quintana17,26,910000.0,flat,sale,123.0,4,2,CL QUINTANA,Madrid,Madrid,Moncloa,es,40.4274199,-3.7167069,False,https://www.idealista.com/inmueble/109075186/,"Oportunidad única a metros de Pintor Rosales: piso exterior con vistas privilegiadas y gran potencial de reforma. Esta vivienda con encanto está ubicada en una finca señorial de 1940 en excelente estado, este quinto piso exterior es una auténtica joya por descubrir. Con sus 107 m² útiles (123 m² construidos), ofrece una distribución ideal y espacios llenos de luz natural para transformarlos a tu gusto. ¡Todas las estancias, incluso baños y cocina, tienen ventanas al exterior y luz directa! El piso cuenta con: •Dos ventanas y un balcón terraza orientados a la calle Quintana, con espléndidas vistas hacia calle Princesa y al Parque del Oeste. •Gran recibidor, salón comedor, 4 habitaciones (dos de ellas muy amplias y dos más pequeñas que dan a un silencioso y espacioso patio de luces interno), cocina espaciosa y dos baños (uno completo y otro auxiliar). •Techos altos de 3,00 m con molduras originales. •Suelo de parquet de madera original (excepto cocina y baños), restaurable para conservar su encanto. •Amplio trastero propio en el subsuelo: 7,60 m3 (2,35 x 1,08 x 3,00 m). La reforma es muy sencilla: la mayoría de las paredes son tabiques, solo hay que respetar dos columnas estructurales. ¡Un lienzo en blanco para diseñar el hogar de tus sueños! La finca dispone de calefacción central con medidores individuales, ascensor principal y montacargas hasta el trastero, además de servicio de portero físico. Su escalera principal es reflejo del carácter señorial del edificio. En pleno corazón de Madrid, rodeado de todo lo que necesitas: supermercados, colegios, restaurantes, farmacias, hospitales, zonas verdes y excelente comunicación por transporte público. Este piso lo tiene todo: ubicación premium, luz, vistas, carácter arquitectónico y la posibilidad de crear una vivienda a medida. ¡No dejes pasar esta oportunidad!",False,renew,False,7398.0,True,True,False,False,[],False,False,910000.0,€,,,flat,,"Argüelles, Madrid",Piso en CL Quintana,5,True,Argüelles,True,,,,,
106754734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/10/13/1312841981.webp,,20,399000.0,studio,sale,67.0,0,1,"calle de Palos de la Frontera, 16",Madrid,Madrid,Arganzuela,es,40.4029263,-3.6988204,True,https://www.idealista.com/inmueble/106754734/,"Te presentamos este elegante estudio, ubicado en una de las zonas más cotizadas de Madrid, donde la funcionalidad, el confort y la modernidad se combinan en un espacio diseñado para aprovechar cada metro cuadrado de la mejor manera. Cada detalle ha sido cuidadosamente pensado para ofrecer un ambiente acogedor, práctico y con estilo. Su diseño inteligente maximiza la luz natural y la sensación de amplitud, creando un hogar versátil que se adapta a cualquier estilo de vida. Al entrar, te recibe un espacio diáfano y luminoso que integra la zona de estar, el área de descanso y una cocina moderna y totalmente equipada, con electrodomésticos de alta gama y acabados de calidad. Todo está diseñado para garantizar comodidad y eficiencia sin renunciar al diseño. El baño cuenta con materiales de primera calidad y un diseño funcional, pensado para ofrecer un entorno relajante y práctico. Lo que realmente distingue a esta propiedad son las exclusivas instalaciones del edificio, que elevan la experiencia de vivir aquí. Dispone de piscina con solárium, perfecta para relajarte en los días soleados, un gimnasio totalmente equipado para que puedas mantenerte en forma sin salir de casa, un coworking space, un entorno ideal para concentrarte y desarrollar tus proyectos, y zonas ajardinadas y espacios de descanso diseñados para disfrutar del entorno en cualquier momento. Ubicado en pleno corazón de Madrid, este estudio te sitúa cerca de todo lo que necesitas: tiendas, restaurantes, transporte público y una gran variedad de servicios. Además, su cercanía a zonas verdes y parques te permitirá disfrutar del aire libre sin renunciar a la vida urbana. Sabemos que tu hogar es mucho más que un espacio físico; es el lugar donde te sientes cómodo y donde disfrutas al máximo de tu día a día. Por eso, trabajamos para ofrecerte propiedades en ubicaciones estratégicas, pensadas para satisfacer todas tus necesidades. No dejes pasar esta oportunidad. Contacta con nosotros para más información y ven a descubrir este estudio en Atocha. Tu nuevo hogar te espera.",True,good,False,5955.0,True,False,False,False,[],False,False,399000.0,€,True,True,flat,studio,"Palos de la Frontera, Madrid","Estudio en calle de Palos de la Frontera, 16",3,True,Palos de la Frontera,True,,,,,
106596691,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/fe/1f/1288177571.webp,,19,145000.0,studio,sale,20.0,0,1,calle del Salitre,Madrid,Madrid,Centro,es,40.4103971,-3.6986435,False,https://www.idealista.com/inmueble/106596691/,"Se trata de un piso en una primera planta SIN ASCENSOR. DESCRIPCIÓN DETALLADA: - Salón con sofa, cama de 1,35, TV, ventilador de techo, armario. - Cocina independiente, completamente equipada con electrodomésticos, vitrocerámica, de 4 fuegos, lavadora, Frigorifico, Muebles altos y bajos de almacenamiento. - Baño completo con plato de ducha. VIVIENDA con: - Suelos de Gres. - Ventanas y puertas son originales de la vivienda restauradas de doble acristalamiento, y en prefecto estado de conservación Si buscas un piso en venta que te ofrezca comodidad, y una buena ubicación, este es el lugar ideal para ti. ¡No pierdas la oportunidad de visitarlo! UBICACION: Diversidad Cultural: Lavapiés es conocido por su mezcla de culturas, lo que se refleja en la variedad de restaurantes, tiendas y eventos culturales. Arte y Creatividad: El barrio es un centro artístico, con numerosas galerías, teatros y espacios alternativos que promueven el arte contemporáneo. Ambiente Bohemio: Su atmósfera relajada y bohemia atrae a artistas, estudiantes y creativos, lo que genera un ambiente dinámico y acogedor. Ubicación Central: Situado cerca del centro de Madrid, Lavapiés tiene fácil acceso a otros barrios y atracciones turísticas. Transporte Público: Excelente conexión de metro y autobuses, facilitando el desplazamiento por la ciudad. Mercados y Comercio Local: Cuenta con mercados como el Mercado de San Fernando, donde se pueden encontrar productos frescos y comida típica.",True,good,False,7250.0,True,False,False,False,[],False,False,145000.0,€,,,flat,studio,"Lavapiés-Embajadores, Madrid",Estudio en calle del Salitre,1,False,Lavapiés-Embajadores,False,,,,,
108243017,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/eb/55/1338238957.webp,,26,750000.0,penthouse,sale,136.0,2,1,calle de Frómista,Madrid,Madrid,Fuencarral,es,40.5122728,-3.6741179,False,https://www.idealista.com/inmueble/108243017/,"Hay áticos y luego está este. Ubicado en una de las zonas más agradables y completas de Madrid, Las Tablas, este ático es de esos lugares que impresionan desde el primer momento sin necesidad de exagerar. Dos habitaciones, un baño, y una terraza de aproximadamente 100 m² que regala una de las mejores vistas que se pueden tener de Madrid. De verdad: es difícil mirar ese horizonte y no quedarse un rato en silencio. Todo el piso es exterior, así que la luz natural está garantizada durante todo el día. Además, cuenta con aire acondicionado, calefacción, plaza de garaje y trastero incluidos en el precio —comodidades que marcan la diferencia en el día a día. El edificio forma parte de una comunidad muy cuidada, con piscina, zonas verdes, vigilancia 24 horas y ascensores. Está pensado para vivir tranquilo, cómodo y con calidad de vida. Y luego está el barrio. Las Tablas no para de crecer, pero sin perder ese ambiente de barrio tranquilo. Bien comunicado, con todos los servicios, zonas peatonales, parques, colegios y una comunidad vecinal activa y familiar. No todos los días aparece un ático así. Y cuando lo visitas, lo entiendes.",True,good,False,5515.0,True,False,False,False,[],False,False,750000.0,€,True,True,flat,penthouse,"Las Tablas, Madrid",Ático en calle de Frómista,7,True,Las Tablas,True,,,,,
