propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
107858732,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/d4/f0/1326428075.webp,,38,6,3100000.0,penthouse,sale,305.0,True,4,5,calle de Don Pedro,Madrid,Madrid,Centro,es,40.4109984,-3.7137345,False,https://www.idealista.com/inmueble/107858732/,"VENTA DIRECTA DE PROPIEDAD. Ático-loft exclusivo y de diseño, una verdadera joya arquitectónica firmada por arquitectos. Ubicado en un edificio histórico en pleno centro de Madrid, en el vibrante barrio de La Latina. A estrenar. Este ático ocupa toda la última planta y se baña de luz natural gracias a su orientación sur y sus amplios ventanales que se abren a dos terrazas con vistas espectaculares a las cúpulas de Madrid. El resultado es una obra de arte habitable, donde los espacios estéticos, funcionales y armónicos se combinan en perfecta sintonía. Cada detalle ha sido cuidadosamente diseñado a medida: cocina con isla, biblioteca integrada, armarios empotrados, muebles de baños, amplia bañera de obra, duchas italianas, jardineras y banco exterior. Suelo de madera natural. Se ha dedicado especial atención a un sistema de iluminación cálido y de bajo consumo, que resalta cada rincón de la vivienda. Distribución: gran salón open-space con cocina abierta y comedor, 4 dormitorios, 5 baños, invernadero, bodega, lavandería, 2 terrazas exteriores y 1 terraza interior Además, este piso tiene una historia única: aquí vivió Jaime Salinas, célebre editor e hijo del poeta español Pedro Salinas, antiguo propietario del edificio. Una propiedad única para los amantes del diseño y la historia en pleno corazón de Madrid. Planta 6, exterior, ascensor, aire acondicionado, calefacción individual por gas.",False,good,False,True,10164.0,True,False,False,False,[],False,False,3100000.0,€,flat,"Palacio, Madrid",Ático en calle de Don Pedro,,,Palacio,,,,penthouse,
106159250,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/19/24/1274307378.webp,2600,43,1,2184000.0,flat,sale,211.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4272085,-3.6790651,False,https://www.idealista.com/inmueble/106159250/,"The Well Come Home presenta este encantador piso de 211 m2 en Recoletos, Madrid, ubicado en una finca clásica construida en 1939. Este elegante hogar, situado en la primera planta, ofrece un estilo de vida moderno y lujoso en uno de los barrios más exclusivos de la ciudad. Al ingresar, te recibe un espacioso recibidor que conduce al luminoso salón/comedor, diseñado para el confort y la elegancia. La cocina, con un moderno diseño en isla, es el corazón de la casa, proporcionando un espacio acogedor para reuniones familiares y sociales. Además, cuenta con un práctico aseo de cortesía para mayor comodidad. La zona de descanso está compuesta por tres habitaciones dobles, cada una con su propio baño en suite, lo que brinda privacidad y comodidad a todos los miembros de la familia. Dos de estas habitaciones están equipadas con vestidores, ofreciendo un amplio espacio de almacenamiento y añadiendo un toque de lujo adicional.",True,good,False,True,10351.0,True,False,False,False,[],False,False,2184000.0,€,flat,"Recoletos, Madrid",Piso,True,True,Recoletos,,,,,
109160476,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/33/c0/1366045671.webp,IE18MZAM,22,1,299000.0,flat,sale,55.0,True,2,1,Barrio San Pascual,Madrid,Madrid,Ciudad Lineal,es,40.4419857,-3.6517229,False,https://www.idealista.com/inmueble/109160476/,"INMOBILIARIAS ENCUENTRO pone a tu disposición esta exclusiva vivienda sita en el cada vez más solicitado y deseado distrito de Ciudad Lineal, más concretamente en el Barrio de San Pascual. Ubicada en una primera planta consta de 2 dormitorios, cocina independiente con despensa, salón y cuarto de baño completo. La vivienda aunque no está en mal estado adolece de REFORMA para convertirla en un hogar moderno y funcional. Entre sus calidades destacan amplios ventanales de aluminio, techos altos, exterior con muchísima luz natural y un parque privado bonito y limpio que rodea la finca. Finca en perfecto estado y accesible para personas con movilidad reducida. Con todo esto lo mejor es su ubicación a 5 minutos de la calle Arturo Soria, con parada de Metro próxima y todo tipo de servicios al alcance de la mano ( colegios, supermercados, restaurantes, comercios, polideportivo, etc. ).",False,renew,False,True,5436.0,False,False,False,False,[],False,False,299000.0,€,flat,"San Pascual, Madrid",Piso,,,San Pascual,,,,,
109140288,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/23/f2/1365530569.webp,,28,,530000.0,chalet,sale,175.0,,3,2,calle Begonia,Madrid,Móstoles,Norte - Universidad,es,40.3385631,-3.8701663,False,https://www.idealista.com/inmueble/109140288/,"Agencia inmobiliaria de MADRID - zona MOSTOLES Los Rosales presenta este impresionante chalet en una ubicación privilegiada. Ubicado en la exclusiva zona de Los Rosales en Móstoles, este impresionante chalet es la combinación perfecta entre confort, tranquilidad y una ubicación inmejorable. Situado en una de las áreas más cotizadas de la ciudad, el hogar se encuentra en un entorno residencial muy tranquilo, ideal para familias que buscan espacio y privacidad, sin renunciar a las comodidades y servicios cercanos. La propiedad cuenta con 3 amplios dormitorios, un salón luminoso, una cocina equipada, 2 baños completos y 2 aseos, ofreciendo una distribución práctica y adaptable a las necesidades de cualquier familia. Además, la vivienda cuenta con una buhardilla que puede usarse como despacho, zona de ocio o incluso como cuarto de juegos. El sótano habilitado es un espacio adicional que ofrece infinitas posibilidades, desde un gimnasio privado hasta una bodega o incluso un pequeño apartamento independiente. El garaje, con capacidad para un solo vehículo, proporciona comodidad y acceso directo a la vivienda, lo que facilita aún más el día a día. En el exterior, el chalet dispone de un precioso jardín privado, un espacio perfecto para disfrutar del aire libre con total privacidad. La vivienda se encuentra en excelente estado, lista para entrar a vivir sin necesidad de reformas. Con su gran tamaño y distribución, ofrece muchas posibilidades para adaptarlo a tu gusto personal, convirtiéndose en un hogar ideal para quienes buscan una vida cómoda y con espacio. Ubicación y servicios cercanos Una de las principales ventajas de esta propiedad es su ubicación estratégica. El chalet tiene un fácil acceso a las principales carreteras, como la A-5, que conecta directamente con Madrid y otras zonas cercanas, facilitando los desplazamientos. Además, la estación de metro Universidad de Móstoles está a pocos minutos, proporcionando una excelente conexión al resto de la ciudad. La zona de Los Rosales está rodeada de numerosos servicios, que incluyen todo lo necesario para una vida cómoda. A escasos minutos encontrarás el Centro de Salud Los Rosales, el Colegio Público Los Rosales y el Instituto de Educación Secundaria Juan de la Cierva, lo que convierte a esta propiedad en una opción ideal para familias con niños. Para los amantes de la cultura y el ocio, la Universidad Rey Juan Carlos está cerca, al igual que la Plaza de Toros de Móstoles, donde se celebran eventos culturales y espectáculos. También podrás disfrutar del Prado Ovejero, un área que ofrece amplias zonas de recreo, perfectas para paseos o actividades al aire libre. En términos de salud, la cercanía al Hospital Universitario de Móstoles garantiza la comodidad de tener uno de los principales centros de salud de la zona a solo unos minutos de tu hogar.",False,good,False,,3029.0,False,False,False,False,[],False,False,530000.0,€,chalet,"Norte - Universidad, Móstoles",Chalet pareado en calle Begonia,True,True,,,,,semidetachedHouse,
109025965,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/50/ce/1362103305.webp,CATOLEDO-0,46,1,190000.0,flat,sale,91.0,True,2,2,CR TOLEDO,Madrid,Aranjuez,Las Aves,es,40.0320038,-3.6206564,False,https://www.idealista.com/inmueble/109025965/,"¡PROPIEDAD LISTA PARA ENTRARA A VIVIR!  LA AGENCIA DEL BARRIO vende PISO+TRASTERO+GARAJE en Aranjuez, Madrid.  La propiedad tiene una superficie construida de 91m2, consta de hall de entrada con armario empotrado para los abrigos. Salón comedor independiente de gran tamaño, muy luminoso, con 2 A/A y acceso a terraza grande con toldos nuevos. Cocina independiente con una ventana exterior. Aseo compuesto de W. C, lavabo y plato de ducha. Dormitorio principal con A/A, armarios empotrados y ventana que da a la terraza. Baño en suite compuesto de W. C, lavabo y con bañera. Segunda habitación con armario empotrado, ventana y A/A. Trastero de 4,20m2 y garaje de 28m2. Características adicionales; Puerta principal blindada, puertas interiores de madera, paredes lisas excepto en la cocina y cuartos de baño que están alicatadas, ventanas de PVC, suelos de tarima excepto en el baño y cocina que son de gres, cuatro aire acondicionado de frío y calor, armarios empotrados equipados interiormente. La urbanización se encuentra en muy buen estado de conservación.  Cuenta con acceso a minusválidos, ascensor, zonas comunes, jardín y piscina. Zona residencial consolidada, con todas las comodidades de los comercios para hacer la compra (supermercados, panadería, tiendas de alimentación, frutería y verdulería, etc. ) entidades bancarias, centros de educación (guardería, escuela, instituto.. . ) y salud (farmacias, centro de salud, clínica dental, veterinaria etc. ), gasolineras, parada de autobuses, estación de tren Aranjuez, etc.  Llámenos y venga a visitar esta estupenda propiedad. ¡LE ESPERAMOS! HORARIO DE 10 A 14 Y DE 17 A 20H. DE LUNES A VIERNES. GRACIAS.",False,good,False,True,2088.0,False,False,False,False,[],False,False,190000.0,€,flat,"Las Aves, Aranjuez",Piso en Cr Toledo,True,True,,,,,,
108975856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/b9/23/1361524274.webp,0825-D,40,,599000.0,chalet,sale,320.0,,4,2,CL SAN ANTONIO,Madrid,Moralzarzal,Zona Iglesia - Estación,es,40.6981363,-3.9602957,False,https://www.idealista.com/inmueble/108975856/,"Reformada en 2020 ¡Descubre tu nuevo hogar en Moralzarzal! Esta encantadora vivienda en una planta ofrece un espacio ideal para disfrutar de la tranquilidad y la comodidad. Con una superficie total de 300m², la distribución en forma de L garantiza privacidad y funcionalidad en cada rincón. Los grandes ventanales orientados al sur inundan de luz natural el salón y el comedor independiente, creando un ambiente cálido y acogedor. La parcela de 1000m² te permitirá disfrutar de un amplio patio romano, perfecto para relajarte o compartir momentos inolvidables con amigos y familiares. Además, la zona de ocio, también orientada al sur y sin vecinos, se convierte en el lugar ideal para disfrutar del aire libre. El garaje independiente de más de 137m² es un gran plus, ofreciendo espacio suficiente para vehículos y almacenamiento. La ubicación es inmejorable: a solo 2 minutos a pie de la parada de autobús directo a Madrid y cerca de colegios y supermercados. Y si necesitas atención médica, el hospital de Villalba está a tan solo 8 minutos en coche. ¡No dejes pasar esta oportunidad única!",False,good,False,,1872.0,True,False,False,False,[],False,False,599000.0,€,chalet,"Zona Iglesia - Estación, Moralzarzal",Casa independiente en CL San Antonio,True,True,,,,,independantHouse,
109117688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/a1/92/1364853787.webp,IE07-OGINOD9,16,2,210000.0,flat,sale,47.0,True,2,1,calle de Antonia Lancha,Madrid,Madrid,Carabanchel,es,40.3862922,-3.7201122,False,https://www.idealista.com/inmueble/109117688/,"Inmobiliarias Encuentro vende piso en el barrio de Opañel, una de las zonas más consolidadas y con mejor comunicación de Madrid. Ubicado en una segunda planta, la vivienda dispone de 47 m² distribuidos de manera muy funcional. Cuenta con un dormitorio doble, un dormitorio simple, baño completo con plato de ducha, cocina independiente con buen espacio de almacenaje y una terraza privada que aporta un desahogo extra y la posibilidad de disfrutar de un espacio exterior sin salir de casa. En cuanto a calidades, la vivienda dispone de suelos de tarima, que aportan calidez y confort a las estancias, y ventanas climalit, que aseguran un buen aislamiento térmico y acústico. La finca se encuentra en perfecto estado, es muy ordenada y tranquila, con una comunidad agradable y bien cuidada. Su ubicación es inmejorable: a escasos minutos andando del Metro Opañel (Línea 6), con varias líneas de autobús cercanas y excelente conexión con las principales vías de la ciudad. El barrio ofrece todos los servicios necesarios para el día a día: comercios, supermercados, colegios, centros de salud, zonas verdes y una variada oferta gastronómica y de ocio. Una oportunidad única de vivir en una buena zona, con excelentes conexiones y todos los servicios a mano, en una vivienda cómoda, funcional y lista para entrar a vivir. Si necesita vender su inmueble para adquirir este u otro inmueble publicado contacte con nosotros disponemos del servicio //""CAMBIA DESCANSA""// la solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. Financiación a tu medida con FINMOO tendrás los mejores tipos de interés y hasta el cien por cien de financiación. Consulta nuestras condiciones  *Imagenes renderizadas por un programa de diseño*.",False,good,False,False,4468.0,False,False,False,False,[],False,False,210000.0,€,flat,"Opañel, Madrid",Piso en calle de Antonia Lancha,,,Opañel,,,,,
108626094,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/88/fa/1350329230.webp,,17,bj,170000.0,studio,sale,27.0,True,0,1,calle de Istúriz,Madrid,Madrid,Tetuán,es,40.4468111,-3.7012286,False,https://www.idealista.com/inmueble/108626094/,". Vivienda muy luminosa tipo estudio ubicada a 100 metros del famoso Mercado de las Maravillas y a 200 metros de la glorieta de Cuatro Caminos. La vivienda está distribuida en salón y cocina americana y cuarto de baño. Cerca tiene todos los servicios como la parada de metro, restaurantes y farmacias. El inmueble se localiza en la zona de Cuatro caminos, con muy buenas comunicaciones tales como paradas de Autobús (Líneas 149, C1, C2.3, 37,45, N23) y parada de metro (Línea 1,2, 6 y Nuevos ministerios). Financiación de hasta el 100% con nuestro departamento financiero, Kiron. Asesoramiento gratuito y sin compromiso, no dude en consultarnos. 30 años en Madrid, ¡Gracias por la confianza!",False,good,False,False,6296.0,True,False,False,False,[],False,False,170000.0,€,flat,"Cuatro Caminos, Madrid",Estudio en calle de Istúriz,,,Cuatro Caminos,,,,studio,
109127326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/9c/1d/1365141230.webp,,52,bj,265000.0,flat,sale,140.0,True,3,3,"calle de Alfredo Castro Camba, 9",Madrid,Madrid,Puente de Vallecas,es,40.3867282,-3.6691016,True,https://www.idealista.com/inmueble/109127326/,"¡Descubre tu nuevo hogar en la Calle Alfredo Castro Camba número 9! Este espectacular chalet pareado, totalmente reformado, te ofrece un espacio ideal para disfrutar de la vida en familia. Con una superficie de 140 m² útiles, cuenta con tres amplias habitaciones, perfectas para el descanso, y tres modernos baños, dos de ellos en suite, que aportan comodidad y privacidad. La planta baja exterior se llena de luz natural gracias a sus grandes ventanales, creando un ambiente acogedor y luminoso. La cocina americana abierta, completamente equipada con electrodomésticos de alta calidad como lavavajillas, horno, microondas y vitrocerámica, se convierte en el corazón del hogar, perfecta para compartir momentos inolvidables. Además, el salón comedor se integra a la perfección con la cocina, ofreciendo un espacio social amplio y funcional. Con techos de 3 metros de altura, cada rincón de esta casa respira amplitud y confort. La orientación norte, sur y este garantiza una excelente iluminación durante todo el día. Además, el aire acondicionado asegura un ambiente fresco en los días calurosos. No dejes pasar la oportunidad de vivir en este encantador chalet por solo 265.000 €. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",True,good,False,False,1893.0,False,False,False,False,[],False,False,265000.0,€,flat,"San Diego, Madrid","Piso en calle de Alfredo Castro Camba, 9",,,San Diego,,,,,
109188482,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/6c/c2/1367112657.webp,COL-1,36,7,299999.0,flat,sale,71.0,True,2,2,calle del Oro,Madrid,Madrid,Villaverde,es,40.3496118,-3.6767178,False,https://www.idealista.com/inmueble/109188482/,"INMOROSALES, Agencia inmobiliaria de Madrid promociona en venta magnífico piso en urbanización cerrada del 2009. ¡FOTOS HOY EN LA TARDE! Imagina despertar cada mañana en la 7ª planta de un edificio moderno, con la luz entrando a raudales por las ventanas y el silencio de una zona tranquila. Este piso de 58 m² útiles es perfecto para quienes buscan comodidad, modernidad y buena ubicación. Distribución pensada para tu día a día: •Salón-comedor acogedor y luminoso, ideal para relajarte o recibir invitados. •Cocina funcional, lista para adaptarla a tu estilo. •Dormitorios confortables, que invitan al descanso. •Baño completo con todo lo que necesitas. •Trastero privado incluido, porque el espacio extra siempre se agradece. Respecto a las calidades de la vivienda: -Suelo de tarima. -Pintura lisa. -Electricidad y tuberías buen estado. -Ventanas climalit. -Baño en suite con plato de ducha. -Baño común con bañera. -Plaza de garaje. -Trastero Edificio construido en 2009, con ascensor y un excelente mantenimiento. Zona infantiles, piscina y portero físico 12 horas. Ubicación estratégica: en CL Oro, con todos los servicios cerca — supermercados, colegios, zonas verdes — y excelente conexión por transporte público. Un barrio que combina tranquilidad y accesibilidad, ideal para vivir o invertir. Precio: 295.000 € Una oportunidad única para disfrutar de un piso moderno en Madrid, con todas las comodidades que necesitas. ¡Ven a verlo y enamórate de tu próximo hogar!",False,good,False,True,4225.0,False,False,False,False,[],False,False,299999.0,€,flat,"Butarque, Madrid",Piso en calle del Oro,True,True,Butarque,,,,,
108341672,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/e0/69/1341255759.webp,FAR-PUEBLA,47,,435000.0,chalet,sale,188.0,,4,2,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,40.3513065,-3.7116818,False,https://www.idealista.com/inmueble/108341672/,"Estudio INMOFAR pone a la venta una increíble vivienda tipo Chalet unifamiliar con 188 m2 construidos distribuidos en tres plantas  - PLANTA SOTANO: un amplio trastero de 10m2, y garaje privado con la posibilidad de hasta 2 coches que añade un plus de comodidad. -PLANTA BAJA: cuenta con Hall de entrada desde el cual se accede a la planta primera, y planta sótano, baño completo, cocina espaciosa y equipada y salón/comedor con salida a un amplio patio ideal para pasar el tiempo al aire libre. - PLANTA PRIMERA: en la que encuentras sus 4 Dormitorios luminosos, baño completo con plato de ducha.  Excelente ubicación con cercanía a estaciones de Villaverde alto y Puente Alcocer y varias líneas de autobuses a un paso, además de todos los servicios que puedas necesitar en las proximidades, supermercados ¡ no dejes pasar esta oportunidad única!",True,good,False,,2314.0,True,False,False,False,[],False,False,435000.0,€,chalet,"Villaverde Alto, Madrid",Chalet adosado,True,True,Villaverde Alto,,,,terracedHouse,
109168825,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/4c/6b/1366309147.webp,,12,1,1729000.0,flat,sale,144.0,True,3,3,calle de Padilla,Madrid,Madrid,Barrio de Salamanca,es,40.4296394,-3.6763538,False,https://www.idealista.com/inmueble/109168825/,"Padilla; exterior. 144m2 catastrales. 3 dormitorios en suite. Aseo de cortesía. Cuarto independiente de lavandería. El estilo que envuelve la vivienda es exquisita en detalles. La excelente reforma, logra así recuperar la esencia y crear un ambiente idóneo. La reconfiguración de la vivienda resultó en una zona social amplia y luminosa, donde el salón, el comedor y la cocina, equipada con electrodomésticos de alta gama, crean un espacio abierto donde todo se conecta visualmente y se aprovecha la luz natural, gracias a los grandes ventanales que asoman a una de las calles más emblemáticas del Barrio de Salamanca. Ésta zona, cuenta con un aseo de cortesía y en un espacio independiente, una práctica zona de lavandería. Tres amplios dormitorios con baño en suite, donde la decoración, recrea ambientes limpios tranquilos y frescos, dándoles un aire atemporal y sofisticado dónde se transmite una gran sensación de calma y confort. ""  Reformado con máximas calidades, en el precio está incluido los muebles.",False,good,False,True,12007.0,False,False,False,False,[],False,False,1729000.0,€,flat,"Lista, Madrid",Piso en calle de Padilla,,,Lista,,,,,
109160910,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/71/69/54/1366060162.webp,,24,1,199000.0,flat,sale,97.0,True,2,2,calle del Consuelo,Madrid,Ciempozuelos,Cuevas - Ilustración,es,40.1553697,-3.6230104,False,https://www.idealista.com/inmueble/109160910/,"Precioso piso en el centro de Ciempozuelos, junto a la Hermita del Consuelo, rodwado de todos los servicios, supermercados, bancos, parada de autobuses, colegios.. . La vivienda tiene 97 mts construidos (85 mts utiles), distribuidos en gran hall de entrada, cocina independiente con oficce, 2 dormitorios dobles, el dormitorio principal de 16 mts tipo suitt con baño incluido(bañera) y el otro auxiliar con ducha, salon independiente de 22 mts, a/e, aparato de a/a (frio-calor), suelos de gress, carpinteria roble. Incluye en el precio, plaza de garaje en el mismo edificio con acceso a la vivienda, primera planta con ascensor. Una vivienda en un lugar privilegiado de Ciempozuelos, disponible para entrar a vivir.",False,good,False,True,2052.0,False,False,False,False,[],False,False,199000.0,€,flat,"Cuevas - Ilustración, Ciempozuelos",Piso en calle del Consuelo,True,True,,,,,,
103725340,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/62/6e/1198255728.webp,PJS767,7,3,4600000.0,flat,sale,320.0,True,4,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4195845,-3.6849789,False,https://www.idealista.com/inmueble/103725340/,"Fortuny Real Estate presenta en exclusiva excepcional propiedad de 320m2 en venta, situada en una finca emblemática de principios del siglo pasado. Con una impresionante fachada clásica y vistas panorámicas al Parque del Retiro, esta vivienda es una joya en el corazón de Madrid. Techos Altos y Detalles de Época: La propiedad se distingue por sus techos de más de 3 metros de altura y detalles arquitectónicos de época, que añaden un toque de elegancia y autenticidad. Amplitud y Luminosidad: El hall de entrada da la bienvenida a una vivienda espaciosa y luminosa. La cocina abierta, completamente equipada con electrodomésticos de alta gama, se integra armoniosamente en el pasillo. Una zona de lavandería independiente, comedor y un amplio salón con balcones y mirador ofrecen vistas encantadoras a la calle y una abundancia de luz natural. Zona de Descanso: Consta de cuatro dormitorios, cada uno con su baño en suite. El dormitorio principal cuenta con dos balcones orientados a un tranquilo patio interior, múltiples armarios de suelo a techo y un aseo de invitados. La propiedad se entrega completamente reformada y amueblada, listo para entrar a vivir. Cuenta con calefacción central, aire acondicionado por conducto, portero físico y una buhardilla espaciosa. Esta es una oportunidad única para adquirir una vivienda de prestigio en una ubicación privilegiada. ¡Contacta con nosotros para más información y para agendar una visita a esta joya arquitectónica en pleno Barrio de Salamanca!",False,good,False,True,14375.0,False,False,False,False,[],False,False,4600000.0,€,flat,"Recoletos, Madrid",Piso,True,False,Recoletos,,,,,50000.0
104493785,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/71/05/1222347252.webp,coello,57,,999000.0,chalet,sale,112.0,,2,2,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,40.4343422,-3.6870246,False,https://www.idealista.com/inmueble/104493785/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Esta impresionante casa adosada de 3 plantas, completamente reformada por un prestigioso estudio de arquitectos, te ofrece un estilo de vida moderno y cómodo. Con 112 m² construidos, cada rincón de esta vivienda ha sido diseñado para maximizar la luz natural y el espacio. En la planta calle, encontrarás una cocina de diseño totalmente equipada, ideal para los amantes de la gastronomía, y un salón amueblado que se conecta con una acogedora zona de comedor. Accede a la planta baja mediante una elegante escalera de caracol o un ascensor reformado, donde te espera un espectacular dormitorio con baño integrado, perfecto para disfrutar de la privacidad. En la planta primera, el dormitorio principal cuenta con un baño en suite único y acceso a una encantadora terraza, donde podrás relajarte y disfrutar de las vistas.  Con 2 dormitorios y 2 baños, esta casa es ideal para parejas o pequeñas familias que buscan un hogar en una ubicación privilegiada. Además, cuenta con armarios empotrados y está en excelente estado, lista para entrar a vivir. La orientación norte, sur, este y oeste garantiza luz durante todo el día. No pierdas la oportunidad de vivir en una de las mejores zonas de Madrid. ¡Tu nuevo hogar te espera!",False,good,False,,8920.0,False,False,False,False,[],False,False,999000.0,€,chalet,"Castellana, Madrid",Chalet adosado en calle de Claudio Coello,,,Castellana,1050000.0,51000.0,5.0,terracedHouse,
108745477,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/00/30/1353874886.webp,7325,34,4,298000.0,flat,sale,139.0,True,3,2,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,40.3319564,-3.7001381,False,https://www.idealista.com/inmueble/108745477/,"OH! KEY SERVICIOS INMOBILIARIOS VENDE Luminoso piso de 3 habitaciones con piscina, trastero y garaje en Villaverde Alto Te presentamos esta estupenda vivienda ubicada en una de las zonas con mayor proyección de Madrid, a dos pasos de la estación de tren de San Cristóbal Industrial, muy cerca del Colegio Alemán y en pleno auge con el proyecto de la Ciudad de la Música que busca atraer empresas alrededor de la zona del MadCool. El piso cuenta con tres amplios dormitorios, todos exteriores y muy luminosos, al igual que el salón, gracias a su orientación sur, que garantiza luz natural durante todo el día y un ambiente cálido y acogedor. Dispone de dos baños completos, uno de ellos en suite, ambos con ventana y excelente ventilación. La cocina es independiente y también cuenta con ventana al patio interior, ofreciendo comodidad y funcionalidad. Ubicado en una urbanización privada con piscina, cámaras de seguridad tanto en las zonas comunes como en el garaje, ideal para disfrutar de la tranquilidad y seguridad que buscas. Incluye plaza de garaje y trastero, para mayor comodidad y espacio de almacenamiento. Además, cuenta con preinstalación de aire acondicionado, a falta únicamente de instalar el split en el salón y en el dormitorio principal, así como la máquina exterior. Su localización es inmejorable: rodeado de todos los servicios, colegios, supermercados y excelentes comunicaciones con el centro de Madrid. Una zona en pleno desarrollo con gran potencial de revalorización. â Tres dormitorios exteriores, muy luminosos â Dos baños completos con ventana (uno en suite) â Salón y habitaciones con orientación sur â Cocina independiente con ventana â Piscina comunitaria y urbanización segura â Garaje y trastero incluidos â Aire acondicionado preinstalado â Excelente ubicación y proyección de futuro La vivienda está en proceso de descalificación y se venderá como renta libre. Contáctanos para concertar una visita y déjate enamorar. Tu nuevo hogar te espera.  REF: 7325.",False,good,False,True,2144.0,True,False,False,False,[],False,False,298000.0,€,flat,"Villaverde Alto, Madrid",Piso,True,True,Villaverde Alto,,,,,
106215170,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/d0/c2/1276111604.webp,,4,5,2460000.0,penthouse,sale,139.0,True,2,2,Barrio Sol,Madrid,Madrid,Centro,es,40.4147543,-3.7073736,False,https://www.idealista.com/inmueble/106215170/,"Este espectacular ático de 140 m² se encuentra en pleno centro de Madrid, ofreciendo una combinación perfecta de estilo, comodidad y ubicación privilegiada. Totalmente reformado y amueblado, este espacio luminoso es ideal para aquellos que buscan un hogar moderno en una de las zonas más vibrantes de Madrid. Al ingresar, te recibirá un amplio y acogedor salón que se llena de luz natural gracias a sus grandes ventanales. La decoración elegante y contemporánea crea un ambiente cálido y acogedor, perfecto para relajarse o recibir invitados. El ático cuenta con dos habitaciones bien distribuidas, cada una de ellas diseñada para maximizar la comodidad y el descanso. Los dos baños están equipados con acabados de alta calidad, proporcionando funcionalidad y estilo. La cocina, completamente equipada, ofrece un diseño moderno y práctico, ideal para disfrutar de la gastronomía. Además, el ático destaca por su luminosidad, que se intensifica en todos los rincones gracias a su orientación y a los espacios abiertos. Este ático es una oportunidad única para disfrutar de la vida en el corazón de Madrid, rodeado de servicios, cultura y entretenimiento. Es el hogar perfecto para quienes buscan comodidad y estilo en una ubicación inmejorable. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,17698.0,False,False,False,False,[],False,False,2460000.0,€,flat,"Sol, Madrid",Ático,,,Sol,,,,penthouse,
