propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108556145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/bc/52/1348370312.webp,AL8-MAD-LIRE-06957,20,97750.0,flat,sale,77.0,3,1,CL POSTAS,Madrid,Ciempozuelos,es,40.1552445,-3.6268162,False,https://www.idealista.com/inmueble/108556145/,"¡OPORTUNIDAD DE INVERSIÓN EN CIEMPOZUELOS – PISO EN VENTA! Inmueble sin posesión y sin acceso al interior. Las fotografías del interior y las características del activo pueden no ajustarse al estado actual. ¿Estás interesado en comprar un piso en Ciempozuelos? ¡Tenemos en exclusiva una vivienda para ti! Geslawbrokers le ofrece este piso en edificio residencial ubicado en la calle de Postas, en Ciempozuelos (Madrid). Un inmueble con una superficie construida aproximada de 77 m², distribuido en Cocina, tendedero, salón-comedor, 3 dormitorios, 1 baño y terraza con vistas a jardín comunitario. Actualmente el inmueble se encuentra sin posesión y no es posible acceder a su interior. El comprador deberá asumir la situación jurídica del activo. No apto para financiación hipotecaria. ENTORNO RESIDENCIAL BIEN CONECTADO La finca se encuentra en una zona tranquila, con buen acceso, y está en perfecto estado de conservación, lo que refuerza su atractivo para futuras regularizaciones o puesta en valor. Situado cerca de la Plaza de Toros, Instituto Juan Carlos, parques y zonas verdes, el inmueble está rodeado de todos los servicios: Supermercados, farmacias y centros de salud, centros educativos, comercios, bares y restaurantes. Buena comunicación con Madrid mediante transporte público (Cercanías Renfe). SOBRE CIEMPOZUELOS: Ciempozuelos es una localidad con encanto, reconocida por su patrimonio cultural y arquitectónico, que combina el ambiente tradicional de un municipio histórico con la cercanía a la capital. Cuenta con buena infraestructura urbana, servicios locales y una calidad de vida apreciada por quienes buscan residir fuera del núcleo urbano de Madrid, pero con acceso rápido a él. ¿Quieres más información? Contáctanos sin compromiso. Estaremos encantados de orientarte gratuitamente durante todo el proceso de compra. En cumplimiento del Decreto 218/2005 de la Junta de Andalucía y normativa aplicable, se informa al cliente que los gastos notariales, registrales, ITP y demás inherentes a la compraventa no están incluidos en el precio. El consumidor tiene derecho a recibir una copia del Documento Informativo Abreviado (DIA) de la vivienda. ¿Buscas invertir en Madrid, Ciempozuelos, o alrededores? También nos puedes encontrar en: geslawbrokers. com facebook. com/geslawbrokers instagram. com/geslawbrokers.",False,good,False,1269.0,True,False,False,False,[],False,False,97750.0,€,,,flat,,"Cuevas - Ilustración, Ciempozuelos",Piso en CL Postas,Destacado,1,True,Cuevas - Ilustración,,False,,,,,
108466349,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/4d/4c/1348428506.webp,859600e2-7824-419e-975c-fdf0d5732583,54,750000.0,penthouse,sale,258.0,3,2,calle Paco Rabal,Madrid,Rivas-Vaciamadrid,es,40.3434391,-3.519759,False,https://www.idealista.com/inmueble/108466349/,"Las fotos estarán disponibles próximamente. Se vende espectacular ático de 258 m² en una de las zonas más codiciadas de Rivas Vaciamadrid, concretamente en Rivas Futura. Esta propiedad única destaca por su amplitud, diseño moderno y una impresionante terraza privada con vistas despejadas. La vivienda cuenta con 3 amplios dormitorios y 2 baños completos, además de una cocina totalmente equipada con salida directa a la terraza. El sistema de climatización por suelo radiante garantiza confort durante todo el año. La gran terraza panorámica incluye una zona acristalada con cerramiento LUMON, ideal como espacio extra de relax o incluso como ampliación de uno de los dormitorios. Perfecta para disfrutar del aire libre en cualquier época del año. Situado en un residencial exclusivo, este ático forma parte de un edificio con servicio de conserjería y portero 24h, y ofrece completas zonas comunes: Dos piscinas. Gimnasio totalmente equipado. Pista de pádel. Zona de eventos y sala gastronómica. Accesos adaptados para personas con movilidad reducida. Incluye además trastero y dos plazas de garaje con cargadores para coche eléctrico. Ubicado en Rivas Futura, una zona moderna y bien comunicada que combina tranquilidad residencial con todo tipo de servicios: centros comerciales, colegios, zonas verdes y excelentes conexiones mediante transporte público y carretera con Madrid capital. No pierdas la oportunidad de vivir en una de las mejores zonas de Rivas.  Contáctanos para más información y agenda tu visita.",True,good,False,2907.0,True,True,False,False,[],False,False,750000.0,€,True,True,flat,penthouse,"Rivas Futura, Rivas-Vaciamadrid",Ático en calle Paco Rabal,Destacado,7,True,Rivas Futura,,True,,,,,
108557916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/96/d2/1358420157.webp,CLK00/4974,26,870000.0,penthouse,sale,117.0,3,2,calle de Cavanilles,Madrid,Madrid,es,40.4074992,-3.673606,False,https://www.idealista.com/inmueble/108557916/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este ático ubicado en el barrio de Pacífico, en Madrid. La vivienda está ubicada en la 7 planta exterior con ascensor. Dispone de una superficie total de 117 m², distribuidos en salón y comedor, cocina independiente equipada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, portero y accesibilidad para personas con movilidad reducida. Situado en el barrio de Pacífico, en la Calle Cavanilles, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Parque de El Retiro, el Hospital Universitario Infantil Niño Jesús y de la estación de tren Madrid Puerta de Atocha-Almudena Grandes. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a las estaciones de metro Conde de Casal (L6) y Pacífico (L1). Agenda tu visita y te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,7436.0,True,False,False,False,[],False,False,870000.0,€,,,flat,penthouse,"Pacífico, Madrid",Ático en calle de Cavanilles,Destacado,7,True,Retiro,Pacífico,True,,,,,
108924205,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/6c/88/1359091793.webp,CLK00/5108,26,470000.0,flat,sale,55.0,1,1,calle del Tutor,Madrid,Madrid,es,40.432898,-3.7197047,False,https://www.idealista.com/inmueble/108924205/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Argüelles, en Madrid. La vivienda está ubicada en la 3 planta patio interior con ascensor. Dispone de una superficie total de 55 m², distribuidos en salón y comedor, cocina abierta, 1 dormitorio y 1 baño. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado y portero. Situado en el barrio de Argüelles, en la Calle Tutor, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como El Corte Inglés de Princesa, el Hospital Universitario Fundación Jiménez Díaz, el Mercado de Vallehermoso y del Parque del Oeste. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y al Intercambiador de Moncloa. Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,8545.0,True,False,False,False,[],False,False,470000.0,€,,,flat,,"Argüelles, Madrid",Piso en calle del Tutor,Destacado,3,False,Moncloa,Argüelles,True,,,,,
109166104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/67/33/1366223315.webp,9c06232c-8473-428f-bcc6-600df9305d0c,16,230000.0,flat,sale,57.0,2,1,calle de Calahorra,Madrid,Madrid,es,40.4075912,-3.6145765,False,https://www.idealista.com/inmueble/109166104/,"SIN HONORARIOS al comprador. Se vende un estupendo piso de 57m² construidos, ubicado en una de las zonas más tranquilas y residenciales de Vicálvaro, con excelentes comunicaciones y todos los servicios al alcance. Características principales: - 2 dormitorios luminosos (posibilidad de habilitar un tercer dormitorio si desea alquilar por habitaciones) - Salón acogedor - Cocina actualizada con acceso a balcón exterior (ideal para tender o relajarse) -1 baño completo - Vivienda totalmente exterior y muy luminosa Solo pendiente de instalar la calefacción, que puede adaptarse a sistema eléctrico o de gas, según prefiera el comprador Ideal tanto como vivienda habitual como alquiler por habitaciones Reformas y mejoras recientes: Paredes lisas recién pintadas y alicatadas (sin gotelé) Instalación eléctrica renovada Suelos de Parquet barnizados Ventanas dobles de aluminio en todas las estancias Ubicación y entorno: Zona residencial tranquila, ideal para familias, estudiantes o alquiler compartido Próximo a la Universidad Rey Juan Carlos (URJC) Rodeado de comercios, servicios y amplias zonas verdes Transporte y accesos: Metro Vicálvaro (Línea 9) y cercanías a pocos minutos Varias líneas de autobús con conexión directa al centro de Madrid Fácil acceso a M-30, M-40 y R-3 Listo para entrar a vivir. Una opción flexible, ideal para vivienda habitual, inversión o alquiler por habitaciones, gracias a la alta demanda en la zona.",False,good,False,4035.0,False,False,False,False,[],False,False,230000.0,€,,,flat,,"Ambroz, Madrid",Piso en calle de Calahorra,Destacado,3,True,Vicálvaro,Ambroz,False,,,,,
108836693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/f2/31/1356566007.webp,CLK00/5025,26,775000.0,flat,sale,94.0,3,3,calle de Santa Hortensia,Madrid,Madrid,es,40.4449304,-3.6684612,False,https://www.idealista.com/inmueble/108836693/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Prosperidad, en Madrid. La vivienda está ubicada en la 2 planta exterior con ascensor. Dispone de una superficie total de 94 m², distribuidos en salón y comedor, cocina independiente, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, portero y accesibilidad para personas con movilidad reducida. Situado en el barrio de Prosperidad, en la Calle Santa Hortensia, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el intercambiador de Avenida América a escasos minutos, así como parques y gimnasios. A su vez, está próximo a supermercados, restaurantes, colegios, paradas de autobús, y a las estaciones de metro Alfonso XIII y Prosperidad (L7). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,8245.0,True,False,False,False,[],False,False,775000.0,€,,,flat,,"Prosperidad, Madrid",Piso en calle de Santa Hortensia,Destacado,2,True,Chamartín,Prosperidad,True,,,,,
108241567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/d0/1a/1338192744.webp,LCM36722,35,300000.0,flat,sale,82.0,1,1,calle de la Oca,Madrid,Madrid,es,40.390292,-3.7318326,False,https://www.idealista.com/inmueble/108241567/,"¡GRAN OPORTUNIDAD! La Casa Agency te presenta en exclusiva piso en 2da planta con ascensor y plaza de garaje doble. A pocos metros de la calle General Ricardos, zona destaca por su amplia oferta comercial, con numerosos comercios, cafeterías y supermercados, todo a un paso de tu hogar. El piso cuenta con una superficie construida de 82 m² (según catastro) la cual se distribuye en 1 habitación, cocina independiente, un amplio salón-comedor, ideal para disfrutar de momentos en familia y baño con plato de ducha. La finca cuenta jardin con piscina y portero físico. Ubicación estratégica: · A tan solo 5 minutos andando de la estación de metro Oporto (L5 y L6), gracias a ello estarás conectado rápidamente con el centro de la ciudad. · Varias líneas de autobús te acercan aún más: 34, 35, 55, N16, N17, N26, 481 y 486. · A solo 10 minutos caminando del Hospital Central de La Defensa Gómez Ulla. Un entorno natural único: A tan solo 10 minutos andando de los Jardines de los Palacios de la Finca Vista Alegre, un lugar lleno de historia y belleza paisajística que te cautivará. Recuerda: Los honorarios de intermediación inmobiliaria no están incluidos en el precio. Te invitamos a visitarnos en La Casa Agency, donde nuestros expertos te acompañarán en todo el proceso y te ayudarán a encontrar el hogar que siempre has soñado. Contamos con asesores inmobiliarios y del departamento financiero FINANZATE, quienes te informarán sobre los gastos adicionales y te ofrecerán las mejores opciones de financiación. Nos encargamos de todo para que la adquisición de tu vivienda sea lo más sencilla y cómoda posible. Además, ofrecemos VALORACIONES GRATUITAS y sin compromiso. NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,3659.0,False,False,False,False,[],False,False,300000.0,€,True,True,flat,,"San Isidro, Madrid",Piso en calle de la Oca,Destacado,2,True,Carabanchel,San Isidro,False,375000.0,75000.0,20.0,,
108440146,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/a3/18/1358421419.webp,CLK00/4984,26,930000.0,flat,sale,111.0,3,3,calle de Galileo,Madrid,Madrid,es,40.4385534,-3.7106185,False,https://www.idealista.com/inmueble/108440146/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Arapiles, en Madrid. La vivienda está ubicada en la 2 planta patio de manzana con ascensor. Dispone de una superficie total de 111 m², distribuidos en salón y comedor, cocina independiente equipada, 3 dormitorios, 2 baños y 1 aseo. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, portero y accesibilidad para personas con movilidad reducida. Situado en el barrio de Arapiles, en la Calle Galileo, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como El Corte Inglés Arapiles, el Hospital Universitario Fundación Jiménez Díaz, el Mercado de Vallehermoso y los Teatros del Canal. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro Canal (L2 y L7). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,8378.0,True,False,False,False,[],False,False,930000.0,€,,,flat,,"Arapiles, Madrid",Piso en calle de Galileo,Destacado,2,True,Chamberí,Arapiles,True,,,,,
108894365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/34/1e/1358186243.webp,CLK00/5069,25,565000.0,flat,sale,54.0,1,1,calle del Marqués de Lema,Madrid,Madrid,es,40.4452412,-3.7056194,False,https://www.idealista.com/inmueble/108894365/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Vallehermoso, en Madrid. La vivienda está ubicada en la 2 planta exterior con ascensor. Dispone de una superficie total de 54 m², distribuidos en salón y comedor, cocina abierta, 1 dormitorio y 1 baño. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, portero y accesibilidad para personas con movilidad reducida. Situado en el barrio de Vallehermoso, en la Calle Marques de Lema, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Museo Nacional de Ciencias Naturales y la estación de metro Cuatro Caminos (L1, 2 y 6), Canal Isabel II. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús, a las estaciones de metro Guzmán el Bueno (L6 y 7) y Nuevos Ministerios (L6, 8 y 10 y C1-4, 7 y 10). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,10463.0,True,False,False,False,[],False,False,565000.0,€,,,flat,,"Vallehermoso, Madrid",Piso en calle del Marqués de Lema,Destacado,2,True,Chamberí,Vallehermoso,True,,,,,
109210443,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/c5/05/1367563248.webp,CARRION DE LOS CONDES,13,399100.0,flat,sale,112.0,4,2,"calle de Carrión de los Condes, 75",Madrid,Madrid,es,40.4759669,-3.6573331,True,https://www.idealista.com/inmueble/109210443/,"¡Descubre tu nuevo hogar en este espectacular piso en venta! Con una distribución ideal, este inmueble cuenta con un amplio salón-comedor que invita a disfrutar de momentos inolvidables. La cocina, equipada y con tendedero, es perfecta para los amantes de la gastronomía. Con cuatro dormitorios, hay espacio de sobra para toda la familia o para crear ese despacho que siempre has querido. Ubicado en una excelente zona, tendrás el transporte público a la puerta de casa, con paradas de bus y Renfe muy cercanas. La vivienda es totalmente exterior, lo que garantiza luz natural durante todo el día. Además, está en buen estado y es apta para personas con movilidad reducida. No te preocupes por la financiación, ya que existe la posibilidad de cubrir el 100%. Con 112 m² construidos, armarios empotrados y dos baños, este piso es una oportunidad única que no querrás dejar pasar. ¡Ven a verlo y enamórate de tu nuevo hogar!",False,good,False,3563.0,False,False,False,False,[],False,False,399100.0,€,,,flat,,"Apóstol Santiago, Madrid","Piso en calle de Carrión de los Condes, 75",Destacado,bj,True,Hortaleza,Apóstol Santiago,True,,,,,
108470596,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/4a/8f/1358422030.webp,CLK00/5023,26,710000.0,flat,sale,76.0,2,2,calle de Andrés Mellado,Madrid,Madrid,es,40.4367934,-3.7151346,False,https://www.idealista.com/inmueble/108470596/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Gaztambide, en Madrid. La vivienda está ubicada en la 3 planta patio de manzana con ascensor. Dispone de una superficie total de 76 m², distribuidos en salón y comedor, cocina abierta equipada, 2 dormitorios y 2 baños. Además, cuenta con ascensor, cocina amueblada, armarios empotrados, aire acondicionado y balcón. Situado en el barrio de Gaztambide, en la Calle Andres Mellado, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Hospital Universitario Fundación Jiménez Díaz, el Hospital Clínico San Carlos, el Mercado de Vallehermoso, el Parque del Oeste y el Intercambiador de Moncloa. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro Islas Filipinas (L7). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,9342.0,True,False,False,False,[],False,False,710000.0,€,,,flat,,"Gaztambide, Madrid",Piso en calle de Andrés Mellado,Destacado,3,True,Chamberí,Gaztambide,True,,,,,
109192827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/70/7a/1367025193.webp,Pradomingo,20,279900.0,duplex,sale,84.0,3,2,CL PRADOMINGO,Madrid,Galapagar,es,40.576579,-4.0070345,False,https://www.idealista.com/inmueble/109192827/,"Agencia inmobiliaria de GALAPAGAR zona GALAPAGAR Oficina HOGARES GALAPAGAR-COLMENAREJO EN VENTA: ESPECTACULAR PISO EN GALAPAGAR, cercano a zonas verdes, colegios, parada de autobús, etc… Descubre este encantador dúplex de 3 habitaciones y 2 baños, situado en una urbanización privada que combina tranquilidad y comodidad. Con una luz natural espectacular que inunda cada estancia, este hogar te ofrece espacios amplios y acogedores donde disfrutar en familia.  La planta principal cuenta con un salón-comedor muy luminoso, cocina independiente, un dormitorio y un baño completo. En la planta superior encontrarás un dormitorio principal con baño completo en suite y un tercer dormitorio.  Además, podrás disfrutar de una piscina comunitaria ideal para los días de verano, plaza de garaje para tu total comodidad y ascensor para un acceso fácil y cómodo a tu vivienda. Situado en una zona tranquila de Galapagar, cerca de todos los servicios, este dúplex es la combinación perfecta entre calidad de vida y buena ubicación. No dudes en ponerte en contacto con nosotros para poder ver la vivienda y ver condiciones de FINANCIACIÓN 100%. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,good,False,3332.0,True,True,False,False,[],False,False,279900.0,€,,,flat,duplex,"Casco Antiguo, Galapagar",Dúplex en CL Pradomingo,Destacado,3,True,Casco Antiguo,,True,,,,,
108146730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/03/b5/1356051064.webp,W-02ZXNG,68,1750000.0,flat,sale,346.0,5,5,calle de Añastro,Madrid,Madrid,es,40.4678071,-3.6635318,False,https://www.idealista.com/inmueble/108146730/,"Fabuloso ático duplex en Arturo Soria - Atalaya Engel & Völkers nos ofrece en esta ocasión un exclusivo piso en última planta, en muy buen estado, en una de las mejores zonas de Arturo Soria -Atalaya. Es un edificio de 1985 de obra vista con pizarra, muy característico de la zona. A destacar la amplitud en el más profundo sentido de la palabra. La vivienda consta de cinco dormitorios distribuidos de la siguiente manera. En la planta de abajo nos encontramos con un gran salón con diferentes espacios todo exterior y una gran terraza, cuatro amplios dormitorios todos ellos exteriores, tres baños completos, un aseo de cortesía, y también se encuentra una gran cocina con office. En la planta de arriba con techo abuhardillado, una habitación con baño, chimenea, armarios y vestidor. La propiedad incluye trastero y dos plazas de garaje muy amplias incluidas en el precio. La comunidad tiene piscina y jardín con gran porche. Arturo Soria está considerado como uno de los distritos más selectos de Madrid. Estratégicamente ubicado muy cerca del centro urbano y próximo a todo tipo de servicios necesarios. Arturo Soria está considerado como uno de los enclaves más deseados por quienes quieren disfrutar de un entorno tranquilo sin renunciar a la cercanía del centro de una gran ciudad. En esta zona se encuentran ubicadas varias embajadas y algunos de los mejores centros educativos nacionales e internacionales de Madrid, (Lycée Français, Numont, Ramon y Cajal, International School of Madrid, la escuela de negocios ESIC, etc. ). En sus alrededores podemos encontrar centros comerciales, centros deportivos, parques, jardines y excelentes restaurantes, garantizando una amplia oferta de servicios y de ocio de alta calidad. Todo ello a unos minutos del centro de Madrid, de sus ejes comerciales y de su inmejorable oferta cultural. Arturo Soria dispone también de unas perfectas comunicaciones al encontrarse cerca de las principales vías de circunvalación de Madrid (M30 y M40) y del aeropuerto (a través de la M11 y A2). Igualmente posee excelentes conexiones a la red de transporte público (líneas de metro y de autobús).",True,good,False,5058.0,True,False,True,False,[],False,False,1750000.0,€,True,True,flat,,"Atalaya, Madrid",Piso en calle de Añastro,Destacado,4,True,Ciudad Lineal,Atalaya,True,,,,,
107831509,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/da/f4/1325645734.webp,04d3a51c-ac0c-422e-9575-0147a3baf29f,53,1200000.0,chalet,sale,1084.0,8,8,calle Santander,Madrid,Guadarrama,es,40.6573153,-4.0626751,False,https://www.idealista.com/inmueble/107831509/,"Este espectacular chalet independiente se encuentra en Guadarrama, en una amplia parcela de 3.500 m² y con una superficie construida de 1.084 m² distribuidos en 4 plantas. Con 8 dormitorios, 8 baños y 3 salones, su orientación sur garantiza una excelente iluminación natural durante todo el día. Además, cuenta con 3 plazas de garaje para mayor comodidad. La distribución es excepcional. En el sótano, hay un amplio garaje para 3 coches, un aseo, un amplio salón con dos ambientes y vistas al jardín exterior con su hermosa piscina con un diseño único, un trastero y un cuarto de caldera. La planta baja ofrece un espacioso recibidor, un baño, un dormitorio, una cocina amplia, una piscina cubierta y una sauna. En la primera planta, se encuentran un dormitorio con balcón, un baño grande, otro dormitorio con balcón y terraza, y la impresionante suite principal con vestidor y un salón amplio. Los acabados de este chalet son de alta calidad y destacan por su elegancia y durabilidad. La carpintería interior es de madera, lo que aporta calidez y un toque clásico a los espacios. Por otro lado, la carpintería exterior es de PVC, garantizando un excelente aislamiento y bajo mantenimiento. La calefacción se proporciona mediante un depósito de gasoil, asegurando confort en todas las estaciones. Además, la piscina cubierta permite disfrutar del agua durante todo el año, complementando así el lujo y la comodidad de este hogar. Ubicado en una zona privilegiada, está cerca de todos los servicios necesarios para una vida cómoda y lujosa. En las cercanías hay colegios de prestigio y el centro comercial Los Valles, que ofrece una variada selección de tiendas, restaurantes y opciones de ocio. Situado en Guadarrama, este adosado se encuentra en una zona residencial tranquila, rodeada de naturaleza y con fácil acceso a servicios esenciales. Guadarrama ofrece una excelente calidad de vida, con conexión a Madrid y municipios cercanos a través de la A-6.",True,good,False,1107.0,True,True,False,False,[],False,False,1200000.0,€,True,True,chalet,independantHouse,Guadarrama,Casa independiente en calle Santander,Destacado,,,,,,,,,,
108656350,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/89/c3/1351269978.webp,CLK00/5026,26,430000.0,flat,sale,64.0,3,2,calle de Ocaña,Madrid,Madrid,es,40.3865283,-3.7545674,False,https://www.idealista.com/inmueble/108656350/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Aluche, en Madrid. La vivienda está ubicada en la 2 planta exterior con ascensor. Dispone de una superficie total de 64 m², distribuidos en salón y comedor, cocina independiente equipada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado y parking. Situado en el barrio de Aluche, en la Calle Calle de Ocaña, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Hospital Central de La Defensa Gómez Ulla y a 11 minutos en coche del Palacio de Vistalegre Arena. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro Eugenia de Montijo (L5). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,6719.0,True,False,False,False,[],False,False,430000.0,€,True,True,flat,,"Aluche, Madrid",Piso en calle de Ocaña,Destacado,2,True,Latina,Aluche,True,,,,,
108661032,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/1c/de/1351404978.webp,CLK01/4971,19,285000.0,flat,sale,88.0,3,1,calle San José,Madrid,Alcorcón,es,40.3484197,-3.8242529,False,https://www.idealista.com/inmueble/108661032/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicada en el barrio de Zona Centro Joven, en Alcorcón. La vivienda está ubicada en la 3 planta exterior con ascensor. Dispone de una superficie total de 88 m², distribuidos en salón y comedor, cocina independiente, 3 dormitorios y 1 baño. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado, jardín, portero y accesibilidad para personas con movilidad reducida. Situado en el barrio de Zona Centro Joven, en la Calle Calle San José, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Club Social Deportivo Parque Lisboa y a unos minutos en coche del Hospital Universitario Fundación Alcorcón y del Centro Comercial X-Madrid. A su vez, está próximo a supermercados, restaurantes, colegios, parques, paradas de autobús, a la estación de metro Parque Lisboa (L12) y a la estación de tren Alcorcon Central (C5). Agenda tu visita presencial y te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h.",False,good,False,3239.0,True,False,False,False,[],False,False,285000.0,€,,,flat,,"Zona Centro Joven, Alcorcón",Piso en calle San José,Destacado,3,True,Centro,Zona Centro Joven,True,,,,,
