propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,district,neighborhood,floor,exterior,hasLift
108718253,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/3a/60/1353060526.webp,RP1142025139811,51,270000.0,flat,sale,93.0,3,1,Suroeste,Madrid,Móstoles,es,40.3186763,-3.8773893,False,https://www.idealista.com/inmueble/108718253/,"Redpiso Móstoles Sur ofrece en exclusiva preciosa vivienda en venta en la zona del Hospital de Móstoles. Cuenta con 93 m2 construidos distribuidos en amplio salón independiente con pared insonorizada y con terraza incorporada, molduras de escayola y regulador de termostato, cocina office equipada con electrodomésticos, muebles altos y bajos, fregadero en acero inoxidable y cenefas hechas a mano, 3 dormitorios (antes 4), el principal con armario empotrado de tres cuerpos y revestido y ventilador de techo, además de gozar de aislante térmico, amplio baño dotado de plato de ducha y mueble lavabo porcelánico, doble pasillo distribuidor y precioso hall de entrada que dispone de armario empotrado de dos cuerpos con puerta corredera y armario despensa. Esta fantástica vivienda goza de excelentes calidades como lo son sus suelos porcelánicos, ventanas de aluminio climalit estilo provenzal, puertas de madera de roble, preinstalación de aire acondicionado en salón y dormitorios, paredes lisas y luces led en toda la vivienda, calefacción individual, puerta principal blindada para una mayor seguridad y ascensor. Portal con acceso a personas con movilidad reducida. Ubicada en excelente zona cuenta con fácil acceso a servicios sanitarios, comerciales, líneas de autobuses y a tan solo tres minutos de la parada de Metro Hospital de Móstoles. No dude en visitarlo. Disfrute de las posibilidades que le ofrece nuestro departamento financiero DCredit a la hora de tramitar su hipoteca. Puede realizar visita virtual del inmueble en nuestra página oficial.",True,good,False,2903.0,False,False,False,False,[],False,False,270000.0,€,,,flat,,"Suroeste, Móstoles",Piso,Destacado,Suroeste,,8,True,True
107864304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/f0/88/1326600644.webp,RP1572025136538,32,174500.0,flat,sale,72.0,3,1,Loeches,Madrid,Loeches,es,40.381336,-3.4100643,False,https://www.idealista.com/inmueble/107864304/,"Se vende piso en loeches, madrid. La zona cuenta con todos los servicios: comercios, transporte público, centro salud, centro de estudios.  se distribuye en: hall entrada, salon amplio, luminoso; cocina moderna - amueblada, 3 dormitorios, baño equipado con plato de ducha, * suelos de parquet; calefacción de gas natural individual. Patio uso privativo. Finca construida en 1985. ¡visita sin compromiso!  *asesoramiento gratuito con nuestro departamento financiero dcredit*.",True,good,False,2424.0,False,False,False,False,[],False,False,174500.0,€,,,flat,,Loeches,Piso,Destacado,,,bj,True,False
108815248,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/27/bd/1355991423.webp,RP3212025140156,30,319999.0,duplex,sale,94.0,3,2,Espartales,Madrid,Alcalá de Henares,es,40.5067039,-3.3678143,False,https://www.idealista.com/inmueble/108815248/,"Se vende Dúplex en muy buen estado en ESPARTALES SUR, excelente ubicación. En la planta por donde accedemos a la vivienda encontramos un hall, cocina independiente con tendedero cubierto, un baño, un dormitorio doble muy luminoso, y un amplio salón comedor, en la planta baja tenemos el dormitorio principal y otro individual, y un baño reformado, la vivienda se encuentra conectada con el trastero que actualmente corresponde a la buhardilla del inmueble que da acceso a una espectacular terraza. Suelos de tarima, puertas de madera, ventanas climalit, calefacción por gas natural. Finca con ascensor, parque infantil, piscina. En el precio está incluida una plaza de garaje y un trastero. Si necesitas financiación, tenemos una opción con nuestro departamento financiero DCREDIT.",False,good,False,3404.0,False,False,False,False,[],False,False,319999.0,€,True,True,flat,duplex,"Espartales, Alcalá de Henares",Dúplex,Destacado,Espartales,,3,True,True
109197939,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/c4/27/1367191252.webp,RP172025141318,14,205000.0,flat,sale,90.0,3,2,calle del Cabo de Tarifa,Madrid,Madrid,es,40.3712604,-3.6587879,False,https://www.idealista.com/inmueble/109197939/,"PISO PARA ENTRAR A VIVIR de 90 M2, con 3 dormitorios, salón, cocina y dos baños. Con terraza y lavadero. Dispone de calefacción de gas natural individual y aire acondicionado en el salón y habitación. También cuenta con la electricidad, suelos y puertas recién cambiados. Con comercios y medios de transporte en un entorno muy próximo.",False,good,False,2278.0,False,False,False,False,[],False,False,205000.0,€,,,flat,,"Entrevías, Madrid",Piso en calle del Cabo de Tarifa,Destacado,Puente de Vallecas,Entrevías,1,True,False
108436994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/03/14/1344836335.webp,RP052025138696,35,327260.0,flat,sale,127.0,3,2,Centro,Madrid,Arganda,es,40.3027975,-3.4480637,False,https://www.idealista.com/inmueble/108436994/,"Redpiso Arganda del Rey pone a la venta fabuloso piso en la Zona del Hospital. Esta vivienda de 127m2 construidos; (101m2 útiles) se distribuye de la siguiente manera: Recibidor con armario empotrado. Gran salón de 22m2 independiente, exterior y muy luminoso, con aire acondicionado individual por conductos y toldos. Cocina amueblada y equipada de 18m2 con salida a un cómodo tendedero. 2 baños completos, uno de ello en suite con plato de ducha el otro baño completo con bañera y ambos con mamparas. 3 grandes dormitorios, el principal cuenta con 16,12m2 armario empotrado de tres cuerpos y baño en suite, los otros 2 dormitorios muy espaciosos también de 10,22m2 y otro de 11,7m2, ambos con armarios empotrados exteriores y aire acondicionado por conductos. También cuenta con un trastero con 8m2 que tiene una pequeña terraza, y para más comodidad una cuenta con una plaza de garaje. Inmejorable ubicación, múltiples servicios alrededor (pequeños y grandes comercios, transporte público, centros de educación, hospital, muy cerca del metro). Redpiso le ofrece además la mejor financiación, a través de DCREDIT. No deje de visitarlo.",True,good,False,2577.0,False,False,False,False,[],False,False,327260.0,€,True,True,flat,,"Centro, Arganda",Piso,Destacado,Centro,,2,True,True
108304507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/ed/bd/1340118393.webp,RP2662025138214,77,1150000.0,chalet,sale,464.0,5,4,Berrocales de Jarama,Madrid,Paracuellos de Jarama,es,40.4742819,-3.5118226,False,https://www.idealista.com/inmueble/108304507/,"Redpiso Paracuellos de Jarama vende en exclusiva este grandioso chalet independiente con parcela de 2239 metros, se encuentra situado en la Urbanización Los Berrocales, una de las urbanizaciones más tranquilas, acogedoras y exclusivas de la zona norte de la Comunidad de Madrid. El chalet dispone de 390 metros cuadrados distribuidos en dos plantas, rodeado de un jardín mediterráneo lleno de plantas con colores vibrantes que lo convierten en un lugar cálido, acogedor y lleno de vida. El jardín cuenta con zona de recreo infantil, casa de aperos, una bonita bodega con baño, dos porches exteriores y una gran piscina con espacio infantil que será su oasis de relajación y diversión en el verano.  En la planta baja de la vivienda nos encontramos con un gran hall de entrada que nos da paso a un majestuoso salón-comedor de más de 50 metros cuadrados, el salón dispone de chimenea, acceso directo al jardín y se comunica con una espectacular cocina independiente equipada con los mejores materiales del mercado, desde la cocina se accede a un porche con barbacoa de obra donde podrán disfrutar de grandes momentos de ocio. La planta baja, además, dispone de una sala de estar con chimenea, un amplio dormitorio, un hermoso baño con plato de ducha, un aseo de cortesía y un espacio para despensa.  En la planta superior nos encontramos con una zona de relax, 2 grandes baños completos y 4 descomunales dormitorios equipados con armarios empotrados. Esta planta también alberga dos coquetas terrazas. La propiedad destaca la construcción de esta vivienda ya que su armazón y muro exterior está construido con bloques de piedra maciza de granito procedentes de la antigua Cantera de Becerril de la Sierra. Cuenta con alarma, rejas en las ventanas y todas las puertas de acceso son acorazadas con cerraduras de seguridad. Dispone de ventanas de madera con cristal térmico con dobles ventanas, calefacción por gasoil, aire acondicionado y suelos de mármol en toda la planta inferior incluyendo escalera y porches exteriores. El jardín posee iluminación por todo su alrededor, riego por goteo y aspersores. El garaje tiene capacidad para 4 automóviles grandes, cuenta con doble puertas independientes, un gran trastero y cuarto de calderas. Todas las puertas son automáticas. La urbanización está vigilada 24 horas por seguridad privada, tiene club social con piscinas, parroquia, zonas deportivas, restaurantes y zonas verdes.",True,good,False,2478.0,False,False,False,False,[],False,False,1150000.0,€,True,True,chalet,independantHouse,"Berrocales de Jarama, Paracuellos de Jarama",Casa independiente,Destacado,Berrocales de Jarama,,,,
108051212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/67/33/1332378209.webp,RP222025137196,21,324900.0,flat,sale,88.0,3,2,Barrio Leganés norte,Madrid,Leganés,es,40.3462231,-3.74685,False,https://www.idealista.com/inmueble/108051212/,"Estupenda vivienda en Leganés Norte, una de las mejores zonas de Leganés. 3 habitaciones, 2 baños, salón y cocina con tendedero. Urbanización cerrada con zonas comunes. Dispone de plaza de garaje. Dada su ubicación inmejorable se encuentra muy cerca de la estación de Renfe. También todo tipo de líneas urbanas e interurbanas de autobús tienen parada cercana a la vivienda. Puedes visitar el inmueble sin ningún tipo de compromiso. Para tu hipoteca asesórate con nuestro departamento financiero y te ofreceremos las mejores condiciones. Puedes disfrutar de las posibilidades que te ofrece nuestro departamento financiero D. Credit a la hora de tramitar tu hipoteca. ¡No lo dudes! llama, o acércate a nuestra oficina, podrás visitar este u otro de los inmuebles de nuestra cartera. ESTE ANUNCIO NO ES VINCULANTE, PUEDE CONTENER ERRORES, Y ESTA SUJETO A POSIBLES MODIFICACIONES (Comerciales, Jurídicas o por expreso deseo de la Propiedad). SE MUESTRA A TÍTULO INFORMATIVO Y NO CONTRACTUAL. LA INFORMACION AQUÍ CONTENIDA NO DEBE CONSIDERARSE COMO OFERTA DE COMPRA O FINANCIACION, DEBIENDO PARA ESTA FINALIDAD DIRIGIRSE A NUESTRO DEPARTAMENTO FINANCIERO, NUESTRO COMERCIAL O NUESTRAS OFICINAS, PARA OFRECERLE UNA INFORMACION MÁS DETALLADA VINCULADA CON EL INMUEBLE.",True,good,False,3692.0,False,False,True,False,[],False,False,324900.0,€,True,True,flat,,"Leganés norte, Leganés",Piso,Destacado,Leganés norte,Leganés norte,1,True,True
107582963,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/19/ab/1316847059.webp,RP1142025135576,17,219000.0,flat,sale,72.0,3,1,Centro,Madrid,Móstoles,es,40.3205378,-3.8689323,False,https://www.idealista.com/inmueble/107582963/,"Redpiso Móstoles Sur ofrece en exclusiva preciosa y acogedora vivienda reformada en venta en la zona de Centro de Móstoles. Cuenta con 73 m2 construidos. Se compone de amplio salón luminoso con aire acondicionado y terraza incorporada, cocina office con tendedero incorporado, muebles altos y bajos de madera y lavaplatos en acero inoxidable, 3 dormitorios con armarios no empotrados, baño que dispone de plato de ducha y mampara, mueble lavabo porcelánico con dos cajoneras, espejo de pared y radiador toallero, precioso hall de entrada y pasillo distribuidor. Esta fantástica vivienda completamente exterior, goza de excelentes calidades como lo son suelos de tarima, ventanas de aluminio climalit con mosquiteras, puertas de madera maciza, calefacción individual de gas natural, puerta principal blindada para una mayor seguridad y ascensor. Ubicada en excelente zona cuenta con fácil acceso a servicios sanitarios, comerciales, líneas de autobuses y a tan solo dos minutos de la parada de Metro Pradillo. No dude en visitarlo. Disfrute de las posibilidades que le ofrece nuestro departamento financiero DCredit a la hora de tramitar su hipoteca. Puede realizar visita virtual del inmueble en nuestra página oficial.",True,good,False,3042.0,False,False,False,False,[],False,False,219000.0,€,,,flat,,"Centro, Móstoles",Piso,Destacado,Centro,,1,True,True
108596635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/df/75/1349513064.webp,RP1312025139393,18,250900.0,flat,sale,70.0,2,1,Barrio La Fortuna,Madrid,Leganés,es,40.3574978,-3.7775311,False,https://www.idealista.com/inmueble/108596635/,"Bonita vivienda reformada en la fortuna. Dispone de dos dormitorios, salón, cocina con zona de lavado, baño y terraza. Tiene trastero y dos plazas de garaje incluidas en el precio. Está situado en una zona consolidada, con todo tipo de servicios y cercano al centro comercial sambil y a la estación de metro la fortuna. Este anuncio no es vinculante, puede contener errores, y está sujeto a posibles modificaciones (comerciales, jurídicas o por expreso deseo de la propiedad). Se muestra a título informativo y no contractual. La información aquí contenida no debe considerarse como oferta de compra o financiación, debiendo para esta finalidad dirigirse a nuestro departamento financiero, nuestro departamento comercial o nuestras oficinas para ofrecerle una información más detallada vinculada con el inmueble.",True,good,False,3584.0,False,False,False,False,[],False,False,250900.0,€,True,True,flat,,"La Fortuna, Leganés",Piso,Destacado,La Fortuna,La Fortuna,1,True,True
108791872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/2a/e8/1355243658.webp,RP1142025140127,44,220000.0,flat,sale,90.0,3,2,Sur,Madrid,Móstoles,es,40.316511,-3.8575543,False,https://www.idealista.com/inmueble/108791872/,"Si busca una vivienda en zona tranquila y con fácil acceso a instalaciones polideportivas, Redpiso Móstoles Sur le ofrece en exclusiva vivienda en venta en la zona de Villafontana Móstoles. Cuenta con 90 m2 construidos, distribuidos en salón con salida a amplia terraza abierta ideal para gozar de momentos de relax, cocina de doble comunicación con salida a patio, 3 dormitorios, 1 baño espacioso que dispone de bañera y 1 aseo en dormitorio principal, pasillo distribuidor con cuarto trastero y acogedor hall de entrada. La vivienda cuenta con suelos de terrazo, ventanas de hierro, puertas sapelly lacadas en blanco, paredes lisas en salón, pasillo, dormitorio principal y dormitorio secundario, techos altos, puerta principal blindada para una mayor seguridad y posibilidad de ascensor. La finca se encuentra a tan solo un paso de las instalaciones polideportivas de Villafontana-Versalles contando con más de 25.000 metros en sus instalaciones donde podrá realizar distintas actividades físicas ya que cuenta con piscina olímpica y piscina infantil con pradera, bar restaurante con salón social, pistas de pádel, tenis, fútbol sala, baloncesto, ping-pong, gimnasio, escuelas deportivas, clases de yoga, pilates, defensa personal y baile. Por si todo esto fuera poco, la vivienda dispone de fácil acceso a múltiples servicios comerciales, sanitarios, líneas de autobuses y cercano a línea de Metro Pradillo. Orientación noreste. No dude en visitarla. Disfrute de las posibilidades que le ofrece nuestro departamento financiero DCredit a la hora de tramitar su hipoteca. Puede realizar visita virtual del inmueble en nuestra página oficial.",True,good,False,2444.0,False,False,False,False,[],False,False,220000.0,€,,,flat,,"Sur, Móstoles",Piso,Destacado,Sur,,1,True,True
108554902,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/ab/7b/1348326932.webp,,45,1500000.0,countryHouse,sale,400.0,9,3,Villamanta,Madrid,Villamanta,es,40.2982646,-4.1103018,False,https://www.idealista.com/inmueble/108554902/,"Exclusiva Finca de recreo ubicada a 30 minutos del centro de Madrid, con Casa Principal, Casa para Guardeses, piscina, campo de fútbol, garaje y zona de barbacoa. Lujo Rural en la Comunidad de Madrid. Lujo Rural tiene el placer de presentar esta magnífica Finca Rústica ideal para disfrutar de un entorno rural impresionante y a tan solo un paso del centro de Madrid.  La vivienda principal está construida en la parte más alta de la finca, lo cual otorga una vista 360º absolutamente espectacular desde cualquier zona. Esta vivienda tiene una sola planta, la cual se compone de un gran salón comedor con chimenea, cocina, 6 habitaciones dobles y 2 baños. En el exterior podemos encontrar una zona de barbacoa techada, cenador con unas vistas absolutamente espectaculares, amplia zona de aparcamiento y garaje para 2 vehículos. Frente a la vivienda principal se encuentra la zona de la piscina con una bonita zona de solarium con vistas al horizonte. Espectacular. El resto del exterior son amplias zonas ajardinadas, con grandes árboles, plantas y arbustos. También existe un campo de fútbol. En la zona baja de la finca se ubica una pequeña construcción utilizada actualmente como Casa de Guardeses. Esta vivienda se compone de 3 habitaciones, 1 baño completo, salón comedor y cocina. En el exterior podemos encontrar una piscina de verano, zona infantil con columpios, cenador y barbacoa. Es ideal para poder explotar como alojamiento rural. El resto de la finca se puede utilizar para explotación agrícola o ganadera. Las principales características de esta propiedad son las siguientes: - A 30 minutos del centro de Madrid. - Finca Rústica con preciosas vistas 360º. - Casa principal, Casa para guardeses, piscina garaje, barbacoa y campo de fútbol. - Ideal para explotar como Alojamiento rural o finca para realizar eventos. En Lujo Rural, estamos especializados en la venta de Propiedades Rústicas de Lujo, las cuales seleccionamos y conocemos personalmente una a una. Ofrecemos un trato absolutamente único y totalmente personalizado a todos nuestros clientes. Además, contamos con un Servicio Profesional de Búsqueda (Personal Shopper Inmobiliario), destinado a encontrar aquella Propiedad Rústica Especial que tanto tiempo llevas buscando... También ofrecemos un completo Servicio Postventa para que no te tengas que ocupar de nada: reformas de todo tipo, mudanza, limpieza, gestión del alquiler, etc. El Lujo Rural existe y nosotros lo vendemos: Casas de Campo, Fincas Rústicas, Molinos y Palacetes, Casas de Pueblo con Encanto, grandes Complejos Rurales, etc. No dude en contactar con nosotros para visitar esta propiedad.",False,good,False,3750.0,False,False,False,False,[],False,False,1500000.0,€,True,True,countryHouse,countryHouse,Villamanta,Finca rústica,Destacado,,,,,
108731450,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/8d/e7/1353479003.webp,RP2302025139869,16,189990.0,flat,sale,87.0,2,1,Centro,Madrid,Arganda,es,40.302169,-3.4366063,False,https://www.idealista.com/inmueble/108731450/,"¿Te gustaría vivir en el corazón de Arganda del rey? En Redpiso tenemos lo que buscas, una oportunidad única para adquirir un espacioso inmueble, que combina el encanto de una ubicación privilegiada con la comodidad y amplitud necesarias para un estilo de vida excepcional. Ideal como vivienda no habitual, estudio profesional con zona de descanso, o para quienes buscan una solución flexible en una excelente ubicación con acceso inmediato a todos los servicios, comercios, transporte público y zonas de ocio. Este inmueble ha sido completamente reformado y adaptado como un acogedor espacio residencial. Dispone de 2 dormitorios, un baño completo y cocina americana integrada en el salón.  Distribución y diseño en altura: La vivienda se encuentra en una gran planta de 87 m², con entrada individual y balcones con vistas que aportan luz y encanto al espacio. Accediendo por escaleras, nos recibe una amplia estancia con un luminoso salón y una moderna cocina americana, equipada con una amplia isla que funciona también como barra, ideal para disfrutar en compañía.  Zona de descanso: •Dormitorio principal amplio, con armario hecho a medida y un espectacular vestidor. •Segundo dormitorio también espacioso, con armario empotrado y agradables vistas.  Baño completo con doble lavabo y moderno plato de ducha con hidromasaje.  Confort garantizado: Toda la vivienda cuenta con aire acondicionado con bomba de frío/calor, carpintería interior y exterior en perfecto estado y suelos de tarima flotante de alta calidad. Ideal para parejas o familias que buscan confort, diseño y una ubicación céntrica. ¡INFÓRMESE SIN NINGÚN TIPO DE COMPROMISO! Buena comunicación de líneas de autobuses urbanos ( L-1 y L-2), autobuses interurbanos (312,312A) comunicación directa con Madrid ( Pavones ) y metro Línea 9 (Arganda del Rey). Cercano a zona comercial, centros médicos, el Hospital del Sureste y colegios e institutos tanto concertados como públicos.  Ponemos a su disposición nuestro departamento financiero Dcredit para conseguir las mejores condiciones en su hipoteca. El precio no incluye el Impuesto de Transmisiones Patrimoniales (máx. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid) ni el 3% (mín. 4.000€) más IVA (21%) sobre el precio final del inmueble equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales en su caso.",True,good,False,2184.0,False,False,False,False,[],False,False,189990.0,€,,,flat,,"Centro, Arganda",Piso,Destacado,Centro,,1,True,False
109017861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/7a/e4/1361820441.webp,RP282025140837,10,328000.0,flat,sale,75.0,3,1,calle de Escalona,Madrid,Madrid,es,40.3986376,-3.7621243,False,https://www.idealista.com/inmueble/109017861/,"Descubre este espectacular bajo totalmente reformado en la calle Escalona, en pleno corazón de Aluche. Una vivienda con estilo moderno y funcional, lista para entrar a vivir. Cuenta con tres dormitoritos, un baño completo con plato de ducha de diseño actual y una moderna cocina con isla, diseñada para ofrecer funcionalidad y estilo en un mismo espacio. Situado en una zona tranquila pero bien conectada con todos los servicios a su alcance. Este inmueble es ideal tanto para familias como para quienes buscan un espacio moderno y accesible en uno de los barrios mas consolidados de Madrid. ¡VEN A VERLO Y ENAMÓRATE!  No deje pasar esta oportunidad y solicite su visita sin compromiso.",False,good,False,4373.0,False,False,False,False,[],False,False,328000.0,€,,,flat,,"Aluche, Madrid",Piso en calle de Escalona,Destacado,Latina,Aluche,bj,True,True
109168096,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/48/73/1367685854.webp,A-186,5,346000.0,flat,sale,62.0,2,1,Barrio Berruguete,Madrid,Madrid,es,40.4583185,-3.7018965,False,https://www.idealista.com/inmueble/109168096/,"Se vende fantástico Piso totalmente reformado, muy soleado, distribuido en cocina amueblada independiente, salón-comedor muy luminoso, cuarto de baño completo y dos amplios dormitorios con armarios empotrados, calefacción de gas natural, buena finca, pasada la ite, excelente ubicación, próximo a la estación del metro.",False,good,False,5581.0,False,False,False,False,[],False,False,346000.0,€,,,flat,,"Berruguete, Madrid",Piso,Destacado,Tetuán,Berruguete,bj,True,False
108583355,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/3f/d9/1349121103.webp,RP1682025139271,87,1450000.0,chalet,sale,388.0,4,5,Barrio Zona Pueblo,Madrid,Pozuelo de Alarcón,es,40.4422776,-3.8178971,False,https://www.idealista.com/inmueble/108583355/,"Redpiso vende magnífico chalet independiente en Pozuelo de Alarcón ¿Buscas tu próximo hogar en una de las zonas más cotizadas de Madrid? Este impresionante chalet independiente de 388m2 construidos, está disponible con nosotros. Ubicado en el prestigioso municipio de Pozuelo de Alarcon, combina a la perfección la tranquilidad y el confort con la cercanía a todos los servicios de la capital.  Sus amplios espacios ofrecen una distrubucion ideal para una vida cómoda y familiar, con estancias luminosas y bien definidas con diseño y calidad pensados en el bienestar, con acabados que garantizan la durabilidad y el buen gusto. DISTRIBUCIÓN: *Planta baja: Hall de entrada, amplio salón comedor con terraza, cocina equipada, aseo y un dormitorio con posible uso de despacho. *Planta 1ª: 3 amplios dormitorios dobles, uno de ellos con baño en suite de grandes dimensiones y un baño que da servicio al resto de dormitorios. *Planta ático: salón comedor con terraza, un dormitorio doble, baño equipado con bañera y un trastero. *Planta sótano: bodega, un trastero, cuarto de caldera, garaje amplio para 2 coches y acceso a la piscina.  Pozuelo de Alarcon es conocido por su excelente calidad de vida, sus amplias zonas verdes, prestigiosos colegios y una completa oferta de ocio y servicios. La vivienda dispone de instalación de 18 placas solares y aerotermina para calor y frío. Colegios cercanos: CEIP Infanta Elena, Kensington School, Colegio Príncipes de Asturias Pozuelo, Liceo Sorolla, Real Colegio Escuelas Pías de San Fernando (Escolapios).",False,good,False,3737.0,False,False,False,False,[],False,False,1450000.0,€,,,chalet,independantHouse,"Zona Pueblo, Pozuelo de Alarcón",Casa independiente,Destacado,Zona Pueblo,Zona Pueblo,,,
108408916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/ca/49/1344054684.webp,RP2562025138626,28,499900.0,flat,sale,192.0,3,2,Teneria i - Teneria Ii,Madrid,Pinto,es,40.2587478,-3.6975781,False,https://www.idealista.com/inmueble/108408916/,"Imagina despertar cada mañana en una habitación principal amplia, luminosa, con grandes armarios empotrados totalmente vestidos y un baño en suite privado con plato de ducha. Un espacio pensado para tu descanso y tu comodidad diaria. Las otras dos habitaciones también cuentan con armarios empotrados lacados en blanco, ofreciendo versatilidad para dormitorios, zona de teletrabajo o cuarto de juegos. La vivienda cuenta con un acogedor salón comedor con acceso directo a un espectacular patio de uso privativo de 79 m², donde podrás disfrutar de desayunos al sol, cenas en familia o momentos de tranquilidad al aire libre. Además, dispone de un segundo baño completo con bañera. Con 192 m² construidos y 96 m² útiles, esta vivienda ofrece una distribución práctica, cómoda y generosa. La climatización está pensada para tu confort durante todo el año: calefacción por suelo radiante (hilo radiante) y aire acondicionado por conductos en zona de día. El piso está en perfecto estado para entrar a vivir, en un edificio moderno del año 2018, y se entrega con dos plazas de garaje y trastero incluidos en el precio. Ubicado en una de las urbanizaciones más exclusivas y completas de Pinto, disfrutarás de piscina comunitaria, gimnasio, pista de pádel, salón social, zona infantil, zonas verdes y circuito de seguridad 24 h. Además, la zona cuenta con excelentes comunicaciones: rápida salida hacia Madrid por la A-4 y R-4, y todo tipo de servicios a tu alrededor: supermercados, colegios, centros de salud y zonas de ocio. Desde RedPiso, te acompañamos durante todo el proceso de compra y ponemos a tu disposición nuestro departamento financiero propio, que te ayuda a conseguir las mejores condiciones hipotecarias del mercado, sin compromiso. Este piso no es solo una vivienda. Es tu nuevo hogar.",False,good,False,2604.0,False,False,False,False,[],False,False,499900.0,€,True,True,flat,,"Teneria i - Teneria Ii, Pinto",Piso,Destacado,Teneria i - Teneria Ii,,bj,True,True
108339254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/de/28/1341185148.webp,RP1442025138380,31,529000.0,flat,sale,109.0,2,2,Barrio El Caño - Maracaibo,Madrid,Las Rozas de Madrid,es,40.4944451,-3.8749251,False,https://www.idealista.com/inmueble/108339254/,"Repiso Las Rozas tiene el placer de presentar en exclusiva este espectacular bajo con jardín, ubicado en una de las mejores zonas del centro de Las Rozas. Una vivienda única por su comodidad, distribución y localización, ideal para quienes buscan calidad de vida sin renunciar a los servicios del entorno urbano. Una bonita y tranquila urbanización con 2 ascensores, garaje con doble acceso y unos gastos de comunidad económicos. El edificio además ofrece portero físico en horario de mañana y de tarde, acceso para personas con movilidad reducida y zonas ajardinadas con piscina. Vivienda de 95m2 Distribución: •Amplio hall de entrada, que da paso a la zona de día. •Cocina independiente, grande, muy luminosa y con acceso a tendedero cubierto. •Dormitorio principal en suite con armarios empotrados y vistas al jardín (luz natural) •Dormitorio secundario también con armarios empotrados. •Baño principal •Salón comedor en dos ambientes, muy amplio y luminoso, con acceso directo al jardín privado. •Dos accesos independientes a la vivienda, aportando privacidad y funcionalidad. Además, incluye una amplia plaza de garaje y trastero de 7,35m2. El jardín privado tiene acceso a la calle de forma directa y próximo al garaje para su comodidad La orientación de la vivienda es NORTE/OESTE Ubicación inmejorable: A tan solo 5 minutos andando de la estación de RENFE, con paradas de autobús próximas, comercios, colegios y todos los servicios necesarios sin necesidad de coche. Extras: •Aire acondicionado •Calefacción individual por gas natural •Comunidad: 167€/mes •IBI: 488€/año ¿Buscas un bajo cómodo, tranquilo, con jardín y calidades excelentes? No dejes pasar esta oportunidad. Llámanos y ven a conocer uno de los mejores bajos de 2 habitaciones en la zona centro de Las Rozas.",False,good,False,4853.0,False,False,False,False,[],False,False,529000.0,€,True,True,flat,,"El Caño - Maracaibo, Las Rozas de Madrid",Piso,Destacado,Rozas Centro,El Caño - Maracaibo,bj,True,False
