propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108722425,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/17/c4/1353183785.webp,NP2107251613,29,690000.0,chalet,sale,243.0,5,4,calle Ávila,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,40.3750285,-3.5225051,False,https://www.idealista.com/inmueble/108722425/,"NEO Patrimonial ofrece chalet en Rivas. Consta de 243m² (según catastro) de superficie construida, todos corresponden a la vivienda, construidos sobre una superficie grafica de parcela de 499m². Distribuido en dos plantas: En la primera planta; encontramos el Salón-comedor luminoso con salida al jardín, cocina independiente totalmente amueblada, 4 dormitorios, 3 dobles, 1 individual, 2 baños completos y un aseo. En la segunda planta; se encuentra una amplia estancia abuhardillada, esta, dispone de zona de estar, dormitorio y baño completo. Detalles de las calidades:  Carpintería exterior de aluminio, correderas y con doble acristalamiento tipo climalit, carpintería interior de madera y suelos de parquet exceptuando en zonas de agua que son de gres. Calefacción y agua caliente individual, gestionada por caldera de Gas Natural, aire acondicionado con bomba de frio y calor, armarios empotrados, buhardilla, chimenea, jardín y 2 plazas de garaje. Detalles que marcan la diferencia: Un bonito y cuidado jardín, distribuido de forma excelente, con una gran variedad de espacios pensados para el disfrute en cualquier época del año. Un bonito porche, pavimentado en forma de damero y rodeada de espacios ajardinados para mayor privacidad. Zona de comedor exterior, ideal para reuniones y celebraciones al aire libre.  la construcción de la vivienda está diseñada para aprovechar al máximo los recursos naturales y reducir la necesidad de energía, excelente orientación, aislamiento térmico y acústico, ventilación natural etc. A demás de la instalación de ocho paneles solares con baterías, inteligentemente distribuidos para aprovechar al máximo, las horas de luz solar. Este tipo de instalación puede reducir significativamente la factura de electricidad, con ahorros importantes, especialmente con la instalación de baterías.  Todos los servicios de primera necesidad al alcance: Colegios, Farmacias, Supermercados, Centros de Salud. Centros de ocio y restauración a su alrededor: Restaurantes, Complejos Deportivos, Bibliotecas y Centro Comercial H2Ocio, que se encuentra a 10min. A pocos minutos del Recinto Ferial Auditorio Miguel Ríos. Buena comunicación de transportes. Parada de autobuses interurbanos y estación de Metro Rivas Urbanizaciones L9 a 10 min. También a escasos minutos de la autopista A3. *Impuestos ITP o IVA y gastos, notaría, registro, gestoría etc. no incluidos. NEO Patrimonial le ofrece la posibilidad de hacer cualquier tipo de reforma de esta vivienda al mejor precio.",False,good,False,2840.0,True,False,False,False,[],False,False,690000.0,€,True,True,chalet,independantHouse,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Casa independiente en calle Ávila,,,,,,,,,
108971635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/a7/46/1360477171.webp,PIS_823,40,464000.0,flat,sale,116.0,3,2,San Crispín - La Estación Consorcio,Madrid,Colmenar Viejo,San Crispín - La Estación Consorcio,es,40.6512611,-3.7900234,False,https://www.idealista.com/inmueble/108971635/,"Hay casas que te gustan, y luego están esas que te hacen soñar con tu vida en ellas desde el primer instante.   Este bajo con jardín de obra nueva (2018) es mucho más que una vivienda, es el lugar donde los días se vuelven más luminosos, el espacio donde la naturaleza se funde con el confort moderno y donde tu familia puede crecer rodeada de tranquilidad y seguridad. Desde la entrada, cada detalle habla de calidad: paredes lisas, puertas blancas, suelo de tarima, armarios empotrados y una luz natural que llena cada rincón.  Un amplio pasillo distribuidor da lugar a los dormitorios. Los 3 dormitorios son amplios y funcionales con espacio para soñar y descansar, mientras que los 2 baños completos están diseñados para ofrecer el máximo confort, el baño en suite con plato de ducha y el secundario con bañera, para poder darte un baño relajante cuando lo necesites. El salón independiente de 25 m², dividido en dos ambientes, se abre a un patio-jardín privado de 60m² que es, sin duda, la joya de la vivienda.  Un espacio exterior único, con suelo porcelánico, rejas de seguridad macizas en todas las ventanas y patio, siendo la del dormitorio con apertura mediante llave.  Cuenta con toldos de material Micro perforado que permiten disfrutar del aire libre sin renunciar a la frescura en los días más cálidos, también reduce la temperatura en un 40% y además permite poder ver hacia arriba dejando el paso de luz, y a la vez evita que te puedan ver desde arriba manteniendo la privacidad e intimidad. El patio cuenta con un olivo, plantas de jazmín apoyadas sobre cañizo grueso de bambú, para mayor ocultación, sin que se pierda ventilación. ¿Te imaginas tus desayunos aquí, las cenas de verano o ver cómo los niños juegan libres en tu propio jardín? La cocina cuadrada, con espacio para comer en familia, tiene puerta corredera y acceso a un tendedero cerrado, pensado para mantener todo ordenado y funcional. Y cuando hablamos de comodidad, esta casa lo tiene todo: • Aire acondicionado por conductos. • Ventanas de máxima calidad. • Mosquiteras enrollables a medida, según el RAL, en dormitorios y en la puerta del patio corredera de fuelle. • Conexiones preparadas para domótica. • Vídeo portero con wifi, apertura y comunicación desde un dispositivo móvil. • Placas solares. • Armarios empotrados en dormitorios y en entrada. • Puerta blindada. • TV e Internet con conexión por cable en todas las habitaciones. • Urbanización privada con conserje y piscina, en una zona privilegiada rodeada de naturaleza. • 2 plazas de garaje XXL (una adaptada para personas con movilidad reducida) y un trastero, todo con acceso directo desde el ascensor. La vivienda se encuentra en la linde del Parque regional de la Cuenca alta del Manzanares, desde donde se ve la bola del mundo, la maliciosa y la cuerda larga, por lo que la facilidad para hacer paseos, largas caminatas, bicicleta, etc... es total. Parada de autobuses en la puerta L2, L720, L727. Estos autobuses terminan y empiezan su recorrido en la estación de cercanías que se encuentra a 15 minutos caminando y dispone de aparcamiento gratuito para los vecinos del municipio. Frente a la vivienda hay un parque infantil y un colegio público de grandes dimensiones que se está ampliando hasta bachillerato. Además, en la misma zona un futuro auditorio y biblioteca con todos los servicios culturales necesarios para la zona. Aquí no compras solo paredes y metros cuadrados, inviertes en calidad de vida. En una ubicación tranquila y verde, con espacios pensados para tu bienestar, y con la seguridad de una comunidad privada donde cada día es un respiro del ritmo de la ciudad. Si estabas buscando una vivienda diferente, exclusiva y lista para entrar a vivir, ésta es la oportunidad que no puedes dejar pasar. NOTA: este anuncio no es vinculante, puede contener errores, se muestra a título informa.",False,good,False,4000.0,True,False,True,False,[],False,False,464000.0,€,True,True,flat,,"San Crispín - La Estación Consorcio, Colmenar Viejo",Piso,bj,True,,True,,,479900.0,15900.0,3.0
107764741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/92/74/1323376956.webp,,42,1680000.0,chalet,sale,495.0,6,5,calle de las Ardillas,Madrid,Ciudalcampo,,es,40.6168592,-3.6096641,False,https://www.idealista.com/inmueble/107764741/,"Esta impresionante residencia se asienta sobre una extensa parcela de 2500 metros cuadrados. La vivienda principal, con 493 metros cuadrados construidos, ha sido diseñada con elegancia y funcionalidad, y además cuenta con la posibilidad de ampliarse en 200 metros cuadrados adicionales.  Distribución de la Vivienda: Planta Principal:     Un espacioso salón comedor, ideal para reuniones familiares y sociales.     Una ampliación que funciona como terraza cerrada, perfecta para disfrutar del paisaje durante los meses de invierno.     Una cocina   completamente equipada.     Un baño completo para mayor comodidad.     Un dormitorio principal que incluye un lujoso baño en suite y un amplio vestidor. Dos amplios espacios ahora diseñados como despacho y zona de estar con chimenea. Planta Alta:     Tres dormitorios bien iluminados: dos de ellos comparten un baño, y el tercero cuenta con su propio baño en suite. Existe la posibilidad de construir un dormitorio adicional, adaptándose a las necesidades de cada familia. Planta Baja: Un garaje de gran capacidad, ideal para varios vehículos y almacenamiento.      Un apartamento de servicio independiente.  Una práctica lavandería.  Una despensa para organizar alimentos y otros artículos. Exterior:     Una espectacular piscina exterior, equipada con una cubierta especial para su uso durante el invierno. gran cantidad de árboles frutales calefacción de gasoil por suelo radiante  Características Adicionales: Amplitud y Luminosidad: Los espacios han sido diseñados para maximizar la entrada de luz natural, creando ambientes cálidos y acogedores. Flexibilidad: La posibilidad de ampliar la vivienda y la opción de construir un dormitorio adicional en la planta alta ofrecen una gran flexibilidad para adaptarse a las necesidades futuras. Esta propiedad representa una oportunidad única para aquellos que buscan un hogar exclusivo, con amplios espacios, comodidades de lujo y la posibilidad de personalización.",True,good,False,3394.0,True,False,False,False,[],False,False,1680000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente en calle de las Ardillas,,,,,,,,,
108976980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/36/db/1360639659.webp,17492-2022,8,195000.0,flat,sale,65.0,2,1,calle Marte,Madrid,Ciempozuelos,Casco Antiguo sur,es,40.1577888,-3.6236763,False,https://www.idealista.com/inmueble/108976980/,"¡ Ático y garaje! Ático abuhardillado con plaza de garaje a la venta en el municipio de Ciempozuelos, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina americana, cuarto de baño y vestíbulo. Además, la vivienda se comercializa con plaza de garaje. Cuenta con suelos de gres, ventanas de aluminio lacadas en blanco, puertas interiores de pino.. . Precisa pequeñas actualizaciones para entrar a vivir, pero ofrece muchas posibilidades. Es una planta ático en un bloque de reciente construcción con ascensor. Buenas comunicaciones por carretera (M-404) y transporte público. A 400 metros de la estación de Cercanías Renfe de Ciempozuelos. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Juan Carlos I), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,3000.0,False,False,False,False,[],False,False,195000.0,€,True,True,flat,,"Casco Antiguo sur, Ciempozuelos",Piso en calle Marte,2,True,,True,,,,,
108571916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/8a/1a/1348788424.webp,1091,50,2990000.0,chalet,sale,770.0,7,7,paseo del Embajador,Madrid,Ciudalcampo,,es,40.61939,-3.5984191,False,https://www.idealista.com/inmueble/108571916/,"Amena Homes vende esta Villa de Lujo en Ciudalcampo – Diseño Vanguardista y Eficiencia Energética.  Esta propiedad combina diseño moderno, eficiencia energética y una ubicación privilegiada, ofreciendo un estilo de vida exclusivo en una de las zonas más codiciadas de Madrid.  Distribución y Estancias  •Planta Principal:  oHall de entrada, espacioso, amplio y con mucha luz. o Salón comedor con chimenea, diferentes ambientes y grandes ventanales. oCocina de gran tamaño con zona de office y despensa.  oDormitorio de servicio con baño completo.  oZona independiente de lavandería.  oDespacho y Dormitorio de invitados con baño completo.  oAseo de cortesía y amplias zonas de almacenaje.  •Primera Planta:  oCuatro amplios dormitorios con baño en suite.  oSuite principal con chimenea, gran baño privado con vistas y amplio vestidor.  •Planta Baja:  oGaraje cerrado con espacio para varios coches.  oBodega  oSala polivalente perfecta para cine en casa o gimnasio.  oSala de instalaciones y zona de almacenaje.  Exterior y Jardín  •Parcela de casi 4.000 m² con jardines cuidadosamente diseñados.  •Piscina de agua salina con regulador de pH y clorador automático.  •Área de chillout rodeada de naturaleza, ofreciendo confort y privacidad.  Equipamiento y Tecnología  •Carpintería de alta gama de Cortizo y puertas de suelo a techo.  •Electrodomésticos Gaggenau.  •Sistema de domótica en toda la casa.  •Sistema de aerotermia de última generación con suelo radiante y refrigerante.   � Ubicación y Entorno  •Situada en la prestigiosa urbanización de Ciudalcampo, dentro del Parque Regional de la Cuenca Alta del Manzanares.  •Fácil acceso a la A-1 (Km 28), a 35 minutos del centro de Madrid.  •Cercanía al aeropuerto de Madrid-Barajas, IFEMA y zonas empresariales.  •Servicios exclusivos como el Colegio Internacional SEK y el Club Deportivo RACE con campo de golf, hípica, tenis y más.  •Seguridad 24 horas con control de accesos y vigilancia perimetral.  Si deseas más información o concertar una visita, estoy a tu disposición para ayudarte en lo que necesites.",False,good,False,3883.0,True,False,False,True,[],False,False,2990000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente en paseo del Embajador,,,,,,,,,
108242202,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/ac/e3/1338215800.webp,1066,24,169900.0,flat,sale,49.0,2,1,calle Galiana,Madrid,Madrid,Latina,es,40.4088789,-3.7309588,False,https://www.idealista.com/inmueble/108242202/,"Ari Home Inmobiliaria te presenta en exclusiva esta fantástica oportunidad en Puerta del Ángel, uno de los barrios más demandados del sur de Madrid. Su privilegiada ubicación, muy cercana a Madrid Río y Casa de Campo —dos de los principales pulmones verdes de la ciudad— lo convierte en una zona ideal para quienes buscan combinar naturaleza, ocio y deporte en su día a día.  El entorno cuenta con todo tipo de comercios y servicios, además de una excelente conexión mediante transporte público. Además, se prevé una futura revalorización del barrio con la finalización de las obras del Paseo de Extremadura, lo que lo convierte en una inversión aún más interesante.  La vivienda necesita reforma, lo que abre un abanico de posibilidades para diseñar y personalizar el hogar de tus sueños.  Distribución del piso:  -Amplio salón-comedor con cocina americana.  -Dos dormitorios dobles, muy espaciosos y con abundante luz natural.  -Baño completo con plato de ducha.  En toda gran ciudad existen barrios con alma, que, sin estar en pleno centro, se transforman en referentes por su autenticidad, encanto y excelente ubicación. Puerta del Ángel es uno de esos lugares: un barrio que conserva la esencia de la vida tradicional, pero con la ventaja de tener el centro de Madrid a tan solo unos minutos.  Si deseas organizar una visita personalizada o necesitas más información, no dudes en contactarnos. ¡Estaremos encantados de ayudarte!",False,renew,False,3467.0,True,False,False,True,[],False,False,169900.0,€,,,flat,,"Puerta del Ángel, Madrid",Piso en calle Galiana,bj,True,Puerta del Ángel,False,,,,,
109146813,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/1b/fd/1365667083.webp,,36,2700000.0,flat,sale,255.0,7,7,calle de Preciados,Madrid,Madrid,Centro,es,40.4182339,-3.7039438,False,https://www.idealista.com/inmueble/109146813/,"**Piso en Venta: Oportunidad Única en el Corazón de la Ciudad** Descubre este excelente piso exterior, ubicado en una cuarta planta con ascensor, que ofrece un espacio ideal para vivir o invertir. Con un total de 250 m² construidos, este inmueble se divide en 7 apartamentos, cada uno con su propio baño en suite y cocina, lo que garantiza privacidad y comodidad. Cuatro de los apartamentos son exteriores, llenos de luz natural, mientras que los tres interiores ofrecen un ambiente tranquilo y acogedor. Este piso se encuentra en buen estado y cuenta con aire acondicionado frío y calor, así como calefacción eléctrica, asegurando un confort óptimo durante todo el año. balcónes perfectos para relajarte al aire libre. Los armarios empotrados brindan un amplio espacio de almacenamiento, haciendo de este lugar un hogar funcional y acogedor. No dejes pasar la oportunidad de adquirir este magnífico inmueble de segunda mano, ideal para familias o como inversión. actualmente esta como apartamentos turísticos. Contáctanos para más información y ven a visitarlo!",True,good,False,10588.0,False,False,False,False,[],False,False,2700000.0,€,,,flat,,"Sol, Madrid",Piso en calle de Preciados,4,True,Sol,True,,,3000000.0,300000.0,10.0
106967951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/70/70/1299012051.webp,070120251,58,335000.0,chalet,sale,230.0,4,2,calle Castillo,Madrid,El Berrueco,,es,40.8798778,-3.5834959,False,https://www.idealista.com/inmueble/106967951/,"BREM GLOBAL INMOBILIARIA PRESENTA CHALET INDEPENDIENTE CON VISTAS AL EMBALSE en El Berrueco, municipio situado a 60 km de Madrid, construido sobre una parcela de 1150 m2. En dos plantas con 230 m2, en el año 1992. La casa consta de un porche techado a la entrada, que da acceso a la casa. El recibidor, salón comedor de doble ambiente con chimenea de obra, muy luminoso con terraza, la cocina amueblada y equipada con office, dos habitaciones dobles y un baño con bañera. En la planta alta dos habitaciones dobles que comparten una terraza de 23 m² con unas vistas espectaculares tanto de día, como por la noche del amplio entorno. Un baño con media bañera, para su servicio. La planta bajo rasante un garaje de 56 m², espacio diáfano, leñera, la caldera, cuarto de aperos etc. El suelo de baldosa de gres porcelánico, ventanas de aluminio en bronce, persianas, rejas, mallorquinas de hierro. calefacción de gas propano. La parcela ajardinada, en parte losada una pérgola con cenador, barbacoa de obra, cuenta con diferentes motivos ornamentales, afloramientos graníticos de gran belleza y tamaño, la parcela vallada en su totalidad con muro de granito y maya de red, iluminada, adornada con pinos, encinas, enebros, abetos etc. Plantas aromáticas de diferentes especies y para todo ello con riego automático por goteo programado.  Tiene una rampa adoquinada, al igual que las escaleras exteriores, que eliminarían las barreras arquitectónicas. La entrada para vehículos motorizada con puerta de acceso peatonal practicable. Como en toda la urbanización el inmueble se abastece de agua del subsuelo y el saneamiento es mediante fosa séptica, que en este caso es de la más alta gama. La vivienda se encuentra en bastante buen estado. Se valoraría la posibilidad de entregarla totalmente amueblada y equipada. Si deseas disfrutar de una oportunidad única y hacer vida de cara al embalse, no lo dudes y …¡ LLAMANOS!",True,good,False,1457.0,True,False,True,False,[],False,False,335000.0,€,True,True,chalet,independantHouse,El Berrueco,Casa independiente en calle Castillo,,,,,,,,,
107969578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/a2/1a/1329801934.webp,,55,5500000.0,flat,sale,283.0,4,4,plaza del Marqués de Salamanca,Madrid,Madrid,Barrio de Salamanca,es,40.4290103,-3.6790278,False,https://www.idealista.com/inmueble/107969578/,"Vivienda de Lujo en la Plaza del Marqués de Salamanca, Madrid Descubra una residencia única en uno de los edificios más exclusivos de Madrid, situado en la prestigiosa Plaza del Marqués de Salamanca. Esta propiedad representa la perfecta fusión entre elegancia clásica, confort moderno y una ubicación privilegiada. Distribución y Estancias  Espacioso salón-comedor con salida a una terraza con orientación sur y oeste, que ofrece vistas inmejorables a la plaza.  Tres dormitorios principales, cada uno con su baño en suite para mayor privacidad y comodidad.  Zona de servicio independiente, compuesta por una amplia cocina-office, dormitorio y baño de servicio. Acabados de Alta Gama  Materiales nobles como suelos de pino, piedra natural y molduras decorativas que aportan calidez y distinción a cada estancia.  Terrazas y balcones privados: terraza en el salón y balcones en todos los dormitorios. Comodidades y Servicios  Trastero y plaza de garaje privada.  Zonas comunes de primer nivel: gimnasio de última generación, piscina y wellness center diseñados para el bienestar sin salir de casa.  Servicio de conserge, entrada de servicio independiente, aparcamiento con control de acceso y seguridad 24 horas. Ubicación Inmejorable Situado en el corazón del barrio de Salamanca, a tan solo un paseo del emblemático Parque de El Retiro, perfecto para disfrutar de la naturaleza en pleno centro urbano.",True,good,False,19435.0,True,False,False,False,[],False,False,5500000.0,€,True,True,flat,,"Castellana, Madrid",Piso en plaza del Marqués de Salamanca,1,True,Castellana,True,,,5950000.0,450000.0,8.0
107694738,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/b8/38/1320156325.webp,,46,3950000.0,flat,sale,550.0,4,6,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/107694738/,"ClubHome360 aquila amueblado o sin amueblar, este espectacular y único bajo con Jardín y piscina privada de obra nueva a estrenar en "" PRIMERA LINEA DE GOLF, en el mas lujoso y exclusivo complejo enclavado dentro de la Urbanización LGC7 denominado Sky Villas La Finca, situado en la Avenida Luis García Cereceda, 7. La vivienda cuenta con 330 m2 construidos en una sola planta, cuenta con un gran salón-comedor, un gran cuarto de estar ambos con salida directa al espectacular porche y jardín con piscina privada que tiene una superficie de 230m2 El salón-comedor conecta con la espectacular cocina que desde ella se accede la gran zona de servicio que incluye despensa, lavadero, tendedero, dormitorio de servicio, baño de servicio y aseo de cortesía, para independizar la zona de servicio y trabajo con la zona familiar de la vivienda. En el otro ala de la vivienda se accede atraves de su distribuidor a la zona familiar que cuenta con 2 dormitorios con sus baños completos, una habitación principal con una espectacular habitación anexa con gran vestidor y baño incorporado y por ultimo un espectacular dormitorio principal con baño doble y varias zonas destinadas al espectacular vestidor. La vivienda cuenta con cinco plazas de garaje, y un trastero. Gastos aparte.",True,good,False,7182.0,True,False,False,False,[],False,False,3950000.0,€,True,True,flat,,"La Finca, Pozuelo de Alarcón","Piso en avenida de Luis García Cereceda, 7",bj,True,La Finca,True,,,,,
108879735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/27/7c/1357862975.webp,1711,16,180000.0,studio,sale,30.0,0,1,calle del Capitán Blanco Argibay,Madrid,Madrid,Tetuán,es,40.4686005,-3.7075966,False,https://www.idealista.com/inmueble/108879735/,"Gentile Home presenta oportunidad Única: Estudio listo para habitar o invertir en Valdeacederas. Ubicación Estratégica: A tan solo 10 minutos de las estaciones de metro de Valdeacederas (L-1) y Ventilla (L-9), con Plaza de Castilla y Cuzco a tu alcance. La comodidad de tener la ciudad a tus pies. Listo Para Ti: Este estudio cuenta con cocina integrada, baño independiente y está equipado con placa vitrocerámica, campana extractora, lavadora, horno, microondas y nevera. Además, cuenta con un sistema de aire acondicionado frío/calor perfectamente instalado. Inversión Inteligente: Ideal para una alta rentabilidad si estás pensando en alquilar. También es perfecto como primera vivienda, ya que lo tiene todo. Actúa Rápido: Propiedades como esta no duran eternamente en el mercado. Sin comisiones, directo del propietario. Tu hogar o tu próxima inversión te esperan. No dejes pasar esta oportunidad. Descripción del Lugar Adéntrate en el vibrante barrio de Madrid, donde la historia y la modernidad se entrelazan en una danza cautivadora. Con un total de 50 puntos de interés en un radio de 15 minutos, encontrarás una red de transporte público eficiente, con paradas de autobús a solo 1 minuto de distancia en Pinos Baja-Blanco Argibay y Blanco Argibay-Pinos Baja, que te conectan con toda la ciudad. Además, en un radio de 15 minutos, descubrirás 28 opciones deliciosas de comida y bebida, con el restaurante Amor al Plato a solo 3 minutos de caminata, y el Mesón Benavente a 5 minutos, donde podrás disfrutar de la auténtica cocina regional. Si buscas conveniencia, estarás encantado de saber que hay 56 tiendas de comestibles a poca distancia, incluyendo la carnicería Ángel, la frutería Arroyo, y una tienda de conveniencia en Paseo de la Dirección.  Además, para aquellos con niños, hay 14 escuelas en las cercanías, como el Centro Privado de Educación Infantil, Primaria y Secundaria Divino Corazón, a solo 8 minutos a pie, y el Colegio de Educación Infantil y Primaria Juan Ramón Jiménez, también a 8 minutos de distancia. Para quienes buscan un respiro en medio del bullicio urbano, a tan solo 10 minutos de caminata, encontrarán el hermoso Parque Agustín Rodríguez Sahagún y el encantador Jardín de Luis Javier Benavides, donde podrán sumergirse en la naturaleza y disfrutar de momentos de tranquilidad.  Además, con 5 farmacias en las cercanías, incluyendo la Farmacia Argibay a solo 3 minutos de distancia, tendrás la tranquilidad de saber que la atención médica está a tu alcance en todo momento.  ¡Bienvenido a este emocionante y conveniente vecindario que lo tiene todo!",True,good,False,6000.0,True,False,False,False,[],False,False,180000.0,€,,,flat,studio,"Valdeacederas, Madrid",Estudio en calle del Capitán Blanco Argibay,bj,True,Valdeacederas,False,,,,,
102562732,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/d0/71/1326878882.webp,52716433,64,265000.0,flat,sale,89.0,3,2,calle de Puentelarra,Madrid,Madrid,Villa de Vallecas,es,40.3811725,-3.6091493,False,https://www.idealista.com/inmueble/102562732/,"Os damos la bienvenida a este piso ubicado en Madrid. El inmueble se distribuye en tres habitaciones, salón-comedor, cocina y dos baños. Situado en la 1a planta del edificio. En sus alrededores encontramos el Hospital Virgen de la Torre, escuelas, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de tren Estación de tren Santa Eugenia. A 20 minutos a pie encontramos escuelas, oficinas de correos, varias paradas de autobús y la estación de metro Valdebernardo. El inmueble está situado a 22 minutos en coche del centro de Madrid. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a Autovía del Este. No te pierdas esta oportunidad de encontrar la casa perfecta para ti.",True,good,False,2978.0,True,False,False,False,[],False,False,265000.0,€,,,flat,,"Santa Eugenia, Madrid",Piso en calle de Puentelarra,1,,Santa Eugenia,False,,,270000.0,5000.0,2.0
108418109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/ef/4c/1344299558.webp,3489-02929,35,551000.0,chalet,sale,247.0,5,3,calle del Pintor Rosales,Madrid,Soto del Real,,es,40.7444854,-3.7840295,False,https://www.idealista.com/inmueble/108418109/,"� Tranquilidad, naturaleza y excelente ubicación, en Exclusiva chalet en venta en Soto del Real. Te presentamos esta encantadora vivienda situada a la entrada de Soto del Real, en una zona muy tranquila y rodeada de naturaleza. A tan solo unos minutos del centro urbano, tendrás cerca colegios, centros médicos, comercios y todos los servicios necesarios para tu día a día. ✔ Características principales: •Planta baja: 4 dormitorios amplios + 2 baños completos. •Entreplanta: habitación-estudio independiente con aseo. •Exterior: jardín consolidado, piscina ideal para el verano, y dos construcciones auxiliares tipo almacén o trastero. •Terreno con múltiples posibilidades para disfrutar al aire libre o ampliar espacios. � Ubicación y entorno: Soto del Real es uno de los municipios más valorados de la Sierra Norte de Madrid por su calidad de vida, seguridad y oferta natural. Ideal para familias, teletrabajo o quienes buscan desconectar del ritmo de la ciudad. •Amplias zonas verdes, rutas de senderismo, caminos para bicicleta y paseos por el entorno natural. •Muy buena oferta educativa, sanitaria y comercial. •Ambiente familiar, seguro y relajado. � Conectividad local: Distancias desde el chalet por carretera: •Soto del Real → Manzanares el Real: 8,5 km – aprox. 10 minutos •Soto del Real → Miraflores de la Sierra: 9 km – aprox. 10 minutos •Soto del Real → Madrid (Plaza Castilla): 47 km – aprox. 40-45 minutos � Transporte público: Desde Plaza Castilla (Madrid), acceso cómodo mediante varias líneas de autobús: •Línea 724: Madrid – Colmenar Viejo – Soto del Real – El Boalo. Paradas dentro del municipio. •Línea 725: Madrid – Tres Cantos – Soto del Real – Miraflores – Bustarviejo. •Línea 726: Madrid – Guadalix de la Sierra – Navalafuente – Soto del Real. •Línea 728: Colmenar Viejo – Soto del Real – Manzanares el Real (servicio escolar, días lectivos). Próximamente contara con RENFE Cercanías C4.",False,good,False,2231.0,True,False,True,False,[],False,False,551000.0,€,True,True,chalet,independantHouse,Soto del Real,Casa independiente en calle del Pintor Rosales,,,,,,,,,
