propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,status,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
109105469,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/99/5d/1347852902.webp,P2 2C,19,2,356900.0,flat,sale,91.0,True,2,2,"avenida Provisional Ahijones Berrocales Cuatro, 85",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3681514,-3.5753827,True,https://www.idealista.com/obra-nueva/109105469/,"Pisos de 2, 3 y 4 dormitorios con plaza de garaje y trastero incluido Tu nueva vida empieza aquí: pisos de obra nueva en Madrid con todo lo que necesitas Si estás buscando una vivienda nueva en Madrid que combine confort, eficiencia energética, diseño y una excelente ubicación, Residencial Ipanema es la oportunidad perfecta. Ubicado en Los Berrocales, uno de los desarrollos urbanísticos más prometedores de la capital, este exclusivo proyecto ofrece 58 pisos de obra nueva de 2, 3 y 4 dormitorios, pensados para ofrecer calidad de vida, eficiencia y bienestar en cada detalle. Sé de los primeros en elegir tu nuevo hogar en una de las zonas con mayor proyección de Madrid y disfruta de un entorno diseñado para el presente y preparado para el futuro. Viviendas con calificación energética A Todas las viviendas cuentan con Calificación Energética A, una garantía de eficiencia, ahorro energético y compromiso con el medio ambiente. Incorporan un sistema de aerotermia con apoyo de paneles fotovoltaicos, así como suelo radiante y refrescante, lo que proporciona una temperatura confortable durante todo el año, sin necesidad de sistemas de calefacción o refrigeración tradicionales. Este tipo de climatización, además de ser respetuosa con el entorno, permite un mayor control del consumo energético y una reducción notable en los gastos mensuales, mejorando el confort de forma eficiente. Personaliza tu hogar: elige tu hogar a tu gusto Uno de los grandes valores añadidos de Residencial Ipanema es que puedes adaptar tu casa a tu estilo. Gracias al programa de libre elección de calidades, podrás seleccionar entre diferentes acabados en suelos, pintura y cocina. Así, tu hogar no solo será funcional y moderno, sino también reflejo de tu personalidad y gustos. Además, las viviendas incluyen cocinas completamente amuebladas y equipadas con electrodomésticos, preparadas para que puedas empezar a vivir desde el primer día sin preocuparte por reformas o instalaciones. Zonas comunes para disfrutar al máximo Disfruta de zonas comunes con piscina con sistema de depuración salina, gimnasio, zona de coworking, zona de juegos infantiles, taquillas electrónicas y biciparking. Los Berrocales: una ubicación con futuro y grandes conexiones Los Berrocales es un desarrollo urbanístico, cercano al Ensanche de Vallecas y bien comunicado con accesos a la M-45, M-50, Autovía A.-3 y prolongación de la Gran Avenida del Sureste, permitiendo así aprovechar los servicios de un barrio consolidado, como centro de salud, residencia de mayores, escuelas infantiles, colegios, institutos, etc. Tu futuro hogar está en Residencial Ipanema Residencial Ipanema se ubica en la Etapa III del sector Berrocales. Esta zona ha sido planificada para ofrecer una combinación equilibrada de viviendas modernas, espacios verdes, servicios, centros educativos y zonas comerciales. Visítanos y da el primer paso hacia tu nuevo hogar Nuestro equipo comercial está disponible para asesorarte y ayudarte a elegir la vivienda que mejor se adapta a tus necesidades. Te esperamos en nuestra oficina de ventas situada en Av. del Ensanche de Vallecas, 63, Local 1, Madrid, donde podrás descubrir todo lo que ofrece Residencial Ipanema, una promoción pensada para mejorar tu vida. *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual. *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos. *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",False,True,True,False,3922.0,True,False,False,False,[],False,False,356900.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Cuatro, 85",newdevelopment,,,,,
107245809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/8e/54/1307267522.webp,ACP1776,55,2,1740000.0,duplex,sale,252.0,True,6,5,calle de Amado Nervo,Madrid,Madrid,Retiro,es,Niño Jesús,40.4114153,-3.6761503,False,https://www.idealista.com/inmueble/107245809/,"“JOWNER VENDE DÚPLEX ÚNICO EN PLENO CORAZÓN DE NIÑO JESÚS” Presentamos esta espectacular vivienda muy cerca del Parque del Retiro. Este inmueble está dividido en dos plantas que corresponden a dos fincas registrales independientes de 126 m2 cada una de ellas, y que conjuntamente suman un total de 252 m2. La vivienda dispone de un total de 6 dormitorios y 5 baños, 3 de los cuales están en suite. El dúplex está en un excelente estado de conservación, con muy buenas calidades y distribuido en dos plantas. En la planta superior se encuentra el salón, la cocina y el dormitorio principal y dos baños adicionales, mientras que en la planta inferior encontramos el resto de los dormitorios, un hall de distribución y 3 baños adicionales.  Hay varias características que hacen única a esta vivienda, tales como su cercanía con el Parque del Retiro, su calidez y los espacios interiores, su distribución y acabados y la infinidad de posibilidades al ser dos fincas registrales independientes. El inmueble adicionalmente cuenta con dos trasteros de buen tamaño y una plaza de garaje en el par de residentes de la Plaza del Niño Jesús y la finca cuenta con todos los servicios centrales de calefacción y agua y portero físico. Características de la vivienda:   6 dormitorios 5 baños Dúplex Salón de gran tamaño Cocina independiente Estupendas calidades Aire acondicionado Calefacción y agua central  2 trasteros Plaza de garaje Zona tranquila y muy bien comunicada Descripción del entorno: Esta vivienda se encuentra en el barrio de Retiro, un barrio histórico y residencial de Madrid, donde resulta imprescindible pasear entre sus calles y por el Parque del Buen Retiro. Esta zona goza de mucha tranquilidad, servicios y al mismo tiempo de mucha vida, tanto a nivel comercial como gastronómico, además de contar con todos los servicios esenciales. Este área ofrece una muy buena comunicación de transporte público, ya que a escasos metros se encuentra la parada de metro Ibiza (Línea 9) y Conde de Casal (Línea 6), además de múltiples líneas de autobuses que te comunicarán con toda la capital. ¡Contacta ya con nosotros para coordinar una visita! JOWNER es una plataforma digital que te ofrece todos los servicios necesarios para que puedas alquilar y vender tu inmueble en el menor tiempo posible, con nuestro método maximizamos tu tiempo y tu rentabilidad/ ""Más info en jowner. com o en el "".",True,False,True,,6905.0,True,False,True,False,[],False,False,1740000.0,€,True,True,flat,"Niño Jesús, Madrid",Dúplex en calle de Amado Nervo,good,,,,duplex,
94899381,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/6b/60/901061948.webp,1544,40,11,498000.0,flat,sale,40.0,True,1,1,Dulce Chacon,Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4848531,-3.6698342,False,https://www.idealista.com/inmueble/94899381/,"Visite hoy! ROGEL PROPIEDADES VENDE! con muy buenas vistas, un dormitorio, un baño, plaza de garaje y trastero Situado en la planta 11ª de la Torre principal, con maravillosas vistas de Madrid: 360 º de vistas panorámicas donde destacamos las Cuatro torres de Chamartín, futuro y Distrito Madrid Norte. Calefacción por suelo radiante, aire acondicionado. Suelo de tarima flotante madera. Sanitarios y griferías de alta calidad. Carpintería exterior de alta calidad con rotura de puente térmico. Se encuentra en una privilegiada urbanización con peculiar y exclusivo proyecto arquitectónico que se destaca por la singularidad de sus líneas, está formado por un conjunto de torres con excelentes acabados en medio de un oasis de 5000m2 de espacios verdes privados. El proyecto cuenta con certificado Breeam, que evalúa impactos en 10 categorías: gestión, salud y bienestar, energía, transporte, agua, minerales, residuos, uso ecológico del suelo, contaminación e innovación garantizando la sostenibilidad del inmueble y el cuidado del medioambiente. Ubicado en la exclusiva zona Isla de Chamartín, al lado del proyecto Distrito Norte de Madrid y próximo al área financiera de las cuatro torres. Con una localización privilegiada con acceso inmediato a las principales arterias de la capital. Está muy próximo a distintas infraestructuras de transporte público: Cercanías, Metro Ligero, EMT; centros educativos, hospitales públicos y privados, supermercados; zonas de ocio y entretenimiento como cines, centros comerciales, gimnasios, etc. A sólo 10 minutos del aeropuerto Internacional Adolfo Suarez. SERVICIOS Y ZONAS COMUNES ZONA COMÚN Servicio de paquetería ubicado en el lobby de la Torre. Conserje las 24 hs, con control de entrada y acceso al garaje. Mobiliario de diseño en zonas comunes. Camas balinesas, sombrillas, hamacas… Piscina de adultos (semiolímpica) e infantil desbordantes con iluminación sumergida e ionizador salino y cascada.2 Pistas de pádel Zona de CrossFit. Espacio para estacionamiento de bicicletas. Ajardinamiento en zonas comunes ejecutado según proyecto de paisajismo de D. Jesús Ibañez  PRIMERA PLANTA DE LA TORRE: Gimnasio equipado. Sala para usos deportivos.Vestuarios equipados con duchas y aseos. Zona spa con sauna y jacuzzi.Sala polivalente climatizada equipada para vending, mesa de billar y futbolín con tomas de TV, red de telefonía y datos por cable, electricidad y agua.  EN LA PLATA 23ª DE LA TORRE Piscina con cascada. Gastroteca equipada para futura contratación de empresa de servicio de hostelería o bien uso por los propios comuneros. Zona chill out panorámica Con impresionantes vistas a Madrid y su sierra, con preinstalación de sistema de audio Piscina con cascada. Cámaras de control en la entrada   Para más información contactar con el anunciante.",False,False,True,,12450.0,True,False,True,False,[],False,False,498000.0,€,True,True,flat,"Virgen del Cortijo - Manoteras, Madrid",Piso en Dulce Chacon,good,,,,,
108709878,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/c0/f5/1352816437.webp,,39,,2200000.0,chalet,sale,736.0,,5,6,paseo Corinto,Madrid,Las Rozas de Madrid,Monte Rozas,es,Monte Rozas,40.5162147,-3.9101355,False,https://www.idealista.com/inmueble/108709878/,"Crownston presenta una exclusiva vivienda independiente en Las Rozas, una de las zonas residenciales más demandadas de Madrid, reconocida por su calidad de vida, privacidad y excelente conexión con el centro de la ciudad. Ubicada sobre una espectacular parcela de 2.710 m², esta propiedad combina arquitectura señorial, amplias estancias y una distribución funcional pensada para el confort familiar y la vida social. Con una superficie construida de 736 m² distribuidos en dos plantas, esta vivienda ofrece una experiencia de habitabilidad inmejorable: -Cinco dormitorios, incluyendo una amplia suite principal con vestidor independiente. -Área independiente de invitados con dormitorio y baño completo. -Seis cuartos de baño completos y un aseo de cortesía. -Dos salones principales y dos salas de estar, perfectas para dividir zonas de descanso, ocio o teletrabajo. -Elegante recibidor de doble altura que aporta amplitud y luminosidad desde el primer paso. -Espaciosa cocina con office, lavadero, zona de despensa y cuarto de plancha. En el exterior, el cuidado jardín frondoso alberga una encantadora zona de piscina con bungalow anexo, ideal como área de recreo, zona de verano o espacio de eventos. La vivienda cuenta con aerotermia para máxima eficiencia energética y se encuentra excelentemente conectada por transporte, lo que permite disfrutar de la tranquilidad de Las Rozas sin renunciar a la cercanía y accesibilidad a Madrid. Una residencia que combina elegancia, funcionalidad y naturaleza, pensada para quienes buscan una propiedad única con carácter propio y espacios que se adaptan a cada etapa de la vida.",True,False,,,2989.0,True,False,True,False,[],False,False,2200000.0,€,,,chalet,"Monte Rozas, Las Rozas de Madrid",Casa independiente en paseo Corinto,good,,,,independantHouse,
109066593,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/13/02/1363386347.webp,CANNH,36,1,680000.0,flat,sale,122.0,True,3,2,calle de Canarias,Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4031292,-3.6981417,False,https://www.idealista.com/inmueble/109066593/,"Nuevo Hogar vende esta fantástica vivienda a escasos minutos de Atocha y Embajadores, en uno de los más privilegiados distritos de Madrid: Arganzuela, concretamente en la calle Canarias. Esta propiedad se ubica en una primera altura con ascensor y portero físico, en una finca señorial que data de 1978, sin derramas aprobadas ni en curso y con la ITE favorable hasta 2031. La vivienda propiamente dicha tiene una superficie total construida de 122 m², repartidos en estancias diáfanas, agradables y luminosas. Esta es la distribución: desde el recibidor, un pasillo distribuye a la derecha un espectacular salón con terraza aneja; a continuación, girando en el pasillo, hallamos un baño completo con plato de ducha y la cocina con cuarto de lavadero. Por último, en la parte más recoleta de la casa, se encuentran los tres amplios dormitorios y un segundo baño, también con plato de ducha. La vivienda se encuentra en un excelente estado de conservación y cuenta con calefacción central por gas, incluida en la cuota mensual de la comunidad. En cuanto a la zona, nos encontramos en Arganzuela, un distrito privilegiado del centro de Madrid: *Transporte: La zona está muy bien conectada. A menos de 2 minutos andando se encuentra la estación de metro y Cercanías Embajadores, y a unos 8 minutos, la estación Delicias. También hay múltiples paradas de autobús en las inmediaciones, con líneas como la 19, 45, 86 y 247, entre otras. *Comercios y alimentación: A pocos metros se ubican el Mercado Municipal de Santa María de la Cabeza, Mercadona y una amplia oferta de pequeño comercio de barrio. *Salud y servicios médicos: Varias farmacias en un radio de 100 metros, y el Centro de Salud Embajadores queda muy cerca. *Educación: La zona cuenta con centros educativos variados, como el Centro Público de Educación de Personas Adultas Arganzuela, además de colegios y escuelas infantiles próximas. *Administración y servicios públicos: Muy cerca están la Junta Municipal de Arganzuela, oficinas del Registro Civil, Agencia Tributaria y otros servicios administrativos. También hay presencia de cuerpos de seguridad como comisarías y estaciones de bomberos en las cercanías. *Ocio, cultura y restauración: Hay una gran variedad de bares y restaurantes, y a menos de 10 minutos a pie se encuentran el Museo del Ferrocarril, el Jardín Tropical de Atocha y la Estación de Atocha. Te esperamos para realizar una visita, no dudes en contactarnos.",True,False,True,,5574.0,True,False,True,False,[],False,False,680000.0,€,,,flat,"Palos de la Frontera, Madrid",Piso en calle de Canarias,good,,,,,
108124794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/ba/97/1367760167.webp,,26,6,530000.0,flat,sale,76.0,False,2,2,"calle de Andrés Mellado, 71",Madrid,Madrid,Chamberí,es,Gaztambide,40.4385486,-3.7143677,True,https://www.idealista.com/inmueble/108124794/,"ACTUALMENTE ALQUILADO, CONSULTAR DISPONIBILIDAD.  Piso interior de 2-3 dormitorios, baño, aseo y cocina independiente en Chamberí, cerca de Ciudad Universitaria, Moncloa, Fundación Jiménez Díaz, CEU San Pablo, Estadio Vallehermoso. Ideal como inversión o vivienda habitual. Para reforma integral, la propiedad se encargará de vaciarlo de enseres. Dotado de calefacción central y gas, en un muy buen edificio, con ascensor de 4 plazas.  La zona es inmejorable si usted busca por el centro de Madrid. El piso, una vez reformado es ideal con su distribución actual, pero también podemos estudiarle diferentes distribuciones más adecuadas a sus necesidades. Existe la posibilidad de adquirir también una plaza de garaje en propiedad en la misma calle Andrés Mellado, a 50 metros de este edificio. Una muy buena oportunidad para que se informe y nos llame.",False,False,True,,6974.0,True,False,False,False,[],False,False,530000.0,€,True,False,flat,"Gaztambide, Madrid","Piso en calle de Andrés Mellado, 71",good,,,,,30000.0
106751540,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/63/96/1292920274.webp,CM-10393,104,,9000000.0,chalet,sale,1674.0,,9,13,calle EIBAR,Madrid,Madrid,Moncloa,es,El Plantío,40.4725322,-3.81176,False,https://www.idealista.com/inmueble/106751540/,"Descubre una joya arquitectónica en una de las zonas más prestigiosas de Madrid. Este espectacular chalet independiente de 1.674 m², ubicado en una parcela de 2.869 m² dentro de una urbanización privada con seguridad 24 horas, combina lujo, confort y unas vistas privilegiadas al Monte del Pardo, Palacio de la Zarzuela y la Sierra de Madrid. Espacios diseñados para la excelencia La vivienda, distribuida en 4 plantas conectadas por una escalera de diseño impactante, cuenta con: •9 dormitorios y 13 baños, ideales para garantizar la privacidad de cada miembro de la familia e invitados. •Amplio hall de entrada que da acceso a una zona social excepcional, con salón principal, comedor de gran tamaño, despacho luminoso y sala de estar. •Cocina moderna completamente equipada y un dormitorio de invitados con baño en suite. Cada estancia en la planta baja se conecta con el exterior, permitiendo acceso directo al jardín perfectamente cuidado. Dormitorios y áreas privadas En la primera planta, los cinco dormitorios en suite ofrecen comodidad y diseño impecable. La joya de este nivel es el dormitorio principal, con una terraza privada de casi 90 m² que brinda vistas inigualables. La segunda planta es un espacio único, diseñado para el entretenimiento y la relajación, con sala de juegos, biblioteca y terrazas panorámicas. Sótano y áreas recreativas El nivel inferior alberga las áreas de servicio y lavandería, además de espacios pensados para el bienestar: •Gimnasio equipado. •Piscina interior climatizada con vestuarios y jacuzzi. •Garaje con capacidad para seis vehículos. •Sala de vinos con cocina para eventos, con acceso directo a la zona de barbacoa y pista de pádel reglamentaria. Detalles que marcan la diferencia •Materiales de alta gama: carpintería de madera lacada, cristal blindado y suelos radiantes. •Eficiencia energética: sistema de aerotermia, placas solares y alarma de última generación. Ubicación privilegiada La Florida, en el distrito de Moncloa-Aravaca, ofrece una vida tranquila y exclusiva, con acceso a colegios internacionales como el British Council School, centros comerciales y restaurantes de primer nivel. Las conexiones de transporte son excelentes, con acceso cercano a líneas de metro (6 y 7), cercanías (C7 y C10) y varias rutas de autobús que conectan rápidamente con el centro de Madrid.",True,False,,,5376.0,True,False,True,False,[],False,False,9000000.0,€,True,True,chalet,"El Plantío, Madrid",Casa independiente en calle Eibar,good,,,,independantHouse,
108921592,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/6e/70/1365103291.webp,TGG-2200264,23,2,388800.0,flat,sale,70.0,True,2,1,calle Berenisa,Madrid,Madrid,Moncloa,es,Aravaca,40.4582715,-3.7786985,False,https://www.idealista.com/inmueble/108921592/,"TGG INMOBILARIA presenta EN EXCLUSIVA piso en venta con TRASTERO en segunda planta sin ascensor, situado en el centro de Aravaca, reformado y listo para entrar a vivir.  Con unos 70 metros cuadrados construidos aproximadamente y trastero de 6 metros cuadrados, cuenta con dos habitaciones exteriores y con armarios empotrados y un baño completo con bañera. Todas las ventanas tienen doble acristalamiento y todas las vistas dan al exterior, lo que garantiza una excelente luminosidad en toda la casa.  La cocina del piso está totalmente amueblada y equipada con electrodomésticos, con un diseño moderno y funcional que se integra perfectamente con el estilo del resto de la vivienda.  Los suelos están en perfecto estado y son de tarima. Los armarios de los dos dormitorios están completamente forrados por dentro y las puertas lacadas en blanco combinan a la perfección con el mobiliario de la vivienda.  Dispone de aire acondicionado por conductos y calefacción de gas natural, lo que asegura confort durante todo el año. La vivienda posee trastero en el mismo edificio lo cual es una gran ventaja a la hora de almacenar enseres, pero no tiene garaje en propiedad, ademas hay un parking cercano grande donde suele haber tanto plazas disponibles en alquiler y venta.  La zona en la que se encuentra la vivienda, pleno centro de Aravaca, está estupendamente comunicada con Madrid, Moncloa y Pozuelo con las líneas de autobús 160, 161 y 163. También cuenta con rápido acceso a la estación de tren de cercanías de Aravaca, con conexión a las líneas C-7 y C-10, parada del Metro Ligero ML‑2 cercana y buen acceso por carretera a través de la A‑6 y la M‑500. Está muy cerca del centro de salud público en la calle Riaza y con rápido acceso al Hospital Vithas Madrid Pardo de Aravaca. Y a pocos minutos asimismo del Hospital Universitario Fundación Jiménez Díaz. Presencia de colegios reconocidos como el Colegio Estudio, Mater Salvatoris, Stella Maris y The English Montessori School. El piso está rodeado de tiendas de barrio, supermercados, farmacias, cafeterías, restaurantes y comercios variados. Es un entorno residencial consolidado, tranquilo y con todos los servicios necesarios. Un piso perfecto para vivir o poseer como inversión para tener alquilado en uno de los mejores distritos de Madrid. Los gastos mensuales de comunidad son 45 €. El IBI anual es de 286€. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio publicado.",True,False,False,,5554.0,True,False,True,False,[],False,False,388800.0,€,True,False,flat,"Aravaca, Madrid",Piso en calle Berenisa,good,,,,,5000.0
109108796,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/c6/5a/1364597617.webp,000388,73,2,2200000.0,flat,sale,269.0,True,5,3,calle de Covarrubias,Madrid,Madrid,Chamberí,es,Trafalgar,40.4309785,-3.699067,False,https://www.idealista.com/inmueble/109108796/,"Descubra el potencial de una residencia excepcional en una de las zonas más codiciadas de Chamberí. Presentamos una vivienda señorial de más de 200 metros cuadrados útiles, ubicada en una finca con el encanto y la distinción de la arquitectura clásica madrileña. Esta propiedad es una verdadera joya a la espera de ser transformada en el hogar de sus sueños. Este espacioso inmueble se distingue por sus techos altos que realzan su notable luminosidad. La luz natural inunda cada rincón, ofreciendo muchas posibilidades de reforma que permita adaptar cada espacio a sus necesidades personales, revelando un sinfín de posibilidades para crear ambientes únicos y sofisticados. La finca, de carácter señorial, ha sido recientemente rehabilitada en sus fachadas y cubiertas, garantizando una estructura sólida y una estética impecable que realza el valor de la propiedad. Además, esta casa tiene un amplio trastero dentro de la misma finca, un valor añadido para el almacenamiento y la organización. Situada en la calle Covarrubias, en el prestigioso barrio de Trafalgar, disfrutará de la tranquilidad de un entorno residencial sin renunciar a la excelente comunicación con el resto de la ciudad. Esta es una de las calles más exclusivas de Chamberí, conocida por sus numerosos servicios, tiendas de prestigio, selectos restaurantes y una vibrante vida cultural. La proximidad a las paradas de metro y autobús garantiza un acceso rápido y cómodo a cualquier punto de Madrid. Esta es una oportunidad única para invertir en un inmueble con un gran potencial de revalorización, permitiéndole diseñar y crear la casa que siempre ha deseado en una de las ubicaciones más deseadas de Madrid. No deje pasar la ocasión de adquirir esta magnífica propiedad y llamenos para concertar una cita.",True,False,True,,8178.0,True,False,True,False,[],False,False,2200000.0,€,,,flat,"Trafalgar, Madrid",Piso en calle de Covarrubias,renew,,,,,
107542902,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/46/b1/1315578696.webp,1224,52,bj,698000.0,flat,sale,109.0,False,1,1,calle de la Drácena,Madrid,Madrid,Chamartín,es,Nueva España,40.4629424,-3.6669874,False,https://www.idealista.com/inmueble/107542902/,"Presentamos un espectacular bajo de 1 dormitorio y 1 baño, completamente reformado y amueblado, ubicado en un prestigioso edificio con portero. Este encantador inmueble ofrece aproximadamente 109 m² construidos, destacando por su amplitud, reciente renovación y excelente distribución.  Características principales:  Dormitorio amplio y cómodo, con espacio de almacenamiento  Baño moderno, completamente renovado  Salón acogedor y luminoso  Cocina totalmente equipada con electrodomésticos de alta gama  Reforma reciente con materiales de primera calidad  Excelente distribución y generosos espacios  Servicio de portería para mayor seguridad y tranquilidad   Disfruta de un hogar listo para entrar a vivir desde el primer día, donde confort y funcionalidad se combinan en un entorno moderno y acogedor.   En SSH PROPERTY vamos más allá del simple concepto de inmobiliaria. Nos especializamos en compraventa, alquiler, relocations y servicios de Personal Shoppers Inmobiliarios (PSI). Contamos con una sólida presencia en el Barrio de Salamanca y otras zonas exclusivas de Madrid y de toda España.   ¿Quieres vender o alquilar tu propiedad? Visítanos en nuestra oficina en Calle José Ortega y Gasset, 25, o contáctanos por teléfono fijo o WhatsApp.",True,False,True,,6404.0,True,False,True,False,[],False,False,698000.0,€,,,flat,"Nueva España, Madrid",Piso en calle de la Drácena,good,,,,,
108784524,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/8c/ea/1362538793.webp,NARVAEZ,39,6,1150000.0,flat,sale,125.0,False,4,2,calle de Narváez,Madrid,Madrid,Retiro,es,Ibiza,40.4188985,-3.6742233,False,https://www.idealista.com/inmueble/108784524/,"RE/MAX Fidelity presenta este magnífico piso en venta en Retiro zona Ibiza, a solo dos manzanas del Parque del Retiro.  Perfecto para quienes buscan luz, altura y silencio en el corazón de la ciudad. �️Características destacadas 116 m² registrales, techos altos y luminosidad excepcional, gracias a sus grandes ventanales oscilobatientes, que aportan vistas despejadas al patio de manzana. Muy silencioso, libre de ruidos exteriores. Edificio de 1964 con ITE favorable, conserje y videoportero. Equipado con dos ascensores y montacargas. Gran entrada aportando calidad a la vivienda. Comodidad garantizada con aire acondicionado en salón y dormitorio principal además de calefacción central por gas natural. Distribución y estado: 3 dormitorios dobles más otro sencillo, muy luminosos, todos con ventanas. Salón‑comedor amplio con doble orientación (mañana), ideal para disfrutar de luz natural. 2 baños reformados recientemente, ambos con plato de ducha. Cocina amueblada y completamente equipada. Incluye tendero cerrado, actualmente convertido en Office. �Ubicación inmejorable Situado en una de las zonas más exclusivas y tranquilas de Madrid, en el distrito de Retiro. Destaca por su calidad de vida. Se encuentra apenas a un paso del Parque del Retiro y muy cerca de restaurantes de primer nivel, colegios y servicios de alto nivel. Excelente comunicación mediante autobús, metro, cercanía a la M‑30 y acceso al aeropuerto. ✨ Por qué te encantará vivir aquí Espacios amplios y bien distribuidos, ideales para familia o teletrabajo. Ambientes luminosos y cuidado estético, que transmiten serenidad y confort. Vivienda lista para entrar a vivir, con buenos acabados y funcionales. Una inversión excelente en un área con demanda creciente y gran revalorización.  Información adicional que orienta: Año de construcción: 1964. Certificación energética disponible. Detalles opcionales completados: calefacción central por gas natural, aire acondicionado, portero, videoportero, montacargas. Agenda tu visita Si estás buscando un piso de excelente calidad, en una zona premium y con todas las comodidades, no dejes pasar esta oportunidad. Contacta ya con Francisco Ibáñez, agente asociado de RE/MAX Fidelity para agendar tu visita.",True,False,True,,9200.0,True,False,True,False,[],False,False,1150000.0,€,,,flat,"Ibiza, Madrid",Piso en calle de Narváez,good,,,,,
108536982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/32/d0/1347819194.webp,a01Jy00000jvuWeIAI,19,4,805500.0,flat,sale,108.0,True,2,2,"Fernández Caro, 7",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4424991,-3.6474042,True,https://www.idealista.com/obra-nueva/108536982/,"DESCUBRE EN MOSAIK, LA COMPOSICIÓN PERFECTA 22 VIVIENDAS EXCLUSIVAS DE OBRA NUEVA CON TERRAZA DE 1, 2 Y 3 DORMITORIOS (PLAZAS DE GARAJE Y LOCKERS INCLUIDOS EN EL PRECIO) MOSAIK es una propuesta residencial moderna y rompedora, que combina a la perfección diseño y funcionalidad. Se sitúa en la calle Fernández Caro, 7, a escasos pasos de Arturo Soria, una de las vías más emblemáticas de Madrid. El complejo residencial dispone de unos espacios comunes para hacer tu día a día más agradable: piscina, solárium panorámico, gimnasio y zona de coworking. Las viviendas están perfectamente orientadas, con amplios ventanales que garantizan una alta luminosidad, dotadas de una cuidada selección de materiales, y cocinas totalmente equipadas con elegante diseño y excelentes calidades. Además, cuentan con un innovador sistema de climatización por aerotermia y geotermia, suelo radiante y suelo refrescante, ventilación mecánica de doble flujo con intercambiador de calor, elementos que nos proporcionarán el máximo confort y eficiencia energética. MOSAIK pone a tu alcance un diseño cuidado y un equipamiento completo, en una de las zonas más privilegiadas de Madrid. Un conjunto residencial pensado para brindarte una excelente calidad de vida, haciendo tu rutina diaria más fácil y confortable.  Para ampliar la información, puedes concertar una visita a nuestras oficinas centrales en la calle Alcalá 96, 5º-Dcha. frente a El Corte Inglés de Goya.",False,True,True,False,7458.0,True,False,False,False,[],False,False,805500.0,€,True,True,flat,"Concepción, Madrid","Piso en Fernández Caro, 7",,,,,,
