propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,district,newDevelopmentFinished,neighborhood,highlight.groupDescription,parkingSpace.parkingSpacePrice
108893106,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/ac/09/1358152677.webp,DC Garmahomes,18,615000.0,chalet,sale,141.0,3,3,"carretera del Escorial, 37C s/n",Madrid,Becerril de la Sierra,es,40.707658,-3.989388,True,https://www.idealista.com/obra-nueva/108893106/,"Una exclusiva vivienda independiente en parcela de 660 m2 y 141 m2 construidos en una sola planta, con amplio salón de 28 m2 útiles, cocina totalmente amueblada (con electrodomésticos e isla con encimera en piedra natural) de 21 m2, cuarto de plancha, tres amplios dormitorios de 12,30 m2, dos baños con mamparas y muebles, un aseo, amplios ventanales que aportan gran luminosidad, diseñada con excelentes calidades, situada en un enclave privilegiado. Suelo radiante mediante aerotermia para calefacción y refrigeración, carpintería en pvc oscilobatiente, vidrios triples de seguridad con doble cámara de aire y control solar en orientación sur. Puertas lacadas en blanco, armarios revestidos, pintura en liso, halógenos tipo led y mecanismos Niessen Zennit grafito. Información no contractual con respecto a las imágenes: La promotora se reserva la facultad de llevar a cabo ajustes que considere pertinentes, fundamentados en requerimientos de índole técnica, legal, comercial o de disponibilidad, sin que en ningún caso impliquen una disminución de las características originalmente previstas. El mobiliario de las infografías interiores y el equipamiento de la vivienda será el indicado en la memoria de calidades.",False,newdevelopment,True,4362.0,True,False,False,False,[],False,False,615000.0,€,chalet,independantHouse,Becerril de la Sierra,"Casa independiente en carretera del Escorial, 37c s/n",,,,,,,,,,False,,,
108627209,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/87/ca/1350361482.webp,Venta-3hMaquini,58,368000.0,flat,sale,92.0,3,2,calle de la Maquinilla,Madrid,Madrid,es,40.3801769,-3.6385876,False,https://www.idealista.com/inmueble/108627209/,"Servicheck inmobiliaria vende bonito piso exterior de 3 dormitorios, dos baños, plaza de garaje y trastero ubicado en un edificio moderno y bien mantenido. Con una distribución perfectamente aprovechada, la vivienda cuenta con un amplio salón luminoso con mirador, ideal para disfrutar de la luz natural durante todo el día. La cocina, completamente equipada con electrodomésticos de calidad, ofrece acceso a una práctica terraza tendedero. El piso dispone de 3 dormitorios, todos ellos con armarios empotrados, garantizando un almacenamiento óptimo. La habitación principal incluye baño en suite con bañera, proporcionando mayor privacidad y comodidad. Además, dispone de un segundo baño completo con plato de ducha, ideal para el uso compartido. Con suelos de tarima, ventanas acristalamiento tipo Climalit que garantizan un excelente aislamiento térmico y acústico. Calefacción por gas natural para asegurar tu confort durante todo el año. También cuenta con preinstalación de aire acondicionado por conductos, permitiendo su instalación de forma sencilla. En el precio esta incluido un cuarto trastero amplio y una plaza de garaje. En cuanto a los servicios y las instalaciones de la urbanización, podrás disfrutar de una completa oferta: conserje 24 horas, piscina, zona infantil, gimnasio y pista de pádel, todo dentro de un entorno seguro y exclusivo. Ubicación y Comunicación: El inmueble goza de una ubicación excepcional en cuanto a comunicación. Está perfectamente conectado con el resto de la ciudad mediante múltiples opciones de transporte. A pocos minutos a pie, podrás acceder a la estación de metro Sierra de Guadalupe, Miguel Hernández y Renfe de Villa Vallecas, lo que te permitirá moverte con facilidad por Madrid y alrededores. Además, la oferta de autobuses también es muy amplia, facilitando aún más el acceso a otras zonas de la ciudad. Los accesos a las principales autopistas, como la A3, M40 y M30, son rápidos y directos, lo que facilita tu desplazamiento tanto hacia el centro de Madrid como hacia otros destinos de la Comunidad. De hecho, este piso se encuentra a tan solo 15 minutos del centro de Madrid, lo que te permite disfrutar de la comodidad y la tranquilidad de un barrio residencial sin renunciar a la proximidad con el corazón de la capital. Además, en las cercanías podrás encontrar una excelente oferta de servicios, incluyendo supermercados, hospitales, colegios y centros deportivos, lo que hace que esta vivienda sea ideal para quienes buscan calidad de vida y comodidad en su día a día. Sin duda, una oportunidad única para vivir en una zona excelente, con todas las comodidades y una conexión perfecta a la ciudad. Mejor ver, Preguntar por Lucas Margara 657_919_733 (también se atiende por WhatsApp).",True,good,False,4000.0,True,False,True,False,[],False,False,368000.0,€,flat,,"Palomeras sureste, Madrid",Piso en calle de la Maquinilla,1,True,True,,,,True,True,Puente de Vallecas,,Palomeras sureste,,
108094063,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/18/89/1333626928.webp,1º F,11,289000.0,flat,sale,110.0,3,2,"calle Pinto, 56",Madrid,Parla,es,40.2394493,-3.7642648,True,https://www.idealista.com/obra-nueva/108094063/,"Parla Central es un proyecto residencial de la nueva generación de edificios en el centro de la ciudad.  Una promoción de obra nueva con viviendas de 1.2 y 3 dormitorios, moderna selección de materiales y calificación energética A.  A 5 minutos andando de la calle Real, Parla Central es la mejor opción de aquellos que desean vivir en el centro de la ciudad.",False,,True,2627.0,True,False,False,False,[],False,False,289000.0,€,flat,,"Calle Pinto-San Roque, Parla","Piso en calle Pinto, 56",1,True,True,,,,,,Calle Pinto-San Roque,False,,,
109167872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/68/b0/1366277171.webp,,30,450000.0,flat,sale,78.0,2,1,calle de Leñeros,Madrid,Madrid,es,40.4536836,-3.7107805,False,https://www.idealista.com/inmueble/109167872/,"Descubre esta acogedora vivienda en el barrio de Bellas Vistas, dentro del distrito de Tetuán, Madrid. Con una superficie de 78 m², este piso ofrece un espacio funcional y bien distribuido, ideal para familias o parejas que buscan comodidad y practicidad. La propiedad cuenta con dos dormitorios, perfectos para adaptarse a tus necesidades personales o familiares. El baño está diseñado para ofrecer confort y funcionalidad. Ubicada en segunda planta exterior, la vivienda se beneficia de una buena iluminación natural. El edificio, construido en 1967, dispone de ascensor, portero físico, jardines y parque infantil privado, lo que facilita el acceso y añade un plus de comodidad a tu día a día. La zona es conocida por su ambiente tranquilo y su proximidad a servicios esenciales, como tiendas, colegios y transporte público. Esta es una oportunidad para vivir en un entorno urbano con todas las comodidades al alcance. ¡Contáctanos para más información! El inmueble se encuentra actualmente alquilado hasta agosto de 2027 por un importe mensual de 980,00 €. Comunidad: 133,33 € IBI: 430,44 € Posibilidad de plaza de garaje (C/Numancia Nº61): 20.000, 00 €.",False,good,False,5769.0,True,False,False,False,[],False,False,450000.0,€,flat,,"Bellas Vistas, Madrid",Piso en calle de Leñeros,2,True,True,,,,True,False,Tetuán,,Bellas Vistas,,20000.0
108844409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/16/73/1356773680.webp,MC28/25,27,690000.0,flat,sale,139.0,3,2,calle Joaquín Turina,Madrid,Majadahonda,es,40.4467922,-3.8621127,False,https://www.idealista.com/inmueble/108844409/,"Hogares Majadahonda Centro vende en exclusiva esta magnífica vivienda situada en una de las zonas más tranquilas y residenciales de Majadahonda: la prestigiosa zona del Golf. Se trata de un amplio piso en planta, íntegramente reformado con excelentes calidades, listo para entrar a vivir. La propiedad se encuentra en una urbanización privada muy cuidada, con piscina comunitaria, zonas verdes, plaza de garaje y trastero, todo incluido en el precio. La vivienda cuenta con una superficie muy bien distribuida en una sola planta, ofreciendo comodidad, amplitud y una gran luminosidad durante todo el día. Distribución: Amplio salón-comedor con acceso directo a una terraza exterior de buen tamaño, perfecta para disfrutar de comidas al aire libre, zonas de relax o reuniones sociales. Cocina independiente totalmente equipada, moderna y funcional, con salida a una segunda terraza, ideal como zona de lavado, tendedero o espacio de desayuno. Tres dormitorios exteriores, todos con armarios empotrados. El dormitorio principal cuenta con baño en suite, lo que garantiza privacidad y confort. Segundo baño completo que da servicio al resto de la vivienda. La vivienda ha sido reformada recientemente con gusto y materiales de alta calidad. Entre sus características destacan: suelos de tarima, carpintería exterior con climalit, puertas lacadas en blanco y calefacción individual por gas natural. Urbanización y entorno: La urbanización es tranquila, familiar, rodeada de zonas verdes y muy bien mantenida. Dispone de piscina comunitaria y amplias áreas ajardinadas, ideales para disfrutar en familia. Además, la vivienda incluye una cómoda plaza de garaje y un trastero, elementos muy valorados en la zona. La ubicación es inmejorable: en una de las áreas más demandadas de Majadahonda, con excelente comunicación con la A6 y M-503, y cercana a colegios, supermercados, zonas deportivas, transporte público y todos los servicios necesarios para el día a día. No dejes pasar esta oportunidad de vivir en una de las mejores zonas residenciales de Majadahonda. ¡Llámanos y agenda tu visita hoy mismo!",True,good,False,4964.0,True,False,False,False,[],False,False,690000.0,€,flat,,"Golf - El Carralero, Majadahonda",Piso en calle Joaquín Turina,1,True,True,,,,True,True,Golf - El Carralero,,,,
102555781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/9a/22/1338757262.webp,W-02TCG2,35,380000.0,chalet,sale,150.0,2,2,Fuente el Saz de Jarama,Madrid,Fuente el Saz de Jarama,es,40.6301063,-3.5221978,False,https://www.idealista.com/inmueble/102555781/,"Gran parcela urbana con vivienda en Fuente el Saz Engel & Völkers les presenta este magnífico terreno urbano de más de 2.500 metros cuadrados con salida a dos calles, gran piscina, pozos de agua, árboles consolidados y con una vivienda a reformar de unos cien metros cuadrados. La vivienda consta de salón con chimenea, cocina, dos habitaciones, dos baños y un gran pasillo luminoso. Tenemos también otra construcción que puede usarse como garaje y otros usos. En la gran parcela cuadrada y llana tenemos grandes árboles, una magnífica piscina con depuradora y dos pozos registrados. El terreno tiene múltiples opciones a valorar por el futuro comprador. Fuente el Saz es un municipio que se encuentra en el Noreste de la Comunidad de Madrid, con una población de unos 6.000 habitantes, se encuentra a escasos 30 km de la Puerta del Sol. Limita con Algete, Valdetorres del Jarama y el Casar.  El municipio dispone de tres guarderías, una pública y dos privadas y un colegio público de educación infantil, primaria y secundaria. A pocos kilómetros también tenemos el Trinity College y el Sek. Se encuentra situado en un entorno natural, junto a la Vega del Rio Jarama y de la Sierra de Guadarrama. Las principales vías de acceso son la A-1, la M-50, la R-2 y la M-111 que da acceso a Barajas. Cuenta con un Servicio Público de transportes a Madrid- Plaza Castilla (bus 184 y 197). Este magnífico emplazamiento es ideal para aquellos que quieran disfrutar de un ambiente de tranquilidad rodeados de un entorno natural donde disfrutar de diferentes deportes al aire libre como la hípica o el Golf. Cuenta además con un área industrial y amplia oferta gastronómica.",False,good,False,2533.0,False,False,False,False,[],False,False,380000.0,€,chalet,independantHouse,Fuente el Saz de Jarama,Casa independiente,,,,,,,,,,,,,
101610312,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/bd/83/1128688230.webp,PIS2597,13,950000.0,flat,sale,130.0,3,2,Barrio Lista,Madrid,Madrid,es,40.4325377,-3.6761702,False,https://www.idealista.com/inmueble/101610312/,"Fortuny Real Estate ofrece en venta fantástica vivienda de 130m2 de superficie, ubicada en la 1era planta exterior de una finca de mediados de siglo pasado con portal representativo, amplios espacios comunes y vidrieras hacia la escalera. Completamente reformado, cuenta con hall de entrada, que nos conduce a través de una pasillo distribuidor a un acogedor salón comedor con vistas a la calle, cocina integrada, completamente amueblada y equipada. La zona de descanso dispone de tres dormitorios y dos cuartos de baño, el dormitorio principal en suite. Múltiples armarios empotrados de suelo a techo. La finca cuenta con dos ascensores por planta y portero físico. Posibilidad de encontrar plaza de garaje a escasos metro de distancia. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,7308.0,True,False,False,False,[],False,False,950000.0,€,flat,,"Lista, Madrid",Piso,1,True,True,,,,,,Barrio de Salamanca,,Lista,,
107278153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/db/ce/1308268609.webp,AVV-130,36,1850000.0,chalet,sale,201.0,3,2,calle Ebro s/n,Madrid,Valdemorillo,es,40.5127927,-4.0454103,True,https://www.idealista.com/inmueble/107278153/,"¡Descubre el refugio perfecto para los amantes de la naturaleza! Este impresionante chalet independiente, construido en 1990, combina la robustez y el encanto de una construcción sólida con la comodidad de un diseño funcional en una sola planta. Con 201 m² construidos y 190 m² útiles, esta vivienda ofrece un amplio salón comedor bañado por la luz natural, tres dormitorios espaciosos con armarios empotrados y dos baños modernos con platos de ducha. La cocina está completamente equipada, lista para inspirar tus mejores recetas. Además, cuenta con una acogedora sala de estar, lavadero, despensa y un trastero adicional. El garaje tiene espacio para dos coches, asegurando que siempre tengas un lugar seguro para tu vehículo. La joya de esta propiedad es su pozo privado de agua de manantial, que garantiza un suministro constante y sostenible. Ubicada en una parcela privada de 510.000 m², esta casa es un verdadero paraíso natural rodeado de encinas, enebros, robles y fresnos, ofreciendo vistas inigualables hacia la Sierra de Guadarrama y la ciudad de Madrid. La terraza, con orientación en todas direcciones, es el lugar perfecto para disfrutar de atardeceres únicos. Adaptada para personas con movilidad reducida, esta propiedad te permite vivir la naturaleza en estado puro sin renunciar a las comodidades modernas, todo a solo 30 minutos de Madrid. ¡No pierdas la oportunidad de hacerla tuya! Llamanos y si estas realmente interesado veremos toda la finca.",False,good,False,9204.0,True,False,False,False,[],False,False,1850000.0,€,chalet,independantHouse,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente en calle Ebro s/n,,,,,,,True,True,Pino Alto - Navarredonda,,,,
107528752,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/7c/21/1289468245.webp,VT31-P3-2º-D,6,210416.0,flat,sale,88.0,2,2,Barrio Valdecarros,Madrid,Madrid,es,40.3495684,-3.6121561,False,https://www.idealista.com/obra-nueva/107528752/,"Sólo disponibles viviendas destinadas a personas con movilidad reducida NUEVO ÁMBITO DEL SURESTE MADRID Próximo proyecto de vivienda protegida en Valdecarros (VPPB), Residencial Bosón, viviendas en régimen de cooperativa de 2 y 3 dormitorios a un precio muy asequible. Ubicación y accesibilidad Destacamos la excelente ubicación de este nuevo desarrollo urbanístico gracias a la proximidad y rápidos accesos a las grandes autovías, como la M-45, la M-31 y la M-50. El barrio contará con un sistema de autobuses de tránsito rápido de alta capacidad que agilizará el transporte público y facilitará la movilidad. Valdecarros delimita al este por el Ensanche de Vallecas, al oeste por el Parque lineal del Manzanares, al norte por Mercamadrid y el polígono de Atalayuela y al sur por la autopista de circunvalación M-50. Sostenibilidad El nuevo ámbito contará desde el primer momento con 127 kilómetros de carriles ciclistas específicos, impulsando de esta manera una movilidad sostenible y ecológica. Además, Valdecarros dispone de grandes espacios destinados a zonas verdes para el uso y disfrute de los ciudadanos. Servicios y comodidades Valdecarros ofrecerá todos los servicios necesarios, colegios, guarderías, centros de salud, instalaciones deportivas, hospitales y parques. Un barrio nuevo, verde, sostenible donde se desarrollaron 51.656 viviendas de las cuales el 55% tendrán algún tipo de protección. Viviendas El residencial contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior y para los momentos de ocio, podrás disfrutar sin salir de casa con las fantásticas zonas comunes con piscina, zonas verdes y área infantil. Viviendas diseñadas para ofrecer confort y sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética y poder reducir el consumo de energía. Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos. Si quieres formar parte de este ilusionante y nuevo proyecto de vivienda protegida, ¡déjanos tus datos y nos pondremos en contacto contigo para mantenerte informado!",False,newdevelopment,True,2391.0,True,False,False,False,[],False,False,210416.0,€,flat,,"Valdecarros, Madrid",Piso,2,True,True,,,,True,True,Villa de Vallecas,False,Valdecarros,,
109109122,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/2e/00/1366537660.webp,,21,290000.0,flat,sale,121.0,4,2,plaza de la Villa,Madrid,Soto del Real,es,40.7524601,-3.7860369,False,https://www.idealista.com/inmueble/109109122/,"Vive la Sierra de Madrid con todas las comodidades – 4 Dormitorios en el corazón de Soto del Real ¡Descubre tu nuevo hogar en Soto del Real, de la mano de Arturo SBM! Este amplio y luminoso piso de 121 m² construidos te espera en la última planta de un edificio ubicado en pleno centro del municipio, a un paso de todos los servicios. Ubicado en una segunda planta sin vecinos arriba, la vivienda es completamente exterior, con doble orientación y ventilación cruzada, lo que garantiza luz natural durante todo el día y una temperatura agradable en todas las estaciones. Con 90 m² útiles, se distribuye en: •4 amplios dormitorios •Salón independiente •Cocina independiente •2 baños completos Un espacio pensado para quienes valoran la comodidad, la luz y la amplitud en su día a día. Calefacción individual eléctrica, con consumos ajustables según tus necesidades. Gastos de comunidad: 41€/mes. IBI: 347,90€/año. ⸻ ¿Por qué elegir Soto del Real? Vivir aquí es disfrutar de la calma, la naturaleza y el aire limpio, sin renunciar a los servicios de la ciudad. A solo 40 minutos de Madrid, este enclave privilegiado te ofrece calidad de vida, vistas a la sierra y un entorno ideal para familias, deportistas y quienes teletrabajan. Ventajas clave del entorno: •Rodeado de rutas de senderismo, montaña y naturaleza. •Cerca del Parque Nacional de la Sierra de Guadarrama. •Perfecto para quienes buscan un entorno seguro y tranquilo. •Ideal para familias: colegios, instituto, polideportivo y centro cultural. •Transporte a Madrid: autobuses frecuentes + Cercanías Renfe en Colmenar Viejo. ⸻ En resumen: Una vivienda grande, luminosa, bien ubicada y con muchísimas posibilidades, en uno de los pueblos más valorados del norte de Madrid. Perfecta tanto para vivir todo el año como para disfrutar de fines de semana o como inversión. Contacta con Arturo SBM y ven a conocerla. ¡Tu nuevo hogar te está esperando! WhatsApp .",True,good,False,2397.0,True,False,False,False,[],False,False,290000.0,€,flat,,Soto del Real,Piso en plaza de la Villa,2,True,False,,,,,,,,,,
103876115,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/03/ff/1202924760.webp,3428,27,2400000.0,duplex,sale,170.0,3,3,calle de Lagasca,Madrid,Madrid,es,40.4283205,-3.6862119,False,https://www.idealista.com/inmueble/103876115/,"Increíble piso dúplex ubicado en la zona de Recoletos, la más exclusiva del Barrio de Salamanca. Junto al Mercado de La Paz, muy cerca de las calles de Serrano y Jorge Juan, y próximo del Parque de El Retiro y la Puerta de Alcalá. Se encuentra en la cuarta planta de una finca de 1950, con bonita fachada clásica. Es muy luminoso gracias a sus dos balcones a la calle, con orientación principal Este. La vivienda cuenta con 170m2 distribuidos en dos plantas. La primera se compone de un luminoso salón con los balcones mencionados, comedor, cocina amueblada con isla, aseo de cortesía para visitas, zona de lavado independiente y dos dormitorios, ambos con baño en suite. La planta superior, se trata de una buhardilla actualmente diáfana, con la posibilidad de transformarla en un tercer dormitorio con baño propio. El apartamento ha sido completamente reformado y se entrega amueblado, listo para entrar a vivir y disfrutar en una ubicación inmejorable.  .",False,good,False,14118.0,True,False,False,False,[],False,False,2400000.0,€,flat,duplex,"Recoletos, Madrid",Dúplex en calle de Lagasca,4,True,True,,,,,,Barrio de Salamanca,,Recoletos,,
108883346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/5b/65/1357865075.webp,H-CDD-2,26,520000.0,flat,sale,86.0,2,1,"costanilla de los Desamparados, 12",Madrid,Madrid,es,40.4121321,-3.6968963,True,https://www.idealista.com/inmueble/108883346/,"ALMANOVA EVOLUCIÓN INMOBILIARIA “Nuestra alma renació para evolucionar el concepto de la gestión inmobiliaria a un modelo más eficiente"". Adecuando los precios a cada momento de mercado. Evolucionamos el barrio desde el año 2004, junto a ti! Ofrecemos en esta ocasión piso de 2 dormitorios, comedor, salón, cocina y baño, con un balcón a la calle. A reformar. Dispone le Licencia CIVUT (Certificado de Idoneidad para Viviendas Turísticas) de la comunidad de Madrid del año 2016. A 100m de la calle Atocha y a 10 minutos andando de Puerta de Sol. En pleno Barrio de Las Letras, que cuenta en sus alrededores con espacios ajardinados como El Paseo del Prado y el Real Jardín Botánico, tiene tráfico reducido a residentes, convirtiendo así la zona en un pulmón para la ciudad, con un aire más limpio y menos ruidoso en un entorno más acogedor. Rodeado por las principales atracciones turísticas, como el Museo del Prado, Caixa Fórum, El Museo Nacional Thyssen-Bornemisza y en Museo Reina Sofia, entre los más concurridos. Sin olvidarnos de la estación Puerta de Atocha, desde la que podrás desplazarte en un par de horas a cualquier punta de España. Cumplimos 20 años en el barrio prestando un servicio sincero y eficaz a nuestros vecinos. Contamos con 2 oficinas a su disposición en las principales columnas vertebrales del barrio, Calle Atocha 28, ""la esquina"" (enfrente de la Parroquia de San Sebastián) y Calle Huertas 57, llegando al Paseo Del Prado. ¿QUIERES SABER CUÁNTO VALE TU INMUEBLE? NUESTRO PRINCIPAL VALOR ES LA CLARIDAD CON FUNDAMENTO. Solicita tu valoración profesional y gratuita. Vende ahora, no pierdas el momento! Somos la evolución inmobiliaria! Trabajamos precio justo, no nos equivocamos. Nuestro trabajo no es publicar inmuebles sino venderlos y en menos de 60 días. Comprueba nuestra eficacia, demostrable! Desde el año 2004 junto a ti! Confíe en los que más tiempo llevan en el barrio.",True,good,False,6047.0,True,False,False,False,[],False,False,520000.0,€,flat,,"Huertas-Cortes, Madrid","Piso en costanilla de los Desamparados, 12",2,True,False,,,,,,Centro,,Huertas-Cortes,,
105657901,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/34/9d/1367298860.webp,CHA0031,37,479000.0,chalet,sale,358.0,4,3,"calle de la Cuerda del Sol, 9",Madrid,Sevilla la Nueva,es,40.3482416,-4.052615,True,https://www.idealista.com/inmueble/105657901/,"Fives Real Estate vende en exclusiva esta impresionante vivienda en las mejores urbanizaciones de Sevilla la Nueva, Los Cortijos. Esta propiedad está construida sobre una parcela de 3.773 m2 y está ubicada en lo más alto de la urbanización por lo que podrás disfrutar de unas vistas panorámicas de toda la sierra oeste de Madrid. La propiedad muy bien aprovechada en sus 358 m2 construidos, cada espacio útil y orientada para sacar la máxima luminosidad. La planta principal que se distribuye en tres habitaciones grandes con dos baños completos, pasillo de distribución, vestíbulo de acceso a la vivienda, cocina con acceso al exterior y al salón y un gran salón de doble altura con ventanal, chimenea y acceso a la terraza exterior con vistas donde podréis disfrutar de toda la familia y amigos.  La planta superior nos encontramos la habitación principal con baño en suite y una zona de estar con salida a la terraza. La planta sótano, un gran salón que puede aprovecharse para salón de juegos o bodega. En la planta principal también tiene garaje para dos coches y zona de trastero. La parcela de 3.773 m2 tiene entrada peatonal y de vehículos, cenador.. . es llana por la parte delantera y con pendiente en la parte trasera, lo que hace poder gozar de intimidad y tener vistas despejadas. Con muchas posibilidades.  La urbanización Los Cortijos está compuesta por chalets independientes en una zona muy tranquila sin ruidos, se encuentra a tan solo 4 min del centro urbano, con todos los servicios ( supermercados (Mercadona), Ocio, Restauración y Colegios). A tan sólo 30 min de Madrid, muy buena conexión con la A-5 y M-50. No dudes y llámenos para visitarla, estamos disponibles de Lunes a Domingo. [IW].",True,good,False,1338.0,True,False,False,False,[],False,False,479000.0,€,chalet,independantHouse,Sevilla la Nueva,"Casa independiente en calle de la Cuerda del Sol, 9",,,,,,,,,,,,,
108349453,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/ab/c0/1341458342.webp,,14,1119000.0,flat,sale,136.0,3,3,"calle de Tetuán, 20",Madrid,Madrid,es,40.4176609,-3.7033914,True,https://www.idealista.com/inmueble/108349453/,"Descubra la esencia de vivir en el corazón de Madrid con este exclusivo inmueble situado en Tetuán 20, en el emblemático barrio de Sol-Centro. Este distrito, histórico y culturalmente rico, ofrece una experiencia de vida inigualable, donde la tradición y la modernidad se entrelazan para crear un ambiente único. El inmueble, ubicado en una segunda planta exterior y recientemente reformado, cuenta con 139 metros cuadrados que han sido meticulosamente rediseñados por el prestigioso estudio de arquitectura Arctempus. La vivienda se compone de tres amplias habitaciones y tres baños completos, dos de ellos en suite, proporcionando privacidad y confort. Cada espacio ha sido pensado para maximizar la luz natural, con una iluminación adicional a través de elegantes luces LED que resaltan los acabados en madera y los muebles de diseño hechos a medida. La propiedad, amueblada y con cocina equipada, está lista para entrar a vivir y sumergirse en la vibrante vida madrileña. Con su ubicación privilegiada y su diseño excepcional, Tetuán 20 representa una oportunidad única para aquellos que buscan un hogar con carácter y estilo en el centro de Madrid.",False,good,False,8228.0,True,False,False,False,[],False,False,1119000.0,€,flat,,"Sol, Madrid","Piso en calle de Tetuán, 20",2,True,False,,,,,,Centro,,Sol,,
107696832,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/37/86/1320727604.webp,C6-00742-0001 ,28,490000.0,chalet,sale,266.0,5,4,"calle Araucarias, 2",Madrid,Galapagar,es,40.5866551,-3.9646788,True,https://www.idealista.com/inmueble/107696832/,"*** SIN COMISIONES *** SIN COMISIONES *** Chalet adosado de 2 plantas sobre rasante y una planta sótano bajo rasante. Consta de 5 habitaciones y 4 baños. Vivienda situada en la Calle Araucaria, en la localidad de Galapagar, en la provincia de Madrid.  La vivienda tiene una superficie construida de 330.09 m2 y está distribuida en un amplio hall de entrada, que da acceso a una cocina independiente muy luminosa, y un pasillo que distribuye a un gran salón comedor, dormitorios siendo una de ellas habitación doble, y cuarto de baño completo.  Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comercial, restaurantes. Cuenta con buenas comunicaciones con el resto de la localidad. Buen acceso a través de carreteras principales que rodea al municipio y lo comunican con el resto de la provincia. *** SIN COMISIONES *** SIN COMISIONES ***.",False,renew,False,1842.0,False,False,False,False,[],False,False,490000.0,€,chalet,terracedHouse,"Los Jarales - Las Minas, Galapagar","Chalet adosado en calle Araucarias, 2",,,,527000.0,37000.0,7.0,,,Los Jarales - Las Minas,,,,
