propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
105095861,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/64/23/1275384154.webp,TGG-2200156,43,998800.0,flat,sale,256.0,4,2,calle de Hortaleza,Madrid,Madrid,es,40.4211322,-3.6987079,False,https://www.idealista.com/inmueble/105095861/,"¡IMPORTANTE, POR FAVOR LEER ATENTAMENTE!  SOLO PARA INVERSORES, YA QUE NO SE PUEDE VIVIR NI OCUPAR LA VIVIENDA HASTA EL FALLECIMIENTO DEL USUFRUCTUARIO. NO ES POSIBLE PEDIR HIPOTECA Se vende la NUDA PROPIEDAD de esta vivienda de 256 m2, valorada aproximadamente en 2.000. 000 euros, a cambio de un anticipo de 998.800 € y una renta vitalicia constante de 2.650 €/mes, es decir, hay que pagar una renta mensual por el mencionado importe, hasta que fallezca la persona que vive en ella (el usufructuario). La esperanza de vida estimada actualmente para los hombres es de 80 años. Inmueble con posibilidad de segregar en varias viviendas, ya que en el edificio hay antecedentes de segregación de otras viviendas. El Usufructuario (hombre de 74 años), continuará utilizando el inmueble hasta su fallecimiento, por lo que no es posible hacer uso de la misma mientras tanto. Se trata de dos viviendas en finca señorial con seis balcones a la calle en la misma calle Hortaleza, muy cerca de la Gran Vía en el barrio de moda de Chueca, donde la demanda de vivienda turística y residencial, posiblemente sea la mayor de Madrid.  Aunque es una sola finca registral, se encuentra dividida fisicamente en dos viviendas, lo que permite obtener una rentabilidad mayor en régimen de alquiler, o bien hacer uso de una de ellas para vivir, y alquilar la otra. Los gastos mensuales de comunidad son 60€. El IBI anual es de 1600€. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio publicado y corresponden a la parte compradora.",True,good,False,3902.0,True,False,True,False,[],False,False,998800.0,€,flat,,"Chueca-Justicia, Madrid",Piso en calle de Hortaleza,1,True,Centro,Chueca-Justicia,True,,,,,,,
108525494,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/cc/67/1347489277.webp,4770,25,3359000.0,flat,sale,293.0,5,6,calle de Diego de León s/n,Madrid,Madrid,es,40.4348106,-3.680724,True,https://www.idealista.com/inmueble/108525494/,"Homely One le ofrece exclusiva Vivienda Exterior con Terraza, reformada a Estrenar con altas calidades y muchísima Luz Natural. Se encuentra ubicada en zona emblemática del señorial Barrio de Salamanca, en la conocida y comercial calle de Diego de León, Zona con infinidad de boutiques de moda y reconocidas firmas, así como los mejores restaurantes de la capital. Vivir en este enclave es sin duda estar en uno de los barrios más exclusivos y de tendencia de Madrid. La Calle Diego de León te conecta fácilmente con una amplia red de transporte publico y acceso desde el Aeropuerto. Finca muy bien conservada con Portero Físico y Ascensor y Trastero! Consta de 293,00 m2, los cuales se distribuyen en un Hall de entrada con práctico recibidor con Armarios de suelo a techo muy funcionales y prácticos a modo de Armario Gabanero. Accedemos a un amplio Salón-Comedor Exterior con Magnífica Terraza de muy buenas dimensiones en una planta Alta, elemento que es un añadido de luminosidad impresionante que brinda estos espacios. Dispone de grandes ventanales que nos permite muy buena ventilación y Luz Solar. Paredes con Molduras y Foseado de Techos con iluminación de luces Led de bajo consumo. Luces indirectas con barrido vertical y horizontal de luz en paramentos verticales, creando un espectro visual de calidez y confort a los espacios.  Cocina Totalmente equipada con electrodomésticos Panelados (Horno, Microondas, Frigorífico, Lavavajilla, entre otros). Con garantía de 1 año por el fabricante. Encimera en Isla con prácticos taburetes para compartir momentos únicos con familiares y amigos. Grifería en tonalidad Dorada dando un aspecto visual muy exclusivo a juego con la tonalidad de la encimera en color claro. Destaca Ventana en cocina para dar mucha mas ventilación y luz, necesario para estos espacios de la Vivienda. Zona de Descanso se compone de 5 Dormitorios de los cuales los 5 son con Baño en Suite. Cabe destacar el Dormitorio Principal, al ser de mayores dimensiones al resto, el cual dispone de una Magnífica Terraza Privada y vistas despejadas con orientación Sur, tiene un enorme Vestidor integrado a baño en Suite de primeras calidades y acabados. Todos los Baños van con instalación de Mamparas.  Ventanas con Rotura de puente Térmico que garantiza un óptimo aislamiento Acústico y de las Temperaturas (Frío-Calor) en todas las estancias de la Vivienda. Nota: La totalidad de la Vivienda se entrega totalmente amueblada y equipada con mobiliario de Diseño y cabe destacar que toda la Vivienda se Entrega con Domótica. Le invitamos a Visitar con Nosotros esta interesante propuesta que solo Homely One le puede ofrecer, Le encantará! .",False,good,False,11464.0,True,False,False,False,[],False,False,3359000.0,€,flat,,"Castellana, Madrid",Piso en calle de Diego de León s/n,3,True,Barrio de Salamanca,Castellana,True,True,True,,,,,
105291486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/50/ef/1293053115.webp,ESC 3 1º A,9,324900.0,flat,sale,158.0,4,2,calle ALISO s/n,Madrid,Guadalix de la Sierra,es,40.7866284,-3.6962228,True,https://www.idealista.com/obra-nueva/105291486/,"Promoción exclusiva en Guadalix de la Sierra Ya en construcción ¡Últimas viviendas a la venta! Presentamos su nueva promoción Residencial Violeta. El proyecto está compuesto por 51 viviendas de 2, 3 y 4 dormitorios. Bajos con amplios jardín privado y primeras plantas con maravillosas terrazas y áticos de ensueño. Única vivienda de 4 dormitorios en 1ª planta, trastero incluido en el precio La urbanización cuenta con piscina, zona ajardinada, salón social y gimnasio. Las viviendas cuentan con trastero incluido en el precio y 51 Plazas de garaje. Plaza de garaje opcional por 15.990€ (la plaza de garaje nº 13: 18.000€) Las viviendas están equipadas con la última tecnología en sistemas de climatización, Aerotermia para el agua caliente y con suelo radiante caliente con sistema de caldera de gas central y contadores independientes. El diseño elegante y moderno de la urbanización, unido al desarrollo del proyecto en busca de la máxima eficiencia energética a través del equipamiento del edificio, hacen de Residencial Violeta sea la mejor elección para disfrutar de su nuevo hogar. Zona exclusiva por ubicación y tranquilidad con servicio de Autobuses, y su situación próxima a todos los supermercados, centro de salud y zona de ocio.",False,newdevelopment,True,2056.0,True,False,False,False,[],False,False,324900.0,€,flat,,Guadalix de la Sierra,Piso en calle Aliso s/n,1,True,,,True,True,False,15990.0,False,,,
108352716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/4c/96/999183436.webp,VT2.1,9,196700.0,flat,sale,87.0,2,1,calle Agustina de Aragón s/n,Madrid,Valdemoro,es,40.2009264,-3.6918344,True,https://www.idealista.com/obra-nueva/108352716/,"¡OBRAS INICIADAS! SOLO DISPONIBLES VIVIENDAS ADAPTADAS.  Deben acreditar la necesidad de una vivienda adaptada, ya sea por discapacidad reconocida, movilidad reducida o dependencia, mediante la presentación de la documentación correspondiente.  Promoción de viviendas VPPL en régimen de cooperativa. Viviendas de 2 y 3 dormitorios, con plaza de garaje y trastero, en urbanización privada con zonas comunes.  Dentro del residencial vas a poder darte un baño en la piscina en los calurosos días de verano, tomar el aire y relajarte en las zonas ajardinadas, así como disfrutar con los más peques en la zona infantil. Además, la urbanización cuenta con un local comunitario al que se le pueden dar diferentes usos, una pista polideportiva y una zona street work out.  Todas las viviendas cuentan con amplias terrazas. Los bajos y áticos tienen terrazas espectaculares desde las que no querrás salir de casa. Las viviendas están pensadas para favorecer la iluminación natural, con doble orientación en la mayoría de las viviendas, favoreciendo así la renovación del aire de tu nuevo hogar.  Podrás personalizar tu casa para hacerla única y elegir entre varias opciones de acabados.  Diverso Valdemoro está situado en el la zona conocida como El Postiguillo, una zona de nuevo desarrollo, muy cerca del Hospital Universitario Infanta Elena, con todos los servicios para el día a día muy próximos. Además, está perfectamente comunicado y con fácil salida a las carreteras M423 y A4.  Recuerda que para poder acceder a la compra de una vivienda protegida en régimen de VPPL debes cumplir unos requisitos que puedes consultar aquí.  *Al tratarse de viviendas en régimen de cooperativa, todos los socios contribuirán con una aportación en concepto de capital social.",False,newdevelopment,True,2261.0,True,False,False,False,[],False,False,196700.0,€,flat,,"Hospital, Valdemoro",Piso en calle Agustina de Aragón s/n,bj,True,Hospital,,True,True,True,,False,,,
95740673,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/7c/2e/926883079.webp,r16,18,4450000.0,flat,sale,395.0,4,3,Barrio Recoletos,Madrid,Madrid,es,40.423816,-3.6864052,False,https://www.idealista.com/inmueble/95740673/,"Lujosa vivienda en uno de los edificios más prestigiosos del Barrio de Recoletos. Planta principal (equivalente a una 2ª) de 395 m2 construidos con mucha luz en un edificio de 1905 totalmente rehabilitado.  La vivienda cuenta con una zona de estar muy amplia en varios ambientes con balcones a la calle. La altura de techos es superior a los 3 metros. Bonito hall de entrada y aseo de cortesía. La cocina está separada por una pared del comedor. Equipada con electrodomésticos de alta gama, todos ellos panelados, mantiene una línea cálida y equilibrada en la decoración. Dispone de una terraza de pequeñas dimensiones hacia el patio de manzana. Dormitorio de servicio con baño y zona de lavandería.  La zona de dormitorios se compone de un dormitorio principal en suite con su cuarto de baño y vestidor, un segundo dormitorio con su cuarto de baño en suite, un tercer dormitorio doble con baño en suite.  Calidades de lujo: aire acondicionado, calefacción por suelo radiante, domótica. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,11266.0,False,False,False,False,[],False,False,4450000.0,€,flat,,"Recoletos, Madrid",Piso,2,True,Barrio de Salamanca,Recoletos,True,True,True,,,,,
108692827,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/85/f3/1352313856.webp,1652,17,2309000.0,flat,sale,123.0,3,3,calle de Goya,Madrid,Madrid,es,40.4233266,-3.681884,False,https://www.idealista.com/inmueble/108692827/,"Exclusivo piso en una de las zonas más demandadas de Madrid: Goya 30. Ubicado en una primera planta exterior, esta vivienda combina comodidad, estilo y una distribución muy funcional. El inmueble cuenta con tres amplios dormitorios y tres baños completos, lo que garantiza privacidad y confort para todos los ocupantes. La propiedad destaca por su diseño elegante y acabados de calidad, ofreciendo un ambiente sofisticado y acogedor. La cocina está completamente equipada y el piso se entrega amueblado, listo para entrar a vivir. Además, dispone de aire acondicionado, ideal para el clima madrileño, y trastero, que aporta un valioso espacio de almacenamiento extra.",False,good,False,18772.0,True,False,False,False,[],False,False,2309000.0,€,flat,,"Recoletos, Madrid",Piso en calle de Goya,1,True,Barrio de Salamanca,Recoletos,False,,,,,,,
108773852,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/87/da/1354727060.webp,,41,455000.0,flat,sale,82.0,2,2,"calle de Santiago de Compostela, 90",Madrid,Madrid,es,40.4784605,-3.7184704,True,https://www.idealista.com/inmueble/108773852/,"SOMOS PROPIETARIOS. SIN COMISIONES NI HONORARIOS DE AGENCIA. ¡Oportunidad en el Barrio del Pilar! Precioso piso extra luminoso con PISCINA y garaje en una de las zonas más consolidadas de Madrid. Situado en la calle Santiago de Compostela 90, en pleno eje de la Avenida de la Ilustración, este elegante y luminoso piso de 82m2 ofrece confort, funcionalidad y bienestar en un entorno residencial, tranquilo y familiar. Características principales: Urbanización cerrada con piscina comunitaria, zonas ajardinadas y entrada independiente. Garaje incluido para mayor comodidad. Amplio salón comedor con grandes ventanales que inundan la vivienda de luz natural. Techos de aproximadamente 3.20 m de altura, que aportan sensación de amplitud y un toque vanguardista. Cocina americana totalmente equipada con electrodomésticos y encimera de porcelánico. Dos habitaciones y dos baños completos, uno en suite en el dormitorio principal. Sistema de climatización con bomba de aire frío/calor asegura un ambiente confortable durante todo el año. Edificio bien conservado y mantenido, con portero físico 24/7, incluso en festivos, añade un extra de seguridad y tranquilidad. Ubicación privilegiada: a solo 10 minutos caminando del metro, muy cerca de la M-30, con una completa oferta de servicios, comercios (como La Vaguada), zonas verdes y centros comerciales. Este piso es una excelente oportunidad tanto para residencia habitual como para inversión, en un enclave privilegiado de Madrid, con un ambiente residencial, tranquilo y con todas las comodidades a tu alcance.",False,good,False,5549.0,True,False,False,False,[],False,False,455000.0,€,flat,,"Peñagrande, Madrid","Piso en calle de Santiago de Compostela, 90",bj,True,Fuencarral,Peñagrande,True,True,True,,,,,
109202437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/7b/9f/1367445719.webp,SIM12253084,32,285000.0,flat,sale,55.0,2,1,calle de Jaime Hermida,Madrid,Madrid,es,40.4398803,-3.6340774,False,https://www.idealista.com/inmueble/109202437/,"VOhome propiedades Salvador/Julián Camarillo/Simancas vende en exclusiva: Acogedor piso de 2 dormitorios situado muy cerca de la emblemática calle Alcalá. El inmueble se encuentra en una tercera planta y se distribuye en hall distribuidor, salón comedor con acceso a terracita acristalada ideal para el relax, baño con plato de ducha y toallero radiador y 2 dormitorios muy luminosos. Cocina totalmente amueblada y equipada con acceso a una segunda terracita con vistas totalmente despejadas. Tuberías de PVC por toda la vivienda, suelos de gres y ventanas de aluminio climalit. Aire acondicionado en Salón y dormitorio (Bomba de calor). Gran armario empotrado en dormitorio principal. Ventilación cruzada natural. Edificio sin ascensor. Dispone de acometida de gas natural Ubicación inmejorable, boca de metro CIUDAD LINEAL (L-5) a escasos minutos de la vivienda. Próximo a intercambiador de autobuses. A pocos minutos a pie del Parque de la Quinta de los Molinos y rodeado de todos los servicios, colegios, supermercados, parques, centros deportivos, centro de salud, zonas verdes y con excelente conexión con el resto de la ciudad. Rápido acceso a la M-30, M-40, A-2, estadio metropolitano y aeropuerto Adolfo Suarez Barajas. Si quieres más información o concertar una visita, llámanos sin compromiso. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria y/o Financiera).",False,good,False,5182.0,False,False,False,False,[],False,False,285000.0,€,flat,,"Simancas, Madrid",Piso en calle de Jaime Hermida,3,True,San Blas,Simancas,False,,,,,,,
109025849,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/ee/2e/1362045616.webp,10697,26,325000.0,flat,sale,64.0,2,1,avenida de Madrid,Madrid,Tres Cantos,es,40.6156499,-3.7219378,False,https://www.idealista.com/inmueble/109025849/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Vivienda sin amueblar de 64 m² construidos en el nuevo Tres Cantos, diseñada para ofrecer confort, funcionalidad y estilo. Dispone de 2 dormitorios con armarios empotrados, un baño completo con mueble bajo lavabo y mampara de vidrio, y una cocina totalmente equipada con electrodomésticos de primeras marcas: nevera, lavadora, lavavajillas, horno y microondas. Los suelos de parqué aportan calidez y elegancia a cada estancia. Incluye plaza de garaje y trastero en el precio, y se aceptan mascotas, para que todos los miembros del hogar se sientan bienvenidos. La urbanización privada ofrece completas zonas comunes pensadas para el bienestar diario. Disfruta de piscina exterior, pista de pádel y parque infantil, en un entorno seguro y tranquilo ideal para familias o quienes valoran la calidad de vida. Ubicada en la zona del nuevo Tres Cantos, una de las áreas residenciales más tranquilas y modernas del norte de Madrid. Rodeada de amplias avenidas, zonas verdes y todos los servicios esenciales, con excelente acceso a la M-607 (autovía de Colmenar Viejo), lo que garantiza una conexión rápida con la capital. Una oportunidad perfecta para vivir en un entorno equilibrado entre naturaleza, comodidad y conectividad. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Las imágenes corresponden a un apartamento tipo.  **Viviendas sujetas a disponibilidad y viviendas no amueblada. En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,5078.0,False,False,False,False,[],False,False,325000.0,€,flat,,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Piso en avenida de Madrid,6,,Primera Fase - Nuevo Tres Cantos,,True,True,True,,,,,
108239494,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/d1/33/1338118991.webp,ACP1823,105,740000.0,flat,sale,178.0,6,2,avenida del Manzanares,Madrid,Madrid,es,40.3980379,-3.719439,False,https://www.idealista.com/inmueble/108239494/,"“JOWNER VENDE FANTÁSTICA VIVIENDA EN AVENIDA DEL MANZANARES” JOWNER pone a su disposición esta vivienda situada en la zona privilegiada de Madrid Río, situada muy cerca de elementos representativos como puede ser el Puente de Toledo. Actualmente cuenta con una reforma de hace 2 años en la que se añadieron 2 habitaciones extra al salón, cuenta con 6 dormitorios amplios, 2 cuartos de baño y cocina independiente de muy buen tamaño. La ventaja de este piso es que todas las estancias son exteriores, haciendo esquina con el edificio, por lo que ofrece una doble orientación con buena luz tanto de mañanas como de tardes. Todas las ventanas son climalit y cuenta con armarios empotrados en 4 de las 6 habitaciones. La finca cuenta con ascensor y está en buen estado de conservación. Tiene múltiples opciones de reforma, debido al gran espacio disponible. Características de la vivienda:  6 Dormitorios 2 baños completos con plato de ducha  Cocina independiente Salón Ascensor Calefacción centralizada Aire acondicionado por conductos en todas las estancias  Descripción del entorno: Esta vivienda se encuentra en la zona de San Isidro, un barrio residencial y familiar, con mucha oferta de servicios tanto a nivel comercial como a nivel gastronómico. Además, hay colegios e institutos, negocios tradicionales y zonas verdes. El inmueble se encuentra junto a Madrid Río, al Palacio Real, la Almudena, Príncipe Pío, Puerta del Ángel y Puerta de Toledo.  Cuenta con una muy buena comunicación. Hay varias líneas de autobús cerca, junto con una buena comunicación por carretera con acceso directo a la M-30 y A-5. JOWNER es una plataforma digital que te ofrece todos los servicios necesarios para que puedas alquilar y vender tu inmueble en el menor tiempo posible, con nuestro método maximizamos tu tiempo y tu rentabilidad / ""Más info en jowner. com o en el "".",True,good,False,4157.0,True,False,True,False,[],False,False,740000.0,€,flat,,"San Isidro, Madrid",Piso en avenida del Manzanares,7,True,Carabanchel,San Isidro,True,,,,,,,
109061046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/49/d7/1363216154.webp,10723,18,414800.0,flat,sale,85.0,2,2,calle Alcalá,Madrid,Madrid,es,40.4498703,-3.6023344,False,https://www.idealista.com/inmueble/109061046/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas tu vivienda en propiedad en Madrid? ¡Testa Homes lo hace posible!  *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. Descubre este espectacular piso en venta, ubicado en una de las mejores zonas de Madrid. Con una superficie de 85 m², esta vivienda sin amueblar se encuentra en perfecto estado, lista para que la personalices a tu gusto. Al entrar, te recibirá un amplio y luminoso salón-comedor que invita a disfrutar de momentos inolvidables. La cocina, totalmente amueblada y equipada con electrodomésticos de primeras marcas, es perfecta para los amantes de la gastronomía. Este hogar cuenta con 2 acogedoras habitaciones y 2 baños, ideales para la comodidad de toda la familia. Los armarios empotrados ofrecen un espacio de almacenamiento eficiente, mientras que el suelo de tarima flotante añade un toque moderno y cálido. Además, el aire acondicionado frío/calor y la calefacción por gas garantizan un ambiente agradable durante todo el año. La urbanización cerrada proporciona un entorno seguro y tranquilo, con servicio de portería 24h/365 y videovigilancia perimetral. Disfruta de las amplias zonas comunes, que incluyen jardines cuidados y una refrescante piscina. La plaza de garaje y el trastero están incluidos en el precio, lo que añade aún más valor a esta oferta. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles.  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,4880.0,False,False,False,False,[],False,False,414800.0,€,flat,,"Rejas, Madrid",Piso en calle Alcalá,1,True,San Blas,Rejas,True,True,True,,,,,
108089618,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/2c/41/1366478586.webp,ANGELES-FUEN-1D,21,196000.0,flat,sale,57.0,1,1,"calle de los Ángeles, 9",Madrid,Fuenlabrada,es,40.2869452,-3.7907018,True,https://www.idealista.com/inmueble/108089618/,"PISO NUEVO A ESTRENAR POR CAMBIO DE USO! CON PISICINA COMUNITARIA! Piso NUEVO con inmejorable situación. 57 m² construidos en planta baja. Consta de 1 amplio dormitorio y VESTIDOR. 1 baño completo. Amplio salón con Cocina amueblada americana. Hall de entrada a la vivienda. Calefacción por AEROTERMIA (suelo radiante y refrigerante ""frío y calor"") un espectáculo. Puertas lacadas en blanco; Suelos tipo porcelánico; Climalit y oscilobatientes. Vivienda con mucha luz natural APROVECHE ESTA OCASIÓN! Precio: 196.000 euros Open House Inmobiliaria.",False,good,False,3439.0,True,False,False,False,[],False,False,196000.0,€,flat,,"Centro, Fuenlabrada","Piso en calle de los Ángeles, 9",bj,True,Centro,,False,,,,,,,
108409258,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/5e/36/1349577001.webp,VIVEXROB018,30,165000.0,flat,sale,111.0,3,2,Robledo de Chavela,Madrid,Robledo de Chavela,es,40.5123111,-4.2438616,False,https://www.idealista.com/inmueble/108409258/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9 %! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN! � ¡APROVCHA ESTA GRAN OPORTUNIDAD EN ROBLEDO DE CHAVELA! EL PRECIO ES NEGOCIABLE Y URGE SU VENTA �✨ ¿Buscas una casa con encanto, en una ubicación estratégica, con espacios exteriores y el potencial de transformarla en el hogar de tus sueños? Inmobiliaria LOCATIVO presenta esta vivienda en planta baja con jardín privado, situada en el Barrio de la Estación de Robledo de Chavela, una de las zonas más demandadas del municipio por su tranquilidad, buena comunicación y cercanía a todos los servicios. �️ IDEAL PARA REFORMAR A TU GUSTO La vivienda se encuentra en estado original, lista para ser renovada y adaptada a tus necesidades. Su distribución actual ofrece grandes posibilidades de mejora, ampliación o redistribución, aprovechando al máximo cada metro. La casa es cálida en invierno y fresca en verano. Tiene agua potable fría y excelente de sabor durante todo el año. Varios arboles frutales en el jardín, que ya dan fruto - dos higueras, membrillero, cuatro parras, nogal, almendro. � CARACTERÍSTICAS DESTACADAS: •�️ 3 dormitorios. •� 2 baños completos, con espacio para modernizarlos y crear zonas de confort. •�️ Salón comedor con acceso directo al jardín, ideal para abrir espacios y crear ambientes diáfanos. •� Jardín privado, perfecto para ajardinar, instalar una pérgola, o zona chill out. •� Porche cubierto, un rincón perfecto para relajarse, leer o disfrutar de comidas al aire libre en cualquier época del año. •� Acceso cómodo desde la calle, todo en una planta baja, sin barreras arquitectónicas. � UBICACIÓN EXCELENTE: Situada en el Barrio de la Estación, con acceso directo a Cercanías Renfe (línea C-3 a Madrid), y a pocos minutos del casco urbano.  Zona residencial tranquila, rodeada de naturaleza y muy bien comunicada. Robledo de Chavela es un enclave único en la Sierra Oeste, conocido como la “Suiza Española”, ideal tanto como residencia habitual como inversión para escapadas rurales. Dispone de colegios, instituto bilingüe, centro de salud, supermercados, bares, restaurantes, rutas de senderismo y un entorno natural envidiable. ✨ Una vivienda con alma, con la estructura perfecta para reformar y convertirla en un hogar único. No pierdas esta oportunidad de invertir en calidad de vida y entorno. AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",False,renew,False,1486.0,False,False,False,False,[],False,False,165000.0,€,flat,,Robledo de Chavela,Piso,bj,True,,,False,,,,,,,
108352628,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/c1/6f/999183434.webp,VT-2.1.1,9,169995.0,flat,sale,61.0,2,1,calle Agustina de Aragón s/n,Madrid,Valdemoro,es,40.2009264,-3.6918344,True,https://www.idealista.com/obra-nueva/108352628/,"¡OBRAS INICIADAS! SOLO DISPONIBLES VIVIENDAS ADAPTADAS.  Deben acreditar la necesidad de una vivienda adaptada, ya sea por discapacidad reconocida, movilidad reducida o dependencia, mediante la presentación de la documentación correspondiente.  Promoción de viviendas VPPL en régimen de cooperativa. Viviendas de 2 y 3 dormitorios, con plaza de garaje y trastero, en urbanización privada con zonas comunes.  Dentro del residencial vas a poder darte un baño en la piscina en los calurosos días de verano, tomar el aire y relajarte en las zonas ajardinadas, así como disfrutar con los más peques en la zona infantil. Además, la urbanización cuenta con un local comunitario al que se le pueden dar diferentes usos, una pista polideportiva y una zona street work out.  Todas las viviendas cuentan con amplias terrazas. Los bajos y áticos tienen terrazas espectaculares desde las que no querrás salir de casa. Las viviendas están pensadas para favorecer la iluminación natural, con doble orientación en la mayoría de las viviendas, favoreciendo así la renovación del aire de tu nuevo hogar.  Podrás personalizar tu casa para hacerla única y elegir entre varias opciones de acabados.  Diverso Valdemoro está situado en el la zona conocida como El Postiguillo, una zona de nuevo desarrollo, muy cerca del Hospital Universitario Infanta Elena, con todos los servicios para el día a día muy próximos. Además, está perfectamente comunicado y con fácil salida a las carreteras M423 y A4.  Recuerda que para poder acceder a la compra de una vivienda protegida en régimen de VPPL debes cumplir unos requisitos que puedes consultar aquí.  *Al tratarse de viviendas en régimen de cooperativa, todos los socios contribuirán con una aportación en concepto de capital social.",False,newdevelopment,True,2787.0,True,False,False,False,[],False,False,169995.0,€,flat,,"Hospital, Valdemoro",Piso en calle Agustina de Aragón s/n,bj,True,Hospital,,True,True,True,,False,,,
