propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,district,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108951071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/b5/b6/1359866459.webp,07351,33,295000.0,chalet,sale,208.0,4,3,calle Pioneros de Pedrezuela,Madrid,Pedrezuela,es,40.7413418,-3.6037166,False,https://www.idealista.com/inmueble/108951071/,"Chalet Adosado en Venta en Pedrezuela – Amplio, Luminoso y Sin Comisiones ¿Buscas espacio, luz y tranquilidad? Este chalet adosado de 208 m² en Pedrezuela lo tiene todo para convertirse en tu próximo hogar. Distribuido en 4 dormitorios de gran tamaño, 3 baños completos y un salón independiente muy luminoso, ofrece el espacio perfecto para la vida familiar o el teletrabajo. La vivienda se encuentra en buen estado, lista para entrar a vivir, y cuenta con armarios empotrados que maximizan el almacenamiento. Disfruta del exterior con un jardín privado y una terraza ideal para relajarte o compartir con amigos y familia. Además, cuenta con una buhardilla polivalente: perfecta como oficina, sala de juegos o zona de descanso. El garaje privado tiene espacio para varios coches. Ubicada en una zona residencial tranquila y bien comunicada, la casa fue construida en 2012 y tiene orientación sur y este, lo que garantiza luz natural durante todo el día.  Sin comisiones de agencia  Espacios amplios y funcionales  Zona residencial ideal para familias No dejes pasar esta oportunidad. Contáctanos para más información o concertar una visita.",True,good,False,1418.0,False,False,False,False,[],False,False,295000.0,€,chalet,terracedHouse,Pedrezuela,Chalet adosado en calle Pioneros de Pedrezuela,,True,True,,,,,,,,
108870680,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/9f/31/1b/1357533225.webp,Lavadero 75,22,200000.0,flat,sale,76.0,3,1,"calle del Lavadero, 5",Madrid,Fuenlabrada,es,40.2805388,-3.792638,True,https://www.idealista.com/inmueble/108870680/,"LOZANO vende vivienda de 75 m2, en el centro de Fuenlabrada. Vivienda -3 dormitorios. -1 baño. -Salón independiente de más de 20m2. -Cocina independiente. -Terraza. -Aire acondicionado en todas las estancias. -Ascensor. -Suelo de tarima. Cuota de comunidad: 70€ Derramas: no ITE: no IBI: 382,58€ La vivienda actualmente está alquilada, pero se vende sin inquilino una vez finalizado el plazo del contrato, fecha estimada 4º trimestre del 2025. Fotografías, imágenes y precio puede contener erratas, no contractual. A 5 minutos de ESTACIÓN RENFE, Fuenlabrada central, cercanía a colegios, farmacias, institutos. La vivienda es ideal para vivir o invertir debido a su ubicación y superficies. Contactar por whatsapp.",True,renew,False,2632.0,True,False,False,False,[],False,False,200000.0,€,flat,,"Centro, Fuenlabrada","Piso en calle del Lavadero, 5",Centro,,,2,True,,True,,,,
107949302,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/12/8d/1330251034.webp,,39,416000.0,chalet,sale,120.0,3,2,calle Gorbea,Madrid,San Lorenzo de El Escorial,es,40.6185276,-4.1224233,False,https://www.idealista.com/inmueble/107949302/,"Tu casa de ensueño empieza aquí: diseña y termina a tu gusto una vivienda única en plena naturaleza Imagina despertar cada día con excelentes vistas abiertas a la sierra de Madrid, rodeado de naturaleza, privacidad y luz. En la exclusiva urbanización La Pizarra, en San Lorenzo del Escorial, se encuentra esta oportunidad única: una estructura ya construida, esperando a que le des forma y alma. Ubicada sobre una parcela de 1.323 m², la propiedad ya cuenta con la estructura levantada, y con las ventanas ya instaladas, para una vivienda moderna de una sola planta, con 120 m² construidos (115 m² útiles), que se pueden ampliar hasta los 264 m² construidos. El proyecto contempla un diseño elegante y funcional: techos altos, grandes ventanales que inundan el espacio de luz natural y permiten disfrutar del paisaje en cada rincón. La vivienda está diseñada actualmente para albergar dos habitaciones y dos baños, además de un espacio de lavandería y amplio salón comedor con cocina abierta integrada, perfecto para compartir momentos en familia o con amigos. En el exterior, su amplia parcela da lugar a infinidad de posibilidades: gran zona verde con jardines, zona chill out, barbacoa, porche para vehículos o incluso cuarto técnico podrían ser algunas de las opciones a estudiar. Todo ello dentro de un perímetro vallado con acceso privado. La estructura ya construida es solo el punto de partida. Aquí no compras una casa: adquieres la posibilidad de crear tu hogar ideal, adaptado a tus necesidades, gustos y estilo de vida. Una inversión inteligente para quienes buscan una vivienda de lujo en una de las zonas más privilegiadas de la Comunidad de Madrid, a un precio más accesible que una vivienda terminada. Importante: Tanto el acceso dentro de la propia parcela como la vivienda necesitan ser acondicionadas y terminadas. Pero precisamente por eso, este proyecto te da la libertad de diseñar los exteriores a tu medida desde el inicio. En las fotografías te mostramos tanto el estado actual de la construcción, como nuestra propuesta de diseño para su futura finalización. Reserva ya tu cita y ven a conocerla. Oferta NO vinculante.  Impuestos y gastos no incluidos: ITP/IVA, gastos de Notaría, registro, honorarios, etc.",True,good,False,3467.0,True,False,False,False,[],False,False,416000.0,€,chalet,independantHouse,"La Pizarra, San Lorenzo de El Escorial",Casa independiente en calle Gorbea,La Pizarra,,,,,,,,429000.0,13000.0,3.0
109164198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/3e/fb/1366855378.webp,,28,400000.0,chalet,sale,217.0,3,3,"CL RAMON DE VALLE INCLAN, 33",Madrid,Algete,es,40.6019014,-3.5015825,True,https://www.idealista.com/inmueble/109164198/,"Chalet adosado en 4 plantas, contando el garaje y la planta bajo cubierta. Construido en 1996, necesita una actualización, no necesita una reforma importante. Esta distribuido de la siguiente manera: - Planta sótano: garaje amplio con cabida para dos coches, una leñera, una habitación con iluminación natural que se puede utilizar como almacén, estudio o taller, y la escalera con acceso interior de subida a la planta principal, con otra zona de almacenaje. - Planta principal: aseo de cortesía, cocina con lavadero separado, salón/comedor con salida a la terraza y acceso al jardín. - Primera planta: dormitorio principal con vestidor y cuarto de baño en suite, dos dormitorios y un segundo cuarto de baño. - Planta bajo cubierta: espacio diáfano de uso múltiple: dormitorio, estudio, segundo salón o zona de juego, etc. La casa se vende sin amueblar. La cocina se deja amueblada, tal y como se ve en las fotos, con campana extractora, caldera de gas natural para la calefacción, cocina eléctrica y horno. En el salón se deja un casete de chimenea empotrada de leña (hay una leñera en el garaje). En la buhardilla se deja un aire acondicionado. Puerta y cerradura de seguridad. Suelos de parquet. Armarios empotrados vestidos. Bañera con jacuzzi en el dormitorio principal y otra bañera en el otro cuarto de baño. Para visitar la casa, pueden ponerse en contacto con nosotros por cualquiera de los medios indicados en el anuncio. El comprador no debe pagar ninguna clase de honorarios de agencia inmobiliaria.",False,good,False,1843.0,False,False,False,False,[],False,False,400000.0,€,chalet,terracedHouse,Algete,"Chalet adosado en CL Ramon De Valle Inclan, 33",,True,True,,,,,,,,
108673182,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/92/38/1351755988.webp,,50,360000.0,flat,sale,242.0,3,2,"avenida Alejandro Rubio, 55",Madrid,Guadalix de la Sierra,es,40.7845148,-3.6998641,True,https://www.idealista.com/inmueble/108673182/,"**Piso Loft + Local Comercial con salida de humos en Venta en Guadalix de la Sierra** Edificio de 242 m2, en Vía Principal de Guadalix de la Sierra, Compuesto de Magnífico Piso Loft de 130 m2 y Local Comercial de 112 m2.  - Distribución Planta Baja - Local Comercial a pie de Calle en la VÍA PRINCIPAL, con entrada independiente de la vivienda, fachada con escaparate y cuarto de baño. - Distribución Planta Primera - Piso Loft: 3 Dormitorios dobles con A/E, Amplio Salón Comedor con con Estufa de Pellet y 2 Balcones, Cocina Equipada, 2 Cuartos de Baño (1 principal) y Armario-Trastero. - Calidades: Fachada de Mortero, Ladrillo Visto y Gres Aragón, Cubierta de Teja Hormigón, Gas Natural, Fibra Óptica, Suelos de Gres Porcelánico, Carpintería de P. V. C. con Cristal Climalit, Puertas de Roble Lacadas en Blanco, Cierre Metálico Automático, Agua caliente y Calefacción mediante Gas Natural. Excelente Ubicación en Vía Principal de Guadalix, junto al Centro de Salud, parada de Bus y Comercios.  Con Licencia de Apertura para Ferretería - Venta por Jubilación.",True,good,False,1488.0,True,False,False,False,[],False,False,360000.0,€,flat,,Guadalix de la Sierra,"Piso en avenida Alejandro Rubio, 55",,,,1,True,,False,,,,
108539830,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/ac/48/1347913907.webp,,16,360000.0,flat,sale,63.0,2,1,calle del Padre Rubio,Madrid,Madrid,es,40.4697577,-3.6919555,False,https://www.idealista.com/inmueble/108539830/,"Ponemos a la venta este acogedor piso de 2 dormitorios, ideal para parejas, pequeñas familias o como inversión. Ubicado junto a Plaza de Castilla y la Avenida de Asturias, disfrutarás de todas las comodidades y servicios al alcance de tu mano, con excelentes comunicaciones de transporte público. El inmueble cuenta con 63,71 metros construidos según el Registro de la Propiedad (62 según el Catastro). Dispone de 2 dormitorios exteriores a la calle Padre Rubio, 1 baño, salón y cocina independiente que podría abrirse al salón. Se encuentra en buen estado de conservación. Piso muy luminoso Los dos dormitorios tienen armario empotrado. Calefacción individual con caldera de gas y aire acondicionado en el salón.  El edificio tiene ascensor. Gastos de Comunidad de Propietarios 55€/mes. IBI 300€/año La Ventilla es un barrio consolidado con una amplia oferta de comercios, restaurantes, zonas verdes y centros de salud, todo a pocos minutos de tu futuro hogar. No pierdas esta oportunidad de adquirir un piso en una de las zonas con mayor proyección de Madrid. ¡Contáctanos para más información o para concertar una visita! NO COBRAMOS HONORARIOS AL COMPRADOR. En el precio de venta señalado no se incluyen impuestos, gastos de Notaría, gastos de Registro ni de gestoría necesarios para la formalización de la compraventa.",False,good,False,5714.0,True,False,True,False,[],False,False,360000.0,€,flat,,"Ventilla-Almenara, Madrid",Piso en calle del Padre Rubio,Tetuán,,,2,True,Ventilla-Almenara,True,,,,
108067172,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/d3/f7/1332840627.webp,,68,366000.0,countryHouse,sale,188.0,3,3,"calle de las Huertas, 4",Madrid,Colmenar Viejo,es,40.6583153,-3.7653069,True,https://www.idealista.com/inmueble/108067172/,"Se vende conjunto de vivienda y local comercial en una ubicación inmejorable, en pleno centro de Colmenar Viejo, en la calle Huertas. Una propiedad con mucho potencial, ideal para quienes buscan una casa amplia para reformar y adaptarla a su gusto. Actualmente, la primera planta está destinada a vivienda y cuenta con tres dormitorios exteriores, con tres balcones a la calle, lo que proporciona gran luminosidad y ventilación natural. En la planta baja se encuentra un amplio local comercial, con dos accesos independientes desde la calle, entrada también desde el portal, seis ventanales y una ventana adicional. Por sus características, el local es perfectamente convertible en vivienda, lo que permite ampliar la superficie habitable y transformar el conjunto en una única vivienda unifamiliar de gran tamaño. Además, la propiedad dispone de un patio en la segunda planta, de acceso desde el portal independiente de la vivienda y del local, ideal como espacio exterior privado para ocio, jardín o zona de descanso. El edificio no cuenta con ascensor. Una oportunidad única para quienes desean vivir en el centro de Colmenar Viejo, en una vivienda personalizada, amplia y bien comunicada, con todos los servicios, comercios y transportes a pocos pasos.",False,renew,False,1947.0,True,False,False,False,[],False,False,366000.0,€,countryHouse,casaDePueblo,"Centro, Colmenar Viejo","Casa de pueblo en calle de las Huertas, 4",Centro,,,,,,,,,,
108474613,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/44/bf/1347065026.webp,5178,36,5000000.0,flat,sale,418.0,5,6,calle de María de Molina,Madrid,Madrid,es,40.4388706,-3.6904393,False,https://www.idealista.com/inmueble/108474613/,"Homely One pone a la venta en exclusiva, lujosa vivienda de altísimas calidades con Terraza, Garaje y Trastero. La vivienda tiene unas dimensiones de nada menos que 400,00m2, los cuales se distribuyen en estancias amplias y confortables. Toda la vivienda ha sido diseñada por nuestro equipo de Arquitectos y Decoradores, donde las calidades y acabados han sido elegidos de manera selectiva.  Contará con un maravilloso pavimento de Madera Natural con variación en la dirección de lamas según la estancia, molduras semi clásicas en paramentos verticales, iluminación indirecta y un sistema de Domotización que nos permite controlar los elementos de iluminación y persianas, las cuales están todas motorizadas. Aire por conductos. Toda la carpintería exterior incluye el sistema de RPT, el cual nos aporta un elevado aislamiento térmico acústico, del conocido Fabricante de alta gama Cortizo. Accedemos a este singular inmueble mediante un Hall recibidor con pavimento de mármol que nos da paso a un enorme y luminoso Salón exterior de enormes dimensiones con acceso a una amplia Terraza de mas de 20,00m2 con orientación Sur. Debido a sus dimensiones de la estancia y ha varios ventanales de gran formato a la calle, nos garantiza una gran entrada de luz natural en todas las estaciones del año. En uno de los extremos del Salón nos encontramos con una impresionante mueble de Bodega retroiluminado totalmente revestido en madera natural junto a un elegante Comedor. Desde el Hall recibidor tenemos el acceso directo a un lujoso Despacho Exterior con varios frentes panelados en Madera natural, dispone de salida directa a la Terraza. Cocina de diseño contemporáneo con dos frentes de mobiliario de alta calidad y una elegante Isla de grandes dimensiones, donde todos los electrodomésticos están panelados y ocultos a la vista. La zona de descanso ha sido distribuida minuciosamente por nuestros técnicos, donde la confortabilidad de las estancias y la practicidad para el día a día juega un papel importante. En total dispone de 5 Dormitorios, siendo 4 de ellos en Suite con elegantes baños totalmente revestidos en piedra natural de primera calidad, grifería empotrada y una estudiada luz indirecta.  Cabe destacar la impresionante Master Suite, la cual cuenta con un imponente vestidor diseñado y fabricado a medida con gran capacidad de almacenaje. Dormitorio se beneficia de las dimensiones del Baño, contando con un amplio plato de ducha enrasado y una maravillosa bañera exenta.  El 5º Dormitorio corresponde a servicio interno, donde dispone de una sala de plancha y ropa blanca. ALTAS CALIDADES: Suelos de Madera Natural, Sistema de Aire por Conductos con AirZone, Ventanas Cortizo con alto Aislamiento con vidrio laminado, Baños revestidos de piedra Natural con Grifería empotrada, Carpintería interior totalmente fabricada a medida, Cocina de primera Marca con electrodomésticos de gama alta panelados, Vinoteca de gran capacidad de almacenaje de vino. Los Renders del anuncio corresponden con la obra que se esta ejecutando, incluida en el precio, terminación total para el mes de Diciembre. No lo dejes escapar y llámanos, te encantará NOTA: Tanto la distribución como los acabados y calidades pueden tener variaciones por la Dirección Facultativa. (solicita la memoria de calidades y acabados a tu asesor asignado).",False,good,False,11962.0,True,False,False,False,[],False,False,5000000.0,€,flat,,"El Viso, Madrid",Piso en calle de María de Molina,Chamartín,True,True,5,True,El Viso,True,,,,
109012693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/a2/6f/1361685328.webp,VMF9 - ESCORIAZA (5),47,259900.0,flat,sale,75.0,3,1,calle Escoriaza,Madrid,Madrid,es,40.3533,-3.6944625,False,https://www.idealista.com/inmueble/109012693/,"VIVIENDA MADRID oficina Ciudad de los Ángeles, agente inmobiliario inscrito en RAIN con número 597/20, vende inmueble en la Ciudad de los Ángeles, distrito de Villaverde 28041, Madrid. El piso se encuentra ubicado en una 10ª planta con ASCENSOR, y está completamente REFORMADO. y para entrar a vivir. A su vez, está habilitada para personas con movilidad reducida, ya que no cuenta con barreras arquitectónicas de ningún tipo. Cuenta con 75 m2 distribuidos en recibidor,  salón con acceso a una amplia terraza cerrada, cocina con acceso a la misma terraza y espacio separado para tendedero, pasillo distribuidor, 3 dormitorios y baño completo con plato de ducha. La vivienda cuenta con calefacción individual de gas natural y aire acondicionado frío/calor en el salón, pasillo y dormitorio principal. El piso cuenta con suelo de tarima y paredes en liso. Se encuentra a 5 minutos caminando de la estación de metro Villaverde bajo-cruce (300 metros). A su vez, dispone de diversas líneas de autobús en las inmediaciones como las número 18,22, 116,130, 59 2 y comunicación vial por carretera, teniendo muy cerca los accesos a M30, M40, M45 A4 y A42. Respecto a comercios y servicios de la zona, contamos con los supermercados como Carrefour, Lidl, Mercadona,  en las inmediaciones, asi como colegios, guarderias, banco y pequeños comercios. Si estás buscando vivienda con ASCENSOR, REFORMADA, y bien ubicada, no lo dudes y solicítanos una visita sin compromiso en nuestros teléfonos / o acercándote a nuestra oficina de la calle la del manojo de rosas, 79.  .",False,good,False,3465.0,True,False,False,False,[],False,False,259900.0,€,flat,,"Los Ángeles, Madrid",Piso en calle Escoriaza,Villaverde,,,10,True,Los Ángeles,True,,,,
109122474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/f5/4c/1364994896.webp,,28,2700000.0,flat,sale,250.0,7,7,calle de Preciados,Madrid,Madrid,es,40.4201746,-3.7049379,False,https://www.idealista.com/inmueble/109122474/,"¡Oportunidad de inversión!  Consta de 7 habitaciones tipo estudios, completamente equipados, cada uno con baño en suite y cocina, en total de 250 m², ubicado en la cuarta planta con ascensor, es ideal para inversores. Son exteriores, con luz natural y ofrecen un ambiente tranquilo y acogedor. El inmueble se encuentra en buen estado general y cuenta con aire frío/calor, asegurando un ambiente agradable durante todo el año. Los balcones son perfectos para disfrutar de momentos al aire libre y relajarse después de un largo día. Además, los armarios empotrados brindan un amplio espacio de almacenamiento. Actualmente, es una excelente oportunidad de inversión. No dejes pasar la posibilidad de adquirir este magnífico piso, donde la comodidad y la funcionalidad se unen en un solo lugar. ¡Contáctanos para más información y ven a verlo!",True,good,False,10800.0,False,False,False,False,[],False,False,2700000.0,€,flat,,"Sol, Madrid",Piso en calle de Preciados,Centro,,,4,True,Sol,True,,3000000.0,300000.0,10.0
107759649,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/ae/6b/1322960364.webp,6640,12,1850000.0,flat,sale,175.0,3,3,calle de Hermosilla,Madrid,Madrid,es,40.4253317,-3.6791774,False,https://www.idealista.com/inmueble/107759649/,"Este magnífico piso de 175 m² se encuentra en la prestigiosa calle Hermosilla, en pleno barrio de Goya, una de las zonas más codiciadas y emblemáticas de Madrid. Aunque el inmueble está para reformar, ofrece un sinfín de posibilidades para convertirlo en una propiedad única, adaptada a tus gustos y necesidades. Su generosa distribución, con tres habitaciones y tres baños,  proporciona una base excelente para crear un hogar a medida, sin renunciar a la amplitud y comodidad. Al entrar en el piso, te recibe un espacioso hall que da paso a un amplio salón-comedor, con grandes ventanales que proporcionan vistas a la calle y permiten que la luz natural inunde la estancia. Este espacio, de proporciones generosas, ofrece un sinfín de opciones para redistribuirlo según las preferencias personales, permitiendo una integración con la cocina y creando una zona abierta perfecta para el día a día o para disfrutar de cenas con amigos. Las tres habitaciones son de gran tamaño, con techos altos y una disposición que favorece la privacidad de cada una. La habitación principal cuenta con un baño en suite, lo que la convierte en un auténtico refugio. Las otras dos habitaciones comparten un segundo baño completo, proporcionando comodidad tanto para los residentes como para los invitados. Los tres baños, aunque necesitan una renovación, cuentan con una estructura funcional que permite aprovechar al máximo el espacio. El barrio de Goya es conocido por su excelente ubicación, a pocos minutos de zonas comerciales de alto nivel y con una gran oferta de restaurantes, tiendas de lujo y centros culturales. Además, la conexión con el transporte público es excepcional, lo que garantiza una fácil movilidad por toda la ciudad. Este piso es la oportunidad perfecta para quienes buscan un proyecto de reforma en una de las zonas más exclusivas de Madrid, con la posibilidad de diseñar un hogar a medida en un entorno único. *Las fotos corresponden con una posible reforma de la vivienda*. Retail especialista de referencia en locales comerciales, expansión de empresas e inversión, con más de 2.300 operaciones realizadas con éxito en nuestros 20 años de experiencia en el mercado inmobiliario.",False,renew,False,10571.0,True,False,False,False,[],False,False,1850000.0,€,flat,,"Goya, Madrid",Piso en calle de Hermosilla,Barrio de Salamanca,,,2,True,Goya,True,,,,
108408324,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/c6/b3/1344035919.webp,GMM11,80,824900.0,chalet,sale,354.0,6,5,avenida de Argentina,Madrid,Villanueva de la Cañada,es,40.4428608,-3.9926068,False,https://www.idealista.com/inmueble/108408324/,"GRUPO MANOR VENDE EN EXCLUSIVA este espectacular chalet pareado en una de las mejores zonas de Villanueva de la Cañada. Construido en 2016, esta vivienda destaca por su diseño moderno, funcional y por contar con calidades de lujo. La fachada está completamente revestida en mármol travertino, un detalle elegante y atemporal. Además, dispone de puertas de garaje automáticas que aportan comodidad y seguridad. Al entrar en la planta principal, nos recibe un impresionante salón-comedor rodeado de ventanales que inundan el espacio de luz natural. Desde aquí accedemos al jardín, que cuenta con césped artificial de alta calidad, piscina individual de agua salada, zona de barbacoa y un acogedor rincón chill out, ideal para disfrutar en familia o con amigos. La cocina es independiente, con una práctica zona office y equipada con materiales y electrodomésticos de primeras marcas. En esta planta también encontramos un bonito patio de luces que aporta aún más luminosidad al interior. La zona de descanso se completa con dos dormitorios amplios y dos baños completos, uno de ellos en suite. Subiendo a la primera planta encontramos el dormitorio principal, una estancia muy amplia que dispone de baño en suite, un gran vestidor y acceso a dos terrazas. Una de ellas ofrece unas vistas espectaculares a la Sierra, convirtiéndose en un rincón único dentro de la vivienda. La planta semisótano ofrece una gran sala polivalente perfecta como sala de juegos, salón o cine en casa. También incluye un baño completo, el garaje con capacidad para dos coches, una habitación con baño en suite y otra habitación adicional Entre sus calidades destacan el sistema de aerotermia con suelo radiante y refrescante, persianas automáticas de seguridad, sistema de aspiración centralizada en toda la casa y una distribución cómoda y funcional para el día a día. La vivienda está diseñada para ofrecer el máximo confort, eficiencia energética y un estilo de vida exclusivo. Una oportunidad única para vivir en una zona tranquila y bien comunicada, en una casa que lo tiene todo. Lista para entrar a vivir. ! NO DUDES EN CONTACTARNOS PARA REALIZAR UNA VISITA!",True,good,False,2330.0,True,False,False,False,[],False,False,824900.0,€,chalet,semidetachedHouse,"Villanueva de la Cañada, Villanueva de la Cañada",Chalet pareado en avenida de Argentina,Villanueva de la Cañada,True,True,,,,,,849900.0,25000.0,3.0
109121170,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/07/60/1364946591.webp,1336,47,250000.0,duplex,sale,77.0,1,2,calle Poema Sinfónico,Madrid,Madrid,es,40.3714764,-3.771284,False,https://www.idealista.com/inmueble/109121170/,"**Fantástico Loft Dúplex**  Descubre este loft de dos plantas que combina diseño, funcionalidad y un estilo de vida urbano único. Situado en una zona en expansión, esta propiedad ofrece armonía entre modernidad y confort.  En la planta baja, encontrarás un amplio salón de diseño abierto con gran ventanal y techos altos, que se integra con una cocina completamente equipada. Un aseo de cortesía añade máxima comodidad a esta planta. dos terrazas una exterior y otra interior   La planta superior alberga una habitación abierta, amplia y luminosa, con armario empotrado, y un baño completo para total comodidad.  **Existe la posibilidad de poder ampliar la planta superior, doblando su tamaño y añadiendo espacio para un segundo dormitorio o un despacho**  Este LOFT es ideal tanto para uso habitual como para oportunidad de inversión con alta rentabilidad, gracias a su excelente comunicación por su proximidad al centro de Madrid, Cuatro Vientos, PAU de Carabanchel, zonas comerciales, servicios públicos y acceso a vías principales.  � ¿Te gustaría conocer esta vivienda en persona?  Llámanos y organizaremos una visita personalizada sin compromiso. ¡Estamos encantados de ayudarte a encontrar tu nuevo hogar!",False,good,False,3247.0,True,False,False,False,[],False,False,250000.0,€,flat,duplex,"Cuatro Vientos, Madrid",Dúplex en calle Poema Sinfónico,Latina,True,True,1,True,Cuatro Vientos,True,,,,
109166593,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/d8/50/1366236667.webp,Bellavista 225k,26,225000.0,flat,sale,84.0,3,2,CL BELLAVISTA,Madrid,Alcalá de Henares,es,40.4800303,-3.3547617,False,https://www.idealista.com/inmueble/109166593/,"INMOBILIARIA EN BARRIO VENECIA ALCALÁ DE HENARES-TECNOCASA ESTUDIO ALCALA BARRIO VENECIA, SLU' vende este encantador piso en el corazón de Alcalá de Henares, en la calle Bellavista, propiedad ubicada en el corazón del barrio El Val, en Alcalá de Henares. Este piso de época, construido en 1980, ofrece 84 m² de espacio bien distribuido. Al entrar, serás recibido por un portal señorial que da acceso a un edificio con ascensor, facilitando el acceso a todas las plantas. La vivienda cuenta con un salón que se abre a una terraza, ideal para disfrutar de momentos al aire libre. La cocina está completamente amueblada, lista para que prepares tus platos favoritos. Dispone de tres amplios dormitorios que ofrecen comodidad y espacio para toda la familia. Además, cuenta con un baño completo y un aseo adicional, proporcionando funcionalidad y confort. Su ubicación céntrica te permitirá disfrutar de todas las comodidades y servicios que ofrece el distrito  El Val. No pierdas la oportunidad de visitar este hogar lleno de posibilidades. 'VENGA A VISITARLO SIN COMPROMISO, Y RECUERDE QUE LE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KIRON'.",False,renew,False,2679.0,False,False,False,False,[],False,False,225000.0,€,flat,,"Val, Alcalá de Henares",Piso en CL Bellavista,Val,,,1,True,,True,,,,
108894870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/c2/ae/1358843758.webp,0015-07388,32,1145300.0,flat,sale,126.0,3,2,calle de Ferraz,Madrid,Madrid,es,40.4310502,-3.7220259,False,https://www.idealista.com/inmueble/108894870/,"**Piso en Venta en Argüelles, Madrid - ¡Tu nuevo hogar te espera! ** Descubre este espectacular piso exterior situado en la cuarta planta de un edificio con ascensor en el codiciado barrio de Argüelles. Con una reforma reciente de hace ocho años, esta vivienda de 126 m² construidos y 114 m² útiles ofrece un ambiente moderno y acogedor. El amplio salón comedor de más de 32 m², iluminado por tres grandes ventanales, incluye un balcón que te permitirá disfrutar de la brisa madrileña.  La cocina independiente es un sueño hecho realidad para los amantes de la gastronomía, equipada con electrodomésticos de gama alta y espacio suficiente para un office. La distribución cuenta con tres dormitorios, siendo dos de ellos amplios y uno más pequeño, ideal para adaptarlo a tus necesidades. Además, tendrás dos cuartos de baño, uno de ellos en suite, perfectos para mayor comodidad. El piso cuenta con aire acondicionado por conductos y calefacción mediante radiadores, asegurando un ambiente agradable durante todo el año. La cuota de comunidad es mínima, lo que añade un atractivo extra a esta propiedad. La calidad de los materiales y acabados utilizados en la reforma han sido cuidadosamente seleccionados, garantizando un hogar que combina estilo y funcionalidad. Ubicado a tan solo 50 metros del Paseo Pintor Rosales y frente al hermoso Parque del Oeste, disfrutarás de un entorno verde y tranquilo. La zona está rodeada de tiendas, bares y restaurantes con terrazas, así como de una variada infraestructura educativa que incluye varias universidades y colegios. Además, la excelente comunicación con la M-30 y la A-6 te permitirá acceder fácilmente al centro de Madrid. No pierdas la oportunidad. ¡Tu nuevo hogar te está esperando!",True,good,False,9090.0,True,False,False,False,[],False,False,1145300.0,€,flat,,"Argüelles, Madrid",Piso en calle de Ferraz,Moncloa,,,4,True,Argüelles,True,,,,
