propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
109139226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/fa/41/1365503988.webp,SAN NICASIO,37,179900.0,flat,sale,64.0,3,1,Barrio San Nicasio,Madrid,Leganés,es,40.3315214,-3.7718939,False,https://www.idealista.com/inmueble/109139226/,"¡Descubre tu nuevo hogar en San Nicasio, Leganés! Este encantador piso de 64 m² construidos te ofrece un espacio ideal para disfrutar de la vida en familia. Con 3 dormitorios y un baño, cada rincón ha sido diseñado para maximizar tu comodidad. La luminosidad inunda el salón gracias a sus amplias ventanas de aluminio, mientras que el suelo de tarima aporta calidez y estilo. La cocina, completamente equipada con electrodomésticos, es perfecta para dar rienda suelta a tu creatividad culinaria. Además, cuenta con armarios que optimizan el espacio y mantienen todo ordenado. La terraza es el lugar ideal para relajarte después de un largo día, disfrutando del aire fresco y las vistas. Ubicado a solo 5 minutos de la Renfe y el metro sur, este piso te conecta rápidamente con el resto de la ciudad. La cercanía a tiendas, supermercados, farmacias y otros servicios esenciales hace que la vida diaria sea aún más cómoda. Este inmueble, en buen estado y con una puerta blindada para mayor seguridad, es una oportunidad que no querrás dejar pasar. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,2811.0,False,False,False,False,[],False,False,179900.0,€,,,flat,,"San Nicasio, Leganés",Piso,Destacado,3,True,San Nicasio - Campo de Tiro - Solagua,San Nicasio,False,,,,
108640795,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/65/7d/1355422958.webp,PD19,32,1079000.0,flat,sale,98.0,3,2,Barrio Malasaña-Universidad,Madrid,Madrid,es,40.4286122,-3.702992,False,https://www.idealista.com/inmueble/108640795/,"Espectacular inmueble exterior recién reformado a estrenar con seis balcones a la calle. Muy luminoso y con vistas despejadas en una de las mejores zonas de Madrid. Consta de un acogedor salón con grandes ventanales a la calle, que crea crea un ambiente sofisticado y acogedor. , tres habitaciones todas con armarios y balcones a la calle, dos cuartos de baños y cocina independiente completamente equipada. diseñada para ofrecer funcionalidad y estilo.  La vivienda se entrega completamente amueblada.  Una oportunidad única para disfrutar de un hogar con carácter en una ubicación inmejorable. MUCHOS DE NUESTROS INMUEBLES SOLO ESTÁN EN NUESTRA WEB; VISITANOS PARA VERLOS. Le gestionamos la venta de su casa de principio a fin, nos encargamos de todo para que no se preocupe por nada. Valoración gratuita, gestión de visitas, inversión en el activo para obtener el máximo beneficio, gestión documental y trámites con la notaría para realizar su venta con tranquilidad. INMOMA nace de la consecución de muchos años dedicados al sector inmobiliario, satisfaciendo con éxito las necesidades de nuestros clientes. Enfocados especialmente en la compraventa de inmuebles en las zonas prime de Madrid.",True,good,False,11010.0,False,False,False,False,[],False,False,1079000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,Destacado,1,True,Centro,Malasaña-Universidad,True,,,,
108695759,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/af/1c/1352403034.webp,RP1572025139780,17,207260.0,flat,sale,87.0,3,1,Reyes Católicos,Madrid,Alcalá de Henares,es,40.4780394,-3.373248,False,https://www.idealista.com/inmueble/108695759/,"Se vende piso en alcalá de henares- madrid. Zona rinconada. Muy cerca del casco histórico, la zona cuenta con todos los servicios: comercios, transporte público, centro salud. Vivienda luminosa,   se distribuye en: hall entrada, salon amplio, terraza abierta, cocina completa con vitro, terraza cerrada, 3 dormitorios, baño de tres cuerpos equipado con bañera y ventana.  suelos de gres *finca construida en 1985. Finca con ascensor ¡visita sin compromiso! * asesoramiento gratuito con nuestro departamento financiero dcredit*.",True,good,False,2382.0,False,False,False,False,[],False,False,207260.0,€,,,flat,,"Reyes Católicos, Alcalá de Henares",Piso,Destacado,2,True,Reyes Católicos,,True,,,,
106866835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/cf/22/1296312321.webp,611,38,1860000.0,chalet,sale,330.0,6,2,Colonia,Madrid,Torrelodones,es,40.5827743,-3.9548734,False,https://www.idealista.com/inmueble/106866835/,"Oportunidad Chalet independiente tradicional de piedra para reformar, en una excelente ubicación, zona del Bulevar, a 4 minutos caminando de la Casa de la Cultura, y parada de bus y a 10 minutos de Renfe, dentro de un entorno natural, tranquilo y a su vez urbano.  HAY QUE RESALTAR SU SITUACION PRIVILEGIADA. La parcela se puede segregar en la vivienda y 2 parcelas mas. Se vende toda la finca junta, no por partes.  La vivienda se desarrolla en una planta y media con una superficie construida de 330M² y con una parcela de 2.000m² aproximadamente, en caso de segregarla, donde se encuentran en la planta principal 4 dormitorios, salón comedor con chimenea con salida a un gran porche de 15m², la cocina esta amueblada + un comedor de diario, 2 baños completos y un cuarto de estar. Dispone de garaje para 2 coches. En la planta primera se encuentra el desván o buhardilla donde hay 2 dormitorios con salida a una terraza- mirador. En la parcela se encuentra una piscina de 10x5, un cuarto trastero y una casa de guardas de unos 30 m². Variedad de arboles como encinas, cedros, pinos algunos centenarios. Toda la finca esta vallada con mampostería de piedra. PARA MAS INFORMACION CONSULTENOS.",True,renew,False,5636.0,False,False,False,False,[],False,False,1860000.0,€,True,True,chalet,independantHouse,"Colonia, Torrelodones",Casa independiente,Destacado,,,Colonia,,,,,,
108216285,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/dd/ab/1337392320.webp,2032,18,186500.0,countryHouse,sale,85.0,3,1,calle Estanislao Zazo,Madrid,Humanes de Madrid,es,40.2519254,-3.8280859,False,https://www.idealista.com/inmueble/108216285/,"MB GESTION INMOBILIARIA TE OFRECE CASA EN VENTA IDEAL PARA INVERSORES EN ZONA CENTRO DE HUMANES DE MADRID! Vivienda de 85m2 construidos sobre parcela de 100m2 distribuidos en una planta  Dispone de hall recibidor de entrada, salón comedor, cocina, 2 dormitorios y cuarto de baño.  Patio de 15m2 aproximadamente, encontraremos en este acceso a un segundo comedor adicional con chimenea y también otra estancia independiente que se puede asignar su utilidad como trastero. IDEAL PARA CONSTRUIR EN EL CORAZON DEL MUNICIPIO LA CASA QUE SIEMPRE HAS SOÑADO. Se encuentra en la zona centro del municipio rodeada de todos los servicios necesarios a sus alrededores  Precio: 186.500 Euros   MB GESTIÓN INMOBILIARIA ""Su satisfacción, nuestro compromiso"" Tu inmobiliaria de referencia en la Zona Sur de Madrid.",False,good,False,2194.0,False,False,False,False,[],False,False,186500.0,€,,,countryHouse,countryHouse,Humanes de Madrid,Finca rústica en calle Estanislao Zazo,Destacado,,,,,,,,,
107046366,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/5f/3b/1301352624.webp,1281,52,515000.0,flat,sale,209.0,3,2,calle los Cuadros,Madrid,Paracuellos de Jarama,es,40.4991958,-3.5098092,False,https://www.idealista.com/inmueble/107046366/,"AC HOME presenta una fantástica oportunidad en Paracuellos del Jarama, se trata de un fantástico piso situado en una de las zonas más cotizadas de Madrid.  La vivienda se encuentra ubicada en una de las urbanizaciones más completas de la zona, segunda planta, exterior, con dos terrazas con orientaciones diferentes (Este y Oeste), ascensor y está compuesta por 209 metros cuadrados construidos en los que se incluyen dos plazas de garaje y un trastero; Aire acondicionado con bomba de Calor/Frío por conducto en toda la vivienda y suelo radiante.   Salón-Comedor de estética moderna, con ambas zonas muy bien diferenciadas destaca por su luminosidad a través de sus tres grandes cristaleras y por las que podemos acceder a una amplia terraza en la que podremos disfrutar de grandes veladas en familia.  Una cocina de diseño, prácticamente a estrenar, sencilla y cómoda, hacen una combinación perfecta de este espacio que cuenta con una gran capacidad para almacenaje; Terraza tendedero de buen tamaño.   Pasillo distribuidor con acceso a los dormitorios y baños.  Del dormitorio principal podemos destacar su luminosidad y tamaño, dos armarios empotrados uno enfrente del otro lo que hace tener una zona exclusivamente de vestidor. Baño en suite con bañera.  Los otros dos dormitorios son prácticamente similares y amplios; ambos cuentan con armarios empotrados, desde uno de ellos tenemos acceso a otra fantástica terraza. El baño que da servicio al resto de la vivienda está formado por plato de ducha. Carpintería interior es de roble lacado blanco y suelos en tarima.  Carpintería exterior aluminio climalit oscilobatientes. La vivienda destaca por su excelente estado de conservación, prácticamente nueva y por tener una muy buena distribución de los espacios. La urbanización cuenta con parque infantil, zonas ajardinadas y piscina comunitaria.  Urbanización con acceso para personas con movilidad reducida.  Sin lugar a dudas es la oportunidad de poder disfrutar de una vivienda prácticamente nueva con las mejores calidades del mercado.  Paracuellos del Jarama municipio de la Comunidad de Madrid con un fácil acceso a la M-50, R-2 y M-113. Quedando muy cerca del aeropuerto internacional Adolfo Suárez  En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,good,False,2464.0,False,False,False,False,[],False,False,515000.0,€,True,True,flat,,"Miramadrid, Paracuellos de Jarama",Piso en calle los Cuadros,Destacado,2,True,Miramadrid,,True,,,,
108779233,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/f2/28/1367359485.webp,IDE1160725,35,235000.0,duplex,sale,93.0,2,2,Colmenarejo,Madrid,Colmenarejo,es,40.561344,-4.0176972,False,https://www.idealista.com/inmueble/108779233/,"Inmobiliaria VOhome propiedades Collado Villalba vende: Piso dúplex de 2 dormitorios en Colmenarejo. La vivienda esta distribuida en dos plantas: Planta baja o principal con salón comedor con un gran ventanal, cocina con ventana y un aseo. Al subir a la segunda planta nos encontramos con un tragaluz en el descansillo lo que aporta una agradable luz natural, 2 dormitorios con armarios empotrado, armario empotrado en el pasillo y 1 baño completo. Dispone de calefacción de gas natural, ventana de aluminio con cristales climalit en planta baja y velúx en los dormitorios superiores, cuenta con suelo de gres en planta baja y parquet en la planta superior. ¡No esperes más y agenda tu visita hoy mismo! Te ayudaremos a hacer de esta nueva vivienda tu nuevo hogar. En el precio de venta no están incluidos los gastos de compra ( Impuestos de transmisiones patrimoniales/ Notaría / Gestoría / Registro / Intermediación inmobiliaria y/o Financiera). Contamos con departamento financiero que puede asesorarte completamente gratis y sin compromiso. Te ayuda a conseguir la mejor hipoteca según condiciones. ¡Pregúntanos! ¡Te financiamos tu vivienda! Tipo de interés fijo: desde 2.29 % Tipo de interés variable: desde Er+0.50 % Además, en nuestra página web podrás conocer todos los servicios, propios y externalizados, que tenemos a disposición. En VOhome propiedades, te ayudamos a cumplir tu sueño. Te facilitamos todas las gestiones relacionadas con la compraventa. Pásate a conocernos por nuestra oficina en Collado Villalba (28400) C/ Real, nº48 en el horario de L–V de 09:30h a 14:00h / 17:00h a 20:00h o sábados de 10:00h a 14:00h.",True,good,False,2527.0,False,False,False,False,[],False,False,235000.0,€,,,flat,duplex,Colmenarejo,Dúplex,Destacado,1,True,,,False,,,,
108226467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/bb/0f/1337695804.webp,,28,1575000.0,flat,sale,165.0,4,3,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,es,40.441985,-3.7005933,False,https://www.idealista.com/inmueble/108226467/,"Ubicada en una de las zonas más cotizadas de Chamberí, esta magnífica propiedad se sitúa en un primer piso alto, con orientación a un amplio y tranquilo patio de manzana que le aporta una excepcional luminosidad y privacidad. La vivienda cuenta con una distribución generosa: un elegante recibidor da paso a un gran salón-comedor ideal para reuniones y momentos en familia, una cocina independiente con zona de office y despensa, cuatro dormitorios, dos baños completos y un aseo de cortesía. Además, dispone de un práctico cuarto de almacenaje dentro de la propia vivienda. Todas las estancias, incluidos los baños, cuentan con ventana al exterior, lo que garantiza una excelente ventilación cruzada y luz natural durante todo el día. Los techos altos aportan una agradable sensación de amplitud, y los armarios empotrados ofrecen un valioso espacio de almacenamiento. Calefacción central incluida y servicio de conserjería en el edificio. Situada en una ubicación privilegiada, rodeada de una amplia oferta de comercios, restaurantes, centros educativos y zonas verdes, y perfectamente conectada mediante varias líneas de metro y autobús. Una oportunidad única tanto para vivir como para invertir. Su versatilidad permite adaptar la distribución para obtener más dormitorios si se desea.",False,good,False,9545.0,False,False,False,False,[],False,False,1575000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso,Destacado,1,True,Chamberí,Nuevos Ministerios-Ríos Rosas,True,,,,
106719814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/91/05/1360162283.webp,MPA050,47,770000.0,chalet,sale,1366.0,6,5,Soto del Real,Madrid,Soto del Real,es,40.7512662,-3.7729174,False,https://www.idealista.com/inmueble/106719814/,"Fantástico chalet independiente en la Sierra de Madrid. En el corazón de Soto del Real, rodeado por la belleza natural de la Sierra de Madrid, se encuentra este impresionante chalet, perfecto para quienes buscan espacio, confort y exclusividad. La propiedad cuenta con una parcela de 3.897 m², de los cuales 1.366 m² están construidos, ofreciendo una combinación de áreas residenciales y de ocio que la hacen única. La vivienda principal, de 645 m², destaca por su diseño elegante y funcional. En la planta principal, encontrarás una cocina independiente completamente equipada, un salón amplio con chimenea, un comedor y un bar, perfectos para disfrutar en familia o con amigos. La habitación principal es un espacio de lujo, con un salón privado, chimenea, vestidor y baño en suite. Además, la planta incluye otro dormitorio con baño en suite y dos habitaciones adicionales que comparten un baño completo. La planta baja ofrece espacios llenos de posibilidades. Al entrar, un acogedor recibidor y un precioso patio inglés llenan de luz y calidez el ambiente. Esta planta también cuenta con una bodega o sala multiusos con ventilación natural, ideal para personalizar según tus necesidades. Para el servicio, hay dos apartamentos completos con dos dormitorios, dos baños y cocina equipada, además de una entrada independiente. También se encuentran aquí la sala de calderas y un trastero. El exterior es un verdadero paraíso. La propiedad incluye 664 m² de áreas deportivas, con una elegante piscina y una pista de tenis. Además, cuenta con amplios porches y terrazas, ideales para disfrutar del extenso jardín, diseñado para momentos de relajación o grandes celebraciones al aire libre. La seguridad no se ha dejado de lado: un sistema de alarma, videovigilancia y videoportero garantiza la tranquilidad de sus residentes. Reformada en 2004, la vivienda combina a la perfección un diseño atemporal con las comodidades modernas. Este chalet representa una oportunidad única para disfrutar de la vida en un entorno natural incomparable sin renunciar al lujo y la comodidad. Si buscas el hogar perfecto en la Sierra de Madrid, ¡este es el lugar para ti!",True,good,False,564.0,False,False,False,False,[],False,False,770000.0,€,True,True,chalet,independantHouse,Soto del Real,Casa independiente,Destacado,,,,,,,,,
108472276,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/27/2a/1367337530.webp,VCB178225,56,2190000.0,chalet,sale,507.0,6,7,Ciudalcampo,Madrid,Ciudalcampo,es,40.6307103,-3.6038,False,https://www.idealista.com/inmueble/108472276/,"THE AVENUE Select Real Estate tiene el placer de presentar este espléndido chalet independiente de 507 m² construidos, recientemente reformado, sobre una imponente parcela de casi 3.000 m², con espectaculares vistas y un jardín de autor diseñado por un reconocido paisajista. La propiedad se ubica en una zona tranquila dentro de la exclusiva urbanización de Ciudalcampo, muy cerca de la entrada principal, lo que aporta comodidad sin renunciar a la privacidad. Esta vivienda destaca por su luminosidad natural, la amplitud de todos sus espacios y las impresionantes vistas que se disfrutan desde prácticamente cualquier rincón. La reforma ha sabido conjugar elegancia, funcionalidad y diseño, creando un hogar acogedor, moderno y sofisticado. La planta principal ofrece un amplio y elegante hall de entrada que da paso a un gran salón distribuido en varios ambientes, con chimenea y acceso directo al espectacular comedor. Ambos espacios se abren a una fabulosa terraza desde la que se puede disfrutar de las vistas panorámicas al entorno natural. La cocina, también de generosas dimensiones, presenta un diseño actual, con una gran zona de office y salida a un acogedor porche cerrado, ideal para disfrutar todo el año. En esta planta se encuentra también un dormitorio con baño, ideal como zona de servicio o para invitados. La planta inferior alberga tres dormitorios que comparten dos baños completos, además de un segundo salón o sala de estar con acceso directo a la zona exterior de piscina. Aquí también se encuentra una segunda cocina, zona de lavandería, despensa y un dormitorio adicional con baño en suite. En el extremo opuesto de esta planta se sitúa la magnífica suite principal: un espacio único que incluye un gran dormitorio con chimenea, vestidor, baño completo con sauna, despacho y salida directa al jardín y al porche, creando un rincón de auténtico bienestar. Sobre el jardín encontramos una bonita piscina privada. La vivienda dispone también de un gran solarium con preciosas vistas. Completan esta propiedad dos plazas de garaje techadas, zona de aparcamiento adicional y trastero exterior. En cuanto a equipamiento, cuenta con sistema de aerotermia, placas fotovoltaicas y aire acondicionado, lo que garantiza eficiencia energética y confort durante todo el año. Ubicada en el kilómetro 28 de la A1, la urbanización Ciudalcampo es una de las más exclusivas de Madrid. Ofrece seguridad privada 24 horas, zonas verdes protegidas, y unas completas instalaciones deportivas y sociales, destacando el club RACE con campo de golf de 18 hoyos, hípica, piscina, pistas de tenis y pádel, gimnasio, campos de fútbol y áreas sociales para adultos y niños. En cuanto a oferta educativa, dentro de la propia urbanización se encuentra el colegio privado y bilingüe SEK, y en la urbanización vecina de Santo Domingo, un colegio público bilingüe. A escasos minutos también se ubica el Trinity College, centro concertado bilingüe. Ciudalcampo dispone de autobuses directos a Plaza de Castilla, con paradas intermedias en el metro de San Sebastián de los Reyes y junto al Hospital público Infanta Sofía, situado a tan solo 10 minutos en coche. La urbanización también cuenta con un servicio interno de minibuses que conecta todas sus zonas residenciales. En definitiva, se trata de una propiedad única, que combina privacidad, diseño, confort, naturaleza y ubicación privilegiada. Un hogar exclusivo en uno de los entornos residenciales más seguros y cotizados del norte de Madrid.",True,good,False,4320.0,False,False,False,False,[],False,False,2190000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente,Destacado,,,,,,,,,
107365669,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/c7/0d/1310792300.webp,BEN-AV-01,17,850000.0,chalet,sale,140.0,4,2,calle de Benita Ávila,Madrid,Madrid,es,40.4670256,-3.6495709,False,https://www.idealista.com/inmueble/107365669/,"Chalet independiente en Hortaleza. Con una superficie construida de 140 m2 sobre 200 m2 de parcela. Distribuido en 2 plantas: -Planta baja, dispone de salón con chimenea, cocina completamente amueblada con muebles altos y bajos, campana extractora, vitrocerámica y horno, dormitorio principal con armario empotrado, dormitorio secundario y un baño (con ventana). Reforma del 1991. Calefacción eléctrica, agua caliente por gas butano. Aire acondicionado  -Primera planta, dispone de salón cocina completamente amueblada con muebles altos y bajos, campana extractora y vitrocerámica, dos dormitorios y un baño (con ventana). Aire acondicionado. Conexión de gas natural a pie de calle. Se puede distribuir la casa en dos unidades independientes con dos cuadros eléctricos diferentes (ya disponible) para cada altura de la vivienda. Garaje en planta baja (aproximadamente 24 M2), con terrazas superior de aproximadamente 20 M2 Dispone de jardín, con barbacoa y caseta exterior, con una superficie aproximada de 100M2, con césped, árboles y solado. Chalet situado en el barrio de Canillas (distrito Hortaleza) bien comunicado, por avenidas y salidas tanto a la M-40, como a la M-11, A-2 y M-30. Centro de salud Benita de Ávila a menos de 100 metros. En medios de transporte público, se encuentra cerca de la Estación Pinar del Rey (línea 4), con autobuses líneas 9, 5, N2 y N3. También se encuentra cerca de Mercadona, Centro comercial Gran Via de Hortaleza, Carrefour, rodeado de tiendas, cafeterías y restaurantes, entidades bancarias. Centro cultural y escuela municipal de música Federico Chueca En educación, dispone de guarderías, colegios e institutos como el Instituto de Educación Secundario Francisco Tomas y Valiente, el Colegio Cabrini, Instituto Santa Rosa de Lima, etc.",False,good,False,6071.0,False,False,False,False,[],False,False,850000.0,€,True,True,chalet,independantHouse,"Canillas, Madrid",Casa independiente en calle de Benita Ávila,Destacado,,,Hortaleza,Canillas,,,,,
108889950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/11/a9/1358051292.webp,RP112025140221,11,350000.0,flat,sale,78.0,2,1,Barrio Concepción,Madrid,Madrid,es,40.4388681,-3.6520135,False,https://www.idealista.com/inmueble/108889950/,"¿Buscas un piso listo para entrar a vivir en una de las zonas más demandadas de Madrid? Te presentamos esta estupenda vivienda en Barrio La Concepción, una ubicación tranquila, bien comunicada y con todos los servicios a tu alcance. Ubicada en una primera planta con ascensor, esta vivienda de 78 m² construidos ofrece una distribución muy cómoda y funcional. Cuenta con 2 amplios dormitorios, un luminoso salón, cocina independiente y un baño espacioso que ha sido reformado para brindar el máximo confort. Uno de los puntos fuertes de este piso es que tanto la fontanería como la instalación eléctrica fueron renovadas hace solo 3 años, lo que garantiza tranquilidad y seguridad para muchos años más. Además, dispone de ventanas oscilobatientes, que aseguran un excelente aislamiento térmico y acústico, aportando confort durante todo el año. La orientación norte proporciona una iluminación suave y agradable, ideal para mantener la casa fresca en verano y bien iluminada durante las mañanas. Este piso es perfecto tanto para quienes buscan su vivienda como para inversores que quieran una propiedad lista para rentabilizar de inmediato. En un barrio consolidado, con colegios, comercios, centros de salud y transporte público a escasos minutos, esta es sin duda una gran oportunidad. ¡No dejes escapar esta vivienda con excelentes calidades y ubicación privilegiada! Llámanos para concertar tu visita. ******Las imágenes han sido tratadas con IA para mostrar todo su potencial*****. El precio no incluye los impuestos de Transmisiones Patrimoniales, los honorarios por la intermediación inmobiliaria, ni los gastos notariales y registrales (según el caso).",True,good,False,4487.0,True,False,False,False,[],False,False,350000.0,€,,,flat,,"Concepción, Madrid",Piso,Destacado,1,True,Ciudad Lineal,Concepción,True,,,,
108050551,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/c5/0b/1332360255.webp,BP30042025,70,300000.0,duplex,sale,160.0,3,2,calle de Francisco de Goya,Madrid,Chinchón,es,40.1377259,-3.4191404,False,https://www.idealista.com/inmueble/108050551/,"L&R Bienes Raíces comercializa espectacular piso duplex de urbanización cerrada de 160 m2 construidos, con 3 dormitorios amplios y 2 baños, plaza de garaje grande y un cómodo trastero, en una de las mejores zonas de todo Chinchon. El inmueble se reformó integralmente en el 2015, y está distribuido de la siguiente manera: en la entrada hay un pequeño hall recibidor donde se encuentra a mano derecha una pequeña despensa aprovechando el hueco de la escalera que lleva a la planta superior, a continuación está a mano izquierda la cocina, espaciosa, independiente, y completamente equipada (mobiliario y electrodomésticos), a mano derecha se encuentra el aseo, y al fondo se encuentra el salón, muy amplio y espacioso, con grandes ventanas climalit oscilo-batientes que dan a la calle, lo que proporciona una gran luminosidad al salón, un aire acondicionado con bomba de frio/calor, y radiadores para la calefacción. *****PRECIO NEGOCIABLE***** En la planta superior tenemos las 3 habitaciones, todas ellas de gran tamaño, con armarios empotrados, aire acondicionado con bomba de frio/calor en todas y cada una de ellas, ventanas climalit, radiadores para la calefacción, y también tenemos 1 baño completo con bañera con mampara, inodoro, lavamanos y bidet. *****PRECIO NEGOCIABLE***** Además de ello, el inmueble cuenta con una plaza de garaje espectacular (18 m2), en la mejor zona del parking, muy amplia, cabe cualquier tipo de coche, como se puede apreciar en las fotos (cabe hasta una furgoneta mediana de 3500kg de carga), y un cómodo trastero de más de 7 m2, todo en la misma planta de la urbanización. La urbanización cuenta con un patio privativo muy amplio (100 metros aproximadamente) con farolas, donde se puede salir a compartir con sillas y mesas con tus amistades o familiares al aire libre. Muy bien comunicado dentro de Chinchon, a menos de 5 minutos del casco histórico, de la plaza mayor, y a menos de 300 metros de varios supermercados (COVIRAN, DIA), de la zona de restauración, de farmacias y del ambulatorio del pueblo. *****PRECIO NEGOCIABLE***** Gran oportunidad de adquirir una vivienda amplia, con todas las comodidades, y lista para entrar a vivir a un buen precio en una de las localizaciones de moda de Madrid, Chinchon. Llámanos y agenda tu visita con nosotros! *****PRECIO NEGOCIABLE*****.",False,good,False,1875.0,False,False,False,False,[],False,False,300000.0,€,True,True,flat,duplex,Chinchón,Dúplex en calle de Francisco de Goya,Destacado,1,True,,,False,,,,
109153395,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/3f/79/1365868296.webp,C000043,38,540000.0,chalet,sale,164.0,4,3,calle de Baeza,Madrid,Alcalá de Henares,es,40.4882802,-3.346648,False,https://www.idealista.com/inmueble/109153395/,"En venta espectacular chalet adosado de 164 m² que reúne todas las características que una familia busca para disfrutar de un hogar cómodo, amplio y con una ubicación privilegiada y con piscina comunitaria. La vivienda cuenta con cuatro amplias habitaciones de matrimonio que garantizan el descanso y la privacidad de todos los miembros de la familia, tres baños completos, uno de ellos en suite, diseñados para ofrecer funcionalidad y confort en el día a día, un salón luminoso y acogedor perfecto para compartir momentos inolvidables en familia o con amigos, así como una cocina independiente de gran tamaño que incluye zona de lavado y se convierte en el espacio ideal para los amantes de la gastronomía y la vida práctica. El chalet dispone además de un patio privado con abundante luz natural que aporta frescura y amplitud a la vivienda, siendo un lugar perfecto para relajarse, leer, disfrutar de comidas al aire libre o que los más pequeños jueguen con total seguridad. En la planta baja encontramos también dos zonas de almacenaje muy útiles para mantener la casa siempre organizada, junto con un amplio garaje con puerta automatizada que asegura comodidad, espacio y seguridad para vehículos y otros usos. Su ubicación es sencillamente inmejorable, en pleno corazón de la cuna de Cervantes, un entorno único donde la historia y la cultura se mezclan con la comodidad de tener a mano todos los servicios necesarios para la vida diaria. El barrio ofrece colegios, supermercados, transporte público y zonas de ocio, lo que convierte a este chalet en una oportunidad única tanto para familias que buscan establecerse en un lugar tranquilo y completo, como para quienes valoran vivir en un entorno con encanto y tradición. En definitiva, se trata de una vivienda que combina a la perfección comodidad, amplitud, luminosidad y localización, convirtiéndose en una opción ideal para quienes buscan un hogar especial con todas las prestaciones necesarias. No dejes pasar la oportunidad de conocer este magnífico chalet adosado. Llama ya a Flexihome Inmobiliaria y agenda tu visita sin compromiso. Tu nuevo hogar te está esperando.",False,good,False,3293.0,False,False,False,False,[],False,False,540000.0,€,True,True,chalet,terracedHouse,"Val, Alcalá de Henares",Chalet adosado en calle de Baeza,Destacado,,,Val,,,,,,
108885368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/59/ca/1357923897.webp,RP032025140375,23,470000.0,flat,sale,92.0,4,2,Barrio Quintana,Madrid,Madrid,es,40.4368395,-3.6448262,False,https://www.idealista.com/inmueble/108885368/,"Se vende fantástico piso situado en el barrio de Quintana. Con 92 m² construidos y completamente exterior, esta vivienda destaca por su excelente distribución, luminosidad y privacidad, al encontrarse en una finca con solo una vivienda por planta y sin ascensor. El piso ha sido reformado con materiales de calidad y un diseño moderno, por lo que está listo para entrar a vivir. Distribuido de forma muy práctica, el inmueble dispone de cuatro dormitorios de buen tamaño. Los dos baños han sido actualizados con un diseño contemporáneo y materiales de calidad, aportando comodidad y estilo. Una de las características más singulares de este piso es que cuenta con dos cocinas independientes. El salón-comedor es especialmente amplio y muy luminoso, con ventanales que aportan luz natural durante todo el día y crean un ambiente cálido y acogedor. La vivienda incluye también una terraza privada, perfecta para disfrutar del aire libre y relajarse al final del día. Ubicado en una zona residencial muy bien comunicada, rodeada de comercios, servicios, colegios, transporte público y zonas verdes, este piso combina espacio, luz, confort y una ubicación privilegiada en el distrito de Ciudad Lineal.",False,good,False,5109.0,False,False,False,False,[],False,False,470000.0,€,,,flat,,"Quintana, Madrid",Piso,Destacado,3,True,Ciudad Lineal,Quintana,False,,,,
