propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
109149707,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/45/9b/1365756870.webp,38,,199000.0,chalet,sale,162.0,,4,2,calle Sur,Madrid,Villaconejos,,es,,40.1009068,-3.4851465,False,https://www.idealista.com/inmueble/109149707/,"TGB GABINETE INMOBILIARIO te ofrece en exclusiva una vivienda en la localidad de Villaconejos (Madrid) ubicada en el núcleo urbano de la población, esta vivienda unifamiliar de dos plantas, ofrece excelentes accesos por carretera y conexión por transporte público cercana, con paradas de autobús a pocos minutos de distancia. Comercializamos este inmueble en exclusiva, por este motivo, se ruega no molestar al propietario y a los vecinos, nosotros le garantizaremos el acceso a toda la información, prestando un servicio de calidad, un trato fácil, sencillo y sin interferencias de terceros.  Además, cuenta con una amplia variedad de servicios cercanos, como supermercados, restaurantes, centros educativos, oficinas bancarias y otros negocios comerciales. Todo esto hace que sea el lugar ideal para vivir y emprender un comienzo en familia. La proximidad a Aranjuez, Chinchón, Titulcia y Centros Sanitarios a poca distancia, la convierte en un lugar tranquilo y a la vez próximo a todos los servicios. Vivienda con placas solares, calefacción a gas oil. TE AYUDAMOS A CONSEGUIR TU FINANCIACIÓN SIN COSTES AÑADIDOS, CONTARÁS CON TODO EL EQUIPO HUMANO DE NUESTRA EMPRESA, PERO UN ASESOR ESPECIAL PARA TI, NO TE PREOCUPES POR NADA, NOS TIENES A NOSOTROS, NOS ENCARGAMOS DE TODO. Sin honorarios al comprador. [IW].",True,good,False,,1228.0,False,False,False,False,[],False,False,199000.0,€,chalet,Villaconejos,Casa independiente en calle Sur,Destacado,,,,CHA0126,,,independantHouse
107573185,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/c2/5e/1332994802.webp,25,3,85000.0,flat,sale,65.0,True,2,1,San Martín de Valdeiglesias,Madrid,San Martín de Valdeiglesias,,es,,40.3905284,-4.3714007,False,https://www.idealista.com/inmueble/107573185/,"Oca servicios inmobiliarios le ofrece una vivienda en plena naturaleza. Muy cerca del pantano de San Juan. Consta de 2 dormitorios amplios, salón con chimenea y acceso a gran terraza. Baño y cocina. La vivienda está de origen y necesita arreglos. Se trata de una tercera planta sin ascensor y rodeado de naturaleza.  A poca distancia en coche hay 3 restaurantes y zona de deportes acuáticos. Gastos de comunidad: 110 euros Para más información por favor contacte con Oca servicios inmobiliarios.",True,good,False,False,1308.0,True,False,False,False,[],False,False,85000.0,€,flat,San Martín de Valdeiglesias,Piso,Destacado,,,,,,,
109115872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/eb/11/1365432249.webp,74,5,2175000.0,flat,sale,320.0,True,5,3,calle de Arturo Soria,Madrid,Madrid,Ciudad Lineal,es,Colina,40.4607682,-3.6614814,False,https://www.idealista.com/inmueble/109115872/,"Home in Madrid te invita a conocer una propiedad excepcional ubicada en el prestigioso barrio de Arturo Soria. Este impresionante piso, que se alza en la quinta planta, forma parte de una exclusiva comunidad de tan solo 15 vecinos, garantizando privacidad y tranquilidad.  Un Hogar Lleno de Luz y Detalles de Lujo La vivienda, completamente exterior, goza de una luminosidad inigualable gracias a sus amplios ventanales en cada estancia. Con vistas verdes desde cualquier rincón, te sentirás en un oasis de calma en plena ciudad. En su interior, el piso te recibe con tres elegantes salones interconectados, perfectos para crear ambientes únicos o unificarlos en un espectacular espacio de grandes dimensiones. Uno de ellos cuenta con una acogedora chimenea, ideal para los días más fríos. La propiedad incluye cuatro dormitorios familiares y uno de servicio, así como tres baños completos, el principal de ellos en suite. La cocina, espaciosa y luminosa, dispone de una cómoda zona de office. Comodidades Exclusivas y Materiales de Alta Calidad Este hogar no solo destaca por su diseño, sino también por sus acabados de lujo, como puertas de raíz de roble, otras con delicadas vidrieras y baños de mármol. Además, cuenta con modernas comodidades como persianas automáticas y aire acondicionado por conductos. La comunidad ofrece un estilo de vida superior con servicio de conserje, una relajante piscina, cuidadas zonas verdes, cuarto trastero común para bicicletas y un solárium en la azotea con vistas de 360 grados, un verdadero mirador privado sobre Madrid. Para tu total comodidad, la vivienda cuenta con un portal con tres ascensores, uno de servicio y otros dos cada uno con su salita de espera. Uno de estos ascensores llega directamente al recibidor privado del piso.  La oferta se completa con dos plazas de garaje y un trastero privado. Arturo Soria es el eje principal del distrito madrileño de Ciudad Lineal y se está convirtiendo en el barrio preferido por muchas familias de madrileños, ¿por qué? 1º Por qué está muy bien comunicado, tanto en transporte público tanto línea de metro y autobús, como en vehículo particular si el tráfico no es excesivo en unos minutos podrás estar en el centro de la ciudad trabajando o dándote un paseo si lo que te apetece es bullicio y movimiento. 2º La tranquilidad y la seguridad son dos valores en alza que en este barrio de la ciudad están asegurados, habitado cada vez por más familias con niños y por personas de mayor edad, la calma en sus calles es una constante. Vida de pueblo con todas las ventajas de una gran urbe. 3º Arturo Soria es una de las zonas con más zonas verdes de Madrid. Desde el famoso parque de El Capricho a otros parques y jardines menos conocidos pero también llenos de encanto.  4º Ocio y Compras, desde el conocido Centro Comercial Arturo Soria Plaza, hasta otros centros más pequeños ¿Para qué coger transporte si todo lo que necesitas lo tienes al lado de casa? 5º Colegios y centros educativos, Arturo Soria tiene el privilegio de contar con alguno de los centros educativos con más renombre de Madrid. Públicos, privados o concertados podrás elegir qué educación prefieres para tus hijos. 6º Aire limpio, el hecho de que esta zona esté rodeada de parques favorece que el aire que aquí se respire sea mucho más limpio. Si a esto sumamos que el barrio cuenta con todos los servicios necesarios para desplazarse sin necesidad de coger el transporte pues evidentemente la contaminación en esta zona es mucho menor. No dude en contactar con Home in Madrid para obtener más información y/o coordinar una visita.",False,good,False,True,6797.0,False,False,False,False,[],False,False,2175000.0,€,flat,"Colina, Madrid",Piso en calle de Arturo Soria,Destacado,,,,VHM148,True,True,
107030288,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/58/e2/1366991351.webp,32,3,4200000.0,flat,sale,525.0,True,4,4,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4679804,-3.6764451,False,https://www.idealista.com/inmueble/107030288/,"NO SE MUESTRAN FOTOS POR PETICIÓN DE LA PROPIEDAD. K&N ELITE le presenta este maravilloso piso de 525 m² situado en una de las zonas más privilegiadas de Chamartín, que combina lujo, comodidad y un estilo de vida excepcional. Este impresionante inmueble es perfecto para quienes buscan un hogar amplio y lleno de ventajas, ideal para disfrutar en familia o recibir a amigos. Al entrar, te recibe un espacioso y luminoso salón que se abre a una magnífica terraza, donde podrás disfrutar de momentos al aire libre, relajarte con una buena lectura o compartir cenas al atardecer. La terraza es un verdadero oasis en la ciudad, rodeada de vistas agradables y acceso directo a las zonas verdes del edificio, que brindan un entorno natural y tranquilo. El piso también cuenta con una espectacular piscina que invita a disfrutar de días soleados y refrescantes. Las zonas verdes son perfectas para pasear, hacer ejercicio o simplemente desconectar del bullicio urbano. En el interior, el piso dispone de tres habitaciones amplias y luminosas, más una habitación de servicio que puede adaptarse a tus necesidades. Cada habitación está diseñada para ofrecer confort y privacidad, con grandes ventanales que permiten la entrada de luz natural. La cocina independiente es otro gran atractivo de este hogar. Totalmente equipada con electrodomésticos modernos y espacios amplios para cocinar, es perfecta para los amantes de la gastronomía. Aquí podrás preparar deliciosas comidas mientras disfrutas de la compañía de tus seres queridos. Además, el piso incluye dos trasteros, uno de ellos ubicado en la última planta del edificio. Este trastero cuenta con licencia ocupacional y está acondicionado como vivienda, lo que te brinda la opción de alquilarlo como piso adicional si así lo deseas. Esta versatilidad añade un valor extra a la propiedad. Este maravilloso piso en Chamartín es una oportunidad única para disfrutar de un estilo de vida lujoso en una ubicación inmejorable. Con su amplia superficie, terraza privada, piscina y zonas verdes, es el hogar ideal para aquellos que buscan lo mejor en Madrid. ¡No te pierdas la oportunidad de visitarlo!",True,good,False,True,8000.0,True,False,False,False,[],False,False,4200000.0,€,flat,"Nueva España, Madrid",Piso,Destacado,,,,,True,True,
104708988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/a2/02/1229242683.webp,16,1,269000.0,flat,sale,103.0,True,3,2,calle de Santa Rosa,Madrid,El Escorial,Jardín de los Reyes - Parque Real,es,,40.5835464,-4.1316796,False,https://www.idealista.com/inmueble/104708988/,"Solvia comercializa piso de 3 dormitorios y dos Baños en el El Escorial, a 40 minutos del centro de Madrid. Ubicada en el Complejo Residencial Los Lares del Escorial, equipado con piscina comunitaria y gimnasio. Cuenta con una superficies de 102 m² distribuidos en salón-comedor, 3 dormitorios, cocina y 2 baños completos. Está equipada con muebles de cocina, puerta blindada, suelos de tarima, armarios empotrados, cristales climalit y calefacción. Con nuestros servicios podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,True,2612.0,True,False,False,False,[],False,False,269000.0,€,flat,"Jardín de los Reyes - Parque Real, El Escorial",Piso en calle de Santa Rosa,Destacado,,,,P1-00055-0016,True,True,
108831983,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/1f/1d/1356430107.webp,24,1,215000.0,duplex,sale,76.0,True,2,2,CL COLON,Madrid,Sevilla la Nueva,,es,,40.3482125,-4.0284523,False,https://www.idealista.com/inmueble/108831983/,"**Dúplex en Venta en Sevilla la Nueva - ¡Tu nuevo hogar te espera! ** Descubre este encantador dúplex de 76 m² en el corazón de Sevilla la Nueva, ideal para quienes buscan comodidad y funcionalidad. A solo dos minutos de todos los servicios, este inmueble se convierte en la opción perfecta para disfrutar de la vida urbana sin renunciar a la tranquilidad. Al entrar, serás recibido por un amplio hall que te llevará a un luminoso salón comedor, donde la luz natural inunda cada rincón, creando un ambiente acogedor. La planta baja cuenta con un aseo práctico y, en la planta superior, encontrarás dos habitaciones muy luminosas, perfectas para descansar. Además, dispone de un baño completo y armarios empotrados que optimizan el espacio. Este dúplex, construido en 1999 y en buen estado, cuenta con calefacción de gas natural y aire acondicionado con bomba de frío/calor, garantizando tu confort durante todo el año. Disfruta de momentos al aire libre en la terraza o el balcón, ambos con orientación sur y este, ideales para relajarse bajo el sol. Una ubicación inmejorable, este dúplex es una oportunidad que no querrás dejar pasar. ¡Ven a verlo y enamórate de tu futuro hogar!",False,good,False,False,2829.0,False,False,False,False,[],False,False,215000.0,€,flat,Sevilla la Nueva,Dúplex en CL Colon,Destacado,,,,,,,duplex
108452779,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/a7/1d/1345329366.webp,42,1,1150000.0,flat,sale,125.0,False,3,2,calle del Alcalde Sainz de Baranda,Madrid,Madrid,Retiro,es,Ibiza,40.4167694,-3.6734353,False,https://www.idealista.com/inmueble/108452779/,"Exclusiva vivienda de lujo en El Retiro, Madrid. ABSTENERSE INMOBILIARIAS – GESTIÓN DIRECTA CON PROPIEDAD. Ubicado en una imponente finca señorial del codiciado barrio de El Retiro, este piso ha sido meticulosamente renovado para ofrecer una experiencia de vida inigualable. Con una combinación impecable de diseño de vanguardia y acabados de alta gama, representa la esencia del lujo discreto en una de las zonas más emblemáticas de la capital. Detalles que marcan la diferencia Superficie construida: 125 m². -Puerta blindada. Aislamiento premium: Ventanas de aluminio con rotura de puente térmico – máximo confort térmico y acústico todo el año. Almacenaje de lujo: Armarios empotrados a medida, con iluminación interior y acabados textiles de alta calidad. Climatización Daikin: Sistema por conductos con bomba de calor/frío – eficiencia, confort y discreción. Calefacción eficiente: Caldera individual de gas natural, bajo consumo y alto rendimiento. Cocina totalmente equipada con electrodomésticos de alta gama, pensada para quienes disfrutan del diseño y la funcionalidad. Baños de diseño exclusivo: Radiadores toalleros, mamparas de cristal y porcelánico de gran formato.  Tarima AC5 de máxima resistencia y calidez estética.  Confort y seguridad Portero físico diario – Atención personalizada y vigilancia continua en una finca clásica con encanto y presencia. Una ubicación inmejorable Vivir junto al Parque de El Retiro es disfrutar de la mejor versión de Madrid: cultura, naturaleza, gastronomía y exclusividad, todo a pasos de tu hogar. La finca, representativa del Madrid más elegante, aporta el carácter y la solidez que solo los edificios con historia pueden ofrecer.",True,good,False,True,9200.0,True,False,False,False,[],False,False,1150000.0,€,flat,"Ibiza, Madrid",Piso en calle del Alcalde Sainz de Baranda,Destacado,,,,,,,
108857793,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/7c/78/1357175860.webp,19,1,215000.0,duplex,sale,70.0,False,1,2,calle General Asensio,Madrid,Sevilla la Nueva,,es,,40.3469802,-4.0298498,False,https://www.idealista.com/inmueble/108857793/,"**Dúplex en Venta en Sevilla la Nueva - Tu Nuevo Hogar Espera por Ti** ¡Descubre este encantador dúplex de 70 m² en Sevilla la Nueva! Ubicado a solo dos minutos de todos los servicios, este hogar es perfecto para quienes buscan comodidad y accesibilidad. Al entrar, serás recibido por un amplio hall que te conducirá a un luminoso salón comedor, ideal para disfrutar de momentos en familia o con amigos. La planta baja cuenta con un práctico aseo, mientras que en la planta superior encontrarás una habitación muy luminosa, un baño completo y un vestidor que hará tus mañanas mucho más sencillas. La terraza, orientada al sur y este, es el lugar perfecto para relajarte y disfrutar del sol durante todo el día. Con calefacción de gas y en buen estado, este dúplex construido en 1996 ofrece todo lo que necesitas para vivir cómodamente. Además, cuenta con armarios empotrados y acceso a una piscina para esos días calurosos. No dejes pasar la oportunidad de hacer de este lugar tu nuevo hogar. ¡Ven a visitarlo y enamórate!",False,good,False,False,3071.0,False,False,False,False,[],False,False,215000.0,€,flat,Sevilla la Nueva,Dúplex en calle General Asensio,Destacado,,,,,,,duplex
107517690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/18/c9/1314816367.webp,34,4,1500000.0,penthouse,sale,156.0,True,3,3,calle de Atocha,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4143373,-3.7044037,False,https://www.idealista.com/inmueble/107517690/,"Domus Aurea Capital presenta este fantástico ático dúplex en pleno centro de Madrid, junto a la plaza Mayor. Se trata de la cuarta y última planta de un edificio de obra nueva de 2018 con 156m². Abajo, encontramos tres dormitorios dobles, dos de ellos con el baño en suite. Accedemos a la zona social subiendo las escaleras interiores del dúplex y encontramos las zonas de comedor y zona de estar, que da acceso a la terraza, de unos 12m², desde donde podemos disfrutar de bonitas vistas. Al otro lado, encontramos la cocina, abierta y amplia, con gran luminosidad. Además cuenta con un aseo de cortesía y zona de lavado independiente. Domus Aurea Capital es una boutique inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",True,good,False,True,9615.0,False,False,False,False,[],False,False,1500000.0,€,flat,"Huertas-Cortes, Madrid",Ático en calle de Atocha,Destacado,,,,4877,,,penthouse
108737914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/aa/02/1353684362.webp,43,,325000.0,chalet,sale,118.0,,3,2,calle Santa Gema,Madrid,Loeches,,es,,40.383364,-3.4136027,False,https://www.idealista.com/inmueble/108737914/,"Fantástica vivienda unifamiliar de 3 habitaciones y 2 baños, en Loeches. 118 m2 construidos. 99 m2 útiles. Orientación Sur - Este. Patio de 50 m2. Parcela de 160 m2. Salón de paso de 25 m2. Cocina amueblada, equipada y con office. Aerotermia. Armarios empotrados, suelo porcelánico, ventanas climalit oscilobatientes y puertas lacadas. Amueblado negociable. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra – venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,,2754.0,False,False,False,False,[],False,False,325000.0,€,chalet,Loeches,Chalet adosado en calle Santa Gema,Destacado,345000.0,20000.0,6.0,76242,,,terracedHouse
108089571,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/b7/22/1333499067.webp,17,,519900.0,chalet,sale,170.0,,3,3,"calle Camilo Jose Cela, 4",Madrid,Villalbilla,,es,,40.4383871,-3.3700531,True,https://www.idealista.com/inmueble/108089571/,"Último chalet pareado en entrega inmediata. Chalet de 170 m² en parcela de 435 m² y parking para 2 vehículos. En la primera planta esta la cocina abierta al salón, aseo y dormitorio en suite con baño completo. En la segunda planta se encuentra 2 habitaciones, baño completo y Salón familiar. Amplio chalet sostenible de diseño, con grandes espacios interiores y exteriores en la zona de moda de Alcalá Urbanizaciones. SOSTENIBILIDAD PREMIUM: Viviendas con la máxima calificación de eficiencia energética que se puede otorgar a una vivienda: CALIFICACIÓN ENERGÉTICA A. Los chalets de El Viso Premium cuentan con excelentes calidades como suelo radiante refrescante mediante aerotermia, paneles solares fotovoltaicos, sistema de ventilación de doble flujo con recuperador de calor, cargador de coche eléctrico, carpintería exterior con rotura de puente térmico, grifería termostática, etc. Los sistemas constructivos y materiales empleados han conseguido que puedas vivir en un hogar totalmente eficiente con un consumo de energía casi nulo. Queremos ir un paso más allá y reforzar nuestro compromiso medioambiental y que sea tu mejor inversión de futuro: ¿Conoces BREEAM? BREEAM es el método de evaluación y certificación de la sostenibilidad en la edificación técnicamente más avanzado, fomentando una construcción más sostenible que repercute en beneficios económicos, ambientales y sociales para todas las personas vinculadas a la vida del edificio. La promoción de El Viso Premium se encuentra en fase de certificación. Hercesa se compromete a la obtención del prestigioso certificado BREEAM, para ello ha iniciado los trámites para cumplir con todos los requisitos desde el primer momento. HERCESA CONECT@DO Y SEGURO PREMIUM: En El Viso Premium dispondrás de espacios con todo lo necesario para una futura conexión rápida que te permita actuar y supervisar en remoto los elementos de tu hogar que prefieras. UBICACIÓN PREMIUM: Vive en El Viso, la zona de moda: urbanización moderna que tiene todo lo que necesitas para disfrutar de paseos, deporte al aire libre, servicios de todo tipo y a tan solo 10 minutos del centro de Alcalá de Henares.",False,good,False,,3058.0,True,False,False,False,[],False,False,519900.0,€,chalet,Villalbilla,"Chalet pareado en calle Camilo Jose Cela, 4",Destacado,,,,103955,True,True,semidetachedHouse
108008245,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/c7/3f/1363219866.webp,39,3,440000.0,flat,sale,106.0,True,3,2,calle Lucano,Madrid,Madrid,San Blas,es,Canillejas,40.437927,-3.6125809,False,https://www.idealista.com/inmueble/108008245/,"**PISO A ESTRENAR EN CANILLEJAS DE TRES DORMITORIOS + UN DESPACHO/DORMITORIO** IMPORTANTE: no hay comisión de intermediación en la compra, somos PROPIETARIOS.  Te presentamos esta magnífica vivienda TOTALMENTE REFORMADA, ubicada en una 3ª planta con ascensor, muy luminosa y que cuenta con cuatro orientaciones y ventilación cruzada. Dispone de una superficie útil de 85,15 m2 distribuidos en salón y comedor, cocina abierta equipada, cuatro dormitorios, dos baños modernos y funcionales, uno de ellos en suite y terraza. Cuenta con instalaciones actualizadas de electricidad y agua, carpintería exterior (de CORTIZO) e interior nuevas, suelos, cocina, baños listos para estrenar y mucho más para que comiences a disfrutar de la casa con tu familia. Un piso para vivir cómodamente o invertir en rentabilidad que por ubicación, tamaño y reforma… ¡lo tiene todo! Situada en una de las zonas más residenciales y mejor comunicadas del distrito de San Blas: Calle Lucano. Muy valorada por familias y compradores que buscan tranquilidad sin salir de la ciudad. Su ubicación privilegiada te permitirá moverte dentro y fuera de Madrid a través de la A-2, M-30 y M-40. A tan sólo unos minutos andando del estadio Metropolitano y de la próxima Ciudad del Deporte con previsión para estar operativa en el primer semestre de 2027.  A cinco minutos andando dispones de diferentes estaciones de Metro con conexiones con la línea 7 (Estadio Metropolitano y Las Musas) y línea 5 (Torre Arias) y de varias líneas de autobuses urbanos (153, 140, 48 y 38) en la misma calle. La zona cuenta con todo tipo de servicios tales como supermercados, centros de salud, bancos, farmacias y comercios de barrio y con la comodidad de disponer de guarderías, colegios y centros deportivos. Ideal como vivienda familiar o como inversión para alquiler estable en una de las zonas más demandadas de Madrid. La reforma ya ha finalizado, por lo que se puede visitar ya. ITE favorable en 2020. Contáctanos para ampliar información y concertar una visita.",True,good,False,True,4151.0,True,False,False,False,[],False,False,440000.0,€,flat,"Canillejas, Madrid",Piso en calle Lucano,Destacado,,,,Lucano,,,
109023183,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/50/41/1361962002.webp,39,2,269000.0,flat,sale,65.0,True,3,1,calle de Maqueda,Madrid,Madrid,Latina,es,Aluche,40.3882894,-3.7616097,False,https://www.idealista.com/inmueble/109023183/,"Housfy vende piso en Latina, Madrid. Detalles del inmueble: - 2º planta exterior con ascensor en finca de 1968. - Admirable piso de 65 m2 en Aluche. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Cálido salón-comedor que te proporcionará el relax diario, siendo además, un espacio agradable estupendo para visitas. - Acceso a terraza acristalada. - Con una funcional cocina con amplias posibilidades de reforma. - 3 habitaciones de buen tamaño y baño completo reformado recientemente.  - Disfruta de la opción de armario empotrado. - Muy bien comunicado, cercano a paradas de transporte público. Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,4138.0,False,True,False,False,[],False,False,269000.0,€,flat,"Aluche, Madrid",Piso en calle de Maqueda,Destacado,,,,908489,,,
109185472,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/55/b6/1366800124.webp,12,4,200000.0,flat,sale,88.0,True,3,1,calle Teruel,Madrid,Móstoles,Centro,es,,40.3229544,-3.8690279,False,https://www.idealista.com/inmueble/109185472/,"Oportunidad de inversión en Móstoles. Se vende piso por 200.000 € en la calle Teruel, actualmente alquilado por 1.000 € al mes, lo que garantiza una rentabilidad inmediata desde el primer día. La vivienda, situada en una cuarta planta con ascensor, dispone de tres dormitorios, un salón amplio y luminoso, cocina independiente y una terraza ideal para disfrutar. Su ubicación es uno de sus puntos fuertes: en pleno entorno urbano consolidado y a pocos minutos a pie de la estación Móstoles Central, que ofrece conexión con la línea Metro Sur, Cercanías Renfe (C-5) y múltiples líneas de autobús urbano e interurbano, facilitando el acceso rápido tanto a otros puntos de Móstoles como a Madrid capital. Además, en las inmediaciones hay supermercados, colegios, zonas verdes y todo tipo de comercios y servicios que hacen que la zona sea muy demandada. Una propiedad perfecta para mantener como inversión con ingresos estables o para convertir en tu futura vivienda, en una localización que combina comodidad y gran potencial de revalorización. ¡Contáctanos hoy mismo para programar una visita! Para visitar este piso o para más información, ponte en contacto con nosotros: De lunes a viernes: 10:00h-14:00h y 17:00h-20:30h. Sábados: 10:00h-14:00h. ¡En LA CASA Agency estaremos encantados de atenderte! *Además, si quieres conocer el valor de tu vivienda, contáctanos y te haremos una valoración SIN COMPROMISO y SIN COSTE. NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,True,2273.0,False,False,False,False,[],False,False,200000.0,€,flat,"Centro, Móstoles",Piso en calle Teruel,Destacado,,,,LCM38255-Urgel,,,
109175722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/a5/c1/1366507443.webp,12,bj,155000.0,flat,sale,73.0,True,2,1,calle Pardo de Santallana,Madrid,Collado Villalba,Carlos Ruiz,es,,40.6321179,-4.0125413,False,https://www.idealista.com/inmueble/109175722/,"¡ LOCAL PREPARADO PARA PEDIR CAMBIO DE USO A PISO! GRUPO CASA 10 NO COBRA HONORARIOS AL COMPRADOR Local de 73 m2 construidos con patio de 40m2, con acceso a la calle, ideal para meter el coche y espacio para un pequeño jardín. Tiene presupuesto del proyecto del arquitecto con licencias del ayuntamiento por un importe de 6.500 euros más el coste de la obra. El local cumple con toda la normativa del ayuntamiento para cambio de uso. Actualmente divido en amplio hall, dos dormitorios de unos 12 m2, salón, cocina grande y cuarto de baño. TOTALMENTE PARA REFORMAR. Grupo Casa10. Collado Villalba, referencia 110141.",False,renew,False,False,2123.0,False,False,False,False,[],False,False,155000.0,€,flat,"Carlos Ruiz, Collado Villalba",Piso en calle Pardo de Santallana,Destacado,,,,110141,True,True,
108508668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/a3/ce/1347002153.webp,23,2,230000.0,flat,sale,98.0,True,5,2,Los Molinos,Madrid,Los Molinos,,es,,40.7147237,-4.0739767,False,https://www.idealista.com/inmueble/108508668/,"Ponemos a la venta bonito piso en el centro del municipio de Los Molinos, en plena Sierra de Guadarrama. Su ubicación, permite ir andando a cualquier zona del pueblo y posee, a menos de un minuto, la parada de autobuses directos a Madrid. La vivienda se encuentra en la segunda planta de un edificio emblemático de Los Molinos.  Posee una superficie construida de 103 m2 y útil de 95 m2.  En la actualidad posee hall de entrada, 5 habitaciones, 1 cuarto de baño, aseo, cocina y un espléndido balcón con vistas a la Sierra.  La distribución es la siguiente: se accede a través de un hall recibidor. La cocina, dos habitaciones dobles, despacho y cuarto de baño completo, salen de dicho recibidor. Éste, da también acceso al salón comedor, que está comunicado con el resto de las habitaciones, tal y como se muestra en el reportaje fotográfico. En la habitación principal, o de matrimonio, los propietarios convirtieron el aseo en zona de almacenamiento, no obstante, se podría reconvertir a su estado original. La vivienda posee mucha luz. Todas las estancias son exteriores. El municipio de Los Molinos, cuenta con todos los servicios a su alcance, colegios, supermercados, excelente red de transportes, centro médico, etc.  Para más información, no dude en contactar con nosotros.",False,good,False,False,2347.0,False,False,False,False,[],False,False,230000.0,€,flat,Los Molinos,Piso,Destacado,255000.0,25000.0,10.0,PRO1602,,,
