propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108625510,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/6b/32/1350315527.webp,PM1,15,715000.0,chalet,sale,253.0,4,3,"calle Pilar Miró, 1",Madrid,Getafe,El Bercial,es,40.3189348,-3.7434748,True,https://www.idealista.com/obra-nueva/108625510/,"INMOBILIARIA PRISMA,S.L. Te presenta una Nueva Promoción de 5 EXCLUSIVAS VIVIENDAS UNIFAMILIARES de más de 250 metros cuadrados construidos con un diseño moderno y funcional. Se componen de cuatro dormitorios que ofrecen suficiente espacio para una familia o para personas que necesitan un espacio adicional para trabajar o estudiar desde casa. En planta primera dispone de dos baños, uno de ellos en suite con el dormitorio principal, es una característica conveniente que proporciona privacidad y comodidad. Habitación adicional en planta baja que también puede ser un estupendo despacho, además de un baño y amplio salón con cocina abierta. Las terrazas son un espacio al aire libre que puede ser utilizado para relajarse, disfrutar de las vistas o incluso para cultivar plantas. La posibilidad de instalación de una piscina al contar con los elementos necesarios para ello es una ventaja adicional, ya que ofrece una opción refrescante para el ejercicio y el entretenimiento. Disponiendo de un amplio solárium en la parte superior de la vivienda. El sótano es una amplia zona de más de 100m2 construidos en su mayoría calefactados, en el que se dispone de un espacio para dos plazas de garaje, con posibilidad para instalación de cargador eléctrico, con aseo, zona de instalaciones, zona de lavadora y amplia zona versátil para que cada familia disponga su uso, ventaja importante, ya que proporciona un lugar seguro, para recreo, almacenar pertenencias y aparcar el coche.  Cuentan con Calificación Energética A, y domótica compuesta por pantalla multifunción táctil color, para el control de la puerta de entrada a la vivienda, detección de inundaciones, incendios, iluminación y persianas motorizadas en salón y dormitorios. Además, se complementa con sistema de aerotermia por suelo radiante de calefacción y refrescante, lo que te permite ahorrar en tu factura de energía y disfrutar de una temperatura agradable en cualquier época del año, y a esto se añade la preinstalación de climatización con canalización para Split. En general, una vivienda de estas características puede ser una opción atractiva para aquellos que buscan un hogar moderno y cómodo en la zona de Getafe. Ubicación privilegiada en El Bercial, una zona residencial consolidada de Getafe que cuenta con grandes avenidas y espacios verdes, rodeada de servicios, zonas deportivas, centro sanitario, áreas de restauración y ocio como el Corte Inglés El Bercial. La promoción se sitúa en una ubicación con perfecta comunicación tanto en trasporte público (línea 12 de metro, línea C-4 de Renfe y líneas L3 y L446 de autobús) como privado (salida a la A-42 y acceso a la M-45). OBRA FINALIZADA, Fecha de entrega JULIO 2025. ULTIMA VIVIENDA DISPONIBLE! Tu nueva casa te está esperando, no pierdas la oportunidad!",True,,True,2826.0,True,False,False,False,[],False,False,715000.0,€,True,True,chalet,semidetachedHouse,"El Bercial, Getafe","Chalet pareado en calle Pilar Miró, 1",,,,,False,,,,
106714306,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/03/a2/1291980964.webp,59087,1,2500000.0,flat,sale,255.0,2,2,calle de Campoamor,Madrid,Madrid,Centro,es,40.4249011,-3.6950294,False,https://www.idealista.com/inmueble/106714306/,"Ana Gómez de la Serna de GV | JUSTICIA comercializa el siguiente inmueble: ***Por expreso deseo de la propiedad no se muestran fotos*** Magnifico piso en el corazón de justicia, recién reformado con altísimas calidades y excelente gusto. Cuenta con 3 balcones a la calle. El barrio de justicia es el barrio más bohemio y elegante de Madrid que cuenta con multitud de tiendas y ocio con carácter.  Distribución:  Salón, comedor, despacho, cuarto de dormir principal con vestidor y cuarto de baño en suite. Cuarto de dormir adicional. Cuarto de baño compartido.  Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,9804.0,True,False,False,False,[],False,False,2500000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso en calle de Campoamor,1,True,True,Chueca-Justicia,,,,,
108321750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/bd/21/1340639084.webp,Bajo A,14,238000.0,flat,sale,58.0,1,1,"calle Duquesa de Tamames, 3",Madrid,Madrid,Carabanchel,es,40.3730729,-3.7497012,True,https://www.idealista.com/obra-nueva/108321750/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda.  Una vivienda amplia, cómoda y respetuosa con el medioambiente.  La promoción la forman 14 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Tamames 3, se distribuye en 4 plantas con 3 viviendas por planta y 2 en la planta baja, plazas de garajes en las plantas -1 y -2 y con piscina en la zonas comunes. Viviendas de 1, 2 y 3 dormitorios.",False,newdevelopment,True,4103.0,True,False,False,False,[],False,False,238000.0,€,,,flat,,"Buena Vista, Madrid","Piso en calle Duquesa de Tamames, 3",bj,True,True,Buena Vista,False,,,,
108977516,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/ef/99/1360658501.webp,VT1.4A,22,535000.0,chalet,sale,179.0,4,3,"avenida Miraflores de la sierra, 2",Madrid,Miraflores de la Sierra,,es,40.7644944,-3.7481052,True,https://www.idealista.com/obra-nueva/108977516/,"¡Ya está aquí la segunda fase de La Finca de los Pinarejos! Ante el rotundo éxito de la primera fase de chalets adosados ¡Lanzamos la segunda! Con 20 nuevos chalets de 2 plantas, que van desde los 195 m2 hasta los 256 m2 de parcela, 4 dormitorios, 3 baños, 2 plazas de garaje y piscina comunitaria ¡En uno de los entornos más bonitos de la Sierra Norte de Madrid! La Finca de los Pinarejos es un proyecto pensado para quienes buscan naturaleza y calidad de vida, sin renunciar a las buenas conexiones con la ciudad. La primera fase está compuesta por 58 viviendas y tiene un diseño moderno y práctico que se adapta a tu día a día. Por otro lado, los chalets aislados, con 800 m2 de parcela, están distribuidos en una sola planta, lo cual es una gran ventaja si prefieres evitar escaleras sin renunciar al espacio. Cuentan con 4 dormitorios, 3 baños, 2 plazas de garaje techadas, amplio jardín y opción de añadir piscina.  Además, todas las viviendas incluyen cocina con isla, terrazas interiores para disfrutar del jardín y sistema de aerotermia y suelo radiante, así como la opción de añadir placas solares y sistema para coche eléctrico entre otras mejoras para que disfrutes de confort y eficiencia desde el primer día. La promoción está situada en la urbanización ""Los Pinarejos"" a solo 28 minutos de Madrid, a doce minutos de Colmenar Viejo y dos minutos de Soto del Real, dentro del término municipal de Miraflores de la Sierra. Tiene una parada de bus en la puerta de la urbanización, con transporte hacia Plaza Castilla (32 min.) o hacia Colmenar Viejo, Soto, Manzanares, etc. Se ubica cerca de: Urgencias, Colegio concertado Del Pilar y Colegio público Chozas de la Sierra, todo en Soto del Real. También encontrarás el Supermercado Dia, cafés, restaurantes, pizzerías, polideportivos. Y, por si fuera poco, a 12 minutos, en Colmenar Viejo, tendrás un Alcampo, Lidl, Aldi, Mercadona, el Centro Comercial El Ventanal donde tienes, a su vez, H&M, Mango, Sfera, Sprinter, Cortefiel, Springfield, Leroy Merlin, Mc Donalds, KFC, Foster, Vips, entre otros. Adicionalmente, ya se encuentra en construcción la Estación Soto-Sur del Renfe, programada para entrega en 2026.  Si buscas tranquilidad, espacio y buena calidad de vida, cerca a todo ¡Esta es tu oportunidad! ¡Reserva tu chalet con sólo 3.000 euros y bloquea el precio!  Encuéntranos en el C.C El Ventanal (frente a H&M). Agenda una visita sin compromiso por teléfono y podemos acompañarte a conocer la urbanización, cualquier día de la semana (incluyendo sábados y domingos). No cobramos honorarios al comprador.",False,newdevelopment,True,2989.0,True,False,False,False,[],False,False,535000.0,€,True,True,chalet,terracedHouse,Miraflores de la Sierra,"Chalet adosado en avenida Miraflores de la sierra, 2",,,,,False,,,,
108433579,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/45/0d/1278852225.webp,2 B 2 2 E,32,825000.0,flat,sale,172.0,4,3,"de Servicio A6, salida 24 s/n",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.529377,-3.8892393,True,https://www.idealista.com/obra-nueva/108433579/,"Oficina de Atención Comercial en Calle Camilo José Cela, 16. Puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Uno de los proyectos más esperados del noroeste de Madrid, El Quintanar The Residences es una propuesta residencial única dividida en tres extraordinarias fases — La Retorna, Las Dovelas y El Lindal — que respiran calidad y bienestar en todos los sentidos. Seguridad, accesibilidad, confort y cuidado de las personas, unidos a logros auténticos en ocupación sostenible.  El Quintanar The Residences cuenta con la calidad de los proyectos de Levitt y tanto el diseño como el concepto están firmados por el prestigioso estudio Lamela referente internacional de la arquitectura contemporánea. Y todo ello con el exigente sello Breeam, que certifica la sostenibilidad real en todos los aspectos desde la eficiencia en el manejo de todos los recursos y suministros energéticos al cuidado y la integración de las personas y el entorno. Viviendas de 1 a 5 dormitorios que se abren a generosas terrazas, donde la luz, el entorno y unas vistas extraordinarias son el hilo conductor desde cualquier punto. El Quintanar The Residences cuenta con magníficas zonas de disfrute común según cada una de sus fases: áreas ajardinadas y de paseo, piscina desbordante de adultos e infantil, gimnasio al aire libre, pádel, tenis, pista de running, zona de juegos infantiles y huertos urbanos. Además de espacios interiores de ocio diferenciadores, como gastrobar, club social, sala audiovisual y sala infantil, espacios especialmente diseñados para coworking y estudio, gimnasio interior equipado, sala de yoga y área de spa. El Quintanar “The Residences” plantea su concepto urbanizador desde el absoluto respeto al entorno natural en el que se encuentra. Así, las edificaciones se organizan de forma de peine para integrar a la perfección el bosque del Lazarejo en la propia urbanización y conseguir, además, una orientación óptima de los edificios. El Quintanar es un proyecto único en Madrid, una emblemática parcela de más de 300.000 m2 situada en Las Rozas. Consta de tres conceptos: “The Residences”, un conjunto residencial que aúna la excelencia y valores de la marca Levitt con la vanguardia e innovación de un ambicioso concepto; “PlazA6”, donde el emblemático edificio Kodak, recuperado, se pone en valor como punto neurálgico que articula todo el complejo, su vida social y sus conexiones con el entorno; y Campus, 40.000 m2 de edificios para distintos usos: espacios de coliving, coworking, hotelero y oficinas.",False,newdevelopment,True,4797.0,True,False,False,False,[],False,False,825000.0,€,True,True,flat,,"El Pinar- Punta Galea, Las Rozas de Madrid","Piso en de Servicio A6, salida 24 s/n",2,True,True,El Pinar- Punta Galea,False,,,,
108154021,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/78/b3/1335475667.webp,Bajo A,16,384000.0,flat,sale,101.0,3,2,"plaza Barragán, 4",Madrid,Madrid,Carabanchel,es,40.3738315,-3.749555,True,https://www.idealista.com/obra-nueva/108154021/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda. Una vivienda amplia, cómoda y respetuosa con el medioambiente. La promoción la forman 29 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Barragán 4 se distribuye en 5 plantas con 6 viviendas por planta y 5 en la planta baja, plazas de garajes en las plantas -1 y -2 y con zonas comunes en la 4ª planta que incluyen gimnasio, sauna, solárium de 30mts y vestuario con aseo. Viviendas de 2 o 3 dormitorios y 2 baños. Todas cuentan con un amplio salón/comedor diáfano con la cocina perfectamente integrada y el dormitorio principal con baño en suite.",False,newdevelopment,True,3802.0,True,False,False,False,[],False,False,384000.0,€,True,True,flat,,"Buena Vista, Madrid","Piso en plaza Barragán, 4",bj,True,True,Buena Vista,False,,,,
108702973,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/c8/2f/1347579125.webp,PR-C-762@TipoA1,7,379000.0,flat,sale,130.0,3,2,"calle Virgen de Loreto, 12",Madrid,Alcalá de Henares,El Pilar - Bripac,es,40.5019006,-3.3453506,True,https://www.idealista.com/obra-nueva/108702973/,"CIELO DE ALCALÁ II Un magnífico residencial con grandes zonas comunes El residencial Cielo de Alcalá II está formado por amplias viviendas de 1 a 4 dormitorios. Zonas comunes privadas tanto exteriores como interiores. La piscina dispone de iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes incluyen una sala comunitaria y espacios para bicicletas. En el garaje existe una zona con carritos para facilitar la carga y descarga de los vehículos. Vive en Ciudad del Aire, un enclave único en Alcalá de Henares Ciudad del Aire es una de las zonas más prometedoras y consolidadas de Alcalá de Henares, ciudad declarada Patrimonio de la Humanidad por la UNESCO. Situada al este del municipio, este área residencial se caracteriza por su tranquilidad, amplias zonas verdes y excelente conexión con el centro urbano y con Madrid. Conectividad inmejorable. - La zona dispone de rápidos accesos a la A-2, así como estaciones de Cercanías Renfe (líneas C-2 y C-7) que conectan en menos de 30 minutos con el centro de Madrid. También cuenta con varias líneas de autobús urbano e interurbano. Esta accesibilidad convierte a Ciudad del Aire en una ubicación ideal para quienes desean combinar la serenidad de una zona residencial con la cercanía a los principales ejes económicos. Servicios y equipamientos. - Ciudad del Aire está rodeada de centros educativos, sanitarios, deportivos y comerciales, lo que garantiza una vida cómoda y funcional para toda la familia. A pocos minutos se encuentran supermercados, colegios, centros médicos y todo tipo de comercios de proximidad. Además, la cercanía al aeródromo militar y a la Universidad de Alcalá aporta un dinamismo especial al entorno. Entorno natural y calidad de vida. - El urbanismo de la zona ha sido cuidadosamente planificado para potenciar la calidad de vida: calles amplias, zonas ajardinadas, áreas infantiles y senderos peatonales permiten disfrutar de un entorno saludable y seguro. Su cercanía al Parque Natural de los Cerros de Alcalá y al río Henares brinda oportunidades inmejorables para actividades al aire libre y en contacto con la naturaleza.   Entrega de llaves Entre septiembre y noviembre de 2028.",False,newdevelopment,True,2915.0,True,False,False,False,[],False,False,379000.0,€,,,flat,,"El Pilar - Bripac, Alcalá de Henares","Piso en calle Virgen de Loreto, 12",1,True,True,,False,,,,
108977517,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/e9/c0/1360655938.webp,VT1.2A,22,455000.0,chalet,sale,162.0,4,3,"avenida Miraflores de la sierra, 2",Madrid,Miraflores de la Sierra,,es,40.7644944,-3.7481052,True,https://www.idealista.com/obra-nueva/108977517/,"¡Ya está aquí la segunda fase de La Finca de los Pinarejos! Ante el rotundo éxito de la primera fase de chalets adosados ¡Lanzamos la segunda! Con 20 nuevos chalets de 2 plantas, que van desde los 195 m2 hasta los 256 m2 de parcela, 4 dormitorios, 3 baños, 2 plazas de garaje y piscina comunitaria ¡En uno de los entornos más bonitos de la Sierra Norte de Madrid! La Finca de los Pinarejos es un proyecto pensado para quienes buscan naturaleza y calidad de vida, sin renunciar a las buenas conexiones con la ciudad. La primera fase está compuesta por 58 viviendas y tiene un diseño moderno y práctico que se adapta a tu día a día. Por otro lado, los chalets aislados, con 800 m2 de parcela, están distribuidos en una sola planta, lo cual es una gran ventaja si prefieres evitar escaleras sin renunciar al espacio. Cuentan con 4 dormitorios, 3 baños, 2 plazas de garaje techadas, amplio jardín y opción de añadir piscina.  Además, todas las viviendas incluyen cocina con isla, terrazas interiores para disfrutar del jardín y sistema de aerotermia y suelo radiante, así como la opción de añadir placas solares y sistema para coche eléctrico entre otras mejoras para que disfrutes de confort y eficiencia desde el primer día. La promoción está situada en la urbanización ""Los Pinarejos"" a solo 28 minutos de Madrid, a doce minutos de Colmenar Viejo y dos minutos de Soto del Real, dentro del término municipal de Miraflores de la Sierra. Tiene una parada de bus en la puerta de la urbanización, con transporte hacia Plaza Castilla (32 min.) o hacia Colmenar Viejo, Soto, Manzanares, etc. Se ubica cerca de: Urgencias, Colegio concertado Del Pilar y Colegio público Chozas de la Sierra, todo en Soto del Real. También encontrarás el Supermercado Dia, cafés, restaurantes, pizzerías, polideportivos. Y, por si fuera poco, a 12 minutos, en Colmenar Viejo, tendrás un Alcampo, Lidl, Aldi, Mercadona, el Centro Comercial El Ventanal donde tienes, a su vez, H&M, Mango, Sfera, Sprinter, Cortefiel, Springfield, Leroy Merlin, Mc Donalds, KFC, Foster, Vips, entre otros. Adicionalmente, ya se encuentra en construcción la Estación Soto-Sur del Renfe, programada para entrega en 2026.  Si buscas tranquilidad, espacio y buena calidad de vida, cerca a todo ¡Esta es tu oportunidad! ¡Reserva tu chalet con sólo 3.000 euros y bloquea el precio!  Encuéntranos en el C.C El Ventanal (frente a H&M). Agenda una visita sin compromiso por teléfono y podemos acompañarte a conocer la urbanización, cualquier día de la semana (incluyendo sábados y domingos). No cobramos honorarios al comprador.",False,newdevelopment,True,2809.0,True,False,False,False,[],False,False,455000.0,€,True,True,chalet,terracedHouse,Miraflores de la Sierra,"Chalet adosado en avenida Miraflores de la sierra, 2",,,,,False,,,,
108690477,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/71/8f/1352244378.webp,EG6428,72,199900.0,flat,sale,67.0,3,1,Rinconada,Madrid,Alcalá de Henares,Rinconada,es,40.475373,-3.3686266,False,https://www.idealista.com/inmueble/108690477/,"Alcalá Inmobiliaria presenta este  un atractivo piso en venta ubicado en el corazón de Alcalá de Henares, una ciudad llena de historia y encanto. Esta vivienda, situada en la segunda planta de un edificio, es una joya para aquellos que buscan un lugar acogedor y bien comunicado para establecer su hogar. La propiedad cuenta con 63 metros cuadrados útiles, distribuidos de manera eficiente para brindar el máximo confort y funcionalidad. Al entrar, encontramos el recibidor y el acceso al distribuidor.  Cuenta con un un acogedor salón que se convierte en el espacio ideal para el descanso y el esparcimiento. La luz natural que inunda cada rincón de este piso no solo resalta la belleza del entorno, sino que también proporciona un cálido ambiente hogar.  La electricidad ha sido renovada totalmente. Este piso dispone de tres habitaciones con ventanas totalmente renovadas que ofrecen un equilibrio perfecto entre espacio y privacidad. Cada dormitorio es un refugio personal, pensado para proporcionar un descanso reparador tras un día agotador. Las posibilidades de decoración en estas estancias son infinitas, permitiendo a cada miembro de la familia adaptar el espacio a sus necesidades personales.  La cocina, reformada, es compacta pero funcional, está lista para ser transformada en el epicentro culinario de la vivienda. Sus elementos facilitan el día a día y fomentan el disfrute de momentos memorables en familia o con amigos. Su diseño se presta a diversas opciones para modernización, aportando un toque personal a esta área vital del hogar. Un elemento clave de este piso es su excelente ubicación. Alcalá de Henares goza de un eficiente sistema de transporte, lo que garantiza una conexión rápida y sencilla con Madrid y sus alrededores. La proximidad a estaciones de tren y paradas de autobús hacen de esta propiedad una opción perfecta para quienes necesitan desplazarse sin complicaciones. Esta inmejorable red de transporte asegura una integración fluida tanto al área metropolitana como a otros puntos de interés. Además, el edificio ha sido mantenido con esmero, reflejando un cuidado que asegura un entorno residencial tranquilo y seguro. La comunidad de propietarios es cordial y respetuosa, haciendo de este lugar un espacio donde la convivencia es una experiencia agradable y relajante. Alcalá de Henares ofrece una amplia variedad de servicios: desde centros educativos y de salud, hasta opciones de ocio y cultura. Vivir en este piso significa tener todo al alcance, disfrutando del amplio abanico de posibilidades que esta vibrante ciudad tiene para ofrecer. Invitamos a quienes buscan una oportunidad única en el mercado inmobiliario a visitar esta propiedad. La combinación de ubicación, comodidad y precio competitivo hacen de este piso una opción irresistible. Cada rincón de este hogar está pensado para sumar calidad de vida, fomentando un estilo de vida cómodo y práctico. Solicite una visita hoy mismo y descubra todo el potencial que este piso tiene reservado para usted. Venga y haga de este espacio el fundamento de su nuevo hogar. Estamos seguros de que le sorprenderá gratamente con todos los beneficios que ofrece esta inmejorable oportunidad. Calificación energética E.  No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.  En los precios de venta no están incluidos impuestos.",False,good,False,2984.0,True,False,False,False,[],False,False,199900.0,€,,,flat,,"Rinconada, Alcalá de Henares",Piso,2,True,False,,,,,,
108904356,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/a9/d4/1358479770.webp,AMARILLO INDIO,12,1070000.0,chalet,sale,339.0,4,5,"calle Fco. de Goya, 11",Madrid,Boadilla del Monte,Sector S,es,40.4092785,-3.8885619,True,https://www.idealista.com/obra-nueva/108904356/,"LIENZO DE BOADILLA es una promoción compuesta por 8 exclusivas viviendas unifamiliares adosadas, configuradas para ofrecer el máximo confort, combinando diseño y funcionalidad en un entorno privilegiado. Donde se optimizan los espacios y la luz se convierte en la gran protagonista.  Construidas con los mejores materiales, una excelente carpintería interior y exterior, grandes ventanales, baños porcelánicos de primeras marcas. Situadas en una de las mejores ubicaciones de Boadilla del Monte, que pone a tu disposición todos los servicios necesarios para tu día a día: zonas ajardinadas, rutas naturales, comercio local, locales de ocio, centro de salud, hospitales, colegios, centros comerciales. Viviendas de alta calidad con una cuidada selección de materiales duraderos, excelente aislamiento térmico y acústico, así como sistemas de climatización por aerotermia, suelo radiante y refrescante, ventilación controlada y domótica integrada. Las casas están compuestas por 3 plantas. En la planta principal, encontraremos 2 plazas de aparcamiento, zonas ajardinadas privadas en el acceso y parte posterior a la vivienda, una gran cocina equipada con electrodomésticos de primeras marcas, salón con grandes cristaleras que dan paso a un bonito jardín. Se incluye también un aseo para dar servicio a esta zona. En la primera planta, encontraremos 3 espaciosos dormitorios, y un despacho/estudio, 2 cuartos de baño completos con materiales actuales y porcelánicos de alta calidad. Nuestra planta -1 tiene un gran salón que destaca por su amplitud y luminosidad, una zona de lavadero y un espacioso dormitorio en suite. Casas construidas por SERANCO, a quien le avalan 35 AÑOS de proyectos con los mejores resultados. Creando un entorno de confianza entre todos nuestros clientes.",False,newdevelopment,True,3156.0,True,False,False,False,[],False,False,1070000.0,€,True,True,chalet,terracedHouse,"Sector S, Boadilla del Monte","Chalet adosado en calle Fco. de Goya, 11",,,,,False,,,,
108904426,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/a9/d4/1358479770.webp,CADMIO NARANJA,12,1040000.0,chalet,sale,331.0,4,5,"calle Fco. de Goya, 11",Madrid,Boadilla del Monte,Sector S,es,40.4092785,-3.8885619,True,https://www.idealista.com/obra-nueva/108904426/,"LIENZO DE BOADILLA es una promoción compuesta por 8 exclusivas viviendas unifamiliares adosadas, configuradas para ofrecer el máximo confort, combinando diseño y funcionalidad en un entorno privilegiado. Donde se optimizan los espacios y la luz se convierte en la gran protagonista.  Construidas con los mejores materiales, una excelente carpintería interior y exterior, grandes ventanales, baños porcelánicos de primeras marcas. Situadas en una de las mejores ubicaciones de Boadilla del Monte, que pone a tu disposición todos los servicios necesarios para tu día a día: zonas ajardinadas, rutas naturales, comercio local, locales de ocio, centro de salud, hospitales, colegios, centros comerciales. Viviendas de alta calidad con una cuidada selección de materiales duraderos, excelente aislamiento térmico y acústico, así como sistemas de climatización por aerotermia, suelo radiante y refrescante, ventilación controlada y domótica integrada. Las casas están compuestas por 3 plantas. En la planta principal, encontraremos 2 plazas de aparcamiento, zonas ajardinadas privadas en el acceso y parte posterior a la vivienda, una gran cocina equipada con electrodomésticos de primeras marcas, salón con grandes cristaleras que dan paso a un bonito jardín. Se incluye también un aseo para dar servicio a esta zona. En la primera planta, encontraremos 3 espaciosos dormitorios, y un despacho/estudio, 2 cuartos de baño completos con materiales actuales y porcelánicos de alta calidad. Nuestra planta -1 tiene un gran salón que destaca por su amplitud y luminosidad, una zona de lavadero y un espacioso dormitorio en suite. Casas construidas por SERANCO, a quien le avalan 35 AÑOS de proyectos con los mejores resultados. Creando un entorno de confianza entre todos nuestros clientes.",False,newdevelopment,True,3142.0,True,False,False,False,[],False,False,1040000.0,€,True,True,chalet,terracedHouse,"Sector S, Boadilla del Monte","Chalet adosado en calle Fco. de Goya, 11",,,,,False,,,,
108787384,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/55/17/1355112214.webp,404,11,1420000.0,penthouse,sale,112.0,2,2,"Juan de Austria, 11",Madrid,Madrid,Chamberí,es,40.4326959,-3.6995336,True,https://www.idealista.com/obra-nueva/108787384/,"Be Grand Olavide se sitúa junto a la emblemática Plaza de Olavide, en la prestigiosa Calle Juan de Austria, una ubicación privilegiada que combina vida urbana, encanto y accesibilidad. En una zona rodeada de parques, centros culturales y todos los servicios, este proyecto ofrece una experiencia única de vida. El edificio contará con zonas comunes diseñadas para el bienestar: un elegante vestíbulo, sports-bar con salón comunitario y un gimnasio completamente equipado. Be Grand Olavide es sinónimo de estilo, confort y calidad de vida en pleno centro de Madrid.",False,,True,12679.0,False,False,False,False,[],False,False,1420000.0,€,,,flat,penthouse,"Trafalgar, Madrid","Ático en Juan de Austria, 11",4,True,True,Trafalgar,False,,,,
