propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription
109155328,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/56/b3/1365921847.webp,,28,4,195000.0,flat,sale,87.0,True,3,1,calle José Cabrera,Madrid,Madrid,Carabanchel,es,Buena Vista,40.3749737,-3.759423,False,https://www.idealista.com/inmueble/109155328/,"INMOHOGAR SERVICIOS INMOBILIARIOS Y FINANCIEROS; VENDE. Zona Carabanchel/Buena vista. Vivienda exterior de 3 dormitorios (dos con armarios empotrados); cocina amplia, salón con aire acondicionado, dos terrazas con armarios empotrados, pasillo con armario empotrado (despensa) y baño completo con plato de ducha. Calef/indiv, eléctrica; agua caliente mediante gas natural, ventanas de aluminio con cristal simple, con muy buena orientación con mucha luz natural. PARA REFORMAR. A menos de 600 metros de la vivienda se encuentra; Autobuses 34; 139 486 (Madrid-Leganés) / Estación de metro Carabanchel alto (Línea 5) Colegio Diocesano María Inmaculada Turina; Colegio Marianista Hermanos Amorós; Salesianos Carabanchel Centro Deportivo Amorós; Centro Deportivo Municipal Las Cruces Mercadona; Ahorramas; Supermercado DIA, Aldi, bares. etc.",True,renew,False,False,2241.0,True,False,False,False,[],False,False,195000.0,€,flat,,"Buena Vista, Madrid",Piso en calle José Cabrera,,,,,,,
106543223,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/1a/32/1286283043.webp,4078,39,3,405000.0,flat,sale,50.0,False,2,1,calle del Montserrat,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4267447,-3.7097056,False,https://www.idealista.com/inmueble/106543223/,"¡Descubre tu próximo hogar en la vibrante y bien conectada Calle de Montserrat! Situado en una zona ideal para disfrutar de la vida urbana con todas las comodidades a tu alcance, este luminoso y acogedor piso cuenta con una ubicación privilegiada en un entorno lleno de vida y servicios. Este piso se encuentra en una de las áreas más dinámicas de la ciudad, rodeado de una amplia oferta comercial y de ocio. A pocos pasos encontrarás supermercados, farmacias, cafeterías acogedoras, restaurantes variados y tiendas locales que te harán disfrutar del encanto de un barrio auténtico. Además, los amantes de los espacios verdes podrán disfrutar de parques y zonas ajardinadas ideales para pasear o practicar deporte. En cuanto a la comunicación y transporte, estarás perfectamente conectado con el resto de la ciudad. La zona dispone de varias líneas de metro y autobuses que garantizan una excelente movilidad Este piso de dos habitaciones ofrece el equilibrio perfecto entre funcionalidad y confort. Al entrar, serás recibido por un espacio cálido y en buen estado, donde cada detalle ha sido pensado para proporcionar una experiencia de vida cómoda y moderna. El salón es amplio y luminoso, ideal para momentos de relax o reuniones con amigos. Las habitaciones cuentan con armarios empotrados, proporcionando un amplio espacio de almacenamiento. La cocina está perfectamente integrada y equipada para cubrir todas tus necesidades culinarias. El baño es moderno y práctico, con un diseño limpio y elegante. El piso también dispone de aire acondicionado, garantizando un ambiente fresco en los meses más calurosos, y un sistema de calefacción eléctrica que proporciona calidez y confort durante el invierno. Los suelos y acabados son de buena calidad, ofreciendo un entorno contemporáneo y funcional. ¡Este piso es ideal para quienes buscan comodidad y una ubicación inmejorable! No pierdas la oportunidad de visitar este encantador hogar en una de las mejores zonas de la ciudad.",False,good,False,False,8100.0,True,False,True,False,[],False,False,405000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso en calle del Montserrat,,,,,,,
109198556,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/1d/7e/1367212600.webp,,21,1,298000.0,flat,sale,74.0,True,2,1,calle de San Leopoldo,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4689609,-3.6921329,False,https://www.idealista.com/inmueble/109198556/,"Artem Group ofrece en venta vivienda en la calle de San Leopoldo, distrito de Tetuán – barrio de Ventilla-Almenara Nuestra oficina pone a su disposición todas las herramientas e información necesarias para que disfrute de su nuevo hogar desde el primer día. *UBICACIÓN DEL INMUEBLE - Situado en el barrio de Ventilla-Almenara, dentro del distrito de Tetuán, una zona en pleno proceso de transformación y revalorización. Rodeado de todos los servicios necesarios para la vida diaria (comercios de proximidad, supermercados, colegios, centros deportivos y sanitarios), así como zonas verdes y espacios de ocio. *La ubicación es excelente en cuanto a comunicaciones: - Metro Ventilla (L9) a escasos minutos andando. - Estaciones cercanas de Cercanías Chamartín y Nuevos Ministerios, con conexión a toda la ciudad y al aeropuerto. - Varias líneas de autobús que conectan de manera rápida con el centro. - Acceso directo a las principales arterias de Madrid: M-30, A-1, A-6 y Castellana, lo que convierte esta zona en un punto estratégico tanto para movilidad urbana como para salidas rápidas de la ciudad. *FINCA - Construida en 1964, en buen estado de conservación. - ITE favorable, última actualización en 2023. - Comunidad económica: 41 €/mes. - No existen derramas abiertas. *VIVIENDA Y CARACTERÍSTICAS - Situada en la 1ª planta. - 74 m² catastrales, de los cuales 71 m² de vivienda, - 65 m² útiles. 3 m2 de elementos comunes *Distribución: - Amplio hall de entrada con armarios empotrados. - Salón muy espacioso, con grandes ventanales a la calle y orientación oeste, lo que le otorga gran luminosidad. - 2 dormitorios: principal amplio con armario empotrado y doble ventana para mayor aislamiento; segundo dormitorio interior con vistas a la cocina. - Baño grande reformado, con plato de ducha. - Cocina de buen tamaño, con salida a un patio comunitario de uso vecinal (en la misma planta) donde se ubica la caldera, dos pequeños espacios de trastero, zona de tendido y posibilidad de disfrutar de plantas. *ACABADOS Y DETALLES INTERIORES - Suelos de tarima flotante. - Ventanas de climalit oscilobatientes con persianas en el salón. - Ventanas de dormitorios de aluminio, con doble ventana en la habitación principal. - Calefacción individual de gas natural. - Aire acondicionado en el salón con bomba de frío/calor. - Instalaciones eléctricas y de fontanería en buen estado. - La vivienda ofrece grandes posibilidades de redistribución y adaptación al gusto del nuevo propietario. *ENTORNO Y VENTAJAS El barrio de Ventilla-Almenara es uno de los enclaves con mayor proyección de crecimiento de Madrid, gracias a su cercanía al eje financiero de Castellana, Cuatro Torres y Chamartín, así como por su excelente comunicación con el resto de la ciudad. Se trata de una zona tranquila y residencial, pero con todo lo necesario a pocos minutos, además de contar con nuevas inversiones urbanísticas que están impulsando la revalorización continua del entorno. Sin duda, esta vivienda combina ubicación estratégica, comodidad y futuro potencial de inversión. Bienvenido a tu nuevo hogar. Para más información no dudes en contactar con nuestra oficina. WhatsApp: 637_349_619 NOTA: *A tenor del Art. 6 del RD 515/1989, de 21 de abril, se informa al cliente que los gastos notariales, registrales, ITP o equivalente, gastos financieros, inmobiliarios y otros inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. –.",True,good,False,False,4027.0,True,False,True,False,[],False,False,298000.0,€,flat,,"Ventilla-Almenara, Madrid",Piso en calle de San Leopoldo,,,,,,,
108516219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/6d/4f/1347245866.webp,CHA0828,23,,1780000.0,chalet,sale,428.0,,4,4,calle Eucaliptus,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Monteclaro,40.4441334,-3.8463362,False,https://www.idealista.com/inmueble/108516219/,"Descubre esta exclusiva propiedad en la prestigiosa urbanización Monteclaro. Diseñada para combinar confort, elegancia y funcionalidad, esta  vivienda ofrece amplios espacios llenos de luz natural, una distribución inteligente y un jardín idílico con piscina privada. Distribución cómoda y versátil Planta principal: Un elegante recibidor con techo de doble altura da la bienvenida a esta magnífica casa. Desde aquí se accede al salón principal con chimenea y al comedor independiente, ambos conectados al porche principal mediante grandes ventanales que inundan de luz los espacios. La cocina, moderna y funcional, cuenta con una isla central, zona de office y acceso directo al jardín y a la zona de barbacoa. Esta planta también dispone de: Dos dormitorios amplios y luminosos. Un baño completo y un aseo de cortesía. Área de servicio independiente, que incluye dormitorio, baño, almacén y un espacioso salón multiusos ideal como zona de juegos, gimnasio u oficina. Planta superior: Dormitorio principal: Espacioso, orientado al este, con doble vestidor, baño en suite con luz natural y un encantador salón-despacho a distinto nivel, perfecto para quienes buscan privacidad y confort. Dos dormitorios dobles que comparten un baño también con luz natural, gracias a una ventana Velux. Exteriores pensados para disfrutar Porches: Dos zonas diferenciadas, uno de entrada y otro trasero con toldo automatizado, creando dos ambientes perfectos para relajarse o recibir visitas. Zona de barbacoa: Equipada con parrilla y dos hornos de obra ideales para asados. Piscina privada: De 10x4 metros, rodeada de un jardín cuidadosamente diseñado con árboles seleccionados y flores, ideal para disfrutar todo el año. Zona de aparcamiento: Espacio techado con capacidad para cuatro vehículos, además de un trastero. Calidades, confort y ubicación inmejorable Construida en 1985 y recientemente renovada (suelos, baños y cocina), esta propiedad destaca por su excelente aislamiento, calefacción por radiadores y aire acondicionado tipo split. Gracias a su orientación sur-norte, garantiza una óptima iluminación y ventilación natural. Ubicada en la exclusiva urbanización Monteclaro, que ofrece excepcionales zonas comunes: jardines, piscinas para adultos y niños, pistas de tenis y pádel, parque infantil, campo de fútbol, cancha de baloncesto, salón social y restaurante con terraza. Si buscas espacio, comodidad y un entorno privilegiado, esta casa lo tiene todo. Ven a conocer tu próximo hogar, donde la privacidad, el lujo y la calidad de vida se unen en un solo lugar. [IW].",False,good,False,,4159.0,True,False,False,False,[],False,False,1780000.0,€,chalet,independantHouse,"Monteclaro, Pozuelo de Alarcón",Casa independiente en calle Eucaliptus,,,,1810000.0,30000.0,2.0,
105901700,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/20/5c/1266464897.webp,GOY-03,17,4,1300000.0,flat,sale,135.0,True,2,2,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.422131,-3.6699658,False,https://www.idealista.com/inmueble/105901700/,"Abra Homes presenta fantástico piso reformado a la venta en una de las calles más demandadas de la capital. El piso está alquilado actualmente y se trata de una fantástica oportunidad para inversores dado que por su excelente ubicación tiene una gran demanda en alquiler. Se trata de una 4ª planta exterior reformada hace tan solo 3 años con las más altas calidades y se encuentra en perfecto estado. El edificio de 1950 tiene un gran patio central por lo que todas las estancias gozan de una luz inigualable y sobre todo, de mucha tranquilidad. La distribución consta de 2 dormitorios y 2 cuartos de baño. El principal, dando a la calle Jorge Juan, cuenta con cuarto de baño en suite y un fantástico vestidor.  El gran salón cuadrado incorpora el antiguo balcón de la fachada con dos enormes ventanales que nos permiten gozar como si aún estuviera abierto.  La cocina, fabricada a medida y equipada con electrodomésticos BOSCH de alta gama está abierta al salón. La zona de lavandería queda totalmente independiente de la cocina. Ubicada en el segundo cuarto de baño incluye lavadora, secadora, pila, mesa de plancha y armarios muy bien aprovechados. El piso destaca por la calidad de su reforma, su luz y su altura de techos. Detalles incluyen chimenea (que puede usarse como tal o como elemento decorativo), suelos de tarima y radiadores de hierro fundido. Calefacción central incluida en gastos de comunidad. Aire acondicionado por conductos. Portero físico. Se trata de una fantástica oportunidad de hacerse con un inmueble impecable para tenerlo en rentabilidad.",True,good,False,True,9630.0,True,False,False,False,[],False,False,1300000.0,€,flat,,"Goya, Madrid",Piso en calle de Jorge Juan,,,,,,,
107388542,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/03/b3/1311448018.webp,313624,26,,1550000.0,chalet,sale,651.0,,6,5,Barrio Molino de la Hoz,Madrid,Las Rozas de Madrid,Molino de la Hoz,es,Molino de la Hoz,40.5451785,-3.9283032,False,https://www.idealista.com/inmueble/107388542/,"Se presenta una vivienda unifamiliar reformada en 2024, situada en una de las zonas residenciales más consolidadas del entorno de Madrid, que combina amplitud, privacidad y cercanía a todos los servicios esenciales. Construida en 1995 y completamente renovada con materiales de alta calidad, la propiedad cuenta con una superficie de 651 m² distribuidos en seis dormitorios y cinco baños, todos diseñados para garantizar confort y funcionalidad. La cocina, moderna y equipada con electrodomésticos de primeras marcas, se integra como un espacio ideal tanto para el uso diario como para el entretenimiento. Las zonas comunes, amplias y bien conectadas, favorecen la convivencia familiar y la vida social. El exterior de la vivienda destaca por un jardín cuidadosamente mantenido, terrazas con vistas despejadas y una piscina renovada con clorador salino y sistema de climatización. Este entorno privado proporciona un espacio ideal para el descanso y el ocio al aire libre. Además, cuenta con sistema de seguridad integral, servicio de conserjería, tres plazas de garaje y una instalación fotovoltaica con baterías que refuerza la eficiencia energética del inmueble. Ubicada en una urbanización bien comunicada, la vivienda se encuentra cerca de colegios internacionales, centros sanitarios y zonas verdes, lo que la convierte en una opción ideal para familias. Su excelente conexión con las principales vías de acceso y el transporte público asegura comodidad para el día a día sin renunciar a un entorno tranquilo y seguro. Esta propiedad representa una oportunidad única para quienes buscan calidad de vida a las afueras de Madrid.",True,good,False,,2381.0,False,False,False,False,[],False,False,1550000.0,€,chalet,independantHouse,"Molino de la Hoz, Las Rozas de Madrid",Casa independiente,True,True,,,,,
107377320,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/c9/65/1341517825.webp,07008,37,1,469000.0,flat,sale,132.0,True,4,2,Los Ángeles - Jarandilla,Madrid,Torrelodones,Los Ángeles - Jarandilla,es,,40.5783595,-3.9303096,False,https://www.idealista.com/inmueble/107377320/,"Ven a vivir a uno de los Municipios más bonitos de Madrid! Esta vivienda ES ESPECIAL: Por su amplitud, en todas sus estancias y espacios bien aprovechados además de las posibilidades tiene. Y también porque se encuentra en una zona tranquila del centro del pueblo, con todos los servicios en el entorno de la finca. Dispone de ascensor, garaje y trastero en planta sótano. La comunidad dispone de piscina y zonas verdes.  DISTRIBUCIÓN: Entrando en primera planta (dispone de ascensor), tiene un hall de entrada distribuye a cocina (con tendedero-despensa) y a salón. El pasillo distribuye dormitorios y baños y se accede por el salón, ganando espacio de pasillo. Las cuatro habitaciones son amplias, haciendo esquina el último dormitorio. Dos baños muy cómodos (ducha y bañera). Todas las estancias son exteriores a jardines, excepto los baños. CALIDADES: La finca es del año 1976, y se han hecho reformas en los dos baños, puertas (madera de roble) y armarios (forrados y vestidos). La vivienda ha estado bien cuidada y se encuentra en buen estado general.  Dispone de dos equipos de aire acondicionado. Suelos en tarima, puerta blindada. La cocina es espaciosa además de tener anejo un cuarto para tender e instalar la lavadora-secadora. Sería una opción unir cocina y salón dejando un gran espacio a decorar. La calefacción y el agua caliente son centrales para toda la comunidad y se abona en los gastos mensuales en una cuota fija. Se accede directamente al garaje y trastero por ascensor o bien bajando una sola planta. ENTORNO: La vivienda está orientada a los jardines de la comunidad, en una zona apartada de la piscina, por lo que es muy tranquila. Se encuentra a dos minutos a pie de la Plaza del Caño, Ayuntamiento. Farmacias, supermercados, Centro de Salud a diez minutos paseando. Hospital HM Torrelodones. Y todo el ocio tiene este bonito municipio. Autobuses a Moncloa (20 minutos) y Cercanías Renfe en Torrelodones Colonia. Gastos de Comunidad: 351€ (incluida calefacción y agua caliente). IBI: 726,48€ T. Basuras: 41,16€.",False,good,False,True,3553.0,True,False,False,False,[],False,False,469000.0,€,flat,,"Los Ángeles - Jarandilla, Torrelodones",Piso,True,True,,,,,
107718055,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/f6/52/1320735751.webp,CH-426525 ,25,2,850000.0,flat,sale,113.0,True,3,2,Barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4518506,-3.6718591,False,https://www.idealista.com/inmueble/107718055/,"ÚNICA INMOBILIARIA les ofrece esta vivienda en una localización estupenda del barrio de Hispanoamérica. Hablamos de una vivienda con muchas posibilidades, actualmente, distribuida en hall de entrada, cocina independiente, amplio salón, tres dormitorios (uno de ellos con terraza) y dos cuartos de baño. Las instalaciones eléctricas y de fontanería fueron renovadas hace aproximadamente 15 años y los suelos fueron acuchillados recientemente.  Se encuentra integrada dentro de una buena finca con portero físico y video portero, cámaras de seguridad en zonas comunes y acceso a personas con movilidad reducida.  Ubicada cerca del Parque Berlín, con todos los servicios, transportes, comercios, colegios y dotaciones a un paso. Por petición de la propiedad no se pueden publicar fotos reales y les presentamos renders de posibles reformas Hispanoamérica es un barrio del Distrito de Chamartín, situado en la zona noreste de Madrid. Sus límites son al norte la avenida de Alberto Alcocer y la avenida de Costa Rica, al sur con la avenida de Concha Espina, al oeste el paseo de la Castellana y al este con la avenida de la Paz (M-30). Ofrece una amplia gama de servicios, comercios, colegios, instalaciones deportivas, hoteles, restauración, hospitales y clínicas y un amplio sistema de transporte público; y alberga el Estadio Santiago Bernabéu, varias Embajadas, Administraciones Públicas y la sede de varias de las empresas más importantes de España. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,renew,False,True,7522.0,False,False,False,False,[],False,False,850000.0,€,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso,,,,,,,
109180214,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/26/ea/1366641901.webp,,20,3,695000.0,flat,sale,119.0,True,3,2,calle de Arturo Soria,Madrid,Madrid,Ciudad Lineal,es,Colina,40.4566002,-3.6595353,False,https://www.idealista.com/inmueble/109180214/,"Ofrecemos en exclusiva, vivienda situada en urbanización privada en la calle en Arturo soria casi esquina con Lopez de hoyos, a escasos minutos del metro y con varios autobuses en la puerta, zona con todos los servicios. 119 m² construidos Exterior. A reformar. Salon de buenas dimensiones. Cocina con electrodomésticos. 3 habitaciones 2 baños Piscina Jardín Ascensor Portero Garaje comunitario sin plazas definidas. Esta es una información sin efectos vinculantes o contractuales, entregada por el propietario o su representante y puede ser modificada sin previo aviso, consecuencia de exigencias comerciales, jurídicas o técnicas.",True,good,False,True,5840.0,True,False,False,False,[],False,False,695000.0,€,flat,,"Colina, Madrid",Piso en calle de Arturo Soria,True,True,,,,,
105751050,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/8e/f5/1342656080.webp,06369,76,,1040000.0,chalet,sale,383.0,,6,4,Zaburdón - Monte Escorial,Madrid,San Lorenzo de El Escorial,Zaburdón - Monte Escorial,es,,40.6066072,-4.1309842,False,https://www.idealista.com/inmueble/105751050/,"Esta vivienda, en San Lorenzo de El Escorial, es el refugio soñado para aquellas familias que buscan un equilibrio perfecto entre naturaleza, el confort y la comodidad. Calidad de vida. Ideal como primera o segunda residencia ¡Tú eliges! ESTA PROPIEDAD ES ESPECIAL Se encuentra en la urbanización Monte de El Escorial, única en la zona, lo tiene todo: piscina, pistas de tenis, ping-pong, baloncesto, fútbol, restaurantes, etc. Su ubicación es excepcional, ya que además podrás disfrutar de la vibrante vida de San Lorenzo de El Escorial Se trata de un chalet totalmente independiente de 383 m2 y una parcela de 989 m2. Una vivienda confortable, de 3 plantas, con mucha privacidad, luminoso y vistas al impresionante Monte Abantos  Las estancias, todas muy amplias, con grandes ventanales. Las calidades excepcionales; suelos y baños de porcelanosa, puertas de madera maciza, armarios empotrados de diseño y a medida DISTRIBUCIÓN Perfecta par disfrutar de la vida familiar, y de la privacidad de cada miembro P. Principal: Porche cubierto con terraza Hall y distribuidor Salón/comedor de unos 40 m2 con salida a una gran terraza con vistas al jardín, al Monte Abantos y horizonte Cocina/comedor completamente equipada, muebles a medida y acceso directo al jardín Dormitorio principal con baño en suite Despacho y Aseo P. 1ª 3 holgadas habitaciones, dos de ellas con armarios empotrados Pasillo distribuidor con armarios empotrados y 1 baño completo  P. Baja Cuenta con un amplio espacio, puede ser una sala de juegos, un 2º salón, o un estudio/apartamento, ya que tiene su propio baño completo privado, armario empotrado y entrada totalmente independiente desde el exterior de la vivienda, cuenta con una gran terraza, de unos 40 m² Jardín Cuenta con varios ambientes, zona de barbacoa, un gran cenador de madera maciza, para disfrutar de los mejores momentos. zona arbolada, leñera y espacio diáfano donde puedes poner tu propia zona deportiva/piscina ES IMPORTANTE SABER QUE Vivienda situada en una de las áreas más valoradas de Madrid, San Lorenzo de El Escorial, conocido por su atractivo valor turístico y cultural, hogar del majestuoso Monasterio y Real Sitio de San Lorenzo de El Escorial SERVICIOS supermercados, centros deportivos, culturales, parques, restaurantes, hospital, centro de salud, etc COLEGIOS Guarderías, colegios públicos y privados, centros de enseñanzas musicales y Universidad COMUNICACION A 40 minutos de Madrid capital, desde la A-6. M-505 une con El Escorial, Galapagar, Las Rozas, etc. 14 líneas de autobús, 4 urbanas y 10 interurbanas Tren Cercanías a 15 minutos a pie Ideal para quieres quieren disfrutar la vida en contacto con la naturaleza y quieres sienten que cada momento es un regalo Sin honorarios al comprador.",True,good,False,,2715.0,True,False,False,False,[],False,False,1040000.0,€,chalet,independantHouse,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial",Casa independiente,True,True,,,,,
