propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
107456750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/67/26/1367297556.webp,CHA0032,85,1700000.0,chalet,sale,746.0,10,6,"vereda del Chaparro, 153",Madrid,Fuente el Saz de Jarama,,es,40.6540972,-3.49872,True,https://www.idealista.com/inmueble/107456750/,"Descubre esta magnífica finca rústica, un oasis de tranquilidad y belleza natural en la Vereda del Chaparro. Con más de 41.000 m² y perímetro delimitado, ofrece vistas panorámicas de 360º a las sierras de Navacerrada, La Cabrera y La Pinilla. La propiedad está dividida en dos zonas: la principal, de 8.245 m², destinada a centro de investigación y vivienda, y el resto alquilado a una empresa de conservación de primates, con opción de continuar el arrendamiento. La zona principal cuenta con: - Vivienda principal: 746 m² distribuidos en 3 plantas. - Habitaciones: 10 amplias habitaciones. - Baños: 6 baños de alta calidad, 2 en el sótano y el resto en la planta principal. - Jardín y exteriores: 8.245 m² de jardín llano arbolado con riego automático, estanque artificial de 200 m² y piscina de 90 m² con césped y zona Chill Out. Instalaciones y Equipamiento: La finca es autosuficiente, con un pozo inagotable registrado, instalaciones eléctricas y de agua soterradas, y licencia de actividad. La arquitectura en forma de mariposa maximiza la luz natural y la eficiencia energética, con estructura antisísmica, sistemas de drenaje y antiincendios, amplios cerramientos, aire acondicionado, hilo musical, cámaras de vigilancia y agua tratada. Distribución Interior: La planta principal de 291 m² tiene un hall distribuidor de 55 m² con techos de 7 m de altura, un salón comedor con chimenea y acceso a un porche techado de 69 m², y una cocina equipada con isla central y despensa. También hay un baño de cortesía y dos dormitorios secundarios en suite, además del dormitorio principal con jacuzzi y vestidor. La planta abuhardillada tiene dos estancias de 100 m², ideales para oficinas o ampliar dormitorios, conectadas por un pasillo abierto que da acceso a una terraza mirador. La planta semisótano incluye varias estancias, una sala de proyecciones y 2 baños, con 9 ventanas al exterior y acceso independiente. La otra zona de la finca comprende más de 32.000 m² y 1.650 m² de edificaciones legalizadas, incluyendo una vivienda de 105 m² y 18 naves y casetas. Ubicación y Accesibilidad: Acceso fácil por una vía llana que conecta con la M-117 a solo 1,5 km, ideal para quienes buscan un refugio en la naturaleza sin renunciar a la cercanía a la ciudad. Esta finca es una oportunidad única para desarrollar proyectos socioculturales o disfrutar de la paz del entorno. ¡No pierdas la oportunidad de visitar esta joya en Fuente el Saz de Jarama! Contáctanos para más información y programar una visita. [IW].",False,good,False,2279.0,True,False,False,False,[],False,False,1700000.0,€,chalet,independantHouse,Fuente el Saz de Jarama,"Casa independiente en vereda del Chaparro, 153",,,,,1800000.0,100000.0,6.0,,True,True
107730099,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/d7/08/1322219601.webp,VILLA 7,26,1415000.0,chalet,sale,737.0,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5308893,-3.9101904,True,https://www.idealista.com/obra-nueva/107730099/,"Vivienda de 5 dormitorios en Las Rozas, Villa-Licabeto, con diseño moderno, amplios jardines privados, terrazas solárium y piscina. Lucas Fox presenta esta exclusiva promoción de obra nueva en Las Rozas, que ofrece viviendas de diseño contemporáneo con acabados de alta calidad y la posibilidad de personalizar tanto las distribuciones como los acabados según las preferencias del comprador. En la planta baja se encuentra un amplio salón-comedor, que se integra con la cocina independiente, creando un espacio ideal para el día a día. Desde el salón, se accede al porche y al jardín privado, perfecto para disfrutar del aire libre. Además, en esta planta se encuentra un dormitorio doble en suite, un aseo de cortesía y una lavandería, lo que añade comodidad a la vivienda. La planta primera alberga los otros 4 dormitorios, todos ellos amplios y luminosos. Los dos dormitorios dobles cuentan con vestidor y baño en suite, mientras que los dos dormitorios individuales también tienen baño propio, proporcionando privacidad y confort a todos los miembros de la familia. La planta cubierta dispone de una amplia terraza, perfecta para disfrutar del sol y las vistas del entorno natural que rodea la propiedad. Este espacio adicional brinda una zona ideal para relajarse o para el ocio al aire libre. El sótano incluye un trastero y una amplia zona de ocio, ideal para almacenamiento o para actividades recreativas. Villa-Licabeto se caracteriza por su arquitectura moderna y materiales de alta calidad. Los residentes podrán disfrutar de la piscina privada, los jardines y el porche, todo ello en una ubicación privilegiada cerca de Madrid.  Por un precio adicional, ofrecemos la posibilidad de ampliar la vivienda. Para más información, no dude en ponerse en contacto con nosotros.",False,newdevelopment,True,1920.0,True,False,False,False,[],False,False,1415000.0,€,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,,,El Pinar- Punta Galea,,,,,False,True,True
108475547,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/fd/25/1346042727.webp,W-0279XH,48,1695000.0,chalet,sale,689.0,5,6,Barrio Molino de la Hoz,Madrid,Las Rozas de Madrid,Molino de la Hoz,es,40.5449311,-3.9355928,False,https://www.idealista.com/inmueble/108475547/,"Una declaración de estilo y sofisticación En el prestigioso enclave de Molino de la Hoz se alza una majestuosa residencia que redefine el concepto de elegancia. Con una superficie construida de 689 m², esta imponente propiedad edificada en 2005 representa el equilibrio perfecto entre arquitectura, sofisticación y confort. Al cruzar el umbral, se respira una atmósfera de amplitud y distinción, con acabados de alta calidad y cuidada selección de materiales. La gigantesca sala de estar y comedor, con vigas de madera y una chimenea imponente, emana una calidez envolvente que invita a detener el tiempo. Mientras que desde el porche, abierto a unas vistas despejadas y serenas, se disfruta de un respiro revitalizante, lejos del ajetreo urbano. La amplia cocina está diseñada para inspirar a los amantes de la gastronomía: funcional, luminosa y equipada con espacios de almacenamiento generosos. En esta misma planta, se incluyen también un dormitorio en suite y un aseo de cortesía para mayor comodidad. En la primera planta, la impresionante master suite con una gran sala de baño y vestidor, junto a otra habitación en suite se abren a amplias terrazas privadas, desde donde se disfrutan las espectaculares vistas. La planta inferior ofrece otra habitacion en suite, una amplia zona de lavado, dos áreas de almacenamiento, cuarto técnico (calderas y aire acondicionado), garaje con capacidad para cuatro vehículos, habitación de servicio en suite y un area de usos varios ( salon de juegos, bodega, gimnasio etc ) El exterior es un verdadero paraiso verde. La parcela con jardines completamente consolidados y vegetación exuberante, abraza los sentidos, mientras la piscina con cascadas aporta un toque de sofisticación y relax. La propiedad cuenta con un sistema de seguridad con vigilancia 24h, ofreciendo máxima tranquilidad y protección en todo momento. Descubra un hogar que no solo acoge, sino que inspira. Más que una vivienda: una declaración de estilo y sofisticación. Enclavada en el prestigioso municipio de Las Rozas de Madrid, en la exclusiva urbanizacion Molino de la Hoz, se erige como un testamento de sofisticación y exclusividad. Las Rozas es un oasis de elegancia y tranquilidad, donde el ritmo frenético de la capital se disipa para dar paso a un entorno sereno, rodeado de naturaleza y comodidades de primer nivel. Este enclave es un imán para compradores exigentes que buscan un refugio de lujo a escasos minutos de la vibrante vida urbana de Madrid. La infraestructura de la zona es impecable, con conexiones de transporte que facilitan un acceso sin esfuerzo al corazón de la ciudad. La estación de tren de Las Rozas, a solo 10 minutos en coche, ofrece un viaje de 25 minutos a Madrid, mientras que las principales autopistas cercanas garantizan un trayecto cómodo y rápido. Además, cuenta con la proximidad a centros comerciales de alta gama, como Las Rozas Village, Gran Plaza 2. Para los amantes de la cultura y el ocio, Las Rozas despliega una amplia gama de actividades. Desde campos de golf de renombre hasta teatros y galerías, este municipio es un hervidero de entretenimiento y sofisticación. Además, la cercanía a la Sierra de Guadarrama ofrece oportunidades para el senderismo y el disfrute de paisajes naturales impresionantes.  Esta ubicación no solo ofrece una vivienda; promete un estilo de vida, un respiro en un mundo donde la excelencia es la norma. En Molino de la Hoz, el lujo y la comodidad se entrelazan para crear un hogares que redefinen el significado del privilegio.",False,good,False,2460.0,True,False,False,False,[],False,False,1695000.0,€,chalet,independantHouse,"Molino de la Hoz, Las Rozas de Madrid",Casa independiente,,,Molino de la Hoz,,,,,,True,True
107818555,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/bf/4d/1359573085.webp,MAD58189,28,3845000.0,flat,sale,261.0,3,4, Castellana,Madrid,Madrid,Chamartín,es,40.4393301,-3.6915261,False,https://www.idealista.com/obra-nueva/107818555/,"Exclusiva vivienda reformada de 3 dormitorios en venta en El Viso, Madrid Proyecto de viviendas rehabilitadas a personalizar, el precio publicado no incluye los gastos de ITP ni de IVA sujetos a la transmisión, ni obras de personalización. Lucas Fox presenta Castellana Residences, una exclusiva promoción de viviendas reformadas en el paseo de la Castellana, una de las ubicaciones más prestigiosas y emblemáticas de Madrid. Este excepcional proyecto ofrece un concepto residencial único, donde la elegancia atemporal y el diseño vanguardista se fusionan a la perfección. El edificio se presenta cuidadosamente restaurado, pero se ha conservado su histórica fachada protegida, un elemento arquitectónico de gran valor patrimonial. Mientras en su interior, alberga viviendas sofisticadas diseñadas para garantizar el máximo confort y exclusividad. Se ofrecen pisos de 2, 3 y 4 dormitorios, que ofrecen espacios diáfanos y luminosos, con grandes ventanales y amplias terrazas que permiten disfrutar de la abundante luz natural durante todo el año. Cada vivienda se podrá personalizar según los gustos y necesidades de su propietario, con una selección de acabados de las firmas más prestigiosas y materiales de la más alta calidad. En su interior, destacan los suelos de madera natural y porcelánico de Gunni & Trentino, carpinterías de altas prestaciones para una eficiencia energética óptima y un sistema de climatización por suelo radiante con tecnología de aerotermia centralizada. Además, los baños y cocinas están equipados con los mejores materiales y marcas internacionales como Villeroy & Boch, Cristina e Hidrobox. Esta vivienda en concreto se sitúa en la quinta planta, ofrece 3 dormitorios y 4 baños, con una superficie de 261 m² y un espacio exterior privado de 6 m². Los residentes de Castellana Residences podrán disfrutar de exclusivas zonas comunes diseñadas para elevar su experiencia de vida. Desde su impresionante lobby de acceso, que cuenta con recepción, seguridad y un elegante salón de espera con vistas a un patio inglés, hasta sus modernas áreas de coworking y coliving, ideales para reuniones o eventos privados. Asimismo, el edificio dispone de un servicio de aparcamiento de vehículos, un gimnasio completo con sala para entrenamientos personales, un lujoso spa con área de masajes y un espacio gourmet diseñado para la celebración de ocasiones especiales. Castellana Residences representa una oportunidad única para quienes buscan una vivienda de lujo en una ubicación inmejorable, con la posibilidad de personalizarla a su medida en un edificio histórico renovado con las comodidades más avanzadas. No dude en ponerse en contacto con nosotros para más información o para organizar una visita.",False,newdevelopment,True,14732.0,True,False,False,False,[],False,False,3845000.0,€,flat,,"El Viso, Madrid",Piso en Castellana,5,True,El Viso,True,,,,False,True,True
107729729,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/81/60/1322221272.webp,VILLA 1,28,1740000.0,chalet,sale,737.0,5,6, de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5308893,-3.9101904,True,https://www.idealista.com/obra-nueva/107729729/,"Vivienda de 5 dormitorios en Las Rozas, Villa-Licabeto, con diseño moderno, amplios jardines privados, terrazas solárium y piscina. Lucas Fox presenta esta exclusiva promoción de obra nueva en Las Rozas, que ofrece viviendas de diseño contemporáneo con acabados de alta calidad y la posibilidad de personalizar tanto las distribuciones como los acabados según las preferencias del comprador. En la planta baja se encuentra un amplio salón-comedor, que se integra con la cocina independiente, creando un espacio ideal para el día a día. Desde el salón, se accede al porche y al jardín privado, perfecto para disfrutar del aire libre. Además, en esta planta se encuentra un dormitorio doble en suite, un aseo de cortesía y una lavandería, lo que añade comodidad a la vivienda. La planta primera alberga los otros 4 dormitorios, todos ellos amplios y luminosos. Los dos dormitorios dobles cuentan con vestidor y baño en suite, mientras que los dos dormitorios individuales también tienen baño propio, proporcionando privacidad y confort a todos los miembros de la familia. La planta cubierta dispone de una amplia terraza, perfecta para disfrutar del sol y las vistas del entorno natural que rodea la propiedad. Este espacio adicional brinda una zona ideal para relajarse o para el ocio al aire libre. El sótano incluye un trastero y una amplia zona de ocio, ideal para almacenamiento o para actividades recreativas. Villa-Licabeto se caracteriza por su arquitectura moderna y materiales de alta calidad. Los residentes podrán disfrutar de la piscina privada, los jardines y el porche, todo ello en una ubicación privilegiada cerca de Madrid. Por un precio adicional, ofrecemos la posibilidad de ampliar la vivienda. Para más información, no dude en ponerse en contacto con nosotros.",False,newdevelopment,True,2361.0,True,False,False,False,[],False,False,1740000.0,€,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,,,El Pinar- Punta Galea,,,,,False,True,True
108311060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/45/5b/1340334583.webp,550960f5-2c84-45aa-8f27-103b6478da6c,14,385000.0,chalet,sale,132.0,4,3,calle Hoces del Cabriel,Madrid,Villalbilla,,es,40.434632,-3.2922898,False,https://www.idealista.com/inmueble/108311060/,"Presentamos esta moderna vivienda unifamiliar de obra nueva en Villalbilla, ideal para quienes buscan estrenar hogar en una zona tranquila y bien comunicada. La propiedad se encuentra actualmente en construcción, con entrega prevista para noviembre de 2025, y ofrece la posibilidad de añadir una piscina privada de 5,5 x 3,5 metros, perfecta para disfrutar del aire libre en los meses más cálidos. La vivienda contará con una superficie construida de 132 m² sobre una parcela de 250 m². Distribuida en dos plantas, ofrecerá cuatro habitaciones y tres baños, proporcionando un espacio cómodo y funcional para toda la familia. Calidades y equipamiento Diseñada con materiales de primera calidad, esta vivienda se entregará con excelentes acabados y una distribución moderna. Incluirá aire acondicionado, cocina equipada, armarios empotrados en los dormitorios y sistema de climatización eficiente. Zonas exteriores y extras El proyecto contempla un amplio jardín privado y la opción de instalar una piscina, convirtiendo el exterior en un auténtico espacio de disfrute familiar. Además, la propiedad contará con garaje, aportando seguridad y comodidad para los residentes. Una oportunidad para estrenar tu hogar Villalbilla es una zona en desarrollo que ofrece un entorno tranquilo, natural y familiar, sin renunciar a servicios básicos ni buenas conexiones. Esta vivienda representa una oportunidad perfecta para quienes buscan un hogar nuevo, bien distribuido, con espacio exterior y la posibilidad de personalizar detalles durante la fase de construcción. No dejes pasar la oportunidad de estrenar casa en un entorno ideal. ¡Contáctanos para más información!",False,good,False,2917.0,True,False,False,False,[],False,False,385000.0,€,chalet,semidetachedHouse,Villalbilla,Chalet pareado en calle Hoces del Cabriel,,,,,,,,,True,True
108709743,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/58/46/1352766821.webp,2ºC,13,257000.0,flat,sale,67.0,2,2,"calle Calvario, 4",Madrid,Los Molinos,,es,40.7119445,-4.0755545,True,https://www.idealista.com/obra-nueva/108709743/,"La promoción FUENTE DEL LEÓN, está ubicada junto al centro urbano de los Molinos, a tan sólo 40 min de Madrid, con muy buena comunicación: Cercanías y A-6 y M-622 o M-614 en coche. Un lugar perfecto para disfrutar de la tranquilidad de la naturaleza, con todas las comodidades a tu disposición.   Es un proyecto de obra nueva formada por 8 viviendas en altura de 2 y 3 dormitorios y 10 despachos profesionales con plaza de garaje, trastero y zonas comunes con piscina, diseñado para ofrecer espacios confortables.   Viviendas con máxima eficiencia energética y sostenibilidad.",False,newdevelopment,True,3836.0,True,False,False,False,[],False,False,257000.0,€,flat,,Los Molinos,"Piso en calle Calvario, 4",2,True,,True,,,,False,True,True
108709715,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/22/e9/1360540682.webp,2ºA,13,279000.0,flat,sale,81.0,2,2,"calle Calvario, 4",Madrid,Los Molinos,,es,40.7119445,-4.0755545,True,https://www.idealista.com/obra-nueva/108709715/,"La promoción FUENTE DEL LEÓN, está ubicada junto al centro urbano de los Molinos, a tan sólo 40 min de Madrid, con muy buena comunicación: Cercanías y A-6 y M-622 o M-614 en coche. Un lugar perfecto para disfrutar de la tranquilidad de la naturaleza, con todas las comodidades a tu disposición.   Es un proyecto de obra nueva formada por 8 viviendas en altura de 2 y 3 dormitorios y 10 despachos profesionales con plaza de garaje, trastero y zonas comunes con piscina, diseñado para ofrecer espacios confortables.   Viviendas con máxima eficiencia energética y sostenibilidad.",False,newdevelopment,True,3444.0,True,False,False,False,[],False,False,279000.0,€,flat,,Los Molinos,"Piso en calle Calvario, 4",2,True,,True,,,,False,True,True
108196009,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/ee/1d/1336780175.webp,W-02ZVJ5,46,475000.0,chalet,sale,360.0,4,3,Fuente el Saz de Jarama,Madrid,Fuente el Saz de Jarama,,es,40.6324165,-3.5084044,False,https://www.idealista.com/inmueble/108196009/,"Gran chalet individual listo para entrar a vivir en Fuente el Saz Engel and Völkers les presenta este gran chalet individual listo para entrar a vivir en el municipio de Fuente el Saz de Jarama. Sobre una parcela de aproximadamente 500 m2 nos encontramos este gran chalet individual construido a conciencia con materiales de enorme calidad que seguro será lo que está buscando. Al entrar en la propiedad nos encontramos un maravilloso, cuidado y amplio jardín que da acceso a la vivienda. En la planta principal tenemos un enorme salón comedor con chimenea y salida directa al jardín. En esta planta se encuentra una habitación/estudio con grandes ventanales, aseo y una amplia cocina con salida directa a la zona exterior. Accedemos a la primera planta por una cómoda y luminosa escalera donde nos encontramos tres grandes habitaciones con diseño abuhardillado, todas con ventanas automatizadas y armarios empotrados. La habitación principal cuenta con vestidor y baño en suite. Además, tenemos otro gran baño completo para dar servicio a las otras dos habitaciones. En la planta inferior encontraremos gran espacio de almacenaje, despensa, un gran garaje para dos coches más espacio para lo que necesitemos. Aquí tenemos también una gran sala multiusos con salida directa igualmente a la zona exterior que puede ser un estudio independiente o lo que creamos necesario. Cuenta también con otra sala para caldera, depósito de gasoil y almacenaje. La vivienda tiene instalación de placas solares y ventanas de gran calidad lo que le confiere una gran eficiencia energética. Fuente el Saz is a municipality located in the Northeast of the Community of Madrid, with a population of about 6,000 inhabitants. The municipality has nurseries, a public school for early childhood, primary, and secondary education.  A few kilometers away, there are also semi-private and private schools. It is situated in a natural environment, next to the Jarama River Valley and the Sierra de Guadarrama. The main access roads are the A-1, M-50, R-2, and M-111, which provide access to Barajas. It has a public transport service to Madrid-Plaza Castilla (bus 184 and 197). This magnificent location is ideal for those who want to enjoy a tranquil atmosphere surrounded by a natural environment where they can enjoy various outdoor sports such as horseback riding, hiking, cycling, and golf. It also has an industrial area and a wide gastronomic offer.",False,good,False,1319.0,True,False,True,False,[],False,False,475000.0,€,chalet,independantHouse,Fuente el Saz de Jarama,Casa independiente,,,,,,,,,True,True
107470603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/69/7a/1318654079.webp,W-02YZFI,44,1000000.0,duplex,sale,180.0,4,3,Casco Antiguo,Madrid,Majadahonda,Casco Antiguo,es,40.4662319,-3.8675922,False,https://www.idealista.com/inmueble/107470603/,"Exclusivo Ático con Vistas Panorámicas Te presentamos este ático dúplex de ensueño ubicado en una de las zonas más exclusivas de Majadahonda, en una prestigiosa urbanización cerca cerca del parque de Colón y de la Gran Vía del Centro. Equilibrio perfecto entre naturaleza y ciudad. El hall de entrada nos lleva al amplio salón con vistas a la terraza en donde hay un segundo salón exterior. En la misma planta encontramos la cocina con increíbles vistas a la terraza en donde se encuentra el tercer comedor (exterior). La cocina está completamente equipada con electrodomésticos de alta gama. También tenemos una habitación y un baño en esta planta. Desde el hall se accede a la segunda planta por escaleras que tienen un ventanal largo dando muchísima luz natural al ambiente. En la segunda planta encontramos la habitación principal con terraza privada y baño en suite. Y otras dos habitaciones amplias con baño y terraza. Este inmueble destaca por su amplitud, luminosidad y diseño moderno, además de ofrecer unas vistas panorámicas impresionantes, es un espacio único en donde la comodidad y la elegancia se combinan a la perfección. Las terrazas privadas rodean la propiedad, ofreciendo vistas impresionantes. Perfectas para reuniones en un entorno silencioso y relajado. La luz natural inunda cada espacio de este inmueble, creando espacios abiertos armoniosos. La vivienda está ubicada en una de las zonas más demandadas de Majadahonda. La urbanización se caracteriza por su entorno tranquilo, ideal para aquellos que desean vivir cerca de la naturaleza pero sin alejarse de los servicios y la vida urbana. La urbanización cuenta con servicios comunes como jardines y piscina. Su perfecta ubicación, a escasos minutos andando de la Gran Vía peatonal de Majadahonda, hacen de esta propiedad la mejor opción para disfrutar de un ambiente seguro y relajado para toda la familia.  Cuenta con ventajas medioambientales, gracias a su red de carril bici, distribuida por toda la ciudad, así como por su cercanía al Parque de Colón y El Monte del Pilar, uno de los pulmones verdes más importantes de la comunidad madrileña. A pie de las principales líneas de transporte público e infraestructuras como colegios, institutos, ayuntamiento, centro de salud, instalaciones deportivas y culturales, restaurantes, servicios esenciales, cercanías y la autopista A-6, M-40,  M-50 y M-503. Es ideal para inversores que buscan asegurar una rentabilidad en una zona de alta demanda como Majadahonda. La vivienda cuenta con una licencia de alquiler vacacional con alta rentabilidad demostrable. Contáctanos para más información o agendar una visita.",False,good,False,5556.0,True,False,False,False,[],False,False,1000000.0,€,flat,duplex,"Casco Antiguo, Majadahonda",Dúplex,3,True,,True,,,,,True,True
108709740,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/87/a3/1353162250.webp,2ºB,13,292000.0,flat,sale,90.0,2,2,"calle Calvario, 4",Madrid,Los Molinos,,es,40.7119445,-4.0755545,True,https://www.idealista.com/obra-nueva/108709740/,"La promoción FUENTE DEL LEÓN, está ubicada junto al centro urbano de los Molinos, a tan sólo 40 min de Madrid, con muy buena comunicación: Cercanías y A-6 y M-622 o M-614 en coche. Un lugar perfecto para disfrutar de la tranquilidad de la naturaleza, con todas las comodidades a tu disposición.   Es un proyecto de obra nueva formada por 8 viviendas en altura de 2 y 3 dormitorios y 10 despachos profesionales con plaza de garaje, trastero y zonas comunes con piscina, diseñado para ofrecer espacios confortables.   Viviendas con máxima eficiencia energética y sostenibilidad.",False,newdevelopment,True,3244.0,True,False,False,False,[],False,False,292000.0,€,flat,,Los Molinos,"Piso en calle Calvario, 4",2,True,,True,,,,False,True,True
109191064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/3a/5e/1366971412.webp,W-030M4P,56,1900000.0,chalet,sale,768.0,5,5,Fuente del Fresno,Madrid,Fuente del Fresno,,es,40.5925856,-3.594761,False,https://www.idealista.com/inmueble/109191064/,"Exclusiva residencia de lujo en Fuente del Fresno Bienvenido a una majestuosa residencia en Fuente del Fresno, una joya arquitectónica que redefine el lujo contemporáneo. Esta impresionante casa, construida en 2002, se extiende sobre unos 800 m2. Con 4 elegantes dormitorios y 5 baños, cada rincón de esta propiedad ha sido diseñado para ofrecer el máximo confort y sofisticación. Al entrar, se revela un hogar que irradia elegancia y calidez. La distribución abierta y los acabados de mármol y piedra crean un ambiente de lujo atemporal. Las vistas verdes desde cada ventana ofrecen un refugio de serenidad, mientras que la chimenea añade un toque acogedor a las noches más frescas. La presencia de un ático parcial y un sótano grande amplía las posibilidades de personalización y uso del espacio. Entre las características exclusivas de esta propiedad se encuentran una piscina privada, perfecta para disfrutar de los días soleados, y un amplio jardín que invita al descanso y la contemplación. La terraza y el patio ofrecen espacios ideales para el entretenimiento al aire libre. La seguridad está garantizada con un sistema de alarma de última generación, y el garaje subterráneo proporciona comodidad y discreción. Esta residencia es más que una casa; es un estilo de vida. Cuenta con suelo radiante en todas las plantas a través de una caldera de gasóleo, placas solares y aire acondicionado por conductos, armarios empotrados, y una cocina equipada con electrodomésticos de alta gama, cada detalle ha sido cuidadosamente considerado. Descubra el epítome del lujo en Fuente del Fresno, donde la elegancia moderna se encuentra con la belleza natural. Esta propiedad excepcional es una oportunidad única para aquellos que buscan lo mejor en vida de alta gama. Descubra un estilo de vida inigualable en Fuente del Fresno, una exclusiva zona residencial situada al norte de Madrid, ideal para aquellos que buscan tranquilidad y lujo en un entorno natural. Este enclave es perfecto para familias y profesionales que valoran la privacidad y la proximidad a la capital, ofreciendo un equilibrio perfecto entre serenidad y accesibilidad. La infraestructura de Fuente del Fresno es excepcional, con acceso rápido a la autovía A-1, que conecta con el centro de Madrid en aproximadamente 25 minutos en coche. Además, el aeropuerto Adolfo Suárez Madrid-Barajas se encuentra a solo 20 minutos, facilitando los viajes internacionales. La zona cuenta con servicios de alta calidad, incluyendo colegios internacionales, centros comerciales y servicios médicos de primer nivel. Para los amantes del ocio, la proximidad a la Sierra de Guadarrama ofrece innumerables oportunidades para actividades al aire libre, como senderismo y ciclismo. Además, los campos de golf cercanos y los clubes deportivos exclusivos proporcionan opciones de entretenimiento para todos los gustos. Una característica especial de Fuente del Fresno es su entorno natural, con amplias zonas verdes y vistas panorámicas que ofrecen un refugio de paz y belleza. La comunidad es conocida por su seguridad y exclusividad, lo que la convierte en un lugar codiciado para vivir. En resumen, Fuente del Fresno es un lugar donde el lujo y la naturaleza se encuentran, ofreciendo una calidad de vida inigualable. Este enclave exclusivo promete una experiencia de vida sofisticada y tranquila, a solo un paso de la vibrante vida urbana de Madrid.",False,good,False,2474.0,False,False,False,False,[],False,False,1900000.0,€,chalet,independantHouse,Fuente del Fresno,Casa independiente,,,,,,,,,True,True
106837072,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/40/27/1295446200.webp,MAD55417,34,3450000.0,flat,sale,450.0,4,3,calle Mayor,Madrid,Madrid,Centro,es,40.4150284,-3.7073095,False,https://www.idealista.com/inmueble/106837072/,"Lucas Fox presenta este piso único, en el centro histórico de Madrid de los Austrias, en Palacio.  Esta vivienda exterior cuenta con una superficie construida de casi 400 m², con tres balcones con balaustrada, y un mirador situado en uno de los pocos edificios modernistas de la ciudad de Madrid. La vivienda consta de detalles arquitectónicos originales tales como molduras, pilares, frisos y vidrieras de estilo modernista.  Además, cuenta con una distribución polivalente. El dormitorio principal cuenta con baño privado, mirador y chimenea clásicas que le da un carácter acogedor y único. Se ofrecen dos dormitorios adicionales y dos baños. La zona de día cuenta con varios salones y una gran cocina.  El edificio cuenta con portero y una fachada clásica blanca de carácter modernista. Una vivienda de diseño y con una arquitectura única en el centro de Madrid.  Póngase en contacto para más información.",True,good,False,7667.0,True,False,False,False,[],False,False,3450000.0,€,flat,,"Sol, Madrid",Piso en calle Mayor,2,True,Sol,True,,,,,,
