propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished
101808883,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/d1/88/1134492653.webp,15,1,357000.0,flat,sale,101.0,True,4,1,"calle del Plátano, 7",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4669021,-3.6989602,True,https://www.idealista.com/inmueble/101808883/,"IMPOSIBILIDAD DE VISITA INTERIOR, INMUEBLE ALQUILADO Excelente vivienda de 4 dormitorios, con terraza y patio situado en una de las zonas más exclusivas de Madrid. SE VENDE EN RENTABILIDAD FINALIZA EL CONTRATO FEBRERO DE 2028. ¡Gran Oportunidad en Valdeacederas, Tetuán! Piso en Venta - Alquilado hasta febrero de 2028 Renta mensual: 1.172 € | Comunidad: 57,20 €/mes | IBI anual: 384,23 € Venta directa del propietario: Sin comisiones, sin intermediarios.",False,good,False,False,3535.0,False,False,False,False,[],False,False,357000.0,€,flat,"Valdeacederas, Madrid","Piso en calle del Plátano, 7",,,,374000.0,17000.0,5.0,,
108975035,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/98/84/1360613904.webp,44,,274900.0,chalet,sale,138.0,,4,1,calle Madrid,Madrid,Fuente el Saz de Jarama,,es,,40.6391395,-3.5141581,False,https://www.idealista.com/inmueble/108975035/,"Agencia inmobiliaria de Fuente el Saz de Jarama | zona Fuente el Saz, Valdetorres | Tecnocasa Estudio Valdetorres - Fuente el Saz Slu: EN VENTA: increíble oportunidad para tener la casa independiente de tus sueños a un precio inigualable. CHALET INDEPENDIENTE en una sola planta con un terreno de 684m2  El inmueble consta de una vivienda de 67 m2 compuesta por 4 dormitorios, 2 individuales y 2 de matrimonio con armarios empotrados, un salón-comedor, una cocina con muebles altos y bajos y un baño. Todas las estancias cuentan con radiadores y calefacción de gasoil.  Parcela de 684m2 con paso cementado y zona de jardín con césped y multitud de arboles frutales que la convierten en un lugar acogedor, siendo el mantenimiento infinitamente mas económico gracias a un pozo privado que hace que regar el jardín no sea una preocupación.  Una superficie de 54m2 techada que se convierte en un espacio ideal para proteger el coche lejos del sol y la lluvia. Y un trastero exterior para optimizar el almacenaje de todo tipo de enseres como artículos de jardín, bicicletas.. . La ubicación es inmejorable, a escasos 400m del centro del pueblo y a 200m de la parada de autobús mas cercana. Con servicios básicos cercanos como supermercados (Mercadona, día... ), colegios (c. E. I. P. S. O Martina García) hasta 4º de la eso, bares y restaurantes, farmacias, centro de salud con servicio de urgencias, además, tendrás acceso rápido a las carreras M-100 y M-50 y varias líneas de autobuses que conectan con el casar, Alcalá de henares y Madrid (197, 184 y 254). ""VENGA A VISITARLO SIN COMPROMISO, Y RECUERDE QUE LE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KIRON"".",False,renew,False,,1992.0,False,False,False,False,[],False,False,274900.0,€,chalet,Fuente el Saz de Jarama,Casa independiente en calle Madrid,,True,True,299000.0,24100.0,8.0,independantHouse,
108999905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/1d/46/1361305955.webp,44,5,349000.0,duplex,sale,142.0,True,4,2,CL CARRACHEL,Madrid,Algete,,es,,40.5971931,-3.5054275,False,https://www.idealista.com/inmueble/108999905/,"Fantástico duplex totalmente exterior a dos fachadas de edificio en la quinta planta, con una superficie de 142m, primera planta de 90m, segunda de 52m y trastero de 6m.   La mancomunidad dispone de de un complejo deportivo con piscina olímpica, piscina infantil, grandes zonas verdes y de arbolado, canchas de baloncesto, futbol y salones para juegos de mesa. 1º Planta: Dispone de gran salón de 24m con terraza tendedero, amplia cocina con mesa para comer y terraza despensa, dos dormitorios uno de ellos con armario empotrado y baño completo. Suelo de tarima y carpintería interior de roble. 2º Planta: Dispone de salón, dos dormitorios, baño completo, cuarto trastero y aire acondicionado por conducto. ¡ IMPORTANTE! La vivienda se puede segregar fisicamente en dos condenando las escaleras de subida, ya que las dos plantas tienen puerta de acceso al descansillo.",True,good,False,True,2458.0,True,False,False,False,[],False,False,349000.0,€,flat,Algete,Dúplex en CL Carrachel,,,,,,,duplex,
108425750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/33/ba/1344514338.webp,33,1,1200000.0,flat,sale,105.0,True,3,2,"calle de Ayala, 86",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4272877,-3.6776431,True,https://www.idealista.com/inmueble/108425750/,"Fantástico piso a estrenar en el Barrio de Salamanca  Vivienda completamente reformada y amueblada, situada en un edificio señorial con fachada clásica, en una tranquila calle del Barrio de Salamanca. Disfruta de una excelente orientación sur y vistas a un amplio patio de manzana, lo que le confiere gran luminosidad y total ausencia de ruido de tráfico. La distribución ha sido optimizada al máximo, eliminando zonas de paso innecesarias para ofrecer espacios amplios, cómodos y funcionales. El diseño combina materiales nobles, líneas limpias y una atmósfera cálida y atemporal. Se entrega completamente amueblada con mobiliario de alta calidad, lo que permite disfrutarla desde el primer día sin necesidad de inversión adicional. Esta característica, unida a su ubicación privilegiada, la convierte también en una excelente oportunidad para inversores que buscan una propiedad de alta rentabilidad en una de las zonas más demandadas de Madrid. Cuenta con carpintería interior y mobiliario hechos a medida, aislamiento térmico y acústico integral, cocina completamente equipada, climatización eficiente, iluminación integrada y sistemas eléctricos de última generación. Una vivienda singular, pensada al detalle, en uno de los barrios más cotizados de Madrid, con todos los servicios, comercios, zonas verdes y transporte a pocos pasos. Memoria de Calidades – Vivienda a estrenar Datos generales •Ubicación: Barrio de Salamanca, Madrid •Año de construcción del edificio: 1940 •Año de reforma integral: 2024-2025 •Distribución optimizada: solo 1 m² de zona de distribución, máximo aprovechamiento de espacio útil ________________________________________ Carpintería exterior •Ventanas: Aluminio de alta gama con perfilería compacta STRUGAL •Acristalamiento: Doble vidrio con cámara y aislamiento acústico y térmico (3+3 acústico/16/4+4 bajo emisivo y solar) •Tiradores y herrajes integrados y ocultos ________________________________________ Carpintería interior y mobiliario •Fabricación a medida: Toribio Carpintería •Puertas: Desde suelo a techo, enrasadas con la pared •Bisagras: SIMONSWERK (alta gama) •Armarios empotrados: 100% a medida •Mobiliario de salón: Mueble central en nogal americano con espacio para TV, chimenea y almacenaje •Mesa comedor: Roble macizo, 3,2 m de longitud •Baños: Muebles a medida en roble natural ________________________________________ Cocina •Electrodomésticos: NEFF •Mobiliario: Laminado italiano FENIX NTM, ultra mate y antihuellas, sobre tablero de 19 mm •Herrajes: BLUM •Encimeras e isla: DEKTON de Cosentino ________________________________________ Suelos •Revestimiento: Lamas individuales de LVT (vinílico de alta gama) •Marca: PROJECTFLOORS •Diseño: Patrón espiga (herringbone) •Instalación continua en toda la vivienda, incluidas zonas húmedas •Ventajas: Cálido al paso, silencioso, resistente, fácil de limpiar ________________________________________ Grifería y fontanería •Grifería: QUADRO DESIGN (Italia), acero inoxidable cepillado •Fontanería: PVC de alta densidad, instalación totalmente nueva ________________________________________ Climatización y calefacción •Radiadores: IRSAP (Italia), diseño atemporal en configuración de “arpa” •Aislamiento térmico: En muros exteriores y patios interiores, con sistema multicapa reflexivo •Techo y suelo: Aislamiento acústico de alta densidad (40 mm), techo flotante con amortiguadores antivibración ________________________________________ Electricidad e iluminación •Instalación eléctrica completamente nueva •Mecanismos eléctricos: JUNG, serie LS990 •Domótica: Control de iluminación, persianas y estores motorizados •SAI (sistema de alimentación ininterrumpida): Oculto en cocina para emergencia eléctrica ________________________________________ Seguridad •Puerta de entrada: Acorazada ROCONSA con nivel de segur.",False,good,False,True,11429.0,True,False,False,False,[],False,False,1200000.0,€,flat,"Goya, Madrid","Piso en calle de Ayala, 86",Ayala,,,,,,,
108847009,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/6d/3d/1356853388.webp,26,1,330000.0,flat,sale,94.0,True,3,1,calle de Mercurio,Madrid,Madrid,Vicálvaro,es,Casco Histórico de Vicálvaro,40.4064195,-3.6050606,False,https://www.idealista.com/inmueble/108847009/,"Agencia inmobiliaria de MADRID, dentro del distrito Vicálvaro - ZONA VICALVARO – VALDEBERNARDO - VALDERRIBAS, perteneciente al GRUPO TECNOCASA, la mayor red inmobiliaria del país y con más de 30 años, VENDE: Espectacular vivienda, ubicada en una PRIMERA PLANTA sin ascensor, con parking comunitario en la zona centro de Vicálvaro, en la Calle Mercurio, a 300m del metro San Cipriano (Línea 9 Metro Madrid), muy próximo a la Universidad Rey Juan Carlos y al centro comercial Vicálvaro. La vivienda se distribuye en amplio salón con terraza, cocina con terraza, cuarto de baño y tres habitaciones. Estas son algunas de las características del inmueble: - Es una primera planta sin ascensor de un edificio de tres alturas más la planta baja. - Orientación sur en la terraza del salón, y norte en la terraza que da a la cocina. - Amplio y luminoso salón comedor totalmente independiente, con acceso a la terraza. - Cuenta con tres habitaciones. La habitación de matrimonio es muy espaciosa y luminosa, además de que cuenta con 2 armarios empotrados, la segunda habitación amplia y con vistas al interior de la finca, y la tercera bastante luminosa también que está actualmente como una sala de estar y que además cuenta con armario empotrado. - Cocina totalmente equipada con electrodomésticos. - El cuarto de baño muy espacioso y con plato de ducha. - Paredes gotelé y suelos de tarima flotante en perfecto estado. - Ventanas de la terraza principal con cristal del Climalit y las demás ventanas de la vivienda de aluminio. - Aire acondicionado frío/ calor en el salón y habitación principal. - Parking comunitario para disfrute de los vecinos. - El estado de la vivienda se encuentra en perfecto estado para entrar a vivir. La vivienda se encuentra en una excelente ubicación, en la Calle Mercurio. Esta zona ofrece una amplia variedad de servicios y comercios como el centro comercial Vicálvaro, la universidad Rey Juan Carlos, comercios, bancos, centro de salud, zonas de restauración, y para los más pequeños, hay colegios y guarderías en las cercanías, así como parques y jardines donde disfrutar del aire libre. El distrito de Vicálvaro es un barrio residencial de los más seguro de todo Madrid. Destacado por sus amplias avenidas y los numerosos metros destinados a zonas verdes. Y con excelentes conexiones a autopistas como la M-40 o la A-3. La zona ofrece facilidad de aparcamiento, sin zona azul ni verde. Además, cuenta con plazas de aparcamiento para residentes (PLAZAS P.A.R.), de uso exclusivo para personas empadronadas en el barrio, las cuales pueden ser adquiridas o cedidas por un número de años por un importe fijado por el Ayuntamiento. Para más información al respecto, diríjase a nuestra oficina. POR TODAS ESTAS RAZONES LAS PERSONAS ELIGEN EL BARRIO DE VICALVARO Y MÁS CONCRETAMENTE ESTA ZONA PARA COMPRAR SU VIVIENDA.",False,good,False,False,3511.0,True,False,False,False,[],False,False,330000.0,€,flat,"Casco Histórico de Vicálvaro, Madrid",Piso en calle de Mercurio,,,,,,,,
108773490,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/48/00/1354699524.webp,29,5,1200000.0,duplex,sale,95.0,True,2,2,"calle de Santa Engracia, 43",Madrid,Madrid,Chamberí,es,Trafalgar,40.4326732,-3.6980008,True,https://www.idealista.com/inmueble/108773490/,"Rumbo Inmoclass pone a su disposición este exclusivo ático dúplex de 2 dormitorios en uno de los mejores barrios de Madrid. Situado en plena Plaza de Chamberí en edificio singular rehabilitado en 2022 con las mejores calidades. En la planta de acceso cuenta con cocina, salón-comedor y dormitorio en suite con armario empotrado además de un aseo. Esta zona cuenta con 4 magníficas balconeras a la calle. En la planta superior encontramos un segundo dormitorio con dos armarios empotrados y una magnífica terraza de más de 20 m2. Suelo radiante refrescante de tarima. Baño principal de mármol con mueble de lavabo y mampara. Cocina y aseo de gres porcelánico. Cocina equipada con todos los electrodomésticos de marca NEFF y encimera de Silestone. Ubicación inmejorable con gran oferta de ocio y servicios. Estupendamente comunicado por metro (Bilbao, Iglesia y Alonso Martínez) y autobuses. No dejes de visitarlo, oportunidad única!",False,good,False,True,12632.0,True,False,False,False,[],False,False,1200000.0,€,flat,"Trafalgar, Madrid","Dúplex en calle de Santa Engracia, 43",SE43-V,,,,,,duplex,
109049454,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/bd/35/1362726097.webp,58,bj,335000.0,flat,sale,126.0,True,2,2,CL VEREDA DEL COLMENAR,Madrid,Guadarrama,,es,,40.6642132,-4.0993425,False,https://www.idealista.com/inmueble/109049454/,"ATR PROJECT INMOBILIARIA vende, en exclusiva, este maravilloso piso con unas vistas espectaculares a la sierra, con dos plazas de garaje y trastero, situado en una urbanización de alto standing de Guadarrama, con todo tipo de servicios y con las mejores calidades.   El complejo residencial fue construido en 2009 y se conserva cada detalle como el primer día.  Su entrada, vigilada por portero físico, garantiza la seguridad del acceso al interior de la urbanización, la cual cuenta con enormes zonas comunes comunicando todos los servicios que dispone para su disfrute: - Dos piscinas - Pista de pádel  - Gimnasio - Parque infantil En lo respecto a la vivienda, siempre ha sido utilizada como segunda residencia y en contadas ocasiones, por lo que su estado de conservación es impecable. Consta de 2 dormitorios con armarios empotrados, uno de ellos con baño completo en suit, salón comedor con unas vistas preciosas, baño principal con plato de ducha y cocina con salida a dos patios interiores, uno de ellos actualmente utilizado como lavadero. Cuenta con las mejores calidades en sus materiales: puerta blindada con alarma y domótica, suelo de tarima, carpintería exterior de PVC, carpintería interior de madera de haya, Gas Natural.. . En los metros construidos se tienen en cuenta la vivienda, una plaza de garaje interior con acceso mediante mando a distancia, un trastero de 3m2 y lo correspondiente a la parte proporcional de las zonas comunes. Cuenta con una segunda plaza de garaje exterior, asignada justo en frente de la entrada a la vivienda, que fue comprada a posteriori y que también se entrega con el piso. Su ubicación es ideal, ya que está a la entrada de Guadarrama, en una zona residencial muy tranquila, rodeada de viviendas unifamiliares y zonas verdes. A pocos metros se encuentra el colegio concertado Gredos San Diego, que posee unas instalaciones fantásticas. Para más información o concretar una visita, no dude en ponerse en contacto con nosotros.",False,good,False,True,2659.0,True,False,False,False,[],False,False,335000.0,€,flat,Guadarrama,Piso en CL Vereda Del Colmenar,,True,True,,,,,
108923919,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/f7/f7/1312404765.webp,13,,575000.0,chalet,sale,159.0,,3,3,Parcela RU-3 s/n,Madrid,Cobeña,,es,,40.56861,-3.5111,True,https://www.idealista.com/obra-nueva/108923919/,DEHESA DE COBEÑA es un exclusivo complejo residencial compuesto de 34 viviendas PAREADAS Y ADOSADAS con JARDÍN PRIVADO localizado en un entorno NATURAL ÚNICO y PRIVILEGIADO. Viviendas en urbanización privada con zonas comunes: piscina y gimnasio. Cada vivienda incluye 2 plazas de garaje dentro del precio.,False,,True,,3616.0,True,False,False,False,[],False,False,575000.0,€,chalet,Cobeña,Chalet pareado en Parcela Ru-3 s/n,Vivienda 20,True,True,,,,semidetachedHouse,False
109066460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/d0/f2/1363381326.webp,11,11,399900.0,flat,sale,86.0,True,2,1,AV DONOSTIARRA,Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4359148,-3.6588048,False,https://www.idealista.com/inmueble/109066460/,"HONORARIOS COMPRADOR INCLUIDOS EN EL PRECIO PISO PARA REFORMA TOTAL ¡Descubre tu nuevo hogar en el corazón de Madrid!  Este luminoso piso de 87 m² construidos se encuentra en una ubicación privilegiada, cerca de la calle Alcalde López Casero y la emblemática calle Alcalá. Con 2 habitaciones amplias y un cuarto de baño completo, este espacio ofrece un gran potencial para adaptarlo a tu estilo personal. Además, cuenta con una cocina independiente y dos terrazas, una de ellas con vistas a la calle, perfectas para disfrutar del aire libre. La finca dispone de conserje y ascensor, lo que añade comodidad a tu día a día. Aunque el piso necesita una reforma, su distribución y ubicación hacen que sea una oportunidad única para crear el hogar de tus sueños. La cercanía al metro El Carmen y la salida directa a la M30 garantizan una excelente conexión con el resto de la ciudad. Todos los servicios están a pocos metros, desde supermercados hasta restaurantes, asegurando que todo lo que necesites esté al alcance de la mano. Las imágenes pueden no corresponderse 100% con la realidad. La vivienda necesita reforma integral. No dejes pasar esta oportunidad de vivir en una zona vibrante y dinámica de Madrid. ¡Ven a visitarlo y empieza a imaginar cómo sería tu vida aquí!",False,good,False,True,4650.0,True,False,False,False,[],False,False,399900.0,€,flat,"Concepción, Madrid",Piso en Av Donostiarra,,,,419000.0,19100.0,5.0,,
104126841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/b7/c0/1333647246.webp,11,4,141000.0,flat,sale,59.0,True,3,1,calle Cartaya,Madrid,Móstoles,Centro,es,,40.3196837,-3.861672,False,https://www.idealista.com/inmueble/104126841/,"INMUEBLE OCUPADO Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Fecha de fin de contrato: 11/2027 Este piso se encuentra en Calle Cartaya, 28938, Móstoles, Madrid, en la zona del CENTRO, en la planta 4 de una FINCA SIN ASCENSOR. Es un piso, construido en el año 1974, que tiene 59 m2 de los cuales 50 m2 son útiles y dispone de 3 habitaciones y 1 baño. Ubicado en el centro de Móstoles, cerca de todos los comercios y servicios necesarios. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble. Soluciones a su medida.",False,good,False,False,2390.0,True,False,False,False,[],False,False,141000.0,€,flat,"Centro, Móstoles",Piso en calle Cartaya,FHOG-2432,,,147500.0,6500.0,4.0,,
108145606,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/b3/5f/1335952728.webp,70,,685000.0,chalet,sale,355.0,,4,3,"calle del Olmo, 3",Madrid,Guadarrama,,es,,40.6713892,-4.0973676,True,https://www.idealista.com/inmueble/108145606/,">>> Unifamiliar Independiente con 3 dormitorios en planta baja <<< ¡Descubre con e-lares. es esta oportunidad irrepetible en Guadarrama: podrás vivir en una única planta en tu nuevo hogar en la Urbanización El Redondillo! Este impresionante chalet independiente, situado en un enclave privilegiado rodeado de naturaleza, ofrece vistas espectaculares a la sierra y una parcela de 532 m² que garantiza privacidad y amplios espacios.  Con una construcción de 355 m² (registrados 270m²) distribuidos en tres plantas, cada rincón está diseñado para disfrutar de la luz natural y la comodidad, destacando que cuenta con 3 dormitorios y dos baños en la planta principal. En la planta baja, un acogedor recibidor da paso a una cocina equipada que conecta directamente con el jardín y con el salón-comedor, que cuenta con grandes ventanales y acceso a un porche cubierto, siendo el lugar perfecto para relajarse o recibir a amigos y familiares. Además, cuenta con tres cómodos dormitorios, uno de ellos con baño en suite y ducha de hidromasaje, ideal para desconectar tras un largo día.  La planta sótano es un verdadero lujo: un amplio garaje cerrado, una habitación adicional con aseo, y un trastero ofrecen múltiples posibilidades.  En la planta primera, un despacho con acceso a una terraza privada se convierte en el espacio perfecto para trabajar desde casa y el amplio dormitorio con salida a otra terraza, junto con el baño completo, un lugar ideal para invitados. Con un sistema de calefacción eficiente y materiales de alta calidad, este chalet no solo es hermoso, sino también funcional y seguro. Cuenta con una caldera de gasóleo de baja temperatura con apoyo de energía solar térmica y suelo radiante en toda la vivienda; Ventanas de PVC con rotura de puente térmico para un excelente aislamiento térmico y acústico y con persianas de PVC; Aislamiento de Fibra de vidrio y poliuretano proyectado en cubierta; Puertas de roble, armarios empotrados revestidos con cajoneras y baldas; Gres porcelánico en toda la vivienda para optimizar la transmisión del calor del suelo radiante; Puerta principal blindada y alarma instalada... No le falta detalle! La ubicación es inmejorable, con excelentes conexiones a Madrid y cercanía a colegios, supermercados y centros de salud. ¡No dejes pasar la oportunidad de vivir en un entorno natural sin renunciar a la comodidad de la ciudad!  Este chalet es más que una casa; es el hogar que siempre has soñado. ¡Contáctanos para más información y ven a visitarlo! Operación sujeta a honorarios por parte del comprador. Honorarios de Agencia NO incluidos en el precio publicado. Anuncio NO Vinculante, puede contener errores: Se muestra a título informativo y no es contractual.",True,good,False,,1930.0,True,False,False,False,[],False,False,685000.0,€,chalet,Guadarrama,"Casa independiente en calle del Olmo, 3",Ch/002,True,True,,,,independantHouse,
108555312,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/54/11/1348337752.webp,16,bj,289000.0,studio,sale,38.0,True,0,1,calle de Fernán González,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4231914,-3.6722598,False,https://www.idealista.com/inmueble/108555312/,"Agencia inmobiliaria de Madrid - zona Salamanca, Goya, Retiro - Tecnocasa Estudio Inmobiliario Goya, vende fantástico estudio exterior sito en la calle Fernan Gonzalez. ¡Descubre tu nuevo hogar en el corazón de Madrid! Este estudio reformado en la zona de Goya te ofrece todo lo que necesitas para disfrutar de una vida cómoda y moderna. Reformado para entrar a vivir, este estudio se sitúa a escasos 20 metros de la plaza de Felipe II. El silencio y la tranquilidad son protagonistas en cada rincón. La finca está en perfecto estado de conservación. Ubicado en la plaza de Felipe II, tendrás acceso a una amplia oferta de ocio, comercio y servicios. La comunicación es excelente, con varias líneas de autobuses (especialmente reseñable la cercanía con la parada del autobús express al aeropuerto) y paradas de metro cercanas(GOYA, ODONNELL, IBIZA, MANUEL BECERRA) y la M-30. No pierdas la oportunidad de vivir en uno de los barrios más deseados de Madrid!",False,good,False,True,7605.0,False,False,False,False,[],False,False,289000.0,€,flat,"Goya, Madrid",Estudio en calle de Fernán González,,,,305000.0,16000.0,5.0,studio,
109163214,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/58/a6/1366128613.webp,64,,520000.0,chalet,sale,250.0,,4,3,"avenida de el Escorial, 50",Madrid,Valdemorillo,Cerro Alarcón,es,,40.4624797,-4.0718969,True,https://www.idealista.com/inmueble/109163214/,"¡Oportunidad Única en Valdemorillo! Chalet en venta con vistas impresionantes y entorno privilegiado Precio de venta: 520.000€ Dirección: Avenida del Escorial, 50 Valdemorillo, Madrid Características del Chalet: Año de construcción: 2002 Metros de parcela: 1.475 m² Metros construidos: 250 m² Dormitorios: 4 amplios dormitorios Baños: 3 baños completos IBI: 720€ anuales (con un 30% de descuento por placas solares) Calefacción: Gas natural Aire acondicionado Certificado de eficiencia energética: En trámite Lo que hace único a este chalet: Vistas espectaculares que te permitirán disfrutar de la naturaleza y tranquilidad de la zona. Entorno privilegiado en una de las mejores ubicaciones de Valdemorillo, ideal para vivir o descansar en un ambiente rural pero bien conectado. Eficiencia energética gracias a las placas solares instaladas, lo que no solo te permite ahorrar en tu factura de energía, sino también cuidar el medio ambiente. ¡No pierdas la oportunidad de vivir en un lugar único y disfrutar de una casa con todo lo que necesitas para tu comodidad y bienestar! Para más información o concertar una visita, contacta con nosotros. ¡Te esperamos!",False,good,False,,2080.0,False,False,False,False,[],False,False,520000.0,€,chalet,"Cerro Alarcón, Valdemorillo","Casa independiente en avenida de el Escorial, 50",,True,True,,,,independantHouse,
108940337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/96/58/1363388718.webp,21,bj,210000.0,flat,sale,40.0,True,1,1,calle del Corregidor Juan Francisco de Luján,Madrid,Madrid,Moratalaz,es,Fontarrón,40.4022416,-3.6445208,False,https://www.idealista.com/inmueble/108940337/,"TECNOCASA Estudio Moratalaz Fontarron S. L. VENDE, estupenda vivienda en el distrito de Moratalaz, cuenta con entrada, salón, cocina americana, 1 habitación con armario empotrado y baño. Vivienda conmpletamente reformada con con calidades inigualables en la zona como se puede observar en las fotos. Zona muy tranquila, ajardinada y con parques infantiles. La vivienda es totalmente exterior. Estas son algunas de las características del inmueble: - Solado cerámico imitación de madera de Dicesur. - Acabados de paraventos verticales en pintura plástica blanca, lisa, transpirable y lavable. - Techos decorativos con iluminación tipo led. - Solados y alicatados cerámicos en cocina y baño de Porcelanosa. - Mobiliario de baño de diseño de Salgar con espejo de Visobath - Plato de ducha, mampara y griferías de Torviso e Imex. - Fontanería y redes de desagüe completamente nuevas - Calefacción individual gas natural y radiadores de diseño. - Climatización sistema inverter. - Instalación eléctrica e iluminación nueva. Entre otras calidades a destacar, no dude en venir a verlo. Moratalaz se caracteriza por su buena comunicación y cercanía a Madrid Centro-Retiro. La vivienda esta ubicada en a cinco minutos de la zona comercial de Moratalaz y a la plaza del Encuentro (la zona comercial). Tiene todos los servicios, como supermercados 'Carrefour24', bancos, tiendas, colegios, biblioteca, parques y jardines. A 7 minutos del metro artilleros linea 9 de metro y a un minuto a las lineas de autobuses 8, 20, 30, 32, 100, N8, Moratalaz se caracteriza por su buena comunicación y cercanía a Madrid Centro-Retiro. Es el distrito con mas metros destinados a zonas verdes, jardines y parques. La información de este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorreción. En el precio de venta expuesto no se hayan incluidos los gastos de formalización de la compraventa, tales como honorarios de notaria, honorarios de la inscripción registral, honorarios por la tramitación e inscripción registral de escrituras ni el ITP (Tipo máximo en Madrid es del 6%). Del mismo modo, en el precio anunciado, no se incluyen los honorarios de la agencia al comprador, que ascienden al 3%+IVA (tipo impositivo 21%) que se abonarán por el sobre el precio fijado en la promesa de compra suscrita por el mismo. Tampoco se encuentra incluidos en el precio anunciado otros tributos y gastos que pudieran existir al suscribir una hipoteca, tales como gastos de tasación, comisión bancaria de apertura del préstamo, AJD (Impuesto por los Actos Jurídicos Documentados, gastos de segundas copias.",False,good,False,False,5250.0,True,False,False,False,[],False,False,210000.0,€,flat,"Fontarrón, Madrid",Piso en calle del Corregidor Juan Francisco de Luján,,,,,,,,
109198980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/f0/79/1367226630.webp,22,2,380000.0,flat,sale,118.0,True,3,2,calle de Petra Sánchez,Madrid,Coslada,Coslada Pueblo,es,,40.4241579,-3.5645195,False,https://www.idealista.com/inmueble/109198980/,"INMOBILIARIA LÓPEZ MORENO vende fabuloso piso exterior de 118m2, se distribuye en 3 dormitorios, salón-comedor, cocina completa e independiente, 1 cuarto de baño completo con plato de ducha y 1 aseo. Calidades: paredes de gotelé, suelo de parquet, ventanas de aluminio y climalit, terraza con toldo, armarios empotrados, calefacción central, portero físico, ascensor y aire acondicionado.  Excelente ubicación a tan solo 3min de la estación de la estación de cercanías Coslada Central (C-2, C-7) donde se encuentran varias líneas de autobuses (2, 289, 290, SE7) además de una estupenda conexión con carreteras M-201 y M-824; la zona cuenta con colegios, una gran cantidad de parques infantiles, zonas verdes, centros de salud, comercios, lugares de ocio y supermercados. ¡MEJOR VER!",False,good,False,True,3220.0,False,False,False,False,[],False,False,380000.0,€,flat,"Coslada Pueblo, Coslada",Piso en calle de Petra Sánchez,,,,,,,,
