propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,externalReference,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108303784,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/bf/81/1343578858.webp,31,1,496000.0,flat,sale,125.0,True,3,3,Centro Urbano,Madrid,San Sebastián de los Reyes,Centro Urbano,es,40.543511,-3.6287616,False,https://www.idealista.com/inmueble/108303784/,"PARA VISITAS CONTACTAR CON EMILIANO CORREA: 602_250_283 (WHATSAPP) ¿Buscas un hogar cómodo, bien distribuido y con infinitas posibilidades de reforma? ¡Esta es tu oportunidad! Ubicado en la calle Sacramento, arteria principal de San Sebastián de los Reyes, te presentamos este acogedor piso de 111 m² con orientación suroeste, lo que garantiza una excelente entrada de luz natural durante todo el día. Situado en una primera planta con ascensor, este piso se distribuye de manera funcional: Hall distribuidor que da la bienvenida y conecta con todos los espacios principales del hogar. Salón principal amplio y luminoso, con acceso directo a una terraza exterior con vistas despejadas a la calle Sacramento. Cocina independiente equipada con armarios de madera beige y marrón, gran capacidad de almacenaje y con acceso a una zona de lavadero independiente separada por puerta abatible. Además, ofrece la posibilidad de abrirse al salón, creando un espacio abierto y moderno. Tres habitaciones bien distribuidas, perfectas para familia, teletrabajo o invitados. Dos baños completos: uno con bañera y otro con ducha tipo cabina. Existe la opción de integrar el baño principal con la habitación principal para crear un cómodo baño en suite. Cuenta con 2 plazas de parking (NO INCLUIDOS EN EL PRECIO DE VENTA) Precio por cada Plaza Parking 19.000€ y 2 trasteros de 10 y 12 mt2 respectivamente (UNO DE ELLOS INCLUIDO CON EL PISO) El piso se encuentra en buen estado general, con muchas opciones de personalización para adaptarlo a tus gustos y necesidades. Ubicación inmejorable: A pocos pasos de comercios, colegios, transporte público, zonas verdes y todos los servicios que ofrece el centro de San Sebastián de los Reyes. Una oportunidad ideal tanto para familias. ¡Ven a visitarlo y siente el potencial de tu próximo hogar! Contáctanos hoy mismo para concertar una visita.",True,good,False,True,3968.0,True,False,True,False,[],False,False,496000.0,€,flat,"Centro Urbano, San Sebastián de los Reyes",Piso,,,,Venta_SanseSacra,,True,True,,
106526862,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/94/59/1285552394.webp,11,7,4100000.0,flat,sale,195.0,True,3,3,Barrio Ibiza,Madrid,Madrid,Retiro,es,40.4232465,-3.6793389,False,https://www.idealista.com/inmueble/106526862/,"DIZA Consultores les presenta piso alto con espectaculares vistas al Retiro. En una de las plantas altas de un edificio construido en los años 70, nos encontramos este exclusivo piso con unas vistas de ensueño, 195 metros cuadrados y una plaza de parking. Actualmente el piso se encuentra para reformar existiendo diferentes propuestas para ello. En la primera propuesta el salón-comedor con concina integrada quedaría muy amplio y luminoso con una isla preciosa. Tres dormitorios amplios, ambos con baño en suite y el principal con vestidor grande. Desde los grandes ventanales del salón y del dormitorio se puede contemplar el pulmón de la ciudad, el Parque del Retiro. En la segunda propuesta la zona de día quedaría un salón amplio y luminoso con una de las mejores vistas de todo Madrid y una cocina totalmente independiente para mayor comodidad. La casa quedaría con dos dormitorios amplios, ambos con baño en suite, aseo de cortesía y el principal con vestidor grande. La finca dispone de servicio de conserjería, vigilancia nocturna y zonas comunes. Situado en la zona residencial cerca de todos los comercios, colegios, tiendas, restaurantes y museos del barrio de Salamanca y a menos de 1 minuto andando del Retiro, se trata de una excelente vivienda para vivir o invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,True,21026.0,False,False,False,False,[],False,False,4100000.0,€,flat,"Ibiza, Madrid",Piso,,,,DS-P77642B,Ibiza,,,,
108536589,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/62/4a/1350663766.webp,30,5,345000.0,flat,sale,88.0,True,3,2,Barrio Santa Eugenia,Madrid,Madrid,Villa de Vallecas,es,40.3821469,-3.6068993,False,https://www.idealista.com/inmueble/108536589/,"Inmobiliaria Santa Eugenia VOhome Vende Piso de orientación suroeste en el barrio de Santa Eugenia. Se compone de 3 dormitorios con armarios empotrados, salón con acceso a terraza exterior, cocina, tendedero, baño completo con bañera y aseo. Cuenta con aire acondicionado en el salón, calefacción individual y plaza de garaje opcional, no incluida en el precio. Esta vivienda se encuentra Situada en el barrio de Santa Eugenia, el cual fue concebido en sus orígenes como una urbanización privada llamada ciudad residencial Santa Eugenia, de ahí que esté rodeado de infinidad de zonas verdes tanto dentro como en sus alrededores, cuenta con un mínimo de 113 especies de árboles y más de 100 especies de arbustos catalogados, esto ha dado lugar a que se haya aprobado el proyecto JARDÍN BOTÁNICO URBANO. Dotado de guarderías y buenos centros educativos tanto de enseñanza primaria como secundaria y posterior, galerías de alimentación de las de toda la vida, comercios de barrio, centro de salud, etc.. . A escasos 10 minutos en coche encontramos El Centro Comercial ""La Gavia. Allí se pueden encontrar más de 60.000 m2 destinados a comercios y restauración, 10.000 para el supermercado Carrefour, 20.000 para Ikea y más de 5.000 plazas de garaje de aparcamiento gratuito. Por su ubicación tiene una excelente comunicación con paradas de autobuses urbanos: Línea 58 - Puente de Vallecas. Línea 145 - Conde Casal / Ensanche de Vallecas (C. C. La Gavia a 10 min). Línea 63 - Felipe II (Goya). La estación de Renfe Santa Eugenia está situada a 6 minutos caminando de la vivienda (líneas C2, C7 y C8), Atocha y Sol en 15 min y acceso inmediato a la A3. Financiación hasta 100% (según condiciones). Servicio de asesoramiento gratuito. Visítenos sin compromiso. Calle Castrillo de Aza, 14, LOCAL 7, 28031 Madrid Telf. : *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría - Gestoría / Registro / Intermediación inmobiliaria y / o Financiera).",True,good,False,True,3920.0,True,False,True,False,[],False,False,345000.0,€,flat,"Santa Eugenia, Madrid",Piso,,,,1301857,Santa Eugenia,,,,
107614532,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/aa/ba/1323172996.webp,19,2,175000.0,flat,sale,47.0,True,1,1,Barrio Entrevías,Madrid,Madrid,Puente de Vallecas,es,40.3805754,-3.670085,False,https://www.idealista.com/inmueble/107614532/,"¡Oportunidad única en Entrevías! Te presentamos esta acogedora vivienda de una habitación, completamente reformada y lista para disfrutar. Ideal para quien busque un espacio moderno y funcional, con todos los detalles renovados para ofrecerte el máximo confort. Ubicada en una de las zonas más emblemáticas de Entrevías, esta vivienda está perfectamente conectada con transporte público, lo que facilita el acceso a todos los puntos de la ciudad. ¡No dejes pasar esta oportunidad! Si estás buscando un lugar con encanto, bien situado y listo para habitar, esta es tu opción ideal. Contáctanos para más detalles y para conocer todas las posibilidades que ofrece esta vivienda en pleno corazón de Entrevías.",False,good,False,False,3723.0,True,False,True,False,[],False,False,175000.0,€,flat,"Entrevías, Madrid",Piso,,,,TRV2281,Entrevías,,,,
109041993,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/38/ae/1362466089.webp,49,bj,335000.0,flat,sale,139.0,True,4,2,Parque de la Coruña - Las Suertes,Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6227885,-4.0134855,False,https://www.idealista.com/inmueble/109041993/,"ESTE PISO ES ESPECIAL PORQUE:  Es un piso muy amplio y luminoso, distribuido en una sola planta, bastante grande con una ubicación muy buena, con unas zonas comunes como pocas urbanizaciones.    DISTRIBUCCIÓN:  Entrando encontramos un pequeño hall, con dos puertas de acceso, una nos llevaría al salóncomedor y la otra a la cocina. Si entráramos por la cocina nos encontraríamos un office bastante amplio con la cocina alargada y una terraza tendedero muy práctica. Volviendo tenemos una puerta que nos llevaría a un pasillo donde se encuentran las habitaciones, un baño completo que da servicio a las estas y la habitación principal con baño dentro, en suite.  Todas las habitaciones tienen armarios empotrados.  El suelo es de tarima. Y las ventanas son dobles de aluminio.    ES IMPORTANTE SABER QUE:  Es un piso muy céntrico, que forma parte de una urbanización privada que cuenta con:  Piscina comunitaria, zonas verdes y jardines bien cuidados, zona infantil de juegos, pista de tenis, mesas de ping pong, cancha de baloncesto y de fútbol.  También es importante destacar que cuenta con una plaza de garaje.    COMUNICACIONES:  Nada más salir del portal a 50 metros tenemos la parada de autobús con autobuses al centro de salud, estación de Renfe, etc.    COMERCIOS Y SERVICIOS:  Enfrente de la casa encontramos supermercado Ahorramás y DÍA. El centro del pueblo lo tendríamos caminando a 10 minutos.  El centro de salud también estaría cerca.  El hospital de Villalba en coche a 10 minutos.    COLEGIOS E INSTITUTOS:  Caminando a cinco minutos está el colegio público y enfrente el Instituto que también es Escuela oficial de idiomas.",True,good,False,True,2410.0,False,False,False,False,[],False,False,335000.0,€,flat,"Parque de la Coruña - Las Suertes, Collado Villalba",Piso,,,,07941,,True,True,,
108904926,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/0b/82/1d/1366147481.webp,12,3,339000.0,flat,sale,80.0,False,3,1,calle Joaquín Martín,Madrid,Madrid,Carabanchel,es,40.3941007,-3.7213003,False,https://www.idealista.com/inmueble/108904926/,"¡Oportunidad única en el distrito de Carabanchel! Este luminoso piso, totalmente amueblado y equipado, se encuentra en Calle Joaquín Martín, en una tercera planta con ascensor, y es ideal tanto como inversión rentable (por su alta demanda en alquiler ) como para quienes buscan una vivienda tranquila y bien comunicada en Madrid. Dispone de tres habitaciones, dos de ellas amplias y una individual, todas con mobiliario funcional y en buen estado. Una de las habitaciones cuenta además con una terraza privada, perfecta para disfrutar del aire libre. El piso es interior pero muy luminoso, con orientación norte-sur que garantiza luz natural a lo largo del día. Está equipado con cocina independiente con todos los electrodomésticos, baño completo, y aire acondicionado, por lo que no necesita reforma para entrar a vivir o alquilarlo de inmediato. Ubicado a tan solo 5 minutos a pie del metro Urgel (Línea 5), ofrece excelentes conexiones con el centro de Madrid (Sol, Gran Vía, Atocha.. . ) en 15-25 minutos. La zona dispone de todos los servicios necesarios: supermercados, farmacias, colegios, zonas verdes y líneas de autobús.",True,good,False,True,4238.0,True,False,False,False,[],False,False,339000.0,€,flat,"Opañel, Madrid",Piso en calle Joaquín Martín,349000.0,10000.0,3.0,,Opañel,,,,
108625794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/8c/e0/1350322821.webp,21,bj,495000.0,flat,sale,86.0,True,2,1,calle de Rufino Blanco,Madrid,Madrid,Barrio de Salamanca,es,40.4260636,-3.6654914,False,https://www.idealista.com/inmueble/108625794/,"Agencia inmobiliaria de MADRID - zona SALAMANCA - FUENTE DEL BERRO - GUINDALERA - Vende piso en Calle Rufino Blanco Vivienda exterior con altura de entreplanta, muy luminosa compuesta de dos dormitorios, el principal con armario empotrado, baño con bañera y ventana, cocina con acceso a patio compartido y salón comedor. Para entrar a vivir. Finca con ascensor y garaje opcional. Actualmente se encuentra en rentabilidad. Ubicado entre el parque de la fuente del berro, la glorieta de O´donnell y la plaza de Manuel Becerra, dispone de todo tipo de servicios en los alrededores, como, colegios, hospitales, farmacias, supermercados, parques y una gran red de transporte público. Tecnocasa dispone de un servicio financiero de consulta gratuita para nuestros clientes. Para mas información acerca de la propiedad no dude en consultarnos.",False,good,False,True,5756.0,True,False,False,False,[],False,False,495000.0,€,flat,"Fuente del Berro, Madrid",Piso en calle de Rufino Blanco,,,,,Fuente del Berro,True,False,,45000.0
109075246,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/22/7e/1363658437.webp,67,,488000.0,chalet,sale,194.0,,3,3,CL HAYA DE LA,Madrid,Móstoles,Coimbra - Guadarrama,es,40.3111968,-3.9283394,False,https://www.idealista.com/inmueble/109075246/,"Fantastico chalet adosado en Parque Coimbra. Distribuido en 4 plantas, se compone de: Planta Sotano: garaje antiguamente diafano, actualmente con capacidad para dos coches, con puerta automatizada, salon de verano de unos 30 metros con acceso directo a patio trasero y cuarto trastero. Planta baja: Hall de entrada con cerramiento, amplia cocina con mesa esquinera para comer, aseo de servicio para dicha planta y salon independiente en L con acceso a terracita y bajada a zona de patio trasero. Planta primera: Compuesta por tres dormitorios, uno de ellos de matrimonio con baño integrado y otro baño completo para dar servicio a las otras dos habitaciones.  Planta Buhardilla: Zona diafana multiuso no escriturada, preparada para si se quiere hacer otra habitacion. Dispone de calefaccion en esta planta y ventilacion mediante ventana. Vivienda es estado excelente, con poco o nada que hacer si se quiere entrar a vivir. Calefaccion de gas natural individual.",False,good,False,,2515.0,True,False,False,False,[],False,False,488000.0,€,chalet,"Coimbra - Guadarrama, Móstoles",Chalet adosado en CL Haya De La,,,,,,True,True,terracedHouse,
109072371,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/10/8b/1363557946.webp,32,bj,255000.0,flat,sale,62.0,True,2,1,calle de Manipa,Madrid,Madrid,Ciudad Lineal,es,40.4430759,-3.6422864,False,https://www.idealista.com/inmueble/109072371/,"Agencia Inmobiliaria de MADRID Zona JOSÉ DEL HIERRO - ARTURO SORIA vende estupenda vivienda ALQUILADA en la calle Manipa a escasos metros de la calle Arturo Soria. TECNOCASA → CIUDAD LINEAL - ARTURO SORIA - CONCEPCIÓN. El inmueble que tenemos a disposición es una planta baja de de 55 m² (según catastro), en buen estado de conservación. Dispone de dos dormitorios, uno de ellos doble, luminoso salón, cocina completa y cuarto de baño con ventana. Todas las estancias son exteriores, lo que aporta la maxima luminosidad. Cuenta a demas, con salida a un amplio patio COMUNITARIO.   La vivienda se encuentra actualmente ALQUILADA.   Calefacción individualizada. Comunidad y zona residencial muy tranquila rodeada de áreas verdes. ITE del edificio favorable. LE INTERESA ESTA VIVIENDA, PASE SU PROPUESTA COMERCIAL A NUESTRO EQUIPO DE ASESORES La zona está equipada con todos los servicios; supermercados, comercios, cafeterías, colegios privados y públicos, polideportivos, Centros Comerciales y zonas verdes. Zona comunicada con las Líneas 5 (Alameda de Osuna-Casa de Campo) y 7 (Hospital del Henares-Pitis) de metro. Buses directos a Callao, Manuel Becerra, Canillejas, Plaza Castilla y Las Rosas. Estaremos encantados de ampliarle información sobre la vivienda o asesorarle sobre las posibilidades de reforma y decoración que disponemos. Si tiene problemas con la financiación, también le ayudaremos. Añadimos dos planos ORIENTATIVOS en este anuncio. Estamos en la calle José del Hierro Nº39. UNITARIO.",False,good,False,True,4113.0,True,False,False,False,[],False,False,255000.0,€,flat,"Concepción, Madrid",Piso en calle de Manipa,,,,,Concepción,,,,
108976569,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/0e/d5/1360630328.webp,32,3,370000.0,flat,sale,75.0,True,2,1,"CL DIRECCION, 116",Madrid,Madrid,Tetuán,es,40.4619623,-3.7061066,True,https://www.idealista.com/inmueble/108976569/,"CONTACTO 6 8 5 2 0 1 1 2 0- PASEO DE LA DIRECCIÓN 116- ¡Descubre tu nuevo hogar en esta encantadora urbanización! Este luminoso piso exterior de 75 m², situado en una tercera planta con ascensor, te ofrece todo lo que necesitas para disfrutar de la vida en familia. Con dos acogedores dormitorios equipados con armarios empotrados, un amplio salón comedor y una cocina totalmente equipada con electrodomésticos, cada rincón de este hogar ha sido diseñado para tu comodidad. Imagina relajarte en la piscina comunitaria o disfrutar de un día soleado en la zona infantil, donde los más pequeños pueden jugar en los columpios. La ubicación es inmejorable: a pocos pasos de supermercados como DIA, Mercadona y Carrefour Express, así como de colegios de prestigio como el Colegio San José y las Salesianas Villaamil. Además, tendrás fácil acceso al transporte público, con la estación de metro Tetuán y varias líneas de autobuses cercanas la 11 y 44. Este piso también cuenta con calefacción de gas natural, aire acondicionado y un trastero para mayor comodidad. La plaza de garaje está incluida en el precio, se encuentra en la planta baja y de tamaño entra un coche tipo Berlina lo que añade un gran valor a esta oferta. No dejes pasar la oportunidad de vivir en un entorno tranquilo y bien comunicado. ¡Ven a visitarlo y enamórate de tu nuevo hogar! CONTACTO 6 8 5 2 0 1 1 2 0- PASEO DE LA DIRECCIÓN 116-.",False,good,False,True,4933.0,True,False,False,False,[],False,False,370000.0,€,flat,"Berruguete, Madrid","Piso en CL Direccion, 116",,,,,Berruguete,True,True,,
108852859,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/8d/75/1357034940.webp,31,1,441750.0,flat,sale,83.0,True,2,2,paseo de Santa María de la Cabeza,Madrid,Madrid,Usera,es,40.387349,-3.7127377,False,https://www.idealista.com/inmueble/108852859/,"Magnifica vivienda de diseño en el Paseo de Santa María de la Cabeza con terraza Totalmente reformada y lista para entrar a vivir. Diseño, luz y confort a solo 10 minutos del centro de Madrid.  Te presentamos esta impresionante vivienda reformada con altas calidades por Home Arquitech, estudio especializado en reformas integrales con estilo contemporáneo y atención al detalle.  El piso se encuentra ubicado en una primera planta exterior con ascensor, esta propiedad consta de 83 metros cuadrado construidos, que destacan por su luminosidad, distribución inteligente y acabados premium. DISTRIBUCIÓN:  - Suite principal con vestidor independiente, baño integrado y zona de despacho.  - Segunda habitación espaciosa con cama de matrimonio y armario empotrado.  - Segundo baño completo: moderno, funcional y con estilo.  - Salón comedor amplio, luminoso, ideal para relajarte o recibir visitas.  - Preciosa cocina americana semicerrada totalmente equipada con electrodomésticos Teka, perfecta para los amantes del diseño y la funcionalidad.  EXTRAS QUE MARCAN LA DIFERENCIA DE ESTA VIVIENDA:  - Salón con chimenea electiva muy luminoso  - Aire acondicionado - Terraza soleada - Garantía 3 años materiales - Completamente reformada  Espacios abiertos, bien aprovechados, pensados para tu confort y estilo de vida.  UBICACIÓN PRIVILEGIADA Ubicada en el número 135 del Paseo de Santa María de la Cabeza, esta dirección forma parte del barrio de Las Acacias en el distrito Arganzuela, una zona dinámica y bien comunicada junto al río Manzanares y con acceso directo al Puente de Praga. Excelente conexión con transporte público:  - Metro: Plaza Elíptica - A un paso de la M-30, con rápido acceso al centro y rodeado de comercios, servicios, colegios, oferta gastronómica y zonas verdes. - A 2 minutos M-30 - A 5 minutos Muy del Madrid Río  - A 10 minutos Atocha  - A 20 Barrio Salamanca ENTORNO NATURAL Y CULTURAL A TU ALCANCE:  - Madrid Río y Parque de la Arganzuela a 8 minutos caminando: más de 30 km de zonas verdes, ciclovías, fuentes y espacios para el ocio al aire libre. - Jardines de la Chopera y glorietas arboladas justo al salir de casa. - Muy cerca del Matadero Madrid, el Mercado Municipal renovado y la emblemática Fábrica Osram (BIC). SOBRE EL EDIFICIO:  - Ideal tanto como residencia habitual como para inversión por su ubicación estratégica y alta demanda en la zona.  - Con zonas ajardinadas en el edificio.  No dejes pasar esta oportunidad única de vivir o invertir en una de las zonas más vibrantes de Madrid.  ¿Quieres verlo en persona? Llama manos y agenda tu visita.",True,good,False,True,5322.0,True,False,False,False,[],False,False,441750.0,€,flat,"Moscardó, Madrid",Piso en paseo de Santa María de la Cabeza,,,,,Moscardó,,,,
103578165,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/29/e7/1193896950.webp,27,,306180.0,chalet,sale,256.0,,4,4,camino del Mar Chico,Madrid,Aranjuez,Centro,es,40.0246224,-3.602838,False,https://www.idealista.com/inmueble/103578165/,"¡Increíble oportunidad! Casa en venta en Aranjuez, Madrid. Esta espaciosa propiedad cuenta con 4 habitaciones, un amplio salón-comedor, cocina equipada y 4 baños completos. Disfruta de una terraza y balcón para relajarte al aire libre. Los suelos de parquet añaden un toque de elegancia a cada espacio. Ubicada en el centro de Aranjuez, tendrás todo lo que necesitas a tu alcance: escuelas, supermercados, bancos, bibliotecas y farmacias. Además, cuenta con una excelente accesibilidad y fácil conexión a la Autovía del Sur. ¡No dejes pasar esta oportunidad de tener la casa de tus sueños en una ubicación privilegiada!",False,good,False,,1196.0,True,False,False,False,[],False,False,306180.0,€,chalet,"Centro, Aranjuez",Chalet pareado en camino del Mar Chico,,,,SJZ,,True,True,semidetachedHouse,
108595501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/ae/b4/1349894789.webp,56,,2800000.0,chalet,sale,458.0,,4,5,calle de Patrocinio Gómez,Madrid,Madrid,San Blas,es,40.447093,-3.617025,False,https://www.idealista.com/inmueble/108595501/,"Mavericks Inmobiliaria comercializa esta propiedad. Se trata de un chalet de construcción del año 2014, totalmente nuevo, para entrar a vivir, y construido con altísimas calidades. Hablamos de una vivienda muy especial, donde usted podrá disfrutar de un alto grado de confort, tranquilidad y seguridad en un entorno residencial y tranquilo. La distribución es la siguiente:  Planta sótano: despacho + sala de instalaciones + garaje Planta baja: cocina + baño + hall entrada + salón-comedor + acceso al porche Planta primera: 2 dormitorios + 2 baños + dormitorio principal (con vestidor y baño) + terraza Planta segunda: sala o gimnasio + baño + 2 terrazas (28m2 y 17m2). Ubicado en un entorno tranquilo, usted dispondrá de acceso a la A-2 en 2 minutos en coche, a la M-30 en 8 minutos, y a la M-40 en 8 minutos. Se trata de una vivienda muy especial. Si tiene cualquier duda, no dude en ponerse en contacto con nosotros.",False,good,False,,6114.0,True,False,False,False,[],False,False,2800000.0,€,chalet,"Canillejas, Madrid",Casa independiente en calle de Patrocinio Gómez,,,,03,Canillejas,True,True,independantHouse,
108709397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/e2/da/1352802349.webp,30,4,499000.0,flat,sale,76.0,True,3,1,calle de Zaragoza,Madrid,Madrid,Centro,es,40.4154566,-3.7044134,False,https://www.idealista.com/inmueble/108709397/,"Te imaginas residir en un espacio repleto de historia, donde cada rincón narra una parte de la evolución de la capital española. La vivienda está muy cerca de la Puerta del Sol y de la Plaza Mayor. Este inmueble, tiene 76 m² dentro de un emblemático edificio de 1890, no solo destaca por su rica historia, sino también, exento del impuesto IBI, te ofrece una doble ventaja: un valor histórico incalculable y beneficios fiscales atractivos. El apartamento disfruta de la luz natural que inunda su espacioso salón, ofreciendo vistas a la vibrante vida de una de las calles con más encanto de Madrid. Adyacente a la emblemática Plaza Mayor, es un hervidero de actividad, cultura y gastronomía, brindando a sus habitantes una experiencia de vida inigualable en la ciudad. Este hogar no solo cuenta con un baño completamente renovado, que combina estilo y funcionalidad, sino también con comodidades modernas como una caldera individual y aire acondicionado, asegurando confort durante los calurosos meses de verano. A pesar de no tener calefacción central, el apartamento mantiene una temperatura agradable durante todo el año, gracias a la calidad de su construcción y su orientación. Accedes directamente al pasillo del apartamento, teniendo a mano izquierda acceso directo al amplio y luminoso salón con un balcón y la habitación principal con otro balcón. Además, el salón conecta con un comedor al que le sigue la cocina amueblada, un baño y un almacén quedan a mano derecha de la entrada. ""Vivir aquí es sumergirse en la rica historia de Madrid, participar en sus tradiciones y disfrutar de la comodidad moderna sin perder el encanto del pasado"". La propiedad está idealmente situada para explorar lo mejor que Madrid tiene para ofrecer: desde sus históricos cafés y restaurantes hasta sus teatros, museos y tiendas.. . ¡Para más información, no dudes en contactarnos!",True,renew,False,True,6566.0,True,False,False,False,[],False,False,499000.0,€,flat,"Sol, Madrid",Piso en calle de Zaragoza,,,,0142-00015,Sol,,,,
109179536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/90/16/1366621187.webp,20,1,229000.0,flat,sale,91.0,True,3,2,CL RIO SALADO,Madrid,Alcalá de Henares,Venecia - Nueva Alcalá,es,40.472128,-3.3649941,False,https://www.idealista.com/inmueble/109179536/,"INMOBILIARIA EN BARRIO VENECIA ALCALÁ DE HENARES-TECNOCASA ESTUDIO ALCALA BARRIO VENECIA, SLU' vende: este amplio piso en el encantador barrio de Tabla Pintora, en Alcalá de Henares. Con 92 m², esta vivienda semireformada ofrece un espacio luminoso y acogedor. Cuenta con tres dormitorios ideales para familias o para quienes buscan un espacio adicional para trabajar desde casa. El baño completo ha sido renovado e incluye una ducha multifunción, además de un aseo reformado para mayor comodidad. La cocina, también reformada, destaca por sus muebles de diseño que combinan funcionalidad y estilo. El salón cuenta con una agradable terraza exterior, ideal para su uso en cualquier momento del año. La ubicación es otro de sus atractivos, ya que se encuentra cerca del río, ofreciendo un entorno natural para disfrutar de paseos al aire libre. Construido en 1976, este piso combina el encanto de lo clásico con las comodidades modernas, convirtiéndolo en una opción ideal para quienes buscan un hogar en una zona tranquila y bien comunicada.   'VENGA A VISITARLO SIN COMPROMISO, Y RECUERDE QUE LE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KIRON'.",False,good,False,True,2516.0,False,False,False,False,[],False,False,229000.0,€,flat,"Venecia - Nueva Alcalá, Alcalá de Henares",Piso en CL Rio Salado,,,,TABLA PINTORA,,,,,
109063683,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/fd/69/1363306454.webp,47,8,245000.0,flat,sale,66.0,True,3,1,avenida Juan de Austria,Madrid,Alcalá de Henares,Juan de Austria,es,40.4869469,-3.3537397,False,https://www.idealista.com/inmueble/109063683/,"Piso reformado en Avenida Juan de Austria – listo para entrar a vivir ¡Estupenda oportunidad! Vivienda totalmente reformada, situada en una de las zonas más demandadas, a menos de 10 minutos a pie del centro. Cuenta con 3 dormitorios, 1 baño completo con plato de ducha, salón con acceso a terraza y cocina independiente equipada con electrodomésticos. Características principales:  • Calefacción individual por gas natural  • Aire acondicionado  • Ventanas Climalit oscilobatientes  • Suelos de tarima  • Puerta blindada  • Muy luminosa  · Ascensor   Ubicada en una zona con todos los servicios: supermercados, colegios, transporte público y comercios. Ideal para entrar a vivir o como inversión. ¡No dejes pasar esta oportunidad!",False,good,False,True,3712.0,False,False,False,False,[],False,False,245000.0,€,flat,"Juan de Austria, Alcalá de Henares",Piso en avenida Juan de Austria,249000.0,4000.0,2.0,00880B,,,,,
108653868,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/22/d5/1351186537.webp,55,2,1499000.0,flat,sale,200.0,True,5,2,"calle del Marqués de Urquijo, 11",Madrid,Madrid,Moncloa,es,40.4301713,-3.717117,True,https://www.idealista.com/inmueble/108653868/,"Excelente oportunidad de compra en inmejorable zona de Madrid. ! Piso de 200 m2 para reformar con muchísimas posibilidades al estar distribuido en rectángulo. Actualmente se distribuye en 5 habitaciones, salón doble, baño, aseo, cocina y amplio recibidor. almacén, despensa y terraza en salón. En esquina/chaflan (calles Marqués de Urquijo y Tutor). Con vistas hacia el Paseo del Pintor Rosales. Dos entradas al piso, una de servicio. Plaza de garaje de 22 m2 para un coche grande y un coche pequeño o motos. Trastero de 7 m2 con ventana en planta ático. Portero físico 7 días a la semana. Mejor ver, consúltenos sin compromiso.",False,renew,False,True,7495.0,True,False,False,False,[],False,False,1499000.0,€,flat,"Argüelles, Madrid","Piso en calle del Marqués de Urquijo, 11",,,,,Argüelles,True,True,,
