propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108593394,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/37/bf/1349409709.webp,,35,770000.0,flat,sale,119.0,3,2,calle de Mauricio Legendre,Madrid,Madrid,Chamartín,es,40.4716807,-3.6865026,False,https://www.idealista.com/inmueble/108593394/,"Presentamos esta magnífica vivienda en venta, ideal para reformar y convertir en el hogar de tus sueños. Situada junto a las emblemáticas cuatro torres de la ciudad, esta propiedad se encuentra en una zona en plena transformación urbana gracias al proyecto Madrid Nuevo Norte. Este nuevo modelo de ciudad promete mejorar la calidad de vida, creando un entorno eficiente, sostenible y próspero. Las vistas desde el balcón exterior con orientación oeste permiten disfrutar de atardeceres únicos sobre la rambla arbolada. Además, existe la posibilidad de ampliar los espacios, proporcionando una mayor luminosidad. Actualmente cuenta con 3 dormitorios, uno en suite con vestidor, 2 baños y salón-comedor con vistas a la rambla. La vivienda dispone de ascensor, garantizando comodidad y accesibilidad. La ubicación es inmejorable, con excelentes comunicaciones de acceso directo a las principales vías de comunicación como M-30, A-1, M-11 y M-40. La estación de Chamartín está tan solo un paso con acceso a su estación de metro, Plaza de Castilla y Begoña (líneas 1, 9 y 10), junto con múltiples líneas de autobuses ( 4, 135, 147, 1 76, 178, 179, N4 y SE704) hacen que moverse por la ciudad sea muy sencillo. Destacar que la zona es muy demandada tanto para vivir como para invertir, con cercanía a los Hospitales Universitarios “La Paz”, “Ramón y Cajal” y Carlos III. Además, estarás a pocos minutos de la prestigiosa Ciudad Universitaria IE University y su amplia oferta de establecimientos comerciales, oficinas y zonas verdes creando un entorno ideal para vivir, trabajar y disfrutar.  No pierdas la oportunidad de adquirir este piso en un área llena de vida y energía, donde podrás encontrar la paz y tranquilidad que mereces. Ofrecemos diferentes servicios de financiación, asesoramiento y reformas. Consúltenos. ¡Ven a verlo y empieza a imaginar tu nuevo hogar!",True,renew,False,6471.0,True,False,False,False,[],False,False,770000.0,€,,,,flat,,"Castilla, Madrid",Piso en calle de Mauricio Legendre,3,True,True,Castilla,,,,
106647984,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/20/22/1289817398.webp,,25,172000.0,flat,sale,42.0,1,1,avenida Séptima,Madrid,Madrid,San Blas,es,40.4470958,-3.6016851,False,https://www.idealista.com/inmueble/106647984/,"Tecnocasa Agencia inmobiliaria de MADRID - zona CIUDAD PEGASO - ALAMEDA DE OSUNA - REJAS - Oficina Tecnocasa de MADRID Vende apartamento situado en Avenida Séptima; (Metro El Capricho línea 5) SE VENDE CON INQUILINO HASTA EL JULIO DE 2026, ALQUILADO EN 600€ AL MES. PLANTA BAJA CON PUERTA DIRECTA A CALLE 38 m2  Salón con dormitorio en una estancia, cocina y baño. Completamente rectangular, se encuentra en buen estado, está para entrar a vivir. La vivienda es tranquila, tiene vista hacia jardín y patio privados. La zona es muy tranquila dispone de numerosas zonas para pasear y hacer deporte al aire libre. A 7 minutos del Metro de El Capricho (Línea 5). Todos los servicios muy cerca como colegios, supermercados, centro de salud, etc. C. C. PLENILUNIO A 8 MINUTOS ANDANDO. Conexión con m40, A2, m12, etc. Visítelo sin ningún compromiso. HIPOTECA 100%. *Consulte las condiciones de venta o de arrendamiento específicas para cada inmueble. La información contenida en este anuncio no tiene carácter contractual ni vinculante, ya que podría contener alguna incorreción.",False,good,False,4095.0,True,False,False,False,[],False,False,172000.0,€,,,,flat,,"Rejas, Madrid",Piso en avenida Séptima,bj,True,True,Rejas,,,,
109164539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/34/26/1366171332.webp,CHA0331,8,470000.0,chalet,sale,200.0,4,3,Eurovillas,Madrid,Eurovillas,,es,40.3459632,-3.2492453,False,https://www.idealista.com/inmueble/109164539/,"Espectacular vivienda en Eurovillas lista para estrenar Se vende moderna casa independiente en Eurovillas, diseñada para ofrecer el máximo confort y funcionalidad. Con una arquitectura en forma de “U” que potencia la luminosidad y la integración con el patio, esta vivienda combina estilo contemporáneo y eficiencia energética. Distribución y estancias: - Salón-comedor con cocina integrada de 48 m², diáfano y muy luminoso, con opción de chimenea. - 4 dormitorios en total, dos de ellos en suite con vestidor y baño completo. - Suite principal de 16 m² + vestidor de 12 m², con salida directa al patio. - Suite independiente en un ala de la casa, ideal para visitas o zona privada, con vestidor de 6 m² y orientación sur. - Dos dormitorios idénticos de 11 m², ambos con acceso al patio. - 3 baños completos, todos con ducha (uno de servicio, se entrega sin mampara). - Cuarto técnico/lavandería de 6,36 m², con toma de agua y espacio para despensa. Calidades y extras: - Fachada enfoscada con grano tipo 01. - Preinstalación de puerta de carruajes eléctrica. - Persianas motorizadas. - Muro de entrada en carambuco con chapa opaca para mayor privacidad. - Suelo radiante y refrigerante mediante sistema de aerotermia. - Termostatos individuales en cada estancia. - Gran eficiencia energética y excelente orientación sur. Importante: El precio no incluye armarios, vestidores ni piscina, lo que ofrece libertad para personalizar al gusto. Una vivienda ideal para quienes buscan estrenar casa con diseño actual, estancias amplias y un alto nivel de confort. La información que se detalla en este anuncio, se muestra a título informativo, no es contractual ni vinculante y puede contener errores. [IW].",False,good,False,2350.0,True,False,False,False,[],False,False,470000.0,€,,,,chalet,independantHouse,Eurovillas,Casa independiente,,,,,,,,
108378715,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/09/70/1342342523.webp,,16,273000.0,flat,sale,125.0,2,2,"calle de Nicolás Fuster, 7",Madrid,Pinto,San José - Buenos Aires,es,40.2404141,-3.7062449,True,https://www.idealista.com/inmueble/108378715/,"Oportunidad de inversión: Inmueble en rentabilidad. Viviendas actualmente alquiladas con renta de mercado. No se puede constituir financiación hipotecaria sobre este tipo de fincas, por lo que se requerirán otras garantías en caso de solicitarse financiación. Se recomienda obtener asesoramiento profesional y legal antes de la compra. Consulte con nuestro Agente Comercial para más información y condiciones especiales de compraventa. No se admiten visitas a la vivienda. ________________________________________ Arte Urbano Real Estate presenta: Magnífica vivienda de 2 dormitorios y 2 baños en Pinto, Madrid. Situada en un complejo residencial con amplias zonas comunes, piscina y juegos infantiles. Buena conexión por transporte público y privado. Cercana a la estación de tren, a colegios, supermercados y centro de salud. •Superficie: 125 m² •Distribución: Salón-comedor, cocina amueblada, 2 dormitorios con armarios empotrados, 2 baños completos. •Equipamiento: Calefacción individual, suelos de parquet, plaza de garaje, trastero. Urbanización privada: •Piscina de adultos e infantil •Parque infantil •Zonas ajardinadas •Servicio de conserjería Ubicación: Zona residencial consolidada, muy bien comunicada y rodeada de servicios. Precio: Incluye plaza de garaje y trastero. ""Este anuncio tiene carácter informativo, siendo las fotos, planos y la visita virtual de una vivienda similar y no constituyendo documento contractual”.",False,good,False,2184.0,True,False,True,False,[],False,False,273000.0,€,,,,flat,,"San José - Buenos Aires, Pinto","Piso en calle de Nicolás Fuster, 7",1,True,True,,True,True,,
109162823,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/4e/a5/1366120093.webp,,5,1220000.0,flat,sale,135.0,3,2,calle de Donoso Cortés,Madrid,Madrid,Chamberí,es,40.434975,-3.7050479,False,https://www.idealista.com/inmueble/109162823/,"¡Descubre tu nuevo hogar en la emblemática Glorieta de Quevedo! Este piso de 135 m² construidos es una joya en plena ciudad, ideal para quienes buscan un espacio que pueden personalizar a su gusto. Este inmueble ofrece la oportunidad perfecta para crear un hogar a medida, adaptando la distribución según tus necesidades. La finca, construida en 1935, destaca por su carácter representativo y su acceso adaptado para personas con movilidad reducida. Además, cuenta con armarios empotrados que optimizan el espacio y una plaza de garaje incluida en el precio, un lujo en esta zona. La luminosidad del interior es uno de sus puntos fuertes, gracias a su orientación y diseño. Imagina disfrutar de la calefacción eléctrica y el aire acondicionado en un entorno que puedes transformar en tu refugio personal. No dejes pasar esta oportunidad única de adquirir un piso en una ubicación privilegiada, donde cada rincón puede convertirse en lo que siempre has soñado. ¡Ven a visitarlo y empieza a planear tu nuevo hogar!",False,renew,False,9037.0,False,False,False,False,[],False,False,1220000.0,€,,,,flat,,"Arapiles, Madrid",Piso en calle de Donoso Cortés,1,False,True,Arapiles,True,True,,
108719481,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/62/f4/1353100267.webp,,26,660000.0,flat,sale,112.0,3,2,calle de Téllez,Madrid,Madrid,Retiro,es,40.4020843,-3.6810215,False,https://www.idealista.com/inmueble/108719481/,"Agencia inmobiliaria de Madrid | zona Jerónimos, Pacífico, Niño Jesús | Tecnocasa Jerónimos Y Pacifico Asesores. EN VENTA: Piso en zona privilegiada en pleno corazón del barrio de Pacífico. Situado en quinta planta interior a patio de manzana CON MUCHA LUZ, el edificio dispone de ascensor, calefacción individual, GARAJE, zonas comunes y portero físico. La vivienda cuenta con 112 metros2 según catastro, armarios empotrados y en buenas condiciones ¡Listo para entrar a vivir! Actualmente el piso se distribuye en: - Tres dormitorios con armario empotrados - Amplio salón MUY LUMINOSO - Dos baños completos - Cocina independiente CON TERRAZA -Dispone de garaje La zona dispone de todos los servicios básicos: supermercados, centros educativos públicos y privados, hospitales, centros deportivos y una amplia oferta cultural, gastronómica y de ocio en general. Muy cerca de Atocha y el Parque del Retiro. Respecto a movilidad, dispone de una gran oferta de transporte público, de numerosas líneas de autobús de la EMT en las inmediaciones de la finca. Muy cerca también a las estaciones de Atocha (tren y metro) y Méndez Álvaro (autobuses) No lo dude y contacte con nosotros para requerir más información y/o concertar una visita.",False,renew,False,5893.0,True,False,False,False,[],False,False,660000.0,€,,,,flat,,"Pacífico, Madrid",Piso en calle de Téllez,5,False,True,Pacífico,True,True,,
107510897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/2c/ab/1314993179.webp,,104,690000.0,chalet,sale,549.0,5,6,avenida la Urba,Madrid,Villalbilla,,es,40.4325572,-3.2801192,False,https://www.idealista.com/inmueble/107510897/,"HISPANOASIA Servicios Inmobiliarios presenta exclusiva villa en la urbanización El Robledal, Villalbilla. La propiedad consta de 549 m2 sobre parcela de 1.442 m2, dividida en tres edificaciones independientes, garaje, casa de invitados y magnífico chalet con piscina. La vivienda está distribuída en: CHALET  - La Planta principal - (Salón, cocina, 2 dormitorios, 2 baños, 2 aseos y sala de reuniones con cocina) -La Planta principal consta de salón panorámico con chimenea y aire acondicionado, aseo de cortesía, gran cocina con almacén, aire acondicionado y salida a patio.  -Enlazada con la planta principal disponemos de una segunda entrada para la zona de dormitorios, habitación suite con baño propio, vestidor y aire acondicionado, segundo dormitorio y baño común con plato de ducha. Sala de reuniones/fiestas con cocina, aseo de cortesía y acceso a zona de barbacoa con horno de leña y patio. - La Primera Planta - Conectada por una escalera laminada, encontramos el recibidor, la suite principal de 50m2 con baño, vestidor y bañera de hidromasaje. Segundo dormitorio, zona de descanso y gran salón de 46m2. EXTERIORES -Casa de invitados- Edificación independiente con todas las comodidades, aire acondicionado y baño propio con plato de ducha. -Garaje- Espacioso garaje cerrado de 43m2, con aparcamiento exterior. Zonas de jardín, patios, piscina, zona de barbacoa, porche y zona de ocio. Excelentes calidades, suelos de pizarra, caldera de gasoil, piscina privada, techos altos y moderna arquitectura. La ubicación es inmejorable con todos los servicios a escasos metros, paradas de autobús, supermercados, colegios, centro de salud, gimnasio, campo de golf El Robledal. Muy bien comunicado, a 15 minutos de Alcalá de Henares y la Autovía A-2.",True,good,False,1257.0,True,False,False,False,[],False,False,690000.0,€,,,,chalet,independantHouse,Villalbilla,Casa independiente en avenida la Urba,,,,,True,True,,
108547385,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/c4/12/1348132315.webp,,50,340000.0,chalet,sale,187.0,4,2,UR MIRADOR CADALSO,Madrid,Cadalso de los Vidrios,,es,40.3085663,-4.431836,False,https://www.idealista.com/inmueble/108547385/,"**Chalet Independiente en Cadalso de los Vidrios – Urbanización El Mirador** PERMONT CONSULTORES INMOBILIARIOS presenta en exclusiva este encantador chalet independiente en la urbanización ""El Mirador"", un lugar donde la tranquilidad y la naturaleza se entrelazan.  Con una construcción sólida de 187 m² en una parcela de 788 m², esta vivienda es perfecta para quienes buscan un hogar cómodo y luminoso, listo para entrar a vivir y con mucha posibilidades de reforma si lo que quieres es hacer la vivienda de tus sueños. Las impresionantes vistas panorámicas te dejarán sin aliento, mientras disfrutas de un entorno natural único que invita a la relajación. La distribución de la casa es ideal para el día a día. En la planta baja, contamos con un amplio salón-comedor con grandes ventanales y chimenea de cassette lo cual lo convierte en el corazón del hogar, perfecto para compartir momentos inolvidables.  La cocina independiente, equipada y con salida a una terraza de 20 m², es el lugar ideal para preparar tus platos favoritos. Además, un baño de cortesía añade comodidad a esta planta. Subiendo a la primera planta, encontrarás tres dormitorios dobles con armarios empotrados, todos ellos bañados de luz natural. Un baño completo moderno completa esta planta, asegurando que cada miembro de la familia tenga su propio espacio. Para aquellos que buscan un rincón acogedor, el altillo ofrece un dormitorio en forma de buhardilla, perfecto como refugio privado. El sótano es un verdadero lujo: cuenta con un espectacular garaje, un cuarto para guardar leña y una bodeguita en forma de bar, ideal para disfrutar de momentos de ocio con amigos y familiares.  Las zonas exteriores no se quedan atrás; con terrazas panorámicas y una amplia zona ajardinada ofrecen múltiples posibilidades para disfrutar del aire libre y personalizar tu espacio. También cuenta con pozo de agua y barbacoa. La Urbanización cuenta con mantenimiento propio lo cual permite que siempre este muy cuidada y limpia. A solo unos minutos se encuentran las piscinas municipales, son dos amplias piscinas una de ellas con agua natural y además cuenta n con pista de tenis. Ubicado en un pueblo con historia y rodeado de un entorno natural inigualable, este chalet es perfecto para los amantes del senderismo y el ciclismo. Con edificaciones patrimoniales como el Palacio de Villena y las ruinas árabes, convierten a Cadalso de los Vidrios en uno de los mejores pueblos de interés. A solo una hora de Madrid por la M-501, y con fácil acceso a servicios esenciales como comercios, colegios, bomberos, policía, bodegas de vinos, gasolinera y restaurantes, esta propiedad combina la tranquilidad del campo con la comodidad de la vida moderna.  Cadalso de los Vidrios, en la Comunidad de Madrid, es un pueblo con historia y rodeado de un entorno natural inigualable, ideal para disfrutar de la tranquilidad y de las actividades al aire libre. Información Relevante. Ubicada a pocos pasos del pueblo, tendrás acceso a todos los servicios locales: comercios, colegio, centro de salud, bares y restaurantes. Además, podrás disfrutar de excursiones al Embalse de San Juan y al Monte de las Rozas, así como visitas culturales a la Iglesia de la Asunción y antiguas instalaciones de vidrio que enriquecen el patrimonio local. No dejes pasar la oportunidad de vivir en un lugar donde la gastronomía local y los eventos culturales preservan la tradición del pueblo. ¡Ven a visitarla y déjate enamorar!",True,renew,False,1818.0,True,False,False,False,[],False,False,340000.0,€,,,,chalet,independantHouse,Cadalso de los Vidrios,Casa independiente en Ur Mirador Cadalso,,,,,True,True,,
108780305,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/0e/78/1355222307.webp,,23,1495000.0,penthouse,sale,139.0,2,2,"calle de O'Donnell, 20",Madrid,Madrid,Retiro,es,40.4213727,-3.67675,True,https://www.idealista.com/inmueble/108780305/,"Bienvenidos a Gara (Somos propietarios) Gara Singular, Casa de bienes raíces que ofrece fincas singulares, minuciosamente seleccionadas en el alma y esencia de Madrid. A escasos metros del parque del retiro, encontramos este ático ( penúltima planta pero con el piso superior retranqueado ) ubicado en una de las mejores fincas de la calle O donnell. Si por algo destaca el inmueble es por tener una gran luminosidad tanto en su parte interior como en su parte exterior, desde la cual se puede divisar en lontananza todo el encanto que aglutinan las azoteas de Madrid, a la par que se escucha el canto de los pájaros y ningún ruido de los coches que inundan las arterias principales de la capital. En sus 140 metros, prácticamente todos útiles encontramos la siguiente distribución: - Un muy generoso dormitorio en suite con baño de grandes dimensiones y gran capacidad de almacenaje, - Dormitorio doble con gran capacidad de almacenaje. - Un segundo y amplio baño con doble seno y ducha que da servicio a la segunda habitación y al área social. - Zona de lavandería totalmente independiente. - Área social muy fluida de cerca de 45 metros donde encontramos cocina abierta completamente equipada, zona de comedor, zona de sofá y tv y un área adicional para aprovechar para la lectura o como zona de trabajo. Y por supuesto la joya de la vivienda es su espectacular terraza de casi 20 metros, pensada al más mínimo detalle dividida en dos zonas. Una donde poder tomar plácidamente el sol mientras se disfruta de un buen libro, y otra zona donde poder disfrutar de cenas con los amigos mientras se ve la puesta de sol. Así mismo en toda la casa encontramos muchos armarios adicionales, los cuales confieren a la vivienda una capacidad de almacenamiento muy considerable.( los armarios nunca sobran) La decoración y reforma, toda bajo la supervisión del reputado estudio de decoración SIS, ha procurado cuidar hasta el mínimo detalle, introduciendo elementos diferenciales tales como: - VENTANAS DE 1 SOLA HOJA EN TODA LA CASA MARCA CORTIZO OSCILO BATIENTES CON ROTURA DE PUENTE TÉRMICO - A/A POR CONDUCTOS - ILUMINACIÓN MEDIANTE FOSO EN ZONA DE ESTAR - FOCOS EMPOTRADOS EN EL PASILLO -COCINA CON ELECTRODOMÉSTICOS DE PRIMERAS MARCAS E ISLA CON ENCIMERA DEKTON - SUELO DE MADERA DE TEKA EN LA TERRAZA - PUERTAS HECHAS A MEDIDA EN TODA LA VIVIENDA DE SUELO A TECHO  - ARMARIOS HECHOS A MEDIDA DE SUELO A TECHO, ENTELADOS E ILUMINADOS. Así mismo se ofrece la posibilidad de la cesión de una plaza del P.A.R de grandes dimensiones, cuya entrada se encuentra a 30 segundos andando. Por otro lado,el edificio ( aunque no esta vivienda) cuenta con garaje de acceso directo donde se alquilan plazas. Podemos decir sin temor a equivocarnos, que una vivienda así aparece sólo muy de cuando en cuando. En el precio se incluyen los electrodomésticos, pero no el mobiliario. COMUNIDAD: 150 euros IBI 1150 euros Nota: Actualmente en el edificio se están llevando a cabo las obras para sustituir la caldera por aerotermía, haciéndolo mucha más eficiente y sostenible.",False,good,False,10755.0,True,False,False,False,[],False,False,1495000.0,€,,,,flat,penthouse,"Ibiza, Madrid","Ático en calle de O'Donnell, 20",8,True,True,Ibiza,True,False,,15000.0
109075930,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/40/0c/1363679458.webp,1737B,14,255000.0,flat,sale,72.0,3,1,calle De Vista Alegre,Madrid,Madrid,Carabanchel,es,40.389608,-3.7331024,False,https://www.idealista.com/inmueble/109075930/,"Gentile Home RE/MAX presenta esta luminosa vivienda situada en el corazón de San Isidro, en la zona de Vista Alegre, Madrid. En una cuarta planta con orientación sur, esta propiedad de 72 m² se convierte en un refugio cálido y silencioso, bañado por la luz natural durante todo el día. Distribuida en tres habitaciones bien proporcionadas y un baño funcional, ofrece un equilibrio perfecto entre comodidad y versatilidad, ideal tanto para familias como para quienes buscan espacio para teletrabajar o crear un rincón personal. La distribución invita a imaginar múltiples posibilidades: desde rediseñar ambientes hasta aprovechar cada metro con estilo y eficiencia. La ubicación es uno de sus grandes atractivos. Vivir en Vista Alegre significa tener acceso inmediato a una red de transporte público que conecta con toda la ciudad, incluyendo metro, autobuses y cercanías. A pocos pasos encontrarás plazas tranquilas, jardines cuidados, mercados tradicionales, farmacias, cafeterías con encanto y una oferta de ocio que combina lo local con lo urbano. San Isidro conserva ese aire de barrio madrileño auténtico, donde la vida cotidiana se disfruta con calma y cercanía. Para más informaciones o concretar visitas, contáctanos.",False,good,False,3542.0,True,False,False,False,[],False,False,255000.0,€,,,,flat,,"San Isidro, Madrid",Piso en calle De Vista Alegre,4,True,False,San Isidro,,,,
105892785,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/ec/88/1266188293.webp,,43,595000.0,flat,sale,92.0,6,2,"calle de Sangenjo, 8",Madrid,Madrid,Fuencarral,es,40.4837632,-3.7033162,True,https://www.idealista.com/inmueble/105892785/,"CALMA®. es les presenta este piso de lujo para alquiler por habitaciones de ensueño en pleno Barrio del Pilar que te aportará una rentabilidad superior al 5% neto anual con calidades de lujo para inversores conservadores. El espacio ofrece una superficie de 92 m2 construidos y 85 m2 útiles, aprovechando al máximo detalle su distribución. La zona de noche se compone de 6 amplias y acogedoras habitaciones de uso individual.  Las habitaciones de alquilan en el entorno de los 600€-700€ más gastos siendo una excelente inversión para un inversor conservador. Las zonas comunes están distribuidas con una cocina, con un diseño vanguardista y totalmente equipada además de por dos completos baños con ducha y muy funcionales. Gracias a su estratégica orientación y ubicación en el edificio, disfrutarás de una abundante iluminación natural en todas las áreas. Todas las habitaciones de entregan totalmente amuebladas con muebles de primer nivel, así como nevera individual, armario empotrado con luz y aire acondicionado en cada habitación.  El barrio del Pilar se trata de una de las mejores zonas para invertir debido a su alta demanda de habitaciones por su cercanía al centro financiero de las 4 torres, así como los hospitales Ramón y Cajal y La Paz así con el Centro Comercial de La Vaguada. Inviertes en un piso realizado con las mejores calidades del mercado garantizando una buena inversión. Trabajamos con marcas como Roca, Parador, Cortizo, Bticino, Mitsubishi.   Ofrecemos garantía postventa única en el sector y te entregaremos tu inversión con planos “as built” como si de obra nueva se tratase. En CALMA®. es creamos hogares únicos e inversiones rentables.",False,good,False,6467.0,True,False,False,False,[],False,False,595000.0,€,,,,flat,,"La Paz, Madrid","Piso en calle de Sangenjo, 8",1,True,True,La Paz,,,,
108384406,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/9a/21/1342518606.webp,,37,225000.0,flat,sale,58.0,2,1,calle Clara Campoamor,Madrid,Madrid,Carabanchel,es,40.3842998,-3.7339839,False,https://www.idealista.com/inmueble/108384406/,"Nueva Lega Servicios Inmobiliarios les ofrece este fabuloso piso en venta en calle Clara Campoamor, reformado integral hace 5 años, en perfecto estado, para entrar a vivir.   Se encuentra en la 4ª planta, sin ascensor, arriba el patio. Cuenta con 58m2 de metros, 54m2 del piso, orientación Oeste. Suelo radiante eléctrica, paredes en liso, aire acondicionado, ventanas de climalit, consta de: - Salón amplio, con cocina americana totalmente amueblada y con todos los electrodomésticos. - Baño con plato de ducha, y ventana. - Dos dormitorios, uno de matrimonio y el otro simple Ubicación excelente, a un paso de la calle General Ricardos, donde hay todo tipo de comercios para el día a día, tiendas, restaurantes, supermercados, colegios cerca. A 500m de la plaza Oporto Conexión muy buena con el transporte público, el Metro Oporto está a 500m, diversas líneas de autobuses como: 34, 35, 55, 47, N16, N17 y las interurbanas como: 481, 484, 486.  Aunque actualmente no tiene ascensor, pero la finca de al lado cuenta con el ascensor instalado, siendo de la misma construcción, misma distribución de finca, entonces éste también se podrá instalarlo, es cuestión de tiempo. No lo dejes pasar, ven a conocerlo! Cuota de Comunidad: 50€ Cuota de IBI: 190€ aprox. Próxima ITE: 31-12-2025.",True,good,False,3879.0,True,False,False,False,[],False,False,225000.0,€,,,,flat,,"Puerta Bonita, Madrid",Piso en calle Clara Campoamor,4,True,False,Puerta Bonita,,,,
108778822,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/72/49/1354867311.webp,ec-3124,36,375000.0,flat,sale,73.0,1,1,calle de Alcántara,Madrid,Madrid,Barrio de Salamanca,es,40.4292162,-3.6743436,False,https://www.idealista.com/inmueble/108778822/,"Inmueble ubicado en la calle Alcántara, a 50 mts de la calle José Ortega y Gasset. Zona Lista en el prestigioso Distrito de Salamanca. Con 2 ventanales exteriores a esta misma calle, todas las estancias tienen ventanas a diferentes patios. Paredes lisas, suelos en tarima, calefacción individual. Ubicado en zona residencial con excelente comercio, restauración, colegios y ocio.  Metro Lista, Juan Bravo y Manuel Becerra. El barrio de Lista es uno de los 6 barrios que componen el distrito de Salamanca (conocido por muchos como barrio de Salamanca). Sin duda, un lugar idóneo para vivir, y disfrutar.",False,good,False,5137.0,True,False,False,False,[],False,False,375000.0,€,,,,flat,,"Lista, Madrid",Piso en calle de Alcántara,ss,False,True,Lista,,,,
106324370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/d8/31/1279428603.webp,Viv. 13,8,675000.0,chalet,sale,245.0,4,3,De la Unión Europea s/n,Madrid,Villaviciosa de Odón,El Bosque,es,40.3676675,-3.9236543,True,https://www.idealista.com/obra-nueva/106324370/,"Tu nuevo hogar en Elysium te ofrece la combinación perfecta de elegancia y funcionalidad. Si estás buscando un hogar que combine lujo, comodidad y un entorno natural, Elysium Residencial en Villaviciosa de Odón es una opción maravillosa. Estas viviendas unifamiliares pareadas en régimen de cooperativa, ofrecen amplias zonas verdes, perfectas para disfrutar en familia, ya sea con los más pequeños o los mayores. Imagina relajarte en una piscina de agua salada, hacer ejercicio en la zona de aparatos de gimnasia para adultos, o simplemente descansar bajo una sombrilla en una de las hamacas. Y si prefieres un poco más de privacidad, ¡puedes optar por tener tu propia piscina en el jardín! Las casas son espaciosas y cuentan con un garaje en la planta sótano de 75 m², ideal para tres vehículos. En la planta baja, disfrutarás de una amplia parcela, un porche tanto delantero como trasero, un salón comedor acogedor y una cocina integrada. Además, hay un dormitorio y un baño con ducha en esta planta. En la planta superior, encontrarás tres dormitorios, uno de ellos tipo suite con un amplio vestidor y terraza. Elysium no solo es un lugar para vivir, sino un verdadero refugio de paz y tranquilidad para toda la familia. Si te interesa, ¡no dudes en preguntarnos.",True,newdevelopment,True,2755.0,False,False,False,False,[],False,False,675000.0,€,,,,chalet,semidetachedHouse,"El Bosque, Villaviciosa de Odón",Chalet pareado en De la Unión Europea s/n,,,,,True,True,False,
108979437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/7c/41/1360724477.webp,RT0005,91,663000.0,chalet,sale,456.0,9,6,"calle de Santa Clara, 2",Madrid,Ciempozuelos,Casco Antiguo norte,es,40.1603309,-3.6205336,True,https://www.idealista.com/inmueble/108979437/,"✨ ¡Descubre esta impresionante propiedad en el corazón de Ciempozuelos! Situado en la zona del Casco Antiguo norte, este edificio es una verdadera joya para quienes buscan inversión o un hogar familiar.  Con una superficie total de 517 m² y útil de 488 m², ofrece espacio suficiente para disfrutar con comodidad.  Cuenta con 1 local comercial, 1 amplio apartamento en el bajo, con cocina, baño, habitación con vestidor. Es la vivienda con salida directa a la terraza, jardín y piscina.. .   Totalmente reformados y equipados. La primera planta dispone de 2 estudios y 1 cómodo apartamento con 2 habitaciones. El amplio ático dispone de 3 habitaciones con terrazas a ambos lados de la casa.  Todos ellos disponen de cocina, baño, luz y agua independiente, ideales tanto para vivir como arrendar.  Además, no podrás resistirte a sus encantadores extras: un amplio aparcamiento que alberga hasta 4 plazas, refrescante piscina (que ahora mismo requiere puesta a punto), encantadora terraza privada, perfecta para tus reuniones familiares al aire libre, sala de máquinas y bodega. Este edifico se encuentra en *muy buen estado*, listo para mudarse sin complicaciones ni preocupaciones.  Ideal no solo como residencia principal, sino también como oportunidad única por su alta rentabilidad si decides alquilarlo. Actualmente hay inquilinos serios que no dan problemas; esto lo convierte en una opción excelente ya sea como inversión rentable o vivienda plurifamiliar ideal para grandes familias que quieran compartir el mismo espacio bajo un mismo techo.  ¡No pierdas la ocasión y llámanos!",False,good,False,1454.0,True,False,False,False,[],False,False,663000.0,€,,,,chalet,independantHouse,"Casco Antiguo norte, Ciempozuelos","Casa independiente en calle de Santa Clara, 2",,,,,True,True,,
